tick,type,port,time,meta,track,data,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
4920,note_on,,7,0,2,,,,,,,,,1,,,53,84
5034,note_on,,114,0,2,,,,,,,,,1,,,53,0
5040,note_on,,6,0,2,,,,,,,,,1,,,51,84
5122,note_on,,202,0,1,,,,,,,,,0,,,61,0
5130,note_on,,8,0,1,,,,,,,,,0,,,63,60
5145,note_on,,15,0,1,,,,,,,,,0,,,61,60
5148,note_on,,3,0,1,,,,,,,,,0,,,63,0
5160,note_on,,12,0,1,,,,,,,,,0,,,60,76
5162,note_on,,2,0,1,,,,,,,,,0,,,61,0
5274,note_on,,112,0,1,,,,,,,,,0,,,60,0
5274,note_on,,234,0,2,,,,,,,,,1,,,51,0
5280,note_on,,6,0,2,,,,,,,,,1,,,50,100
5280,note_on,,6,0,1,,,,,,,,,0,,,58,62
5395,note_on,,115,0,2,,,,,,,,,1,,,50,0
5400,note_on,,5,0,2,,,,,,,,,1,,,51,92
5520,note_on,,120,0,2,,,,,,,,,1,,,51,0
5520,note_on,,0,0,2,,,,,,,,,1,,,52,109
5638,note_on,,118,0,2,,,,,,,,,1,,,52,0
5640,note_on,,2,0,2,,,,,,,,,1,,,50,100
5754,note_on,,114,0,2,,,,,,,,,1,,,50,0
5760,note_on,,6,0,2,,,,,,,,,1,,,51,88
5848,note_on,,88,0,2,,,,,,,,,1,,,51,0
5850,note_on,,2,0,2,,,,,,,,,1,,,50,79
5865,note_on,,15,0,2,,,,,,,,,1,,,51,92
5870,note_on,,5,0,2,,,,,,,,,1,,,50,0
5880,note_on,,10,0,2,,,,,,,,,1,,,53,100
5881,note_on,,1,0,2,,,,,,,,,1,,,51,0
5986,note_on,,105,0,2,,,,,,,,,1,,,53,0
6000,note_on,,14,0,2,,,,,,,,,1,,,48,96
6053,note_on,,773,0,1,,,,,,,,,0,,,56,0
6113,note_on,,113,0,2,,,,,,,,,1,,,48,0
6120,note_on,,67,0,1,,,,,,,,,0,,,55,76
6120,note_on,,7,0,2,,,,,,,,,1,,,49,96
6120,note_on,,0,0,2,,,,,,,,,1,,,40,82
6234,note_on,,114,0,1,,,,,,,,,0,,,55,0
6240,note_on,,120,0,2,,,,,,,,,1,,,40,0
6240,note_on,,6,0,1,,,,,,,,,0,,,53,89
6240,note_on,,0,0,2,,,,,,,,,1,,,41,96
6355,note_on,,115,0,2,,,,,,,,,1,,,41,0
6357,note_on,,117,0,1,,,,,,,,,0,,,53,0
6360,note_on,,5,0,2,,,,,,,,,1,,,43,96
6360,note_on,,3,0,1,,,,,,,,,0,,,52,62
6475,note_on,,115,0,2,,,,,,,,,1,,,43,0
6476,note_on,,116,0,1,,,,,,,,,0,,,52,0
6480,note_on,,4,0,1,,,,,,,,,0,,,51,64
6480,note_on,,5,0,2,,,,,,,,,1,,,44,92
6543,note_on,,63,0,1,,,,,,,,,0,,,58,0
6588,note_on,,108,0,2,,,,,,,,,1,,,49,0
6600,note_on,,12,0,2,,,,,,,,,1,,,48,80
6600,note_on,,57,0,1,,,,,,,,,0,,,56,68
6708,note_on,,108,0,1,,,,,,,,,0,,,51,0
6710,note_on,,110,0,2,,,,,,,,,1,,,48,0
6720,note_on,,12,0,1,,,,,,,,,0,,,50,85
6720,note_on,,10,0,2,,,,,,,,,1,,,47,96
6828,note_on,,108,0,1,,,,,,,,,0,,,50,0
6830,note_on,,110,0,2,,,,,,,,,1,,,44,0
6837,note_on,,7,0,2,,,,,,,,,1,,,47,0
6840,note_on,,0,0,2,,,,,,,,,1,,,39,75
6840,note_on,,3,0,2,,,,,,,,,1,,,46,88
6840,note_on,,12,0,1,,,,,,,,,0,,,49,72
6941,note_on,,101,0,1,,,,,,,,,0,,,56,0
6960,note_on,,19,0,1,,,,,,,,,0,,,55,76
7017,note_on,,57,0,1,,,,,,,,,0,,,55,0
7020,note_on,,3,0,1,,,,,,,,,0,,,65,60
7077,note_on,,57,0,1,,,,,,,,,0,,,65,0
7080,note_on,,3,0,1,,,,,,,,,0,,,63,60
7140,note_on,,60,0,1,,,,,,,,,0,,,55,68
7144,note_on,,4,0,1,,,,,,,,,0,,,63,0
7150,note_on,,310,0,2,,,,,,,,,1,,,39,0
7154,note_on,,4,0,2,,,,,,,,,1,,,46,0
7188,note_on,,44,0,1,,,,,,,,,0,,,49,0
7199,note_on,,11,0,1,,,,,,,,,0,,,55,0
7200,note_on,,0,0,1,,,,,,,,,0,,,48,56
7200,note_on,,46,0,2,,,,,,,,,1,,,44,88
7200,note_on,,1,0,1,,,,,,,,,0,,,56,64
7261,note_on,,61,0,1,,,,,,,,,0,,,48,0
7320,note_on,,59,0,1,,,,,,,,,0,,,51,72
7320,note_on,,0,0,2,,,,,,,,,1,,,48,96
7320,note_on,,120,0,2,,,,,,,,,1,,,44,0
7342,note_on,,22,0,1,,,,,,,,,0,,,56,0
7437,note_on,,117,0,2,,,,,,,,,1,,,48,0
7440,note_on,,98,0,1,,,,,,,,,0,,,49,68
7440,note_on,,3,0,2,,,,,,,,,1,,,46,82
7443,note_on,,3,0,1,,,,,,,,,0,,,51,0
7560,note_on,,117,0,1,,,,,,,,,0,,,66,64
7668,note_on,,108,0,1,,,,,,,,,0,,,49,0
7678,note_on,,238,0,2,,,,,,,,,1,,,46,0
7680,note_on,,12,0,1,,,,,,,,,0,,,48,76
7680,note_on,,2,0,2,,,,,,,,,1,,,45,84
7791,note_on,,111,0,2,,,,,,,,,1,,,45,0
7796,note_on,,116,0,1,,,,,,,,,0,,,48,0
7800,note_on,,4,0,1,,,,,,,,,0,,,57,72
7800,note_on,,9,0,2,,,,,,,,,1,,,48,96
7915,note_on,,115,0,1,,,,,,,,,0,,,57,0
7918,note_on,,118,0,2,,,,,,,,,1,,,48,0
7920,note_on,,2,0,2,,,,,,,,,1,,,37,92
7920,note_on,,0,0,2,,,,,,,,,1,,,49,92
7920,note_on,,5,0,1,,,,,,,,,0,,,58,62
8033,note_on,,113,0,1,,,,,,,,,0,,,58,0
8039,note_on,,119,0,2,,,,,,,,,1,,,49,0
8040,note_on,,1,0,2,,,,,,,,,1,,,57,88
8040,note_on,,7,0,1,,,,,,,,,0,,,60,62
8133,note_on,,93,0,1,,,,,,,,,0,,,66,0
8147,note_on,,107,0,2,,,,,,,,,1,,,57,0
8156,note_on,,23,0,1,,,,,,,,,0,,,60,0
8160,note_on,,4,0,1,,,,,,,,,0,,,65,76
8160,note_on,,0,0,1,,,,,,,,,0,,,61,72
8160,note_on,,13,0,2,,,,,,,,,1,,,58,100
8261,note_on,,101,0,2,,,,,,,,,1,,,37,0
8264,note_on,,104,0,1,,,,,,,,,0,,,61,0
8266,note_on,,2,0,1,,,,,,,,,0,,,65,0
8277,note_on,,16,0,2,,,,,,,,,1,,,58,0
8280,note_on,,0,0,2,,,,,,,,,1,,,54,84
8280,note_on,,14,0,1,,,,,,,,,0,,,61,68
8280,note_on,,0,0,1,,,,,,,,,0,,,65,76
8280,note_on,,3,0,2,,,,,,,,,1,,,39,82
8340,note_on,,60,0,1,,,,,,,,,0,,,63,68
8340,note_on,,0,0,1,,,,,,,,,0,,,60,64
8342,note_on,,0,0,1,,,,,,,,,0,,,61,0
8342,note_on,,2,0,1,,,,,,,,,0,,,65,0
8348,note_on,,0,0,2,,,,,,,,,1,,,39,0
8348,note_on,,68,0,2,,,,,,,,,1,,,54,0
8377,note_on,,35,0,1,,,,,,,,,0,,,60,0
8378,note_on,,1,0,1,,,,,,,,,0,,,63,0
8400,note_on,,0,0,2,,,,,,,,,1,,,53,109
8400,note_on,,22,0,1,,,,,,,,,0,,,63,64
8400,note_on,,0,0,1,,,,,,,,,0,,,60,60
8400,note_on,,52,0,2,,,,,,,,,1,,,41,80
8450,note_on,,50,0,1,,,,,,,,,0,,,60,0
8453,note_on,,3,0,1,,,,,,,,,0,,,63,0
8460,note_on,,7,0,1,,,,,,,,,0,,,58,56
8460,note_on,,0,0,1,,,,,,,,,0,,,61,68
8464,note_on,,64,0,2,,,,,,,,,1,,,53,0
8467,note_on,,3,0,2,,,,,,,,,1,,,41,0
8486,note_on,,26,0,1,,,,,,,,,0,,,61,0
8487,note_on,,1,0,1,,,,,,,,,0,,,58,0
8520,note_on,,53,0,2,,,,,,,,,1,,,51,96
8520,note_on,,33,0,1,,,,,,,,,0,,,61,68
8520,note_on,,0,0,1,,,,,,,,,0,,,58,80
8520,note_on,,0,0,2,,,,,,,,,1,,,41,92
8575,note_on,,55,0,1,,,,,,,,,0,,,58,0
8576,note_on,,1,0,1,,,,,,,,,0,,,61,0
8580,note_on,,4,0,1,,,,,,,,,0,,,60,76
8580,note_on,,0,0,1,,,,,,,,,0,,,57,60
8593,note_on,,73,0,2,,,,,,,,,1,,,41,0
8593,note_on,,0,0,2,,,,,,,,,1,,,51,0
8619,note_on,,39,0,1,,,,,,,,,0,,,57,0
8623,note_on,,4,0,1,,,,,,,,,0,,,60,0
8640,note_on,,47,0,2,,,,,,,,,1,,,49,96
8640,note_on,,0,0,2,,,,,,,,,1,,,46,88
8640,note_on,,17,0,1,,,,,,,,,0,,,58,76
8703,note_on,,63,0,2,,,,,,,,,1,,,49,0
8755,note_on,,52,0,2,,,,,,,,,1,,,46,0
8760,note_on,,120,0,1,,,,,,,,,0,,,53,76
8760,note_on,,5,0,2,,,,,,,,,1,,,49,96
8808,note_on,,48,0,1,,,,,,,,,0,,,58,0
8873,note_on,,113,0,2,,,,,,,,,1,,,49,0
8880,note_on,,72,0,1,,,,,,,,,0,,,51,60
8880,note_on,,7,0,2,,,,,,,,,1,,,48,96
8887,note_on,,7,0,1,,,,,,,,,0,,,53,0
9000,note_on,,113,0,1,,,,,,,,,0,,,68,85
9114,note_on,,114,0,1,,,,,,,,,0,,,51,0
9118,note_on,,238,0,2,,,,,,,,,1,,,48,0
9120,note_on,,2,0,2,,,,,,,,,1,,,47,92
9120,note_on,,6,0,1,,,,,,,,,0,,,50,89
9230,note_on,,110,0,1,,,,,,,,,0,,,50,0
9230,note_on,,110,0,2,,,,,,,,,1,,,47,0
9240,note_on,,10,0,1,,,,,,,,,0,,,59,76
9240,note_on,,10,0,2,,,,,,,,,1,,,50,92
9351,note_on,,111,0,1,,,,,,,,,0,,,59,0
9354,note_on,,114,0,2,,,,,,,,,1,,,50,0
9360,note_on,,9,0,1,,,,,,,,,0,,,60,64
9360,note_on,,6,0,2,,,,,,,,,1,,,51,96
9360,note_on,,0,0,2,,,,,,,,,1,,,39,79
9471,note_on,,111,0,1,,,,,,,,,0,,,60,0
9480,note_on,,120,0,2,,,,,,,,,1,,,59,82
9480,note_on,,9,0,1,,,,,,,,,0,,,62,80
9484,note_on,,4,0,2,,,,,,,,,1,,,51,0
9565,note_on,,85,0,1,,,,,,,,,0,,,68,0
9570,note_on,,5,0,1,,,,,,,,,0,,,60,64
9571,note_on,,1,0,1,,,,,,,,,0,,,62,0
9585,note_on,,14,0,1,,,,,,,,,0,,,62,76
9589,note_on,,4,0,1,,,,,,,,,0,,,60,0
9591,note_on,,107,0,2,,,,,,,,,1,,,59,0
9600,note_on,,9,0,2,,,,,,,,,1,,,60,96
9600,note_on,,0,0,1,,,,,,,,,0,,,63,76
9600,note_on,,11,0,1,,,,,,,,,0,,,67,72
9604,note_on,,4,0,1,,,,,,,,,0,,,62,0
9690,note_on,,86,0,1,,,,,,,,,0,,,63,0
9697,note_on,,7,0,1,,,,,,,,,0,,,67,0
9709,note_on,,109,0,2,,,,,,,,,1,,,39,0
9715,note_on,,6,0,2,,,,,,,,,1,,,60,0
9720,note_on,,23,0,1,,,,,,,,,0,,,67,72
9720,note_on,,0,0,2,,,,,,,,,1,,,41,77
9720,note_on,,0,0,1,,,,,,,,,0,,,63,76
9720,note_on,,5,0,2,,,,,,,,,1,,,56,96
9775,note_on,,55,0,1,,,,,,,,,0,,,63,0
9777,note_on,,2,0,1,,,,,,,,,0,,,67,0
9780,note_on,,3,0,1,,,,,,,,,0,,,62,62
9780,note_on,,0,0,1,,,,,,,,,0,,,65,76
9787,note_on,,67,0,2,,,,,,,,,1,,,41,0
9788,note_on,,1,0,2,,,,,,,,,1,,,56,0
9804,note_on,,24,0,1,,,,,,,,,0,,,62,0
9805,note_on,,1,0,1,,,,,,,,,0,,,65,0
9840,note_on,,35,0,1,,,,,,,,,0,,,65,68
9840,note_on,,52,0,2,,,,,,,,,1,,,55,100
9840,note_on,,0,0,2,,,,,,,,,1,,,43,92
9840,note_on,,0,0,1,,,,,,,,,0,,,62,85
9900,note_on,,0,0,1,,,,,,,,,0,,,60,60
9900,note_on,,60,0,1,,,,,,,,,0,,,63,55
9904,note_on,,64,0,2,,,,,,,,,1,,,55,0
9904,note_on,,4,0,1,,,,,,,,,0,,,62,0
9906,note_on,,2,0,1,,,,,,,,,0,,,65,0
9906,note_on,,2,0,2,,,,,,,,,1,,,43,0
9916,note_on,,10,0,1,,,,,,,,,0,,,60,0
9918,note_on,,2,0,1,,,,,,,,,0,,,63,0
9960,note_on,,0,0,2,,,,,,,,,1,,,43,92
9960,note_on,,42,0,1,,,,,,,,,0,,,63,60
9960,note_on,,0,0,1,,,,,,,,,0,,,60,76
9960,note_on,,54,0,2,,,,,,,,,1,,,53,96
10014,note_on,,54,0,1,,,,,,,,,0,,,60,0
10020,note_on,,6,0,1,,,,,,,,,0,,,63,0
10020,note_on,,0,0,1,,,,,,,,,0,,,59,72
10020,note_on,,0,0,1,,,,,,,,,0,,,62,76
10038,note_on,,78,0,2,,,,,,,,,1,,,53,0
10041,note_on,,3,0,2,,,,,,,,,1,,,43,0
10045,note_on,,25,0,1,,,,,,,,,0,,,62,0
10049,note_on,,4,0,1,,,,,,,,,0,,,59,0
10080,note_on,,39,0,2,,,,,,,,,1,,,52,92
10080,note_on,,31,0,1,,,,,,,,,0,,,60,72
10080,note_on,,0,0,2,,,,,,,,,1,,,36,82
10200,note_on,,120,0,2,,,,,,,,,1,,,36,0
10200,note_on,,120,0,1,,,,,,,,,0,,,55,60
