tick,type,port,time,meta,track,data,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
5520,note_on,,0,0,2,,,,,,,,,1,,,47,93
5529,note_on,,0,0,2,,,,,,,,,1,,,50,0
5529,note_on,,9,0,2,,,,,,,,,1,,,65,0
5580,note_on,,51,0,2,,,,,,,,,1,,,62,89
5583,note_on,,3,0,2,,,,,,,,,1,,,63,0
5637,note_on,,54,0,2,,,,,,,,,1,,,47,0
5640,note_on,,0,0,2,,,,,,,,,1,,,48,89
5640,note_on,,3,0,2,,,,,,,,,1,,,63,85
5646,note_on,,6,0,2,,,,,,,,,1,,,62,0
5700,note_on,,180,0,1,,,,,,,,,0,,,72,76
5708,note_on,,8,0,1,,,,,,,,,0,,,67,0
5760,note_on,,0,0,1,,,,,,,,,0,,,65,76
5760,note_on,,52,0,1,,,,,,,,,0,,,72,0
5760,note_on,,114,0,2,,,,,,,,,1,,,45,89
5769,note_on,,9,0,2,,,,,,,,,1,,,48,0
5820,note_on,,51,0,2,,,,,,,,,1,,,60,89
5821,note_on,,1,0,2,,,,,,,,,1,,,63,0
5880,note_on,,0,0,2,,,,,,,,,1,,,46,89
5880,note_on,,59,0,2,,,,,,,,,1,,,62,89
5881,note_on,,1,0,2,,,,,,,,,1,,,60,0
5885,note_on,,4,0,2,,,,,,,,,1,,,45,0
5940,note_on,,180,0,1,,,,,,,,,0,,,70,76
5950,note_on,,10,0,1,,,,,,,,,0,,,65,0
6000,note_on,,115,0,2,,,,,,,,,1,,,43,85
6000,note_on,,50,0,1,,,,,,,,,0,,,63,76
6004,note_on,,4,0,2,,,,,,,,,1,,,46,0
6004,note_on,,4,0,1,,,,,,,,,0,,,70,0
6060,note_on,,56,0,2,,,,,,,,,1,,,58,72
6069,note_on,,9,0,2,,,,,,,,,1,,,62,0
6120,note_on,,0,0,2,,,,,,,,,1,,,45,93
6120,note_on,,51,0,2,,,,,,,,,1,,,60,80
6122,note_on,,2,0,2,,,,,,,,,1,,,58,0
6124,note_on,,2,0,2,,,,,,,,,1,,,43,0
6180,note_on,,56,0,2,,,,,,,,,1,,,58,72
6180,note_on,,0,0,2,,,,,,,,,1,,,43,89
6181,note_on,,1,0,2,,,,,,,,,1,,,45,0
6186,note_on,,5,0,2,,,,,,,,,1,,,60,0
6240,note_on,,0,0,2,,,,,,,,,1,,,41,93
6240,note_on,,54,0,2,,,,,,,,,1,,,57,85
6245,note_on,,5,0,2,,,,,,,,,1,,,58,0
6245,note_on,,0,0,2,,,,,,,,,1,,,43,0
6350,note_on,,346,0,1,,,,,,,,,0,,,63,0
6360,note_on,,115,0,2,,,,,,,,,1,,,58,76
6360,note_on,,0,0,2,,,,,,,,,1,,,46,89
6360,note_on,,10,0,1,,,,,,,,,0,,,62,89
6365,note_on,,5,0,2,,,,,,,,,1,,,41,0
6367,note_on,,2,0,2,,,,,,,,,1,,,57,0
6480,note_on,,113,0,2,,,,,,,,,1,,,53,98
6480,note_on,,120,0,1,,,,,,,,,0,,,77,89
6480,note_on,,0,0,1,,,,,,,,,0,,,60,89
6482,note_on,,2,0,2,,,,,,,,,1,,,46,0
6485,note_on,,5,0,1,,,,,,,,,0,,,62,0
6587,note_on,,105,0,2,,,,,,,,,1,,,58,0
6600,note_on,,13,0,2,,,,,,,,,1,,,57,93
6720,note_on,,0,0,1,,,,,,,,,0,,,62,93
6720,note_on,,0,0,1,,,,,,,,,0,,,74,85
6720,note_on,,235,0,1,,,,,,,,,0,,,60,0
6720,note_on,,120,0,2,,,,,,,,,1,,,58,76
6722,note_on,,2,0,1,,,,,,,,,0,,,77,0
6723,note_on,,3,0,2,,,,,,,,,1,,,57,0
6732,note_on,,9,0,2,,,,,,,,,1,,,53,0
6780,note_on,,48,0,2,,,,,,,,,1,,,53,72
6786,note_on,,6,0,2,,,,,,,,,1,,,58,0
6840,note_on,,54,0,2,,,,,,,,,1,,,58,72
6846,note_on,,6,0,2,,,,,,,,,1,,,53,0
6898,note_on,,176,0,1,,,,,,,,,0,,,74,0
6900,note_on,,2,0,1,,,,,,,,,0,,,72,72
6900,note_on,,0,0,1,,,,,,,,,0,,,63,68
6906,note_on,,6,0,1,,,,,,,,,0,,,62,0
6930,note_on,,0,0,1,,,,,,,,,0,,,62,64
6930,note_on,,24,0,1,,,,,,,,,0,,,70,56
6931,note_on,,1,0,1,,,,,,,,,0,,,63,0
6933,note_on,,2,0,1,,,,,,,,,0,,,72,0
6957,note_on,,111,0,2,,,,,,,,,1,,,58,0
6958,note_on,,25,0,1,,,,,,,,,0,,,70,0
6960,note_on,,3,0,2,,,,,,,,,1,,,60,89
6960,note_on,,2,0,1,,,,,,,,,0,,,69,80
6960,note_on,,0,0,1,,,,,,,,,0,,,63,72
6962,note_on,,2,0,1,,,,,,,,,0,,,62,0
7019,note_on,,57,0,1,,,,,,,,,0,,,69,0
7020,note_on,,1,0,1,,,,,,,,,0,,,70,80
7080,note_on,,60,0,1,,,,,,,,,0,,,72,85
7083,note_on,,3,0,1,,,,,,,,,0,,,70,0
7140,note_on,,57,0,1,,,,,,,,,0,,,62,68
7140,note_on,,180,0,2,,,,,,,,,1,,,58,76
7141,note_on,,1,0,1,,,,,,,,,0,,,63,0
7146,note_on,,6,0,2,,,,,,,,,1,,,60,0
7200,note_on,,54,0,2,,,,,,,,,1,,,57,89
7200,note_on,,59,0,1,,,,,,,,,0,,,60,76
7203,note_on,,3,0,1,,,,,,,,,0,,,62,0
7205,note_on,,5,0,2,,,,,,,,,1,,,58,0
7260,note_on,,57,0,1,,,,,,,,,0,,,79,80
7266,note_on,,6,0,1,,,,,,,,,0,,,72,0
7319,note_on,,53,0,1,,,,,,,,,0,,,79,0
7320,note_on,,1,0,1,,,,,,,,,0,,,77,80
7380,note_on,,60,0,1,,,,,,,,,0,,,75,64
7389,note_on,,9,0,1,,,,,,,,,0,,,77,0
7440,note_on,,0,0,2,,,,,,,,,1,,,46,119
7440,note_on,,235,0,2,,,,,,,,,1,,,58,89
7440,note_on,,51,0,1,,,,,,,,,0,,,74,89
7440,note_on,,0,0,1,,,,,,,,,0,,,62,89
7442,note_on,,2,0,1,,,,,,,,,0,,,75,0
7443,note_on,,1,0,1,,,,,,,,,0,,,60,0
7445,note_on,,5,0,2,,,,,,,,,1,,,57,0
7498,note_on,,55,0,1,,,,,,,,,0,,,74,0
7500,note_on,,2,0,1,,,,,,,,,0,,,70,76
7558,note_on,,58,0,1,,,,,,,,,0,,,62,0
7560,note_on,,2,0,1,,,,,,,,,0,,,72,85
7560,note_on,,0,0,1,,,,,,,,,0,,,63,72
7561,note_on,,1,0,1,,,,,,,,,0,,,70,0
7619,note_on,,58,0,1,,,,,,,,,0,,,63,0
7620,note_on,,0,0,1,,,,,,,,,0,,,65,72
7620,note_on,,1,0,1,,,,,,,,,0,,,74,76
7623,note_on,,3,0,1,,,,,,,,,0,,,72,0
7678,note_on,,233,0,2,,,,,,,,,1,,,46,0
7679,note_on,,56,0,1,,,,,,,,,0,,,65,0
7680,note_on,,1,0,1,,,,,,,,,0,,,75,72
7680,note_on,,0,0,1,,,,,,,,,0,,,67,89
7680,note_on,,2,0,2,,,,,,,,,1,,,43,93
7683,note_on,,3,0,1,,,,,,,,,0,,,74,0
7740,note_on,,57,0,1,,,,,,,,,0,,,70,76
7743,note_on,,3,0,1,,,,,,,,,0,,,75,0
7800,note_on,,57,0,1,,,,,,,,,0,,,75,80
7803,note_on,,3,0,1,,,,,,,,,0,,,70,0
7851,note_on,,171,0,2,,,,,,,,,1,,,43,0
7857,note_on,,6,0,2,,,,,,,,,1,,,58,0
7860,note_on,,3,0,2,,,,,,,,,1,,,56,89
7860,note_on,,0,0,2,,,,,,,,,1,,,41,93
7890,note_on,,0,0,2,,,,,,,,,1,,,39,102
7890,note_on,,30,0,2,,,,,,,,,1,,,55,93
7895,note_on,,5,0,2,,,,,,,,,1,,,56,0
7900,note_on,,5,0,2,,,,,,,,,1,,,41,0
7917,note_on,,114,0,1,,,,,,,,,0,,,75,0
7919,note_on,,19,0,2,,,,,,,,,1,,,55,0
7920,note_on,,3,0,1,,,,,,,,,0,,,77,89
7920,note_on,,1,0,2,,,,,,,,,1,,,53,72
7920,note_on,,0,0,2,,,,,,,,,1,,,38,89
7927,note_on,,7,0,2,,,,,,,,,1,,,39,0
7942,note_on,,22,0,1,,,,,,,,,0,,,67,0
7980,note_on,,53,0,2,,,,,,,,,1,,,55,89
7980,note_on,,0,0,2,,,,,,,,,1,,,39,85
7983,note_on,,3,0,2,,,,,,,,,1,,,53,0
7984,note_on,,1,0,2,,,,,,,,,1,,,38,0
8036,note_on,,52,0,2,,,,,,,,,1,,,39,0
8040,note_on,,4,0,2,,,,,,,,,1,,,56,85
8040,note_on,,0,0,2,,,,,,,,,1,,,41,89
8045,note_on,,5,0,2,,,,,,,,,1,,,55,0
8100,note_on,,158,0,1,,,,,,,,,0,,,75,80
8102,note_on,,2,0,1,,,,,,,,,0,,,77,0
8151,note_on,,49,0,1,,,,,,,,,0,,,75,0
