tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,control,value,channel,program,pitch,note,velocity
3840,note_on,25,0,1,,,,,,,,,,,,,,,1,,,69,67
3880,note_on,40,0,1,,,,,,,,,,,,,,,1,,,72,67
3900,note_off,20,0,1,,,,,,,,,,,,,,,1,,,69,0
3920,note_on,20,0,1,,,,,,,,,,,,,,,1,,,70,67
3933,note_off,13,0,1,,,,,,,,,,,,,,,1,,,72,0
3960,note_on,27,0,1,,,,,,,,,,,,,,,1,,,69,67
3978,note_off,18,0,1,,,,,,,,,,,,,,,1,,,70,0
4055,note_off,77,0,1,,,,,,,,,,,,,,,1,,,69,0
4080,note_on,25,0,1,,,,,,,,,,,,,,,1,,,67,66
4175,note_off,95,0,1,,,,,,,,,,,,,,,1,,,67,0
4200,note_on,25,0,1,,,,,,,,,,,,,,,1,,,65,66
4295,note_off,95,0,1,,,,,,,,,,,,,,,1,,,65,0
4320,set_tempo,1440,1,0,,,,,,,441176,,,,,,,,,,,,
4320,note_on,4320,0,4,,,,,,,,,,,,,,,4,,,53,65
4320,note_on,4320,0,3,,,,,,,,,,,,,,,3,,,57,65
4320,note_on,25,0,1,,,,,,,,,,,,,,,1,,,77,65
4320,marker,0,1,0,,,,,,,,,,,,,,,,,,,
4510,note_off,190,0,4,,,,,,,,,,,,,,,4,,,53,0
4510,note_off,190,0,3,,,,,,,,,,,,,,,3,,,57,0
4560,note_on,50,0,4,,,,,,,,,,,,,,,4,,,53,64
4560,note_on,50,0,3,,,,,,,,,,,,,,,3,,,57,64
4750,note_off,190,0,4,,,,,,,,,,,,,,,4,,,53,0
4750,note_off,190,0,3,,,,,,,,,,,,,,,3,,,57,0
4800,note_on,50,0,3,,,,,,,,,,,,,,,3,,,55,63
4800,note_off,480,0,1,,,,,,,,,,,,,,,1,,,77,0
4800,note_on,0,0,1,,,,,,,,,,,,,,,1,,,76,63
4800,note_on,50,0,4,,,,,,,,,,,,,,,4,,,53,63
4800,note_on,0,0,3,,,,,,,,,,,,,,,3,,,58,63
4990,note_off,190,0,3,,,,,,,,,,,,,,,3,,,55,0
4990,note_off,0,0,3,,,,,,,,,,,,,,,3,,,58,0
4990,note_off,190,0,4,,,,,,,,,,,,,,,4,,,53,0
5040,note_on,50,0,3,,,,,,,,,,,,,,,3,,,55,62
5040,note_on,0,0,3,,,,,,,,,,,,,,,3,,,58,62
5040,note_on,50,0,4,,,,,,,,,,,,,,,4,,,53,62
5230,note_off,190,0,3,,,,,,,,,,,,,,,3,,,55,0
5230,note_off,0,0,3,,,,,,,,,,,,,,,3,,,58,0
5230,note_off,190,0,4,,,,,,,,,,,,,,,4,,,53,0
5280,note_off,480,0,1,,,,,,,,,,,,,,,1,,,76,0
5280,note_on,0,0,1,,,,,,,,,,,,,,,1,,,75,61
5280,note_on,50,0,4,,,,,,,,,,,,,,,4,,,53,61
5280,note_on,0,0,3,,,,,,,,,,,,,,,3,,,57,61
5280,note_on,50,0,3,,,,,,,,,,,,,,,3,,,60,61
5470,note_off,190,0,4,,,,,,,,,,,,,,,4,,,53,0
5470,note_off,0,0,3,,,,,,,,,,,,,,,3,,,57,0
5470,note_off,190,0,3,,,,,,,,,,,,,,,3,,,60,0
5520,note_on,0,0,3,,,,,,,,,,,,,,,3,,,57,60
5520,note_on,50,0,4,,,,,,,,,,,,,,,4,,,53,60
5520,note_on,50,0,3,,,,,,,,,,,,,,,3,,,60,60
5710,note_off,190,0,4,,,,,,,,,,,,,,,4,,,53,0
5710,note_off,190,0,3,,,,,,,,,,,,,,,3,,,60,0
5710,note_off,0,0,3,,,,,,,,,,,,,,,3,,,57,0
5720,set_tempo,1400,1,0,,,,,,,444444,,,,,,,,,,,,
5760,note_on,50,0,4,,,,,,,,,,,,,,,4,,,53,58
5760,note_on,0,0,1,,,,,,,,,,,,,,,1,,,74,58
5760,note_off,480,0,1,,,,,,,,,,,,,,,1,,,75,0
5760,note_on,50,0,3,,,,,,,,,,,,,,,3,,,62,58
5760,note_on,0,0,3,,,,,,,,,,,,,,,3,,,58,58
5950,note_off,190,0,3,,,,,,,,,,,,,,,3,,,62,0
5950,note_off,0,0,3,,,,,,,,,,,,,,,3,,,58,0
5950,note_off,190,0,4,,,,,,,,,,,,,,,4,,,53,0
6000,note_on,50,0,4,,,,,,,,,,,,,,,4,,,53,55
6000,note_on,50,0,3,,,,,,,,,,,,,,,3,,,62,55
6000,note_on,0,0,3,,,,,,,,,,,,,,,3,,,58,55
6190,note_off,190,0,3,,,,,,,,,,,,,,,3,,,62,0
6190,note_off,0,0,3,,,,,,,,,,,,,,,3,,,58,0
6190,note_off,190,0,4,,,,,,,,,,,,,,,4,,,53,0
6240,note_off,480,0,1,,,,,,,,,,,,,,,1,,,74,0
6240,note_on,50,0,3,,,,,,,,,,,,,,,3,,,62,51
6240,note_on,50,0,4,,,,,,,,,,,,,,,4,,,53,51
6240,note_on,0,0,3,,,,,,,,,,,,,,,3,,,58,51
6430,note_off,190,0,3,,,,,,,,,,,,,,,3,,,62,0
6430,note_off,190,0,4,,,,,,,,,,,,,,,4,,,53,0
6430,note_off,0,0,3,,,,,,,,,,,,,,,3,,,58,0
6480,note_on,50,0,4,,,,,,,,,,,,,,,4,,,53,47
6480,note_on,0,0,3,,,,,,,,,,,,,,,3,,,58,47
6480,note_on,50,0,3,,,,,,,,,,,,,,,3,,,62,47
6670,note_off,190,0,4,,,,,,,,,,,,,,,4,,,53,0
6670,note_off,0,0,3,,,,,,,,,,,,,,,3,,,58,0
6670,note_off,190,0,3,,,,,,,,,,,,,,,3,,,62,0
6720,note_on,50,0,4,,,,,,,,,,,,,,,4,,,53,44
6720,note_on,0,0,3,,,,,,,,,,,,,,,3,,,58,44
6720,note_on,50,0,3,,,,,,,,,,,,,,,3,,,62,44
6910,note_off,190,0,3,,,,,,,,,,,,,,,3,,,62,0
6910,note_off,0,0,3,,,,,,,,,,,,,,,3,,,58,0
6910,note_off,190,0,4,,,,,,,,,,,,,,,4,,,53,0
6960,note_on,0,0,3,,,,,,,,,,,,,,,3,,,58,40
6960,note_on,50,0,4,,,,,,,,,,,,,,,4,,,53,40
6960,note_on,50,0,3,,,,,,,,,,,,,,,3,,,62,40
7090,set_tempo,1370,1,0,,,,,,,465116,,,,,,,,,,,,
7150,note_off,190,0,4,,,,,,,,,,,,,,,4,,,53,0
7150,note_off,0,0,3,,,,,,,,,,,,,,,3,,,58,0
7150,note_off,190,0,3,,,,,,,,,,,,,,,3,,,62,0
7200,note_on,50,0,4,,,,,,,,,,,,,,,4,,,53,41
7200,set_tempo,110,1,0,,,,,,,444444,,,,,,,,,,,,
7200,note_on,960,0,1,,,,,,,,,,,,,,,1,,,72,41
7200,note_on,0,0,3,,,,,,,,,,,,,,,3,,,55,41
7200,note_on,50,0,3,,,,,,,,,,,,,,,3,,,64,41
7390,note_off,190,0,3,,,,,,,,,,,,,,,3,,,64,0
7390,note_off,190,0,4,,,,,,,,,,,,,,,4,,,53,0
7390,note_off,0,0,3,,,,,,,,,,,,,,,3,,,55,0
7440,note_on,50,0,3,,,,,,,,,,,,,,,3,,,64,44
7440,note_on,0,0,3,,,,,,,,,,,,,,,3,,,55,44
7440,note_off,240,0,1,,,,,,,,,,,,,,,1,,,72,0
7440,note_on,50,0,4,,,,,,,,,,,,,,,4,,,53,44
7440,note_on,0,0,1,,,,,,,,,,,,,,,1,,,70,44
7630,note_off,190,0,4,,,,,,,,,,,,,,,4,,,53,0
7630,note_off,190,0,1,,,,,,,,,,,,,,,1,,,70,0
7630,note_off,190,0,3,,,,,,,,,,,,,,,3,,,64,0
7630,note_off,0,0,3,,,,,,,,,,,,,,,3,,,55,0
7680,note_on,50,0,4,,,,,,,,,,,,,,,4,,,53,47
7680,note_on,50,0,1,,,,,,,,,,,,,,,1,,,70,47
7680,note_on,50,0,3,,,,,,,,,,,,,,,3,,,64,47
7680,note_on,0,0,3,,,,,,,,,,,,,,,3,,,55,47
7870,note_off,190,0,4,,,,,,,,,,,,,,,4,,,53,0
7870,note_off,190,0,3,,,,,,,,,,,,,,,3,,,64,0
7870,note_off,0,0,3,,,,,,,,,,,,,,,3,,,55,0
7920,note_on,50,0,3,,,,,,,,,,,,,,,3,,,64,50
7920,note_on,0,0,3,,,,,,,,,,,,,,,3,,,55,50
7920,note_on,50,0,4,,,,,,,,,,,,,,,4,,,53,50
7990,note_off,310,0,1,,,,,,,,,,,,,,,1,,,70,0
8110,note_off,190,0,3,,,,,,,,,,,,,,,3,,,64,0
8110,note_off,190,0,4,,,,,,,,,,,,,,,4,,,53,0
8110,note_off,0,0,3,,,,,,,,,,,,,,,3,,,55,0
8160,note_on,50,0,4,,,,,,,,,,,,,,,4,,,53,53
8160,note_on,0,0,3,,,,,,,,,,,,,,,3,,,55,53
8160,note_on,50,0,3,,,,,,,,,,,,,,,3,,,64,53
8350,note_off,0,0,3,,,,,,,,,,,,,,,3,,,55,0
8350,note_off,190,0,4,,,,,,,,,,,,,,,4,,,53,0
8350,note_off,190,0,3,,,,,,,,,,,,,,,3,,,64,0
8400,note_on,50,0,4,,,,,,,,,,,,,,,4,,,53,57
8400,note_on,50,0,3,,,,,,,,,,,,,,,3,,,64,57
8400,note_on,0,0,3,,,,,,,,,,,,,,,3,,,55,57
8590,note_off,190,0,4,,,,,,,,,,,,,,,4,,,53,0
8590,note_off,0,0,3,,,,,,,,,,,,,,,3,,,55,0
8590,note_off,190,0,3,,,,,,,,,,,,,,,3,,,64,0
8640,note_on,0,0,3,,,,,,,,,,,,,,,3,,,57,60
8640,note_on,50,0,3,,,,,,,,,,,,,,,3,,,65,60
8640,note_on,650,0,1,,,,,,,,,,,,,,,1,,,74,60
8640,note_on,50,0,4,,,,,,,,,,,,,,,4,,,53,60
8640,set_tempo,1440,1,0,,,,,,,441176,,,,,,,,,,,,
8830,note_off,190,0,4,,,,,,,,,,,,,,,4,,,53,0
8830,note_off,190,0,3,,,,,,,,,,,,,,,3,,,65,0
8830,note_off,0,0,3,,,,,,,,,,,,,,,3,,,57,0
8880,note_on,50,0,4,,,,,,,,,,,,,,,4,,,53,63
8880,note_off,240,0,1,,,,,,,,,,,,,,,1,,,74,0
8880,note_on,0,0,1,,,,,,,,,,,,,,,1,,,72,63
8880,note_on,0,0,3,,,,,,,,,,,,,,,3,,,57,63
8880,note_on,50,0,3,,,,,,,,,,,,,,,3,,,65,63
9070,note_off,190,0,1,,,,,,,,,,,,,,,1,,,72,0
9070,note_off,190,0,3,,,,,,,,,,,,,,,3,,,65,0
9070,note_off,190,0,4,,,,,,,,,,,,,,,4,,,53,0
9070,note_off,0,0,3,,,,,,,,,,,,,,,3,,,57,0
9120,note_on,50,0,1,,,,,,,,,,,,,,,1,,,72,66
9120,note_on,50,0,3,,,,,,,,,,,,,,,3,,,65,66
9120,note_on,0,0,3,,,,,,,,,,,,,,,3,,,57,66
9120,note_on,50,0,4,,,,,,,,,,,,,,,4,,,53,66
9310,note_off,190,0,4,,,,,,,,,,,,,,,4,,,53,0
9310,note_off,0,0,3,,,,,,,,,,,,,,,3,,,57,0
9310,note_off,190,0,3,,,,,,,,,,,,,,,3,,,65,0
9360,note_on,0,0,3,,,,,,,,,,,,,,,3,,,57,69
9360,note_on,50,0,3,,,,,,,,,,,,,,,3,,,65,69
9360,note_on,50,0,4,,,,,,,,,,,,,,,4,,,53,69
9430,note_off,310,0,1,,,,,,,,,,,,,,,1,,,72,0
9550,note_off,190,0,4,,,,,,,,,,,,,,,4,,,53,0
9550,note_off,0,0,3,,,,,,,,,,,,,,,3,,,57,0
9550,note_off,190,0,3,,,,,,,,,,,,,,,3,,,65,0
9600,note_on,50,0,4,,,,,,,,,,,,,,,4,,,53,72
9600,note_on,50,0,3,,,,,,,,,,,,,,,3,,,57,72
9600,note_on,0,0,3,,,,,,,,,,,,,,,3,,,65,72
9755,note_off,155,0,3,,,,,,,,,,,,,,,3,,,57,0
9765,note_off,165,0,4,,,,,,,,,,,,,,,4,,,53,0
9770,note_off,15,0,3,,,,,,,,,,,,,,,3,,,65,0
9840,note_on,70,0,3,,,,,,,,,,,,,,,3,,,65,75
9840,note_on,75,0,4,,,,,,,,,,,,,,,4,,,53,75
9840,note_on,0,0,3,,,,,,,,,,,,,,,3,,,57,75
9840,set_tempo,1200,1,0,,,,,,,500000,,,,,,,,,,,,
9960,set_tempo,120,1,0,,,,,,,271493,,,,,,,,,,,,
9975,note_off,135,0,3,,,,,,,,,,,,,,,3,,,65,0
9975,note_off,0,0,3,,,,,,,,,,,,,,,3,,,57,0
9975,note_off,135,0,4,,,,,,,,,,,,,,,4,,,53,0
10000,note_on,25,0,4,,,,,,,,,,,,,,,4,,,52,82
10020,note_on,45,0,3,,,,,,,,,,,,,,,3,,,55,83
10040,note_on,20,0,3,,,,,,,,,,,,,,,3,,,60,84
10080,note_on,650,0,1,,,,,,,,,,,,,,,1,,,82,86
10080,set_tempo,120,1,0,,,,,,,441176,,,,,,,,,,,,
10200,note_off,120,0,1,,,,,,,,,,,,,,,1,,,82,0
10200,note_on,0,0,1,,,,,,,,,,,,,,,1,,,81,85
10320,note_off,120,0,1,,,,,,,,,,,,,,,1,,,81,0
10320,note_on,0,0,1,,,,,,,,,,,,,,,1,,,79,85
10440,note_off,120,0,1,,,,,,,,,,,,,,,1,,,79,0
10440,note_on,0,0,1,,,,,,,,,,,,,,,1,,,81,84
10560,note_on,0,0,1,,,,,,,,,,,,,,,1,,,79,84
10560,note_off,120,0,1,,,,,,,,,,,,,,,1,,,81,0
10560,note_off,0,0,3,,,,,,,,,,,,,,,3,,,60,0
10560,note_off,520,0,3,,,,,,,,,,,,,,,3,,,55,0
10565,note_off,565,0,4,,,,,,,,,,,,,,,4,,,52,0
10680,note_off,120,0,1,,,,,,,,,,,,,,,1,,,79,0
10680,note_on,0,0,1,,,,,,,,,,,,,,,1,,,77,83
10800,note_off,120,0,1,,,,,,,,,,,,,,,1,,,77,0
10800,note_on,0,0,1,,,,,,,,,,,,,,,1,,,76,83
10920,note_off,120,0,1,,,,,,,,,,,,,,,1,,,76,0
10920,note_on,0,0,1,,,,,,,,,,,,,,,1,,,77,82
11040,note_on,0,0,1,,,,,,,,,,,,,,,1,,,76,81
11040,note_off,120,0,1,,,,,,,,,,,,,,,1,,,77,0
11160,note_on,0,0,1,,,,,,,,,,,,,,,1,,,74,81
11160,note_off,120,0,1,,,,,,,,,,,,,,,1,,,76,0
11280,note_off,120,0,1,,,,,,,,,,,,,,,1,,,74,0
11280,note_on,0,0,1,,,,,,,,,,,,,,,1,,,72,80
11400,note_off,120,0,1,,,,,,,,,,,,,,,1,,,72,0
11400,note_on,0,0,1,,,,,,,,,,,,,,,1,,,70,80
11520,note_off,120,0,1,,,,,,,,,,,,,,,1,,,70,0
11520,note_on,0,0,1,,,,,,,,,,,,,,,1,,,69,79
11520,note_on,7855,0,5,,,,,,,,,,,,,,,5,,,53,79
11640,note_on,1080,0,3,,,,,,,,,,,,,,,3,,,60,79
11760,note_off,240,0,5,,,,,,,,,,,,,,,5,,,53,0
11760,note_off,120,0,3,,,,,,,,,,,,,,,3,,,60,0
11760,note_on,0,0,1,,,,,,,,,,,,,,,1,,,77,78
11760,note_off,240,0,1,,,,,,,,,,,,,,,1,,,69,0
11760,note_on,0,0,3,,,,,,,,,,,,,,,3,,,57,78
11880,note_off,120,0,3,,,,,,,,,,,,,,,3,,,57,0
11880,note_on,0,0,3,,,,,,,,,,,,,,,3,,,60,78
12000,note_on,240,0,5,,,,,,,,,,,,,,,5,,,55,77
12000,note_off,120,0,3,,,,,,,,,,,,,,,3,,,60,0
12120,note_on,120,0,3,,,,,,,,,,,,,,,3,,,60,77
12240,note_off,240,0,5,,,,,,,,,,,,,,,5,,,55,0
12240,note_off,120,0,3,,,,,,,,,,,,,,,3,,,60,0
12240,note_on,0,0,3,,,,,,,,,,,,,,,3,,,58,76
12240,note_off,480,0,1,,,,,,,,,,,,,,,1,,,77,0
12240,note_on,0,0,1,,,,,,,,,,,,,,,1,,,76,76
12360,note_off,120,0,3,,,,,,,,,,,,,,,3,,,58,0
12360,note_on,0,0,3,,,,,,,,,,,,,,,3,,,60,76
12480,note_off,120,0,3,,,,,,,,,,,,,,,3,,,60,0
12480,note_on,240,0,5,,,,,,,,,,,,,,,5,,,57,75
12600,note_on,120,0,3,,,,,,,,,,,,,,,3,,,60,75
12720,note_off,120,0,3,,,,,,,,,,,,,,,3,,,60,0
12720,note_on,0,0,3,,,,,,,,,,,,,,,3,,,57,74
12720,note_off,480,0,1,,,,,,,,,,,,,,,1,,,76,0
12720,note_on,0,0,1,,,,,,,,,,,,,,,1,,,77,74
12720,note_off,240,0,5,,,,,,,,,,,,,,,5,,,57,0
12840,note_on,0,0,3,,,,,,,,,,,,,,,3,,,60,74
12840,note_off,120,0,3,,,,,,,,,,,,,,,3,,,57,0
12910,set_tempo,2830,1,0,,,,,,,444444,,,,,,,,,,,,
12960,note_off,120,0,3,,,,,,,,,,,,,,,3,,,60,0
12960,note_off,240,0,1,,,,,,,,,,,,,,,1,,,77,0
12960,note_on,240,0,5,,,,,,,,,,,,,,,5,,,58,73
13152,note_off,192,0,5,,,,,,,,,,,,,,,5,,,58,0
13200,note_on,240,0,1,,,,,,,,,,,,,,,1,,,74,72
13200,note_on,9590,0,2,,,,,,,,,,,,,,,2,,,65,72
13392,note_off,192,0,1,,,,,,,,,,,,,,,1,,,74,0
13392,note_off,192,0,2,,,,,,,,,,,,,,,2,,,65,0
13440,note_on,288,0,5,,,,,,,,,,,,,,,5,,,46,71
13632,note_off,192,0,5,,,,,,,,,,,,,,,5,,,46,0
13680,note_on,288,0,1,,,,,,,,,,,,,,,1,,,67,70
13680,note_on,288,0,2,,,,,,,,,,,,,,,2,,,58,70
13872,note_off,192,0,1,,,,,,,,,,,,,,,1,,,67,0
13872,note_off,192,0,2,,,,,,,,,,,,,,,2,,,58,0
13920,note_on,288,0,5,,,,,,,,,,,,,,,5,,,48,69
14112,note_off,192,0,5,,,,,,,,,,,,,,,5,,,48,0
14160,note_on,288,0,2,,,,,,,,,,,,,,,2,,,55,68
14160,note_on,288,0,1,,,,,,,,,,,,,,,1,,,64,68
14160,set_tempo,1250,1,0,,,,,,,540540,,,,,,,,,,,,
14280,set_tempo,120,1,0,,,,,,,271493,,,,,,,,,,,,
14317,note_off,157,0,1,,,,,,,,,,,,,,,1,,,64,0
14317,note_off,157,0,2,,,,,,,,,,,,,,,2,,,55,0
14320,note_on,208,0,5,,,,,,,,,,,,,,,5,,,52,71
14340,note_on,3775,0,4,,,,,,,,,,,,,,,4,,,55,72
14360,note_on,20,0,4,,,,,,,,,,,,,,,4,,,60,73
14400,note_on,83,0,1,,,,,,,,,,,,,,,1,,,82,74
14400,set_tempo,120,1,0,,,,,,,441176,,,,,,,,,,,,
14520,note_on,0,0,1,,,,,,,,,,,,,,,1,,,81,75
14520,note_off,120,0,1,,,,,,,,,,,,,,,1,,,82,0
14640,note_off,120,0,1,,,,,,,,,,,,,,,1,,,81,0
14640,note_on,0,0,1,,,,,,,,,,,,,,,1,,,79,75
14760,note_off,120,0,1,,,,,,,,,,,,,,,1,,,79,0
14760,note_on,0,0,1,,,,,,,,,,,,,,,1,,,81,74
14875,note_off,515,0,4,,,,,,,,,,,,,,,4,,,60,0
14880,note_off,120,0,1,,,,,,,,,,,,,,,1,,,81,0
14880,note_off,560,0,5,,,,,,,,,,,,,,,5,,,52,0
14880,note_off,5,0,4,,,,,,,,,,,,,,,4,,,55,0
14880,note_on,0,0,1,,,,,,,,,,,,,,,1,,,79,74
15000,note_off,120,0,1,,,,,,,,,,,,,,,1,,,79,0
15000,note_on,0,0,1,,,,,,,,,,,,,,,1,,,77,73
