tick,type,data,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,port,key,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,control,value,channel,program,note,velocity
0,track_name,,0,1,13,,,,,,,,,,,,,,,,,,,
0,track_name,,0,1,9,,,,,,,,,,,,,,,,,,,
0,midi_port,,0,1,9,,,,,,,0,,,,,,,,,,,,
0,program_change,,0,0,8,,,,,,,,,,,,,,,,3,57,,
0,control_change,,0,0,19,,,,,,,,,,,,,,11,127,13,,,
0,track_name,,0,1,12,,,,,,,,,,,,,,,,,,,
0,midi_port,,0,1,2,,,,,,,0,,,,,,,,,,,,
0,track_name,,0,1,1,,,,,,,,,,,,,,,,,,,
0,smpte_offset,,0,1,0,25,32,0,3,0,0,,,,,,,,,,,,,
0,midi_port,,0,1,0,,,,,,,0,,,,,,,,,,,,
0,midi_port,,0,1,1,,,,,,,0,,,,,,,,,,,,
0,end_of_track,,0,1,1,,,,,,,,,,,,,,,,,,,
0,track_name,,0,1,2,,,,,,,,,,,,,,,,,,,
0,track_name,,0,1,0,,,,,,,,,,,,,,,,,,,
0,end_of_track,,0,1,2,,,,,,,,,,,,,,,,,,,
0,track_name,,0,1,3,,,,,,,,,,,,,,,,,,,
0,midi_port,,0,1,3,,,,,,,0,,,,,,,,,,,,
0,end_of_track,,0,1,3,,,,,,,,,,,,,,,,,,,
0,time_signature,,0,1,0,,,,,,,,,,4,4,24,8,,,,,,
0,midi_port,,0,1,4,,,,,,,0,,,,,,,,,,,,
0,instrument_name,,0,1,0,,,,,,,,,,,,,,,,,,,
0,track_name,,0,1,5,,,,,,,,,,,,,,,,,,,
0,set_tempo,,0,1,0,,,,,,,,,1200000,,,,,,,,,,
0,key_signature,,0,1,0,,,,,,,,Bb,,,,,,,,,,,
0,midi_port,,0,1,5,,,,,,,0,,,,,,,,,,,,
0,control_change,,0,0,5,,,,,,,,,,,,,,7,96,0,,,
0,control_change,,0,0,5,,,,,,,,,,,,,,10,75,0,,,
0,control_change,,0,0,5,,,,,,,,,,,,,,11,127,0,,,
0,note_on,,0,0,5,,,,,,,,,,,,,,,,0,,65,66
0,program_change,,0,0,5,,,,,,,,,,,,,,,,0,71,,
0,end_of_track,,0,1,4,,,,,,,,,,,,,,,,,,,
120,note_on,,120,0,13,,,,,,,,,,,,,,,,6,,62,66
120,note_on,,120,0,12,,,,,,,,,,,,,,,,5,,65,66
120,note_on,,120,0,6,,,,,,,,,,,,,,,,1,,65,66
120,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,62,66
239,note_on,,119,0,12,,,,,,,,,,,,,,,,5,,65,0
239,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,62,0
239,note_on,,119,0,6,,,,,,,,,,,,,,,,1,,65,0
239,note_on,,119,0,13,,,,,,,,,,,,,,,,6,,62,0
240,note_on,,1,0,6,,,,,,,,,,,,,,,,1,,63,66
240,note_on,,1,0,12,,,,,,,,,,,,,,,,5,,57,66
240,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,60,66
240,note_on,,1,0,13,,,,,,,,,,,,,,,,6,,63,66
359,note_on,,119,0,12,,,,,,,,,,,,,,,,5,,57,0
359,note_on,,119,0,6,,,,,,,,,,,,,,,,1,,63,0
359,note_on,,359,0,11,,,,,,,,,,,,,,,,4,,65,0
359,note_on,,119,0,13,,,,,,,,,,,,,,,,6,,63,0
359,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,60,0
359,note_on,,359,0,5,,,,,,,,,,,,,,,,0,,65,0
360,note_on,,1,0,6,,,,,,,,,,,,,,,,1,,62,66
360,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,58,66
360,note_on,,360,0,9,,,,,,,,,,,,,,,,3,,58,66
360,note_on,,360,0,8,,,,,,,,,,,,,,,,3,,62,66
360,note_on,,1,0,5,,,,,,,,,,,,,,,,0,,74,66
360,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,74,66
360,note_on,,1,0,12,,,,,,,,,,,,,,,,5,,58,66
360,note_on,,360,0,15,,,,,,,,,,,,,,,,8,,46,66
360,note_on,,1,0,13,,,,,,,,,,,,,,,,6,,62,66
360,note_on,,0,0,5,,,,,,,,,,,,,,,,0,,65,66
479,note_on,,119,0,9,,,,,,,,,,,,,,,,3,,58,0
479,note_on,,119,0,5,,,,,,,,,,,,,,,,0,,74,0
479,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,58,0
479,note_on,,119,0,6,,,,,,,,,,,,,,,,1,,62,0
479,note_on,,0,0,5,,,,,,,,,,,,,,,,0,,65,0
479,note_on,,119,0,8,,,,,,,,,,,,,,,,3,,62,0
479,note_on,,119,0,11,,,,,,,,,,,,,,,,4,,74,0
479,note_on,,119,0,13,,,,,,,,,,,,,,,,6,,62,0
479,note_on,,119,0,12,,,,,,,,,,,,,,,,5,,58,0
479,note_on,,119,0,15,,,,,,,,,,,,,,,,8,,46,0
480,note_on,,1,0,8,,,,,,,,,,,,,,,,3,,60,66
480,note_on,,1,0,13,,,,,,,,,,,,,,,,6,,65,66
480,note_on,,1,0,12,,,,,,,,,,,,,,,,5,,63,66
480,note_on,,1,0,9,,,,,,,,,,,,,,,,3,,53,66
480,note_on,,1,0,15,,,,,,,,,,,,,,,,8,,41,66
480,note_on,,0,0,5,,,,,,,,,,,,,,,,0,,63,66
480,note_on,,1,0,5,,,,,,,,,,,,,,,,0,,72,66
480,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,72,66
539,note_on,,59,0,5,,,,,,,,,,,,,,,,0,,72,0
539,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,72,0
540,note_on,,1,0,5,,,,,,,,,,,,,,,,0,,69,66
540,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,69,66
599,note_on,,119,0,12,,,,,,,,,,,,,,,,5,,63,0
599,note_on,,119,0,8,,,,,,,,,,,,,,,,3,,60,0
599,note_on,,119,0,15,,,,,,,,,,,,,,,,8,,41,0
599,note_on,,119,0,9,,,,,,,,,,,,,,,,3,,53,0
599,note_on,,0,0,5,,,,,,,,,,,,,,,,0,,69,0
599,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,69,0
599,note_on,,59,0,5,,,,,,,,,,,,,,,,0,,63,0
600,note_on,,0,0,5,,,,,,,,,,,,,,,,0,,70,66
600,note_on,,1,0,5,,,,,,,,,,,,,,,,0,,62,66
600,note_on,,1,0,9,,,,,,,,,,,,,,,,3,,58,66
600,note_on,,1,0,12,,,,,,,,,,,,,,,,5,,62,66
600,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,70,66
600,note_on,,1,0,15,,,,,,,,,,,,,,,,8,,34,66
600,note_on,,1,0,8,,,,,,,,,,,,,,,,3,,62,66
600,note_on,,121,0,6,,,,,,,,,,,,,,,,1,,62,66
600,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,58,66
659,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,70,0
660,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,70,66
689,note_on,,29,0,11,,,,,,,,,,,,,,,,4,,70,0
719,note_on,,0,0,5,,,,,,,,,,,,,,,,0,,70,0
719,note_on,,119,0,5,,,,,,,,,,,,,,,,0,,62,0
719,note_on,,119,0,15,,,,,,,,,,,,,,,,8,,34,0
719,note_on,,119,0,8,,,,,,,,,,,,,,,,3,,62,0
719,note_on,,119,0,12,,,,,,,,,,,,,,,,5,,62,0
719,note_on,,119,0,6,,,,,,,,,,,,,,,,1,,62,0
719,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,58,0
719,note_on,,239,0,13,,,,,,,,,,,,,,,,6,,65,0
719,note_on,,119,0,9,,,,,,,,,,,,,,,,3,,58,0
720,note_on,,1,0,6,,,,,,,,,,,,,,,,1,,65,66
720,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,62,66
720,note_on,,1,0,13,,,,,,,,,,,,,,,,6,,62,66
720,note_on,,1,0,12,,,,,,,,,,,,,,,,5,,65,66
720,note_on,,31,0,11,,,,,,,,,,,,,,,,4,,74,66
779,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,74,0
780,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,77,66
839,note_on,,119,0,13,,,,,,,,,,,,,,,,6,,62,0
839,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,77,0
839,note_on,,119,0,12,,,,,,,,,,,,,,,,5,,65,0
839,note_on,,119,0,6,,,,,,,,,,,,,,,,1,,65,0
839,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,62,0
840,note_on,,121,0,5,,,,,,,,,,,,,,,,0,,74,66
840,note_on,,121,0,8,,,,,,,,,,,,,,,,3,,62,66
840,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,82,66
840,note_on,,1,0,13,,,,,,,,,,,,,,,,6,,58,66
840,note_on,,121,0,15,,,,,,,,,,,,,,,,8,,46,66
840,note_on,,1,0,12,,,,,,,,,,,,,,,,5,,62,66
840,note_on,,1,0,6,,,,,,,,,,,,,,,,1,,62,66
840,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,58,66
840,note_on,,0,0,5,,,,,,,,,,,,,,,,0,,65,66
840,note_on,,121,0,9,,,,,,,,,,,,,,,,3,,58,66
899,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,82,0
900,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,86,66
959,note_on,,119,0,9,,,,,,,,,,,,,,,,3,,58,0
959,note_on,,0,0,5,,,,,,,,,,,,,,,,0,,65,0
959,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,86,0
959,note_on,,119,0,5,,,,,,,,,,,,,,,,0,,74,0
959,note_on,,119,0,8,,,,,,,,,,,,,,,,3,,62,0
959,note_on,,119,0,6,,,,,,,,,,,,,,,,1,,62,0
959,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,58,0
959,note_on,,119,0,13,,,,,,,,,,,,,,,,6,,58,0
959,note_on,,119,0,12,,,,,,,,,,,,,,,,5,,62,0
959,note_on,,119,0,15,,,,,,,,,,,,,,,,8,,46,0
960,note_on,,0,0,5,,,,,,,,,,,,,,,,0,,63,66
960,note_on,,1,0,5,,,,,,,,,,,,,,,,0,,72,66
960,note_on,,1,0,8,,,,,,,,,,,,,,,,3,,60,66
960,note_on,,1,0,9,,,,,,,,,,,,,,,,3,,53,66
960,note_on,,1,0,12,,,,,,,,,,,,,,,,5,,63,66
960,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,84,66
960,note_on,,1,0,13,,,,,,,,,,,,,,,,6,,60,66
960,note_on,,1,0,15,,,,,,,,,,,,,,,,8,,41,66
1019,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,84,0
1019,note_on,,59,0,5,,,,,,,,,,,,,,,,0,,72,0
1020,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,81,66
1020,note_on,,1,0,5,,,,,,,,,,,,,,,,0,,69,66
1079,note_on,,119,0,15,,,,,,,,,,,,,,,,8,,41,0
1079,note_on,,59,0,5,,,,,,,,,,,,,,,,0,,63,0
1079,note_on,,119,0,8,,,,,,,,,,,,,,,,3,,60,0
1079,note_on,,119,0,13,,,,,,,,,,,,,,,,6,,60,0
1079,note_on,,0,0,5,,,,,,,,,,,,,,,,0,,69,0
1079,note_on,,119,0,9,,,,,,,,,,,,,,,,3,,53,0
1079,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,81,0
1079,note_on,,119,0,12,,,,,,,,,,,,,,,,5,,63,0
1080,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,82,66
1080,note_on,,1,0,9,,,,,,,,,,,,,,,,3,,58,66
1080,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,58,66
1080,note_on,,121,0,6,,,,,,,,,,,,,,,,1,,62,66
1080,note_on,,1,0,5,,,,,,,,,,,,,,,,0,,62,66
1080,note_on,,0,0,5,,,,,,,,,,,,,,,,0,,70,66
1080,note_on,,1,0,12,,,,,,,,,,,,,,,,5,,62,66
1080,note_on,,1,0,15,,,,,,,,,,,,,,,,8,,34,66
1080,note_on,,1,0,13,,,,,,,,,,,,,,,,6,,58,66
1080,note_on,,1,0,8,,,,,,,,,,,,,,,,3,,62,66
1139,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,82,0
1199,note_on,,119,0,13,,,,,,,,,,,,,,,,6,,58,0
1199,note_on,,0,0,5,,,,,,,,,,,,,,,,0,,70,0
1199,note_on,,119,0,5,,,,,,,,,,,,,,,,0,,62,0
1199,note_on,,119,0,12,,,,,,,,,,,,,,,,5,,62,0
1199,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,58,0
1199,note_on,,119,0,9,,,,,,,,,,,,,,,,3,,58,0
1199,note_on,,119,0,15,,,,,,,,,,,,,,,,8,,34,0
1199,note_on,,119,0,8,,,,,,,,,,,,,,,,3,,62,0
1199,note_on,,119,0,6,,,,,,,,,,,,,,,,1,,62,0
1200,note_on,,1,0,13,,,,,,,,,,,,,,,,6,,60,66
1200,note_on,,1,0,12,,,,,,,,,,,,,,,,5,,63,66
1200,note_on,,1,0,6,,,,,,,,,,,,,,,,1,,63,66
1200,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,60,66
1319,note_on,,119,0,13,,,,,,,,,,,,,,,,6,,60,0
1319,note_on,,119,0,12,,,,,,,,,,,,,,,,5,,63,0
1319,note_on,,119,0,6,,,,,,,,,,,,,,,,1,,63,0
1319,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,60,0
1320,note_on,,1,0,13,,,,,,,,,,,,,,,,6,,62,66
1320,note_on,,121,0,8,,,,,,,,,,,,,,,,3,,65,66
1320,note_on,,1,0,6,,,,,,,,,,,,,,,,1,,65,66
1320,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,62,66
1320,note_on,,121,0,15,,,,,,,,,,,,,,,,8,,34,66
1320,note_on,,0,0,5,,,,,,,,,,,,,,,,0,,65,66
1320,note_on,,121,0,5,,,,,,,,,,,,,,,,0,,70,66
1320,note_on,,181,0,11,,,,,,,,,,,,,,,,4,,82,66
1320,note_on,,121,0,9,,,,,,,,,,,,,,,,3,,58,66
1320,note_on,,1,0,12,,,,,,,,,,,,,,,,5,,65,66
1379,note_on,,59,0,8,,,,,,,,,,,,,,,,3,,65,0
1379,note_on,,59,0,9,,,,,,,,,,,,,,,,3,,58,0
1439,note_on,,119,0,11,,,,,,,,,,,,,,,,4,,82,0
1439,note_on,,119,0,6,,,,,,,,,,,,,,,,1,,65,0
1439,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,62,0
1439,note_on,,119,0,15,,,,,,,,,,,,,,,,8,,34,0
1439,note_on,,119,0,13,,,,,,,,,,,,,,,,6,,62,0
1439,note_on,,119,0,12,,,,,,,,,,,,,,,,5,,65,0
1439,note_on,,119,0,5,,,,,,,,,,,,,,,,0,,70,0
1439,note_on,,0,0,5,,,,,,,,,,,,,,,,0,,65,0
1440,note_on,,1,0,5,,,,,,,,,,,,,,,,0,,67,66
1440,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,82,66
1440,note_on,,1,0,12,,,,,,,,,,,,,,,,5,,67,66
1440,note_on,,61,0,8,,,,,,,,,,,,,,,,3,,67,66
1440,note_on,,0,0,5,,,,,,,,,,,,,,,,0,,70,66
1440,note_on,,61,0,9,,,,,,,,,,,,,,,,3,,58,66
1440,note_on,,1,0,13,,,,,,,,,,,,,,,,6,,63,66
1440,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,63,66
1440,note_on,,1,0,15,,,,,,,,,,,,,,,,8,,39,66
1440,note_on,,1,0,6,,,,,,,,,,,,,,,,1,,67,66
1499,note_on,,59,0,8,,,,,,,,,,,,,,,,3,,67,0
1499,note_on,,59,0,9,,,,,,,,,,,,,,,,3,,58,0
1530,note_on,,90,0,12,,,,,,,,,,,,,,,,5,,67,66
1559,note_on,,119,0,5,,,,,,,,,,,,,,,,0,,70,0
1559,note_on,,119,0,15,,,,,,,,,,,,,,,,8,,39,0
1559,note_on,,119,0,13,,,,,,,,,,,,,,,,6,,63,0
1559,note_on,,29,0,12,,,,,,,,,,,,,,,,5,,67,0
1559,note_on,,119,0,11,,,,,,,,,,,,,,,,4,,82,0
1559,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,63,0
1559,note_on,,119,0,6,,,,,,,,,,,,,,,,1,,67,0
1560,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,81,66
1560,note_on,,1,0,13,,,,,,,,,,,,,,,,6,,63,66
1560,note_on,,1,0,5,,,,,,,,,,,,,,,,0,,69,66
1619,note_on,,59,0,5,,,,,,,,,,,,,,,,0,,69,0
1619,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,81,0
1620,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,82,66
1620,note_on,,1,0,5,,,,,,,,,,,,,,,,0,,70,66
1649,note_on,,90,0,12,,,,,,,,,,,,,,,,5,,67,0
1679,note_on,,59,0,5,,,,,,,,,,,,,,,,0,,67,0
1679,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,82,0
1679,note_on,,0,0,5,,,,,,,,,,,,,,,,0,,70,0
1679,note_on,,119,0,13,,,,,,,,,,,,,,,,6,,63,0
1680,note_on,,121,0,15,,,,,,,,,,,,,,,,8,,38,66
1680,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,84,66
1680,note_on,,181,0,8,,,,,,,,,,,,,,,,3,,65,66
1680,note_on,,0,0,5,,,,,,,,,,,,,,,,0,,72,66
1680,note_on,,1,0,5,,,,,,,,,,,,,,,,0,,65,66
1680,note_on,,181,0,9,,,,,,,,,,,,,,,,3,,58,66
1739,note_on,,59,0,5,,,,,,,,,,,,,,,,0,,72,0
1739,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,84,0
1739,note_on,,59,0,8,,,,,,,,,,,,,,,,3,,65,0
1739,note_on,,59,0,9,,,,,,,,,,,,,,,,3,,58,0
1740,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,82,66
1740,note_on,,1,0,5,,,,,,,,,,,,,,,,0,,70,66
1799,note_on,,59,0,5,,,,,,,,,,,,,,,,0,,70,0
1799,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,82,0
1799,note_on,,119,0,15,,,,,,,,,,,,,,,,8,,38,0
1800,note_on,,1,0,5,,,,,,,,,,,,,,,,0,,69,66
1800,note_on,,151,0,12,,,,,,,,,,,,,,,,5,,70,66
1800,note_on,,241,0,6,,,,,,,,,,,,,,,,1,,58,66
1800,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,81,66
1800,note_on,,121,0,13,,,,,,,,,,,,,,,,6,,62,66
1859,note_on,,59,0,5,,,,,,,,,,,,,,,,0,,69,0
1859,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,81,0
1860,note_on,,1,0,5,,,,,,,,,,,,,,,,0,,67,66
1860,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,79,66
1919,note_on,,59,0,5,,,,,,,,,,,,,,,,0,,65,0
1919,note_on,,119,0,12,,,,,,,,,,,,,,,,5,,70,0
1919,note_on,,119,0,13,,,,,,,,,,,,,,,,6,,62,0
1919,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,79,0
1919,note_on,,0,0,5,,,,,,,,,,,,,,,,0,,67,0
1920,note_on,,121,0,15,,,,,,,,,,,,,,,,8,,36,66
1920,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,77,66
1920,note_on,,1,0,5,,,,,,,,,,,,,,,,0,,65,66
1979,note_on,,179,0,6,,,,,,,,,,,,,,,,1,,58,0
1980,note_on,,61,0,13,,,,,,,,,,,,,,,,6,,55,66
1980,note_on,,1,0,6,,,,,,,,,,,,,,,,1,,55,66
2039,note_on,,59,0,6,,,,,,,,,,,,,,,,1,,55,0
2039,note_on,,59,0,13,,,,,,,,,,,,,,,,6,,55,0
2039,note_on,,119,0,15,,,,,,,,,,,,,,,,8,,36,0
2040,note_on,,120,0,5,,,,,,,,,,,,,,,,0,,55,66
2040,note_on,,1,0,13,,,,,,,,,,,,,,,,6,,60,66
2040,note_on,,1,0,6,,,,,,,,,,,,,,,,1,,60,66
2040,note_on,,121,0,12,,,,,,,,,,,,,,,,5,,67,66
2099,note_on,,59,0,13,,,,,,,,,,,,,,,,6,,60,0
2099,note_on,,179,0,11,,,,,,,,,,,,,,,,4,,77,0
2099,note_on,,59,0,5,,,,,,,,,,,,,,,,0,,65,0
2099,note_on,,59,0,6,,,,,,,,,,,,,,,,1,,60,0
2100,note_on,,1,0,6,,,,,,,,,,,,,,,,1,,58,66
2100,note_on,,1,0,13,,,,,,,,,,,,,,,,6,,58,66
2100,note_on,,1,0,5,,,,,,,,,,,,,,,,0,,63,66
2100,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,75,66
2159,note_on,,59,0,6,,,,,,,,,,,,,,,,1,,58,0
2159,note_on,,59,0,5,,,,,,,,,,,,,,,,0,,55,0
2159,note_on,,59,0,13,,,,,,,,,,,,,,,,6,,58,0
2159,note_on,,0,0,5,,,,,,,,,,,,,,,,0,,63,0
2159,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,75,0
2159,note_on,,119,0,12,,,,,,,,,,,,,,,,5,,67,0
2160,note_on,,1,0,13,,,,,,,,,,,,,,,,6,,57,66
2160,note_on,,1,0,6,,,,,,,,,,,,,,,,1,,57,66
2160,note_on,,121,0,15,,,,,,,,,,,,,,,,8,,29,66
2160,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,75,66
2160,note_on,,1,0,5,,,,,,,,,,,,,,,,0,,63,66
2174,note_on,,14,0,5,,,,,,,,,,,,,,,,0,,63,0
2174,note_on,,14,0,11,,,,,,,,,,,,,,,,4,,75,0
2175,note_on,,1,0,5,,,,,,,,,,,,,,,,0,,65,66
2175,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,77,66
2189,note_on,,14,0,5,,,,,,,,,,,,,,,,0,,65,0
2189,note_on,,14,0,11,,,,,,,,,,,,,,,,4,,77,0
2190,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,75,66
