tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,channel,control,value,program,note,velocity
0,end_of_track,,0,1,12,,,,,,,,,,,,
0,track_name,,0,1,13,,,,,,,,,,,,
0,midi_port,,0,1,13,,,,,,0,,,,,,
0,end_of_track,,0,1,13,,,,,,,,,,,,
0,track_name,,0,1,14,,,,,,,,,,,,
0,midi_port,,0,1,14,,,,,,0,,,,,,
0,end_of_track,,0,1,14,,,,,,,,,,,,
0,track_name,,0,1,15,,,,,,,,,,,,
0,midi_port,,0,1,15,,,,,,0,,,,,,
0,end_of_track,,0,1,15,,,,,,,,,,,,
0,track_name,,0,1,16,,,,,,,,,,,,
0,midi_port,,0,1,16,,,,,,0,,,,,,
0,end_of_track,,0,1,16,,,,,,,,,,,,
0,track_name,,0,1,17,,,,,,,,,,,,
0,midi_port,,0,1,17,,,,,,0,,,,,,
0,end_of_track,,0,1,17,,,,,,,,,,,,
0,track_name,,0,1,18,,,,,,,,,,,,
0,program_change,,0,0,10,,,,,,,11,,,43,,
0,control_change,,0,0,7,,,,,,,6,93,0,,,
0,control_change,,0,0,10,,,,,,,11,93,6,,,
0,control_change,,0,0,10,,,,,,,11,0,0,,,
0,track_name,,0,1,8,,,,,,,,,,,,
0,midi_port,,0,1,8,,,,,,0,,,,,,
0,channel_prefix,,0,1,8,,,,,,,7,,,,,
0,control_change,,0,0,8,,,,,,,7,7,91,,,
0,control_change,,0,0,8,,,,,,,7,10,127,,,
0,control_change,,0,0,8,,,,,,,7,0,0,,,
0,control_change,,0,0,8,,,,,,,7,32,0,,,
0,control_change,,0,0,8,,,,,,,7,93,0,,,
0,program_change,,0,0,8,,,,,,,7,,,71,,
0,track_name,,0,1,9,,,,,,,,,,,,
0,midi_port,,0,1,9,,,,,,0,,,,,,
0,channel_prefix,,0,1,9,,,,,,,8,,,,,
0,control_change,,0,0,9,,,,,,,8,7,105,,,
0,control_change,,0,0,9,,,,,,,8,10,82,,,
0,control_change,,0,0,9,,,,,,,8,0,0,,,
0,control_change,,0,0,9,,,,,,,8,32,0,,,
0,control_change,,0,0,9,,,,,,,8,93,2,,,
0,program_change,,0,0,9,,,,,,,8,,,71,,
0,track_name,,0,1,10,,,,,,,,,,,,
0,midi_port,,0,1,10,,,,,,0,,,,,,
0,channel_prefix,,0,1,10,,,,,,,11,,,,,
0,control_change,,0,0,10,,,,,,,11,7,103,,,
0,control_change,,0,0,10,,,,,,,11,10,51,,,
0,control_change,,0,0,10,,,,,,,11,32,0,,,
0,track_name,,0,1,2,,,,,,,,,,,,
0,end_of_track,,0,1,18,,,,,,,,,,,,
0,channel_prefix,,0,1,1,,,,,,,0,,,,,
0,midi_port,,0,1,1,,,,,,0,,,,,,
0,control_change,,0,0,1,,,,,,,0,7,111,,,
0,control_change,,0,0,1,,,,,,,0,10,84,,,
0,control_change,,0,0,1,,,,,,,0,0,0,,,
0,control_change,,0,0,1,,,,,,,0,93,0,,,
0,control_change,,0,0,1,,,,,,,0,32,0,,,
0,note_on,,0,0,1,,,,,,,0,,,,51,80
0,track_name,,0,1,1,,,,,,,,,,,,
0,key_signature,,0,1,0,,,,,C,,,,,,,
0,time_signature,,0,1,0,4,4,24,8,,,,,,,,
0,program_change,,0,0,1,,,,,,,0,,,70,,
12,note_on,,12,0,6,,,,,,,5,,,,63,83
902,note_on,,890,0,6,,,,,,,5,,,,67,83
916,note_on,,14,0,6,,,,,,,5,,,,55,83
917,note_off,,1,0,6,,,,,,,5,,,,51,0
930,note_off,,13,0,6,,,,,,,5,,,,63,0
936,note_on,,936,0,10,,,,,,,11,,,,43,83
936,note_on,,936,0,1,,,,,,,0,,,,55,83
971,note_off,,35,0,10,,,,,,,11,,,,39,0
971,note_off,,35,0,1,,,,,,,0,,,,51,0
1881,note_on,,951,0,6,,,,,,,5,,,,70,83
1882,note_off,,1,0,6,,,,,,,5,,,,55,0
1895,note_on,,13,0,6,,,,,,,5,,,,58,72
1908,note_on,,937,0,1,,,,,,,0,,,,58,81
1908,note_on,,937,0,10,,,,,,,11,,,,46,81
1932,note_off,,37,0,6,,,,,,,5,,,,67,0
1933,note_off,,25,0,1,,,,,,,0,,,,55,0
1933,note_off,,25,0,10,,,,,,,11,,,,43,0
2708,note_off,,776,0,6,,,,,,,5,,,,58,0
2838,note_off,,130,0,6,,,,,,,5,,,,70,0
2851,note_on,,13,0,6,,,,,,,5,,,,58,80
2852,note_on,,1,0,6,,,,,,,5,,,,46,81
2860,note_on,,927,0,1,,,,,,,0,,,,46,83
2860,note_on,,927,0,10,,,,,,,11,,,,34,83
2873,note_off,,13,0,1,,,,,,,0,,,,58,0
2873,note_off,,13,0,10,,,,,,,11,,,,46,0
3661,note_off,,809,0,6,,,,,,,5,,,,46,0
3698,note_off,,37,0,6,,,,,,,5,,,,58,0
3717,note_off,,844,0,10,,,,,,,11,,,,34,0
3717,note_off,,844,0,1,,,,,,,0,,,,46,0
3800,note_on,,83,0,1,,,,,,,0,,,,51,83
3800,note_on,,83,0,10,,,,,,,11,,,,39,83
3805,note_on,,0,0,6,,,,,,,5,,,,63,80
3805,note_on,,107,0,6,,,,,,,5,,,,51,82
3840,control_change,,0,0,1,,,,,,,0,0,0,,,
3840,control_change,,40,0,1,,,,,,,0,32,0,,,
3840,program_change,,0,0,1,,,,,,,0,,,70,,
3850,note_on,,3850,0,3,,,,,,,2,,,,58,66
3857,note_on,,3857,0,2,,,,,,,1,,,,63,80
3862,note_on,,3862,0,4,,,,,,,3,,,,55,82
3863,note_on,,3863,0,5,,,,,,,4,,,,51,82
3936,note_off,,73,0,5,,,,,,,4,,,,51,0
3945,note_off,,95,0,3,,,,,,,2,,,,58,0
3957,note_off,,95,0,4,,,,,,,3,,,,55,0
3965,note_off,,108,0,2,,,,,,,1,,,,63,0
4065,note_on,,129,0,5,,,,,,,4,,,,51,72
4083,note_on,,118,0,2,,,,,,,1,,,,63,45
4086,note_on,,141,0,3,,,,,,,2,,,,58,52
4087,note_on,,130,0,4,,,,,,,3,,,,55,72
4148,note_off,,83,0,5,,,,,,,4,,,,51,0
4195,note_off,,108,0,4,,,,,,,3,,,,55,0
4201,note_off,,118,0,2,,,,,,,1,,,,63,0
4205,note_off,,119,0,3,,,,,,,2,,,,58,0
4303,note_on,,503,0,10,,,,,,,11,,,,43,90
4303,note_on,,463,0,1,,,,,,,0,,,,55,90
4317,note_off,,14,0,1,,,,,,,0,,,,51,0
4317,note_off,,14,0,10,,,,,,,11,,,,39,0
4541,note_on,,340,0,2,,,,,,,1,,,,63,82
4545,note_on,,340,0,3,,,,,,,2,,,,58,83
4546,note_on,,351,0,4,,,,,,,3,,,,55,82
4547,note_on,,399,0,5,,,,,,,4,,,,51,103
4683,note_off,,142,0,2,,,,,,,1,,,,63,0
4710,note_off,,165,0,3,,,,,,,2,,,,58,0
4712,note_off,,165,0,5,,,,,,,4,,,,51,0
4727,note_off,,181,0,4,,,,,,,3,,,,55,0
4771,note_on,,59,0,5,,,,,,,4,,,,51,90
4775,note_on,,458,0,10,,,,,,,11,,,,46,72
4775,note_on,,458,0,1,,,,,,,0,,,,58,72
4776,note_on,,49,0,4,,,,,,,3,,,,55,73
4777,note_on,,94,0,2,,,,,,,1,,,,63,80
4781,note_on,,71,0,3,,,,,,,2,,,,58,80
4800,note_off,,25,0,1,,,,,,,0,,,,55,0
4800,note_off,,25,0,10,,,,,,,11,,,,43,0
4861,note_off,,84,0,2,,,,,,,1,,,,63,0
4877,note_off,,106,0,5,,,,,,,4,,,,51,0
4882,note_off,,106,0,4,,,,,,,3,,,,55,0
4888,note_off,,107,0,3,,,,,,,2,,,,58,0
5007,note_on,,130,0,5,,,,,,,4,,,,51,90
5011,note_on,,129,0,4,,,,,,,3,,,,55,66
5015,note_on,,154,0,2,,,,,,,1,,,,63,52
5017,note_on,,129,0,3,,,,,,,2,,,,58,63
5082,note_off,,71,0,4,,,,,,,3,,,,55,0
5087,note_off,,72,0,2,,,,,,,1,,,,63,0
5090,note_off,,73,0,3,,,,,,,2,,,,58,0
5091,note_off,,84,0,5,,,,,,,4,,,,51,0
5268,note_on,,468,0,10,,,,,,,11,,,,39,81
5268,note_on,,468,0,1,,,,,,,0,,,,51,81
5328,note_off,,60,0,1,,,,,,,0,,,,58,0
5328,note_off,,60,0,10,,,,,,,11,,,,46,0
5505,note_on,,423,0,4,,,,,,,3,,,,55,90
5508,note_on,,421,0,2,,,,,,,1,,,,63,80
5511,note_on,,421,0,3,,,,,,,2,,,,58,82
5513,note_on,,422,0,5,,,,,,,4,,,,51,111
5682,note_off,,177,0,4,,,,,,,3,,,,55,0
5726,note_off,,213,0,5,,,,,,,4,,,,51,0
5730,note_on,,48,0,4,,,,,,,3,,,,55,90
5735,note_on,,227,0,2,,,,,,,1,,,,70,82
5735,note_on,,224,0,3,,,,,,,2,,,,65,90
5738,note_on,,1933,0,6,,,,,,,5,,,,58,73
5738,note_on,,0,0,6,,,,,,,5,,,,65,82
5738,note_on,,12,0,5,,,,,,,4,,,,53,103
5752,note_on,,424,0,10,,,,,,,11,,,,38,73
5752,note_on,,424,0,1,,,,,,,0,,,,50,73
5758,note_off,,23,0,2,,,,,,,1,,,,63,0
5760,note_off,,25,0,3,,,,,,,2,,,,58,0
5765,note_off,,13,0,10,,,,,,,11,,,,39,0
5765,note_off,,13,0,1,,,,,,,0,,,,51,0
5776,note_off,,38,0,6,,,,,,,5,,,,63,0
5788,note_off,,12,0,6,,,,,,,5,,,,51,0
5836,note_off,,106,0,4,,,,,,,3,,,,55,0
5842,note_off,,84,0,2,,,,,,,1,,,,70,0
5845,note_off,,107,0,5,,,,,,,4,,,,53,0
5855,note_off,,95,0,3,,,,,,,2,,,,65,0
5962,note_on,,117,0,5,,,,,,,4,,,,53,103
5965,note_on,,129,0,4,,,,,,,3,,,,55,82
5983,note_on,,128,0,3,,,,,,,2,,,,65,83
5983,note_on,,141,0,2,,,,,,,1,,,,70,82
6057,note_off,,95,0,5,,,,,,,4,,,,53,0
6061,note_off,,96,0,4,,,,,,,3,,,,55,0
6078,note_off,,95,0,2,,,,,,,1,,,,70,0
6102,note_off,,119,0,3,,,,,,,2,,,,65,0
6211,note_on,,446,0,1,,,,,,,0,,,,53,83
6211,note_on,,446,0,10,,,,,,,11,,,,41,83
6235,note_off,,24,0,1,,,,,,,0,,,,50,0
6235,note_off,,24,0,10,,,,,,,11,,,,38,0
6448,note_on,,387,0,4,,,,,,,3,,,,62,83
6455,note_on,,377,0,2,,,,,,,1,,,,70,90
6465,note_on,,363,0,3,,,,,,,2,,,,65,90
6467,note_on,,410,0,5,,,,,,,4,,,,56,83
6516,note_off,,49,0,5,,,,,,,4,,,,56,0
6607,note_off,,152,0,2,,,,,,,1,,,,70,0
6626,note_off,,178,0,4,,,,,,,3,,,,62,0
6630,note_off,,165,0,3,,,,,,,2,,,,65,0
6672,note_on,,46,0,4,,,,,,,3,,,,62,83
6680,note_on,,164,0,5,,,,,,,4,,,,58,103
6690,note_on,,60,0,3,,,,,,,2,,,,65,83
6690,note_on,,83,0,2,,,,,,,1,,,,70,103
6692,note_on,,457,0,10,,,,,,,11,,,,46,80
6692,note_on,,457,0,1,,,,,,,0,,,,58,80
6706,note_off,,14,0,10,,,,,,,11,,,,41,0
6706,note_off,,14,0,1,,,,,,,0,,,,53,0
6763,note_off,,83,0,5,,,,,,,4,,,,58,0
6767,note_off,,95,0,4,,,,,,,3,,,,62,0
6796,note_off,,106,0,2,,,,,,,1,,,,70,0
6796,note_off,,106,0,3,,,,,,,2,,,,65,0
6905,note_on,,142,0,5,,,,,,,4,,,,58,103
6908,note_on,,141,0,4,,,,,,,3,,,,62,81
6925,note_on,,129,0,3,,,,,,,2,,,,65,72
6937,note_on,,141,0,2,,,,,,,1,,,,70,103
6988,note_off,,83,0,5,,,,,,,4,,,,58,0
6992,note_off,,84,0,4,,,,,,,3,,,,62,0
7010,note_off,,85,0,3,,,,,,,2,,,,65,0
7021,note_off,,84,0,2,,,,,,,1,,,,70,0
7175,note_on,,469,0,10,,,,,,,11,,,,38,82
7175,note_on,,469,0,1,,,,,,,0,,,,50,82
7211,note_off,,36,0,10,,,,,,,11,,,,46,0
7211,note_off,,36,0,1,,,,,,,0,,,,58,0
7402,note_on,,410,0,4,,,,,,,3,,,,62,111
7410,note_on,,422,0,5,,,,,,,4,,,,58,90
7418,note_on,,397,0,2,,,,,,,1,,,,70,111
7420,note_on,,410,0,3,,,,,,,2,,,,65,90
7611,note_off,,201,0,5,,,,,,,4,,,,58,0
7623,note_on,,12,0,5,,,,,,,4,,,,55,82
7630,note_on,,1842,0,6,,,,,,,5,,,,63,73
7630,note_on,,0,0,6,,,,,,,5,,,,67,73
7631,note_off,,1,0,6,,,,,,,5,,,,58,0
7637,note_on,,235,0,4,,,,,,,3,,,,60,80
7643,note_off,,225,0,2,,,,,,,1,,,,70,0
7643,note_on,,223,0,3,,,,,,,2,,,,63,82
7655,note_on,,12,0,2,,,,,,,1,,,,75,103
7662,note_off,,25,0,4,,,,,,,3,,,,62,0
7668,note_off,,25,0,3,,,,,,,2,,,,65,0
7668,note_on,,457,0,10,,,,,,,11,,,,36,80
7668,note_on,,457,0,1,,,,,,,0,,,,48,80
7678,note_off,,47,0,6,,,,,,,5,,,,65,0
7693,note_off,,25,0,10,,,,,,,11,,,,38,0
7693,note_off,,25,0,1,,,,,,,0,,,,50,0
7753,note_off,,130,0,5,,,,,,,4,,,,55,0
7763,note_off,,95,0,3,,,,,,,2,,,,63,0
7768,note_off,,106,0,4,,,,,,,3,,,,60,0
7785,note_off,,130,0,2,,,,,,,1,,,,75,0
7871,note_on,,118,0,5,,,,,,,4,,,,55,83
7875,note_on,,107,0,4,,,,,,,3,,,,60,81
7892,note_on,,129,0,3,,,,,,,2,,,,63,90
7926,note_on,,141,0,2,,,,,,,1,,,,75,103
7966,note_off,,95,0,5,,,,,,,4,,,,55,0
7975,note_off,,83,0,3,,,,,,,2,,,,63,0
7981,note_off,,106,0,4,,,,,,,3,,,,60,0
8045,note_off,,119,0,2,,,,,,,1,,,,75,0
8173,note_on,,480,0,10,,,,,,,11,,,,39,90
8173,note_on,,480,0,1,,,,,,,0,,,,51,90
8198,note_off,,25,0,10,,,,,,,11,,,,36,0
8198,note_off,,25,0,1,,,,,,,0,,,,48,0
8385,note_on,,410,0,3,,,,,,,2,,,,67,83
8387,note_on,,421,0,5,,,,,,,4,,,,60,103
8396,note_on,,351,0,2,,,,,,,1,,,,75,103
8413,note_on,,432,0,4,,,,,,,3,,,,63,111
8515,note_off,,119,0,2,,,,,,,1,,,,75,0
8568,note_off,,155,0,4,,,,,,,3,,,,63,0
8575,note_off,,190,0,3,,,,,,,2,,,,67,0
8610,note_on,,35,0,3,,,,,,,2,,,,67,82
8616,note_on,,48,0,4,,,,,,,3,,,,63,111
8622,note_on,,235,0,5,,,,,,,4,,,,58,103
8625,note_off,,3,0,5,,,,,,,4,,,,60,0
8632,note_on,,117,0,2,,,,,,,1,,,,75,90
8645,note_off,,447,0,10,,,,,,,11,,,,39,0
8645,note_on,,0,0,1,,,,,,,0,,,,55,82
8645,note_off,,447,0,1,,,,,,,0,,,,51,0
8645,note_on,,0,0,10,,,,,,,11,,,,43,82
8703,note_off,,71,0,2,,,,,,,1,,,,75,0
8710,note_off,,94,0,4,,,,,,,3,,,,63,0
8716,note_off,,106,0,3,,,,,,,2,,,,67,0
8718,note_off,,93,0,5,,,,,,,4,,,,58,0
8848,note_on,,130,0,5,,,,,,,4,,,,58,90
8851,note_on,,141,0,4,,,,,,,3,,,,63,111
8858,note_on,,142,0,3,,,,,,,2,,,,67,82
8880,note_on,,177,0,2,,,,,,,1,,,,75,83
8922,note_off,,71,0,4,,,,,,,3,,,,63,0
8930,note_off,,72,0,3,,,,,,,2,,,,67,0
8955,note_off,,107,0,5,,,,,,,4,,,,58,0
8975,note_off,,95,0,2,,,,,,,1,,,,75,0
9127,note_off,,482,0,10,,,,,,,11,,,,43,0
9127,note_on,,0,0,1,,,,,,,0,,,,43,103
9127,note_off,,482,0,1,,,,,,,0,,,,55,0
9127,note_on,,0,0,10,,,,,,,11,,,,31,103
9351,note_on,,376,0,2,,,,,,,1,,,,67,82
9353,note_on,,398,0,5,,,,,,,4,,,,55,83
9363,note_on,,433,0,3,,,,,,,2,,,,63,80
9368,note_on,,446,0,4,,,,,,,3,,,,58,111
9528,note_off,,165,0,3,,,,,,,2,,,,63,0
9553,note_off,,202,0,2,,,,,,,1,,,,67,0
9576,note_on,,1898,0,6,,,,,,,5,,,,65,81
9577,note_on,,224,0,5,,,,,,,4,,,,56,83
9577,note_on,,24,0,2,,,,,,,1,,,,65,73
9581,note_on,,0,0,4,,,,,,,3,,,,60,81
9581,note_off,,213,0,4,,,,,,,3,,,,58,0
9585,note_on,,458,0,1,,,,,,,0,,,,44,82
9585,note_on,,458,0,10,,,,,,,11,,,,32,82
9591,note_off,,14,0,5,,,,,,,4,,,,55,0
9600,note_on,,72,0,3,,,,,,,2,,,,63,83
9610,note_off,,25,0,10,,,,,,,11,,,,31,0
9610,note_off,,25,0,1,,,,,,,0,,,,43,0
9612,note_off,,36,0,6,,,,,,,5,,,,67,0
9695,note_off,,95,0,3,,,,,,,2,,,,63,0
9700,note_off,,119,0,4,,,,,,,3,,,,60,0
9720,note_off,,143,0,2,,,,,,,1,,,,65,0
9720,note_off,,129,0,5,,,,,,,4,,,,56,0
9805,note_on,,105,0,4,,,,,,,3,,,,60,80
9826,note_on,,106,0,5,,,,,,,4,,,,56,111
9836,note_on,,141,0,3,,,,,,,2,,,,63,80
9837,note_on,,117,0,2,,,,,,,1,,,,65,73
9901,note_off,,96,0,4,,,,,,,3,,,,60,0
9920,note_off,,84,0,3,,,,,,,2,,,,63,0
9933,note_off,,96,0,2,,,,,,,1,,,,65,0
9943,note_off,,117,0,5,,,,,,,4,,,,56,0
10068,note_off,,458,0,10,,,,,,,11,,,,32,0
10068,note_off,,458,0,1,,,,,,,0,,,,44,0
10068,note_on,,0,0,1,,,,,,,0,,,,53,73
10068,note_on,,0,0,10,,,,,,,11,,,,41,73
10307,note_on,,374,0,2,,,,,,,1,,,,65,90
10317,note_on,,397,0,3,,,,,,,2,,,,63,103
10318,note_on,,375,0,5,,,,,,,4,,,,56,90
10333,note_on,,432,0,4,,,,,,,3,,,,60,103
10507,note_off,,190,0,3,,,,,,,2,,,,63,0
10515,note_on,,447,0,1,,,,,,,0,,,,46,90
10515,note_on,,447,0,10,,,,,,,11,,,,34,90
10522,note_on,,189,0,4,,,,,,,3,,,,58,80
10530,note_on,,212,0,5,,,,,,,4,,,,53,72
10538,note_on,,926,0,6,,,,,,,5,,,,58,73
10540,note_off,,25,0,1,,,,,,,0,,,,53,0
10540,note_off,,25,0,10,,,,,,,11,,,,41,0
10542,note_on,,35,0,3,,,,,,,2,,,,62,72
10545,note_off,,15,0,5,,,,,,,4,,,,56,0
10545,note_on,,238,0,2,,,,,,,1,,,,68,72
10546,note_off,,1,0,2,,,,,,,1,,,,65,0
10548,note_off,,26,0,4,,,,,,,3,,,,60,0
10575,note_off,,37,0,6,,,,,,,5,,,,63,0
10653,note_off,,107,0,2,,,,,,,1,,,,68,0
10655,note_off,,107,0,4,,,,,,,3,,,,58,0
10661,note_off,,119,0,3,,,,,,,2,,,,62,0
10697,note_off,,152,0,5,,,,,,,4,,,,53,0
10768,note_on,,71,0,5,,,,,,,4,,,,53,81
10783,note_on,,128,0,4,,,,,,,3,,,,58,55
10791,note_on,,130,0,3,,,,,,,2,,,,62,45
10795,note_on,,142,0,2,,,,,,,1,,,,68,81
10877,note_off,,82,0,2,,,,,,,1,,,,68,0
10880,note_off,,97,0,4,,,,,,,3,,,,58,0
10886,note_off,,95,0,3,,,,,,,2,,,,62,0
10911,note_off,,143,0,5,,,,,,,4,,,,53,0
10996,note_on,,456,0,10,,,,,,,11,,,,46,80
10996,note_on,,456,0,1,,,,,,,0,,,,58,80
11010,note_off,,14,0,10,,,,,,,11,,,,34,0
11010,note_off,,14,0,1,,,,,,,0,,,,46,0
11242,note_on,,362,0,4,,,,,,,3,,,,58,90
11250,note_on,,339,0,5,,,,,,,4,,,,56,124
11253,note_on,,376,0,2,,,,,,,1,,,,65,73
11261,note_on,,375,0,3,,,,,,,2,,,,62,83
11408,note_off,,166,0,4,,,,,,,3,,,,58,0
11421,note_off,,411,0,10,,,,,,,11,,,,46,0
11421,note_off,,411,0,1,,,,,,,0,,,,58,0
11451,note_off,,201,0,5,,,,,,,4,,,,56,0
11467,note_on,,59,0,4,,,,,,,3,,,,58,103
11475,note_on,,24,0,5,,,,,,,4,,,,55,103
11477,note_on,,0,0,6,,,,,,,5,,,,63,73
11477,note_on,,902,0,6,,,,,,,5,,,,51,72
11477,note_off,,224,0,2,,,,,,,1,,,,65,0
11485,note_off,,224,0,3,,,,,,,2,,,,62,0
11497,note_on,,12,0,3,,,,,,,2,,,,63,82
11501,note_on,,24,0,2,,,,,,,1,,,,63,72
11503,note_off,,26,0,6,,,,,,,5,,,,58,0
11515,note_on,,94,0,1,,,,,,,0,,,,51,83
11515,note_on,,94,0,10,,,,,,,11,,,,39,83
11525,note_on,,11525,0,7,,,,,,,6,,,,82,111
11528,note_off,,25,0,6,,,,,,,5,,,,65,0
11585,note_off,,118,0,4,,,,,,,3,,,,58,0
11596,note_off,,95,0,2,,,,,,,1,,,,63,0
11722,note_on,,247,0,5,,,,,,,4,,,,51,103
11722,note_off,,225,0,3,,,,,,,2,,,,63,0
11723,note_off,,1,0,5,,,,,,,4,,,,55,0
11726,note_on,,141,0,4,,,,,,,3,,,,55,73
11746,note_on,,24,0,3,,,,,,,2,,,,58,73
11750,note_on,,154,0,2,,,,,,,1,,,,63,72
11821,note_off,,71,0,2,,,,,,,1,,,,63,0
11833,note_off,,107,0,4,,,,,,,3,,,,55,0
11876,note_off,,130,0,3,,,,,,,2,,,,58,0
11888,note_off,,165,0,5,,,,,,,4,,,,51,0
11972,note_on,,457,0,10,,,,,,,11,,,,43,90
11972,note_on,,457,0,1,,,,,,,0,,,,55,90
11997,note_off,,25,0,10,,,,,,,11,,,,39,0
11997,note_off,,25,0,1,,,,,,,0,,,,51,0
12197,note_on,,364,0,4,,,,,,,3,,,,55,80
12205,note_on,,317,0,5,,,,,,,4,,,,51,103
12228,note_on,,352,0,3,,,,,,,2,,,,58,90
12231,note_on,,410,0,2,,,,,,,1,,,,63,66
12358,note_off,,153,0,5,,,,,,,4,,,,51,0
12386,note_off,,189,0,4,,,,,,,3,,,,55,0
12396,note_off,,165,0,2,,,,,,,1,,,,63,0
12416,note_off,,188,0,3,,,,,,,2,,,,58,0
12430,note_on,,72,0,5,,,,,,,4,,,,51,83
12443,note_on,,446,0,10,,,,,,,11,,,,46,80
12443,note_on,,446,0,1,,,,,,,0,,,,58,80
12445,note_on,,59,0,4,,,,,,,3,,,,55,80
12456,note_on,,60,0,2,,,,,,,1,,,,63,80
12463,note_on,,47,0,3,,,,,,,2,,,,58,83
12467,note_off,,24,0,1,,,,,,,0,,,,55,0
12467,note_off,,24,0,10,,,,,,,11,,,,43,0
12528,note_off,,83,0,4,,,,,,,3,,,,55,0
12537,note_off,,107,0,5,,,,,,,4,,,,51,0
12540,note_off,,84,0,2,,,,,,,1,,,,63,0
12550,note_off,,87,0,3,,,,,,,2,,,,58,0
12658,note_on,,130,0,4,,,,,,,3,,,,55,72
12677,note_on,,140,0,5,,,,,,,4,,,,51,83
12691,note_on,,141,0,3,,,,,,,2,,,,58,63
12692,note_on,,152,0,2,,,,,,,1,,,,63,66
12747,note_off,,1219,0,6,,,,,,,5,,,,63,0
12753,note_off,,95,0,4,,,,,,,3,,,,55,0
12760,note_off,,13,0,6,,,,,,,5,,,,51,0
12765,note_off,,73,0,2,,,,,,,1,,,,63,0
12775,note_off,,84,0,3,,,,,,,2,,,,58,0
12785,note_off,,108,0,5,,,,,,,4,,,,51,0
12925,note_on,,458,0,10,,,,,,,11,,,,39,66
12925,note_on,,458,0,1,,,,,,,0,,,,51,66
12973,note_off,,48,0,1,,,,,,,0,,,,58,0
12973,note_off,,48,0,10,,,,,,,11,,,,46,0
13160,note_on,,375,0,5,,,,,,,4,,,,55,83
13163,note_on,,410,0,4,,,,,,,3,,,,58,82
