tick,type,time,meta,track,tempo,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,port,program,channel,control,value,note,velocity
2304,note_on,0,0,1,,,,,,,,,0,,,76,92
2304,note_on,0,0,1,,,,,,,,,0,,,73,92
2304,note_on,0,0,1,,,,,,,,,0,,,78,0
2398,note_on,0,0,1,,,,,,,,,0,,,76,0
2398,note_on,94,0,1,,,,,,,,,0,,,73,0
2400,note_on,2,0,1,,,,,,,,,0,,,71,92
2400,note_on,0,0,1,,,,,,,,,0,,,74,92
2400,note_on,256,0,2,,,,,,,,,1,,,52,92
2496,note_on,96,0,2,,,,,,,,,1,,,52,0
2496,note_on,0,0,2,,,,,,,,,1,,,56,92
2560,note_on,0,0,1,,,,,,,,,0,,,74,0
2560,note_on,160,0,1,,,,,,,,,0,,,71,0
2592,note_on,96,0,2,,,,,,,,,1,,,56,0
2592,note_on,32,0,1,,,,,,,,,0,,,69,92
2592,note_on,0,0,1,,,,,,,,,0,,,73,92
2592,note_on,0,0,2,,,,,,,,,1,,,57,92
2686,note_on,94,0,2,,,,,,,,,1,,,57,0
2686,note_on,94,0,1,,,,,,,,,0,,,69,0
2686,note_on,0,0,1,,,,,,,,,0,,,73,0
2688,note_on,2,0,1,,,,,,,,,0,,,69,92
2688,note_on,2,0,2,,,,,,,,,1,,,64,92
2688,note_on,0,0,1,,,,,,,,,0,,,73,92
2782,note_on,94,0,2,,,,,,,,,1,,,64,0
2784,note_on,0,0,1,,,,,,,,,0,,,68,92
2784,note_on,0,0,1,,,,,,,,,0,,,71,92
2784,note_on,0,0,1,,,,,,,,,0,,,73,0
2784,note_on,2,0,2,,,,,,,,,1,,,52,92
2784,note_on,96,0,1,,,,,,,,,0,,,69,0
2816,note_on,32,0,2,,,,,,,,,1,,,52,0
2878,note_on,0,0,1,,,,,,,,,0,,,71,0
2878,note_on,94,0,1,,,,,,,,,0,,,68,0
3072,note_on,194,0,1,,,,,,,,,0,,,64,92
3072,note_on,256,0,2,,,,,,,,,1,,,45,92
3096,note_on,0,0,1,,,,,,,,,0,,,69,92
3096,note_on,24,0,1,,,,,,,,,0,,,64,0
3120,note_on,0,0,1,,,,,,,,,0,,,73,92
3120,note_on,24,0,1,,,,,,,,,0,,,69,0
3144,note_on,24,0,1,,,,,,,,,0,,,73,0
3144,note_on,0,0,1,,,,,,,,,0,,,76,92
3168,note_on,0,0,2,,,,,,,,,1,,,57,92
3168,note_on,96,0,2,,,,,,,,,1,,,45,0
3264,note_on,0,0,2,,,,,,,,,1,,,61,92
3264,note_on,96,0,2,,,,,,,,,1,,,57,0
3360,note_on,0,0,2,,,,,,,,,1,,,57,92
3360,note_on,96,0,2,,,,,,,,,1,,,61,0
3424,note_on,280,0,1,,,,,,,,,0,,,76,0
3456,note_on,96,0,2,,,,,,,,,1,,,57,0
3456,note_on,0,0,2,,,,,,,,,1,,,64,92
3456,note_on,32,0,1,,,,,,,,,0,,,73,92
3552,note_on,96,0,2,,,,,,,,,1,,,64,0
3552,note_on,0,0,2,,,,,,,,,1,,,57,92
3648,note_on,96,0,2,,,,,,,,,1,,,57,0
3648,note_on,0,0,2,,,,,,,,,1,,,67,92
3744,note_on,96,0,2,,,,,,,,,1,,,67,0
3744,note_on,0,0,2,,,,,,,,,1,,,57,92
3792,note_on,336,0,1,,,,,,,,,0,,,73,0
3838,note_on,94,0,2,,,,,,,,,1,,,57,0
3840,note_on,48,0,1,,,,,,,,,0,,,76,92
3840,note_on,2,0,2,,,,,,,,,1,,,66,92
3936,note_on,96,0,2,,,,,,,,,1,,,66,0
3936,note_on,96,0,1,,,,,,,,,0,,,76,0
3936,note_on,0,0,1,,,,,,,,,0,,,74,92
3936,note_on,0,0,2,,,,,,,,,1,,,57,92
4030,note_on,94,0,1,,,,,,,,,0,,,74,0
4032,note_on,2,0,1,,,,,,,,,0,,,71,92
4032,note_on,0,0,2,,,,,,,,,1,,,62,92
4032,note_on,96,0,2,,,,,,,,,1,,,57,0
4064,note_on,32,0,1,,,,,,,,,0,,,71,0
4128,note_on,64,0,1,,,,,,,,,0,,,68,92
4128,note_on,0,0,2,,,,,,,,,1,,,57,92
4128,note_on,96,0,2,,,,,,,,,1,,,62,0
4160,note_on,32,0,1,,,,,,,,,0,,,68,0
4224,note_on,96,0,2,,,,,,,,,1,,,61,92
4224,note_on,64,0,1,,,,,,,,,0,,,69,92
4384,note_on,0,0,2,,,,,,,,,1,,,61,0
4384,note_on,160,0,1,,,,,,,,,0,,,69,0
4384,note_on,160,0,2,,,,,,,,,1,,,57,0
4512,note_on,128,0,1,,,,,,,,,0,,,64,92
4512,note_on,128,0,2,,,,,,,,,1,,,61,92
4608,note_on,0,0,2,,,,,,,,,1,,,62,92
4608,note_on,96,0,2,,,,,,,,,1,,,61,0
4608,note_on,0,0,1,,,,,,,,,0,,,66,92
4608,note_on,96,0,1,,,,,,,,,0,,,64,0
4640,note_on,32,0,1,,,,,,,,,0,,,66,0
4640,note_on,32,0,2,,,,,,,,,1,,,62,0
4704,note_on,64,0,2,,,,,,,,,1,,,64,92
4704,note_on,64,0,1,,,,,,,,,0,,,68,92
4736,note_on,32,0,1,,,,,,,,,0,,,68,0
4736,note_on,32,0,2,,,,,,,,,1,,,64,0
4800,note_on,64,0,1,,,,,,,,,0,,,69,92
4800,note_on,64,0,2,,,,,,,,,1,,,66,92
4832,note_on,32,0,1,,,,,,,,,0,,,69,0
4832,note_on,32,0,2,,,,,,,,,1,,,66,0
4896,note_on,64,0,1,,,,,,,,,0,,,71,92
4896,note_on,64,0,2,,,,,,,,,1,,,68,92
4928,note_on,32,0,1,,,,,,,,,0,,,71,0
4928,note_on,32,0,2,,,,,,,,,1,,,68,0
4992,note_on,64,0,1,,,,,,,,,0,,,73,92
4992,note_on,64,0,2,,,,,,,,,1,,,69,92
5024,note_on,32,0,1,,,,,,,,,0,,,73,0
5024,note_on,32,0,2,,,,,,,,,1,,,69,0
5088,note_on,64,0,2,,,,,,,,,1,,,71,92
5088,note_on,64,0,1,,,,,,,,,0,,,74,92
5120,note_on,32,0,1,,,,,,,,,0,,,74,0
5120,note_on,32,0,2,,,,,,,,,1,,,71,0
5184,note_on,64,0,1,,,,,,,,,0,,,76,92
5184,note_on,64,0,2,,,,,,,,,1,,,73,92
5216,note_on,32,0,2,,,,,,,,,1,,,73,0
5216,note_on,32,0,1,,,,,,,,,0,,,76,0
5280,note_on,64,0,1,,,,,,,,,0,,,71,92
5280,note_on,0,0,1,,,,,,,,,0,,,80,92
5312,note_on,32,0,1,,,,,,,,,0,,,71,0
5312,note_on,0,0,1,,,,,,,,,0,,,80,0
5376,note_on,64,0,1,,,,,,,,,0,,,73,92
5376,note_on,0,0,1,,,,,,,,,0,,,81,92
5472,note_on,256,0,2,,,,,,,,,1,,,57,92
5568,note_on,0,0,2,,,,,,,,,1,,,56,92
5568,note_on,96,0,2,,,,,,,,,1,,,57,0
5664,note_on,0,0,2,,,,,,,,,1,,,57,92
5664,note_on,96,0,2,,,,,,,,,1,,,56,0
5758,note_on,94,0,2,,,,,,,,,1,,,57,0
5760,note_on,2,0,2,,,,,,,,,1,,,45,92
5760,note_on,384,0,1,,,,,,,,,0,,,81,0
5760,note_on,0,0,1,,,,,,,,,0,,,78,92
5792,note_on,32,0,2,,,,,,,,,1,,,45,0
5856,note_on,64,0,2,,,,,,,,,1,,,57,92
5904,note_on,144,0,1,,,,,,,,,0,,,73,0
5952,note_on,0,0,2,,,,,,,,,1,,,56,92
5952,note_on,96,0,2,,,,,,,,,1,,,57,0
5952,note_on,48,0,1,,,,,,,,,0,,,69,92
6048,note_on,96,0,2,,,,,,,,,1,,,56,0
6048,note_on,0,0,2,,,,,,,,,1,,,57,92
6112,note_on,0,0,1,,,,,,,,,0,,,78,0
6112,note_on,160,0,1,,,,,,,,,0,,,69,0
6142,note_on,94,0,2,,,,,,,,,1,,,57,0
6144,note_on,2,0,2,,,,,,,,,1,,,47,92
6144,note_on,32,0,1,,,,,,,,,0,,,66,92
6144,note_on,0,0,1,,,,,,,,,0,,,75,92
6176,note_on,32,0,2,,,,,,,,,1,,,47,0
6240,note_on,64,0,2,,,,,,,,,1,,,59,92
6240,note_on,0,0,1,,,,,,,,,0,,,68,92
6240,note_on,96,0,1,,,,,,,,,0,,,66,0
6288,note_on,0,0,1,,,,,,,,,0,,,69,92
6288,note_on,48,0,1,,,,,,,,,0,,,68,0
6336,note_on,48,0,1,,,,,,,,,0,,,69,0
6336,note_on,0,0,2,,,,,,,,,1,,,58,92
6336,note_on,96,0,2,,,,,,,,,1,,,59,0
6336,note_on,0,0,1,,,,,,,,,0,,,71,92
6404,note_on,68,0,1,,,,,,,,,0,,,71,0
6432,note_on,28,0,1,,,,,,,,,0,,,69,92
6432,note_on,0,0,2,,,,,,,,,1,,,59,92
6432,note_on,96,0,2,,,,,,,,,1,,,58,0
6480,note_on,48,0,1,,,,,,,,,0,,,75,0
6500,note_on,20,0,1,,,,,,,,,0,,,69,0
6526,note_on,94,0,2,,,,,,,,,1,,,59,0
6528,note_on,0,0,1,,,,,,,,,0,,,76,92
6528,note_on,2,0,2,,,,,,,,,1,,,52,92
6528,note_on,28,0,1,,,,,,,,,0,,,68,92
6622,note_on,94,0,2,,,,,,,,,1,,,52,0
6622,note_on,0,0,1,,,,,,,,,0,,,76,0
6622,note_on,94,0,1,,,,,,,,,0,,,68,0
6624,note_on,2,0,2,,,,,,,,,1,,,64,45
6718,note_on,94,0,2,,,,,,,,,1,,,64,0
6720,note_on,0,0,1,,,,,,,,,0,,,74,45
6720,note_on,98,0,1,,,,,,,,,0,,,68,45
6720,note_on,2,0,2,,,,,,,,,1,,,64,45
6814,note_on,94,0,2,,,,,,,,,1,,,64,0
6816,note_on,2,0,2,,,,,,,,,1,,,64,45
6910,note_on,94,0,2,,,,,,,,,1,,,64,0
6912,note_on,0,0,1,,,,,,,,,0,,,73,45
6912,note_on,0,0,1,,,,,,,,,0,,,69,45
6912,note_on,0,0,1,,,,,,,,,0,,,74,0
6912,note_on,192,0,1,,,,,,,,,0,,,68,0
6912,note_on,2,0,2,,,,,,,,,1,,,52,45
7006,note_on,0,0,1,,,,,,,,,0,,,73,0
7006,note_on,94,0,1,,,,,,,,,0,,,69,0
7006,note_on,94,0,2,,,,,,,,,1,,,52,0
7008,note_on,2,0,2,,,,,,,,,1,,,64,45
7102,note_on,94,0,2,,,,,,,,,1,,,64,0
7104,note_on,0,0,1,,,,,,,,,0,,,75,45
7104,note_on,2,0,2,,,,,,,,,1,,,52,45
7104,note_on,98,0,1,,,,,,,,,0,,,69,45
7152,note_on,48,0,1,,,,,,,,,0,,,75,0
7152,note_on,0,0,1,,,,,,,,,0,,,76,45
7198,note_on,94,0,2,,,,,,,,,1,,,52,0
7200,note_on,2,0,2,,,,,,,,,1,,,64,45
7200,note_on,48,0,1,,,,,,,,,0,,,76,0
7200,note_on,0,0,1,,,,,,,,,0,,,78,45
7248,note_on,0,0,1,,,,,,,,,0,,,75,45
7248,note_on,48,0,1,,,,,,,,,0,,,78,0
7264,note_on,16,0,1,,,,,,,,,0,,,69,0
7294,note_on,94,0,2,,,,,,,,,1,,,64,0
7296,note_on,32,0,1,,,,,,,,,0,,,75,0
7296,note_on,2,0,2,,,,,,,,,1,,,52,45
7296,note_on,0,0,1,,,,,,,,,0,,,68,45
7296,note_on,0,0,1,,,,,,,,,0,,,76,45
7390,note_on,94,0,2,,,,,,,,,1,,,52,0
7390,note_on,94,0,1,,,,,,,,,0,,,68,0
7390,note_on,0,0,1,,,,,,,,,0,,,76,0
7392,note_on,2,0,2,,,,,,,,,1,,,64,45
7486,note_on,94,0,2,,,,,,,,,1,,,64,0
7488,note_on,2,0,2,,,,,,,,,1,,,52,45
7488,note_on,98,0,1,,,,,,,,,0,,,74,45
7488,note_on,0,0,1,,,,,,,,,0,,,80,45
7582,note_on,94,0,2,,,,,,,,,1,,,52,0
7584,note_on,2,0,2,,,,,,,,,1,,,64,45
7678,note_on,94,0,2,,,,,,,,,1,,,64,0
7680,note_on,2,0,2,,,,,,,,,1,,,52,45
7680,note_on,0,0,1,,,,,,,,,0,,,81,45
7680,note_on,192,0,1,,,,,,,,,0,,,74,0
7680,note_on,0,0,1,,,,,,,,,0,,,80,0
7680,note_on,0,0,1,,,,,,,,,0,,,73,45
7774,note_on,0,0,1,,,,,,,,,0,,,81,0
7774,note_on,94,0,2,,,,,,,,,1,,,52,0
7774,note_on,94,0,1,,,,,,,,,0,,,73,0
7776,note_on,2,0,2,,,,,,,,,1,,,64,45
7870,note_on,94,0,2,,,,,,,,,1,,,64,0
7872,note_on,0,0,1,,,,,,,,,0,,,75,45
7872,note_on,98,0,1,,,,,,,,,0,,,69,45
7872,note_on,2,0,2,,,,,,,,,1,,,52,45
7920,note_on,48,0,1,,,,,,,,,0,,,75,0
7920,note_on,0,0,1,,,,,,,,,0,,,76,45
7966,note_on,94,0,2,,,,,,,,,1,,,52,0
7968,note_on,0,0,1,,,,,,,,,0,,,78,45
7968,note_on,2,0,2,,,,,,,,,1,,,64,45
7968,note_on,48,0,1,,,,,,,,,0,,,76,0
8016,note_on,48,0,1,,,,,,,,,0,,,78,0
8016,note_on,0,0,1,,,,,,,,,0,,,75,45
8032,note_on,16,0,1,,,,,,,,,0,,,69,0
8062,note_on,94,0,2,,,,,,,,,1,,,64,0
8064,note_on,2,0,2,,,,,,,,,1,,,52,45
8064,note_on,32,0,1,,,,,,,,,0,,,75,0
8064,note_on,0,0,1,,,,,,,,,0,,,76,45
8064,note_on,0,0,1,,,,,,,,,0,,,68,45
8158,note_on,94,0,2,,,,,,,,,1,,,52,0
8158,note_on,0,0,1,,,,,,,,,0,,,76,0
8158,note_on,94,0,1,,,,,,,,,0,,,68,0
8448,note_on,290,0,2,,,,,,,,,1,,,45,92
8448,note_on,290,0,1,,,,,,,,,0,,,64,92
8448,end_of_track,0,1,0,,,,,,,,,,,,,
8448,set_tempo,8448,1,0,461538,,,,,,,,,,,,
8472,note_on,0,0,1,,,,,,,,,0,,,69,92
8472,note_on,24,0,1,,,,,,,,,0,,,64,0
8496,note_on,0,0,1,,,,,,,,,0,,,73,92
8496,note_on,24,0,1,,,,,,,,,0,,,69,0
8520,note_on,0,0,1,,,,,,,,,0,,,76,92
8520,note_on,24,0,1,,,,,,,,,0,,,73,0
8544,note_on,0,0,2,,,,,,,,,1,,,57,92
8544,note_on,96,0,2,,,,,,,,,1,,,45,0
8640,note_on,96,0,2,,,,,,,,,1,,,57,0
8640,note_on,0,0,2,,,,,,,,,1,,,61,92
8736,note_on,96,0,2,,,,,,,,,1,,,61,0
8736,note_on,0,0,2,,,,,,,,,1,,,57,92
8800,note_on,280,0,1,,,,,,,,,0,,,76,0
8832,note_on,96,0,2,,,,,,,,,1,,,57,0
8832,note_on,0,0,2,,,,,,,,,1,,,64,92
8832,note_on,32,0,1,,,,,,,,,0,,,73,92
8928,note_on,96,0,2,,,,,,,,,1,,,64,0
8928,note_on,0,0,2,,,,,,,,,1,,,57,92
9024,note_on,0,0,2,,,,,,,,,1,,,67,92
9024,note_on,96,0,2,,,,,,,,,1,,,57,0
9120,note_on,96,0,2,,,,,,,,,1,,,67,0
9120,note_on,0,0,2,,,,,,,,,1,,,57,92
9168,note_on,336,0,1,,,,,,,,,0,,,73,0
9214,note_on,94,0,2,,,,,,,,,1,,,57,0
9216,note_on,2,0,2,,,,,,,,,1,,,66,92
9216,note_on,48,0,1,,,,,,,,,0,,,76,92
9312,note_on,0,0,1,,,,,,,,,0,,,74,92
9312,note_on,96,0,1,,,,,,,,,0,,,76,0
9312,note_on,96,0,2,,,,,,,,,1,,,66,0
9312,note_on,0,0,2,,,,,,,,,1,,,57,92
9406,note_on,94,0,1,,,,,,,,,0,,,74,0
9408,note_on,96,0,2,,,,,,,,,1,,,57,0
9408,note_on,0,0,2,,,,,,,,,1,,,62,92
9408,note_on,2,0,1,,,,,,,,,0,,,71,92
9440,note_on,32,0,1,,,,,,,,,0,,,71,0
9504,note_on,64,0,1,,,,,,,,,0,,,68,92
9504,note_on,0,0,2,,,,,,,,,1,,,57,92
9504,note_on,96,0,2,,,,,,,,,1,,,62,0
9536,note_on,32,0,1,,,,,,,,,0,,,68,0
9600,note_on,64,0,1,,,,,,,,,0,,,69,92
9600,note_on,96,0,2,,,,,,,,,1,,,61,92
9760,note_on,0,0,2,,,,,,,,,1,,,61,0
9760,note_on,160,0,1,,,,,,,,,0,,,69,0
9760,note_on,160,0,2,,,,,,,,,1,,,57,0
9888,note_on,128,0,2,,,,,,,,,1,,,61,92
9888,note_on,128,0,1,,,,,,,,,0,,,64,92
9984,note_on,96,0,2,,,,,,,,,1,,,61,0
9984,note_on,96,0,1,,,,,,,,,0,,,64,0
9984,note_on,0,0,2,,,,,,,,,1,,,62,92
9984,note_on,0,0,1,,,,,,,,,0,,,66,92
10016,note_on,32,0,2,,,,,,,,,1,,,62,0
10016,note_on,32,0,1,,,,,,,,,0,,,66,0
10080,note_on,64,0,1,,,,,,,,,0,,,68,92
10080,note_on,64,0,2,,,,,,,,,1,,,64,92
10112,note_on,32,0,2,,,,,,,,,1,,,64,0
10112,note_on,32,0,1,,,,,,,,,0,,,68,0
10176,note_on,64,0,2,,,,,,,,,1,,,66,92
10176,note_on,64,0,1,,,,,,,,,0,,,69,92
10208,note_on,32,0,1,,,,,,,,,0,,,69,0
10208,note_on,32,0,2,,,,,,,,,1,,,66,0
10272,note_on,64,0,1,,,,,,,,,0,,,71,92
10272,note_on,64,0,2,,,,,,,,,1,,,68,92
10304,note_on,32,0,2,,,,,,,,,1,,,68,0
10304,note_on,32,0,1,,,,,,,,,0,,,71,0
10368,note_on,64,0,2,,,,,,,,,1,,,69,92
10368,note_on,64,0,1,,,,,,,,,0,,,73,92
10400,note_on,32,0,1,,,,,,,,,0,,,73,0
10400,note_on,32,0,2,,,,,,,,,1,,,69,0
10464,note_on,64,0,1,,,,,,,,,0,,,74,92
10464,note_on,64,0,2,,,,,,,,,1,,,71,92
10496,note_on,32,0,2,,,,,,,,,1,,,71,0
10496,note_on,32,0,1,,,,,,,,,0,,,74,0
10560,note_on,64,0,1,,,,,,,,,0,,,76,92
10560,note_on,64,0,2,,,,,,,,,1,,,73,92
10592,note_on,32,0,1,,,,,,,,,0,,,76,0
10592,note_on,32,0,2,,,,,,,,,1,,,73,0
10656,note_on,64,0,1,,,,,,,,,0,,,74,92
10656,note_on,0,0,1,,,,,,,,,0,,,78,92
10752,note_on,96,0,1,,,,,,,,,0,,,74,0
10752,note_on,0,0,1,,,,,,,,,0,,,76,92
10752,note_on,0,0,1,,,,,,,,,0,,,73,92
10752,note_on,0,0,1,,,,,,,,,0,,,78,0
10846,note_on,0,0,1,,,,,,,,,0,,,76,0
10846,note_on,94,0,1,,,,,,,,,0,,,73,0
10848,note_on,2,0,1,,,,,,,,,0,,,71,92
10848,note_on,0,0,1,,,,,,,,,0,,,74,92
10848,note_on,256,0,2,,,,,,,,,1,,,52,92
10944,note_on,0,0,2,,,,,,,,,1,,,56,92
10944,note_on,96,0,2,,,,,,,,,1,,,52,0
11008,note_on,160,0,1,,,,,,,,,0,,,71,0
11008,note_on,0,0,1,,,,,,,,,0,,,74,0
11040,note_on,0,0,2,,,,,,,,,1,,,57,92
11040,note_on,96,0,2,,,,,,,,,1,,,56,0
11040,note_on,0,0,1,,,,,,,,,0,,,73,92
11040,note_on,32,0,1,,,,,,,,,0,,,69,92
11134,note_on,0,0,1,,,,,,,,,0,,,73,0
11134,note_on,94,0,1,,,,,,,,,0,,,69,0
11134,note_on,94,0,2,,,,,,,,,1,,,57,0
11136,note_on,0,0,1,,,,,,,,,0,,,73,92
11136,note_on,2,0,1,,,,,,,,,0,,,69,92
11136,note_on,2,0,2,,,,,,,,,1,,,64,92
11230,note_on,94,0,2,,,,,,,,,1,,,64,0
11232,note_on,0,0,1,,,,,,,,,0,,,73,0
11232,note_on,0,0,1,,,,,,,,,0,,,68,92
11232,note_on,0,0,1,,,,,,,,,0,,,71,92
11232,note_on,96,0,1,,,,,,,,,0,,,69,0
11232,note_on,2,0,2,,,,,,,,,1,,,52,92
11264,note_on,32,0,2,,,,,,,,,1,,,52,0
11326,note_on,94,0,1,,,,,,,,,0,,,68,0
11326,note_on,0,0,1,,,,,,,,,0,,,71,0
11520,note_on,256,0,2,,,,,,,,,1,,,45,92
11520,note_on,194,0,1,,,,,,,,,0,,,64,92
11544,note_on,24,0,1,,,,,,,,,0,,,64,0
11544,note_on,0,0,1,,,,,,,,,0,,,69,92
11568,note_on,24,0,1,,,,,,,,,0,,,69,0
11568,note_on,0,0,1,,,,,,,,,0,,,73,92
11592,note_on,24,0,1,,,,,,,,,0,,,73,0
11592,note_on,0,0,1,,,,,,,,,0,,,76,92
11616,note_on,0,0,2,,,,,,,,,1,,,57,92
11616,note_on,96,0,2,,,,,,,,,1,,,45,0
11712,note_on,96,0,2,,,,,,,,,1,,,57,0
11712,note_on,0,0,2,,,,,,,,,1,,,61,92
11808,note_on,96,0,2,,,,,,,,,1,,,61,0
11808,note_on,0,0,2,,,,,,,,,1,,,57,92
11872,note_on,280,0,1,,,,,,,,,0,,,76,0
11904,note_on,96,0,2,,,,,,,,,1,,,57,0
11904,note_on,0,0,2,,,,,,,,,1,,,64,92
11904,note_on,32,0,1,,,,,,,,,0,,,73,92
12000,note_on,96,0,2,,,,,,,,,1,,,64,0
12000,note_on,0,0,2,,,,,,,,,1,,,57,92
12096,note_on,96,0,2,,,,,,,,,1,,,57,0
12096,note_on,0,0,2,,,,,,,,,1,,,67,92
12192,note_on,96,0,2,,,,,,,,,1,,,67,0
12192,note_on,0,0,2,,,,,,,,,1,,,57,92
12240,note_on,336,0,1,,,,,,,,,0,,,73,0
12286,note_on,94,0,2,,,,,,,,,1,,,57,0
12288,note_on,2,0,2,,,,,,,,,1,,,66,92
12288,note_on,48,0,1,,,,,,,,,0,,,76,92
12384,note_on,96,0,2,,,,,,,,,1,,,66,0
12384,note_on,96,0,1,,,,,,,,,0,,,76,0
12384,note_on,0,0,2,,,,,,,,,1,,,57,92
