tick,type,data,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
1152,note_on,,132,0,6,,,,,,,,,5,,,51,34
1152,note_on,,132,0,7,,,,,,,,,6,,,55,47
1152,note_on,,68,0,3,,,,,,,,,2,,,63,90
1212,note_on,,60,0,3,,,,,,,,,2,,,63,0
1280,note_on,,68,0,3,,,,,,,,,2,,,63,90
1340,note_on,,60,0,3,,,,,,,,,2,,,63,0
1404,note_on,,252,0,7,,,,,,,,,6,,,55,0
1404,note_on,,252,0,5,,,,,,,,,4,,,58,0
1404,note_on,,252,0,6,,,,,,,,,5,,,51,0
1404,note_on,,252,0,4,,,,,,,,,3,,,63,0
1404,note_on,,252,0,8,,,,,,,,,7,,,43,0
1408,note_on,,68,0,3,,,,,,,,,2,,,63,90
1468,note_on,,60,0,3,,,,,,,,,2,,,63,0
1536,note_on,,132,0,5,,,,,,,,,4,,,56,43
1536,note_on,,132,0,6,,,,,,,,,5,,,58,34
1536,note_on,,132,0,4,,,,,,,,,3,,,62,62
1536,note_on,,132,0,8,,,,,,,,,7,,,41,39
1536,note_on,,68,0,3,,,,,,,,,2,,,62,90
1536,note_on,,132,0,7,,,,,,,,,6,,,53,47
1596,note_on,,60,0,3,,,,,,,,,2,,,62,0
1664,note_on,,68,0,3,,,,,,,,,2,,,65,90
1724,note_on,,60,0,3,,,,,,,,,2,,,65,0
1788,note_on,,252,0,5,,,,,,,,,4,,,56,0
1788,note_on,,252,0,6,,,,,,,,,5,,,58,0
1788,note_on,,252,0,4,,,,,,,,,3,,,62,0
1788,note_on,,252,0,7,,,,,,,,,6,,,53,0
1788,note_on,,252,0,8,,,,,,,,,7,,,41,0
1792,note_on,,68,0,3,,,,,,,,,2,,,70,90
1852,note_on,,60,0,3,,,,,,,,,2,,,70,0
1920,note_on,,132,0,4,,,,,,,,,3,,,65,62
1920,note_on,,132,0,6,,,,,,,,,5,,,58,34
1920,note_on,,132,0,8,,,,,,,,,7,,,38,39
1920,note_on,,132,0,5,,,,,,,,,4,,,56,43
1920,note_on,,132,0,7,,,,,,,,,6,,,50,47
1920,note_on,,68,0,3,,,,,,,,,2,,,70,90
2044,note_on,,124,0,5,,,,,,,,,4,,,56,0
2044,note_on,,124,0,4,,,,,,,,,3,,,65,0
2044,note_on,,124,0,3,,,,,,,,,2,,,70,0
2048,note_on,,4,0,3,,,,,,,,,2,,,68,90
2108,note_on,,60,0,3,,,,,,,,,2,,,68,0
2172,note_on,,252,0,8,,,,,,,,,7,,,38,0
2172,note_on,,252,0,7,,,,,,,,,6,,,50,0
2172,note_on,,252,0,6,,,,,,,,,5,,,58,0
2176,note_on,,68,0,3,,,,,,,,,2,,,65,90
2236,note_on,,60,0,3,,,,,,,,,2,,,65,0
2304,note_on,,132,0,6,,,,,,,,,5,,,58,34
2304,note_on,,260,0,5,,,,,,,,,4,,,55,43
2304,note_on,,132,0,7,,,,,,,,,6,,,51,47
2304,note_on,,68,0,3,,,,,,,,,2,,,63,90
2304,note_on,,132,0,8,,,,,,,,,7,,,39,39
2304,note_on,,260,0,4,,,,,,,,,3,,,63,62
2364,note_on,,60,0,3,,,,,,,,,2,,,63,0
2432,note_on,,68,0,3,,,,,,,,,2,,,63,90
2492,note_on,,60,0,3,,,,,,,,,2,,,63,0
2556,note_on,,252,0,7,,,,,,,,,6,,,51,0
2556,note_on,,252,0,6,,,,,,,,,5,,,58,0
2556,note_on,,252,0,5,,,,,,,,,4,,,55,0
2556,note_on,,252,0,8,,,,,,,,,7,,,39,0
2556,note_on,,252,0,4,,,,,,,,,3,,,63,0
2560,note_on,,68,0,3,,,,,,,,,2,,,63,90
2620,note_on,,60,0,3,,,,,,,,,2,,,63,0
2688,note_on,,132,0,4,,,,,,,,,3,,,63,62
2688,note_on,,132,0,8,,,,,,,,,7,,,36,39
2688,note_on,,132,0,7,,,,,,,,,6,,,48,47
2688,note_on,,132,0,5,,,,,,,,,4,,,57,43
2688,note_on,,68,0,3,,,,,,,,,2,,,63,90
2688,note_on,,132,0,6,,,,,,,,,5,,,51,34
2748,note_on,,60,0,3,,,,,,,,,2,,,63,0
2816,note_on,,68,0,3,,,,,,,,,2,,,62,90
2876,note_on,,60,0,3,,,,,,,,,2,,,62,0
2940,note_on,,252,0,8,,,,,,,,,7,,,36,0
2940,note_on,,252,0,5,,,,,,,,,4,,,57,0
2940,note_on,,252,0,7,,,,,,,,,6,,,48,0
2940,note_on,,252,0,4,,,,,,,,,3,,,63,0
2940,note_on,,252,0,6,,,,,,,,,5,,,51,0
2944,note_on,,68,0,3,,,,,,,,,2,,,63,90
3004,note_on,,60,0,3,,,,,,,,,2,,,63,0
3072,note_on,,132,0,4,,,,,,,,,3,,,62,62
3072,note_on,,68,0,3,,,,,,,,,2,,,65,90
3072,note_on,,132,0,7,,,,,,,,,6,,,46,47
3072,note_on,,132,0,6,,,,,,,,,5,,,58,34
3072,note_on,,132,0,8,,,,,,,,,7,,,34,39
3072,note_on,,132,0,5,,,,,,,,,4,,,58,43
3196,note_on,,124,0,3,,,,,,,,,2,,,65,0
3200,note_on,,4,0,3,,,,,,,,,2,,,58,90
3260,note_on,,60,0,3,,,,,,,,,2,,,58,0
3324,note_on,,252,0,7,,,,,,,,,6,,,46,0
3324,note_on,,252,0,4,,,,,,,,,3,,,62,0
3324,note_on,,252,0,6,,,,,,,,,5,,,58,0
3324,note_on,,252,0,8,,,,,,,,,7,,,34,0
3324,note_on,,252,0,5,,,,,,,,,4,,,58,0
3328,note_on,,68,0,3,,,,,,,,,2,,,58,90
3388,note_on,,60,0,3,,,,,,,,,2,,,58,0
3456,note_on,,68,0,3,,,,,,,,,2,,,58,90
3456,note_on,,132,0,7,,,,,,,,,6,,,58,47
3456,note_on,,132,0,8,,,,,,,,,7,,,46,39
3516,note_on,,60,0,8,,,,,,,,,7,,,46,0
3516,note_on,,60,0,7,,,,,,,,,6,,,58,0
3520,note_on,,4,0,7,,,,,,,,,6,,,60,47
3520,note_on,,4,0,8,,,,,,,,,7,,,48,39
3580,note_on,,60,0,8,,,,,,,,,7,,,48,0
3580,note_on,,60,0,7,,,,,,,,,6,,,60,0
3580,note_on,,124,0,3,,,,,,,,,2,,,58,0
3584,note_on,,4,0,7,,,,,,,,,6,,,58,47
3584,note_on,,4,0,8,,,,,,,,,7,,,46,39
3644,note_on,,60,0,8,,,,,,,,,7,,,46,0
3644,note_on,,60,0,7,,,,,,,,,6,,,58,0
3648,note_on,,4,0,7,,,,,,,,,6,,,56,47
3648,note_on,,4,0,8,,,,,,,,,7,,,44,39
3708,note_on,,60,0,7,,,,,,,,,6,,,56,0
3708,note_on,,60,0,8,,,,,,,,,7,,,44,0
3712,note_on,,4,0,8,,,,,,,,,7,,,43,39
3712,note_on,,4,0,7,,,,,,,,,6,,,55,47
3712,note_on,,132,0,3,,,,,,,,,2,,,58,90
3772,note_on,,60,0,7,,,,,,,,,6,,,55,0
3772,note_on,,60,0,3,,,,,,,,,2,,,58,0
3772,note_on,,60,0,8,,,,,,,,,7,,,43,0
3776,note_on,,4,0,7,,,,,,,,,6,,,53,47
3776,note_on,,4,0,8,,,,,,,,,7,,,41,39
3836,note_on,,60,0,7,,,,,,,,,6,,,53,0
3836,note_on,,60,0,8,,,,,,,,,7,,,41,0
3840,note_on,,4,0,7,,,,,,,,,6,,,51,47
3840,note_on,,4,0,8,,,,,,,,,7,,,39,39
3840,note_on,,516,0,4,,,,,,,,,3,,,63,62
3840,note_on,,68,0,3,,,,,,,,,2,,,63,90
3840,note_on,,516,0,6,,,,,,,,,5,,,58,34
3840,note_on,,516,0,5,,,,,,,,,4,,,55,43
3900,note_on,,60,0,3,,,,,,,,,2,,,63,0
3968,note_on,,68,0,3,,,,,,,,,2,,,63,90
4028,note_on,,60,0,3,,,,,,,,,2,,,63,0
4092,note_on,,252,0,8,,,,,,,,,7,,,39,0
4092,note_on,,252,0,4,,,,,,,,,3,,,63,0
4092,note_on,,252,0,5,,,,,,,,,4,,,55,0
4092,note_on,,252,0,6,,,,,,,,,5,,,58,0
4092,note_on,,252,0,7,,,,,,,,,6,,,51,0
4096,note_on,,68,0,3,,,,,,,,,2,,,63,90
4156,note_on,,60,0,3,,,,,,,,,2,,,63,0
4224,note_on,,132,0,7,,,,,,,,,6,,,55,47
4224,note_on,,132,0,5,,,,,,,,,4,,,58,43
4224,note_on,,68,0,3,,,,,,,,,2,,,63,90
4224,note_on,,132,0,4,,,,,,,,,3,,,63,62
4224,note_on,,132,0,8,,,,,,,,,7,,,43,39
4224,note_on,,132,0,6,,,,,,,,,5,,,58,34
4284,note_on,,60,0,3,,,,,,,,,2,,,63,0
4352,note_on,,68,0,3,,,,,,,,,2,,,63,90
4412,note_on,,60,0,3,,,,,,,,,2,,,63,0
4476,note_on,,252,0,4,,,,,,,,,3,,,63,0
4476,note_on,,252,0,5,,,,,,,,,4,,,58,0
4476,note_on,,252,0,6,,,,,,,,,5,,,58,0
4476,note_on,,252,0,7,,,,,,,,,6,,,55,0
4476,note_on,,252,0,8,,,,,,,,,7,,,43,0
4480,note_on,,68,0,3,,,,,,,,,2,,,63,90
4540,note_on,,60,0,3,,,,,,,,,2,,,63,0
4608,note_on,,132,0,8,,,,,,,,,7,,,41,39
4608,note_on,,132,0,7,,,,,,,,,6,,,53,47
4608,note_on,,132,0,6,,,,,,,,,5,,,58,34
4608,note_on,,68,0,3,,,,,,,,,2,,,62,90
4608,note_on,,132,0,4,,,,,,,,,3,,,62,62
4608,note_on,,132,0,5,,,,,,,,,4,,,56,43
4732,note_on,,124,0,3,,,,,,,,,2,,,62,0
4736,note_on,,4,0,3,,,,,,,,,2,,,65,90
4796,note_on,,60,0,3,,,,,,,,,2,,,65,0
4860,note_on,,252,0,8,,,,,,,,,7,,,41,0
4860,note_on,,252,0,4,,,,,,,,,3,,,62,0
4860,note_on,,252,0,7,,,,,,,,,6,,,53,0
4860,note_on,,252,0,5,,,,,,,,,4,,,56,0
4860,note_on,,252,0,6,,,,,,,,,5,,,58,0
4864,note_on,,68,0,3,,,,,,,,,2,,,70,90
4924,note_on,,60,0,3,,,,,,,,,2,,,70,0
4992,note_on,,132,0,7,,,,,,,,,6,,,50,47
4992,note_on,,132,0,5,,,,,,,,,4,,,56,43
4992,note_on,,132,0,8,,,,,,,,,7,,,38,39
4992,note_on,,68,0,3,,,,,,,,,2,,,70,90
4992,note_on,,132,0,6,,,,,,,,,5,,,58,34
4992,note_on,,132,0,4,,,,,,,,,3,,,65,62
5116,note_on,,124,0,3,,,,,,,,,2,,,70,0
5120,note_on,,4,0,3,,,,,,,,,2,,,68,108
5180,note_on,,60,0,3,,,,,,,,,2,,,68,0
5244,note_on,,252,0,4,,,,,,,,,3,,,65,0
5244,note_on,,252,0,5,,,,,,,,,4,,,56,0
5244,note_on,,252,0,8,,,,,,,,,7,,,38,0
5244,note_on,,252,0,7,,,,,,,,,6,,,50,0
5244,note_on,,252,0,6,,,,,,,,,5,,,58,0
5248,note_on,,68,0,3,,,,,,,,,2,,,65,108
5308,note_on,,60,0,3,,,,,,,,,2,,,65,0
5376,note_on,,132,0,4,,,,,,,,,3,,,63,62
5376,note_on,,132,0,7,,,,,,,,,6,,,51,47
5376,note_on,,132,0,8,,,,,,,,,7,,,39,39
5376,note_on,,68,0,3,,,,,,,,,2,,,67,108
5376,note_on,,132,0,6,,,,,,,,,5,,,58,34
5376,note_on,,132,0,5,,,,,,,,,4,,,55,43
5436,note_on,,60,0,3,,,,,,,,,2,,,67,0
5504,note_on,,68,0,3,,,,,,,,,2,,,70,108
5564,note_on,,60,0,3,,,,,,,,,2,,,70,0
5628,note_on,,252,0,6,,,,,,,,,5,,,58,0
5628,note_on,,252,0,8,,,,,,,,,7,,,39,0
5628,note_on,,252,0,7,,,,,,,,,6,,,51,0
5628,note_on,,252,0,5,,,,,,,,,4,,,55,0
5628,note_on,,252,0,4,,,,,,,,,3,,,63,0
5632,note_on,,68,0,3,,,,,,,,,2,,,63,108
5692,note_on,,60,0,3,,,,,,,,,2,,,63,0
5760,note_on,,132,0,8,,,,,,,,,7,,,34,39
5760,note_on,,132,0,4,,,,,,,,,3,,,62,62
5760,note_on,,132,0,7,,,,,,,,,6,,,46,47
5760,note_on,,132,0,5,,,,,,,,,4,,,56,43
5760,note_on,,132,0,6,,,,,,,,,5,,,58,34
5760,note_on,,68,0,3,,,,,,,,,2,,,65,108
5820,note_on,,60,0,8,,,,,,,,,7,,,34,0
5820,note_on,,60,0,3,,,,,,,,,2,,,65,0
5820,note_on,,60,0,7,,,,,,,,,6,,,46,0
5820,note_on,,60,0,4,,,,,,,,,3,,,62,0
5888,note_on,,68,0,4,,,,,,,,,3,,,60,62
5888,note_on,,68,0,8,,,,,,,,,7,,,34,39
5888,note_on,,68,0,3,,,,,,,,,2,,,63,108
5888,note_on,,68,0,7,,,,,,,,,6,,,46,47
5948,note_on,,60,0,3,,,,,,,,,2,,,63,0
5948,note_on,,60,0,8,,,,,,,,,7,,,34,0
5948,note_on,,60,0,7,,,,,,,,,6,,,46,0
5948,note_on,,60,0,4,,,,,,,,,3,,,60,0
6012,note_on,,252,0,5,,,,,,,,,4,,,56,0
6012,note_on,,252,0,6,,,,,,,,,5,,,58,0
6016,note_on,,68,0,4,,,,,,,,,3,,,62,62
6016,note_on,,68,0,3,,,,,,,,,2,,,65,108
6016,note_on,,68,0,8,,,,,,,,,7,,,34,39
6016,note_on,,68,0,7,,,,,,,,,6,,,46,47
6076,note_on,,60,0,3,,,,,,,,,2,,,65,0
6076,note_on,,60,0,7,,,,,,,,,6,,,46,0
6076,note_on,,60,0,8,,,,,,,,,7,,,34,0
6076,note_on,,60,0,4,,,,,,,,,3,,,62,0
6144,note_on,,68,0,4,,,,,,,,,3,,,63,62
6144,note_on,,68,0,7,,,,,,,,,6,,,51,47
6144,note_on,,68,0,3,,,,,,,,,2,,,63,108
6144,note_on,,68,0,8,,,,,,,,,7,,,39,39
6144,note_on,,132,0,6,,,,,,,,,5,,,58,34
6144,note_on,,132,0,5,,,,,,,,,4,,,55,43
6204,note_on,,60,0,5,,,,,,,,,4,,,55,0
6204,note_on,,60,0,8,,,,,,,,,7,,,39,0
6204,note_on,,60,0,3,,,,,,,,,2,,,63,0
6204,note_on,,60,0,6,,,,,,,,,5,,,58,0
6204,note_on,,60,0,4,,,,,,,,,3,,,63,0
6204,note_on,,60,0,7,,,,,,,,,6,,,51,0
6272,note_on,,68,0,5,,,,,,,,,4,,,55,43
6272,note_on,,68,0,3,,,,,,,,,2,,,51,108
6272,note_on,,68,0,6,,,,,,,,,5,,,58,34
6272,note_on,,68,0,7,,,,,,,,,6,,,51,47
6272,note_on,,68,0,4,,,,,,,,,3,,,63,62
6272,note_on,,68,0,8,,,,,,,,,7,,,39,39
6332,note_on,,60,0,5,,,,,,,,,4,,,55,0
6332,note_on,,60,0,8,,,,,,,,,7,,,39,0
6332,note_on,,60,0,4,,,,,,,,,3,,,63,0
6332,note_on,,60,0,7,,,,,,,,,6,,,51,0
6332,note_on,,60,0,3,,,,,,,,,2,,,51,0
6332,note_on,,60,0,6,,,,,,,,,5,,,58,0
6400,note_on,,68,0,3,,,,,,,,,2,,,51,108
6400,note_on,,68,0,5,,,,,,,,,4,,,55,43
6400,note_on,,68,0,4,,,,,,,,,3,,,63,62
6400,note_on,,68,0,7,,,,,,,,,6,,,51,47
6400,note_on,,68,0,6,,,,,,,,,5,,,58,34
6400,note_on,,68,0,8,,,,,,,,,7,,,39,39
6460,note_on,,60,0,7,,,,,,,,,6,,,51,0
6460,note_on,,60,0,5,,,,,,,,,4,,,55,0
6460,note_on,,60,0,6,,,,,,,,,5,,,58,0
6460,note_on,,60,0,3,,,,,,,,,2,,,51,0
6460,note_on,,60,0,8,,,,,,,,,7,,,39,0
6460,note_on,,60,0,4,,,,,,,,,3,,,63,0
6528,note_on,,68,0,8,,,,,,,,,7,,,39,39
6528,note_on,,68,0,4,,,,,,,,,3,,,63,62
6528,note_on,,68,0,3,,,,,,,,,2,,,51,108
6528,note_on,,68,0,6,,,,,,,,,5,,,58,34
6528,note_on,,68,0,7,,,,,,,,,6,,,51,47
6528,note_on,,68,0,5,,,,,,,,,4,,,55,43
6652,note_on,,124,0,5,,,,,,,,,4,,,55,0
6652,note_on,,124,0,6,,,,,,,,,5,,,58,0
6652,note_on,,124,0,4,,,,,,,,,3,,,63,0
6652,note_on,,124,0,7,,,,,,,,,6,,,51,0
6652,note_on,,124,0,8,,,,,,,,,7,,,39,0
6780,note_on,,252,0,3,,,,,,,,,2,,,51,0
6784,note_on,,132,0,4,,,,,,,,,3,,,70,62
6784,note_on,,132,0,5,,,,,,,,,4,,,58,43
6844,note_on,,60,0,5,,,,,,,,,4,,,58,0
6844,note_on,,60,0,4,,,,,,,,,3,,,70,0
6912,note_on,,68,0,5,,,,,,,,,4,,,63,64
6912,note_on,,6528,0,2,,,,,,,,,1,,,63,60
6912,note_on,,6528,0,1,,,,,,,,,0,,,75,58
6912,note_on,,0,0,1,,,,,,,,,0,,,67,58
6912,note_on,,260,0,7,,,,,,,,,6,,,51,71
6912,note_on,,68,0,4,,,,,,,,,3,,,75,92
6912,note_on,,260,0,6,,,,,,,,,5,,,67,51
6912,note_on,,0,0,2,,,,,,,,,1,,,55,60
6912,note_on,,260,0,8,,,,,,,,,7,,,39,59
6972,note_on,,60,0,4,,,,,,,,,3,,,75,0
6972,note_on,,60,0,5,,,,,,,,,4,,,63,0
7040,note_on,,68,0,5,,,,,,,,,4,,,63,64
7040,note_on,,68,0,4,,,,,,,,,3,,,75,92
7100,note_on,,60,0,5,,,,,,,,,4,,,63,0
7100,note_on,,60,0,4,,,,,,,,,3,,,75,0
7164,note_on,,252,0,8,,,,,,,,,7,,,39,0
7164,note_on,,252,0,7,,,,,,,,,6,,,51,0
7164,note_on,,252,0,6,,,,,,,,,5,,,67,0
7168,note_on,,68,0,5,,,,,,,,,4,,,63,64
7168,note_on,,68,0,4,,,,,,,,,3,,,75,92
7196,note_on,,284,0,1,,,,,,,,,0,,,67,0
7228,note_on,,60,0,4,,,,,,,,,3,,,75,0
7228,note_on,,60,0,5,,,,,,,,,4,,,63,0
7296,note_on,,100,0,1,,,,,,,,,0,,,70,58
7296,note_on,,132,0,6,,,,,,,,,5,,,70,51
7296,note_on,,68,0,5,,,,,,,,,4,,,63,64
7296,note_on,,132,0,8,,,,,,,,,7,,,43,59
7296,note_on,,68,0,4,,,,,,,,,3,,,75,92
7296,note_on,,132,0,7,,,,,,,,,6,,,55,71
7356,note_on,,60,0,4,,,,,,,,,3,,,75,0
7356,note_on,,60,0,5,,,,,,,,,4,,,63,0
7424,note_on,,68,0,4,,,,,,,,,3,,,75,92
7424,note_on,,68,0,5,,,,,,,,,4,,,63,64
7484,note_on,,60,0,4,,,,,,,,,3,,,75,0
7484,note_on,,60,0,5,,,,,,,,,4,,,63,0
7548,note_on,,252,0,7,,,,,,,,,6,,,55,0
7548,note_on,,252,0,6,,,,,,,,,5,,,70,0
7548,note_on,,252,0,8,,,,,,,,,7,,,43,0
7552,note_on,,68,0,4,,,,,,,,,3,,,75,92
7552,note_on,,68,0,5,,,,,,,,,4,,,63,64
7580,note_on,,284,0,1,,,,,,,,,0,,,70,0
7612,note_on,,60,0,5,,,,,,,,,4,,,63,0
7612,note_on,,60,0,4,,,,,,,,,3,,,75,0
7676,note_on,,0,0,2,,,,,,,,,1,,,63,0
7676,note_on,,764,0,2,,,,,,,,,1,,,55,0
7676,note_on,,96,0,1,,,,,,,,,0,,,75,0
7680,note_on,,0,0,2,,,,,,,,,1,,,58,60
7680,note_on,,68,0,5,,,,,,,,,4,,,62,64
7680,note_on,,4,0,2,,,,,,,,,1,,,65,60
7680,note_on,,132,0,8,,,,,,,,,7,,,41,59
7680,note_on,,0,0,1,,,,,,,,,0,,,74,58
7680,note_on,,4,0,1,,,,,,,,,0,,,68,58
