tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,note,velocity
955,note_on,43,0,1,,,,,,,,0,60,0
960,note_on,5,0,1,,,,,,,,0,76,88
1003,note_on,43,0,1,,,,,,,,0,76,0
1008,note_on,5,0,1,,,,,,,,0,60,88
1051,note_on,43,0,1,,,,,,,,0,60,0
1056,note_on,5,0,1,,,,,,,,0,77,88
1099,note_on,43,0,1,,,,,,,,0,77,0
1104,note_on,5,0,1,,,,,,,,0,60,88
1147,note_on,43,0,1,,,,,,,,0,60,0
1152,note_on,5,0,1,,,,,,,,0,79,88
1497,note_on,345,0,1,,,,,,,,0,79,0
1536,note_on,39,0,1,,,,,,,,0,79,88
1708,note_on,172,0,1,,,,,,,,0,79,0
1728,note_on,20,0,1,,,,,,,,0,77,88
1771,note_on,43,0,1,,,,,,,,0,77,0
1776,note_on,5,0,1,,,,,,,,0,79,88
1819,note_on,43,0,1,,,,,,,,0,79,0
1824,note_on,5,0,1,,,,,,,,0,76,88
1867,note_on,43,0,1,,,,,,,,0,76,0
1872,note_on,5,0,1,,,,,,,,0,79,88
1915,note_on,43,0,1,,,,,,,,0,79,0
1920,note_on,5,0,1,,,,,,,,0,74,88
1963,note_on,43,0,1,,,,,,,,0,74,0
1968,note_on,5,0,1,,,,,,,,0,79,88
2011,note_on,43,0,1,,,,,,,,0,79,0
2016,note_on,5,0,1,,,,,,,,0,72,88
2059,note_on,43,0,1,,,,,,,,0,72,0
2064,note_on,5,0,1,,,,,,,,0,79,88
2107,note_on,43,0,1,,,,,,,,0,79,0
2112,note_on,5,0,1,,,,,,,,0,71,88
2155,note_on,43,0,1,,,,,,,,0,71,0
2160,note_on,5,0,1,,,,,,,,0,79,88
2203,note_on,43,0,1,,,,,,,,0,79,0
2208,note_on,5,0,1,,,,,,,,0,69,88
2251,note_on,43,0,1,,,,,,,,0,69,0
2256,note_on,5,0,1,,,,,,,,0,79,88
2299,note_on,43,0,1,,,,,,,,0,79,0
2304,note_on,5,0,1,,,,,,,,0,67,88
2347,note_on,43,0,1,,,,,,,,0,67,0
2352,note_on,5,0,1,,,,,,,,0,79,88
2395,note_on,43,0,1,,,,,,,,0,79,0
2400,note_on,5,0,1,,,,,,,,0,65,88
2443,note_on,43,0,1,,,,,,,,0,65,0
2448,note_on,5,0,1,,,,,,,,0,79,88
2491,note_on,43,0,1,,,,,,,,0,79,0
2496,note_on,5,0,1,,,,,,,,0,64,88
2539,note_on,43,0,1,,,,,,,,0,64,0
2544,note_on,5,0,1,,,,,,,,0,79,88
2587,note_on,43,0,1,,,,,,,,0,79,0
2592,note_on,5,0,1,,,,,,,,0,62,88
2635,note_on,43,0,1,,,,,,,,0,62,0
2640,note_on,5,0,1,,,,,,,,0,79,88
2683,note_on,43,0,1,,,,,,,,0,79,0
2688,note_on,5,0,1,,,,,,,,0,60,88
3033,note_on,345,0,1,,,,,,,,0,60,0
3456,note_on,423,0,1,,,,,,,,0,60,88
3477,note_on,21,0,1,,,,,,,,0,60,0
3480,note_on,3,0,1,,,,,,,,0,64,88
3501,note_on,21,0,1,,,,,,,,0,64,0
3504,note_on,3,0,1,,,,,,,,0,62,88
3525,note_on,21,0,1,,,,,,,,0,62,0
3528,note_on,3,0,1,,,,,,,,0,64,88
3549,note_on,21,0,1,,,,,,,,0,64,0
3552,note_on,3,0,1,,,,,,,,0,65,88
3573,note_on,21,0,1,,,,,,,,0,65,0
3576,note_on,3,0,1,,,,,,,,0,67,88
3597,note_on,21,0,1,,,,,,,,0,67,0
3600,note_on,3,0,1,,,,,,,,0,64,88
3621,note_on,21,0,1,,,,,,,,0,64,0
3624,note_on,3,0,1,,,,,,,,0,65,88
3645,note_on,21,0,1,,,,,,,,0,65,0
3648,note_on,3,0,1,,,,,,,,0,62,88
3669,note_on,21,0,1,,,,,,,,0,62,0
3672,note_on,3,0,1,,,,,,,,0,65,88
3693,note_on,21,0,1,,,,,,,,0,65,0
3696,note_on,3,0,1,,,,,,,,0,64,88
3717,note_on,21,0,1,,,,,,,,0,64,0
3720,note_on,3,0,1,,,,,,,,0,65,88
3741,note_on,21,0,1,,,,,,,,0,65,0
3744,note_on,3,0,1,,,,,,,,0,67,88
3765,note_on,21,0,1,,,,,,,,0,67,0
3768,note_on,3,0,1,,,,,,,,0,69,88
3789,note_on,21,0,1,,,,,,,,0,69,0
3792,note_on,3,0,1,,,,,,,,0,65,88
3813,note_on,21,0,1,,,,,,,,0,65,0
3816,note_on,3,0,1,,,,,,,,0,67,88
3837,note_on,21,0,1,,,,,,,,0,67,0
3840,note_on,3,0,1,,,,,,,,0,64,88
3861,note_on,21,0,1,,,,,,,,0,64,0
3864,note_on,3,0,1,,,,,,,,0,67,88
3885,note_on,21,0,1,,,,,,,,0,67,0
3888,note_on,3,0,1,,,,,,,,0,65,88
3909,note_on,21,0,1,,,,,,,,0,65,0
3912,note_on,3,0,1,,,,,,,,0,67,88
3933,note_on,21,0,1,,,,,,,,0,67,0
3936,note_on,3,0,1,,,,,,,,0,69,88
3957,note_on,21,0,1,,,,,,,,0,69,0
3960,note_on,3,0,1,,,,,,,,0,70,88
3981,note_on,21,0,1,,,,,,,,0,70,0
3984,note_on,3,0,1,,,,,,,,0,67,88
4005,note_on,21,0,1,,,,,,,,0,67,0
4008,note_on,3,0,1,,,,,,,,0,69,88
4029,note_on,21,0,1,,,,,,,,0,69,0
4032,note_on,3,0,1,,,,,,,,0,65,88
4053,note_on,21,0,1,,,,,,,,0,65,0
4056,note_on,3,0,1,,,,,,,,0,69,88
4077,note_on,21,0,1,,,,,,,,0,69,0
4080,note_on,3,0,1,,,,,,,,0,67,88
4101,note_on,21,0,1,,,,,,,,0,67,0
4104,note_on,3,0,1,,,,,,,,0,69,88
4125,note_on,21,0,1,,,,,,,,0,69,0
4128,note_on,3,0,1,,,,,,,,0,70,88
4149,note_on,21,0,1,,,,,,,,0,70,0
4152,note_on,3,0,1,,,,,,,,0,72,88
4173,note_on,21,0,1,,,,,,,,0,72,0
4176,note_on,3,0,1,,,,,,,,0,69,88
4197,note_on,21,0,1,,,,,,,,0,69,0
4200,note_on,3,0,1,,,,,,,,0,70,88
4221,note_on,21,0,1,,,,,,,,0,70,0
4224,note_on,3,0,1,,,,,,,,0,67,88
4245,note_on,21,0,1,,,,,,,,0,67,0
4248,note_on,3,0,1,,,,,,,,0,70,88
4269,note_on,21,0,1,,,,,,,,0,70,0
4272,note_on,3,0,1,,,,,,,,0,69,88
4293,note_on,21,0,1,,,,,,,,0,69,0
4296,note_on,3,0,1,,,,,,,,0,70,88
4317,note_on,21,0,1,,,,,,,,0,70,0
4320,note_on,3,0,1,,,,,,,,0,72,88
4341,note_on,21,0,1,,,,,,,,0,72,0
4344,note_on,3,0,1,,,,,,,,0,74,88
4365,note_on,21,0,1,,,,,,,,0,74,0
4368,note_on,3,0,1,,,,,,,,0,70,88
4389,note_on,21,0,1,,,,,,,,0,70,0
4392,note_on,3,0,1,,,,,,,,0,72,88
4413,note_on,21,0,1,,,,,,,,0,72,0
4416,note_on,3,0,1,,,,,,,,0,69,88
4437,note_on,21,0,1,,,,,,,,0,69,0
4440,note_on,3,0,1,,,,,,,,0,72,88
4461,note_on,21,0,1,,,,,,,,0,72,0
4464,note_on,3,0,1,,,,,,,,0,71,88
4485,note_on,21,0,1,,,,,,,,0,71,0
4488,note_on,3,0,1,,,,,,,,0,72,88
4509,note_on,21,0,1,,,,,,,,0,72,0
4512,note_on,3,0,1,,,,,,,,0,74,88
4533,note_on,21,0,1,,,,,,,,0,74,0
4536,note_on,3,0,1,,,,,,,,0,76,88
4557,note_on,21,0,1,,,,,,,,0,76,0
4560,note_on,3,0,1,,,,,,,,0,72,88
4581,note_on,21,0,1,,,,,,,,0,72,0
4584,note_on,3,0,1,,,,,,,,0,74,88
4605,note_on,21,0,1,,,,,,,,0,74,0
4608,note_on,3,0,1,,,,,,,,0,71,88
4629,note_on,21,0,1,,,,,,,,0,71,0
4632,note_on,3,0,1,,,,,,,,0,74,88
4653,note_on,21,0,1,,,,,,,,0,74,0
4656,note_on,3,0,1,,,,,,,,0,72,88
4677,note_on,21,0,1,,,,,,,,0,72,0
4680,note_on,3,0,1,,,,,,,,0,74,88
4701,note_on,21,0,1,,,,,,,,0,74,0
4704,note_on,3,0,1,,,,,,,,0,76,88
4725,note_on,21,0,1,,,,,,,,0,76,0
4728,note_on,3,0,1,,,,,,,,0,77,88
4749,note_on,21,0,1,,,,,,,,0,77,0
4752,note_on,3,0,1,,,,,,,,0,74,88
4773,note_on,21,0,1,,,,,,,,0,74,0
4776,note_on,3,0,1,,,,,,,,0,76,88
4797,note_on,21,0,1,,,,,,,,0,76,0
4800,note_on,3,0,1,,,,,,,,0,72,88
4821,note_on,21,0,1,,,,,,,,0,72,0
4824,note_on,3,0,1,,,,,,,,0,76,88
4845,note_on,21,0,1,,,,,,,,0,76,0
4848,note_on,3,0,1,,,,,,,,0,74,88
4869,note_on,21,0,1,,,,,,,,0,74,0
4872,note_on,3,0,1,,,,,,,,0,76,88
4893,note_on,21,0,1,,,,,,,,0,76,0
4896,note_on,3,0,1,,,,,,,,0,77,88
4917,note_on,21,0,1,,,,,,,,0,77,0
4920,note_on,3,0,1,,,,,,,,0,79,88
4941,note_on,21,0,1,,,,,,,,0,79,0
4944,note_on,3,0,1,,,,,,,,0,76,88
4965,note_on,21,0,1,,,,,,,,0,76,0
4968,note_on,3,0,1,,,,,,,,0,77,88
4989,note_on,21,0,1,,,,,,,,0,77,0
4992,note_on,3,0,1,,,,,,,,0,74,88
5013,note_on,21,0,1,,,,,,,,0,74,0
5016,note_on,3,0,1,,,,,,,,0,77,88
5037,note_on,21,0,1,,,,,,,,0,77,0
5040,note_on,3,0,1,,,,,,,,0,76,88
5061,note_on,21,0,1,,,,,,,,0,76,0
5064,note_on,3,0,1,,,,,,,,0,77,88
5085,note_on,21,0,1,,,,,,,,0,77,0
5088,note_on,3,0,1,,,,,,,,0,79,88
5109,note_on,21,0,1,,,,,,,,0,79,0
5112,note_on,3,0,1,,,,,,,,0,81,88
5133,note_on,21,0,1,,,,,,,,0,81,0
5136,note_on,3,0,1,,,,,,,,0,77,88
5157,note_on,21,0,1,,,,,,,,0,77,0
5160,note_on,3,0,1,,,,,,,,0,79,88
5181,note_on,21,0,1,,,,,,,,0,79,0
5184,note_on,3,0,1,,,,,,,,0,76,88
5356,note_on,172,0,1,,,,,,,,0,76,0
5760,note_on,404,0,1,,,,,,,,0,76,88
5781,note_on,21,0,1,,,,,,,,0,76,0
5784,note_on,3,0,1,,,,,,,,0,79,88
5805,note_on,21,0,1,,,,,,,,0,79,0
5808,note_on,3,0,1,,,,,,,,0,77,88
5829,note_on,21,0,1,,,,,,,,0,77,0
5832,note_on,3,0,1,,,,,,,,0,76,88
5853,note_on,21,0,1,,,,,,,,0,76,0
5856,note_on,3,0,1,,,,,,,,0,81,88
5877,note_on,21,0,1,,,,,,,,0,81,0
5880,note_on,3,0,1,,,,,,,,0,76,88
5901,note_on,21,0,1,,,,,,,,0,76,0
5904,note_on,3,0,1,,,,,,,,0,77,88
5925,note_on,21,0,1,,,,,,,,0,77,0
5928,note_on,3,0,1,,,,,,,,0,72,88
5949,note_on,21,0,1,,,,,,,,0,72,0
5952,note_on,3,0,1,,,,,,,,0,74,88
5973,note_on,21,0,1,,,,,,,,0,74,0
5976,note_on,3,0,1,,,,,,,,0,77,88
5997,note_on,21,0,1,,,,,,,,0,77,0
6000,note_on,3,0,1,,,,,,,,0,76,88
6021,note_on,21,0,1,,,,,,,,0,76,0
6024,note_on,3,0,1,,,,,,,,0,74,88
6045,note_on,21,0,1,,,,,,,,0,74,0
6048,note_on,3,0,1,,,,,,,,0,79,88
6069,note_on,21,0,1,,,,,,,,0,79,0
6072,note_on,3,0,1,,,,,,,,0,74,88
6093,note_on,21,0,1,,,,,,,,0,74,0
6096,note_on,3,0,1,,,,,,,,0,76,88
6117,note_on,21,0,1,,,,,,,,0,76,0
6120,note_on,3,0,1,,,,,,,,0,71,88
6141,note_on,21,0,1,,,,,,,,0,71,0
6144,note_on,3,0,1,,,,,,,,0,72,88
6165,note_on,21,0,1,,,,,,,,0,72,0
6168,note_on,3,0,1,,,,,,,,0,76,88
6189,note_on,21,0,1,,,,,,,,0,76,0
6192,note_on,3,0,1,,,,,,,,0,74,88
6213,note_on,21,0,1,,,,,,,,0,74,0
6216,note_on,3,0,1,,,,,,,,0,72,88
6237,note_on,21,0,1,,,,,,,,0,72,0
6240,note_on,3,0,1,,,,,,,,0,77,88
6261,note_on,21,0,1,,,,,,,,0,77,0
6264,note_on,3,0,1,,,,,,,,0,72,88
6285,note_on,21,0,1,,,,,,,,0,72,0
6288,note_on,3,0,1,,,,,,,,0,74,88
6309,note_on,21,0,1,,,,,,,,0,74,0
6312,note_on,3,0,1,,,,,,,,0,69,88
6333,note_on,21,0,1,,,,,,,,0,69,0
6336,note_on,3,0,1,,,,,,,,0,71,88
6357,note_on,21,0,1,,,,,,,,0,71,0
6360,note_on,3,0,1,,,,,,,,0,74,88
6381,note_on,21,0,1,,,,,,,,0,74,0
6384,note_on,3,0,1,,,,,,,,0,72,88
6405,note_on,21,0,1,,,,,,,,0,72,0
6408,note_on,3,0,1,,,,,,,,0,71,88
6429,note_on,21,0,1,,,,,,,,0,71,0
6432,note_on,3,0,1,,,,,,,,0,76,88
6453,note_on,21,0,1,,,,,,,,0,76,0
6456,note_on,3,0,1,,,,,,,,0,71,88
6477,note_on,21,0,1,,,,,,,,0,71,0
6480,note_on,3,0,1,,,,,,,,0,72,88
6501,note_on,21,0,1,,,,,,,,0,72,0
6504,note_on,3,0,1,,,,,,,,0,67,88
6525,note_on,21,0,1,,,,,,,,0,67,0
6528,note_on,3,0,1,,,,,,,,0,69,88
6549,note_on,21,0,1,,,,,,,,0,69,0
6552,note_on,3,0,1,,,,,,,,0,72,88
6573,note_on,21,0,1,,,,,,,,0,72,0
6576,note_on,3,0,1,,,,,,,,0,71,88
6597,note_on,21,0,1,,,,,,,,0,71,0
6600,note_on,3,0,1,,,,,,,,0,69,88
6621,note_on,21,0,1,,,,,,,,0,69,0
6624,note_on,3,0,1,,,,,,,,0,74,88
6645,note_on,21,0,1,,,,,,,,0,74,0
6648,note_on,3,0,1,,,,,,,,0,69,88
6669,note_on,21,0,1,,,,,,,,0,69,0
6672,note_on,3,0,1,,,,,,,,0,71,88
6693,note_on,21,0,1,,,,,,,,0,71,0
6696,note_on,3,0,1,,,,,,,,0,65,88
6717,note_on,21,0,1,,,,,,,,0,65,0
6720,note_on,3,0,1,,,,,,,,0,67,88
6741,note_on,21,0,1,,,,,,,,0,67,0
6744,note_on,3,0,1,,,,,,,,0,71,88
6765,note_on,21,0,1,,,,,,,,0,71,0
6768,note_on,3,0,1,,,,,,,,0,69,88
6789,note_on,21,0,1,,,,,,,,0,69,0
6792,note_on,3,0,1,,,,,,,,0,67,88
6813,note_on,21,0,1,,,,,,,,0,67,0
6816,note_on,3,0,1,,,,,,,,0,72,88
6837,note_on,21,0,1,,,,,,,,0,72,0
6840,note_on,3,0,1,,,,,,,,0,67,88
6861,note_on,21,0,1,,,,,,,,0,67,0
6864,note_on,3,0,1,,,,,,,,0,69,88
6885,note_on,21,0,1,,,,,,,,0,69,0
6888,note_on,3,0,1,,,,,,,,0,64,88
6909,note_on,21,0,1,,,,,,,,0,64,0
6912,note_on,3,0,1,,,,,,,,0,65,88
6933,note_on,21,0,1,,,,,,,,0,65,0
6936,note_on,3,0,1,,,,,,,,0,69,88
6957,note_on,21,0,1,,,,,,,,0,69,0
6960,note_on,3,0,1,,,,,,,,0,67,88
6981,note_on,21,0,1,,,,,,,,0,67,0
6984,note_on,3,0,1,,,,,,,,0,65,88
7005,note_on,21,0,1,,,,,,,,0,65,0
7008,note_on,3,0,1,,,,,,,,0,67,88
7029,note_on,21,0,1,,,,,,,,0,67,0
7032,note_on,3,0,1,,,,,,,,0,65,88
7053,note_on,21,0,1,,,,,,,,0,65,0
7056,note_on,3,0,1,,,,,,,,0,67,88
7077,note_on,21,0,1,,,,,,,,0,67,0
7080,note_on,3,0,1,,,,,,,,0,62,88
7101,note_on,21,0,1,,,,,,,,0,62,0
7104,note_on,3,0,1,,,,,,,,0,64,88
7276,note_on,172,0,1,,,,,,,,0,64,0
7680,note_on,404,0,1,,,,,,,,0,64,88
7701,note_on,21,0,1,,,,,,,,0,64,0
7704,note_on,3,0,1,,,,,,,,0,67,88
7725,note_on,21,0,1,,,,,,,,0,67,0
7728,note_on,3,0,1,,,,,,,,0,60,88
7749,note_on,21,0,1,,,,,,,,0,60,0
7752,note_on,3,0,1,,,,,,,,0,62,88
7773,note_on,21,0,1,,,,,,,,0,62,0
7776,note_on,3,0,1,,,,,,,,0,64,88
7797,note_on,21,0,1,,,,,,,,0,64,0
7800,note_on,3,0,1,,,,,,,,0,60,88
7821,note_on,21,0,1,,,,,,,,0,60,0
7824,note_on,3,0,1,,,,,,,,0,69,88
7845,note_on,21,0,1,,,,,,,,0,69,0
7848,note_on,3,0,1,,,,,,,,0,67,88
7869,note_on,21,0,1,,,,,,,,0,67,0
7872,note_on,3,0,1,,,,,,,,0,65,88
7893,note_on,21,0,1,,,,,,,,0,65,0
7896,note_on,3,0,1,,,,,,,,0,69,88
7917,note_on,21,0,1,,,,,,,,0,69,0
7920,note_on,3,0,1,,,,,,,,0,62,88
7941,note_on,21,0,1,,,,,,,,0,62,0
7944,note_on,3,0,1,,,,,,,,0,64,88
7965,note_on,21,0,1,,,,,,,,0,64,0
7968,note_on,3,0,1,,,,,,,,0,65,88
7989,note_on,21,0,1,,,,,,,,0,65,0
7992,note_on,3,0,1,,,,,,,,0,62,88
8013,note_on,21,0,1,,,,,,,,0,62,0
8016,note_on,3,0,1,,,,,,,,0,70,88
8037,note_on,21,0,1,,,,,,,,0,70,0
8040,note_on,3,0,1,,,,,,,,0,69,88
8061,note_on,21,0,1,,,,,,,,0,69,0
8064,note_on,3,0,1,,,,,,,,0,67,88
8085,note_on,21,0,1,,,,,,,,0,67,0
8088,note_on,3,0,1,,,,,,,,0,70,88
8109,note_on,21,0,1,,,,,,,,0,70,0
8112,note_on,3,0,1,,,,,,,,0,64,88
8133,note_on,21,0,1,,,,,,,,0,64,0
8136,note_on,3,0,1,,,,,,,,0,65,88
8157,note_on,21,0,1,,,,,,,,0,65,0
8160,note_on,3,0,1,,,,,,,,0,67,88
8181,note_on,21,0,1,,,,,,,,0,67,0
8184,note_on,3,0,1,,,,,,,,0,64,88
8205,note_on,21,0,1,,,,,,,,0,64,0
8208,note_on,3,0,1,,,,,,,,0,72,88
8229,note_on,21,0,1,,,,,,,,0,72,0
8232,note_on,3,0,1,,,,,,,,0,70,88
8253,note_on,21,0,1,,,,,,,,0,70,0
8256,note_on,3,0,1,,,,,,,,0,69,88
8277,note_on,21,0,1,,,,,,,,0,69,0
8280,note_on,3,0,1,,,,,,,,0,72,88
8301,note_on,21,0,1,,,,,,,,0,72,0
8304,note_on,3,0,1,,,,,,,,0,65,88
8325,note_on,21,0,1,,,,,,,,0,65,0
8328,note_on,3,0,1,,,,,,,,0,67,88
8349,note_on,21,0,1,,,,,,,,0,67,0
8352,note_on,3,0,1,,,,,,,,0,69,88
8373,note_on,21,0,1,,,,,,,,0,69,0
8376,note_on,3,0,1,,,,,,,,0,65,88
8397,note_on,21,0,1,,,,,,,,0,65,0
8400,note_on,3,0,1,,,,,,,,0,74,88
8421,note_on,21,0,1,,,,,,,,0,74,0
8424,note_on,3,0,1,,,,,,,,0,72,88
8445,note_on,21,0,1,,,,,,,,0,72,0
8448,note_on,3,0,1,,,,,,,,0,71,88
8469,note_on,21,0,1,,,,,,,,0,71,0
8472,note_on,3,0,1,,,,,,,,0,74,88
8493,note_on,21,0,1,,,,,,,,0,74,0
8496,note_on,3,0,1,,,,,,,,0,67,88
8517,note_on,21,0,1,,,,,,,,0,67,0
8520,note_on,3,0,1,,,,,,,,0,69,88
8541,note_on,21,0,1,,,,,,,,0,69,0
8544,note_on,3,0,1,,,,,,,,0,71,88
8565,note_on,21,0,1,,,,,,,,0,71,0
8568,note_on,3,0,1,,,,,,,,0,67,88
8589,note_on,21,0,1,,,,,,,,0,67,0
8592,note_on,3,0,1,,,,,,,,0,76,88
8613,note_on,21,0,1,,,,,,,,0,76,0
8616,note_on,3,0,1,,,,,,,,0,74,88
8637,note_on,21,0,1,,,,,,,,0,74,0
8640,note_on,3,0,1,,,,,,,,0,72,88
8661,note_on,21,0,1,,,,,,,,0,72,0
8664,note_on,3,0,1,,,,,,,,0,76,88
8685,note_on,21,0,1,,,,,,,,0,76,0
8688,note_on,3,0,1,,,,,,,,0,69,88
8709,note_on,21,0,1,,,,,,,,0,69,0
8712,note_on,3,0,1,,,,,,,,0,71,88
8733,note_on,21,0,1,,,,,,,,0,71,0
8736,note_on,3,0,1,,,,,,,,0,72,88
8757,note_on,21,0,1,,,,,,,,0,72,0
8760,note_on,3,0,1,,,,,,,,0,69,88
8781,note_on,21,0,1,,,,,,,,0,69,0
8784,note_on,3,0,1,,,,,,,,0,77,88
8805,note_on,21,0,1,,,,,,,,0,77,0
8808,note_on,3,0,1,,,,,,,,0,76,88
8829,note_on,21,0,1,,,,,,,,0,76,0
8832,note_on,3,0,1,,,,,,,,0,74,88
8853,note_on,21,0,1,,,,,,,,0,74,0
8856,note_on,3,0,1,,,,,,,,0,77,88
8877,note_on,21,0,1,,,,,,,,0,77,0
8880,note_on,3,0,1,,,,,,,,0,71,88
8901,note_on,21,0,1,,,,,,,,0,71,0
8904,note_on,3,0,1,,,,,,,,0,72,88
8925,note_on,21,0,1,,,,,,,,0,72,0
8928,note_on,3,0,1,,,,,,,,0,74,88
8949,note_on,21,0,1,,,,,,,,0,74,0
8952,note_on,3,0,1,,,,,,,,0,71,88
8973,note_on,21,0,1,,,,,,,,0,71,0
8976,note_on,3,0,1,,,,,,,,0,79,88
8997,note_on,21,0,1,,,,,,,,0,79,0
9000,note_on,3,0,1,,,,,,,,0,77,88
9021,note_on,21,0,1,,,,,,,,0,77,0
9024,note_on,3,0,1,,,,,,,,0,76,88
9196,note_on,172,0,1,,,,,,,,0,76,0
9600,note_on,404,0,1,,,,,,,,0,76,88
9621,note_on,21,0,1,,,,,,,,0,76,0
9624,note_on,3,0,1,,,,,,,,0,74,88
9645,note_on,21,0,1,,,,,,,,0,74,0
9648,note_on,3,0,1,,,,,,,,0,72,88
9669,note_on,21,0,1,,,,,,,,0,72,0
9672,note_on,3,0,1,,,,,,,,0,74,88
9693,note_on,21,0,1,,,,,,,,0,74,0
9696,note_on,3,0,1,,,,,,,,0,76,88
9717,note_on,21,0,1,,,,,,,,0,76,0
9720,note_on,3,0,1,,,,,,,,0,77,88
9741,note_on,21,0,1,,,,,,,,0,77,0
9744,note_on,3,0,1,,,,,,,,0,79,88
9765,note_on,21,0,1,,,,,,,,0,79,0
9768,note_on,3,0,1,,,,,,,,0,81,88
9789,note_on,21,0,1,,,,,,,,0,81,0
9792,note_on,3,0,1,,,,,,,,0,79,88
9813,note_on,21,0,1,,,,,,,,0,79,0
9816,note_on,3,0,1,,,,,,,,0,81,88
9837,note_on,21,0,1,,,,,,,,0,81,0
9840,note_on,3,0,1,,,,,,,,0,79,88
9861,note_on,21,0,1,,,,,,,,0,79,0
9864,note_on,3,0,1,,,,,,,,0,77,88
9885,note_on,21,0,1,,,,,,,,0,77,0
9888,note_on,3,0,1,,,,,,,,0,76,88
9909,note_on,21,0,1,,,,,,,,0,76,0
9912,note_on,3,0,1,,,,,,,,0,74,88
9933,note_on,21,0,1,,,,,,,,0,74,0
9936,note_on,3,0,1,,,,,,,,0,72,88
9957,note_on,21,0,1,,,,,,,,0,72,0
9960,note_on,3,0,1,,,,,,,,0,71,88
9981,note_on,21,0,1,,,,,,,,0,71,0
9984,note_on,3,0,1,,,,,,,,0,72,88
10005,note_on,21,0,1,,,,,,,,0,72,0
10008,note_on,3,0,1,,,,,,,,0,71,88
10029,note_on,21,0,1,,,,,,,,0,71,0
10032,note_on,3,0,1,,,,,,,,0,69,88
10053,note_on,21,0,1,,,,,,,,0,69,0
10056,note_on,3,0,1,,,,,,,,0,71,88
10077,note_on,21,0,1,,,,,,,,0,71,0
10080,note_on,3,0,1,,,,,,,,0,72,88
10101,note_on,21,0,1,,,,,,,,0,72,0
10104,note_on,3,0,1,,,,,,,,0,74,88
10125,note_on,21,0,1,,,,,,,,0,74,0
10128,note_on,3,0,1,,,,,,,,0,76,88
10149,note_on,21,0,1,,,,,,,,0,76,0
10152,note_on,3,0,1,,,,,,,,0,77,88
10173,note_on,21,0,1,,,,,,,,0,77,0
10176,note_on,3,0,1,,,,,,,,0,76,88
10197,note_on,21,0,1,,,,,,,,0,76,0
10200,note_on,3,0,1,,,,,,,,0,77,88
10221,note_on,21,0,1,,,,,,,,0,77,0
10224,note_on,3,0,1,,,,,,,,0,76,88
10245,note_on,21,0,1,,,,,,,,0,76,0
10248,note_on,3,0,1,,,,,,,,0,74,88
10269,note_on,21,0,1,,,,,,,,0,74,0
10272,note_on,3,0,1,,,,,,,,0,72,88
10293,note_on,21,0,1,,,,,,,,0,72,0
10296,note_on,3,0,1,,,,,,,,0,71,88
10317,note_on,21,0,1,,,,,,,,0,71,0
10320,note_on,3,0,1,,,,,,,,0,69,88
10341,note_on,21,0,1,,,,,,,,0,69,0
10344,note_on,3,0,1,,,,,,,,0,67,88
10365,note_on,21,0,1,,,,,,,,0,67,0
10368,note_on,3,0,1,,,,,,,,0,69,88
