tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,note,velocity,channel,control,value
1196,note_on,,,,,4,0,1,,78,39,0,,
1198,note_on,,,,,2,0,1,,56,30,0,,
1227,note_on,,,,,29,0,1,,64,0,0,,
1240,note_on,,,,,13,0,1,,56,0,0,,
1300,note_on,,,,,60,0,1,,76,51,0,,
1306,note_on,,,,,6,0,1,,64,33,0,,
1310,note_on,,,,,4,0,1,,80,0,0,,
1310,note_on,,,,,0,0,1,,56,32,0,,
1326,note_on,,,,,16,0,1,,78,0,0,,
1328,note_on,,,,,2,0,1,,64,0,0,,
1331,note_on,,,,,3,0,1,,76,0,0,,
1341,note_on,,,,,10,0,1,,56,0,0,,
1428,note_on,,,,,87,0,1,,75,47,0,,
1433,note_on,,,,,5,0,1,,49,37,0,,
1456,control_change,,,,,23,0,1,,,,0,64,0
1480,control_change,,,,,24,0,1,,,,0,64,127
1566,note_on,,,,,86,0,1,,70,38,0,,
1572,note_on,,,,,6,0,1,,63,29,0,,
1576,note_on,,,,,4,0,1,,56,31,0,,
1601,note_on,,,,,25,0,1,,49,0,0,,
1615,note_on,,,,,14,0,1,,63,0,0,,
1618,note_on,,,,,3,0,1,,56,0,0,,
1671,note_on,,,,,53,0,1,,70,0,0,,
1686,note_on,,,,,15,0,1,,63,28,0,,
1688,note_on,,,,,2,0,1,,73,42,0,,
1690,note_on,,,,,2,0,1,,56,30,0,,
1715,note_on,,,,,25,0,1,,63,0,0,,
1716,note_on,,,,,1,0,1,,75,0,0,,
1721,note_on,,,,,5,0,1,,56,0,0,,
1800,note_on,,,,,79,0,1,,63,30,0,,
1805,note_on,,,,,5,0,1,,56,28,0,,
1832,note_on,,,,,27,0,1,,63,0,0,,
1838,note_on,,,,,6,0,1,,56,0,0,,
1942,note_on,,,,,104,0,1,,68,33,0,,
1957,note_on,,,,,15,0,1,,49,31,0,,
1968,control_change,,,,,11,0,1,,,,0,64,0
2000,control_change,,,,,32,0,1,,,,0,64,127
2036,note_on,,,,,36,0,1,,49,0,0,,
2090,note_on,,,,,54,0,1,,73,0,0,,
2093,note_on,,,,,3,0,1,,68,0,0,,
2095,note_on,,,,,2,0,1,,64,28,0,,
2098,note_on,,,,,3,0,1,,56,32,0,,
2142,note_on,,,,,44,0,1,,64,0,0,,
2143,note_on,,,,,1,0,1,,56,0,0,,
2206,note_on,,,,,63,0,1,,73,56,0,,
2207,note_on,,,,,1,0,1,,64,30,0,,
2210,note_on,,,,,3,0,1,,56,36,0,,
2242,note_on,,,,,32,0,1,,64,0,0,,
2250,note_on,,,,,8,0,1,,56,0,0,,
2311,note_on,,,,,61,0,1,,73,0,0,,
2312,note_on,,,,,1,0,1,,76,60,0,,
2320,note_on,,,,,8,0,1,,64,33,0,,
2322,note_on,,,,,2,0,1,,56,35,0,,
2333,note_on,,,,,11,0,1,,64,0,0,,
2358,note_on,,,,,25,0,1,,56,0,0,,
2455,note_on,,,,,97,0,1,,80,50,0,,
2466,note_on,,,,,11,0,1,,49,33,0,,
2471,control_change,,,,,5,0,1,,,,0,64,0
2473,note_on,,,,,2,0,1,,76,0,0,,
2505,control_change,,,,,32,0,1,,,,0,64,127
2550,note_on,,,,,45,0,1,,49,0,0,,
2598,note_on,,,,,48,0,1,,64,34,0,,
2602,note_on,,,,,4,0,1,,56,34,0,,
2632,note_on,,,,,30,0,1,,64,0,0,,
2638,note_on,,,,,6,0,1,,56,0,0,,
2662,note_on,,,,,24,0,1,,80,0,0,,
2712,note_on,,,,,50,0,1,,64,35,0,,
2713,note_on,,,,,1,0,1,,56,37,0,,
2745,note_on,,,,,32,0,1,,56,0,0,,
2747,note_on,,,,,2,0,1,,64,0,0,,
2818,note_on,,,,,71,0,1,,81,59,0,,
2821,note_on,,,,,3,0,1,,64,32,0,,
2826,note_on,,,,,5,0,1,,56,36,0,,
2837,note_on,,,,,11,0,1,,64,0,0,,
2852,note_on,,,,,15,0,1,,56,0,0,,
2976,note_on,,,,,124,0,1,,83,58,0,,
2987,note_on,,,,,11,0,1,,49,25,0,,
2993,control_change,,,,,6,0,1,,,,0,64,0
3000,note_on,,,,,7,0,1,,81,0,0,,
3025,control_change,,,,,25,0,1,,,,0,64,127
3122,note_on,,,,,97,0,1,,84,53,0,,
3125,note_on,,,,,3,0,1,,49,0,0,,
3128,note_on,,,,,3,0,1,,63,30,0,,
3130,note_on,,,,,2,0,1,,56,33,0,,
3133,note_on,,,,,3,0,1,,83,0,0,,
3168,note_on,,,,,35,0,1,,63,0,0,,
3171,note_on,,,,,3,0,1,,56,0,0,,
3242,note_on,,,,,71,0,1,,81,42,0,,
3243,note_on,,,,,1,0,1,,56,31,0,,
3252,note_on,,,,,9,0,1,,63,21,0,,
3268,note_on,,,,,0,0,1,,63,0,0,,
3268,note_on,,,,,16,0,1,,84,0,0,,
3276,note_on,,,,,8,0,1,,56,0,0,,
3347,note_on,,,,,71,0,1,,83,45,0,,
3348,note_on,,,,,1,0,1,,63,28,0,,
3350,note_on,,,,,2,0,1,,81,0,0,,
3355,note_on,,,,,5,0,1,,56,24,0,,
3367,note_on,,,,,12,0,1,,63,0,0,,
3371,note_on,,,,,4,0,1,,56,0,0,,
3491,note_on,,,,,120,0,1,,80,40,0,,
3497,note_on,,,,,6,0,1,,49,24,0,,
3506,control_change,,,,,9,0,1,,,,0,64,0
3531,note_on,,,,,25,0,1,,83,0,0,,
3535,control_change,,,,,4,0,1,,,,0,64,127
3566,note_on,,,,,31,0,1,,49,0,0,,
3612,note_on,,,,,46,0,1,,56,31,0,,
3615,note_on,,,,,3,0,1,,64,21,0,,
3656,note_on,,,,,41,0,1,,56,0,0,,
3657,note_on,,,,,1,0,1,,64,0,0,,
3722,note_on,,,,,65,0,1,,64,25,0,,
3723,note_on,,,,,1,0,1,,56,31,0,,
3750,note_on,,,,,27,0,1,,64,0,0,,
3752,note_on,,,,,2,0,1,,56,0,0,,
3820,note_on,,,,,68,0,1,,76,45,0,,
3825,note_on,,,,,5,0,1,,64,28,0,,
3825,note_on,,,,,0,0,1,,56,31,0,,
3827,note_on,,,,,2,0,1,,80,0,0,,
3845,note_on,,,,,18,0,1,,64,0,0,,
3852,note_on,,,,,7,0,1,,56,0,0,,
3962,note_on,,,,,110,0,1,,80,35,0,,
3968,note_on,,,,,6,0,1,,76,0,0,,
3972,note_on,,,,,4,0,1,,49,30,0,,
3980,control_change,,,,,8,0,1,,,,0,64,0
4001,control_change,,,,,21,0,1,,,,0,64,127
4048,note_on,,,,,47,0,1,,49,0,0,,
4096,note_on,,,,,48,0,1,,56,27,0,,
4101,note_on,,,,,5,0,1,,64,21,0,,
4150,note_on,,,,,49,0,1,,64,0,0,,
4158,note_on,,,,,8,0,1,,56,0,0,,
4212,note_on,,,,,54,0,1,,81,56,0,,
4213,note_on,,,,,1,0,1,,80,0,0,,
4223,note_on,,,,,10,0,1,,56,32,0,,
4225,note_on,,,,,2,0,1,,64,23,0,,
4248,note_on,,,,,23,0,1,,64,0,0,,
4256,note_on,,,,,8,0,1,,56,0,0,,
4338,note_on,,,,,82,0,1,,80,51,0,,
4342,note_on,,,,,4,0,1,,64,32,0,,
4343,note_on,,,,,1,0,1,,56,37,0,,
4355,note_on,,,,,12,0,1,,64,0,0,,
4368,note_on,,,,,13,0,1,,56,0,0,,
4411,note_on,,,,,43,0,1,,81,0,0,,
4492,note_on,,,,,81,0,1,,78,52,0,,
4497,note_on,,,,,5,0,1,,50,43,0,,
4503,control_change,,,,,6,0,1,,,,0,64,0
4532,note_on,,,,,29,0,1,,80,0,0,,
4537,control_change,,,,,5,0,1,,,,0,64,127
4560,note_on,,,,,23,0,1,,50,0,0,,
4636,note_on,,,,,76,0,1,,78,0,0,,
4641,note_on,,,,,5,0,1,,66,30,0,,
4648,note_on,,,,,7,0,1,,57,44,0,,
4681,note_on,,,,,33,0,1,,57,0,0,,
4685,note_on,,,,,4,0,1,,66,0,0,,
4752,note_on,,,,,67,0,1,,90,59,0,,
4758,note_on,,,,,6,0,1,,66,33,0,,
4765,note_on,,,,,7,0,1,,57,40,0,,
4785,note_on,,,,,20,0,1,,66,0,0,,
4791,note_on,,,,,6,0,1,,57,0,0,,
4870,note_on,,,,,79,0,1,,66,34,0,,
4876,note_on,,,,,6,0,1,,57,35,0,,
4896,note_on,,,,,20,0,1,,66,0,0,,
4906,note_on,,,,,10,0,1,,57,0,0,,
4967,note_on,,,,,61,0,1,,90,0,0,,
4992,note_on,,,,,25,0,1,,50,43,0,,
5021,note_on,,,,,29,0,1,,50,0,0,,
5041,note_on,,,,,20,0,1,,81,52,0,,
5060,note_on,,,,,19,0,1,,81,0,0,,
5103,note_on,,,,,43,0,1,,66,27,0,,
5103,note_on,,,,,0,0,1,,83,59,0,,
5112,note_on,,,,,9,0,1,,57,40,0,,
5123,note_on,,,,,11,0,1,,57,0,0,,
5126,note_on,,,,,3,0,1,,83,0,0,,
5128,note_on,,,,,2,0,1,,66,0,0,,
5155,note_on,,,,,27,0,1,,81,58,0,,
5168,note_on,,,,,13,0,1,,81,0,0,,
5202,note_on,,,,,34,0,1,,85,61,0,,
5208,note_on,,,,,6,0,1,,66,33,0,,
5213,note_on,,,,,5,0,1,,57,39,0,,
5220,note_on,,,,,7,0,1,,66,0,0,,
5225,note_on,,,,,5,0,1,,57,0,0,,
5250,note_on,,,,,0,0,1,,80,55,0,,
5250,note_on,,,,,25,0,1,,85,0,0,,
5283,note_on,,,,,33,0,1,,80,0,0,,
5293,note_on,,,,,10,0,1,,66,35,0,,
5297,note_on,,,,,4,0,1,,57,47,0,,
5302,note_on,,,,,5,0,1,,76,44,0,,
5307,note_on,,,,,5,0,1,,57,0,0,,
5315,note_on,,,,,8,0,1,,66,0,0,,
5326,note_on,,,,,11,0,1,,76,0,0,,
5346,note_on,,,,,20,0,1,,73,51,0,,
5400,note_on,,,,,54,0,1,,73,0,0,,
5432,note_on,,,,,32,0,1,,75,53,0,,
5437,note_on,,,,,5,0,1,,51,39,0,,
5447,control_change,,,,,10,0,1,,,,0,64,0
5476,control_change,,,,,29,0,1,,,,0,64,127
5537,note_on,,,,,61,0,1,,51,0,0,,
5553,note_on,,,,,16,0,1,,66,26,0,,
5561,note_on,,,,,8,0,1,,59,37,0,,
5587,note_on,,,,,26,0,1,,66,0,0,,
5590,note_on,,,,,3,0,1,,59,0,0,,
5598,note_on,,,,,8,0,1,,75,0,0,,
5658,note_on,,,,,0,0,1,,83,56,0,,
5658,note_on,,,,,60,0,1,,66,27,0,,
5667,note_on,,,,,9,0,1,,59,29,0,,
5682,note_on,,,,,15,0,1,,59,0,0,,
5685,note_on,,,,,3,0,1,,66,0,0,,
5762,note_on,,,,,77,0,1,,59,41,0,,
5763,note_on,,,,,1,0,1,,66,31,0,,
5777,note_on,,,,,14,0,1,,66,0,0,,
5786,note_on,,,,,9,0,1,,59,0,0,,
5870,note_on,,,,,84,0,1,,52,46,0,,
5882,control_change,,,,,12,0,1,,,,0,64,0
5903,control_change,,,,,21,0,1,,,,0,64,127
5905,note_on,,,,,2,0,1,,52,0,0,,
5958,note_on,,,,,53,0,1,,83,0,0,,
5970,note_on,,,,,12,0,1,,68,33,0,,
5975,note_on,,,,,5,0,1,,59,39,0,,
5985,note_on,,,,,10,0,1,,68,0,0,,
6005,note_on,,,,,20,0,1,,59,0,0,,
6081,note_on,,,,,76,0,1,,68,27,0,,
6082,note_on,,,,,1,0,1,,88,60,0,,
6090,note_on,,,,,8,0,1,,59,39,0,,
6110,note_on,,,,,20,0,1,,68,0,0,,
6115,note_on,,,,,5,0,1,,59,0,0,,
6130,note_on,,,,,15,0,1,,83,56,0,,
6181,note_on,,,,,51,0,1,,80,58,0,,
6183,note_on,,,,,2,0,1,,68,31,0,,
6187,note_on,,,,,4,0,1,,59,40,0,,
6207,note_on,,,,,20,0,1,,68,0,0,,
6230,note_on,,,,,23,0,1,,59,0,0,,
6230,note_on,,,,,0,0,1,,76,62,0,,
6236,note_on,,,,,6,0,1,,83,0,0,,
6246,note_on,,,,,10,0,1,,80,0,0,,
6302,note_on,,,,,56,0,1,,88,0,0,,
6307,note_on,,,,,5,0,1,,83,64,0,,
6311,note_on,,,,,4,0,1,,76,0,0,,
6312,note_on,,,,,1,0,1,,52,44,0,,
6325,control_change,,,,,13,0,1,,,,0,64,0
6347,control_change,,,,,22,0,1,,,,0,64,127
6353,note_on,,,,,6,0,1,,52,0,0,,
6415,note_on,,,,,62,0,1,,67,41,0,,
6416,note_on,,,,,1,0,1,,59,46,0,,
6447,note_on,,,,,31,0,1,,67,0,0,,
6460,note_on,,,,,13,0,1,,83,0,0,,
6465,note_on,,,,,5,0,1,,59,0,0,,
6513,note_on,,,,,48,0,1,,88,60,0,,
6520,note_on,,,,,7,0,1,,59,40,0,,
6523,note_on,,,,,3,0,1,,67,27,0,,
6548,note_on,,,,,25,0,1,,67,0,0,,
6555,note_on,,,,,7,0,1,,59,0,0,,
6570,note_on,,,,,15,0,1,,83,57,0,,
6630,note_on,,,,,60,0,1,,79,57,0,,
6632,note_on,,,,,2,0,1,,59,41,0,,
6637,note_on,,,,,5,0,1,,67,26,0,,
6645,note_on,,,,,8,0,1,,88,0,0,,
6672,note_on,,,,,27,0,1,,83,0,0,,
6680,note_on,,,,,8,0,1,,76,64,0,,
6681,note_on,,,,,1,0,1,,79,0,0,,
6708,note_on,,,,,27,0,1,,59,0,0,,
6743,note_on,,,,,35,0,1,,67,0,0,,
6757,note_on,,,,,14,0,1,,76,0,0,,
6772,note_on,,,,,15,0,1,,74,65,0,,
6883,note_on,,,,,111,0,1,,67,40,0,,
6883,note_on,,,,,0,0,1,,64,51,0,,
6911,note_on,,,,,28,0,1,,67,0,0,,
6916,note_on,,,,,5,0,1,,64,0,0,,
6973,note_on,,,,,57,0,1,,74,0,0,,
6993,note_on,,,,,20,0,1,,64,51,0,,
6995,note_on,,,,,2,0,1,,67,49,0,,
7062,note_on,,,,,67,0,1,,64,0,0,,
7076,note_on,,,,,14,0,1,,67,0,0,,
7093,note_on,,,,,17,0,1,,72,68,0,,
7223,note_on,,,,,130,0,1,,70,71,0,,
7231,note_on,,,,,8,0,1,,72,0,0,,
7232,note_on,,,,,1,0,1,,53,44,0,,
7240,control_change,,,,,8,0,1,,,,0,64,0
7277,control_change,,,,,37,0,1,,,,0,64,127
7345,note_on,,,,,68,0,1,,65,47,0,,
7345,note_on,,,,,0,0,1,,61,55,0,,
7355,note_on,,,,,10,0,1,,53,0,0,,
7375,note_on,,,,,20,0,1,,65,0,0,,
7382,note_on,,,,,7,0,1,,61,0,0,,
7405,note_on,,,,,23,0,1,,70,0,0,,
7438,note_on,,,,,33,0,1,,77,75,0,,
7445,note_on,,,,,7,0,1,,65,46,0,,
7446,note_on,,,,,1,0,1,,61,45,0,,
7473,note_on,,,,,0,0,1,,61,0,0,,
7473,note_on,,,,,27,0,1,,65,0,0,,
7542,note_on,,,,,69,0,1,,65,53,0,,
7543,note_on,,,,,1,0,1,,61,56,0,,
7553,note_on,,,,,10,0,1,,65,0,0,,
7565,note_on,,,,,12,0,1,,61,0,0,,
7657,control_change,,,,,92,0,1,,,,0,64,0
7658,note_on,,,,,1,0,1,,44,58,0,,
7675,control_change,,,,,17,0,1,,,,0,64,127
7681,note_on,,,,,6,0,1,,44,0,0,,
7778,note_on,,,,,97,0,1,,60,43,0,,
7780,note_on,,,,,2,0,1,,54,47,0,,
7801,note_on,,,,,21,0,1,,60,0,0,,
7807,note_on,,,,,6,0,1,,54,0,0,,
7900,note_on,,,,,93,0,1,,54,38,0,,
7901,note_on,,,,,1,0,1,,60,33,0,,
7901,note_on,,,,,0,0,1,,76,66,0,,
7927,note_on,,,,,26,0,1,,54,0,0,,
7928,note_on,,,,,1,0,1,,60,0,0,,
8033,note_on,,,,,105,0,1,,54,38,0,,
8035,note_on,,,,,2,0,1,,60,36,0,,
8061,note_on,,,,,26,0,1,,60,0,0,,
8077,note_on,,,,,16,0,1,,54,0,0,,
8111,note_on,,,,,34,0,1,,77,0,0,,
8265,note_on,,,,,154,0,1,,74,50,0,,
8265,note_on,,,,,0,0,1,,49,38,0,,
8278,control_change,,,,,13,0,1,,,,0,64,0
8300,note_on,,,,,22,0,1,,76,0,0,,
8307,control_change,,,,,7,0,1,,,,0,64,127
8436,note_on,,,,,129,0,1,,49,0,0,,
8473,note_on,,,,,0,0,1,,56,30,0,,
8473,note_on,,,,,37,0,1,,73,40,0,,
8477,note_on,,,,,4,0,1,,52,31,0,,
8492,note_on,,,,,15,0,1,,74,0,0,,
8515,note_on,,,,,23,0,1,,52,0,0,,
8523,note_on,,,,,8,0,1,,56,0,0,,
8612,note_on,,,,,89,0,1,,56,31,0,,
8617,note_on,,,,,5,0,1,,52,33,0,,
8636,note_on,,,,,19,0,1,,52,0,0,,
8642,note_on,,,,,6,0,1,,56,0,0,,
8728,note_on,,,,,86,0,1,,52,31,0,,
8730,note_on,,,,,2,0,1,,56,24,0,,
8763,note_on,,,,,33,0,1,,52,0,0,,
8777,note_on,,,,,14,0,1,,56,0,0,,
8861,note_on,,,,,84,0,1,,49,24,0,,
8982,note_on,,,,,121,0,1,,49,0,0,,
9000,note_on,,,,,0,0,1,,56,24,0,,
9000,note_on,,,,,18,0,1,,52,29,0,,
9006,note_on,,,,,6,0,1,,73,0,0,,
9035,note_on,,,,,29,0,1,,52,0,0,,
9045,note_on,,,,,10,0,1,,56,0,0,,
9151,note_on,,,,,106,0,1,,73,40,0,,
9152,note_on,,,,,1,0,1,,52,32,0,,
9156,note_on,,,,,4,0,1,,56,20,0,,
9183,note_on,,,,,0,0,1,,52,0,0,,
9183,note_on,,,,,27,0,1,,73,0,0,,
9201,note_on,,,,,18,0,1,,56,0,0,,
9335,note_on,,,,,134,0,1,,76,43,0,,
9340,note_on,,,,,5,0,1,,52,29,0,,
9345,note_on,,,,,5,0,1,,56,21,0,,
9363,note_on,,,,,18,0,1,,76,0,0,,
9378,note_on,,,,,15,0,1,,52,0,0,,
9396,note_on,,,,,18,0,1,,56,0,0,,
9632,note_on,,,,,236,0,1,,88,48,0,,
9636,note_on,,,,,4,0,1,,45,35,0,,
9642,control_change,,,,,6,0,1,,,,0,64,0
9666,control_change,,,,,24,0,1,,,,0,64,127
9681,note_on,,,,,15,0,1,,45,0,0,,
9838,note_on,,,,,157,0,1,,61,29,0,,
9845,note_on,,,,,7,0,1,,52,35,0,,
9880,note_on,,,,,35,0,1,,52,0,0,,
9881,note_on,,,,,1,0,1,,61,0,0,,
9972,note_on,,,,,91,0,1,,52,34,0,,
9977,note_on,,,,,5,0,1,,61,24,0,,
9995,note_on,,,,,18,0,1,,61,0,0,,
10003,note_on,,,,,8,0,1,,52,0,0,,
10081,note_on,,,,,78,0,1,,88,0,0,,
10087,note_on,,,,,6,0,1,,85,46,0,,
10088,note_on,,,,,1,0,1,,61,25,0,,
10093,note_on,,,,,5,0,1,,52,35,0,,
10101,note_on,,,,,8,0,1,,61,0,0,,
10105,note_on,,,,,4,0,1,,52,0,0,,
10107,note_on,,,,,2,0,1,,85,0,0,,
10241,note_on,,,,,134,0,1,,45,37,0,,
10246,note_on,,,,,5,0,1,,84,38,0,,
10277,control_change,,,,,31,0,1,,,,0,64,0
10296,control_change,,,,,19,0,1,,,,0,64,127
10307,note_on,,,,,11,0,1,,45,0,0,,
10312,note_on,,,,,5,0,1,,81,44,0,,
10375,note_on,,,,,63,0,1,,77,47,0,,
10380,note_on,,,,,5,0,1,,62,37,0,,
10382,note_on,,,,,2,0,1,,84,0,0,,
10383,note_on,,,,,1,0,1,,52,36,0,,
10402,note_on,,,,,19,0,1,,62,0,0,,
10407,note_on,,,,,5,0,1,,81,0,0,,
10408,note_on,,,,,1,0,1,,52,0,0,,
10430,note_on,,,,,22,0,1,,74,45,0,,
10433,note_on,,,,,3,0,1,,77,0,0,,
10466,note_on,,,,,33,0,1,,74,0,0,,
10487,note_on,,,,,21,0,1,,83,48,0,,
10488,note_on,,,,,1,0,1,,62,26,0,,
10491,note_on,,,,,3,0,1,,52,27,0,,
10518,note_on,,,,,27,0,1,,62,0,0,,
10522,note_on,,,,,4,0,1,,52,0,0,,
10538,note_on,,,,,16,0,1,,80,49,0,,
10591,note_on,,,,,53,0,1,,62,26,0,,
10595,note_on,,,,,4,0,1,,52,27,0,,
10596,note_on,,,,,1,0,1,,76,47,0,,
10615,note_on,,,,,19,0,1,,83,0,0,,
10621,note_on,,,,,6,0,1,,62,0,0,,
10623,note_on,,,,,2,0,1,,80,0,0,,
10636,note_on,,,,,13,0,1,,52,0,0,,
10640,note_on,,,,,4,0,1,,76,0,0,,
10647,note_on,,,,,7,0,1,,72,40,0,,
10687,note_on,,,,,40,0,1,,72,0,0,,
10726,note_on,,,,,39,0,1,,78,47,0,,
10735,note_on,,,,,9,0,1,,45,37,0,,
10738,control_change,,,,,3,0,1,,,,0,64,0
10763,control_change,,,,,25,0,1,,,,0,64,127
10766,note_on,,,,,3,0,1,,45,0,0,,
10888,note_on,,,,,122,0,1,,61,32,0,,
10895,note_on,,,,,7,0,1,,52,38,0,,
10927,note_on,,,,,32,0,1,,61,0,0,,
10935,note_on,,,,,8,0,1,,52,0,0,,
10953,note_on,,,,,18,0,1,,78,0,0,,
11003,note_on,,,,,50,0,1,,73,50,0,,
11012,note_on,,,,,0,0,1,,52,39,0,,
11012,note_on,,,,,9,0,1,,61,36,0,,
11038,note_on,,,,,26,0,1,,52,0,0,,
11042,note_on,,,,,4,0,1,,61,0,0,,
11126,note_on,,,,,84,0,1,,52,38,0,,
11133,note_on,,,,,7,0,1,,61,21,0,,
11166,note_on,,,,,33,0,1,,52,0,0,,
11166,note_on,,,,,0,0,1,,61,0,0,,
11240,control_change,,,,,74,0,1,,,,0,64,0
11282,control_change,,,,,42,0,1,,,,0,64,127
11351,note_on,,,,,69,0,1,,81,39,0,,
11356,note_on,,,,,5,0,1,,76,47,0,,
11396,note_on,,,,,0,0,1,,76,0,0,,
11396,note_on,,,,,40,0,1,,81,0,0,,
11478,note_on,,,,,82,0,1,,64,43,0,,
11483,note_on,,,,,5,0,1,,81,34,0,,
11485,note_on,,,,,2,0,1,,76,38,0,,
11495,control_change,,,,,10,0,1,,,,0,64,0
11500,control_change,,,,,5,0,1,,,,0,64,127
11528,note_on,,,,,28,0,1,,81,0,0,,
11542,note_on,,,,,14,0,1,,76,0,0,,
11595,note_on,,,,,53,0,1,,76,38,0,,
11601,note_on,,,,,6,0,1,,81,24,0,,
11637,note_on,,,,,0,0,1,,62,50,0,,
11637,note_on,,,,,36,0,1,,64,0,0,,
11638,note_on,,,,,1,0,1,,76,0,0,,
11640,note_on,,,,,2,0,1,,81,0,0,,
11711,note_on,,,,,71,0,1,,73,0,0,,
11718,note_on,,,,,7,0,1,,60,40,0,,
11718,note_on,,,,,0,0,1,,72,50,0,,
11733,note_on,,,,,15,0,1,,62,0,0,,
11735,control_change,,,,,2,0,1,,,,0,64,0
11768,control_change,,,,,33,0,1,,,,0,64,127
11837,note_on,,,,,69,0,1,,79,32,0,,
11840,note_on,,,,,3,0,1,,76,32,0,,
11880,note_on,,,,,40,0,1,,79,0,0,,
11883,note_on,,,,,3,0,1,,76,0,0,,
11947,note_on,,,,,64,0,1,,58,42,0,,
11957,note_on,,,,,0,0,1,,79,38,0,,
11957,note_on,,,,,10,0,1,,76,40,0,,
11961,note_on,,,,,4,0,1,,60,0,0,,
11982,note_on,,,,,21,0,1,,79,0,0,,
11992,note_on,,,,,10,0,1,,76,0,0,,
12065,note_on,,,,,73,0,1,,76,36,0,,
12066,note_on,,,,,1,0,1,,79,31,0,,
12093,note_on,,,,,27,0,1,,58,0,0,,
12107,note_on,,,,,14,0,1,,57,40,0,,
12136,note_on,,,,,29,0,1,,72,0,0,,
12192,note_on,,,,,56,0,1,,76,0,0,,
12195,note_on,,,,,3,0,1,,57,0,0,,
12196,note_on,,,,,1,0,1,,55,42,0,,
12197,note_on,,,,,1,0,1,,72,36,0,,
12198,note_on,,,,,1,0,1,,79,0,0,,
12206,control_change,,,,,8,0,1,,,,0,64,0
12245,control_change,,,,,39,0,1,,,,0,64,127
12312,note_on,,,,,67,0,1,,81,28,0,,
12313,note_on,,,,,1,0,1,,76,39,0,,
12351,note_on,,,,,38,0,1,,81,0,0,,
12351,note_on,,,,,0,0,1,,76,0,0,,
12435,note_on,,,,,0,0,1,,76,36,0,,
12435,note_on,,,,,84,0,1,,54,27,0,,
12436,note_on,,,,,1,0,1,,81,25,0,,
12443,note_on,,,,,7,0,1,,55,0,0,,
12450,control_change,,,,,7,0,1,,,,0,64,0
12472,note_on,,,,,22,0,1,,76,0,0,,
12477,note_on,,,,,5,0,1,,81,0,0,,
12481,control_change,,,,,4,0,1,,,,0,64,127
12550,note_on,,,,,0,0,1,,81,23,0,,
12550,note_on,,,,,69,0,1,,76,31,0,,
12641,note_on,,,,,91,0,1,,81,0,0,,
12661,control_change,,,,,20,0,1,,,,0,64,0
12663,note_on,,,,,2,0,1,,52,40,0,,
12665,note_on,,,,,2,0,1,,76,0,0,,
12676,note_on,,,,,11,0,1,,54,0,0,,
12686,note_on,,,,,10,0,1,,72,0,0,,
12777,note_on,,,,,91,0,1,,72,33,0,,
12896,note_on,,,,,119,0,1,,76,37,0,,
12977,note_on,,,,,81,0,1,,72,0,0,,
