tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,control,value,channel,program,note,velocity
896,note_on,,,,,0,0,1,,,,,1,,48,51
896,note_on,,,,,0,0,1,,,,,1,,36,51
896,note_on,,,,,0,0,1,,,,,1,,67,65
896,note_on,,,,,0,0,1,,,,,1,,47,0
896,note_on,,,,,0,0,1,,,,,1,,35,0
896,note_on,,,,,0,0,1,,,,,0,,72,46
896,note_on,,,,,0,0,1,,,,,1,,60,0
960,note_on,,,,,64,0,1,,,,,0,,72,0
960,note_on,,,,,0,0,1,,,,,0,,71,44
1024,note_on,,,,,0,0,1,,,,,1,,65,49
1024,note_on,,,,,0,0,1,,,,,1,,38,53
1024,note_on,,,,,0,0,1,,,,,1,,50,53
1024,note_on,,,,,0,0,1,,,,,0,,76,50
1024,note_on,,,,,64,0,1,,,,,0,,77,0
1024,note_on,,,,,0,0,1,,,,,0,,71,0
1024,note_on,,,,,0,0,1,,,,,1,,67,0
1024,note_on,,,,,0,0,1,,,,,1,,36,0
1024,note_on,,,,,0,0,1,,,,,0,,69,46
1024,note_on,,,,,0,0,1,,,,,1,,48,0
1152,note_on,,,,,128,0,1,,,,,0,,76,0
1152,note_on,,,,,0,0,1,,,,,0,,74,48
1152,note_on,,,,,0,0,1,,,,,0,,67,46
1152,note_on,,,,,0,0,1,,,,,0,,69,0
1216,note_on,,,,,0,0,1,,,,,0,,72,47
1216,note_on,,,,,64,0,1,,,,,0,,74,0
1280,note_on,,,,,0,0,1,,,,,1,,50,0
1280,note_on,,,,,0,0,1,,,,,1,,65,0
1280,note_on,,,,,0,0,1,,,,,0,,65,46
1280,note_on,,,,,0,0,1,,,,,0,,76,59
1280,note_on,,,,,0,0,1,,,,,0,,72,0
1280,note_on,,,,,64,0,1,,,,,0,,67,0
1280,note_on,,,,,0,0,1,,,,,1,,64,48
1280,note_on,,,,,0,0,1,,,,,1,,40,50
1280,note_on,,,,,0,0,1,,,,,1,,52,50
1280,note_on,,,,,0,0,1,,,,,1,,38,0
1408,note_on,,,,,128,0,1,,,,,1,,64,0
1408,note_on,,,,,0,0,1,,,,,1,,62,44
1536,note_on,,,,,128,0,1,,,,,0,,76,0
1536,note_on,,,,,0,0,1,,,,,1,,52,0
1536,note_on,,,,,0,0,1,,,,,0,,67,53
1536,note_on,,,,,0,0,1,,,,,1,,40,0
1536,note_on,,,,,0,0,1,,,,,1,,62,0
1536,note_on,,,,,0,0,1,,,,,1,,60,42
1536,note_on,,,,,0,0,1,,,,,1,,41,47
1536,note_on,,,,,0,0,1,,,,,1,,53,47
1536,note_on,,,,,0,0,1,,,,,0,,71,44
1536,note_on,,,,,0,0,1,,,,,0,,65,0
1792,note_on,,,,,256,0,1,,,,,0,,71,0
1792,note_on,,,,,0,0,1,,,,,0,,67,0
1792,note_on,,,,,0,0,1,,,,,1,,60,0
1792,note_on,,,,,0,0,1,,,,,1,,41,0
1792,note_on,,,,,0,0,1,,,,,1,,53,0
1792,note_on,,,,,0,0,1,,,,,1,,25,44
1792,note_on,,,,,0,0,1,,,,,1,,37,44
1920,note_on,,,,,128,0,1,,,,,0,,86,48
2048,time_signature,5,4,24,8,2048,1,0,,,,,,,,
2048,note_on,,,,,0,0,1,,,,,0,,81,44
2048,note_on,,,,,0,0,1,,,,,0,,84,47
2048,note_on,,,,,128,0,1,,,,,0,,86,0
2176,note_on,,,,,128,0,1,,,,,0,,81,0
2176,note_on,,,,,0,0,1,,,,,0,,79,50
2304,note_on,,,,,128,0,1,,,,,0,,79,0
2304,note_on,,,,,0,0,1,,,,,1,,37,0
2304,note_on,,,,,0,0,1,,,,,1,,26,52
2304,note_on,,,,,0,0,1,,,,,1,,38,52
2304,note_on,,,,,0,0,1,,,,,0,,77,48
2304,note_on,,,,,0,0,1,,,,,1,,25,0
2432,note_on,,,,,128,0,1,,,,,0,,84,0
2432,note_on,,,,,0,0,1,,,,,0,,83,44
2496,note_on,,,,,0,0,1,,,,,0,,81,44
2496,note_on,,,,,64,0,1,,,,,0,,83,0
2560,note_on,,,,,0,0,1,,,,,1,,26,0
2560,note_on,,,,,0,0,1,,,,,1,,38,0
2560,note_on,,,,,0,0,1,,,,,1,,39,52
2560,note_on,,,,,0,0,1,,,,,0,,79,46
2560,note_on,,,,,0,0,1,,,,,1,,27,52
2560,note_on,,,,,64,0,1,,,,,0,,81,0
2611,note_on,,,,,51,0,1,,,,,0,,77,0
2611,note_on,,,,,0,0,1,,,,,0,,76,47
2662,note_on,,,,,51,0,1,,,,,0,,76,0
2662,note_on,,,,,0,0,1,,,,,0,,74,44
2713,note_on,,,,,51,0,1,,,,,0,,74,0
2713,note_on,,,,,0,0,1,,,,,0,,76,55
2764,note_on,,,,,0,0,1,,,,,0,,72,48
2764,note_on,,,,,51,0,1,,,,,0,,76,0
2816,note_on,,,,,0,0,1,,,,,0,,79,49
2816,note_on,,,,,52,0,1,,,,,0,,79,0
2816,note_on,,,,,0,0,1,,,,,0,,74,51
2816,note_on,,,,,0,0,1,,,,,1,,27,0
2816,note_on,,,,,0,0,1,,,,,1,,39,0
2816,note_on,,,,,0,0,1,,,,,1,,32,55
2816,note_on,,,,,0,0,1,,,,,1,,44,55
2816,note_on,,,,,0,0,1,,,,,0,,72,0
2901,note_on,,,,,85,0,1,,,,,0,,79,0
2901,note_on,,,,,0,0,1,,,,,0,,86,60
2986,note_on,,,,,85,0,1,,,,,0,,86,0
2986,note_on,,,,,0,0,1,,,,,0,,88,54
3072,note_on,,,,,0,0,1,,,,,0,,81,63
3072,note_on,,,,,86,0,1,,,,,0,,74,0
3200,note_on,,,,,128,0,1,,,,,0,,81,0
3200,note_on,,,,,0,0,1,,,,,0,,76,50
3328,note_on,,,,,128,0,1,,,,,0,,88,0
3328,note_on,,,,,0,0,1,,,,,0,,76,0
3328,note_on,,,,,0,0,1,,,,,1,,32,0
3328,note_on,,,,,0,0,1,,,,,1,,44,0
3328,note_on,,,,,0,0,1,,,,,0,,86,43
3328,note_on,,,,,0,0,1,,,,,0,,77,53
3328,note_on,,,,,0,0,1,,,,,1,,47,59
3328,time_signature,4,4,24,8,1280,1,0,,,,,,,,
3328,note_on,,,,,0,0,1,,,,,1,,35,59
3456,note_on,,,,,128,0,1,,,,,0,,86,0
3456,note_on,,,,,0,0,1,,,,,0,,84,47
3520,note_on,,,,,64,0,1,,,,,0,,84,0
3520,note_on,,,,,0,0,1,,,,,0,,83,46
3584,note_on,,,,,64,0,1,,,,,0,,77,0
3584,note_on,,,,,0,0,1,,,,,0,,83,0
3584,note_on,,,,,0,0,1,,,,,0,,81,43
3584,note_on,,,,,0,0,1,,,,,0,,77,51
3584,note_on,,,,,0,0,1,,,,,1,,62,43
3648,note_on,,,,,64,0,1,,,,,0,,77,0
3648,note_on,,,,,0,0,1,,,,,0,,76,43
3712,note_on,,,,,64,0,1,,,,,0,,76,0
3712,note_on,,,,,0,0,1,,,,,0,,74,47
3776,note_on,,,,,64,0,1,,,,,0,,74,0
3776,note_on,,,,,0,0,1,,,,,0,,72,50
3840,note_on,,,,,0,0,1,,,,,1,,64,56
3840,note_on,,,,,64,0,1,,,,,0,,81,0
3840,note_on,,,,,0,0,1,,,,,0,,72,0
3840,note_on,,,,,0,0,1,,,,,1,,62,0
3840,note_on,,,,,0,0,1,,,,,0,,71,49
3840,note_on,,,,,0,0,1,,,,,0,,81,48
3968,note_on,,,,,128,0,1,,,,,0,,81,0
3968,note_on,,,,,0,0,1,,,,,0,,79,44
4096,note_on,,,,,128,0,1,,,,,0,,79,0
4096,note_on,,,,,0,0,1,,,,,0,,77,48
4096,note_on,,,,,0,0,1,,,,,1,,35,0
4096,note_on,,,,,0,0,1,,,,,1,,47,0
4096,note_on,,,,,0,0,1,,,,,1,,36,55
4096,note_on,,,,,0,0,1,,,,,1,,48,55
4224,note_on,,,,,128,0,1,,,,,0,,77,0
4224,note_on,,,,,0,0,1,,,,,0,,76,53
4352,note_on,,,,,128,0,1,,,,,0,,71,0
4352,note_on,,,,,0,0,1,,,,,1,,64,0
4352,note_on,,,,,0,0,1,,,,,0,,69,50
4352,note_on,,,,,0,0,1,,,,,1,,64,52
4352,note_on,,,,,0,0,1,,,,,0,,74,47
4352,note_on,,,,,0,0,1,,,,,0,,76,0
4480,note_on,,,,,128,0,1,,,,,1,,36,0
4480,note_on,,,,,0,0,1,,,,,1,,48,0
4480,note_on,,,,,0,0,1,,,,,1,,38,52
4480,note_on,,,,,0,0,1,,,,,1,,50,52
4544,note_on,,,,,64,0,1,,,,,1,,38,0
4544,note_on,,,,,0,0,1,,,,,1,,50,0
4544,note_on,,,,,0,0,1,,,,,1,,36,45
4544,note_on,,,,,0,0,1,,,,,1,,48,45
4608,note_on,,,,,64,0,1,,,,,0,,74,0
4608,note_on,,,,,0,0,1,,,,,0,,64,41
4608,note_on,,,,,0,0,1,,,,,1,,64,0
4608,note_on,,,,,0,0,1,,,,,1,,36,0
4608,note_on,,,,,0,0,1,,,,,1,,48,0
4608,note_on,,,,,0,0,1,,,,,1,,62,48
4608,note_on,,,,,0,0,1,,,,,1,,38,54
4608,note_on,,,,,0,0,1,,,,,1,,50,54
4608,note_on,,,,,0,0,1,,,,,0,,76,53
4608,note_on,,,,,0,0,1,,,,,0,,69,0
4736,note_on,,,,,0,0,1,,,,,1,,60,48
4736,note_on,,,,,128,0,1,,,,,1,,62,0
4864,note_on,,,,,128,0,1,,,,,0,,76,0
4864,note_on,,,,,0,0,1,,,,,0,,64,0
4864,note_on,,,,,0,0,1,,,,,0,,69,38
4864,note_on,,,,,0,0,1,,,,,0,,65,54
4864,note_on,,,,,0,0,1,,,,,1,,38,0
4864,note_on,,,,,0,0,1,,,,,1,,50,0
4864,note_on,,,,,0,0,1,,,,,1,,60,0
4864,note_on,,,,,0,0,1,,,,,1,,40,54
4864,note_on,,,,,0,0,1,,,,,1,,59,48
4864,note_on,,,,,0,0,1,,,,,1,,52,54
4992,note_on,,,,,128,0,1,,,,,0,,69,0
4992,note_on,,,,,0,0,1,,,,,0,,71,49
5120,note_on,,,,,0,0,1,,,,,1,,40,0
5120,note_on,,,,,128,0,1,,,,,0,,65,0
5120,note_on,,,,,0,0,1,,,,,0,,71,0
5120,note_on,,,,,0,0,1,,,,,0,,72,54
5120,note_on,,,,,0,0,1,,,,,0,,65,55
5120,note_on,,,,,0,0,1,,,,,0,,69,55
5120,note_on,,,,,0,0,1,,,,,1,,59,0
5120,note_on,,,,,0,0,1,,,,,1,,52,0
5120,note_on,,,,,0,0,1,,,,,1,,52,65
5120,note_on,,,,,0,0,1,,,,,1,,64,65
5205,note_on,,,,,85,0,1,,,,,1,,52,0
5205,note_on,,,,,0,0,1,,,,,1,,64,0
5205,note_on,,,,,0,0,1,,,,,1,,50,48
5205,note_on,,,,,0,0,1,,,,,1,,62,48
5248,note_on,,,,,43,0,1,,,,,0,,72,0
5248,note_on,,,,,0,0,1,,,,,0,,74,53
5290,note_on,,,,,42,0,1,,,,,1,,50,0
5290,note_on,,,,,0,0,1,,,,,1,,48,46
5290,note_on,,,,,0,0,1,,,,,1,,60,46
5290,note_on,,,,,0,0,1,,,,,1,,62,0
5376,note_on,,,,,0,0,1,,,,,1,,47,44
5376,note_on,,,,,0,0,1,,,,,0,,67,47
5376,note_on,,,,,0,0,1,,,,,0,,76,49
5376,note_on,,,,,0,0,1,,,,,0,,71,49
5376,note_on,,,,,0,0,1,,,,,1,,59,44
5376,note_on,,,,,0,0,1,,,,,1,,48,0
5376,note_on,,,,,0,0,1,,,,,0,,74,0
5376,note_on,,,,,0,0,1,,,,,0,,69,0
5376,note_on,,,,,86,0,1,,,,,0,,65,0
5376,note_on,,,,,0,0,1,,,,,1,,60,0
5504,note_on,,,,,128,0,1,,,,,0,,67,0
5504,note_on,,,,,0,0,1,,,,,1,,47,0
5504,note_on,,,,,0,0,1,,,,,1,,59,0
5504,note_on,,,,,0,0,1,,,,,1,,50,56
5504,note_on,,,,,0,0,1,,,,,1,,62,56
5504,note_on,,,,,0,0,1,,,,,0,,65,51
5632,note_on,,,,,0,0,1,,,,,0,,65,0
5632,note_on,,,,,0,0,1,,,,,0,,77,51
5632,note_on,,,,,0,0,1,,,,,0,,64,45
5632,note_on,,,,,128,0,1,,,,,0,,76,0
5760,note_on,,,,,128,0,1,,,,,1,,50,0
5760,note_on,,,,,0,0,1,,,,,1,,60,48
5760,note_on,,,,,0,0,1,,,,,1,,48,48
5760,note_on,,,,,0,0,1,,,,,1,,62,0
5888,note_on,,,,,0,0,1,,,,,0,,77,0
5888,note_on,,,,,0,0,1,,,,,1,,56,45
5888,note_on,,,,,0,0,1,,,,,1,,44,45
5888,note_on,,,,,0,0,1,,,,,1,,60,0
5888,note_on,,,,,0,0,1,,,,,1,,48,0
5888,note_on,,,,,0,0,1,,,,,0,,83,60
5888,note_on,,,,,0,0,1,,,,,0,,79,60
5888,note_on,,,,,0,0,1,,,,,0,,64,0
5888,note_on,,,,,128,0,1,,,,,0,,71,0
6016,note_on,,,,,128,0,1,,,,,0,,65,46
6144,note_on,,,,,0,0,1,,,,,0,,83,0
6144,note_on,,,,,0,0,1,,,,,0,,65,0
6144,note_on,,,,,0,0,1,,,,,0,,81,48
6144,note_on,,,,,128,0,1,,,,,0,,79,0
6144,note_on,,,,,0,0,1,,,,,0,,77,64
6144,note_on,,,,,0,0,1,,,,,0,,67,64
6272,note_on,,,,,0,0,1,,,,,0,,76,50
6272,note_on,,,,,0,0,1,,,,,0,,77,0
6272,note_on,,,,,128,0,1,,,,,0,,67,0
6272,note_on,,,,,0,0,1,,,,,0,,69,50
6400,note_on,,,,,128,0,1,,,,,0,,69,0
6400,note_on,,,,,0,0,1,,,,,0,,76,0
6400,note_on,,,,,0,0,1,,,,,0,,71,48
6400,note_on,,,,,0,0,1,,,,,0,,74,45
6485,note_on,,,,,0,0,1,,,,,0,,79,56
6485,note_on,,,,,85,0,1,,,,,0,,74,0
6528,note_on,,,,,43,0,1,,,,,0,,71,0
6528,note_on,,,,,0,0,1,,,,,0,,81,0
6528,note_on,,,,,0,0,1,,,,,0,,72,52
6528,note_on,,,,,0,0,1,,,,,0,,83,52
6570,note_on,,,,,42,0,1,,,,,0,,79,0
6570,note_on,,,,,0,0,1,,,,,0,,77,50
6656,note_on,,,,,0,0,1,,,,,0,,84,51
6656,note_on,,,,,0,0,1,,,,,1,,44,0
6656,note_on,,,,,0,0,1,,,,,0,,77,0
6656,note_on,,,,,0,0,1,,,,,0,,83,0
6656,note_on,,,,,86,0,1,,,,,0,,72,0
6656,note_on,,,,,0,0,1,,,,,1,,56,0
6656,note_on,,,,,0,0,1,,,,,1,,39,47
6656,note_on,,,,,0,0,1,,,,,1,,51,47
6656,note_on,,,,,0,0,1,,,,,0,,74,46
6656,note_on,,,,,0,0,1,,,,,0,,76,46
6784,note_on,,,,,0,0,1,,,,,0,,81,56
6784,note_on,,,,,128,0,1,,,,,0,,76,0
6912,note_on,,,,,0,0,1,,,,,0,,93,59
6912,note_on,,,,,0,0,1,,,,,0,,81,0
6912,note_on,,,,,128,0,1,,,,,0,,84,0
6912,note_on,,,,,0,0,1,,,,,0,,83,59
7040,note_on,,,,,128,0,1,,,,,0,,74,0
7040,note_on,,,,,0,0,1,,,,,0,,76,54
7168,note_on,,,,,128,0,1,,,,,0,,83,0
7168,note_on,,,,,0,0,1,,,,,0,,93,0
7168,note_on,,,,,0,0,1,,,,,0,,76,0
7168,note_on,,,,,0,0,1,,,,,0,,81,47
7168,note_on,,,,,0,0,1,,,,,0,,88,47
7168,note_on,,,,,0,0,1,,,,,0,,77,52
7296,note_on,,,,,128,0,1,,,,,0,,77,0
7296,note_on,,,,,0,0,1,,,,,0,,79,52
7424,note_on,,,,,0,0,1,,,,,0,,81,53
7424,time_signature,5,4,24,8,4096,1,0,,,,,,,,
7424,note_on,,,,,0,0,1,,,,,0,,86,53
7424,note_on,,,,,0,0,1,,,,,0,,90,53
7424,note_on,,,,,128,0,1,,,,,0,,81,0
7424,note_on,,,,,0,0,1,,,,,0,,79,0
7424,note_on,,,,,0,0,1,,,,,0,,88,0
7552,note_on,,,,,0,0,1,,,,,1,,53,57
7552,note_on,,,,,0,0,1,,,,,1,,41,57
7552,note_on,,,,,0,0,1,,,,,1,,51,0
7552,note_on,,,,,128,0,1,,,,,1,,39,0
7680,note_on,,,,,0,0,1,,,,,1,,43,51
7680,note_on,,,,,0,0,1,,,,,1,,53,0
7680,note_on,,,,,0,0,1,,,,,1,,41,0
7680,note_on,,,,,0,0,1,,,,,0,,90,0
7680,note_on,,,,,128,0,1,,,,,0,,81,0
7680,note_on,,,,,0,0,1,,,,,1,,55,51
7680,note_on,,,,,0,0,1,,,,,0,,86,0
7808,note_on,,,,,128,0,1,,,,,0,,78,45
7936,note_on,,,,,128,0,1,,,,,0,,78,0
7936,note_on,,,,,0,0,1,,,,,0,,77,48
7936,note_on,,,,,0,0,1,,,,,0,,75,46
7936,set_tempo,,,,,512,1,0,,1363636,,,,,,
7966,set_tempo,,,,,30,1,0,,1372283,,,,,,
7996,set_tempo,,,,,30,1,0,,1382031,,,,,,
8026,set_tempo,,,,,30,1,0,,1392924,,,,,,
8056,set_tempo,,,,,30,1,0,,1405014,,,,,,
8064,note_on,,,,,128,0,1,,,,,0,,75,0
8064,note_on,,,,,0,0,1,,,,,0,,74,45
8086,set_tempo,,,,,30,1,0,,1418358,,,,,,
8116,set_tempo,,,,,30,1,0,,1433024,,,,,,
8146,set_tempo,,,,,30,1,0,,1449084,,,,,,
8176,set_tempo,,,,,30,1,0,,1466623,,,,,,
8192,note_on,,,,,0,0,1,,,,,0,,64,40
8192,note_on,,,,,0,0,1,,,,,0,,73,51
8192,note_on,,,,,128,0,1,,,,,0,,74,0
8206,set_tempo,,,,,30,1,0,,1485737,,,,,,
8236,set_tempo,,,,,30,1,0,,1506533,,,,,,
8266,set_tempo,,,,,30,1,0,,1529131,,,,,,
8296,set_tempo,,,,,30,1,0,,1553668,,,,,,
8320,note_on,,,,,0,0,1,,,,,0,,66,54
8320,note_on,,,,,128,0,1,,,,,0,,64,0
8326,set_tempo,,,,,30,1,0,,1580301,,,,,,
8356,set_tempo,,,,,30,1,0,,1609205,,,,,,
8386,set_tempo,,,,,30,1,0,,1640582,,,,,,
8416,set_tempo,,,,,30,1,0,,1674660,,,,,,
8448,note_on,,,,,0,0,1,,,,,1,,38,49
8448,note_on,,,,,0,0,1,,,,,1,,50,49
8448,note_on,,,,,0,0,1,,,,,1,,55,0
8448,set_tempo,,,,,32,1,0,,1714285,,,,,,
8448,note_on,,,,,128,0,1,,,,,1,,43,0
8449,end_of_track,,,,,1,1,0,,,,,,,,
9216,note_on,,,,,768,0,1,,,,,0,,73,0
9216,note_on,,,,,0,0,1,,,,,0,,77,0
9216,note_on,,,,,0,0,1,,,,,0,,66,0
9216,note_on,,,,,0,0,1,,,,,1,,38,0
9216,note_on,,,,,0,0,1,,,,,1,,50,0
9984,note_on,,,,,768,0,1,,,,,0,,127,39
9986,note_on,,,,,2,0,1,,,,,0,,127,0
9987,end_of_track,,,,,1,1,1,,,,,,,,
