tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,control,value,channel,program,note,velocity
3200,note_on,,,,,0,0,1,,,,,0,,53,72
3264,note_on,,,,,0,0,1,,,,,0,,58,72
3264,note_on,,,,,0,0,1,,,,,0,,59,72
3264,note_on,,,,,64,0,1,,,,,0,,53,0
3328,note_on,,,,,0,0,1,,,,,0,,59,0
3328,note_on,,,,,64,0,1,,,,,0,,61,67
3328,note_on,,,,,0,0,1,,,,,0,,58,0
3392,note_on,,,,,64,0,1,,,,,0,,61,0
3392,note_on,,,,,0,0,1,,,,,0,,62,74
3456,note_on,,,,,64,0,1,,,,,0,,62,0
3456,note_on,,,,,0,0,1,,,,,0,,64,70
3520,note_on,,,,,64,0,1,,,,,0,,64,0
3520,note_on,,,,,0,0,1,,,,,0,,65,77
3584,note_on,,,,,64,0,1,,,,,0,,65,0
3584,note_on,,,,,0,0,1,,,,,0,,67,77
3648,note_on,,,,,64,0,1,,,,,0,,67,0
3648,note_on,,,,,0,0,1,,,,,0,,68,76
3712,note_on,,,,,64,0,1,,,,,0,,68,0
3712,note_on,,,,,0,0,1,,,,,0,,68,79
3737,note_on,,,,,25,0,1,,,,,0,,68,0
3737,note_on,,,,,0,0,1,,,,,0,,68,77
3763,note_on,,,,,26,0,1,,,,,0,,68,0
3763,note_on,,,,,0,0,1,,,,,0,,68,77
3788,note_on,,,,,0,0,1,,,,,0,,68,76
3788,note_on,,,,,25,0,1,,,,,0,,68,0
3814,note_on,,,,,26,0,1,,,,,0,,68,0
3814,note_on,,,,,0,0,1,,,,,0,,68,76
3840,note_on,,,,,26,0,1,,,,,0,,68,0
3840,note_on,,,,,0,0,1,,,,,0,,82,83
3904,note_on,,,,,64,0,1,,,,,0,,82,0
3904,note_on,,,,,0,0,1,,,,,0,,83,82
3968,note_on,,,,,64,0,1,,,,,0,,83,0
3968,note_on,,,,,0,0,1,,,,,0,,62,70
4000,note_on,,,,,0,0,1,,,,,0,,64,80
4000,note_on,,,,,32,0,1,,,,,0,,62,0
4032,note_on,,,,,0,0,1,,,,,0,,65,80
4032,note_on,,,,,32,0,1,,,,,0,,64,0
4064,note_on,,,,,32,0,1,,,,,0,,65,0
4064,note_on,,,,,0,0,1,,,,,0,,61,77
4096,note_on,,,,,32,0,1,,,,,0,,61,0
4096,note_on,,,,,0,0,1,,,,,0,,63,80
4128,note_on,,,,,0,0,1,,,,,0,,66,84
4128,note_on,,,,,32,0,1,,,,,0,,63,0
4160,note_on,,,,,32,0,1,,,,,0,,66,0
4160,note_on,,,,,0,0,1,,,,,0,,68,82
4192,note_on,,,,,0,0,1,,,,,0,,69,82
4192,note_on,,,,,32,0,1,,,,,0,,68,0
4224,note_on,,,,,0,0,1,,,,,0,,71,81
4224,note_on,,,,,32,0,1,,,,,0,,69,0
4249,note_on,,,,,0,0,1,,,,,0,,72,81
4249,note_on,,,,,25,0,1,,,,,0,,71,0
4275,note_on,,,,,26,0,1,,,,,0,,72,0
4275,note_on,,,,,0,0,1,,,,,0,,74,81
4300,note_on,,,,,25,0,1,,,,,0,,74,0
4300,note_on,,,,,0,0,1,,,,,0,,76,84
4326,note_on,,,,,26,0,1,,,,,0,,76,0
4326,note_on,,,,,0,0,1,,,,,0,,77,83
4352,time_signature,2,1,96,8,2304,1,0,,,,,,,,
4352,note_on,,,,,26,0,1,,,,,0,,77,0
4352,note_on,,,,,0,0,1,,,,,0,,78,93
4480,note_on,,,,,128,0,1,,,,,0,,78,0
4480,note_on,,,,,0,0,1,,,,,0,,71,81
4505,note_on,,,,,25,0,1,,,,,0,,71,0
4505,note_on,,,,,0,0,1,,,,,0,,72,84
4531,note_on,,,,,26,0,1,,,,,0,,72,0
4531,note_on,,,,,0,0,1,,,,,0,,74,84
4556,note_on,,,,,25,0,1,,,,,0,,74,0
4556,note_on,,,,,0,0,1,,,,,0,,76,86
4582,note_on,,,,,26,0,1,,,,,0,,76,0
4582,note_on,,,,,0,0,1,,,,,0,,77,87
4608,note_on,,,,,26,0,1,,,,,0,,77,0
4608,note_on,,,,,0,0,1,,,,,0,,78,86
4736,note_on,,,,,128,0,1,,,,,0,,78,0
4736,note_on,,,,,0,0,1,,,,,0,,80,89
4736,note_on,,,,,0,0,1,,,,,0,,69,85
4800,note_on,,,,,64,0,1,,,,,0,,69,0
4800,note_on,,,,,0,0,1,,,,,0,,71,88
4928,note_on,,,,,128,0,1,,,,,0,,80,0
4928,note_on,,,,,0,0,1,,,,,0,,82,90
4992,note_on,,,,,64,0,1,,,,,0,,82,0
4992,note_on,,,,,0,0,1,,,,,0,,84,90
5056,note_on,,,,,64,0,1,,,,,0,,71,0
5120,note_on,,,,,64,0,1,,,,,0,,84,0
5120,note_on,,,,,0,0,1,,,,,0,,87,92
5120,note_on,,,,,0,0,1,,,,,0,,74,90
5248,note_on,,,,,0,0,1,,,,,0,,74,0
5248,note_on,,,,,0,0,1,,,,,0,,86,94
5248,note_on,,,,,0,0,1,,,,,0,,75,94
5248,note_on,,,,,128,0,1,,,,,0,,87,0
5290,note_on,,,,,0,0,1,,,,,0,,86,93
5290,note_on,,,,,42,0,1,,,,,0,,86,0
5333,note_on,,,,,0,0,1,,,,,0,,86,94
5333,note_on,,,,,43,0,1,,,,,0,,86,0
5376,note_on,,,,,43,0,1,,,,,0,,86,0
5376,note_on,,,,,0,0,1,,,,,0,,75,0
5376,note_on,,,,,0,0,1,,,,,0,,77,95
5376,note_on,,,,,0,0,1,,,,,0,,88,95
5504,note_on,,,,,128,0,1,,,,,0,,88,0
5504,note_on,,,,,0,0,1,,,,,0,,83,122
5504,note_on,,,,,0,0,1,,,,,0,,89,122
5504,note_on,,,,,0,0,1,,,,,0,,77,0
5504,note_on,,,,,0,0,1,,,,,0,,82,127
5632,note_on,,,,,128,0,1,,,,,0,,83,0
5632,note_on,,,,,0,0,1,,,,,0,,89,0
5632,note_on,,,,,0,0,1,,,,,0,,82,0
5760,note_on,,,,,128,0,1,,,,,0,,97,116
6144,note_on,,,,,384,0,1,,,,,0,,97,0
6144,control_change,,,,,0,0,1,,,64,127,0,,,
6176,note_on,,,,,32,0,1,,,,,0,,96,113
6208,note_on,,,,,32,0,1,,,,,0,,96,0
6208,note_on,,,,,0,0,1,,,,,0,,92,110
6240,note_on,,,,,32,0,1,,,,,0,,92,0
6240,note_on,,,,,0,0,1,,,,,0,,90,117
6272,note_on,,,,,32,0,1,,,,,0,,90,0
6272,note_on,,,,,0,0,1,,,,,0,,83,101
6304,note_on,,,,,32,0,1,,,,,0,,83,0
6304,note_on,,,,,0,0,1,,,,,0,,82,126
6336,note_on,,,,,32,0,1,,,,,0,,82,0
6336,note_on,,,,,0,0,1,,,,,0,,84,126
6368,note_on,,,,,32,0,1,,,,,0,,84,0
6368,note_on,,,,,0,0,1,,,,,0,,85,126
6400,note_on,,,,,32,0,1,,,,,0,,85,0
6400,note_on,,,,,0,0,1,,,,,0,,81,113
6432,note_on,,,,,32,0,1,,,,,0,,81,0
6432,note_on,,,,,0,0,1,,,,,0,,72,102
6464,note_on,,,,,0,0,1,,,,,0,,74,126
6464,note_on,,,,,32,0,1,,,,,0,,72,0
6496,note_on,,,,,32,0,1,,,,,0,,74,0
6496,note_on,,,,,0,0,1,,,,,0,,63,93
6528,note_on,,,,,32,0,1,,,,,0,,63,0
6528,note_on,,,,,0,0,1,,,,,0,,64,126
6560,note_on,,,,,32,0,1,,,,,0,,64,0
6560,note_on,,,,,0,0,1,,,,,0,,66,126
6592,note_on,,,,,32,0,1,,,,,0,,66,0
6592,note_on,,,,,0,0,1,,,,,0,,63,119
6624,note_on,,,,,32,0,1,,,,,0,,63,0
6624,note_on,,,,,0,0,1,,,,,0,,62,117
6656,note_on,,,,,32,0,1,,,,,0,,62,0
6656,note_on,,,,,0,0,1,,,,,0,,55,114
6688,note_on,,,,,32,0,1,,,,,0,,55,0
6688,note_on,,,,,0,0,1,,,,,0,,53,118
6720,note_on,,,,,32,0,1,,,,,0,,53,0
6720,note_on,,,,,0,0,1,,,,,0,,42,107
6752,note_on,,,,,32,0,1,,,,,0,,42,0
6752,note_on,,,,,0,0,1,,,,,0,,43,126
6784,note_on,,,,,32,0,1,,,,,0,,43,0
6784,note_on,,,,,0,0,1,,,,,0,,45,126
6816,note_on,,,,,0,0,1,,,,,0,,47,126
6816,note_on,,,,,32,0,1,,,,,0,,45,0
6848,note_on,,,,,32,0,1,,,,,0,,47,0
6848,note_on,,,,,0,0,1,,,,,0,,48,126
6880,note_on,,,,,32,0,1,,,,,0,,48,0
6880,note_on,,,,,0,0,1,,,,,0,,50,126
6912,note_on,,,,,32,0,1,,,,,0,,50,0
6912,control_change,,,,,0,0,1,,,64,0,0,,,
6912,note_on,,,,,0,0,1,,,,,0,,28,127
6912,note_on,,,,,0,0,1,,,,,0,,39,127
7040,note_on,,,,,0,0,1,,,,,0,,39,0
7040,note_on,,,,,0,0,1,,,,,0,,28,0
7040,note_on,,,,,0,0,1,,,,,0,,63,112
7040,note_on,,,,,128,0,1,,,,,0,,62,112
7680,set_tempo,,,,,3328,1,0,,1034482,,,,,,
7680,note_on,,,,,640,0,1,,,,,0,,55,105
7712,note_on,,,,,0,0,1,,,,,0,,57,100
7712,note_on,,,,,32,0,1,,,,,0,,55,0
7936,note_on,,,,,224,0,1,,,,,0,,57,0
7936,note_on,,,,,0,0,1,,,,,0,,55,120
7968,note_on,,,,,32,0,1,,,,,0,,55,0
7968,note_on,,,,,0,0,1,,,,,0,,57,96
8192,note_on,,,,,0,0,1,,,,,0,,55,114
8192,note_on,,,,,0,0,1,,,,,0,,57,0
8192,note_on,,,,,0,0,1,,,,,0,,63,0
8192,note_on,,,,,224,0,1,,,,,0,,62,0
8192,note_on,,,,,0,0,1,,,,,0,,65,126
8192,note_on,,,,,0,0,1,,,,,0,,61,126
8224,note_on,,,,,32,0,1,,,,,0,,55,0
8224,note_on,,,,,0,0,1,,,,,0,,57,100
8320,note_on,,,,,0,0,1,,,,,0,,65,0
8320,note_on,,,,,0,0,1,,,,,0,,59,126
8320,note_on,,,,,0,0,1,,,,,0,,66,126
8320,note_on,,,,,96,0,1,,,,,0,,61,0
8448,time_signature,2,4,24,8,768,1,0,,,,,,,,
8448,note_on,,,,,0,0,1,,,,,0,,57,0
8448,note_on,,,,,0,0,1,,,,,0,,59,126
8448,note_on,,,,,0,0,1,,,,,0,,70,126
8448,note_on,,,,,0,0,1,,,,,0,,55,118
8448,note_on,,,,,0,0,1,,,,,0,,66,0
8448,note_on,,,,,128,0,1,,,,,0,,59,0
8448,set_tempo,,,,,0,1,0,,1034482,,,,,,
8464,set_tempo,,,,,16,1,0,,993103,,,,,,
8480,note_on,,,,,0,0,1,,,,,0,,57,102
8480,set_tempo,,,,,16,1,0,,954907,,,,,,
8480,note_on,,,,,32,0,1,,,,,0,,55,0
8496,set_tempo,,,,,16,1,0,,919540,,,,,,
8512,note_on,,,,,0,0,1,,,,,0,,75,126
8512,set_tempo,,,,,16,1,0,,886699,,,,,,
8512,note_on,,,,,0,0,1,,,,,0,,70,0
8512,note_on,,,,,32,0,1,,,,,0,,59,0
8528,set_tempo,,,,,16,1,0,,856123,,,,,,
8544,set_tempo,,,,,16,1,0,,827586,,,,,,
8560,set_tempo,,,,,16,1,0,,800889,,,,,,
8576,set_tempo,,,,,16,1,0,,775862,,,,,,
8576,note_on,,,,,64,0,1,,,,,0,,75,0
8576,note_on,,,,,0,0,1,,,,,0,,77,126
8576,note_on,,,,,0,0,1,,,,,0,,59,103
8576,note_on,,,,,0,0,1,,,,,0,,57,0
8592,set_tempo,,,,,16,1,0,,752351,,,,,,
8597,note_on,,,,,0,0,1,,,,,0,,74,118
8597,note_on,,,,,21,0,1,,,,,0,,77,0
8608,note_on,,,,,11,0,1,,,,,0,,59,0
8608,note_on,,,,,0,0,1,,,,,0,,60,101
8608,set_tempo,,,,,16,1,0,,730223,,,,,,
8618,note_on,,,,,0,0,1,,,,,0,,71,111
8618,note_on,,,,,10,0,1,,,,,0,,74,0
8624,set_tempo,,,,,16,1,0,,709359,,,,,,
8640,note_on,,,,,22,0,1,,,,,0,,71,0
8640,note_on,,,,,0,0,1,,,,,0,,62,100
8640,note_on,,,,,0,0,1,,,,,0,,63,100
8640,note_on,,,,,0,0,1,,,,,0,,60,0
8640,set_tempo,,,,,16,1,0,,689655,,,,,,
9216,note_on,,,,,576,0,1,,,,,0,,55,113
9216,set_tempo,,,,,576,1,0,,1034482,,,,,,
9248,note_on,,,,,32,0,1,,,,,0,,55,0
9248,note_on,,,,,0,0,1,,,,,0,,57,96
9472,note_on,,,,,0,0,1,,,,,0,,55,114
9472,note_on,,,,,224,0,1,,,,,0,,57,0
9504,note_on,,,,,32,0,1,,,,,0,,55,0
9504,note_on,,,,,0,0,1,,,,,0,,57,103
9728,note_on,,,,,224,0,1,,,,,0,,57,0
9728,note_on,,,,,0,0,1,,,,,0,,55,116
9760,note_on,,,,,32,0,1,,,,,0,,55,0
9760,note_on,,,,,0,0,1,,,,,0,,57,101
9856,note_on,,,,,0,0,1,,,,,0,,63,0
9856,note_on,,,,,96,0,1,,,,,0,,62,0
9856,note_on,,,,,0,0,1,,,,,0,,63,126
9984,note_on,,,,,128,0,1,,,,,0,,63,0
9984,note_on,,,,,0,0,1,,,,,0,,67,126
9984,set_tempo,,,,,768,1,0,,1034482,,,,,,
10014,set_tempo,,,,,30,1,0,,1004982,,,,,,
10016,note_on,,,,,32,0,1,,,,,0,,67,0
10016,note_on,,,,,0,0,1,,,,,0,,69,126
10044,set_tempo,,,,,30,1,0,,977117,,,,,,
10048,note_on,,,,,32,0,1,,,,,0,,69,0
10048,note_on,,,,,0,0,1,,,,,0,,71,126
10074,set_tempo,,,,,30,1,0,,950756,,,,,,
10080,note_on,,,,,0,0,1,,,,,0,,72,126
10080,note_on,,,,,0,0,1,,,,,0,,57,0
10080,note_on,,,,,0,0,1,,,,,0,,59,100
10080,note_on,,,,,32,0,1,,,,,0,,71,0
10104,set_tempo,,,,,30,1,0,,925780,,,,,,
10112,note_on,,,,,0,0,1,,,,,0,,57,93
10112,note_on,,,,,32,0,1,,,,,0,,59,0
10134,set_tempo,,,,,30,1,0,,902083,,,,,,
10144,note_on,,,,,32,0,1,,,,,0,,57,0
10144,note_on,,,,,0,0,1,,,,,0,,55,96
10164,set_tempo,,,,,30,1,0,,879568,,,,,,
10176,note_on,,,,,32,0,1,,,,,0,,55,0
10176,note_on,,,,,0,0,1,,,,,0,,53,92
10194,set_tempo,,,,,30,1,0,,858150,,,,,,
10208,note_on,,,,,32,0,1,,,,,0,,72,0
10208,note_on,,,,,0,0,1,,,,,0,,74,126
10208,note_on,,,,,0,0,1,,,,,0,,53,0
10224,set_tempo,,,,,30,1,0,,837750,,,,,,
10240,note_on,,,,,32,0,1,,,,,0,,74,0
10240,note_on,,,,,0,0,1,,,,,0,,52,86
10240,note_on,,,,,0,0,1,,,,,0,,75,126
10254,set_tempo,,,,,30,1,0,,818298,,,,,,
10284,set_tempo,,,,,30,1,0,,799728,,,,,,
10314,set_tempo,,,,,30,1,0,,781983,,,,,,
10344,set_tempo,,,,,30,1,0,,765008,,,,,,
10368,note_on,,,,,128,0,1,,,,,0,,75,0
10368,note_on,,,,,0,0,1,,,,,0,,76,126
10368,note_on,,,,,0,0,1,,,,,0,,52,0
10368,note_on,,,,,0,0,1,,,,,0,,50,94
10374,set_tempo,,,,,30,1,0,,748754,,,,,,
10393,note_on,,,,,0,0,1,,,,,0,,50,0
10393,note_on,,,,,25,0,1,,,,,0,,76,0
10393,note_on,,,,,0,0,1,,,,,0,,77,126
10393,note_on,,,,,0,0,1,,,,,0,,48,93
10404,set_tempo,,,,,30,1,0,,733177,,,,,,
10419,note_on,,,,,0,0,1,,,,,0,,47,98
10419,note_on,,,,,0,0,1,,,,,0,,79,126
10419,note_on,,,,,0,0,1,,,,,0,,48,0
10419,note_on,,,,,26,0,1,,,,,0,,77,0
10434,set_tempo,,,,,30,1,0,,718234,,,,,,
10444,note_on,,,,,25,0,1,,,,,0,,79,0
10444,note_on,,,,,0,0,1,,,,,0,,81,126
10444,note_on,,,,,0,0,1,,,,,0,,47,0
10444,note_on,,,,,0,0,1,,,,,0,,45,91
10464,set_tempo,,,,,30,1,0,,703889,,,,,,
10470,note_on,,,,,0,0,1,,,,,0,,43,95
10470,note_on,,,,,0,0,1,,,,,0,,45,0
10470,note_on,,,,,0,0,1,,,,,0,,83,126
10470,note_on,,,,,26,0,1,,,,,0,,81,0
10495,set_tempo,,,,,31,1,0,,689655,,,,,,
10496,note_on,,,,,0,0,1,,,,,0,,43,0
10496,time_signature,2,1,96,8,1,1,0,,,,,,,,
10496,note_on,,,,,26,0,1,,,,,0,,83,0
10496,note_on,,,,,0,0,1,,,,,0,,42,121
10496,note_on,,,,,0,0,1,,,,,0,,84,127
10624,note_on,,,,,0,0,1,,,,,0,,42,0
10624,note_on,,,,,128,0,1,,,,,0,,84,0
10752,set_tempo,,,,,256,1,0,,1034482,,,,,,
10752,note_on,,,,,0,0,1,,,,,0,,63,115
10752,note_on,,,,,128,0,1,,,,,0,,62,115
10752,note_on,,,,,0,0,1,,,,,0,,55,112
10784,note_on,,,,,0,0,1,,,,,0,,57,100
10784,note_on,,,,,32,0,1,,,,,0,,55,0
11008,note_on,,,,,0,0,1,,,,,0,,55,114
11008,note_on,,,,,224,0,1,,,,,0,,57,0
11040,note_on,,,,,32,0,1,,,,,0,,55,0
11040,note_on,,,,,0,0,1,,,,,0,,57,101
11136,note_on,,,,,96,0,1,,,,,0,,62,0
11136,note_on,,,,,0,0,1,,,,,0,,63,0
11264,note_on,,,,,128,0,1,,,,,0,,57,0
11264,note_on,,,,,0,0,1,,,,,0,,55,118
11296,note_on,,,,,32,0,1,,,,,0,,55,0
11296,note_on,,,,,0,0,1,,,,,0,,57,104
11520,note_on,,,,,224,0,1,,,,,0,,62,110
11520,note_on,,,,,0,0,1,,,,,0,,63,110
11520,note_on,,,,,0,0,1,,,,,0,,57,0
11520,note_on,,,,,0,0,1,,,,,0,,55,94
11552,note_on,,,,,32,0,1,,,,,0,,55,0
11552,note_on,,,,,0,0,1,,,,,0,,57,98
11584,note_on,,,,,0,0,1,,,,,0,,55,99
11584,note_on,,,,,32,0,1,,,,,0,,57,0
11616,note_on,,,,,32,0,1,,,,,0,,55,0
11616,note_on,,,,,0,0,1,,,,,0,,57,100
11648,note_on,,,,,0,0,1,,,,,0,,55,95
11648,note_on,,,,,32,0,1,,,,,0,,57,0
11680,note_on,,,,,0,0,1,,,,,0,,57,101
11680,note_on,,,,,32,0,1,,,,,0,,55,0
11712,note_on,,,,,0,0,1,,,,,0,,55,95
11712,note_on,,,,,32,0,1,,,,,0,,57,0
11744,note_on,,,,,32,0,1,,,,,0,,55,0
11744,note_on,,,,,0,0,1,,,,,0,,57,99
11776,note_on,,,,,32,0,1,,,,,0,,57,0
11776,note_on,,,,,0,0,1,,,,,0,,55,100
11808,note_on,,,,,32,0,1,,,,,0,,55,0
11808,note_on,,,,,0,0,1,,,,,0,,57,101
11840,note_on,,,,,32,0,1,,,,,0,,57,0
11840,note_on,,,,,0,0,1,,,,,0,,55,94
11872,note_on,,,,,32,0,1,,,,,0,,55,0
11872,note_on,,,,,0,0,1,,,,,0,,57,104
11904,note_on,,,,,32,0,1,,,,,0,,57,0
11904,note_on,,,,,0,0,1,,,,,0,,55,90
11936,note_on,,,,,32,0,1,,,,,0,,55,0
11936,note_on,,,,,0,0,1,,,,,0,,57,100
11968,note_on,,,,,0,0,1,,,,,0,,55,92
11968,note_on,,,,,32,0,1,,,,,0,,57,0
12000,note_on,,,,,0,0,1,,,,,0,,57,97
12000,note_on,,,,,32,0,1,,,,,0,,55,0
12032,note_on,,,,,32,0,1,,,,,0,,57,0
12032,note_on,,,,,0,0,1,,,,,0,,55,89
12064,note_on,,,,,32,0,1,,,,,0,,55,0
12064,note_on,,,,,0,0,1,,,,,0,,57,101
12096,note_on,,,,,32,0,1,,,,,0,,57,0
12096,note_on,,,,,0,0,1,,,,,0,,55,96
12128,note_on,,,,,32,0,1,,,,,0,,55,0
12128,note_on,,,,,0,0,1,,,,,0,,57,102
12160,note_on,,,,,32,0,1,,,,,0,,57,0
12160,note_on,,,,,0,0,1,,,,,0,,55,95
12192,note_on,,,,,32,0,1,,,,,0,,55,0
12192,note_on,,,,,0,0,1,,,,,0,,57,100
12224,note_on,,,,,32,0,1,,,,,0,,57,0
12224,note_on,,,,,0,0,1,,,,,0,,55,93
12256,note_on,,,,,32,0,1,,,,,0,,55,0
12256,note_on,,,,,0,0,1,,,,,0,,57,99
12288,note_on,,,,,32,0,1,,,,,0,,62,0
12288,note_on,,,,,0,0,1,,,,,0,,63,0
12288,note_on,,,,,0,0,1,,,,,0,,61,126
12288,note_on,,,,,0,0,1,,,,,0,,65,126
12288,note_on,,,,,0,0,1,,,,,0,,57,0
12288,note_on,,,,,0,0,1,,,,,0,,55,93
12320,note_on,,,,,32,0,1,,,,,0,,55,0
12320,note_on,,,,,0,0,1,,,,,0,,57,99
12352,note_on,,,,,32,0,1,,,,,0,,57,0
12352,note_on,,,,,0,0,1,,,,,0,,55,95
12384,note_on,,,,,32,0,1,,,,,0,,55,0
12384,note_on,,,,,0,0,1,,,,,0,,57,98
12416,note_on,,,,,32,0,1,,,,,0,,57,0
12416,note_on,,,,,0,0,1,,,,,0,,55,95
12448,note_on,,,,,32,0,1,,,,,0,,55,0
12448,note_on,,,,,0,0,1,,,,,0,,57,101
12480,note_on,,,,,32,0,1,,,,,0,,57,0
12480,note_on,,,,,0,0,1,,,,,0,,55,98
12512,note_on,,,,,32,0,1,,,,,0,,55,0
12512,note_on,,,,,0,0,1,,,,,0,,57,102
12544,note_on,,,,,32,0,1,,,,,0,,61,0
12544,note_on,,,,,0,0,1,,,,,0,,65,0
12544,note_on,,,,,0,0,1,,,,,0,,57,0
12544,note_on,,,,,0,0,1,,,,,0,,59,126
12544,note_on,,,,,0,0,1,,,,,0,,55,93
12544,note_on,,,,,0,0,1,,,,,0,,70,126
12544,time_signature,4,4,24,8,1792,1,0,,,,,,,,
12576,note_on,,,,,32,0,1,,,,,0,,55,0
12576,note_on,,,,,0,0,1,,,,,0,,57,99
12608,note_on,,,,,0,0,1,,,,,0,,55,87
12608,note_on,,,,,32,0,1,,,,,0,,57,0
12640,note_on,,,,,0,0,1,,,,,0,,57,105
12640,note_on,,,,,32,0,1,,,,,0,,55,0
12672,note_on,,,,,0,0,1,,,,,0,,55,101
12672,note_on,,,,,32,0,1,,,,,0,,57,0
12704,note_on,,,,,32,0,1,,,,,0,,55,0
12704,note_on,,,,,0,0,1,,,,,0,,57,100
12736,note_on,,,,,0,0,1,,,,,0,,56,93
12736,note_on,,,,,0,0,1,,,,,0,,57,0
12736,note_on,,,,,0,0,1,,,,,0,,72,126
12736,note_on,,,,,0,0,1,,,,,0,,70,0
12736,note_on,,,,,32,0,1,,,,,0,,59,0
12928,note_on,,,,,192,0,1,,,,,0,,72,0
12928,note_on,,,,,0,0,1,,,,,0,,55,96
12928,note_on,,,,,0,0,1,,,,,0,,74,126
12928,note_on,,,,,0,0,1,,,,,0,,56,0
12992,note_on,,,,,0,0,1,,,,,0,,76,126
12992,note_on,,,,,64,0,1,,,,,0,,74,0
