tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,control,value,channel,program,note,velocity
896,note_on,,,,,0,0,1,,,,,0,,77,55
928,note_on,,,,,32,0,1,,,,,0,,77,0
928,note_on,,,,,0,0,1,,,,,0,,76,60
960,note_on,,,,,32,0,1,,,,,0,,76,0
960,note_on,,,,,0,0,1,,,,,0,,77,61
1024,note_on,,,,,0,0,1,,,,,1,,45,0
1024,note_on,,,,,0,0,1,,,,,1,,53,59
1024,note_on,,,,,0,0,1,,,,,0,,76,55
1024,time_signature,5,4,24,8,1024,1,0,,,,,,,,
1024,note_on,,,,,0,0,1,,,,,1,,52,0
1024,control_change,,,,,0,0,1,,,64,0,0,,,
1024,note_on,,,,,0,0,1,,,,,1,,33,0
1024,note_on,,,,,64,0,1,,,,,0,,77,0
1024,control_change,,,,,0,0,1,,,64,0,1,,,
1152,control_change,,,,,0,0,1,,,64,127,1,,,
1152,note_on,,,,,0,0,1,,,,,1,,35,44
1152,note_on,,,,,0,0,1,,,,,1,,47,44
1152,control_change,,,,,128,0,1,,,64,127,0,,,
1216,note_on,,,,,0,0,1,,,,,0,,77,62
1216,note_on,,,,,64,0,1,,,,,0,,76,0
1280,control_change,,,,,0,0,1,,,64,0,0,,,
1280,control_change,,,,,0,0,1,,,64,127,0,,,
1280,control_change,,,,,0,0,1,,,64,0,1,,,
1280,note_on,,,,,0,0,1,,,,,0,,79,65
1280,note_on,,,,,0,0,1,,,,,1,,53,0
1280,note_on,,,,,0,0,1,,,,,1,,35,0
1280,note_on,,,,,0,0,1,,,,,1,,47,0
1280,note_on,,,,,0,0,1,,,,,1,,55,62
1280,note_on,,,,,64,0,1,,,,,0,,77,0
1296,control_change,,,,,0,0,1,,,64,127,1,,,
1296,note_on,,,,,0,0,1,,,,,0,,81,66
1296,note_on,,,,,16,0,1,,,,,0,,79,0
1312,note_on,,,,,0,0,1,,,,,0,,79,55
1312,note_on,,,,,16,0,1,,,,,0,,81,0
1328,note_on,,,,,16,0,1,,,,,0,,79,0
1328,note_on,,,,,0,0,1,,,,,0,,77,54
1344,note_on,,,,,16,0,1,,,,,0,,77,0
1344,note_on,,,,,0,0,1,,,,,0,,79,63
1408,note_on,,,,,64,0,1,,,,,1,,35,44
1408,note_on,,,,,0,0,1,,,,,1,,47,44
1536,control_change,,,,,128,0,1,,,64,0,0,,,
1536,note_on,,,,,0,0,1,,,,,1,,47,0
1536,control_change,,,,,0,0,1,,,64,127,0,,,
1536,control_change,,,,,0,0,1,,,64,0,1,,,
1536,note_on,,,,,0,0,1,,,,,1,,55,0
1536,note_on,,,,,0,0,1,,,,,1,,35,0
1536,note_on,,,,,0,0,1,,,,,1,,57,65
1552,control_change,,,,,16,0,1,,,64,127,1,,,
1600,note_on,,,,,48,0,1,,,,,0,,79,0
1600,note_on,,,,,0,0,1,,,,,0,,77,60
1664,note_on,,,,,0,0,1,,,,,0,,76,55
1664,note_on,,,,,64,0,1,,,,,0,,77,0
1664,note_on,,,,,0,0,1,,,,,1,,47,44
1664,note_on,,,,,0,0,1,,,,,1,,35,44
1728,note_on,,,,,64,0,1,,,,,0,,76,0
1728,note_on,,,,,0,0,1,,,,,0,,74,56
1777,note_on,,,,,49,0,1,,,,,0,,67,50
1782,note_on,,,,,5,0,1,,,,,0,,67,0
1782,note_on,,,,,0,0,1,,,,,0,,69,61
1787,note_on,,,,,5,0,1,,,,,0,,69,0
1787,note_on,,,,,0,0,1,,,,,0,,71,65
1792,note_on,,,,,0,0,1,,,,,1,,47,0
1792,note_on,,,,,5,0,1,,,,,0,,74,0
1792,control_change,,,,,0,0,1,,,64,0,0,,,
1792,control_change,,,,,0,0,1,,,64,127,0,,,
1792,control_change,,,,,0,0,1,,,64,0,1,,,
1792,note_on,,,,,0,0,1,,,,,0,,71,0
1792,note_on,,,,,0,0,1,,,,,0,,69,55
1792,note_on,,,,,0,0,1,,,,,1,,57,0
1792,note_on,,,,,0,0,1,,,,,1,,35,0
1792,note_on,,,,,0,0,1,,,,,1,,36,56
1792,note_on,,,,,0,0,1,,,,,1,,48,56
1808,control_change,,,,,16,0,1,,,64,127,1,,,
1920,note_on,,,,,112,0,1,,,,,1,,28,46
2048,note_on,,,,,128,0,1,,,,,0,,69,0
2048,control_change,,,,,0,0,1,,,64,0,0,,,
2048,control_change,,,,,0,0,1,,,64,127,0,,,
2048,control_change,,,,,0,0,1,,,64,0,1,,,
2048,note_on,,,,,0,0,1,,,,,0,,71,62
2048,note_on,,,,,0,0,1,,,,,1,,36,0
2048,note_on,,,,,0,0,1,,,,,1,,48,0
2048,note_on,,,,,0,0,1,,,,,1,,28,0
2048,note_on,,,,,0,0,1,,,,,1,,38,58
2048,note_on,,,,,0,0,1,,,,,1,,50,58
2064,control_change,,,,,16,0,1,,,64,127,1,,,
2112,note_on,,,,,48,0,1,,,,,0,,71,0
2112,note_on,,,,,0,0,1,,,,,0,,72,67
2176,note_on,,,,,64,0,1,,,,,0,,72,0
2176,note_on,,,,,0,0,1,,,,,0,,74,66
2176,note_on,,,,,0,0,1,,,,,1,,28,42
2304,note_on,,,,,0,0,1,,,,,1,,40,63
2304,note_on,,,,,128,0,1,,,,,0,,74,0
2304,note_on,,,,,0,0,1,,,,,1,,38,0
2304,note_on,,,,,0,0,1,,,,,1,,50,0
2304,note_on,,,,,0,0,1,,,,,1,,28,0
2304,note_on,,,,,0,0,1,,,,,0,,76,65
2304,note_on,,,,,0,0,1,,,,,1,,52,63
2304,control_change,,,,,0,0,1,,,64,0,0,,,
2304,control_change,,,,,0,0,1,,,64,0,1,,,
2304,time_signature,4,4,24,8,1280,1,0,,,,,,,,
2432,note_on,,,,,128,0,1,,,,,0,,76,0
2432,note_on,,,,,0,0,1,,,,,0,,69,51
2432,note_on,,,,,0,0,1,,,,,1,,40,0
2432,note_on,,,,,0,0,1,,,,,1,,52,0
2432,note_on,,,,,0,0,1,,,,,1,,41,61
2432,note_on,,,,,0,0,1,,,,,1,,53,61
2496,note_on,,,,,0,0,1,,,,,0,,71,62
2496,note_on,,,,,64,0,1,,,,,0,,69,0
2560,note_on,,,,,0,0,1,,,,,1,,43,65
2560,note_on,,,,,0,0,1,,,,,1,,55,65
2560,note_on,,,,,0,0,1,,,,,1,,53,0
2560,note_on,,,,,0,0,1,,,,,1,,41,0
2560,note_on,,,,,0,0,1,,,,,0,,72,63
2560,note_on,,,,,64,0,1,,,,,0,,71,0
2624,note_on,,,,,0,0,1,,,,,0,,71,59
2624,note_on,,,,,64,0,1,,,,,0,,72,0
2688,note_on,,,,,0,0,1,,,,,1,,43,0
2688,note_on,,,,,0,0,1,,,,,1,,57,64
2688,note_on,,,,,0,0,1,,,,,0,,72,64
2688,note_on,,,,,0,0,1,,,,,1,,55,0
2688,note_on,,,,,0,0,1,,,,,1,,45,64
2688,note_on,,,,,64,0,1,,,,,0,,71,0
2752,note_on,,,,,0,0,1,,,,,0,,74,67
2752,note_on,,,,,64,0,1,,,,,0,,72,0
2816,control_change,,,,,0,0,1,,,64,127,0,,,
2816,control_change,,,,,0,0,1,,,64,127,1,,,
2816,note_on,,,,,0,0,1,,,,,0,,76,61
2816,note_on,,,,,0,0,1,,,,,1,,45,0
2816,note_on,,,,,0,0,1,,,,,1,,57,0
2816,note_on,,,,,0,0,1,,,,,1,,28,47
2816,note_on,,,,,0,0,1,,,,,1,,40,47
2816,note_on,,,,,64,0,1,,,,,0,,74,0
2880,note_on,,,,,64,0,1,,,,,0,,76,0
2880,note_on,,,,,0,0,1,,,,,0,,83,72
2944,note_on,,,,,64,0,1,,,,,0,,83,0
2944,note_on,,,,,0,0,1,,,,,0,,81,61
2944,note_on,,,,,0,0,1,,,,,1,,57,51
3008,note_on,,,,,64,0,1,,,,,0,,81,0
3008,note_on,,,,,0,0,1,,,,,0,,79,56
3008,control_change,,,,,0,0,1,,,64,0,0,,,
3072,note_on,,,,,0,0,1,,,,,1,,41,48
3072,note_on,,,,,0,0,1,,,,,1,,29,48
3072,note_on,,,,,0,0,1,,,,,1,,57,0
3072,note_on,,,,,0,0,1,,,,,1,,40,0
3072,note_on,,,,,0,0,1,,,,,1,,28,0
3072,control_change,,,,,0,0,1,,,64,127,1,,,
3072,control_change,,,,,0,0,1,,,64,0,1,,,
3072,control_change,,,,,0,0,1,,,64,127,0,,,
3072,note_on,,,,,64,0,1,,,,,0,,79,0
3072,note_on,,,,,0,0,1,,,,,0,,84,70
3200,note_on,,,,,128,0,1,,,,,1,,57,54
3264,note_on,,,,,64,0,1,,,,,0,,84,0
3264,note_on,,,,,0,0,1,,,,,0,,83,57
3280,note_on,,,,,16,0,1,,,,,0,,83,0
3280,note_on,,,,,0,0,1,,,,,0,,81,63
3296,note_on,,,,,16,0,1,,,,,0,,81,0
3296,note_on,,,,,0,0,1,,,,,0,,79,56
3312,note_on,,,,,0,0,1,,,,,0,,81,62
3312,note_on,,,,,16,0,1,,,,,0,,79,0
3312,control_change,,,,,0,0,1,,,64,0,0,,,
3328,note_on,,,,,16,0,1,,,,,0,,81,0
3328,note_on,,,,,0,0,1,,,,,1,,41,0
3328,note_on,,,,,0,0,1,,,,,1,,57,0
3328,note_on,,,,,0,0,1,,,,,0,,83,63
3328,note_on,,,,,0,0,1,,,,,1,,31,49
3328,note_on,,,,,0,0,1,,,,,1,,43,49
3328,control_change,,,,,0,0,1,,,64,127,0,,,
3328,control_change,,,,,0,0,1,,,64,0,1,,,
3328,control_change,,,,,0,0,1,,,64,127,1,,,
3328,note_on,,,,,0,0,1,,,,,1,,29,0
3456,note_on,,,,,128,0,1,,,,,1,,57,53
3520,note_on,,,,,0,0,1,,,,,0,,81,53
3520,note_on,,,,,64,0,1,,,,,0,,83,0
3536,note_on,,,,,0,0,1,,,,,0,,79,55
3536,note_on,,,,,16,0,1,,,,,0,,81,0
3552,note_on,,,,,0,0,1,,,,,0,,77,56
3552,note_on,,,,,16,0,1,,,,,0,,79,0
3568,note_on,,,,,0,0,1,,,,,0,,79,61
3568,control_change,,,,,0,0,1,,,64,0,0,,,
3568,note_on,,,,,16,0,1,,,,,0,,77,0
3584,note_on,,,,,0,0,1,,,,,1,,43,0
3584,note_on,,,,,0,0,1,,,,,1,,31,0
3584,note_on,,,,,0,0,1,,,,,0,,81,61
3584,control_change,,,,,0,0,1,,,64,127,1,,,
3584,control_change,,,,,0,0,1,,,64,0,1,,,
3584,control_change,,,,,0,0,1,,,64,127,0,,,
3584,note_on,,,,,0,0,1,,,,,1,,45,51
3584,note_on,,,,,0,0,1,,,,,1,,33,51
3584,note_on,,,,,16,0,1,,,,,0,,79,0
3584,note_on,,,,,0,0,1,,,,,1,,57,0
3712,note_on,,,,,128,0,1,,,,,1,,57,55
3840,note_on,,,,,0,0,1,,,,,1,,47,47
3840,note_on,,,,,0,0,1,,,,,1,,35,47
3840,note_on,,,,,0,0,1,,,,,1,,57,0
3840,note_on,,,,,0,0,1,,,,,1,,45,0
3840,note_on,,,,,0,0,1,,,,,1,,33,0
3840,control_change,,,,,0,0,1,,,64,127,1,,,
3840,control_change,,,,,0,0,1,,,64,0,1,,,
3840,control_change,,,,,0,0,1,,,64,127,0,,,
3840,control_change,,,,,128,0,1,,,64,0,0,,,
3904,note_on,,,,,64,0,1,,,,,0,,81,0
3904,note_on,,,,,0,0,1,,,,,0,,83,61
3968,note_on,,,,,64,0,1,,,,,0,,83,0
3968,note_on,,,,,0,0,1,,,,,0,,81,58
3968,note_on,,,,,0,0,1,,,,,1,,57,54
4032,note_on,,,,,0,0,1,,,,,0,,79,59
4032,note_on,,,,,64,0,1,,,,,0,,81,0
4096,note_on,,,,,0,0,1,,,,,1,,57,0
4096,note_on,,,,,0,0,1,,,,,1,,47,0
4096,note_on,,,,,0,0,1,,,,,1,,35,0
4096,note_on,,,,,0,0,1,,,,,0,,77,54
4096,control_change,,,,,0,0,1,,,64,127,1,,,
4096,control_change,,,,,0,0,1,,,64,0,1,,,
4096,control_change,,,,,0,0,1,,,64,127,0,,,
4096,control_change,,,,,0,0,1,,,64,0,0,,,
4096,note_on,,,,,64,0,1,,,,,0,,79,0
4096,note_on,,,,,0,0,1,,,,,1,,36,49
4096,note_on,,,,,0,0,1,,,,,1,,48,49
4160,note_on,,,,,0,0,1,,,,,0,,76,58
4160,note_on,,,,,64,0,1,,,,,0,,77,0
4224,note_on,,,,,0,0,1,,,,,0,,71,57
4224,note_on,,,,,64,0,1,,,,,0,,76,0
4224,note_on,,,,,0,0,1,,,,,1,,57,56
4288,note_on,,,,,64,0,1,,,,,0,,71,0
4288,note_on,,,,,0,0,1,,,,,0,,72,63
4352,control_change,,,,,0,0,1,,,64,0,0,,,
4352,note_on,,,,,0,0,1,,,,,1,,50,52
4352,note_on,,,,,0,0,1,,,,,1,,38,52
4352,note_on,,,,,0,0,1,,,,,0,,74,60
4352,note_on,,,,,0,0,1,,,,,1,,57,0
4352,note_on,,,,,0,0,1,,,,,1,,48,0
4352,note_on,,,,,0,0,1,,,,,1,,36,0
4352,control_change,,,,,0,0,1,,,64,127,0,,,
4352,note_on,,,,,64,0,1,,,,,0,,72,0
4352,time_signature,3,4,24,8,2048,1,0,,,,,,,,
4352,control_change,,,,,0,0,1,,,64,127,1,,,
4352,control_change,,,,,0,0,1,,,64,0,1,,,
4416,note_on,,,,,0,0,1,,,,,0,,64,47
4416,note_on,,,,,64,0,1,,,,,0,,74,0
4480,note_on,,,,,64,0,1,,,,,0,,64,0
4480,note_on,,,,,0,0,1,,,,,0,,65,67
4480,note_on,,,,,0,0,1,,,,,1,,57,54
4544,note_on,,,,,64,0,1,,,,,0,,65,0
4544,control_change,,,,,0,0,1,,,64,0,0,,,
4544,note_on,,,,,0,0,1,,,,,0,,67,66
4587,note_on,,,,,43,0,1,,,,,0,,69,61
4593,note_on,,,,,6,0,1,,,,,0,,69,0
4593,note_on,,,,,0,0,1,,,,,0,,71,64
4598,note_on,,,,,5,0,1,,,,,0,,71,0
4598,note_on,,,,,0,0,1,,,,,0,,72,60
4603,note_on,,,,,5,0,1,,,,,0,,72,0
4603,note_on,,,,,0,0,1,,,,,0,,74,64
4608,note_on,,,,,5,0,1,,,,,0,,67,0
4608,control_change,,,,,0,0,1,,,64,127,0,,,
4608,control_change,,,,,0,0,1,,,64,0,1,,,
4608,control_change,,,,,0,0,1,,,64,127,1,,,
4608,note_on,,,,,0,0,1,,,,,0,,74,0
4608,note_on,,,,,0,0,1,,,,,0,,72,57
4608,note_on,,,,,0,0,1,,,,,1,,38,0
4608,note_on,,,,,0,0,1,,,,,1,,50,0
4608,note_on,,,,,0,0,1,,,,,1,,57,0
4608,note_on,,,,,0,0,1,,,,,1,,40,49
4608,note_on,,,,,0,0,1,,,,,1,,52,49
4640,note_on,,,,,32,0,1,,,,,0,,72,0
4640,note_on,,,,,0,0,1,,,,,0,,71,54
4672,note_on,,,,,0,0,1,,,,,0,,72,62
4672,note_on,,,,,32,0,1,,,,,0,,71,0
4736,note_on,,,,,64,0,1,,,,,1,,57,54
4800,control_change,,,,,0,0,1,,,64,0,0,,,
4800,note_on,,,,,0,0,1,,,,,0,,74,68
4800,note_on,,,,,64,0,1,,,,,0,,72,0
4864,note_on,,,,,64,0,1,,,,,0,,74,0
4864,control_change,,,,,0,0,1,,,64,127,0,,,
4864,control_change,,,,,0,0,1,,,64,0,1,,,
4864,control_change,,,,,0,0,1,,,64,127,1,,,
4864,note_on,,,,,0,0,1,,,,,0,,76,62
4864,note_on,,,,,0,0,1,,,,,1,,40,0
4864,note_on,,,,,0,0,1,,,,,1,,52,0
4864,note_on,,,,,0,0,1,,,,,1,,57,0
4864,note_on,,,,,0,0,1,,,,,1,,41,57
4864,note_on,,,,,0,0,1,,,,,1,,53,57
4928,note_on,,,,,64,0,1,,,,,0,,76,0
4928,note_on,,,,,0,0,1,,,,,0,,77,59
4992,note_on,,,,,64,0,1,,,,,0,,77,0
4992,note_on,,,,,0,0,1,,,,,1,,57,53
4992,note_on,,,,,0,0,1,,,,,0,,79,68
5056,note_on,,,,,64,0,1,,,,,0,,79,0
5056,control_change,,,,,0,0,1,,,64,0,0,,,
5056,note_on,,,,,0,0,1,,,,,0,,77,57
5120,note_on,,,,,64,0,1,,,,,0,,77,0
5120,note_on,,,,,0,0,1,,,,,1,,41,0
5120,note_on,,,,,0,0,1,,,,,1,,53,0
5120,note_on,,,,,0,0,1,,,,,1,,57,0
5120,note_on,,,,,0,0,1,,,,,0,,79,58
5120,note_on,,,,,0,0,1,,,,,1,,43,50
5120,control_change,,,,,0,0,1,,,64,127,0,,,
5120,control_change,,,,,0,0,1,,,64,0,1,,,
5120,control_change,,,,,0,0,1,,,64,127,1,,,
5120,note_on,,,,,0,0,1,,,,,1,,55,50
5120,time_signature,4,4,24,8,768,1,0,,,,,,,,
5184,note_on,,,,,0,0,1,,,,,0,,74,55
5184,note_on,,,,,64,0,1,,,,,0,,79,0
5248,note_on,,,,,64,0,1,,,,,0,,74,0
5248,note_on,,,,,0,0,1,,,,,0,,76,62
5248,note_on,,,,,0,0,1,,,,,1,,59,55
5312,note_on,,,,,64,0,1,,,,,0,,76,0
5312,control_change,,,,,0,0,1,,,64,0,0,,,
5312,note_on,,,,,0,0,1,,,,,0,,77,63
5376,note_on,,,,,0,0,1,,,,,1,,43,0
5376,note_on,,,,,64,0,1,,,,,0,,77,0
5376,control_change,,,,,0,0,1,,,64,127,0,,,
5376,control_change,,,,,0,0,1,,,64,0,1,,,
5376,control_change,,,,,0,0,1,,,64,127,1,,,
5376,note_on,,,,,0,0,1,,,,,0,,79,60
5376,note_on,,,,,0,0,1,,,,,1,,59,0
5376,note_on,,,,,0,0,1,,,,,1,,45,49
5376,note_on,,,,,0,0,1,,,,,1,,57,49
5376,note_on,,,,,0,0,1,,,,,1,,55,0
5440,note_on,,,,,64,0,1,,,,,0,,79,0
5440,note_on,,,,,0,0,1,,,,,0,,81,64
5504,note_on,,,,,64,0,1,,,,,0,,81,0
5504,note_on,,,,,0,0,1,,,,,0,,83,64
5504,note_on,,,,,0,0,1,,,,,1,,60,55
5568,note_on,,,,,64,0,1,,,,,0,,83,0
5568,control_change,,,,,0,0,1,,,64,0,0,,,
5568,note_on,,,,,0,0,1,,,,,0,,84,65
5632,note_on,,,,,0,0,1,,,,,0,,84,61
5632,note_on,,,,,0,0,1,,,,,1,,45,0
5632,note_on,,,,,64,0,1,,,,,0,,84,0
5632,note_on,,,,,0,0,1,,,,,1,,60,0
5632,note_on,,,,,0,0,1,,,,,1,,62,61
5632,control_change,,,,,0,0,1,,,64,0,1,,,
5632,note_on,,,,,0,0,1,,,,,1,,57,0
5664,note_on,,,,,32,0,1,,,,,0,,84,0
5664,note_on,,,,,0,0,1,,,,,0,,83,54
5696,note_on,,,,,32,0,1,,,,,0,,83,0
5696,note_on,,,,,0,0,1,,,,,0,,84,66
5760,note_on,,,,,64,0,1,,,,,1,,28,48
5760,note_on,,,,,0,0,1,,,,,1,,40,48
5888,note_on,,,,,0,0,1,,,,,1,,28,0
5888,note_on,,,,,0,0,1,,,,,1,,62,0
5888,note_on,,,,,0,0,1,,,,,1,,62,60
5888,control_change,,,,,0,0,1,,,64,127,1,,,
5888,note_on,,,,,0,0,1,,,,,0,,83,59
5888,note_on,,,,,0,0,1,,,,,1,,40,0
5888,control_change,,,,,0,0,1,,,64,127,0,,,
5888,note_on,,,,,128,0,1,,,,,0,,84,0
5904,note_on,,,,,16,0,1,,,,,0,,83,0
5904,note_on,,,,,0,0,1,,,,,0,,81,55
5920,note_on,,,,,16,0,1,,,,,0,,81,0
5920,note_on,,,,,0,0,1,,,,,0,,79,57
5936,note_on,,,,,16,0,1,,,,,0,,79,0
5936,note_on,,,,,0,0,1,,,,,0,,77,57
5952,note_on,,,,,16,0,1,,,,,0,,77,0
5952,note_on,,,,,0,0,1,,,,,0,,76,53
5968,note_on,,,,,16,0,1,,,,,0,,76,0
5968,note_on,,,,,0,0,1,,,,,0,,79,66
5984,note_on,,,,,16,0,1,,,,,0,,79,0
5984,note_on,,,,,0,0,1,,,,,0,,69,42
6000,note_on,,,,,0,0,1,,,,,0,,71,59
6000,note_on,,,,,16,0,1,,,,,0,,69,0
6016,note_on,,,,,16,0,1,,,,,0,,71,0
6016,note_on,,,,,0,0,1,,,,,1,,41,43
6016,note_on,,,,,0,0,1,,,,,1,,29,43
6016,note_on,,,,,0,0,1,,,,,0,,72,62
6032,note_on,,,,,0,0,1,,,,,0,,74,64
6032,note_on,,,,,16,0,1,,,,,0,,72,0
6048,note_on,,,,,0,0,1,,,,,0,,79,69
6048,note_on,,,,,16,0,1,,,,,0,,74,0
6064,note_on,,,,,0,0,1,,,,,0,,77,56
6064,note_on,,,,,16,0,1,,,,,0,,79,0
6080,note_on,,,,,0,0,1,,,,,0,,76,59
6080,note_on,,,,,16,0,1,,,,,0,,77,0
6096,note_on,,,,,0,0,1,,,,,0,,74,51
6096,note_on,,,,,16,0,1,,,,,0,,76,0
6112,note_on,,,,,16,0,1,,,,,0,,74,0
6112,note_on,,,,,0,0,1,,,,,0,,71,56
6128,control_change,,,,,0,0,1,,,64,0,0,,,
6128,note_on,,,,,0,0,1,,,,,0,,69,57
6128,note_on,,,,,16,0,1,,,,,0,,71,0
6144,time_signature,3,4,24,8,1024,1,0,,,,,,,,
6144,note_on,,,,,16,0,1,,,,,0,,69,0
6144,note_on,,,,,0,0,1,,,,,1,,62,0
6144,note_on,,,,,0,0,1,,,,,1,,29,0
6144,note_on,,,,,0,0,1,,,,,1,,41,0
6144,note_on,,,,,0,0,1,,,,,0,,67,55
6144,note_on,,,,,0,0,1,,,,,1,,62,64
6144,control_change,,,,,0,0,1,,,64,0,1,,,
6272,control_change,,,,,128,0,1,,,64,127,0,,,
6272,control_change,,,,,0,0,1,,,64,127,1,,,
6272,note_on,,,,,0,0,1,,,,,1,,43,44
6272,note_on,,,,,0,0,1,,,,,1,,31,44
6336,note_on,,,,,0,0,1,,,,,0,,69,59
6336,note_on,,,,,64,0,1,,,,,0,,67,0
6400,note_on,,,,,64,0,1,,,,,0,,69,0
6400,control_change,,,,,0,0,1,,,64,0,0,,,
6400,control_change,,,,,0,0,1,,,64,127,0,,,
6400,control_change,,,,,0,0,1,,,64,0,1,,,
6400,control_change,,,,,0,0,1,,,64,127,1,,,
6400,note_on,,,,,0,0,1,,,,,0,,71,63
6400,note_on,,,,,0,0,1,,,,,1,,62,0
6400,note_on,,,,,0,0,1,,,,,1,,31,0
6400,note_on,,,,,0,0,1,,,,,1,,43,0
6400,note_on,,,,,0,0,1,,,,,1,,62,59
6464,note_on,,,,,64,0,1,,,,,0,,71,0
6464,note_on,,,,,0,0,1,,,,,0,,69,58
6528,note_on,,,,,0,0,1,,,,,1,,45,43
6528,note_on,,,,,0,0,1,,,,,1,,33,43
6528,note_on,,,,,0,0,1,,,,,0,,71,60
6528,note_on,,,,,64,0,1,,,,,0,,69,0
6592,note_on,,,,,0,0,1,,,,,0,,72,61
6592,note_on,,,,,64,0,1,,,,,0,,71,0
6656,note_on,,,,,0,0,1,,,,,1,,62,0
6656,note_on,,,,,0,0,1,,,,,0,,74,66
6656,control_change,,,,,0,0,1,,,64,127,1,,,
6656,control_change,,,,,0,0,1,,,64,0,1,,,
6656,control_change,,,,,0,0,1,,,64,127,0,,,
6656,note_on,,,,,64,0,1,,,,,0,,72,0
6656,note_on,,,,,0,0,1,,,,,1,,33,0
6656,control_change,,,,,0,0,1,,,64,0,0,,,
6656,note_on,,,,,0,0,1,,,,,1,,62,57
6656,note_on,,,,,0,0,1,,,,,1,,45,0
6720,note_on,,,,,0,0,1,,,,,0,,72,60
6720,note_on,,,,,64,0,1,,,,,0,,74,0
6784,note_on,,,,,64,0,1,,,,,0,,72,0
6784,note_on,,,,,0,0,1,,,,,0,,74,64
6784,note_on,,,,,0,0,1,,,,,1,,35,49
6784,note_on,,,,,0,0,1,,,,,1,,47,49
6912,control_change,,,,,0,0,1,,,64,0,1,,,
6912,note_on,,,,,128,0,1,,,,,1,,62,0
6912,note_on,,,,,0,0,1,,,,,1,,35,0
6912,note_on,,,,,0,0,1,,,,,1,,47,0
6912,note_on,,,,,0,0,1,,,,,1,,62,59
6912,control_change,,,,,0,0,1,,,64,0,0,,,
6912,control_change,,,,,0,0,1,,,64,127,0,,,
6912,time_signature,2,4,24,8,768,1,0,,,,,,,,
