tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,control,value,channel,program,note,velocity
2560,note_on,,,,,0,0,1,,,,,0,,47,75
2560,note_on,,,,,128,0,1,,,,,0,,48,0
2688,note_on,,,,,0,0,1,,,,,0,,48,78
2688,note_on,,,,,128,0,1,,,,,0,,47,0
2816,note_on,,,,,128,0,1,,,,,0,,48,0
2816,note_on,,,,,0,0,1,,,,,0,,48,80
2944,note_on,,,,,128,0,1,,,,,0,,48,0
2944,note_on,,,,,0,0,1,,,,,0,,48,78
3072,note_on,,,,,0,0,1,,,,,0,,44,70
3072,note_on,,,,,128,0,1,,,,,0,,48,0
3328,note_on,,,,,0,0,1,,,,,0,,44,0
3328,note_on,,,,,0,0,1,,,,,0,,60,49
3328,note_on,,,,,256,0,1,,,,,0,,72,0
3328,note_on,,,,,0,0,1,,,,,0,,44,77
3328,note_on,,,,,0,0,1,,,,,0,,38,0
3328,note_on,,,,,0,0,1,,,,,0,,39,85
3584,note_on,,,,,0,0,1,,,,,0,,40,82
3584,note_on,,,,,0,0,1,,,,,0,,39,0
3584,note_on,,,,,0,0,1,,,,,0,,44,0
3584,note_on,,,,,0,0,1,,,,,0,,66,77
3584,note_on,,,,,256,0,1,,,,,0,,60,0
3840,note_on,,,,,256,0,1,,,,,0,,56,71
3968,note_on,,,,,0,0,1,,,,,0,,56,74
3968,note_on,,,,,128,0,1,,,,,0,,56,0
4096,note_on,,,,,0,0,1,,,,,0,,64,66
4096,note_on,,,,,0,0,1,,,,,0,,44,83
4096,note_on,,,,,0,0,1,,,,,0,,55,75
4096,note_on,,,,,0,0,1,,,,,0,,56,0
4096,note_on,,,,,0,0,1,,,,,0,,40,0
4096,note_on,,,,,128,0,1,,,,,0,,66,0
4224,note_on,,,,,0,0,1,,,,,0,,55,82
4224,note_on,,,,,128,0,1,,,,,0,,55,0
4352,note_on,,,,,0,0,1,,,,,0,,54,74
4352,note_on,,,,,128,0,1,,,,,0,,55,0
4608,note_on,,,,,256,0,1,,,,,0,,64,0
4608,note_on,,,,,0,0,1,,,,,0,,61,64
4608,note_on,,,,,0,0,1,,,,,0,,44,0
4608,note_on,,,,,0,0,1,,,,,0,,45,78
4864,note_on,,,,,256,0,1,,,,,0,,54,0
4864,note_on,,,,,0,0,1,,,,,0,,54,77
5120,note_on,,,,,0,0,1,,,,,0,,54,0
5120,note_on,,,,,0,0,1,,,,,0,,60,66
5120,note_on,,,,,0,0,1,,,,,0,,53,76
5120,note_on,,,,,0,0,1,,,,,0,,50,82
5120,note_on,,,,,256,0,1,,,,,0,,61,0
5120,note_on,,,,,0,0,1,,,,,0,,45,0
5504,note_on,,,,,384,0,1,,,,,0,,53,0
5504,note_on,,,,,0,0,1,,,,,0,,61,88
5632,note_on,,,,,0,0,1,,,,,0,,59,61
5632,note_on,,,,,0,0,1,,,,,0,,61,0
5632,note_on,,,,,0,0,1,,,,,0,,61,74
5632,note_on,,,,,128,0,1,,,,,0,,60,0
5888,note_on,,,,,0,0,1,,,,,0,,61,77
5888,note_on,,,,,256,0,1,,,,,0,,61,0
6144,note_on,,,,,256,0,1,,,,,0,,59,0
6144,note_on,,,,,0,0,1,,,,,0,,50,0
6144,note_on,,,,,0,0,1,,,,,0,,61,0
6144,note_on,,,,,0,0,1,,,,,0,,58,90
6144,note_on,,,,,0,0,1,,,,,0,,51,90
6639,note_on,,,,,495,0,1,,,,,0,,80,64
6639,note_on,,,,,0,0,1,,,,,0,,82,64
6656,note_on,,,,,0,0,1,,,,,0,,83,73
6656,note_on,,,,,17,0,1,,,,,0,,80,0
6656,note_on,,,,,0,0,1,,,,,0,,82,0
6656,note_on,,,,,0,0,1,,,,,0,,79,73
6877,note_on,,,,,221,0,1,,,,,0,,78,61
6877,note_on,,,,,0,0,1,,,,,0,,80,61
6912,note_on,,,,,0,0,1,,,,,0,,81,73
6912,note_on,,,,,0,0,1,,,,,0,,77,73
6912,note_on,,,,,0,0,1,,,,,0,,78,0
6912,note_on,,,,,0,0,1,,,,,0,,83,0
6912,note_on,,,,,35,0,1,,,,,0,,79,0
6912,note_on,,,,,0,0,1,,,,,0,,80,0
7168,note_on,,,,,0,0,1,,,,,0,,79,65
7168,note_on,,,,,0,0,1,,,,,0,,59,83
7168,note_on,,,,,256,0,1,,,,,0,,77,0
7168,note_on,,,,,0,0,1,,,,,0,,81,0
7168,note_on,,,,,0,0,1,,,,,0,,51,0
7168,note_on,,,,,0,0,1,,,,,0,,58,0
7168,note_on,,,,,0,0,1,,,,,0,,75,65
7168,note_on,,,,,0,0,1,,,,,0,,52,83
7936,note_on,,,,,768,0,1,,,,,0,,63,68
8064,note_on,,,,,128,0,1,,,,,0,,63,0
8064,note_on,,,,,0,0,1,,,,,0,,63,77
8192,note_on,,,,,128,0,1,,,,,0,,75,0
8192,note_on,,,,,0,0,1,,,,,0,,79,0
8192,note_on,,,,,0,0,1,,,,,0,,52,0
8192,note_on,,,,,0,0,1,,,,,0,,59,0
8192,note_on,,,,,0,0,1,,,,,0,,53,71
8192,note_on,,,,,0,0,1,,,,,0,,79,64
8192,note_on,,,,,0,0,1,,,,,0,,58,71
8192,note_on,,,,,0,0,1,,,,,0,,63,0
8192,note_on,,,,,0,0,1,,,,,0,,62,73
8192,note_on,,,,,0,0,1,,,,,0,,74,64
8320,note_on,,,,,0,0,1,,,,,0,,55,72
8320,note_on,,,,,128,0,1,,,,,0,,62,0
8448,note_on,,,,,0,0,1,,,,,0,,62,89
8448,note_on,,,,,128,0,1,,,,,0,,55,0
8576,note_on,,,,,0,0,1,,,,,0,,62,80
8576,note_on,,,,,128,0,1,,,,,0,,62,0
8704,note_on,,,,,0,0,1,,,,,0,,57,73
8704,note_on,,,,,0,0,1,,,,,0,,54,73
8704,note_on,,,,,0,0,1,,,,,0,,61,74
8704,note_on,,,,,0,0,1,,,,,0,,62,0
8704,note_on,,,,,0,0,1,,,,,0,,53,0
8704,note_on,,,,,0,0,1,,,,,0,,78,64
8704,note_on,,,,,0,0,1,,,,,0,,79,0
8704,note_on,,,,,0,0,1,,,,,0,,73,64
8704,note_on,,,,,0,0,1,,,,,0,,58,0
8704,note_on,,,,,128,0,1,,,,,0,,74,0
8832,note_on,,,,,0,0,1,,,,,0,,61,78
8832,note_on,,,,,128,0,1,,,,,0,,61,0
8960,note_on,,,,,0,0,1,,,,,0,,61,81
8960,note_on,,,,,128,0,1,,,,,0,,61,0
9088,note_on,,,,,0,0,1,,,,,0,,61,78
9088,note_on,,,,,128,0,1,,,,,0,,61,0
9216,note_on,,,,,0,0,1,,,,,0,,62,84
9216,note_on,,,,,0,0,1,,,,,0,,61,0
9216,note_on,,,,,0,0,1,,,,,0,,57,0
9216,note_on,,,,,128,0,1,,,,,0,,54,0
9344,note_on,,,,,128,0,1,,,,,0,,62,0
9344,note_on,,,,,0,0,1,,,,,0,,61,70
9472,note_on,,,,,0,0,1,,,,,0,,59,75
9472,note_on,,,,,128,0,1,,,,,0,,61,0
9600,note_on,,,,,128,0,1,,,,,0,,59,0
9600,note_on,,,,,0,0,1,,,,,0,,57,75
9728,note_on,,,,,128,0,1,,,,,0,,57,0
9728,note_on,,,,,0,0,1,,,,,0,,56,76
9984,note_on,,,,,256,0,1,,,,,0,,56,0
9984,note_on,,,,,0,0,1,,,,,0,,55,78
10240,note_on,,,,,0,0,1,,,,,0,,54,77
10240,note_on,,,,,256,0,1,,,,,0,,55,0
10752,note_on,,,,,512,0,1,,,,,0,,54,0
10752,note_on,,,,,0,0,1,,,,,0,,48,69
11008,note_on,,,,,256,0,1,,,,,0,,73,0
11008,note_on,,,,,0,0,1,,,,,0,,48,0
11008,note_on,,,,,0,0,1,,,,,0,,78,0
11264,note_on,,,,,256,0,1,,,,,0,,60,66
11520,note_on,,,,,256,0,1,,,,,0,,61,60
11776,note_on,,,,,256,0,1,,,,,0,,61,0
11776,note_on,,,,,0,0,1,,,,,0,,66,79
12032,note_on,,,,,256,0,1,,,,,0,,66,0
12032,note_on,,,,,0,0,1,,,,,0,,64,70
12288,note_on,,,,,0,0,1,,,,,0,,56,63
12288,note_on,,,,,0,0,1,,,,,0,,67,76
12288,note_on,,,,,0,0,1,,,,,0,,60,0
12288,note_on,,,,,256,0,1,,,,,0,,64,0
12800,note_on,,,,,0,0,1,,,,,0,,66,67
12800,note_on,,,,,512,0,1,,,,,0,,67,0
13056,note_on,,,,,0,0,1,,,,,0,,56,0
13056,note_on,,,,,256,0,1,,,,,0,,66,0
13312,time_signature,3,4,24,8,13312,1,0,,,,,,,,
13312,note_on,,,,,256,0,1,,,,,0,,72,62
13568,note_on,,,,,256,0,1,,,,,0,,65,63
13824,note_on,,,,,256,0,1,,,,,0,,65,0
13824,note_on,,,,,0,0,1,,,,,0,,65,73
14080,note_on,,,,,256,0,1,,,,,0,,72,0
14080,note_on,,,,,0,0,1,,,,,0,,65,0
14080,note_on,,,,,0,0,1,,,,,0,,74,71
14080,time_signature,5,8,12,8,768,1,0,,,,,,,,
14208,note_on,,,,,128,0,1,,,,,0,,67,65
14336,note_on,,,,,0,0,1,,,,,0,,84,89
14336,note_on,,,,,128,0,1,,,,,0,,74,0
14464,note_on,,,,,128,0,1,,,,,0,,67,0
14464,note_on,,,,,0,0,1,,,,,0,,67,71
14592,note_on,,,,,0,0,1,,,,,0,,83,73
14592,note_on,,,,,128,0,1,,,,,0,,84,0
14720,note_on,,,,,0,0,1,,,,,0,,83,70
14720,note_on,,,,,0,0,1,,,,,0,,67,0
14720,note_on,,,,,128,0,1,,,,,0,,83,0
14720,time_signature,3,4,24,8,640,1,0,,,,,,,,
14737,note_on,,,,,0,0,1,,,,,0,,76,54
14737,note_on,,,,,17,0,1,,,,,0,,83,0
14848,note_on,,,,,111,0,1,,,,,0,,50,64
14976,note_on,,,,,128,0,1,,,,,0,,65,65
14976,note_on,,,,,0,0,1,,,,,0,,50,0
14976,note_on,,,,,0,0,1,,,,,0,,50,74
15104,note_on,,,,,0,0,1,,,,,0,,56,87
15104,note_on,,,,,128,0,1,,,,,0,,50,0
15232,note_on,,,,,128,0,1,,,,,0,,76,0
15232,note_on,,,,,0,0,1,,,,,0,,65,0
15232,note_on,,,,,0,0,1,,,,,0,,76,68
15232,note_on,,,,,0,0,1,,,,,0,,65,69
15360,note_on,,,,,0,0,1,,,,,0,,75,68
15360,note_on,,,,,128,0,1,,,,,0,,76,0
15488,note_on,,,,,128,0,1,,,,,0,,65,0
15488,note_on,,,,,0,0,1,,,,,0,,56,0
15488,note_on,,,,,0,0,1,,,,,0,,77,74
15488,note_on,,,,,0,0,1,,,,,0,,56,79
15488,note_on,,,,,0,0,1,,,,,0,,75,0
15488,time_signature,5,8,12,8,768,1,0,,,,,,,,
15616,note_on,,,,,128,0,1,,,,,0,,67,69
15616,note_on,,,,,0,0,1,,,,,0,,56,0
15616,note_on,,,,,0,0,1,,,,,0,,56,75
15744,note_on,,,,,0,0,1,,,,,0,,58,85
15744,note_on,,,,,128,0,1,,,,,0,,77,0
15744,note_on,,,,,0,0,1,,,,,0,,76,67
15744,note_on,,,,,0,0,1,,,,,0,,56,0
15872,note_on,,,,,0,0,1,,,,,0,,56,75
15872,note_on,,,,,0,0,1,,,,,0,,67,71
15872,note_on,,,,,128,0,1,,,,,0,,67,0
15872,note_on,,,,,0,0,1,,,,,0,,58,0
16000,note_on,,,,,128,0,1,,,,,0,,76,0
16000,note_on,,,,,0,0,1,,,,,0,,74,67
16064,note_on,,,,,64,0,1,,,,,0,,56,0
16064,note_on,,,,,0,0,1,,,,,0,,56,77
16128,note_on,,,,,64,0,1,,,,,0,,67,0
16128,time_signature,3,4,24,8,640,1,0,,,,,,,,
16128,note_on,,,,,0,0,1,,,,,0,,74,0
16128,note_on,,,,,0,0,1,,,,,0,,56,0
16128,note_on,,,,,0,0,1,,,,,0,,74,74
16128,note_on,,,,,0,0,1,,,,,0,,56,79
16192,note_on,,,,,0,0,1,,,,,0,,78,78
16192,note_on,,,,,64,0,1,,,,,0,,74,0
16256,note_on,,,,,0,0,1,,,,,0,,55,77
16256,note_on,,,,,64,0,1,,,,,0,,56,0
16384,note_on,,,,,0,0,1,,,,,0,,60,88
16384,note_on,,,,,0,0,1,,,,,0,,55,0
16384,note_on,,,,,128,0,1,,,,,0,,65,60
16640,note_on,,,,,256,0,1,,,,,0,,65,0
16640,note_on,,,,,0,0,1,,,,,0,,65,64
16768,note_on,,,,,128,0,1,,,,,0,,78,0
16768,note_on,,,,,0,0,1,,,,,0,,76,67
16768,note_on,,,,,0,0,1,,,,,0,,60,0
16768,note_on,,,,,0,0,1,,,,,0,,60,78
16896,note_on,,,,,0,0,1,,,,,0,,60,75
16896,note_on,,,,,128,0,1,,,,,0,,65,0
16896,note_on,,,,,0,0,1,,,,,0,,76,0
16896,note_on,,,,,0,0,1,,,,,0,,60,0
17024,note_on,,,,,128,0,1,,,,,0,,60,0
17024,note_on,,,,,0,0,1,,,,,0,,60,75
17152,note_on,,,,,128,0,1,,,,,0,,60,0
17152,note_on,,,,,0,0,1,,,,,0,,60,76
17280,note_on,,,,,0,0,1,,,,,0,,60,76
17280,note_on,,,,,128,0,1,,,,,0,,60,0
17408,note_on,,,,,0,0,1,,,,,0,,60,78
17408,note_on,,,,,128,0,1,,,,,0,,60,0
17536,note_on,,,,,128,0,1,,,,,0,,60,0
17536,note_on,,,,,0,0,1,,,,,0,,60,74
17664,note_on,,,,,0,0,1,,,,,0,,70,64
17664,note_on,,,,,128,0,1,,,,,0,,60,0
17664,note_on,,,,,0,0,1,,,,,0,,57,73
17664,time_signature,5,8,12,8,1536,1,0,,,,,,,,
17792,note_on,,,,,128,0,1,,,,,0,,67,67
17920,note_on,,,,,128,0,1,,,,,0,,57,0
17920,note_on,,,,,0,0,1,,,,,0,,57,80
18048,note_on,,,,,128,0,1,,,,,0,,70,0
18048,note_on,,,,,0,0,1,,,,,0,,67,0
18048,note_on,,,,,0,0,1,,,,,0,,71,75
18048,note_on,,,,,0,0,1,,,,,0,,67,70
18176,note_on,,,,,128,0,1,,,,,0,,57,0
18176,note_on,,,,,0,0,1,,,,,0,,49,70
18304,note_on,,,,,0,0,1,,,,,0,,67,0
18304,note_on,,,,,0,0,1,,,,,0,,49,74
18304,note_on,,,,,128,0,1,,,,,0,,71,0
18304,time_signature,3,4,24,8,640,1,0,,,,,,,,
18304,note_on,,,,,0,0,1,,,,,0,,49,0
18305,end_of_track,,,,,1,1,0,,,,,,,,
18432,note_on,,,,,128,0,1,,,,,0,,49,0
18432,note_on,,,,,0,0,1,,,,,0,,49,78
18560,note_on,,,,,128,0,1,,,,,0,,49,0
18560,note_on,,,,,0,0,1,,,,,0,,54,82
18816,note_on,,,,,256,0,1,,,,,0,,72,92
18816,note_on,,,,,0,0,1,,,,,0,,59,123
18816,note_on,,,,,0,0,1,,,,,0,,62,123
18816,note_on,,,,,0,0,1,,,,,0,,65,123
18944,note_on,,,,,128,0,1,,,,,0,,72,0
18944,note_on,,,,,0,0,1,,,,,0,,54,0
18944,note_on,,,,,0,0,1,,,,,0,,59,0
18944,note_on,,,,,0,0,1,,,,,0,,62,0
18944,note_on,,,,,0,0,1,,,,,0,,65,0
20608,note_on,,,,,1664,0,1,,,,,0,,127,42
20610,note_on,,,,,2,0,1,,,,,0,,127,0
20611,end_of_track,,,,,1,1,1,,,,,,,,
