tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,note,velocity,channel,control,value
826,note_on,,,,,20,0,1,,62,0,0,,
836,note_on,,,,,10,0,1,,58,0,0,,
911,note_on,,,,,75,0,1,,77,0,0,,
921,note_on,,,,,10,0,1,,82,58,0,,
941,note_on,,,,,20,0,1,,58,45,0,,
942,note_on,,,,,1,0,1,,62,43,0,,
961,note_on,,,,,19,0,1,,62,0,0,,
975,note_on,,,,,14,0,1,,58,0,0,,
1066,note_on,,,,,0,0,1,,62,46,0,,
1066,note_on,,,,,91,0,1,,58,43,0,,
1087,note_on,,,,,21,0,1,,62,0,0,,
1096,note_on,,,,,9,0,1,,58,0,0,,
1198,note_on,,,,,102,0,1,,62,56,0,,
1201,note_on,,,,,3,0,1,,70,55,0,,
1203,note_on,,,,,2,0,1,,58,45,0,,
1210,note_on,,,,,7,0,1,,82,0,0,,
1213,note_on,,,,,3,0,1,,62,0,0,,
1232,note_on,,,,,19,0,1,,70,0,0,,
1238,note_on,,,,,6,0,1,,58,0,0,,
1325,control_change,,,,,87,0,1,,,,0,64,127
1327,note_on,,,,,0,0,1,,46,68,0,,
1327,note_on,,,,,2,0,1,,72,57,0,,
1355,note_on,,,,,28,0,1,,72,0,0,,
1377,note_on,,,,,22,0,1,,46,0,0,,
1456,note_on,,,,,0,0,1,,77,61,0,,
1456,note_on,,,,,79,0,1,,60,41,0,,
1458,note_on,,,,,2,0,1,,58,47,0,,
1476,note_on,,,,,18,0,1,,60,0,0,,
1491,note_on,,,,,15,0,1,,77,0,0,,
1491,note_on,,,,,0,0,1,,58,0,0,,
1581,note_on,,,,,90,0,1,,67,57,0,,
1582,control_change,,,,,1,0,1,,,,0,64,0
1591,note_on,,,,,9,0,1,,60,41,0,,
1592,note_on,,,,,1,0,1,,58,45,0,,
1611,note_on,,,,,19,0,1,,60,0,0,,
1615,note_on,,,,,4,0,1,,67,0,0,,
1623,note_on,,,,,8,0,1,,58,0,0,,
1708,note_on,,,,,85,0,1,,74,68,0,,
1725,note_on,,,,,17,0,1,,60,39,0,,
1726,note_on,,,,,1,0,1,,58,47,0,,
1742,note_on,,,,,16,0,1,,60,0,0,,
1755,note_on,,,,,13,0,1,,58,0,0,,
1855,note_on,,,,,100,0,1,,60,48,0,,
1858,note_on,,,,,3,0,1,,58,47,0,,
1881,note_on,,,,,23,0,1,,60,0,0,,
1887,note_on,,,,,6,0,1,,58,0,0,,
1980,control_change,,,,,93,0,1,,,,0,64,127
1981,note_on,,,,,0,0,1,,70,58,0,,
1981,note_on,,,,,1,0,1,,46,65,0,,
1998,note_on,,,,,17,0,1,,74,0,0,,
2026,note_on,,,,,28,0,1,,46,0,0,,
2107,control_change,,,,,81,0,1,,,,0,64,0
2111,note_on,,,,,0,0,1,,58,52,0,,
2111,note_on,,,,,4,0,1,,62,50,0,,
2136,note_on,,,,,25,0,1,,62,0,0,,
2146,note_on,,,,,10,0,1,,58,0,0,,
2245,note_on,,,,,99,0,1,,58,45,0,,
2250,note_on,,,,,5,0,1,,62,46,0,,
2267,note_on,,,,,17,0,1,,62,0,0,,
2281,note_on,,,,,14,0,1,,58,0,0,,
2368,note_on,,,,,87,0,1,,58,46,0,,
2376,note_on,,,,,8,0,1,,62,43,0,,
2392,note_on,,,,,16,0,1,,62,0,0,,
2405,note_on,,,,,13,0,1,,58,0,0,,
2508,note_on,,,,,103,0,1,,62,36,0,,
2511,note_on,,,,,3,0,1,,58,40,0,,
2523,note_on,,,,,0,0,1,,58,0,0,,
2523,note_on,,,,,12,0,1,,62,0,0,,
2625,control_change,,,,,102,0,1,,,,0,64,127
2635,note_on,,,,,10,0,1,,69,56,0,,
2637,note_on,,,,,2,0,1,,45,76,0,,
2647,note_on,,,,,10,0,1,,70,0,0,,
2666,note_on,,,,,19,0,1,,69,0,0,,
2682,note_on,,,,,16,0,1,,45,0,0,,
2758,note_on,,,,,76,0,1,,58,49,0,,
2761,note_on,,,,,3,0,1,,57,49,0,,
2766,control_change,,,,,5,0,1,,,,0,64,0
2767,note_on,,,,,1,0,1,,62,59,0,,
2787,note_on,,,,,20,0,1,,62,0,0,,
2808,note_on,,,,,0,0,1,,57,0,0,,
2808,note_on,,,,,21,0,1,,58,0,0,,
2885,note_on,,,,,77,0,1,,70,68,0,,
2896,note_on,,,,,11,0,1,,58,53,0,,
2898,note_on,,,,,2,0,1,,57,54,0,,
2912,note_on,,,,,14,0,1,,57,0,0,,
2918,note_on,,,,,6,0,1,,70,0,0,,
2933,note_on,,,,,15,0,1,,58,0,0,,
3008,control_change,,,,,75,0,1,,,,0,64,127
3016,note_on,,,,,8,0,1,,43,63,0,,
3020,note_on,,,,,4,0,1,,67,67,0,,
3072,note_on,,,,,52,0,1,,43,0,0,,
3141,control_change,,,,,69,0,1,,,,0,64,0
3153,note_on,,,,,12,0,1,,58,60,0,,
3156,note_on,,,,,3,0,1,,55,62,0,,
3188,note_on,,,,,32,0,1,,55,0,0,,
3201,note_on,,,,,13,0,1,,58,0,0,,
3282,note_on,,,,,81,0,1,,42,65,0,,
3332,note_on,,,,,50,0,1,,42,0,0,,
3402,note_on,,,,,70,0,1,,79,67,0,,
3403,note_on,,,,,1,0,1,,70,59,0,,
3418,note_on,,,,,15,0,1,,43,61,0,,
3431,note_on,,,,,13,0,1,,70,0,0,,
3442,note_on,,,,,11,0,1,,79,0,0,,
3455,note_on,,,,,13,0,1,,43,0,0,,
3532,note_on,,,,,77,0,1,,70,63,0,,
3536,note_on,,,,,4,0,1,,79,67,0,,
3547,note_on,,,,,11,0,1,,45,63,0,,
3566,note_on,,,,,19,0,1,,70,0,0,,
3575,note_on,,,,,9,0,1,,79,0,0,,
3583,note_on,,,,,8,0,1,,45,0,0,,
3667,note_on,,,,,84,0,1,,70,68,0,,
3670,note_on,,,,,3,0,1,,79,75,0,,
3676,note_on,,,,,6,0,1,,46,59,0,,
3701,note_on,,,,,25,0,1,,70,0,0,,
3716,note_on,,,,,0,0,1,,46,0,0,,
3716,note_on,,,,,15,0,1,,79,0,0,,
3800,note_on,,,,,84,0,1,,70,70,0,,
3801,note_on,,,,,0,0,1,,48,70,0,,
3801,note_on,,,,,1,0,1,,79,75,0,,
3831,note_on,,,,,30,0,1,,48,0,0,,
3833,note_on,,,,,2,0,1,,70,0,0,,
3846,note_on,,,,,13,0,1,,79,0,0,,
3927,note_on,,,,,81,0,1,,50,74,0,,
3967,note_on,,,,,40,0,1,,50,0,0,,
4052,note_on,,,,,85,0,1,,79,74,0,,
4055,note_on,,,,,3,0,1,,71,69,0,,
4060,note_on,,,,,5,0,1,,51,74,0,,
4088,note_on,,,,,28,0,1,,71,0,0,,
4095,note_on,,,,,7,0,1,,51,0,0,,
4105,note_on,,,,,10,0,1,,79,0,0,,
4196,note_on,,,,,91,0,1,,48,79,0,,
4300,note_on,,,,,104,0,1,,67,0,0,,
4326,note_on,,,,,26,0,1,,79,75,0,,
4328,note_on,,,,,2,0,1,,72,73,0,,
4353,note_on,,,,,25,0,1,,72,0,0,,
4376,note_on,,,,,23,0,1,,79,0,0,,
4466,note_on,,,,,90,0,1,,81,69,0,,
4515,note_on,,,,,49,0,1,,81,0,0,,
4588,note_on,,,,,73,0,1,,48,0,0,,
4592,control_change,,,,,4,0,1,,,,0,64,127
4596,note_on,,,,,4,0,1,,82,72,0,,
4606,note_on,,,,,10,0,1,,46,77,0,,
4661,note_on,,,,,0,0,1,,81,55,0,,
4661,note_on,,,,,55,0,1,,46,0,0,,
4721,note_on,,,,,60,0,1,,82,0,0,,
4723,note_on,,,,,2,0,1,,79,62,0,,
4745,note_on,,,,,22,0,1,,58,48,0,,
4746,note_on,,,,,1,0,1,,62,54,0,,
4775,note_on,,,,,29,0,1,,74,54,0,,
4777,note_on,,,,,2,0,1,,58,0,0,,
4781,note_on,,,,,4,0,1,,62,0,0,,
4791,note_on,,,,,10,0,1,,81,0,0,,
4852,note_on,,,,,61,0,1,,70,56,0,,
4856,note_on,,,,,4,0,1,,79,0,0,,
4868,note_on,,,,,12,0,1,,58,44,0,,
4868,note_on,,,,,0,0,1,,62,49,0,,
4878,note_on,,,,,10,0,1,,74,0,0,,
4885,control_change,,,,,7,0,1,,,,0,64,0
4901,note_on,,,,,16,0,1,,58,0,0,,
4903,note_on,,,,,2,0,1,,62,0,0,,
4906,note_on,,,,,3,0,1,,70,0,0,,
4982,note_on,,,,,76,0,1,,81,63,0,,
4996,note_on,,,,,14,0,1,,58,39,0,,
4997,note_on,,,,,1,0,1,,62,47,0,,
5022,note_on,,,,,25,0,1,,62,0,0,,
5026,note_on,,,,,4,0,1,,58,0,0,,
5031,note_on,,,,,5,0,1,,81,0,0,,
5122,note_on,,,,,91,0,1,,81,54,0,,
5127,note_on,,,,,5,0,1,,58,45,0,,
5130,note_on,,,,,3,0,1,,62,53,0,,
5146,note_on,,,,,16,0,1,,62,0,0,,
5158,note_on,,,,,12,0,1,,58,0,0,,
5166,note_on,,,,,8,0,1,,81,0,0,,
5251,control_change,,,,,85,0,1,,,,0,64,127
5253,note_on,,,,,2,0,1,,45,78,0,,
5261,note_on,,,,,8,0,1,,81,83,0,,
5297,note_on,,,,,36,0,1,,45,0,0,,
5326,note_on,,,,,29,0,1,,79,51,0,,
5381,note_on,,,,,55,0,1,,60,48,0,,
5382,note_on,,,,,1,0,1,,81,0,0,,
5383,note_on,,,,,1,0,1,,57,54,0,,
5396,note_on,,,,,13,0,1,,77,59,0,,
5408,note_on,,,,,12,0,1,,57,0,0,,
5417,note_on,,,,,9,0,1,,60,0,0,,
5426,note_on,,,,,9,0,1,,79,0,0,,
5452,note_on,,,,,26,0,1,,72,43,0,,
5466,note_on,,,,,14,0,1,,77,0,0,,
5513,note_on,,,,,47,0,1,,60,50,0,,
5517,note_on,,,,,4,0,1,,57,51,0,,
5522,control_change,,,,,5,0,1,,,,0,64,0
5526,note_on,,,,,4,0,1,,69,40,0,,
5537,note_on,,,,,11,0,1,,57,0,0,,
5538,note_on,,,,,1,0,1,,72,0,0,,
5548,note_on,,,,,10,0,1,,60,0,0,,
5557,note_on,,,,,9,0,1,,69,0,0,,
5637,note_on,,,,,80,0,1,,79,46,0,,
5641,note_on,,,,,4,0,1,,60,47,0,,
5642,note_on,,,,,1,0,1,,57,45,0,,
5662,note_on,,,,,20,0,1,,57,0,0,,
5672,note_on,,,,,10,0,1,,79,0,0,,
5675,note_on,,,,,3,0,1,,60,0,0,,
5766,note_on,,,,,0,0,1,,79,59,0,,
5766,note_on,,,,,91,0,1,,60,50,0,,
5770,note_on,,,,,4,0,1,,57,54,0,,
5795,note_on,,,,,25,0,1,,57,0,0,,
5797,note_on,,,,,2,0,1,,60,0,0,,
5807,note_on,,,,,10,0,1,,79,0,0,,
5885,note_on,,,,,78,0,1,,43,73,0,,
5898,note_on,,,,,13,0,1,,77,75,0,,
5926,note_on,,,,,28,0,1,,43,0,0,,
5945,note_on,,,,,19,0,1,,77,0,0,,
6011,note_on,,,,,66,0,1,,58,53,0,,
6011,note_on,,,,,0,0,1,,55,60,0,,
6018,note_on,,,,,7,0,1,,75,61,0,,
6041,note_on,,,,,23,0,1,,55,0,0,,
6046,note_on,,,,,5,0,1,,58,0,0,,
6052,note_on,,,,,6,0,1,,75,0,0,,
6132,note_on,,,,,80,0,1,,41,67,0,,
6148,note_on,,,,,16,0,1,,74,71,0,,
6171,note_on,,,,,23,0,1,,41,0,0,,
6187,note_on,,,,,16,0,1,,74,0,0,,
6261,note_on,,,,,74,0,1,,57,64,0,,
6263,note_on,,,,,2,0,1,,72,59,0,,
6265,note_on,,,,,2,0,1,,53,57,0,,
6290,note_on,,,,,25,0,1,,53,0,0,,
6291,note_on,,,,,1,0,1,,57,0,0,,
6306,note_on,,,,,15,0,1,,72,0,0,,
6386,note_on,,,,,80,0,1,,40,80,0,,
6396,note_on,,,,,10,0,1,,70,67,0,,
6430,note_on,,,,,34,0,1,,70,0,0,,
6431,note_on,,,,,1,0,1,,40,0,0,,
6516,control_change,,,,,85,0,1,,,,0,64,127
6518,note_on,,,,,2,0,1,,45,90,0,,
6526,note_on,,,,,8,0,1,,69,74,0,,
6568,note_on,,,,,42,0,1,,45,0,0,,
6641,note_on,,,,,0,0,1,,57,60,0,,
6641,note_on,,,,,73,0,1,,60,52,0,,
6653,control_change,,,,,12,0,1,,,,0,64,0
6676,note_on,,,,,23,0,1,,57,0,0,,
6682,note_on,,,,,6,0,1,,60,0,0,,
6768,note_on,,,,,86,0,1,,60,46,0,,
6770,note_on,,,,,2,0,1,,57,57,0,,
6801,note_on,,,,,31,0,1,,57,0,0,,
6805,note_on,,,,,4,0,1,,60,0,0,,
6840,note_on,,,,,35,0,1,,69,0,0,,
6898,note_on,,,,,58,0,1,,57,52,0,,
6901,note_on,,,,,3,0,1,,60,45,0,,
6931,note_on,,,,,30,0,1,,57,0,0,,
6936,note_on,,,,,5,0,1,,60,0,0,,
6961,note_on,,,,,25,0,1,,76,71,0,,
7000,note_on,,,,,39,0,1,,76,0,0,,
7026,note_on,,,,,0,0,1,,81,67,0,,
7026,note_on,,,,,0,0,1,,57,57,0,,
7026,note_on,,,,,26,0,1,,60,47,0,,
7063,note_on,,,,,37,0,1,,81,0,0,,
7063,note_on,,,,,0,0,1,,57,0,0,,
7068,note_on,,,,,5,0,1,,60,0,0,,
7083,note_on,,,,,15,0,1,,83,65,0,,
7111,note_on,,,,,28,0,1,,83,0,0,,
7145,control_change,,,,,34,0,1,,,,0,64,127
7146,note_on,,,,,1,0,1,,85,89,0,,
7151,note_on,,,,,5,0,1,,45,66,0,,
7196,note_on,,,,,45,0,1,,45,0,0,,
7216,note_on,,,,,20,0,1,,85,0,0,,
7278,note_on,,,,,62,0,1,,84,82,0,,
7287,note_on,,,,,9,0,1,,60,43,0,,
7291,note_on,,,,,4,0,1,,57,52,0,,
7322,note_on,,,,,31,0,1,,57,0,0,,
7328,note_on,,,,,6,0,1,,60,0,0,,
7416,note_on,,,,,88,0,1,,57,49,0,,
7418,note_on,,,,,2,0,1,,60,41,0,,
7421,control_change,,,,,3,0,1,,,,0,64,0
7450,note_on,,,,,29,0,1,,57,0,0,,
7455,note_on,,,,,5,0,1,,60,0,0,,
7526,control_change,,,,,71,0,1,,,,0,64,127
7528,note_on,,,,,2,0,1,,84,0,0,,
7541,note_on,,,,,13,0,1,,60,39,0,,
7541,note_on,,,,,0,0,1,,57,46,0,,
7541,note_on,,,,,0,0,1,,82,71,0,,
7572,note_on,,,,,31,0,1,,57,0,0,,
7576,note_on,,,,,4,0,1,,60,0,0,,
7606,note_on,,,,,30,0,1,,88,62,0,,
7625,note_on,,,,,19,0,1,,82,0,0,,
7668,note_on,,,,,43,0,1,,84,61,0,,
7670,note_on,,,,,2,0,1,,57,48,0,,
7671,note_on,,,,,1,0,1,,60,39,0,,
7682,note_on,,,,,11,0,1,,88,0,0,,
7701,note_on,,,,,19,0,1,,57,0,0,,
7705,note_on,,,,,4,0,1,,60,0,0,,
7726,note_on,,,,,21,0,1,,84,0,0,,
7728,note_on,,,,,2,0,1,,81,62,0,,
7772,note_on,,,,,44,0,1,,81,0,0,,
7793,note_on,,,,,21,0,1,,80,64,0,,
7796,note_on,,,,,3,0,1,,45,62,0,,
7845,note_on,,,,,49,0,1,,45,0,0,,
7848,note_on,,,,,3,0,1,,86,61,0,,
7862,note_on,,,,,14,0,1,,80,0,0,,
7915,note_on,,,,,53,0,1,,82,59,0,,
7922,note_on,,,,,7,0,1,,60,39,0,,
7926,note_on,,,,,4,0,1,,57,47,0,,
7937,note_on,,,,,11,0,1,,86,0,0,,
7961,note_on,,,,,24,0,1,,57,0,0,,
7966,note_on,,,,,0,0,1,,60,0,0,,
7966,note_on,,,,,5,0,1,,82,0,0,,
7968,note_on,,,,,2,0,1,,79,65,0,,
8005,note_on,,,,,37,0,1,,79,0,0,,
8038,note_on,,,,,33,0,1,,78,71,0,,
8060,note_on,,,,,22,0,1,,60,38,0,,
8061,note_on,,,,,1,0,1,,57,48,0,,
8071,note_on,,,,,10,0,1,,78,0,0,,
8091,note_on,,,,,20,0,1,,57,0,0,,
8100,note_on,,,,,9,0,1,,60,0,0,,
8178,note_on,,,,,78,0,1,,74,66,0,,
8183,control_change,,,,,5,0,1,,,,0,64,0
8186,note_on,,,,,3,0,1,,60,38,0,,
8187,note_on,,,,,1,0,1,,57,45,0,,
8206,note_on,,,,,19,0,1,,74,0,0,,
8220,note_on,,,,,14,0,1,,57,0,0,,
8225,note_on,,,,,5,0,1,,60,0,0,,
8308,note_on,,,,,83,0,1,,82,77,0,,
8320,note_on,,,,,12,0,1,,60,37,0,,
8321,note_on,,,,,1,0,1,,57,46,0,,
8345,note_on,,,,,24,0,1,,82,0,0,,
8348,note_on,,,,,3,0,1,,57,0,0,,
8357,note_on,,,,,9,0,1,,60,0,0,,
8438,note_on,,,,,81,0,1,,43,59,0,,
8450,note_on,,,,,12,0,1,,79,78,0,,
8478,note_on,,,,,28,0,1,,43,0,0,,
8566,note_on,,,,,88,0,1,,45,68,0,,
8613,note_on,,,,,47,0,1,,45,0,0,,
8696,note_on,,,,,0,0,1,,46,67,0,,
8696,note_on,,,,,83,0,1,,70,61,0,,
8697,note_on,,,,,1,0,1,,67,62,0,,
8721,note_on,,,,,24,0,1,,70,0,0,,
8721,note_on,,,,,0,0,1,,67,0,0,,
8761,note_on,,,,,40,0,1,,46,0,0,,
8830,note_on,,,,,69,0,1,,70,67,0,,
8830,note_on,,,,,0,0,1,,48,80,0,,
8833,note_on,,,,,3,0,1,,67,67,0,,
8853,note_on,,,,,20,0,1,,67,0,0,,
8857,note_on,,,,,4,0,1,,70,0,0,,
8871,note_on,,,,,14,0,1,,48,0,0,,
8955,note_on,,,,,84,0,1,,50,80,0,,
8960,note_on,,,,,5,0,1,,70,68,0,,
8965,note_on,,,,,5,0,1,,67,63,0,,
8972,note_on,,,,,7,0,1,,79,0,0,,
8978,note_on,,,,,6,0,1,,67,0,0,,
8991,note_on,,,,,13,0,1,,70,0,0,,
9011,note_on,,,,,20,0,1,,50,0,0,,
9076,control_change,,,,,65,0,1,,,,0,64,127
9088,note_on,,,,,12,0,1,,51,88,0,,
9095,note_on,,,,,7,0,1,,80,83,0,,
9142,note_on,,,,,47,0,1,,51,0,0,,
9155,note_on,,,,,13,0,1,,79,63,0,,
9211,note_on,,,,,56,0,1,,75,63,0,,
9215,note_on,,,,,4,0,1,,55,74,0,,
9215,note_on,,,,,0,0,1,,60,63,0,,
9221,note_on,,,,,6,0,1,,80,0,0,,
9232,note_on,,,,,11,0,1,,79,0,0,,
9248,note_on,,,,,16,0,1,,55,0,0,,
9260,note_on,,,,,12,0,1,,75,0,0,,
9261,note_on,,,,,1,0,1,,60,0,0,,
9271,note_on,,,,,10,0,1,,71,44,0,,
9273,note_on,,,,,2,0,1,,72,43,0,,
9287,note_on,,,,,14,0,1,,71,0,0,,
9325,note_on,,,,,38,0,1,,72,0,0,,
9346,note_on,,,,,21,0,1,,68,67,0,,
9348,note_on,,,,,2,0,1,,50,90,0,,
9352,control_change,,,,,4,0,1,,,,0,64,0
9382,note_on,,,,,30,0,1,,68,0,0,,
9408,note_on,,,,,26,0,1,,50,0,0,,
9480,note_on,,,,,0,0,1,,55,66,0,,
9480,note_on,,,,,72,0,1,,60,50,0,,
9482,note_on,,,,,2,0,1,,68,57,0,,
9510,note_on,,,,,28,0,1,,68,0,0,,
9513,note_on,,,,,3,0,1,,55,0,0,,
9526,note_on,,,,,13,0,1,,60,0,0,,
9600,note_on,,,,,74,0,1,,48,79,0,,
9611,note_on,,,,,11,0,1,,68,64,0,,
9638,note_on,,,,,27,0,1,,68,0,0,,
9645,note_on,,,,,7,0,1,,48,0,0,,
9728,note_on,,,,,83,0,1,,67,78,0,,
9731,note_on,,,,,3,0,1,,46,64,0,,
9777,note_on,,,,,46,0,1,,67,0,0,,
9780,note_on,,,,,3,0,1,,46,0,0,,
9861,note_on,,,,,0,0,1,,45,63,0,,
9861,note_on,,,,,81,0,1,,65,76,0,,
9890,note_on,,,,,29,0,1,,65,0,0,,
9905,note_on,,,,,15,0,1,,45,0,0,,
9991,note_on,,,,,86,0,1,,43,64,0,,
9996,note_on,,,,,5,0,1,,63,83,0,,
10036,note_on,,,,,40,0,1,,43,0,0,,
10118,note_on,,,,,82,0,1,,59,73,0,,
10155,note_on,,,,,37,0,1,,59,0,0,,
10241,note_on,,,,,86,0,1,,45,60,0,,
10246,note_on,,,,,5,0,1,,65,80,0,,
10257,note_on,,,,,11,0,1,,63,0,0,,
10275,note_on,,,,,18,0,1,,45,0,0,,
10278,note_on,,,,,3,0,1,,65,0,0,,
10371,note_on,,,,,93,0,1,,50,80,0,,
10372,control_change,,,,,1,0,1,,,,0,64,127
10386,note_on,,,,,14,0,1,,62,83,0,,
10420,note_on,,,,,34,0,1,,50,0,0,,
10496,note_on,,,,,76,0,1,,57,48,0,,
10497,note_on,,,,,1,0,1,,53,39,0,,
10532,note_on,,,,,35,0,1,,53,0,0,,
10536,note_on,,,,,4,0,1,,57,0,0,,
10621,note_on,,,,,85,0,1,,57,51,0,,
10622,note_on,,,,,1,0,1,,53,42,0,,
10625,control_change,,,,,3,0,1,,,,0,64,0
10651,note_on,,,,,26,0,1,,53,0,0,,
10657,note_on,,,,,6,0,1,,57,0,0,,
10738,note_on,,,,,81,0,1,,62,0,0,,
10750,note_on,,,,,0,0,1,,57,47,0,,
10750,note_on,,,,,12,0,1,,53,37,0,,
10776,note_on,,,,,26,0,1,,57,0,0,,
10782,note_on,,,,,6,0,1,,53,0,0,,
10815,note_on,,,,,33,0,1,,74,58,0,,
10851,note_on,,,,,36,0,1,,74,0,0,,
10872,note_on,,,,,21,0,1,,53,39,0,,
10873,note_on,,,,,1,0,1,,77,65,0,,
10876,note_on,,,,,3,0,1,,57,50,0,,
10911,note_on,,,,,0,0,1,,77,0,0,,
10911,note_on,,,,,35,0,1,,53,0,0,,
10915,note_on,,,,,4,0,1,,57,0,0,,
10930,note_on,,,,,15,0,1,,81,59,0,,
10956,note_on,,,,,26,0,1,,81,0,0,,
10993,control_change,,,,,37,0,1,,,,0,64,127
11005,note_on,,,,,12,0,1,,50,73,0,,
11006,note_on,,,,,1,0,1,,87,77,0,,
11042,note_on,,,,,36,0,1,,50,0,0,,
11132,control_change,,,,,90,0,1,,,,0,64,0
11137,note_on,,,,,5,0,1,,57,47,0,,
11141,note_on,,,,,4,0,1,,53,43,0,,
11176,note_on,,,,,35,0,1,,53,0,0,,
11183,note_on,,,,,7,0,1,,57,0,0,,
11196,note_on,,,,,13,0,1,,86,67,0,,
11231,note_on,,,,,35,0,1,,87,0,0,,
11263,note_on,,,,,32,0,1,,53,39,0,,
11268,note_on,,,,,5,0,1,,57,49,0,,
11270,note_on,,,,,2,0,1,,84,69,0,,
11277,note_on,,,,,7,0,1,,86,0,0,,
11301,note_on,,,,,24,0,1,,53,0,0,,
11306,note_on,,,,,5,0,1,,57,0,0,,
11326,note_on,,,,,20,0,1,,84,0,0,,
11326,note_on,,,,,0,0,1,,86,65,0,,
11391,note_on,,,,,65,0,1,,84,63,0,,
11395,note_on,,,,,4,0,1,,53,38,0,,
11396,note_on,,,,,1,0,1,,57,47,0,,
11408,note_on,,,,,12,0,1,,86,0,0,,
11428,note_on,,,,,20,0,1,,53,0,0,,
11431,note_on,,,,,3,0,1,,57,0,0,,
11448,note_on,,,,,17,0,1,,82,58,0,,
11482,note_on,,,,,34,0,1,,84,0,0,,
11513,note_on,,,,,0,0,1,,53,43,0,,
11513,note_on,,,,,31,0,1,,81,64,0,,
11516,note_on,,,,,0,0,1,,57,47,0,,
11516,note_on,,,,,3,0,1,,82,0,0,,
11553,note_on,,,,,37,0,1,,53,0,0,,
11556,note_on,,,,,3,0,1,,57,0,0,,
11570,note_on,,,,,14,0,1,,82,63,0,,
11581,note_on,,,,,11,0,1,,81,0,0,,
11641,note_on,,,,,60,0,1,,50,54,0,,
11646,note_on,,,,,5,0,1,,82,0,0,,
11647,control_change,,,,,1,0,1,,,,0,64,127
11651,note_on,,,,,4,0,1,,79,82,0,,
11685,note_on,,,,,34,0,1,,50,0,0,,
11762,note_on,,,,,77,0,1,,57,40,0,,
11763,note_on,,,,,1,0,1,,53,38,0,,
11796,note_on,,,,,33,0,1,,53,0,0,,
11801,note_on,,,,,5,0,1,,57,0,0,,
11886,note_on,,,,,85,0,1,,77,82,0,,
11890,control_change,,,,,4,0,1,,,,0,64,0
11893,note_on,,,,,3,0,1,,57,43,0,,
11895,note_on,,,,,2,0,1,,53,36,0,,
11897,note_on,,,,,2,0,1,,79,0,0,,
11907,note_on,,,,,10,0,1,,77,0,0,,
11925,note_on,,,,,18,0,1,,57,0,0,,
11927,note_on,,,,,2,0,1,,53,0,0,,
12011,note_on,,,,,84,0,1,,53,35,0,,
12013,note_on,,,,,2,0,1,,57,43,0,,
12015,note_on,,,,,2,0,1,,75,68,0,,
12040,note_on,,,,,25,0,1,,75,0,0,,
12046,note_on,,,,,6,0,1,,57,0,0,,
12047,note_on,,,,,1,0,1,,53,0,0,,
12141,note_on,,,,,94,0,1,,74,62,0,,
12142,note_on,,,,,1,0,1,,53,39,0,,
12145,note_on,,,,,3,0,1,,57,49,0,,
