tick,type,time,meta,track,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,program,channel,control,value,note,velocity
1088,note_on,0,0,2,,,,,,,,,1,,,52,0
1088,note_on,32,0,2,,,,,,,,,1,,,45,0
1104,note_on,48,0,1,,,,,,,,,0,,,69,0
1104,note_on,0,0,1,,,,,,,,,0,,,67,60
1152,note_on,48,0,1,,,,,,,,,0,,,67,0
1152,note_on,0,0,1,,,,,,,,,0,,,66,60
1200,note_on,48,0,1,,,,,,,,,0,,,66,0
1200,note_on,0,0,1,,,,,,,,,0,,,64,60
1246,note_on,46,0,1,,,,,,,,,0,,,64,0
1248,note_on,2,0,1,,,,,,,,,0,,,66,60
1248,note_on,0,0,2,,,,,,,,,1,,,54,45
1248,note_on,160,0,2,,,,,,,,,1,,,50,45
1280,note_on,32,0,2,,,,,,,,,1,,,50,0
1280,note_on,0,0,2,,,,,,,,,1,,,54,0
1342,note_on,94,0,1,,,,,,,,,0,,,66,0
1344,note_on,2,0,1,,,,,,,,,0,,,62,60
1438,note_on,94,0,1,,,,,,,,,0,,,62,0
1440,note_on,2,0,1,,,,,,,,,0,,,62,60
1472,note_on,32,0,1,,,,,,,,,0,,,62,0
1536,note_on,64,0,1,,,,,,,,,0,,,78,60
1568,note_on,32,0,1,,,,,,,,,0,,,78,0
1632,note_on,64,0,1,,,,,,,,,0,,,78,60
1728,note_on,448,0,2,,,,,,,,,1,,,62,45
1728,note_on,0,0,2,,,,,,,,,1,,,69,45
1822,note_on,94,0,2,,,,,,,,,1,,,62,0
1822,note_on,0,0,2,,,,,,,,,1,,,69,0
1824,note_on,192,0,1,,,,,,,,,0,,,78,0
1824,note_on,0,0,1,,,,,,,,,0,,,76,60
1824,note_on,0,0,2,,,,,,,,,1,,,71,45
1824,note_on,2,0,2,,,,,,,,,1,,,67,45
1918,note_on,0,0,2,,,,,,,,,1,,,71,0
1918,note_on,94,0,2,,,,,,,,,1,,,67,0
1920,note_on,2,0,2,,,,,,,,,1,,,66,45
1920,note_on,0,0,2,,,,,,,,,1,,,69,45
1920,note_on,0,0,1,,,,,,,,,0,,,74,60
1920,note_on,96,0,1,,,,,,,,,0,,,76,0
2014,note_on,94,0,2,,,,,,,,,1,,,66,0
2014,note_on,0,0,2,,,,,,,,,1,,,69,0
2014,note_on,94,0,1,,,,,,,,,0,,,74,0
2016,note_on,2,0,2,,,,,,,,,1,,,64,75
2016,note_on,0,0,2,,,,,,,,,1,,,71,75
2016,note_on,2,0,1,,,,,,,,,0,,,74,92
2040,note_on,24,0,1,,,,,,,,,0,,,74,0
2040,note_on,0,0,1,,,,,,,,,0,,,79,92
2048,note_on,0,0,2,,,,,,,,,1,,,71,0
2048,note_on,32,0,2,,,,,,,,,1,,,64,0
2272,note_on,232,0,1,,,,,,,,,0,,,79,0
2304,note_on,32,0,1,,,,,,,,,0,,,79,60
2336,note_on,32,0,1,,,,,,,,,0,,,79,0
2400,note_on,64,0,1,,,,,,,,,0,,,79,60
2400,note_on,0,0,2,,,,,,,,,1,,,64,45
2400,note_on,352,0,2,,,,,,,,,1,,,61,45
2400,note_on,0,0,2,,,,,,,,,1,,,71,45
2400,note_on,0,0,2,,,,,,,,,1,,,67,45
2422,note_on,22,0,1,,,,,,,,,0,,,79,0
2424,note_on,2,0,1,,,,,,,,,0,,,81,60
2432,note_on,0,0,2,,,,,,,,,1,,,64,0
2432,note_on,0,0,2,,,,,,,,,1,,,71,0
2432,note_on,0,0,2,,,,,,,,,1,,,67,0
2432,note_on,32,0,2,,,,,,,,,1,,,61,0
2446,note_on,22,0,1,,,,,,,,,0,,,81,0
2448,note_on,2,0,1,,,,,,,,,0,,,83,60
2470,note_on,22,0,1,,,,,,,,,0,,,83,0
2472,note_on,2,0,1,,,,,,,,,0,,,81,60
2494,note_on,22,0,1,,,,,,,,,0,,,81,0
2496,note_on,0,0,1,,,,,,,,,0,,,81,60
2496,note_on,2,0,1,,,,,,,,,0,,,78,60
2518,note_on,22,0,1,,,,,,,,,0,,,78,0
2520,note_on,2,0,1,,,,,,,,,0,,,79,60
2542,note_on,22,0,1,,,,,,,,,0,,,79,0
2542,note_on,0,0,1,,,,,,,,,0,,,81,0
2544,note_on,2,0,1,,,,,,,,,0,,,83,60
2590,note_on,46,0,1,,,,,,,,,0,,,83,0
2592,note_on,2,0,1,,,,,,,,,0,,,81,60
2592,note_on,160,0,2,,,,,,,,,1,,,61,45
2592,note_on,0,0,2,,,,,,,,,1,,,64,45
2592,note_on,0,0,2,,,,,,,,,1,,,67,45
2592,note_on,0,0,2,,,,,,,,,1,,,71,45
2624,note_on,0,0,2,,,,,,,,,1,,,71,0
2624,note_on,32,0,2,,,,,,,,,1,,,61,0
2624,note_on,0,0,2,,,,,,,,,1,,,64,0
2624,note_on,0,0,2,,,,,,,,,1,,,67,0
2638,note_on,46,0,1,,,,,,,,,0,,,81,0
2640,note_on,2,0,1,,,,,,,,,0,,,79,60
2686,note_on,46,0,1,,,,,,,,,0,,,79,0
2688,note_on,2,0,1,,,,,,,,,0,,,78,60
2734,note_on,46,0,1,,,,,,,,,0,,,78,0
2736,note_on,2,0,1,,,,,,,,,0,,,76,60
2782,note_on,46,0,1,,,,,,,,,0,,,76,0
2784,note_on,2,0,1,,,,,,,,,0,,,74,60
2784,note_on,160,0,2,,,,,,,,,1,,,62,45
2784,note_on,0,0,2,,,,,,,,,1,,,66,45
2944,note_on,0,0,2,,,,,,,,,1,,,66,0
2944,note_on,160,0,2,,,,,,,,,1,,,62,0
2944,note_on,160,0,1,,,,,,,,,0,,,74,0
3072,control_change,0,0,1,,,,,,,,,0,93,84,,
3072,note_on,0,0,1,,,,,,,,,0,,,66,60
3072,control_change,0,0,2,,,,,,,,,1,93,84,,
3072,control_change,128,0,2,,,,,,,,,1,91,84,,
3072,set_tempo,0,1,0,631578,,,,,,,,,,,,
3072,control_change,128,0,1,,,,,,,,,0,91,84,,
3072,set_tempo,3072,1,0,631578,,,,,,,,,,,,
3166,note_on,94,0,1,,,,,,,,,0,,,66,0
3168,note_on,2,0,1,,,,,,,,,0,,,66,60
3168,note_on,96,0,2,,,,,,,,,1,,,50,60
3168,note_on,0,0,2,,,,,,,,,1,,,57,60
3328,note_on,160,0,2,,,,,,,,,1,,,50,0
3328,note_on,0,0,2,,,,,,,,,1,,,57,0
3360,note_on,32,0,2,,,,,,,,,1,,,55,60
3360,note_on,192,0,1,,,,,,,,,0,,,66,0
3360,note_on,0,0,2,,,,,,,,,1,,,59,60
3360,note_on,0,0,1,,,,,,,,,0,,,64,60
3454,note_on,94,0,2,,,,,,,,,1,,,55,0
3454,note_on,94,0,1,,,,,,,,,0,,,64,0
3454,note_on,0,0,2,,,,,,,,,1,,,59,0
3456,note_on,2,0,1,,,,,,,,,0,,,62,60
3456,note_on,2,0,2,,,,,,,,,1,,,54,60
3456,note_on,0,0,2,,,,,,,,,1,,,57,60
3550,note_on,94,0,1,,,,,,,,,0,,,62,0
3550,note_on,94,0,2,,,,,,,,,1,,,54,0
3550,note_on,0,0,2,,,,,,,,,1,,,57,0
3552,note_on,2,0,2,,,,,,,,,1,,,52,75
3552,note_on,0,0,2,,,,,,,,,1,,,59,75
3552,note_on,2,0,1,,,,,,,,,0,,,62,60
3576,note_on,0,0,1,,,,,,,,,0,,,67,92
3576,note_on,24,0,1,,,,,,,,,0,,,62,0
3646,note_on,0,0,2,,,,,,,,,1,,,59,0
3646,note_on,94,0,2,,,,,,,,,1,,,52,0
3808,note_on,232,0,1,,,,,,,,,0,,,67,0
3840,note_on,32,0,1,,,,,,,,,0,,,67,60
3872,note_on,32,0,1,,,,,,,,,0,,,67,0
3936,note_on,290,0,2,,,,,,,,,1,,,45,45
3936,note_on,0,0,2,,,,,,,,,1,,,49,45
3936,note_on,0,0,2,,,,,,,,,1,,,52,45
3936,note_on,0,0,2,,,,,,,,,1,,,55,45
3936,note_on,64,0,1,,,,,,,,,0,,,67,60
3960,note_on,0,0,1,,,,,,,,,0,,,69,60
3960,note_on,24,0,1,,,,,,,,,0,,,67,0
3968,note_on,0,0,2,,,,,,,,,1,,,49,0
3968,note_on,0,0,2,,,,,,,,,1,,,52,0
3968,note_on,0,0,2,,,,,,,,,1,,,55,0
3968,note_on,32,0,2,,,,,,,,,1,,,45,0
3984,note_on,24,0,1,,,,,,,,,0,,,69,0
3984,note_on,0,0,1,,,,,,,,,0,,,71,60
4008,note_on,0,0,1,,,,,,,,,0,,,69,60
4008,note_on,24,0,1,,,,,,,,,0,,,71,0
4032,note_on,0,0,1,,,,,,,,,0,,,69,60
4032,note_on,24,0,1,,,,,,,,,0,,,69,0
4032,note_on,0,0,1,,,,,,,,,0,,,66,60
4056,note_on,24,0,1,,,,,,,,,0,,,66,0
4056,note_on,0,0,1,,,,,,,,,0,,,67,60
4080,note_on,24,0,1,,,,,,,,,0,,,67,0
4080,note_on,0,0,1,,,,,,,,,0,,,69,0
4080,note_on,0,0,1,,,,,,,,,0,,,71,60
4128,note_on,48,0,1,,,,,,,,,0,,,71,0
4128,note_on,0,0,1,,,,,,,,,0,,,69,60
4128,note_on,0,0,2,,,,,,,,,1,,,49,45
4128,note_on,160,0,2,,,,,,,,,1,,,45,45
4128,note_on,0,0,2,,,,,,,,,1,,,55,45
4128,note_on,0,0,2,,,,,,,,,1,,,52,45
4160,note_on,0,0,2,,,,,,,,,1,,,55,0
4160,note_on,0,0,2,,,,,,,,,1,,,52,0
4160,note_on,0,0,2,,,,,,,,,1,,,49,0
4160,note_on,32,0,2,,,,,,,,,1,,,45,0
4176,note_on,0,0,1,,,,,,,,,0,,,67,60
4176,note_on,48,0,1,,,,,,,,,0,,,69,0
4224,note_on,0,0,1,,,,,,,,,0,,,66,60
4224,note_on,48,0,1,,,,,,,,,0,,,67,0
4272,note_on,0,0,1,,,,,,,,,0,,,64,60
4272,note_on,48,0,1,,,,,,,,,0,,,66,0
4318,note_on,46,0,1,,,,,,,,,0,,,64,0
4320,note_on,160,0,2,,,,,,,,,1,,,50,45
4320,note_on,0,0,2,,,,,,,,,1,,,54,45
4320,note_on,2,0,1,,,,,,,,,0,,,66,60
4352,note_on,0,0,2,,,,,,,,,1,,,54,0
4352,note_on,32,0,2,,,,,,,,,1,,,50,0
4414,note_on,94,0,1,,,,,,,,,0,,,66,0
4416,note_on,2,0,1,,,,,,,,,0,,,62,60
4510,note_on,94,0,1,,,,,,,,,0,,,62,0
4512,note_on,2,0,1,,,,,,,,,0,,,62,60
4544,note_on,32,0,1,,,,,,,,,0,,,62,0
4608,note_on,64,0,1,,,,,,,,,0,,,78,60
4640,note_on,32,0,1,,,,,,,,,0,,,78,0
4704,note_on,64,0,1,,,,,,,,,0,,,78,60
4800,note_on,448,0,2,,,,,,,,,1,,,62,45
4800,note_on,0,0,2,,,,,,,,,1,,,69,45
4894,note_on,94,0,2,,,,,,,,,1,,,62,0
4894,note_on,0,0,2,,,,,,,,,1,,,69,0
4896,note_on,0,0,1,,,,,,,,,0,,,76,60
4896,note_on,192,0,1,,,,,,,,,0,,,78,0
4896,note_on,0,0,2,,,,,,,,,1,,,71,45
4896,note_on,2,0,2,,,,,,,,,1,,,67,45
4990,note_on,0,0,2,,,,,,,,,1,,,71,0
4990,note_on,94,0,2,,,,,,,,,1,,,67,0
4992,note_on,0,0,2,,,,,,,,,1,,,69,45
4992,note_on,0,0,1,,,,,,,,,0,,,74,60
4992,note_on,96,0,1,,,,,,,,,0,,,76,0
4992,note_on,2,0,2,,,,,,,,,1,,,66,45
5086,note_on,94,0,2,,,,,,,,,1,,,66,0
5086,note_on,0,0,2,,,,,,,,,1,,,69,0
5086,note_on,94,0,1,,,,,,,,,0,,,74,0
5088,note_on,2,0,2,,,,,,,,,1,,,64,75
5088,note_on,0,0,2,,,,,,,,,1,,,71,75
5088,note_on,2,0,1,,,,,,,,,0,,,74,92
5112,note_on,0,0,1,,,,,,,,,0,,,79,92
5112,note_on,24,0,1,,,,,,,,,0,,,74,0
5120,note_on,32,0,2,,,,,,,,,1,,,64,0
5120,note_on,0,0,2,,,,,,,,,1,,,71,0
5344,note_on,232,0,1,,,,,,,,,0,,,79,0
5376,note_on,32,0,1,,,,,,,,,0,,,79,60
5408,note_on,32,0,1,,,,,,,,,0,,,79,0
5472,note_on,64,0,1,,,,,,,,,0,,,79,60
5472,note_on,352,0,2,,,,,,,,,1,,,61,45
5472,note_on,0,0,2,,,,,,,,,1,,,64,45
5472,note_on,0,0,2,,,,,,,,,1,,,71,45
5472,note_on,0,0,2,,,,,,,,,1,,,67,45
5494,note_on,22,0,1,,,,,,,,,0,,,79,0
5496,note_on,2,0,1,,,,,,,,,0,,,81,60
5504,note_on,32,0,2,,,,,,,,,1,,,61,0
5504,note_on,0,0,2,,,,,,,,,1,,,64,0
5504,note_on,0,0,2,,,,,,,,,1,,,67,0
5504,note_on,0,0,2,,,,,,,,,1,,,71,0
5518,note_on,22,0,1,,,,,,,,,0,,,81,0
5520,note_on,2,0,1,,,,,,,,,0,,,83,60
5542,note_on,22,0,1,,,,,,,,,0,,,83,0
5544,note_on,2,0,1,,,,,,,,,0,,,81,60
5566,note_on,22,0,1,,,,,,,,,0,,,81,0
5568,note_on,0,0,1,,,,,,,,,0,,,81,60
5568,note_on,2,0,1,,,,,,,,,0,,,78,60
5590,note_on,22,0,1,,,,,,,,,0,,,78,0
5592,note_on,2,0,1,,,,,,,,,0,,,79,60
5614,note_on,22,0,1,,,,,,,,,0,,,79,0
5614,note_on,0,0,1,,,,,,,,,0,,,81,0
5616,note_on,2,0,1,,,,,,,,,0,,,83,60
5662,note_on,46,0,1,,,,,,,,,0,,,83,0
5664,note_on,0,0,2,,,,,,,,,1,,,64,45
5664,note_on,2,0,1,,,,,,,,,0,,,81,60
5664,note_on,160,0,2,,,,,,,,,1,,,61,45
5664,note_on,0,0,2,,,,,,,,,1,,,67,45
5664,note_on,0,0,2,,,,,,,,,1,,,71,45
5696,note_on,32,0,2,,,,,,,,,1,,,61,0
5696,note_on,0,0,2,,,,,,,,,1,,,71,0
5696,note_on,0,0,2,,,,,,,,,1,,,67,0
5696,note_on,0,0,2,,,,,,,,,1,,,64,0
5710,note_on,46,0,1,,,,,,,,,0,,,81,0
5712,note_on,2,0,1,,,,,,,,,0,,,79,60
5758,note_on,46,0,1,,,,,,,,,0,,,79,0
5760,note_on,2,0,1,,,,,,,,,0,,,78,60
5806,note_on,46,0,1,,,,,,,,,0,,,78,0
5808,note_on,2,0,1,,,,,,,,,0,,,76,60
5854,note_on,46,0,1,,,,,,,,,0,,,76,0
5856,note_on,2,0,1,,,,,,,,,0,,,74,60
5856,note_on,0,0,2,,,,,,,,,1,,,66,45
5856,note_on,160,0,2,,,,,,,,,1,,,62,45
6016,note_on,160,0,1,,,,,,,,,0,,,74,0
6016,note_on,160,0,2,,,,,,,,,1,,,62,0
6016,note_on,0,0,2,,,,,,,,,1,,,66,0
6144,note_on,128,0,1,,,,,,,,,0,,,78,60
6238,note_on,94,0,1,,,,,,,,,0,,,78,0
6240,note_on,2,0,1,,,,,,,,,0,,,76,60
6334,note_on,94,0,1,,,,,,,,,0,,,76,0
6336,note_on,2,0,1,,,,,,,,,0,,,74,60
6430,note_on,94,0,1,,,,,,,,,0,,,74,0
6432,note_on,2,0,1,,,,,,,,,0,,,73,60
6526,note_on,94,0,1,,,,,,,,,0,,,73,0
6528,note_on,0,0,2,,,,,,,,,1,,,54,45
6528,note_on,512,0,2,,,,,,,,,1,,,47,45
6528,note_on,0,0,1,,,,,,,,,0,,,71,60
6528,note_on,2,0,1,,,,,,,,,0,,,62,60
6622,note_on,0,0,1,,,,,,,,,0,,,71,0
6622,note_on,94,0,1,,,,,,,,,0,,,62,0
6622,note_on,0,0,2,,,,,,,,,1,,,54,0
6622,note_on,94,0,2,,,,,,,,,1,,,47,0
6624,note_on,2,0,2,,,,,,,,,1,,,49,45
6624,note_on,0,0,2,,,,,,,,,1,,,54,45
6624,note_on,2,0,1,,,,,,,,,0,,,64,60
6624,note_on,0,0,1,,,,,,,,,0,,,71,60
6718,note_on,94,0,2,,,,,,,,,1,,,49,0
6718,note_on,94,0,1,,,,,,,,,0,,,71,0
6720,note_on,2,0,2,,,,,,,,,1,,,42,48
6720,note_on,2,0,1,,,,,,,,,0,,,70,64
6784,note_on,64,0,1,,,,,,,,,0,,,64,0
6814,note_on,94,0,2,,,,,,,,,1,,,42,0
6814,note_on,30,0,1,,,,,,,,,0,,,70,0
6816,note_on,2,0,2,,,,,,,,,1,,,47,51
6816,note_on,2,0,1,,,,,,,,,0,,,62,68
6816,note_on,0,0,1,,,,,,,,,0,,,71,68
6848,note_on,0,0,1,,,,,,,,,0,,,71,0
6848,note_on,32,0,2,,,,,,,,,1,,,47,0
6848,note_on,32,0,1,,,,,,,,,0,,,62,0
6880,note_on,32,0,2,,,,,,,,,1,,,54,0
6912,note_on,64,0,1,,,,,,,,,0,,,78,72
7006,note_on,94,0,1,,,,,,,,,0,,,78,0
7008,note_on,2,0,1,,,,,,,,,0,,,76,76
7102,note_on,94,0,1,,,,,,,,,0,,,76,0
7104,note_on,2,0,1,,,,,,,,,0,,,74,80
7198,note_on,94,0,1,,,,,,,,,0,,,74,0
7200,note_on,2,0,1,,,,,,,,,0,,,73,84
7294,note_on,94,0,1,,,,,,,,,0,,,73,0
7296,note_on,0,0,2,,,,,,,,,1,,,62,71
7296,note_on,2,0,1,,,,,,,,,0,,,71,88
7296,note_on,416,0,2,,,,,,,,,1,,,59,71
7328,note_on,0,0,2,,,,,,,,,1,,,62,0
7328,note_on,32,0,1,,,,,,,,,0,,,71,0
7328,note_on,32,0,2,,,,,,,,,1,,,59,0
7392,note_on,0,0,2,,,,,,,,,1,,,64,75
7392,note_on,64,0,2,,,,,,,,,1,,,61,75
7392,note_on,64,0,1,,,,,,,,,0,,,69,92
7648,note_on,256,0,1,,,,,,,,,0,,,69,0
7680,note_on,0,0,2,,,,,,,,,1,,,57,75
7680,note_on,288,0,2,,,,,,,,,1,,,61,0
7680,note_on,32,0,1,,,,,,,,,0,,,67,68
7680,note_on,0,0,2,,,,,,,,,1,,,61,75
7680,note_on,0,0,2,,,,,,,,,1,,,64,0
7774,note_on,94,0,1,,,,,,,,,0,,,67,0
7774,note_on,0,0,2,,,,,,,,,1,,,61,0
7774,note_on,94,0,2,,,,,,,,,1,,,57,0
7776,note_on,2,0,2,,,,,,,,,1,,,62,45
7776,note_on,2,0,1,,,,,,,,,0,,,66,60
7870,note_on,94,0,2,,,,,,,,,1,,,62,0
7872,note_on,0,0,2,,,,,,,,,1,,,57,45
7872,note_on,2,0,2,,,,,,,,,1,,,50,45
7936,note_on,160,0,1,,,,,,,,,0,,,66,0
7966,note_on,0,0,2,,,,,,,,,1,,,57,0
7966,note_on,94,0,2,,,,,,,,,1,,,50,0
7968,note_on,0,0,2,,,,,,,,,1,,,59,45
7968,note_on,2,0,2,,,,,,,,,1,,,55,45
7968,note_on,32,0,1,,,,,,,,,0,,,64,60
8062,note_on,94,0,1,,,,,,,,,0,,,64,0
8062,note_on,94,0,2,,,,,,,,,1,,,55,0
8062,note_on,0,0,2,,,,,,,,,1,,,59,0
8064,note_on,2,0,1,,,,,,,,,0,,,62,60
8064,note_on,2,0,2,,,,,,,,,1,,,54,45
8064,note_on,0,0,2,,,,,,,,,1,,,57,45
8158,note_on,94,0,2,,,,,,,,,1,,,54,0
8158,note_on,0,0,2,,,,,,,,,1,,,57,0
8158,note_on,94,0,1,,,,,,,,,0,,,62,0
8160,note_on,0,0,2,,,,,,,,,1,,,59,75
8160,note_on,2,0,1,,,,,,,,,0,,,62,60
8160,note_on,2,0,2,,,,,,,,,1,,,52,75
8184,note_on,24,0,1,,,,,,,,,0,,,62,0
8184,note_on,0,0,1,,,,,,,,,0,,,67,92
8192,note_on,32,0,2,,,,,,,,,1,,,52,0
8192,note_on,0,0,2,,,,,,,,,1,,,59,0
8416,note_on,232,0,1,,,,,,,,,0,,,67,0
8448,note_on,32,0,1,,,,,,,,,0,,,67,45
8542,note_on,94,0,1,,,,,,,,,0,,,67,0
8544,note_on,0,0,2,,,,,,,,,1,,,52,30
8544,note_on,2,0,1,,,,,,,,,0,,,67,45
8544,note_on,0,0,2,,,,,,,,,1,,,55,30
8544,note_on,0,0,2,,,,,,,,,1,,,49,30
8544,note_on,352,0,2,,,,,,,,,1,,,45,30
8568,note_on,24,0,1,,,,,,,,,0,,,67,0
8568,note_on,0,0,1,,,,,,,,,0,,,69,45
8576,note_on,32,0,2,,,,,,,,,1,,,45,0
8576,note_on,0,0,2,,,,,,,,,1,,,49,0
8576,note_on,0,0,2,,,,,,,,,1,,,52,0
8576,note_on,0,0,2,,,,,,,,,1,,,55,0
8592,note_on,0,0,1,,,,,,,,,0,,,71,45
8592,note_on,24,0,1,,,,,,,,,0,,,69,0
8616,note_on,0,0,1,,,,,,,,,0,,,69,45
8616,note_on,24,0,1,,,,,,,,,0,,,71,0
8640,note_on,0,0,1,,,,,,,,,0,,,69,45
8640,note_on,0,0,1,,,,,,,,,0,,,66,45
8640,note_on,24,0,1,,,,,,,,,0,,,69,0
8664,note_on,24,0,1,,,,,,,,,0,,,66,0
8664,note_on,0,0,1,,,,,,,,,0,,,67,45
8688,note_on,24,0,1,,,,,,,,,0,,,67,0
8688,note_on,0,0,1,,,,,,,,,0,,,71,45
8688,note_on,0,0,1,,,,,,,,,0,,,69,0
8736,note_on,160,0,2,,,,,,,,,1,,,45,30
8736,note_on,0,0,2,,,,,,,,,1,,,49,30
8736,note_on,0,0,1,,,,,,,,,0,,,69,45
8736,note_on,48,0,1,,,,,,,,,0,,,71,0
8736,note_on,0,0,2,,,,,,,,,1,,,52,30
8736,note_on,0,0,2,,,,,,,,,1,,,55,30
8768,note_on,0,0,2,,,,,,,,,1,,,55,0
8768,note_on,32,0,2,,,,,,,,,1,,,45,0
8768,note_on,0,0,2,,,,,,,,,1,,,49,0
8768,note_on,0,0,2,,,,,,,,,1,,,52,0
8784,note_on,48,0,1,,,,,,,,,0,,,69,0
8784,note_on,0,0,1,,,,,,,,,0,,,67,45
8832,note_on,0,0,1,,,,,,,,,0,,,66,45
8832,note_on,48,0,1,,,,,,,,,0,,,67,0
8880,note_on,0,0,1,,,,,,,,,0,,,64,45
8880,note_on,48,0,1,,,,,,,,,0,,,66,0
8926,note_on,46,0,1,,,,,,,,,0,,,64,0
8928,note_on,0,0,2,,,,,,,,,1,,,54,30
8928,note_on,160,0,2,,,,,,,,,1,,,50,30
8928,note_on,2,0,1,,,,,,,,,0,,,66,45
8960,note_on,0,0,2,,,,,,,,,1,,,54,0
