tick,type,time,meta,track,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,program,channel,control,value,note,velocity
672,note_on,96,0,4,,,,,,,,,4,,,43,0
672,note_on,96,0,1,,,,,,,,,1,,,64,0
672,note_on,96,0,3,,,,,,,,,3,,,55,0
672,note_on,0,0,2,,,,,,,,,2,,,55,45
672,note_on,96,0,2,,,,,,,,,2,,,60,0
672,note_on,0,0,1,,,,,,,,,1,,,60,45
672,note_on,0,0,3,,,,,,,,,3,,,52,45
766,note_on,94,0,4,,,,,,,,,4,,,48,0
766,note_on,94,0,2,,,,,,,,,2,,,55,0
766,note_on,94,0,3,,,,,,,,,3,,,52,0
766,note_on,94,0,1,,,,,,,,,1,,,60,0
768,note_on,2,0,3,,,,,,,,,3,,,53,45
768,note_on,2,0,2,,,,,,,,,2,,,55,45
768,note_on,2,0,4,,,,,,,,,4,,,50,45
768,note_on,2,0,1,,,,,,,,,1,,,60,45
960,note_on,0,0,1,,,,,,,,,1,,,59,45
960,note_on,192,0,1,,,,,,,,,1,,,60,0
1104,note_on,336,0,2,,,,,,,,,2,,,55,0
1152,note_on,0,0,1,,,,,,,,,1,,,60,45
1152,note_on,192,0,1,,,,,,,,,1,,,59,0
1152,note_on,48,0,2,,,,,,,,,2,,,55,45
1152,note_on,0,0,3,,,,,,,,,3,,,52,45
1152,note_on,384,0,3,,,,,,,,,3,,,53,0
1152,note_on,384,0,4,,,,,,,,,4,,,50,0
1152,note_on,0,0,4,,,,,,,,,4,,,48,45
1312,note_on,160,0,1,,,,,,,,,1,,,60,0
1312,note_on,160,0,3,,,,,,,,,3,,,52,0
1312,note_on,160,0,4,,,,,,,,,4,,,48,0
1312,note_on,160,0,2,,,,,,,,,2,,,55,0
1344,note_on,32,0,1,,,,,,,,,1,,,62,45
1344,note_on,32,0,3,,,,,,,,,3,,,55,45
1344,note_on,32,0,2,,,,,,,,,2,,,60,45
1344,note_on,32,0,4,,,,,,,,,4,,,43,45
1368,note_on,24,0,1,,,,,,,,,1,,,62,0
1368,note_on,0,0,1,,,,,,,,,1,,,60,45
1392,note_on,24,0,1,,,,,,,,,1,,,60,0
1392,note_on,0,0,1,,,,,,,,,1,,,59,45
1416,note_on,24,0,1,,,,,,,,,1,,,59,0
1416,note_on,0,0,1,,,,,,,,,1,,,60,45
1438,note_on,22,0,1,,,,,,,,,1,,,60,0
1440,note_on,2,0,1,,,,,,,,,1,,,64,45
1440,note_on,0,0,3,,,,,,,,,3,,,54,45
1440,note_on,96,0,3,,,,,,,,,3,,,55,0
1536,note_on,0,0,3,,,,,,,,,3,,,55,45
1536,note_on,96,0,3,,,,,,,,,3,,,54,0
1536,note_on,192,0,2,,,,,,,,,2,,,60,0
1536,note_on,0,0,2,,,,,,,,,2,,,59,45
1536,note_on,96,0,1,,,,,,,,,1,,,64,0
1536,note_on,0,0,1,,,,,,,,,1,,,62,45
1600,note_on,256,0,4,,,,,,,,,4,,,43,0
1630,note_on,94,0,2,,,,,,,,,2,,,59,0
1630,note_on,94,0,1,,,,,,,,,1,,,62,0
1630,note_on,94,0,3,,,,,,,,,3,,,55,0
1824,note_on,194,0,1,,,,,,,,,1,,,65,45
1918,note_on,94,0,1,,,,,,,,,1,,,65,0
1920,note_on,320,0,4,,,,,,,,,4,,,43,45
1920,note_on,2,0,1,,,,,,,,,1,,,77,45
1920,note_on,290,0,3,,,,,,,,,3,,,59,45
1920,note_on,290,0,2,,,,,,,,,2,,,62,45
2176,note_on,256,0,3,,,,,,,,,3,,,59,0
2176,note_on,256,0,2,,,,,,,,,2,,,62,0
2176,note_on,256,0,4,,,,,,,,,4,,,43,0
2208,note_on,32,0,2,,,,,,,,,2,,,65,60
2208,note_on,32,0,4,,,,,,,,,4,,,55,60
2208,note_on,288,0,1,,,,,,,,,1,,,77,0
2208,note_on,0,0,1,,,,,,,,,1,,,74,60
2208,note_on,32,0,3,,,,,,,,,3,,,59,60
2302,note_on,94,0,2,,,,,,,,,2,,,65,0
2304,note_on,96,0,4,,,,,,,,,4,,,55,0
2304,note_on,96,0,3,,,,,,,,,3,,,59,0
2304,note_on,0,0,3,,,,,,,,,3,,,62,65
2304,note_on,2,0,2,,,,,,,,,2,,,65,65
2304,note_on,96,0,1,,,,,,,,,1,,,74,0
2304,note_on,0,0,1,,,,,,,,,1,,,71,65
2304,note_on,0,0,4,,,,,,,,,4,,,56,65
2400,note_on,96,0,2,,,,,,,,,2,,,65,0
2400,note_on,96,0,4,,,,,,,,,4,,,56,0
2400,note_on,0,0,3,,,,,,,,,3,,,60,70
2400,note_on,96,0,3,,,,,,,,,3,,,62,0
2400,note_on,0,0,2,,,,,,,,,2,,,64,70
2400,note_on,96,0,1,,,,,,,,,1,,,71,0
2400,note_on,0,0,1,,,,,,,,,1,,,72,70
2400,note_on,0,0,4,,,,,,,,,4,,,57,70
2494,note_on,94,0,2,,,,,,,,,2,,,64,0
2494,note_on,94,0,4,,,,,,,,,4,,,57,0
2494,note_on,94,0,3,,,,,,,,,3,,,60,0
2494,note_on,94,0,1,,,,,,,,,1,,,72,0
2496,note_on,2,0,1,,,,,,,,,1,,,62,45
2496,note_on,2,0,4,,,,,,,,,4,,,53,45
2496,note_on,2,0,2,,,,,,,,,2,,,57,60
2656,note_on,160,0,4,,,,,,,,,4,,,53,0
2656,note_on,160,0,1,,,,,,,,,1,,,62,0
2688,note_on,32,0,1,,,,,,,,,1,,,62,45
2688,note_on,32,0,4,,,,,,,,,4,,,38,45
2688,note_on,194,0,3,,,,,,,,,3,,,53,45
2712,note_on,24,0,1,,,,,,,,,1,,,62,0
2712,note_on,0,0,1,,,,,,,,,1,,,65,45
2736,note_on,0,0,1,,,,,,,,,1,,,69,45
2736,note_on,24,0,1,,,,,,,,,1,,,65,0
2848,note_on,160,0,3,,,,,,,,,3,,,53,0
2880,note_on,0,0,2,,,,,,,,,2,,,59,45
2880,note_on,0,0,4,,,,,,,,,4,,,43,45
2880,note_on,192,0,4,,,,,,,,,4,,,38,0
2880,note_on,384,0,2,,,,,,,,,2,,,57,0
2880,note_on,32,0,3,,,,,,,,,3,,,53,45
2926,note_on,190,0,1,,,,,,,,,1,,,69,0
2928,note_on,2,0,1,,,,,,,,,1,,,67,45
2952,note_on,0,0,1,,,,,,,,,1,,,65,45
2952,note_on,24,0,1,,,,,,,,,1,,,67,0
2976,note_on,24,0,1,,,,,,,,,1,,,65,0
2976,note_on,0,0,1,,,,,,,,,1,,,64,45
3000,note_on,24,0,1,,,,,,,,,1,,,64,0
3000,note_on,0,0,1,,,,,,,,,1,,,62,45
3024,note_on,24,0,1,,,,,,,,,1,,,62,0
3024,note_on,0,0,1,,,,,,,,,1,,,60,45
3040,note_on,160,0,3,,,,,,,,,3,,,53,0
3040,note_on,160,0,2,,,,,,,,,2,,,59,0
3040,note_on,160,0,4,,,,,,,,,4,,,43,0
3048,note_on,0,0,1,,,,,,,,,1,,,59,45
3048,note_on,24,0,1,,,,,,,,,1,,,60,0
3070,note_on,22,0,1,,,,,,,,,1,,,59,0
3072,note_on,32,0,2,,,,,,,,,2,,,59,45
3072,note_on,2,0,1,,,,,,,,,1,,,62,45
3072,note_on,32,0,4,,,,,,,,,4,,,36,45
3072,note_on,32,0,3,,,,,,,,,3,,,53,45
3216,note_on,0,0,3,,,,,,,,,3,,,55,45
3216,note_on,144,0,3,,,,,,,,,3,,,53,0
3240,note_on,0,0,3,,,,,,,,,3,,,53,45
3240,note_on,24,0,3,,,,,,,,,3,,,55,0
3262,note_on,22,0,3,,,,,,,,,3,,,53,0
3264,note_on,0,0,2,,,,,,,,,2,,,55,45
3264,note_on,192,0,2,,,,,,,,,2,,,59,0
3264,note_on,0,0,1,,,,,,,,,1,,,60,45
3264,note_on,192,0,1,,,,,,,,,1,,,62,0
3264,note_on,2,0,3,,,,,,,,,3,,,52,45
3328,note_on,256,0,4,,,,,,,,,4,,,36,0
3358,note_on,94,0,2,,,,,,,,,2,,,55,0
3358,note_on,94,0,3,,,,,,,,,3,,,52,0
3358,note_on,94,0,1,,,,,,,,,1,,,60,0
3456,note_on,98,0,1,,,,,,,,,1,,,60,45
3504,note_on,48,0,1,,,,,,,,,1,,,60,0
3504,note_on,0,0,1,,,,,,,,,1,,,64,45
3552,note_on,48,0,1,,,,,,,,,1,,,64,0
3552,note_on,0,0,1,,,,,,,,,1,,,67,45
3600,note_on,48,0,1,,,,,,,,,1,,,67,0
3600,note_on,0,0,1,,,,,,,,,1,,,72,45
3646,note_on,46,0,1,,,,,,,,,1,,,72,0
3648,note_on,2,0,1,,,,,,,,,1,,,76,45
3648,note_on,290,0,3,,,,,,,,,3,,,60,45
3648,note_on,0,0,2,,,,,,,,,2,,,64,45
3648,note_on,290,0,2,,,,,,,,,2,,,55,45
3648,note_on,320,0,4,,,,,,,,,4,,,48,45
3864,note_on,216,0,1,,,,,,,,,1,,,76,0
3864,note_on,0,0,1,,,,,,,,,1,,,74,45
3888,note_on,0,0,1,,,,,,,,,1,,,72,45
3888,note_on,24,0,1,,,,,,,,,1,,,74,0
3904,note_on,256,0,3,,,,,,,,,3,,,60,0
3904,note_on,0,0,2,,,,,,,,,2,,,64,0
3904,note_on,256,0,2,,,,,,,,,2,,,55,0
3904,note_on,256,0,4,,,,,,,,,4,,,48,0
3912,note_on,0,0,1,,,,,,,,,1,,,71,45
3912,note_on,24,0,1,,,,,,,,,1,,,72,0
3936,note_on,24,0,1,,,,,,,,,1,,,71,0
3936,note_on,0,0,1,,,,,,,,,1,,,72,45
3960,note_on,24,0,1,,,,,,,,,1,,,72,0
3960,note_on,0,0,1,,,,,,,,,1,,,74,45
3984,note_on,0,0,1,,,,,,,,,1,,,76,45
3984,note_on,24,0,1,,,,,,,,,1,,,74,0
4008,note_on,0,0,1,,,,,,,,,1,,,77,45
4008,note_on,24,0,1,,,,,,,,,1,,,76,0
4030,note_on,22,0,1,,,,,,,,,1,,,77,0
4032,note_on,2,0,1,,,,,,,,,1,,,79,45
4056,note_on,0,0,1,,,,,,,,,1,,,78,45
4056,note_on,24,0,1,,,,,,,,,1,,,79,0
4080,note_on,24,0,1,,,,,,,,,1,,,78,0
4080,note_on,0,0,1,,,,,,,,,1,,,81,45
4104,note_on,24,0,1,,,,,,,,,1,,,81,0
4104,note_on,0,0,1,,,,,,,,,1,,,79,45
4128,note_on,24,0,1,,,,,,,,,1,,,79,0
4128,note_on,0,0,1,,,,,,,,,1,,,77,45
4152,note_on,0,0,1,,,,,,,,,1,,,76,45
4152,note_on,24,0,1,,,,,,,,,1,,,77,0
4176,note_on,0,0,1,,,,,,,,,1,,,74,45
4176,note_on,24,0,1,,,,,,,,,1,,,76,0
4200,note_on,24,0,1,,,,,,,,,1,,,74,0
4200,note_on,0,0,1,,,,,,,,,1,,,72,45
4222,note_on,22,0,1,,,,,,,,,1,,,72,0
4224,note_on,320,0,3,,,,,,,,,3,,,55,45
4224,note_on,2,0,1,,,,,,,,,1,,,76,45
4224,note_on,320,0,4,,,,,,,,,4,,,48,45
4224,note_on,320,0,2,,,,,,,,,2,,,64,45
4320,note_on,96,0,2,,,,,,,,,2,,,64,0
4320,note_on,0,0,2,,,,,,,,,2,,,67,45
4320,note_on,96,0,4,,,,,,,,,4,,,48,0
4320,note_on,0,0,4,,,,,,,,,4,,,52,45
4320,note_on,96,0,3,,,,,,,,,3,,,55,0
4320,note_on,0,0,3,,,,,,,,,3,,,60,45
4416,note_on,0,0,2,,,,,,,,,2,,,62,45
4416,note_on,96,0,2,,,,,,,,,2,,,67,0
4416,note_on,192,0,1,,,,,,,,,1,,,76,0
4416,note_on,0,0,1,,,,,,,,,1,,,74,45
4416,note_on,96,0,4,,,,,,,,,4,,,52,0
4416,note_on,96,0,3,,,,,,,,,3,,,60,0
4416,note_on,0,0,3,,,,,,,,,3,,,59,45
4416,note_on,0,0,4,,,,,,,,,4,,,55,45
4510,note_on,94,0,3,,,,,,,,,3,,,59,0
4510,note_on,94,0,1,,,,,,,,,1,,,74,0
4510,note_on,94,0,4,,,,,,,,,4,,,55,0
4510,note_on,94,0,2,,,,,,,,,2,,,62,0
4608,note_on,98,0,1,,,,,,,,,1,,,60,45
4656,note_on,48,0,1,,,,,,,,,1,,,60,0
4656,note_on,0,0,1,,,,,,,,,1,,,64,45
4704,note_on,0,0,1,,,,,,,,,1,,,67,45
4704,note_on,48,0,1,,,,,,,,,1,,,64,0
4752,note_on,0,0,1,,,,,,,,,1,,,72,45
4752,note_on,48,0,1,,,,,,,,,1,,,67,0
4798,note_on,46,0,1,,,,,,,,,1,,,72,0
4800,note_on,290,0,4,,,,,,,,,4,,,48,45
4800,note_on,2,0,1,,,,,,,,,1,,,76,45
4800,note_on,290,0,3,,,,,,,,,3,,,60,45
4800,note_on,0,0,2,,,,,,,,,2,,,64,45
4800,note_on,290,0,2,,,,,,,,,2,,,55,45
5016,note_on,0,0,1,,,,,,,,,1,,,72,45
5016,note_on,216,0,1,,,,,,,,,1,,,76,0
5040,note_on,0,0,1,,,,,,,,,1,,,79,45
5040,note_on,24,0,1,,,,,,,,,1,,,72,0
5056,note_on,256,0,2,,,,,,,,,2,,,55,0
5056,note_on,0,0,2,,,,,,,,,2,,,64,0
5056,note_on,256,0,3,,,,,,,,,3,,,60,0
5056,note_on,256,0,4,,,,,,,,,4,,,48,0
5064,note_on,24,0,1,,,,,,,,,1,,,79,0
5064,note_on,0,0,1,,,,,,,,,1,,,78,45
5086,note_on,22,0,1,,,,,,,,,1,,,78,0
5088,note_on,2,0,1,,,,,,,,,1,,,79,45
5112,note_on,0,0,1,,,,,,,,,1,,,76,45
5112,note_on,24,0,1,,,,,,,,,1,,,79,0
5136,note_on,0,0,1,,,,,,,,,1,,,84,45
5136,note_on,24,0,1,,,,,,,,,1,,,76,0
5160,note_on,24,0,1,,,,,,,,,1,,,84,0
5160,note_on,0,0,1,,,,,,,,,1,,,83,45
5182,note_on,22,0,1,,,,,,,,,1,,,83,0
5184,note_on,2,0,1,,,,,,,,,1,,,84,45
5208,note_on,0,0,1,,,,,,,,,1,,,79,45
5208,note_on,24,0,1,,,,,,,,,1,,,84,0
5230,note_on,22,0,1,,,,,,,,,1,,,79,0
5232,note_on,2,0,1,,,,,,,,,1,,,88,45
5256,note_on,24,0,1,,,,,,,,,1,,,88,0
5256,note_on,0,0,1,,,,,,,,,1,,,84,45
5280,note_on,24,0,1,,,,,,,,,1,,,84,0
5280,note_on,0,0,1,,,,,,,,,1,,,79,45
5304,note_on,24,0,1,,,,,,,,,1,,,79,0
5304,note_on,0,0,1,,,,,,,,,1,,,76,45
5328,note_on,0,0,1,,,,,,,,,1,,,74,45
5328,note_on,24,0,1,,,,,,,,,1,,,76,0
5352,note_on,0,0,1,,,,,,,,,1,,,72,45
5352,note_on,24,0,1,,,,,,,,,1,,,74,0
5374,note_on,22,0,1,,,,,,,,,1,,,72,0
5376,note_on,320,0,3,,,,,,,,,3,,,55,45
5376,note_on,320,0,4,,,,,,,,,4,,,48,45
5376,note_on,320,0,2,,,,,,,,,2,,,64,45
5376,note_on,2,0,1,,,,,,,,,1,,,76,45
5470,note_on,94,0,1,,,,,,,,,1,,,76,0
5472,note_on,2,0,1,,,,,,,,,1,,,77,45
5472,note_on,0,0,2,,,,,,,,,2,,,67,45
5472,note_on,96,0,2,,,,,,,,,2,,,64,0
5472,note_on,96,0,3,,,,,,,,,3,,,55,0
5472,note_on,96,0,4,,,,,,,,,4,,,48,0
5472,note_on,0,0,4,,,,,,,,,4,,,52,45
5472,note_on,0,0,3,,,,,,,,,3,,,60,45
5480,note_on,0,0,1,,,,,,,,,1,,,76,45
5480,note_on,8,0,1,,,,,,,,,1,,,77,0
5488,note_on,8,0,1,,,,,,,,,1,,,76,0
5488,note_on,0,0,1,,,,,,,,,1,,,74,45
5496,note_on,8,0,1,,,,,,,,,1,,,74,0
5496,note_on,0,0,1,,,,,,,,,1,,,76,45
5508,note_on,0,0,1,,,,,,,,,1,,,77,45
5508,note_on,12,0,1,,,,,,,,,1,,,76,0
5520,note_on,12,0,1,,,,,,,,,1,,,77,0
5520,note_on,0,0,1,,,,,,,,,1,,,78,45
5544,note_on,24,0,1,,,,,,,,,1,,,78,0
5544,note_on,0,0,1,,,,,,,,,1,,,79,45
5566,note_on,22,0,1,,,,,,,,,1,,,79,0
5568,note_on,96,0,3,,,,,,,,,3,,,60,0
5568,note_on,96,0,4,,,,,,,,,4,,,52,0
5568,note_on,0,0,4,,,,,,,,,4,,,55,45
5568,note_on,0,0,2,,,,,,,,,2,,,62,45
5568,note_on,96,0,2,,,,,,,,,2,,,67,0
5568,note_on,0,0,3,,,,,,,,,3,,,59,45
5568,note_on,2,0,1,,,,,,,,,1,,,74,45
5662,note_on,94,0,2,,,,,,,,,2,,,62,0
5662,note_on,94,0,4,,,,,,,,,4,,,55,0
5662,note_on,94,0,1,,,,,,,,,1,,,74,0
5662,note_on,94,0,3,,,,,,,,,3,,,59,0
5664,note_on,2,0,3,,,,,,,,,3,,,62,45
5760,note_on,96,0,3,,,,,,,,,3,,,62,0
5760,note_on,0,0,3,,,,,,,,,3,,,59,45
5760,note_on,98,0,1,,,,,,,,,1,,,73,45
5782,note_on,22,0,1,,,,,,,,,1,,,73,0
5784,note_on,2,0,1,,,,,,,,,1,,,74,45
5854,note_on,70,0,1,,,,,,,,,1,,,74,0
5856,note_on,2,0,1,,,,,,,,,1,,,73,45
5856,note_on,96,0,3,,,,,,,,,3,,,59,0
5856,note_on,0,0,3,,,,,,,,,3,,,55,45
5878,note_on,22,0,1,,,,,,,,,1,,,73,0
5880,note_on,2,0,1,,,,,,,,,1,,,74,45
5950,note_on,70,0,1,,,,,,,,,1,,,74,0
5950,note_on,94,0,3,,,,,,,,,3,,,55,0
5952,note_on,290,0,2,,,,,,,,,2,,,66,45
5952,note_on,290,0,4,,,,,,,,,4,,,48,45
5952,note_on,2,0,1,,,,,,,,,1,,,74,45
5952,note_on,2,0,3,,,,,,,,,3,,,57,45
6048,note_on,0,0,2,,,,,,,,,2,,,69,60
6048,note_on,96,0,2,,,,,,,,,2,,,66,0
6048,note_on,96,0,3,,,,,,,,,3,,,57,0
6048,note_on,0,0,3,,,,,,,,,3,,,54,60
6120,note_on,0,0,3,,,,,,,,,3,,,50,45
6120,note_on,72,0,3,,,,,,,,,3,,,54,0
6120,note_on,0,0,2,,,,,,,,,2,,,66,45
6120,note_on,72,0,2,,,,,,,,,2,,,69,0
6142,note_on,22,0,3,,,,,,,,,3,,,50,0
6142,note_on,22,0,2,,,,,,,,,2,,,66,0
6144,note_on,2,0,3,,,,,,,,,3,,,55,45
6144,note_on,2,0,2,,,,,,,,,2,,,71,45
6144,note_on,192,0,4,,,,,,,,,4,,,48,0
6144,note_on,0,0,4,,,,,,,,,4,,,47,45
6208,note_on,256,0,1,,,,,,,,,1,,,74,0
6238,note_on,94,0,3,,,,,,,,,3,,,55,0
6238,note_on,94,0,2,,,,,,,,,2,,,71,0
6238,note_on,94,0,4,,,,,,,,,4,,,47,0
6240,note_on,32,0,1,,,,,,,,,1,,,76,45
6312,note_on,0,0,1,,,,,,,,,1,,,74,45
6312,note_on,72,0,1,,,,,,,,,1,,,76,0
6334,note_on,22,0,1,,,,,,,,,1,,,74,0
6336,note_on,2,0,1,,,,,,,,,1,,,79,45
6408,note_on,72,0,1,,,,,,,,,1,,,79,0
6408,note_on,0,0,1,,,,,,,,,1,,,74,45
6430,note_on,22,0,1,,,,,,,,,1,,,74,0
6432,note_on,2,0,1,,,,,,,,,1,,,83,45
6504,note_on,0,0,1,,,,,,,,,1,,,74,45
6504,note_on,72,0,1,,,,,,,,,1,,,83,0
6526,note_on,22,0,1,,,,,,,,,1,,,74,0
6528,note_on,290,0,2,,,,,,,,,2,,,66,45
6528,note_on,290,0,4,,,,,,,,,4,,,48,45
6528,note_on,2,0,1,,,,,,,,,1,,,74,45
6528,note_on,290,0,3,,,,,,,,,3,,,57,45
6624,note_on,96,0,3,,,,,,,,,3,,,57,0
6624,note_on,0,0,3,,,,,,,,,3,,,54,60
6624,note_on,96,0,2,,,,,,,,,2,,,66,0
6624,note_on,0,0,2,,,,,,,,,2,,,69,60
6696,note_on,0,0,2,,,,,,,,,2,,,66,45
6696,note_on,72,0,2,,,,,,,,,2,,,69,0
6696,note_on,72,0,3,,,,,,,,,3,,,54,0
6696,note_on,0,0,3,,,,,,,,,3,,,50,45
6718,note_on,22,0,2,,,,,,,,,2,,,66,0
6718,note_on,22,0,3,,,,,,,,,3,,,50,0
6720,note_on,2,0,2,,,,,,,,,2,,,71,45
6720,note_on,2,0,3,,,,,,,,,3,,,55,45
6720,note_on,192,0,4,,,,,,,,,4,,,48,0
6720,note_on,0,0,4,,,,,,,,,4,,,47,45
6784,note_on,256,0,1,,,,,,,,,1,,,74,0
6814,note_on,94,0,2,,,,,,,,,2,,,71,0
6814,note_on,94,0,3,,,,,,,,,3,,,55,0
6816,note_on,2,0,3,,,,,,,,,3,,,55,45
6816,note_on,2,0,2,,,,,,,,,2,,,62,45
6816,note_on,32,0,1,,,,,,,,,1,,,76,45
6880,note_on,160,0,4,,,,,,,,,4,,,47,0
6888,note_on,72,0,1,,,,,,,,,1,,,76,0
6888,note_on,0,0,1,,,,,,,,,1,,,74,45
6910,note_on,22,0,1,,,,,,,,,1,,,74,0
6912,note_on,32,0,4,,,,,,,,,4,,,47,45
6912,note_on,2,0,1,,,,,,,,,1,,,79,45
6976,note_on,160,0,3,,,,,,,,,3,,,55,0
6984,note_on,72,0,1,,,,,,,,,1,,,79,0
6984,note_on,0,0,1,,,,,,,,,1,,,74,45
7006,note_on,22,0,1,,,,,,,,,1,,,74,0
7008,note_on,192,0,2,,,,,,,,,2,,,62,0
7008,note_on,0,0,2,,,,,,,,,2,,,63,45
7008,note_on,2,0,1,,,,,,,,,1,,,83,45
7008,note_on,32,0,3,,,,,,,,,3,,,55,45
7072,note_on,160,0,4,,,,,,,,,4,,,47,0
7080,note_on,0,0,1,,,,,,,,,1,,,75,45
7080,note_on,72,0,1,,,,,,,,,1,,,83,0
7102,note_on,94,0,3,,,,,,,,,3,,,55,0
7102,note_on,22,0,1,,,,,,,,,1,,,75,0
7102,note_on,94,0,2,,,,,,,,,2,,,63,0
7104,note_on,2,0,2,,,,,,,,,2,,,64,45
7104,note_on,2,0,3,,,,,,,,,3,,,55,45
7104,note_on,2,0,1,,,,,,,,,1,,,78,45
7104,note_on,32,0,4,,,,,,,,,4,,,48,45
7128,note_on,0,0,1,,,,,,,,,1,,,76,48
7128,note_on,24,0,1,,,,,,,,,1,,,78,0
7152,note_on,0,0,1,,,,,,,,,1,,,74,51
7152,note_on,24,0,1,,,,,,,,,1,,,76,0
7152,note_on,0,0,3,,,,,,,,,3,,,56,52
7152,note_on,48,0,3,,,,,,,,,3,,,55,0
7176,note_on,24,0,1,,,,,,,,,1,,,74,0
7176,note_on,0,0,1,,,,,,,,,1,,,72,55
7200,note_on,0,0,1,,,,,,,,,1,,,71,59
7200,note_on,48,0,3,,,,,,,,,3,,,56,0
7200,note_on,0,0,3,,,,,,,,,3,,,57,59
7200,note_on,24,0,1,,,,,,,,,1,,,72,0
7224,note_on,0,0,1,,,,,,,,,1,,,69,63
7224,note_on,24,0,1,,,,,,,,,1,,,71,0
7246,note_on,22,0,1,,,,,,,,,1,,,69,0
7248,note_on,48,0,3,,,,,,,,,3,,,57,0
7248,note_on,0,0,3,,,,,,,,,3,,,58,67
7248,note_on,144,0,2,,,,,,,,,2,,,64,0
7248,note_on,0,0,2,,,,,,,,,2,,,67,67
7248,note_on,0,0,4,,,,,,,,,4,,,49,67
7248,note_on,144,0,4,,,,,,,,,4,,,48,0
7248,note_on,2,0,1,,,,,,,,,1,,,76,67
7264,note_on,16,0,1,,,,,,,,,1,,,76,0
7272,note_on,8,0,1,,,,,,,,,1,,,76,71
7288,note_on,16,0,1,,,,,,,,,1,,,76,0
7294,note_on,46,0,3,,,,,,,,,3,,,58,0
7294,note_on,46,0,2,,,,,,,,,2,,,67,0
7294,note_on,46,0,4,,,,,,,,,4,,,49,0
7296,note_on,8,0,1,,,,,,,,,1,,,76,45
7296,note_on,2,0,3,,,,,,,,,3,,,59,45
7296,note_on,2,0,2,,,,,,,,,2,,,67,45
7296,note_on,2,0,4,,,,,,,,,4,,,50,45
7390,note_on,94,0,3,,,,,,,,,3,,,59,0
7390,note_on,94,0,2,,,,,,,,,2,,,67,0
7392,note_on,96,0,1,,,,,,,,,1,,,76,0
7392,note_on,0,0,1,,,,,,,,,1,,,67,45
7392,note_on,2,0,3,,,,,,,,,3,,,59,45
7392,note_on,2,0,2,,,,,,,,,2,,,62,45
7456,note_on,160,0,4,,,,,,,,,4,,,50,0
7488,note_on,96,0,2,,,,,,,,,2,,,62,0
7488,note_on,0,0,3,,,,,,,,,3,,,57,45
7488,note_on,96,0,3,,,,,,,,,3,,,59,0
