tick,type,data,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
4625,note_on,,10,0,1,,,,,,,,,0,,,76,0
4670,note_on,,45,0,1,,,,,,,,,0,,,76,67
4675,note_on,,5,0,1,,,,,,,,,0,,,75,0
4731,note_on,,56,0,1,,,,,,,,,0,,,75,59
4742,note_on,,11,0,1,,,,,,,,,0,,,76,0
4785,note_on,,43,0,1,,,,,,,,,0,,,76,69
4786,note_on,,1,0,1,,,,,,,,,0,,,75,0
4842,note_on,,56,0,1,,,,,,,,,0,,,71,55
4857,note_on,,15,0,1,,,,,,,,,0,,,76,0
4906,note_on,,49,0,1,,,,,,,,,0,,,74,65
4930,note_on,,24,0,1,,,,,,,,,0,,,71,0
4970,note_on,,40,0,1,,,,,,,,,0,,,72,59
4971,note_on,,1,0,1,,,,,,,,,0,,,74,0
5035,note_on,,64,0,1,,,,,,,,,0,,,69,71
5036,note_on,,1,0,1,,,,,,,,,0,,,45,62
5040,note_on,,4,0,1,,,,,,,,,0,,,72,0
5066,control_change,,26,0,1,,,,,,,,,0,64,127,,
5094,note_on,,28,0,1,,,,,,,,,0,,,45,0
5100,note_on,,6,0,1,,,,,,,,,0,,,52,69
5154,note_on,,54,0,1,,,,,,,,,0,,,69,0
5155,note_on,,1,0,1,,,,,,,,,0,,,57,69
5158,note_on,,3,0,1,,,,,,,,,0,,,52,0
5214,note_on,,56,0,1,,,,,,,,,0,,,57,0
5216,note_on,,2,0,1,,,,,,,,,0,,,60,76
5225,control_change,,9,0,1,,,,,,,,,0,64,0,,
5270,note_on,,45,0,1,,,,,,,,,0,,,64,78
5276,note_on,,6,0,1,,,,,,,,,0,,,60,0
5330,note_on,,54,0,1,,,,,,,,,0,,,69,77
5335,note_on,,5,0,1,,,,,,,,,0,,,64,0
5380,note_on,,45,0,1,,,,,,,,,0,,,69,0
5385,note_on,,0,0,1,,,,,,,,,0,,,40,65
5385,note_on,,5,0,1,,,,,,,,,0,,,71,79
5425,control_change,,40,0,1,,,,,,,,,0,64,127,,
5430,note_on,,5,0,1,,,,,,,,,0,,,40,0
5445,note_on,,15,0,1,,,,,,,,,0,,,52,68
5503,note_on,,58,0,1,,,,,,,,,0,,,52,0
5504,note_on,,1,0,1,,,,,,,,,0,,,71,0
5510,note_on,,6,0,1,,,,,,,,,0,,,56,75
5560,note_on,,50,0,1,,,,,,,,,0,,,56,0
5566,note_on,,6,0,1,,,,,,,,,0,,,64,83
5585,control_change,,19,0,1,,,,,,,,,0,64,0,,
5630,note_on,,45,0,1,,,,,,,,,0,,,72,86
5637,note_on,,7,0,1,,,,,,,,,0,,,64,0
5688,note_on,,51,0,1,,,,,,,,,0,,,72,0
5694,note_on,,6,0,1,,,,,,,,,0,,,71,75
5752,note_on,,58,0,1,,,,,,,,,0,,,71,0
5760,note_on,,8,0,1,,,,,,,,,0,,,45,65
5762,note_on,,2,0,1,,,,,,,,,0,,,69,71
5810,control_change,,48,0,1,,,,,,,,,0,64,127,,
5825,note_on,,15,0,1,,,,,,,,,0,,,52,67
5825,note_on,,0,0,1,,,,,,,,,0,,,45,0
5830,note_on,,5,0,1,,,,,,,,,0,,,69,0
5890,note_on,,60,0,1,,,,,,,,,0,,,57,66
5900,note_on,,10,0,1,,,,,,,,,0,,,52,0
5931,note_on,,31,0,1,,,,,,,,,0,,,57,0
5946,note_on,,15,0,1,,,,,,,,,0,,,71,82
6005,note_on,,59,0,1,,,,,,,,,0,,,72,88
6010,control_change,,5,0,1,,,,,,,,,0,64,0,,
6029,note_on,,19,0,1,,,,,,,,,0,,,71,0
6066,note_on,,37,0,1,,,,,,,,,0,,,74,90
6086,note_on,,20,0,1,,,,,,,,,0,,,72,0
6133,note_on,,47,0,1,,,,,,,,,0,,,76,94
6133,note_on,,0,0,1,,,,,,,,,0,,,48,68
6136,note_on,,3,0,1,,,,,,,,,0,,,74,0
6193,note_on,,57,0,1,,,,,,,,,0,,,48,0
6195,note_on,,2,0,1,,,,,,,,,0,,,55,80
6201,control_change,,6,0,1,,,,,,,,,0,64,127,,
6246,note_on,,45,0,1,,,,,,,,,0,,,76,0
6256,note_on,,10,0,1,,,,,,,,,0,,,60,93
6277,note_on,,21,0,1,,,,,,,,,0,,,55,0
6310,note_on,,33,0,1,,,,,,,,,0,,,67,97
6338,note_on,,28,0,1,,,,,,,,,0,,,60,0
6360,control_change,,22,0,1,,,,,,,,,0,64,0,,
6365,note_on,,5,0,1,,,,,,,,,0,,,77,101
6395,note_on,,30,0,1,,,,,,,,,0,,,67,0
6425,note_on,,30,0,1,,,,,,,,,0,,,76,96
6445,note_on,,20,0,1,,,,,,,,,0,,,77,0
6485,note_on,,40,0,1,,,,,,,,,0,,,74,96
6486,note_on,,1,0,1,,,,,,,,,0,,,43,76
6497,note_on,,11,0,1,,,,,,,,,0,,,76,0
6530,control_change,,33,0,1,,,,,,,,,0,64,127,,
6539,note_on,,9,0,1,,,,,,,,,0,,,43,0
6547,note_on,,8,0,1,,,,,,,,,0,,,55,86
6600,note_on,,53,0,1,,,,,,,,,0,,,55,0
6604,note_on,,4,0,1,,,,,,,,,0,,,74,0
6605,note_on,,1,0,1,,,,,,,,,0,,,59,84
6650,note_on,,45,0,1,,,,,,,,,0,,,59,0
6660,note_on,,10,0,1,,,,,,,,,0,,,65,93
6706,control_change,,46,0,1,,,,,,,,,0,64,0,,
6725,note_on,,19,0,1,,,,,,,,,0,,,76,96
6752,note_on,,27,0,1,,,,,,,,,0,,,65,0
6786,note_on,,34,0,1,,,,,,,,,0,,,74,83
6800,note_on,,14,0,1,,,,,,,,,0,,,76,0
6847,note_on,,47,0,1,,,,,,,,,0,,,72,87
6848,note_on,,1,0,1,,,,,,,,,0,,,45,71
6856,note_on,,8,0,1,,,,,,,,,0,,,74,0
6887,control_change,,31,0,1,,,,,,,,,0,64,127,,
6911,note_on,,24,0,1,,,,,,,,,0,,,52,81
6923,note_on,,12,0,1,,,,,,,,,0,,,45,0
6966,note_on,,43,0,1,,,,,,,,,0,,,72,0
6973,note_on,,7,0,1,,,,,,,,,0,,,57,66
6979,note_on,,6,0,1,,,,,,,,,0,,,52,0
7031,note_on,,52,0,1,,,,,,,,,0,,,64,78
7040,note_on,,9,0,1,,,,,,,,,0,,,57,0
7056,control_change,,16,0,1,,,,,,,,,0,64,0,,
7093,note_on,,37,0,1,,,,,,,,,0,,,74,84
7111,note_on,,18,0,1,,,,,,,,,0,,,64,0
7148,note_on,,37,0,1,,,,,,,,,0,,,74,0
7150,note_on,,2,0,1,,,,,,,,,0,,,72,81
7220,note_on,,70,0,1,,,,,,,,,0,,,71,78
7221,note_on,,1,0,1,,,,,,,,,0,,,40,63
7222,note_on,,1,0,1,,,,,,,,,0,,,72,0
7260,control_change,,38,0,1,,,,,,,,,0,64,127,,
7279,note_on,,19,0,1,,,,,,,,,0,,,40,0
7290,note_on,,11,0,1,,,,,,,,,0,,,52,64
7345,note_on,,55,0,1,,,,,,,,,0,,,52,0
7362,note_on,,17,0,1,,,,,,,,,0,,,71,0
7369,note_on,,7,0,1,,,,,,,,,0,,,64,75
7455,note_on,,86,0,1,,,,,,,,,0,,,64,0
7458,note_on,,3,0,1,,,,,,,,,0,,,76,77
7496,note_on,,38,0,1,,,,,,,,,0,,,76,0
7536,note_on,,40,0,1,,,,,,,,,0,,,64,67
7576,note_on,,40,0,1,,,,,,,,,0,,,64,0
7606,note_on,,30,0,1,,,,,,,,,0,,,76,63
7631,note_on,,25,0,1,,,,,,,,,0,,,76,0
7671,note_on,,40,0,1,,,,,,,,,0,,,76,58
7730,note_on,,59,0,1,,,,,,,,,0,,,76,0
7740,note_on,,10,0,1,,,,,,,,,0,,,88,57
7777,note_on,,37,0,1,,,,,,,,,0,,,88,0
7814,note_on,,37,0,1,,,,,,,,,0,,,75,71
7889,note_on,,75,0,1,,,,,,,,,0,,,75,0
7901,note_on,,12,0,1,,,,,,,,,0,,,76,64
7971,note_on,,70,0,1,,,,,,,,,0,,,76,0
7982,note_on,,11,0,1,,,,,,,,,0,,,75,66
7986,control_change,,4,0,1,,,,,,,,,0,64,0,,
8060,note_on,,74,0,1,,,,,,,,,0,,,76,60
8064,note_on,,4,0,1,,,,,,,,,0,,,75,0
8141,note_on,,77,0,1,,,,,,,,,0,,,75,57
8165,note_on,,24,0,1,,,,,,,,,0,,,76,0
8236,note_on,,71,0,1,,,,,,,,,0,,,76,65
8241,note_on,,5,0,1,,,,,,,,,0,,,75,0
8351,note_on,,110,0,1,,,,,,,,,0,,,75,58
8357,note_on,,6,0,1,,,,,,,,,0,,,76,0
8444,note_on,,87,0,1,,,,,,,,,0,,,75,0
8455,note_on,,11,0,1,,,,,,,,,0,,,76,66
8540,note_on,,85,0,1,,,,,,,,,0,,,75,59
8540,note_on,,0,0,1,,,,,,,,,0,,,76,0
8610,note_on,,70,0,1,,,,,,,,,0,,,76,71
8615,note_on,,5,0,1,,,,,,,,,0,,,75,0
8680,note_on,,65,0,1,,,,,,,,,0,,,75,62
8690,note_on,,10,0,1,,,,,,,,,0,,,76,0
8740,note_on,,50,0,1,,,,,,,,,0,,,76,77
8743,note_on,,3,0,1,,,,,,,,,0,,,75,0
8805,note_on,,62,0,1,,,,,,,,,0,,,71,69
8827,note_on,,22,0,1,,,,,,,,,0,,,76,0
8871,note_on,,44,0,1,,,,,,,,,0,,,74,79
8902,note_on,,31,0,1,,,,,,,,,0,,,71,0
8941,note_on,,39,0,1,,,,,,,,,0,,,72,73
8946,note_on,,5,0,1,,,,,,,,,0,,,74,0
9015,note_on,,69,0,1,,,,,,,,,0,,,69,77
9017,note_on,,2,0,1,,,,,,,,,0,,,45,69
9019,note_on,,2,0,1,,,,,,,,,0,,,72,0
9056,control_change,,37,0,1,,,,,,,,,0,64,127,,
9072,note_on,,16,0,1,,,,,,,,,0,,,45,0
9076,note_on,,4,0,1,,,,,,,,,0,,,52,66
9134,note_on,,58,0,1,,,,,,,,,0,,,69,0
9136,note_on,,2,0,1,,,,,,,,,0,,,57,68
9136,note_on,,0,0,1,,,,,,,,,0,,,52,0
9164,note_on,,28,0,1,,,,,,,,,0,,,57,0
9190,note_on,,26,0,1,,,,,,,,,0,,,60,81
9248,note_on,,58,0,1,,,,,,,,,0,,,60,0
9251,note_on,,3,0,1,,,,,,,,,0,,,64,78
9257,control_change,,6,0,1,,,,,,,,,0,64,0,,
9301,note_on,,44,0,1,,,,,,,,,0,,,64,0
9305,note_on,,4,0,1,,,,,,,,,0,,,69,83
9355,note_on,,50,0,1,,,,,,,,,0,,,69,0
9357,note_on,,2,0,1,,,,,,,,,0,,,71,83
9360,note_on,,3,0,1,,,,,,,,,0,,,40,65
9390,control_change,,30,0,1,,,,,,,,,0,64,127,,
9400,note_on,,10,0,1,,,,,,,,,0,,,40,0
9417,note_on,,17,0,1,,,,,,,,,0,,,52,73
9469,note_on,,52,0,1,,,,,,,,,0,,,52,0
9475,note_on,,6,0,1,,,,,,,,,0,,,56,81
9476,note_on,,1,0,1,,,,,,,,,0,,,71,0
9527,note_on,,51,0,1,,,,,,,,,0,,,56,0
9530,note_on,,3,0,1,,,,,,,,,0,,,64,77
9572,control_change,,42,0,1,,,,,,,,,0,64,0,,
9587,note_on,,15,0,1,,,,,,,,,0,,,68,82
9600,note_on,,13,0,1,,,,,,,,,0,,,64,0
9645,note_on,,45,0,1,,,,,,,,,0,,,68,0
9647,note_on,,2,0,1,,,,,,,,,0,,,71,85
9697,note_on,,50,0,1,,,,,,,,,0,,,71,0
9705,note_on,,8,0,1,,,,,,,,,0,,,72,88
9705,note_on,,0,0,1,,,,,,,,,0,,,45,66
9732,control_change,,27,0,1,,,,,,,,,0,64,127,,
9762,note_on,,30,0,1,,,,,,,,,0,,,45,0
9765,note_on,,3,0,1,,,,,,,,,0,,,52,63
9824,note_on,,59,0,1,,,,,,,,,0,,,72,0
9826,note_on,,2,0,1,,,,,,,,,0,,,57,67
9830,note_on,,4,0,1,,,,,,,,,0,,,52,0
9893,note_on,,63,0,1,,,,,,,,,0,,,57,0
9895,note_on,,2,0,1,,,,,,,,,0,,,64,78
9955,note_on,,0,0,1,,,,,,,,,0,,,64,0
9955,control_change,,60,0,1,,,,,,,,,0,64,0,,
9960,note_on,,5,0,1,,,,,,,,,0,,,76,81
10018,note_on,,58,0,1,,,,,,,,,0,,,75,83
10021,note_on,,3,0,1,,,,,,,,,0,,,76,0
10075,note_on,,54,0,1,,,,,,,,,0,,,76,83
10083,note_on,,8,0,1,,,,,,,,,0,,,75,0
10136,note_on,,53,0,1,,,,,,,,,0,,,75,77
10151,note_on,,15,0,1,,,,,,,,,0,,,76,0
10191,note_on,,40,0,1,,,,,,,,,0,,,75,0
10193,note_on,,2,0,1,,,,,,,,,0,,,76,78
10249,note_on,,56,0,1,,,,,,,,,0,,,71,77
10258,note_on,,9,0,1,,,,,,,,,0,,,76,0
10306,note_on,,48,0,1,,,,,,,,,0,,,74,80
10324,note_on,,18,0,1,,,,,,,,,0,,,71,0
10366,note_on,,42,0,1,,,,,,,,,0,,,72,75
10366,note_on,,0,0,1,,,,,,,,,0,,,74,0
10430,note_on,,64,0,1,,,,,,,,,0,,,69,76
10433,note_on,,3,0,1,,,,,,,,,0,,,45,62
10434,note_on,,1,0,1,,,,,,,,,0,,,72,0
10471,control_change,,37,0,1,,,,,,,,,0,64,127,,
10490,note_on,,19,0,1,,,,,,,,,0,,,52,68
10493,note_on,,3,0,1,,,,,,,,,0,,,45,0
10545,note_on,,52,0,1,,,,,,,,,0,,,52,0
10550,note_on,,5,0,1,,,,,,,,,0,,,57,63
10579,note_on,,29,0,1,,,,,,,,,0,,,69,0
10610,note_on,,31,0,1,,,,,,,,,0,,,60,71
10610,note_on,,0,0,1,,,,,,,,,0,,,57,0
10620,control_change,,10,0,1,,,,,,,,,0,64,0,,
10675,note_on,,55,0,1,,,,,,,,,0,,,64,75
10690,note_on,,15,0,1,,,,,,,,,0,,,60,0
10736,note_on,,46,0,1,,,,,,,,,0,,,69,78
10740,note_on,,4,0,1,,,,,,,,,0,,,64,0
10789,note_on,,49,0,1,,,,,,,,,0,,,69,0
10792,note_on,,3,0,1,,,,,,,,,0,,,40,66
10793,note_on,,1,0,1,,,,,,,,,0,,,71,78
10825,control_change,,32,0,1,,,,,,,,,0,64,127,,
10837,note_on,,12,0,1,,,,,,,,,0,,,40,0
10850,note_on,,13,0,1,,,,,,,,,0,,,52,80
10900,note_on,,50,0,1,,,,,,,,,0,,,52,0
10910,note_on,,10,0,1,,,,,,,,,0,,,56,74
10912,note_on,,2,0,1,,,,,,,,,0,,,71,0
10970,note_on,,58,0,1,,,,,,,,,0,,,56,0
10972,note_on,,2,0,1,,,,,,,,,0,,,64,78
10996,control_change,,24,0,1,,,,,,,,,0,64,0,,
11035,note_on,,39,0,1,,,,,,,,,0,,,72,83
11049,note_on,,14,0,1,,,,,,,,,0,,,64,0
11102,note_on,,53,0,1,,,,,,,,,0,,,72,0
11106,note_on,,4,0,1,,,,,,,,,0,,,71,72
11163,note_on,,57,0,1,,,,,,,,,0,,,71,0
11175,note_on,,12,0,1,,,,,,,,,0,,,45,69
11176,note_on,,1,0,1,,,,,,,,,0,,,69,80
11200,control_change,,24,0,1,,,,,,,,,0,64,127,,
