tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,port,data,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity
450,note_on,2,0,2,,,,,,,,,,,,,,,,,0,,53,50
450,set_tempo,30,1,0,,,,,,,,,,,,,,535714,,,,,,
450,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,46,46
450,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,62,50
450,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,70,56
455,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,62,0
455,note_on,5,0,2,,,,,,,,,,,,,,,,,0,,46,0
455,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,70,0
455,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,53,0
456,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,70,64
456,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,65,53
456,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,50,50
456,note_on,1,0,2,,,,,,,,,,,,,,,,,0,,53,56
456,set_tempo,6,1,0,,,,,,,,,,,,,,500000,,,,,,
478,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,70,0
478,note_on,22,0,1,,,,,,,,,,,,,,,,,0,,65,0
478,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,53,0
478,note_on,22,0,2,,,,,,,,,,,,,,,,,0,,50,0
480,set_tempo,24,1,0,,,,,,,,,,,,,,508475,,,,,,
480,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,51,40
480,note_on,2,0,2,,,,,,,,,,,,,,,,,0,,55,44
480,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,58,43
480,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,67,49
486,note_on,6,0,1,,,,,,,,,,,,,,,,,0,,58,0
486,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,67,0
486,note_on,6,0,2,,,,,,,,,,,,,,,,,0,,51,0
486,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,55,0
492,set_tempo,12,1,0,,,,,,,,,,,,,,517241,,,,,,
504,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,51,38
504,note_on,18,0,2,,,,,,,,,,,,,,,,,0,,55,40
504,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,58,39
504,note_on,18,0,1,,,,,,,,,,,,,,,,,0,,67,45
520,note_on,16,0,2,,,,,,,,,,,,,,,,,0,,51,0
520,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,55,0
520,note_on,16,0,1,,,,,,,,,,,,,,,,,0,,58,0
520,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,67,0
522,note_on,2,0,2,,,,,,,,,,,,,,,,,0,,53,51
522,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,48,44
522,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,69,54
522,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,63,47
522,set_tempo,30,1,0,,,,,,,,,,,,,,535714,,,,,,
527,note_on,5,0,2,,,,,,,,,,,,,,,,,0,,48,0
527,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,53,0
527,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,63,0
527,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,69,0
528,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,69,64
528,note_on,1,0,2,,,,,,,,,,,,,,,,,0,,53,59
528,set_tempo,6,1,0,,,,,,,,,,,,,,500000,,,,,,
528,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,48,54
528,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,63,54
550,note_on,22,0,1,,,,,,,,,,,,,,,,,0,,63,0
550,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,69,0
550,note_on,22,0,2,,,,,,,,,,,,,,,,,0,,48,0
550,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,53,0
552,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,70,52
552,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,50,39
552,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,58,48
552,note_on,2,0,2,,,,,,,,,,,,,,,,,0,,53,42
552,set_tempo,24,1,0,,,,,,,,,,,,,,508475,,,,,,
558,note_on,6,0,1,,,,,,,,,,,,,,,,,0,,58,0
558,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,53,0
558,note_on,6,0,2,,,,,,,,,,,,,,,,,0,,50,0
558,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,70,0
564,set_tempo,12,1,0,,,,,,,,,,,,,,535714,,,,,,
576,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,50,42
576,note_on,18,0,2,,,,,,,,,,,,,,,,,0,,53,47
576,note_on,18,0,1,,,,,,,,,,,,,,,,,0,,70,50
576,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,65,43
576,control_change,576,0,3,,,,,,,,,,,,,,,64,0,0,,,
580,control_change,4,0,3,,,,,,,,,,,,,,,64,127,0,,,
588,control_change,8,0,3,,,,,,,,,,,,,,,64,0,0,,,
592,note_on,16,0,2,,,,,,,,,,,,,,,,,0,,50,0
592,note_on,16,0,1,,,,,,,,,,,,,,,,,0,,70,0
594,note_on,2,0,2,,,,,,,,,,,,,,,,,0,,45,47
594,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,72,54
598,note_on,4,0,2,,,,,,,,,,,,,,,,,0,,53,0
599,note_on,1,0,2,,,,,,,,,,,,,,,,,0,,45,0
599,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,72,0
599,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,65,0
600,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,45,57
600,note_on,1,0,2,,,,,,,,,,,,,,,,,0,,53,61
600,control_change,12,0,3,,,,,,,,,,,,,,,64,0,0,,,
600,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,72,65
600,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,65,58
600,set_tempo,36,1,0,,,,,,,,,,,,,,500000,,,,,,
604,control_change,4,0,3,,,,,,,,,,,,,,,64,127,0,,,
612,control_change,8,0,3,,,,,,,,,,,,,,,64,0,0,,,
622,note_on,22,0,1,,,,,,,,,,,,,,,,,0,,72,0
622,note_on,22,0,2,,,,,,,,,,,,,,,,,0,,45,0
624,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,74,62
624,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,70,59
624,note_on,2,0,2,,,,,,,,,,,,,,,,,0,,44,47
624,set_tempo,24,1,0,,,,,,,,,,,,,,508475,,,,,,
630,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,74,0
630,note_on,6,0,1,,,,,,,,,,,,,,,,,0,,70,0
630,note_on,6,0,2,,,,,,,,,,,,,,,,,0,,44,0
630,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,53,0
630,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,65,0
636,set_tempo,12,1,0,,,,,,,,,,,,,,517241,,,,,,
648,note_on,18,0,2,,,,,,,,,,,,,,,,,0,,53,60
648,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,70,67
648,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,44,53
648,note_on,18,0,1,,,,,,,,,,,,,,,,,0,,74,71
664,note_on,16,0,2,,,,,,,,,,,,,,,,,0,,44,0
664,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,53,0
664,note_on,16,0,1,,,,,,,,,,,,,,,,,0,,74,0
666,note_on,2,0,2,,,,,,,,,,,,,,,,,0,,51,64
666,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,43,59
666,set_tempo,30,1,0,,,,,,,,,,,,,,500000,,,,,,
666,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,75,78
671,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,51,0
671,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,75,0
671,note_on,5,0,2,,,,,,,,,,,,,,,,,0,,43,0
671,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,70,0
672,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,70,82
672,note_on,1,0,2,,,,,,,,,,,,,,,,,0,,51,76
672,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,43,70
672,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,75,84
694,note_on,22,0,2,,,,,,,,,,,,,,,,,0,,43,0
694,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,75,0
694,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,51,0
694,note_on,22,0,1,,,,,,,,,,,,,,,,,0,,70,0
696,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,77,93
696,note_on,2,0,2,,,,,,,,,,,,,,,,,0,,49,94
696,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,41,90
696,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,73,91
696,set_tempo,30,1,0,,,,,,,,,,,,,,526316,,,,,,
696,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,65,86
696,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,70,89
702,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,73,0
702,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,77,0
702,note_on,6,0,1,,,,,,,,,,,,,,,,,0,,65,0
702,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,70,0
702,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,49,0
702,note_on,6,0,2,,,,,,,,,,,,,,,,,0,,41,0
720,note_on,18,0,1,,,,,,,,,,,,,,,,,0,,79,98
720,note_on,18,0,2,,,,,,,,,,,,,,,,,0,,48,103
720,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,40,96
720,set_tempo,24,1,0,,,,,,,,,,,,,,508475,,,,,,
720,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,72,95
720,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,67,90
720,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,70,92
730,note_on,10,0,2,,,,,,,,,,,,,,,,,0,,40,0
730,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,48,0
730,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,79,0
730,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,72,0
730,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,70,0
730,note_on,10,0,1,,,,,,,,,,,,,,,,,0,,67,0
744,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,41,107
744,note_on,14,0,1,,,,,,,,,,,,,,,,,0,,72,105
744,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,69,101
744,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,60,100
744,set_tempo,24,1,0,,,,,,,,,,,,,,566038,,,,,,
744,note_on,14,0,2,,,,,,,,,,,,,,,,,0,,53,110
754,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,53,0
754,note_on,10,0,2,,,,,,,,,,,,,,,,,0,,41,0
766,note_on,22,0,1,,,,,,,,,,,,,,,,,0,,60,0
766,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,72,0
766,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,69,0
768,set_tempo,24,1,0,,,,,,,,,,,,,,666667,,,,,,
792,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,70,37
792,note_on,38,0,2,,,,,,,,,,,,,,,,,0,,74,39
792,set_tempo,24,1,0,,,,,,,,,,,,,,500000,,,,,,
792,note_on,26,0,1,,,,,,,,,,,,,,,,,0,,86,39
808,note_on,16,0,2,,,,,,,,,,,,,,,,,0,,70,0
808,note_on,16,0,1,,,,,,,,,,,,,,,,,0,,86,0
808,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,74,0
810,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,81,42
810,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,65,38
810,note_on,2,0,2,,,,,,,,,,,,,,,,,0,,72,41
810,set_tempo,18,1,0,,,,,,,,,,,,,,535714,,,,,,
810,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,89,49
815,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,89,0
815,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,72,0
815,note_on,5,0,2,,,,,,,,,,,,,,,,,0,,65,0
815,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,81,0
816,set_tempo,6,1,0,,,,,,,,,,,,,,500000,,,,,,
816,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,69,47
816,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,89,58
816,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,84,53
816,note_on,1,0,2,,,,,,,,,,,,,,,,,0,,72,50
838,note_on,22,0,1,,,,,,,,,,,,,,,,,0,,84,0
838,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,89,0
838,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,72,0
838,note_on,22,0,2,,,,,,,,,,,,,,,,,0,,69,0
840,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,86,44
840,note_on,2,0,2,,,,,,,,,,,,,,,,,0,,74,41
840,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,70,39
840,set_tempo,24,1,0,,,,,,,,,,,,,,508475,,,,,,
840,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,77,42
846,note_on,6,0,1,,,,,,,,,,,,,,,,,0,,77,0
846,note_on,6,0,2,,,,,,,,,,,,,,,,,0,,70,0
846,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,74,0
846,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,86,0
852,set_tempo,12,1,0,,,,,,,,,,,,,,517241,,,,,,
864,note_on,18,0,1,,,,,,,,,,,,,,,,,0,,82,40
864,note_on,18,0,2,,,,,,,,,,,,,,,,,0,,70,42
864,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,67,39
880,note_on,16,0,2,,,,,,,,,,,,,,,,,0,,67,0
880,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,70,0
880,note_on,16,0,1,,,,,,,,,,,,,,,,,0,,82,0
882,note_on,2,0,2,,,,,,,,,,,,,,,,,0,,69,40
882,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,78,46
882,set_tempo,30,1,0,,,,,,,,,,,,,,535714,,,,,,
882,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,62,38
882,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,86,50
887,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,86,0
887,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,69,0
887,note_on,5,0,2,,,,,,,,,,,,,,,,,0,,62,0
887,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,78,0
888,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,81,57
888,set_tempo,6,1,0,,,,,,,,,,,,,,500000,,,,,,
888,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,66,47
888,note_on,1,0,2,,,,,,,,,,,,,,,,,0,,69,51
910,note_on,22,0,1,,,,,,,,,,,,,,,,,0,,81,0
910,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,69,0
910,note_on,22,0,2,,,,,,,,,,,,,,,,,0,,66,0
912,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,74,41
912,note_on,2,0,2,,,,,,,,,,,,,,,,,0,,70,41
912,set_tempo,24,1,0,,,,,,,,,,,,,,508475,,,,,,
912,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,82,47
912,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,67,38
918,note_on,6,0,1,,,,,,,,,,,,,,,,,0,,74,0
918,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,82,0
918,note_on,6,0,2,,,,,,,,,,,,,,,,,0,,67,0
918,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,70,0
924,set_tempo,12,1,0,,,,,,,,,,,,,,517241,,,,,,
936,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,63,40
936,note_on,18,0,2,,,,,,,,,,,,,,,,,0,,67,43
936,note_on,18,0,1,,,,,,,,,,,,,,,,,0,,79,41
952,note_on,0,0,2,,,,,,,,,,,,,,,,,0,,67,0
