tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,note,velocity
1916,note_off,,,,,0,0,2,,,,,1,,,69,73
1916,note_off,,,,,380,0,3,,,,,2,,,63,60
1916,note_off,,,,,0,0,3,,,,,2,,,60,60
1920,note_on,,,,,4,0,3,,,,,2,,,62,56
1920,note_on,,,,,0,0,2,,,,,1,,,67,69
1920,note_on,,,,,0,0,3,,,,,2,,,58,56
1920,note_on,,,,,4,0,2,,,,,1,,,75,69
2300,note_off,,,,,380,0,2,,,,,1,,,75,73
2300,note_off,,,,,0,0,3,,,,,2,,,58,60
2300,note_off,,,,,380,0,3,,,,,2,,,62,60
2300,note_off,,,,,0,0,2,,,,,1,,,67,73
2304,note_on,,,,,0,0,3,,,,,2,,,57,56
2304,note_on,,,,,4,0,3,,,,,2,,,60,56
2304,note_on,,,,,4,0,2,,,,,1,,,75,69
2304,note_on,,,,,0,0,2,,,,,1,,,66,69
2304,note_on,,,,,1920,0,1,,,,,0,,,45,92
2684,note_off,,,,,0,0,2,,,,,1,,,66,73
2684,note_off,,,,,380,0,2,,,,,1,,,75,73
2684,note_off,,,,,380,0,3,,,,,2,,,60,60
2684,note_off,,,,,0,0,3,,,,,2,,,57,60
2780,note_off,,,,,476,0,1,,,,,0,,,45,86
2784,note_on,,,,,4,0,1,,,,,0,,,48,92
2880,note_on,,,,,96,0,1,,,,,0,,,51,92
2972,note_off,,,,,92,0,1,,,,,0,,,51,86
2976,note_on,,,,,4,0,1,,,,,0,,,48,92
3068,note_off,,,,,0,0,1,,,,,0,,,48,86
3068,note_off,,,,,92,0,1,,,,,0,,,48,86
3072,note_on,,,,,4,0,1,,,,,0,,,45,127
3072,note_on,,,,,0,0,2,,,,,1,,,57,115
3072,note_on,,,,,0,0,2,,,,,1,,,57,115
3072,note_on,,,,,0,0,2,,,,,1,,,60,115
3072,note_on,,,,,388,0,3,,,,,2,,,33,95
3072,note_on,,,,,388,0,2,,,,,1,,,65,115
3072,note_on,,,,,0,0,3,,,,,2,,,45,95
3072,note_on,,,,,0,0,2,,,,,1,,,63,115
3644,note_off,,,,,0,0,2,,,,,1,,,57,73
3644,note_off,,,,,572,0,2,,,,,1,,,65,73
3644,note_off,,,,,0,0,2,,,,,1,,,63,73
3644,note_off,,,,,0,0,2,,,,,1,,,57,73
3644,note_off,,,,,572,0,1,,,,,0,,,45,86
3644,note_off,,,,,0,0,2,,,,,1,,,60,73
3644,note_off,,,,,572,0,3,,,,,2,,,33,60
3644,note_off,,,,,0,0,3,,,,,2,,,45,60
3648,note_on,,,,,4,0,2,,,,,1,,,87,69
3784,note_off,,,,,136,0,2,,,,,1,,,87,73
3788,note_on,,,,,4,0,2,,,,,1,,,86,69
3832,note_off,,,,,44,0,2,,,,,1,,,86,73
3840,note_on,,,,,8,0,2,,,,,1,,,84,69
3976,note_off,,,,,136,0,2,,,,,1,,,84,73
3980,note_on,,,,,4,0,2,,,,,1,,,82,69
4024,note_off,,,,,44,0,2,,,,,1,,,82,73
4032,note_on,,,,,8,0,2,,,,,1,,,81,69
4168,note_off,,,,,136,0,2,,,,,1,,,81,73
4172,note_on,,,,,4,0,2,,,,,1,,,79,69
4216,note_off,,,,,44,0,2,,,,,1,,,79,73
4224,note_on,,,,,8,0,2,,,,,1,,,78,69
4360,note_off,,,,,136,0,2,,,,,1,,,78,73
4364,note_on,,,,,4,0,2,,,,,1,,,75,69
4408,note_off,,,,,44,0,2,,,,,1,,,75,73
4416,note_on,,,,,8,0,2,,,,,1,,,74,69
4552,note_off,,,,,136,0,2,,,,,1,,,74,73
4556,note_on,,,,,4,0,2,,,,,1,,,72,69
4600,note_off,,,,,44,0,2,,,,,1,,,72,73
4608,note_on,,,,,0,0,3,,,,,2,,,65,56
4608,note_on,,,,,964,0,3,,,,,2,,,62,56
4608,note_on,,,,,8,0,2,,,,,1,,,77,69
4608,note_on,,,,,0,0,2,,,,,1,,,71,69
4864,note_off,,,,,0,0,3,,,,,2,,,65,60
4864,note_off,,,,,256,0,3,,,,,2,,,62,60
4864,note_off,,,,,0,0,2,,,,,1,,,71,73
4864,note_off,,,,,256,0,2,,,,,1,,,77,73
4992,note_on,,,,,128,0,2,,,,,1,,,77,69
4992,note_on,,,,,0,0,2,,,,,1,,,68,69
4992,note_on,,,,,0,0,3,,,,,2,,,60,56
4992,note_on,,,,,128,0,3,,,,,2,,,63,56
5248,note_off,,,,,256,0,3,,,,,2,,,63,60
5248,note_off,,,,,0,0,3,,,,,2,,,60,60
5248,note_off,,,,,256,0,2,,,,,1,,,77,73
5248,note_off,,,,,0,0,2,,,,,1,,,68,73
5376,note_on,,,,,128,0,2,,,,,1,,,77,69
5376,note_on,,,,,0,0,2,,,,,1,,,67,69
5376,note_on,,,,,0,0,3,,,,,2,,,59,56
5376,note_on,,,,,128,0,3,,,,,2,,,62,56
5376,note_on,,,,,1732,0,1,,,,,0,,,47,92
5760,note_off,,,,,0,0,3,,,,,2,,,59,60
5760,note_off,,,,,384,0,1,,,,,0,,,47,86
5760,note_off,,,,,384,0,3,,,,,2,,,62,60
5760,note_off,,,,,384,0,2,,,,,1,,,77,73
5760,note_off,,,,,0,0,2,,,,,1,,,67,73
5856,note_on,,,,,96,0,1,,,,,0,,,50,92
5948,note_off,,,,,92,0,1,,,,,0,,,50,86
5952,note_on,,,,,4,0,1,,,,,0,,,53,92
6044,note_off,,,,,92,0,1,,,,,0,,,53,86
6048,note_on,,,,,4,0,1,,,,,0,,,47,92
6140,note_off,,,,,92,0,1,,,,,0,,,47,86
6144,note_on,,,,,0,0,3,,,,,2,,,36,56
6144,note_on,,,,,0,0,2,,,,,1,,,55,69
6144,note_on,,,,,384,0,3,,,,,2,,,48,56
6144,note_on,,,,,0,0,2,,,,,1,,,63,69
6144,note_on,,,,,384,0,2,,,,,1,,,67,69
6144,note_on,,,,,4,0,1,,,,,0,,,48,92
6400,note_off,,,,,256,0,3,,,,,2,,,48,60
6400,note_off,,,,,0,0,3,,,,,2,,,36,60
6400,note_off,,,,,0,0,2,,,,,1,,,55,73
6400,note_off,,,,,256,0,2,,,,,1,,,67,73
6400,note_off,,,,,0,0,2,,,,,1,,,63,73
6524,note_off,,,,,380,0,1,,,,,0,,,48,86
6528,note_on,,,,,128,0,2,,,,,1,,,67,69
6528,note_on,,,,,0,0,3,,,,,2,,,34,56
6528,note_on,,,,,4,0,1,,,,,0,,,50,92
6528,note_on,,,,,0,0,2,,,,,1,,,55,69
6528,note_on,,,,,128,0,3,,,,,2,,,46,56
6528,note_on,,,,,0,0,2,,,,,1,,,62,69
6784,note_off,,,,,256,0,3,,,,,2,,,46,60
6784,note_off,,,,,256,0,2,,,,,1,,,67,73
6784,note_off,,,,,0,0,2,,,,,1,,,62,73
6784,note_off,,,,,0,0,2,,,,,1,,,55,73
6784,note_off,,,,,0,0,3,,,,,2,,,34,60
6908,note_off,,,,,380,0,1,,,,,0,,,50,86
6912,note_on,,,,,0,0,3,,,,,2,,,33,56
6912,note_on,,,,,0,0,2,,,,,1,,,67,69
6912,note_on,,,,,128,0,2,,,,,1,,,61,69
6912,note_on,,,,,128,0,3,,,,,2,,,45,56
6912,note_on,,,,,6912,0,4,,,,,3,,,53,60
6912,note_on,,,,,4,0,1,,,,,0,,,52,92
6972,note_off,,,,,60,0,2,,,,,1,,,67,73
7008,note_on,,,,,36,0,2,,,,,1,,,69,69
7068,note_off,,,,,60,0,2,,,,,1,,,69,73
7068,note_on,,,,,0,0,2,,,,,1,,,67,69
7108,note_on,,,,,40,0,2,,,,,1,,,66,69
7128,note_off,,,,,20,0,2,,,,,1,,,67,73
7168,note_off,,,,,40,0,2,,,,,1,,,66,73
7168,note_on,,,,,0,0,2,,,,,1,,,67,69
7228,note_off,,,,,60,0,2,,,,,1,,,67,73
7296,note_on,,,,,68,0,2,,,,,1,,,70,69
7424,note_off,,,,,512,0,4,,,,,3,,,53,64
7424,end_of_track,,,,,0,1,4,,,,,,,,,
7424,note_off,,,,,128,0,2,,,,,1,,,61,73
7424,note_off,,,,,512,0,3,,,,,2,,,45,60
7424,note_off,,,,,0,0,3,,,,,2,,,33,60
7488,note_on,,,,,576,0,1,,,,,0,,,49,92
7488,note_off,,,,,64,0,2,,,,,1,,,70,73
7492,note_off,,,,,4,0,1,,,,,0,,,52,86
7584,note_on,,,,,96,0,2,,,,,1,,,66,69
7680,note_on,,,,,256,0,3,,,,,2,,,57,56
7680,note_off,,,,,96,0,2,,,,,1,,,66,73
7680,note_on,,,,,0,0,2,,,,,1,,,67,69
7680,note_on,,,,,0,0,3,,,,,2,,,50,56
7680,note_on,,,,,188,0,1,,,,,0,,,50,92
7684,note_off,,,,,4,0,1,,,,,0,,,49,86
7936,note_off,,,,,256,0,2,,,,,1,,,67,73
8060,note_off,,,,,376,0,1,,,,,0,,,50,86
8064,note_off,,,,,384,0,3,,,,,2,,,57,60
8064,note_on,,,,,128,0,2,,,,,1,,,66,69
8064,note_off,,,,,0,0,3,,,,,2,,,50,60
8192,note_off,,,,,128,0,2,,,,,1,,,66,73
8256,note_on,,,,,0,0,3,,,,,2,,,51,56
8256,note_on,,,,,192,0,3,,,,,2,,,55,56
8256,note_on,,,,,64,0,2,,,,,1,,,67,69
8384,note_off,,,,,128,0,3,,,,,2,,,55,60
8384,note_off,,,,,128,0,2,,,,,1,,,67,73
8384,note_off,,,,,0,0,3,,,,,2,,,51,60
8448,note_on,,,,,64,0,3,,,,,2,,,57,56
8448,note_on,,,,,0,0,3,,,,,2,,,51,56
8448,note_on,,,,,64,0,2,,,,,1,,,69,69
8448,note_on,,,,,0,0,3,,,,,2,,,48,56
8564,note_on,,,,,0,0,2,,,,,1,,,70,69
8564,note_off,,,,,116,0,2,,,,,1,,,69,73
8604,note_on,,,,,40,0,2,,,,,1,,,69,69
8608,note_off,,,,,4,0,2,,,,,1,,,70,73
8636,note_off,,,,,28,0,2,,,,,1,,,69,73
8640,note_on,,,,,4,0,2,,,,,1,,,72,69
8704,note_off,,,,,256,0,3,,,,,2,,,57,60
8704,note_off,,,,,0,0,3,,,,,2,,,51,60
8704,note_off,,,,,0,0,3,,,,,2,,,48,60
8896,note_off,,,,,256,0,2,,,,,1,,,72,73
9024,note_on,,,,,320,0,3,,,,,2,,,60,56
9024,note_on,,,,,0,0,3,,,,,2,,,57,56
9024,note_on,,,,,0,0,3,,,,,2,,,50,56
9024,note_on,,,,,128,0,2,,,,,1,,,69,69
9088,note_off,,,,,64,0,2,,,,,1,,,69,73
9120,note_on,,,,,32,0,2,,,,,1,,,66,69
9152,note_off,,,,,128,0,3,,,,,2,,,60,60
9152,note_off,,,,,0,0,3,,,,,2,,,57,60
9152,note_off,,,,,0,0,3,,,,,2,,,50,60
9184,note_off,,,,,64,0,2,,,,,1,,,66,73
9216,note_on,,,,,64,0,3,,,,,2,,,43,56
9216,note_on,,,,,1156,0,1,,,,,0,,,62,92
9216,note_on,,,,,0,0,3,,,,,2,,,31,56
9216,note_on,,,,,32,0,2,,,,,1,,,67,69
9280,note_off,,,,,64,0,2,,,,,1,,,67,73
9312,note_on,,,,,0,0,3,,,,,2,,,58,56
9312,note_on,,,,,96,0,3,,,,,2,,,55,56
9376,note_off,,,,,0,0,3,,,,,2,,,58,60
9376,note_off,,,,,64,0,3,,,,,2,,,55,60
9408,note_on,,,,,32,0,3,,,,,2,,,62,56
9472,note_off,,,,,0,0,3,,,,,2,,,31,60
9472,note_off,,,,,64,0,3,,,,,2,,,43,60
9472,note_off,,,,,0,0,3,,,,,2,,,62,60
9504,note_on,,,,,32,0,3,,,,,2,,,62,56
9568,note_off,,,,,64,0,3,,,,,2,,,62,60
9600,note_on,,,,,32,0,3,,,,,2,,,46,56
9600,note_on,,,,,0,0,3,,,,,2,,,34,56
9696,note_on,,,,,0,0,3,,,,,2,,,50,56
9696,note_on,,,,,96,0,3,,,,,2,,,55,56
9760,note_off,,,,,0,0,3,,,,,2,,,50,60
9760,note_off,,,,,64,0,3,,,,,2,,,55,60
9792,note_on,,,,,32,0,3,,,,,2,,,62,56
9856,note_off,,,,,0,0,3,,,,,2,,,34,60
9856,note_off,,,,,64,0,3,,,,,2,,,46,60
9856,note_off,,,,,0,0,3,,,,,2,,,62,60
9888,note_on,,,,,32,0,3,,,,,2,,,62,56
9952,note_off,,,,,64,0,3,,,,,2,,,62,60
9980,note_off,,,,,764,0,1,,,,,0,,,62,86
9984,note_on,,,,,4,0,1,,,,,0,,,60,92
9984,note_on,,,,,32,0,3,,,,,2,,,42,56
9984,note_on,,,,,0,0,3,,,,,2,,,30,56
10080,note_on,,,,,96,0,3,,,,,2,,,50,56
10080,note_on,,,,,0,0,3,,,,,2,,,57,56
10080,note_on,,,,,0,0,3,,,,,2,,,60,56
10144,note_off,,,,,64,0,3,,,,,2,,,50,60
10144,note_off,,,,,0,0,3,,,,,2,,,57,60
10144,note_off,,,,,0,0,3,,,,,2,,,60,60
10176,note_on,,,,,32,0,3,,,,,2,,,62,56
10240,note_off,,,,,0,0,3,,,,,2,,,30,60
10240,note_off,,,,,0,0,3,,,,,2,,,62,60
10240,note_off,,,,,64,0,3,,,,,2,,,42,60
10268,note_off,,,,,284,0,1,,,,,0,,,60,86
10272,note_on,,,,,32,0,3,,,,,2,,,62,56
10320,note_on,,,,,52,0,1,,,,,0,,,57,92
10336,note_off,,,,,64,0,3,,,,,2,,,62,60
10364,note_off,,,,,44,0,1,,,,,0,,,57,86
10368,note_on,,,,,4,0,1,,,,,0,,,58,92
10368,note_on,,,,,0,0,3,,,,,2,,,31,56
10368,note_on,,,,,32,0,3,,,,,2,,,43,56
10464,note_on,,,,,0,0,3,,,,,2,,,55,56
10464,note_on,,,,,96,0,3,,,,,2,,,50,56
10464,note_on,,,,,0,0,3,,,,,2,,,58,56
10528,note_off,,,,,0,0,3,,,,,2,,,58,60
10528,note_off,,,,,0,0,3,,,,,2,,,55,60
10528,note_off,,,,,64,0,3,,,,,2,,,50,60
10560,note_on,,,,,32,0,3,,,,,2,,,62,56
10624,note_off,,,,,0,0,3,,,,,2,,,31,60
10624,note_off,,,,,0,0,3,,,,,2,,,62,60
10624,note_off,,,,,64,0,3,,,,,2,,,43,60
10652,note_off,,,,,284,0,1,,,,,0,,,58,86
10656,note_on,,,,,32,0,3,,,,,2,,,62,56
10700,note_on,,,,,48,0,1,,,,,0,,,55,92
10720,note_off,,,,,64,0,3,,,,,2,,,62,60
10744,note_off,,,,,44,0,1,,,,,0,,,55,86
10752,note_on,,,,,8,0,1,,,,,0,,,57,92
10752,note_on,,,,,32,0,3,,,,,2,,,48,56
10752,note_on,,,,,0,0,3,,,,,2,,,36,56
10848,note_on,,,,,96,0,3,,,,,2,,,51,56
10912,note_off,,,,,64,0,3,,,,,2,,,51,60
10944,note_on,,,,,1664,0,2,,,,,1,,,63,69
11008,note_off,,,,,64,0,2,,,,,1,,,63,73
11008,note_off,,,,,0,0,3,,,,,2,,,36,60
11008,note_off,,,,,96,0,3,,,,,2,,,48,60
11040,note_on,,,,,32,0,2,,,,,1,,,63,69
11104,note_off,,,,,64,0,2,,,,,1,,,63,73
11136,note_on,,,,,128,0,3,,,,,2,,,51,56
11136,note_on,,,,,0,0,3,,,,,2,,,39,56
11232,note_on,,,,,96,0,3,,,,,2,,,55,56
11232,note_on,,,,,0,0,3,,,,,2,,,57,56
11232,note_on,,,,,0,0,3,,,,,2,,,60,56
11296,note_off,,,,,64,0,3,,,,,2,,,55,60
11296,note_off,,,,,0,0,3,,,,,2,,,57,60
11296,note_off,,,,,0,0,3,,,,,2,,,60,60
11324,note_off,,,,,572,0,1,,,,,0,,,57,86
11328,note_on,,,,,224,0,2,,,,,1,,,67,69
11328,note_on,,,,,4,0,1,,,,,0,,,60,92
11392,note_off,,,,,96,0,3,,,,,2,,,51,60
11392,note_off,,,,,64,0,2,,,,,1,,,67,73
11392,note_off,,,,,0,0,3,,,,,2,,,39,60
11424,note_on,,,,,96,0,1,,,,,0,,,57,92
11424,note_on,,,,,32,0,2,,,,,1,,,67,69
11468,note_off,,,,,44,0,1,,,,,0,,,60,86
11488,note_off,,,,,64,0,2,,,,,1,,,67,73
11520,note_on,,,,,0,0,3,,,,,2,,,38,56
11520,note_on,,,,,128,0,3,,,,,2,,,50,56
11520,note_on,,,,,52,0,1,,,,,0,,,55,92
11564,note_off,,,,,44,0,1,,,,,0,,,57,86
11616,note_on,,,,,128,0,2,,,,,1,,,58,69
11616,note_on,,,,,0,0,2,,,,,1,,,62,69
11680,note_off,,,,,0,0,2,,,,,1,,,62,73
11680,note_off,,,,,64,0,2,,,,,1,,,58,73
11712,note_on,,,,,32,0,2,,,,,1,,,70,69
11776,note_off,,,,,64,0,2,,,,,1,,,70,73
11776,note_off,,,,,0,0,3,,,,,2,,,38,60
11776,note_off,,,,,256,0,3,,,,,2,,,50,60
11808,note_on,,,,,32,0,2,,,,,1,,,70,69
11872,note_off,,,,,64,0,2,,,,,1,,,70,73
11904,note_on,,,,,340,0,1,,,,,0,,,57,92
11904,note_on,,,,,128,0,3,,,,,2,,,38,56
12000,note_on,,,,,128,0,2,,,,,1,,,60,69
12000,note_on,,,,,0,0,2,,,,,1,,,62,69
12064,note_off,,,,,64,0,2,,,,,1,,,60,73
12064,note_off,,,,,0,0,2,,,,,1,,,62,73
12092,note_off,,,,,188,0,1,,,,,0,,,55,86
12096,note_on,,,,,32,0,2,,,,,1,,,66,69
12160,note_off,,,,,64,0,2,,,,,1,,,66,73
12160,note_off,,,,,256,0,3,,,,,2,,,38,60
12188,note_off,,,,,96,0,1,,,,,0,,,57,86
12192,note_on,,,,,4,0,1,,,,,0,,,54,92
12192,note_on,,,,,32,0,2,,,,,1,,,69,69
12256,note_off,,,,,64,0,2,,,,,1,,,69,73
12288,note_on,,,,,96,0,1,,,,,0,,,55,92
12288,key_signature,,,,,32,1,2,,,,,,,C,,
12288,note_on,,,,,0,0,2,,,,,1,,,70,75
12288,note_on,,,,,0,0,3,,,,,2,,,31,56
12288,note_on,,,,,128,0,3,,,,,2,,,43,56
12288,note_on,,,,,0,0,2,,,,,1,,,53,69
12316,note_off,,,,,28,0,1,,,,,0,,,55,86
12320,note_off,,,,,32,0,2,,,,,1,,,70,73
12320,note_on,,,,,0,0,2,,,,,1,,,82,73
12332,note_off,,,,,16,0,1,,,,,0,,,54,86
12384,note_on,,,,,52,0,1,,,,,0,,,58,92
12476,note_off,,,,,92,0,1,,,,,0,,,58,86
12480,note_on,,,,,4,0,1,,,,,0,,,62,92
12544,note_off,,,,,224,0,2,,,,,1,,,53,73
12544,note_off,,,,,0,0,3,,,,,2,,,31,60
12544,note_off,,,,,256,0,3,,,,,2,,,43,60
12572,note_off,,,,,92,0,1,,,,,0,,,62,86
12576,note_on,,,,,4,0,1,,,,,0,,,62,92
12604,note_off,,,,,28,0,1,,,,,0,,,62,86
12644,note_off,,,,,100,0,2,,,,,1,,,82,73
12672,note_on,,,,,0,0,3,,,,,2,,,43,56
12672,note_on,,,,,128,0,3,,,,,2,,,55,56
12768,note_on,,,,,164,0,1,,,,,0,,,58,92
12860,note_off,,,,,92,0,1,,,,,0,,,58,86
12864,note_on,,,,,4,0,1,,,,,0,,,63,92
12928,note_off,,,,,0,0,3,,,,,2,,,43,60
12928,note_off,,,,,256,0,3,,,,,2,,,55,60
12956,note_off,,,,,92,0,1,,,,,0,,,63,86
12960,note_on,,,,,4,0,1,,,,,0,,,63,92
12964,note_on,,,,,320,0,2,,,,,1,,,82,69
12988,note_off,,,,,28,0,1,,,,,0,,,63,86
13008,note_off,,,,,44,0,2,,,,,1,,,82,73
13008,note_on,,,,,0,0,2,,,,,1,,,84,67
13048,note_off,,,,,40,0,2,,,,,1,,,84,73
13052,note_on,,,,,4,0,2,,,,,1,,,80,75
13056,note_on,,,,,0,0,3,,,,,2,,,38,56
13056,note_on,,,,,128,0,3,,,,,2,,,50,56
13152,note_on,,,,,164,0,1,,,,,0,,,65,92
13244,note_off,,,,,92,0,1,,,,,0,,,65,86
13248,note_on,,,,,4,0,1,,,,,0,,,58,92
13312,note_off,,,,,0,0,3,,,,,2,,,38,60
13312,note_off,,,,,256,0,3,,,,,2,,,50,60
13336,note_off,,,,,284,0,2,,,,,1,,,80,73
13340,note_off,,,,,92,0,1,,,,,0,,,58,86
13344,note_on,,,,,4,0,1,,,,,0,,,58,92
13372,note_off,,,,,28,0,1,,,,,0,,,58,86
13392,note_on,,,,,56,0,2,,,,,1,,,77,75
13436,note_off,,,,,44,0,2,,,,,1,,,77,73
13440,note_on,,,,,0,0,3,,,,,2,,,39,56
13440,note_on,,,,,128,0,3,,,,,2,,,51,56
13440,note_on,,,,,4,0,2,,,,,1,,,79,75
13536,note_on,,,,,164,0,1,,,,,0,,,63,92
13628,note_off,,,,,92,0,1,,,,,0,,,63,86
13632,note_on,,,,,4,0,1,,,,,0,,,58,92
13696,note_off,,,,,0,0,3,,,,,2,,,39,60
13696,note_off,,,,,256,0,3,,,,,2,,,51,60
13724,note_off,,,,,284,0,2,,,,,1,,,79,73
13724,note_off,,,,,92,0,1,,,,,0,,,58,86
13728,note_on,,,,,4,0,1,,,,,0,,,55,92
13756,note_off,,,,,28,0,1,,,,,0,,,55,86
13776,note_on,,,,,52,0,2,,,,,1,,,75,73
13820,note_off,,,,,44,0,2,,,,,1,,,75,73
13824,note_on,,,,,128,0,3,,,,,2,,,44,56
13824,note_on,,,,,0,0,3,,,,,2,,,32,56
13824,note_on,,,,,4,0,2,,,,,1,,,77,69
13920,note_on,,,,,164,0,1,,,,,0,,,56,92
13984,note_off,,,,,64,0,1,,,,,0,,,56,86
14016,note_on,,,,,32,0,1,,,,,0,,,60,92
14080,note_off,,,,,64,0,1,,,,,0,,,60,86
14112,note_on,,,,,32,0,1,,,,,0,,,60,92
14176,note_off,,,,,64,0,1,,,,,0,,,60,86
14196,note_off,,,,,372,0,3,,,,,2,,,32,60
14204,note_off,,,,,380,0,2,,,,,1,,,77,73
14204,note_off,,,,,8,0,3,,,,,2,,,44,60
14208,note_on,,,,,4,0,2,,,,,1,,,79,69
14208,note_on,,,,,4,0,3,,,,,2,,,41,56
14208,note_on,,,,,0,0,3,,,,,2,,,29,56
14248,note_on,,,,,40,0,2,,,,,1,,,77,69
14256,note_off,,,,,8,0,2,,,,,1,,,79,73
14296,note_on,,,,,0,0,2,,,,,1,,,76,69
14296,note_off,,,,,40,0,2,,,,,1,,,77,73
14304,note_on,,,,,128,0,1,,,,,0,,,56,92
14344,note_off,,,,,48,0,2,,,,,1,,,76,73
14344,note_on,,,,,0,0,2,,,,,1,,,77,69
14368,note_off,,,,,64,0,1,,,,,0,,,56,86
14392,note_off,,,,,48,0,2,,,,,1,,,77,73
14396,note_on,,,,,4,0,2,,,,,1,,,80,69
14400,note_on,,,,,32,0,1,,,,,0,,,60,92
14464,note_off,,,,,64,0,1,,,,,0,,,60,86
14488,note_off,,,,,92,0,2,,,,,1,,,80,73
14496,note_on,,,,,32,0,1,,,,,0,,,60,92
14500,note_on,,,,,12,0,2,,,,,1,,,77,69
14560,note_off,,,,,64,0,1,,,,,0,,,60,86
14588,note_off,,,,,0,0,3,,,,,2,,,29,60
