tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,channel,control,value,program,note,velocity
0,track_name,,0,1,3,,,,,,,,,,,,
0,midi_port,,0,1,3,,,,,,0,,,,,,
0,channel_prefix,,0,1,3,,,,,,,2,,,,,
0,control_change,,0,0,3,,,,,,,2,7,90,,,
0,control_change,,0,0,3,,,,,,,2,10,55,,,
0,control_change,,0,0,3,,,,,,,2,91,66,,,
0,program_change,,0,0,3,,,,,,,2,,,71,,
0,program_change,,0,0,3,,,,,,,2,,,71,,
0,track_name,,0,1,4,,,,,,,,,,,,
0,midi_port,,0,1,4,,,,,,0,,,,,,
0,channel_prefix,,0,1,4,,,,,,,3,,,,,
0,control_change,,0,0,4,,,,,,,3,7,90,,,
0,control_change,,0,0,4,,,,,,,3,10,70,,,
0,control_change,,0,0,4,,,,,,,3,91,66,,,
0,program_change,,0,0,4,,,,,,,3,,,70,,
0,program_change,,0,0,4,,,,,,,3,,,70,,
0,track_name,,0,1,5,,,,,,,,,,,,
0,midi_port,,0,1,5,,,,,,0,,,,,,
0,channel_prefix,,0,1,5,,,,,,,4,,,,,
0,control_change,,0,0,5,,,,,,,4,7,90,,,
0,control_change,,0,0,5,,,,,,,4,10,35,,,
0,program_change,,0,0,5,,,,,,,4,,,60,,
0,program_change,,0,0,9,,,,,,,8,,,48,,
0,program_change,,0,0,9,,,,,,,8,,,48,,
0,midi_port,,0,1,18,,,,,,0,,,,,,
0,track_name,,0,1,14,,,,,,,,,,,,
0,midi_port,,0,1,14,,,,,,0,,,,,,
0,channel_prefix,,0,1,14,,,,,,,14,,,,,
0,control_change,,0,0,14,,,,,,,14,7,90,,,
0,control_change,,0,0,14,,,,,,,14,10,45,,,
0,control_change,,0,0,14,,,,,,,14,91,66,,,
0,program_change,,0,0,14,,,,,,,14,,,45,,
0,program_change,,0,0,14,,,,,,,14,,,45,,
0,track_name,,0,1,15,,,,,,,,,,,,
0,midi_port,,0,1,15,,,,,,0,,,,,,
0,channel_prefix,,0,1,15,,,,,,,15,,,,,
0,control_change,,0,0,15,,,,,,,15,7,90,,,
0,control_change,,0,0,15,,,,,,,15,10,90,,,
0,control_change,,0,0,15,,,,,,,15,91,66,,,
0,program_change,,0,0,15,,,,,,,15,,,45,,
0,program_change,,0,0,15,,,,,,,15,,,45,,
0,track_name,,0,1,16,,,,,,,,,,,,
0,midi_port,,0,1,16,,,,,,0,,,,,,
0,channel_prefix,,0,1,16,,,,,,,0,,,,,
0,control_change,,0,0,16,,,,,,,0,7,90,,,
0,control_change,,0,0,16,,,,,,,0,10,55,,,
0,program_change,,0,0,16,,,,,,,0,,,73,,
0,end_of_track,,0,1,16,,,,,,,,,,,,
0,track_name,,0,1,17,,,,,,,,,,,,
0,midi_port,,0,1,17,,,,,,0,,,,,,
0,end_of_track,,0,1,17,,,,,,,,,,,,
0,track_name,,0,1,18,,,,,,,,,,,,
0,program_change,,0,0,13,,,,,,,13,,,48,,
0,program_change,,0,0,13,,,,,,,13,,,48,,
0,control_change,,0,0,13,,,,,,,13,91,66,,,
0,control_change,,0,0,13,,,,,,,13,10,102,,,
0,track_name,,0,1,10,,,,,,,,,,,,
0,midi_port,,0,1,10,,,,,,0,,,,,,
0,channel_prefix,,0,1,10,,,,,,,10,,,,,
0,control_change,,0,0,10,,,,,,,10,7,90,,,
0,control_change,,0,0,10,,,,,,,10,10,45,,,
0,control_change,,0,0,10,,,,,,,10,91,66,,,
0,program_change,,0,0,10,,,,,,,10,,,48,,
0,program_change,,0,0,10,,,,,,,10,,,48,,
0,track_name,,0,1,11,,,,,,,,,,,,
0,midi_port,,0,1,11,,,,,,0,,,,,,
0,channel_prefix,,0,1,11,,,,,,,11,,,,,
0,control_change,,0,0,11,,,,,,,11,7,90,,,
0,control_change,,0,0,11,,,,,,,11,10,86,,,
0,midi_port,,0,1,2,,,,,,0,,,,,,
0,control_change,,0,0,11,,,,,,,11,91,66,,,
0,program_change,,0,0,11,,,,,,,11,,,48,,
0,track_name,,0,1,12,,,,,,,,,,,,
0,midi_port,,0,1,12,,,,,,0,,,,,,
0,channel_prefix,,0,1,12,,,,,,,12,,,,,
0,control_change,,0,0,12,,,,,,,12,7,90,,,
0,control_change,,0,0,12,,,,,,,12,10,97,,,
0,control_change,,0,0,12,,,,,,,12,91,66,,,
0,program_change,,0,0,12,,,,,,,12,,,48,,
0,program_change,,0,0,12,,,,,,,12,,,48,,
0,track_name,,0,1,13,,,,,,,,,,,,
0,midi_port,,0,1,13,,,,,,0,,,,,,
0,channel_prefix,,0,1,13,,,,,,,13,,,,,
0,control_change,,0,0,13,,,,,,,13,7,90,,,
0,program_change,,0,0,11,,,,,,,11,,,48,,
0,track_name,,0,1,2,,,,,,,,,,,,
0,end_of_track,,0,1,18,,,,,,,,,,,,
0,time_signature,,0,1,0,4,4,24,8,,,,,,,,
0,program_change,,0,0,1,,,,,,,0,,,73,,
0,program_change,,0,0,1,,,,,,,0,,,73,,
0,control_change,,0,0,1,,,,,,,0,91,66,,,
0,control_change,,0,0,1,,,,,,,0,10,55,,,
0,track_name,,0,1,1,,,,,,,,,,,,
0,midi_port,,0,1,1,,,,,,0,,,,,,
0,key_signature,,0,1,0,,,,,A,,,,,,,
0,control_change,,0,0,1,,,,,,,0,7,90,,,
0,channel_prefix,,0,1,1,,,,,,,0,,,,,
480,control_change,,0,0,9,,,,,,,8,10,34,,,
480,control_change,,480,0,9,,,,,,,8,93,90,,,
480,control_change,,480,0,8,,,,,,,7,10,60,,,
480,control_change,,0,0,13,,,,,,,13,10,85,,,
480,control_change,,480,0,5,,,,,,,4,10,36,,,
480,control_change,,480,0,7,,,,,,,6,10,30,,,
480,control_change,,480,0,12,,,,,,,12,93,90,,,
480,control_change,,480,0,13,,,,,,,13,93,90,,,
480,control_change,,480,0,4,,,,,,,3,10,71,,,
480,control_change,,480,0,14,,,,,,,14,93,90,,,
480,control_change,,480,0,10,,,,,,,10,93,90,,,
480,control_change,,480,0,15,,,,,,,15,93,90,,,
480,control_change,,0,0,15,,,,,,,15,10,95,,,
480,control_change,,0,0,12,,,,,,,12,10,88,,,
480,control_change,,0,0,10,,,,,,,10,10,34,,,
480,control_change,,480,0,3,,,,,,,2,10,60,,,
480,control_change,,480,0,11,,,,,,,11,93,90,,,
480,control_change,,0,0,11,,,,,,,11,10,70,,,
480,control_change,,480,0,2,,,,,,,1,10,71,,,
480,control_change,,480,0,1,,,,,,,0,10,60,,,
480,control_change,,0,0,14,,,,,,,14,10,34,,,
480,control_change,,480,0,6,,,,,,,5,10,91,,,
1920,control_change,,1440,0,9,,,,,,,8,7,110,,,
1920,control_change,,1440,0,10,,,,,,,10,7,110,,,
1920,control_change,,1440,0,11,,,,,,,11,7,110,,,
1920,control_change,,1440,0,12,,,,,,,12,7,110,,,
1920,control_change,,1440,0,13,,,,,,,13,7,110,,,
5760,note_on,,3840,0,12,,,,,,,12,,,,40,114
5760,note_on,,3840,0,11,,,,,,,11,,,,52,114
5760,set_tempo,402685,5760,1,0,,,,,,,,,,,,
5760,note_on,,0,0,10,,,,,,,10,,,,71,114
5760,note_on,,3840,0,10,,,,,,,10,,,,64,114
5760,time_signature,,0,1,0,5,8,12,8,,,,,,,,
5760,note_on,,0,0,11,,,,,,,11,,,,64,114
5760,note_on,,0,0,9,,,,,,,8,,,,88,127
5760,note_on,,0,0,9,,,,,,,8,,,,76,127
5760,note_on,,3840,0,9,,,,,,,8,,,,80,127
5760,note_on,,0,0,11,,,,,,,11,,,,59,114
5760,note_on,,3840,0,13,,,,,,,13,,,,28,114
5904,note_off,,144,0,9,,,,,,,8,,,,88,64
5904,note_off,,0,0,11,,,,,,,11,,,,64,64
5904,note_off,,0,0,11,,,,,,,11,,,,52,64
5904,note_off,,0,0,9,,,,,,,8,,,,76,64
5904,note_off,,0,0,9,,,,,,,8,,,,80,64
5904,note_off,,144,0,11,,,,,,,11,,,,59,64
5904,note_off,,144,0,12,,,,,,,12,,,,40,64
5904,note_off,,144,0,13,,,,,,,13,,,,28,64
5904,note_off,,0,0,10,,,,,,,10,,,,64,64
5904,note_off,,144,0,10,,,,,,,10,,,,71,64
6060,note_on,,5580,0,6,,,,,,,5,,,,76,81
6060,note_on,,5580,0,1,,,,,,,0,,,,76,54
6060,note_on,,5580,0,2,,,,,,,1,,,,76,54
6060,note_on,,0,0,1,,,,,,,0,,,,88,54
6060,note_on,,0,0,4,,,,,,,3,,,,64,54
6060,note_on,,5580,0,5,,,,,,,4,,,,64,81
6060,note_on,,5580,0,3,,,,,,,2,,,,64,54
6060,note_on,,0,0,3,,,,,,,2,,,,76,54
6060,note_on,,0,0,7,,,,,,,6,,,,52,127
6060,note_on,,5580,0,4,,,,,,,3,,,,52,54
6060,note_on,,0,0,5,,,,,,,4,,,,52,81
6060,note_on,,5580,0,7,,,,,,,6,,,,52,127
6174,note_off,,114,0,1,,,,,,,0,,,,88,64
6174,note_off,,0,0,7,,,,,,,6,,,,52,64
6174,note_off,,114,0,7,,,,,,,6,,,,52,64
6174,note_off,,114,0,2,,,,,,,1,,,,76,64
6174,note_off,,114,0,6,,,,,,,5,,,,76,64
6174,note_off,,114,0,3,,,,,,,2,,,,76,64
6174,note_off,,0,0,5,,,,,,,4,,,,64,64
6174,note_off,,114,0,5,,,,,,,4,,,,52,64
6174,note_off,,0,0,3,,,,,,,2,,,,64,64
6174,note_off,,0,0,1,,,,,,,0,,,,76,64
6174,note_off,,0,0,4,,,,,,,3,,,,52,64
6174,note_off,,114,0,4,,,,,,,3,,,,64,64
6180,note_on,,6,0,2,,,,,,,1,,,,76,54
6180,note_on,,6,0,3,,,,,,,2,,,,64,54
6180,note_on,,6,0,4,,,,,,,3,,,,64,54
6180,note_on,,0,0,4,,,,,,,3,,,,52,54
6180,note_on,,6,0,5,,,,,,,4,,,,64,81
6180,note_on,,0,0,5,,,,,,,4,,,,52,81
6180,note_on,,6,0,6,,,,,,,5,,,,76,81
6180,note_on,,0,0,3,,,,,,,2,,,,76,54
6180,note_on,,6,0,7,,,,,,,6,,,,52,127
6180,note_on,,6,0,1,,,,,,,0,,,,88,54
6180,note_on,,0,0,1,,,,,,,0,,,,76,54
6294,note_off,,114,0,4,,,,,,,3,,,,52,64
6294,note_off,,114,0,3,,,,,,,2,,,,76,64
6294,note_off,,0,0,4,,,,,,,3,,,,64,64
6294,note_off,,114,0,2,,,,,,,1,,,,76,64
6294,note_off,,0,0,3,,,,,,,2,,,,64,64
6294,note_off,,114,0,7,,,,,,,6,,,,52,64
6294,note_off,,114,0,5,,,,,,,4,,,,52,64
6294,note_off,,0,0,5,,,,,,,4,,,,64,64
6294,note_off,,0,0,1,,,,,,,0,,,,88,64
6294,note_off,,114,0,1,,,,,,,0,,,,76,64
6294,note_off,,114,0,6,,,,,,,5,,,,76,64
6300,note_on,,6,0,7,,,,,,,6,,,,52,127
6300,note_on,,0,0,4,,,,,,,3,,,,64,72
6300,note_on,,6,0,4,,,,,,,3,,,,52,72
6300,note_on,,6,0,5,,,,,,,4,,,,52,108
6300,note_on,,6,0,6,,,,,,,5,,,,76,108
6300,note_on,,0,0,3,,,,,,,2,,,,64,72
6300,note_on,,0,0,5,,,,,,,4,,,,64,108
6300,note_on,,6,0,1,,,,,,,0,,,,88,72
6300,note_on,,0,0,1,,,,,,,0,,,,76,72
6300,note_on,,6,0,3,,,,,,,2,,,,76,72
6300,note_on,,6,0,2,,,,,,,1,,,,76,72
6414,note_off,,0,0,4,,,,,,,3,,,,52,64
6414,note_off,,114,0,5,,,,,,,4,,,,64,64
6414,note_off,,0,0,3,,,,,,,2,,,,76,64
6414,note_off,,114,0,7,,,,,,,6,,,,52,64
6414,note_off,,114,0,1,,,,,,,0,,,,76,64
6414,note_off,,0,0,1,,,,,,,0,,,,88,64
6414,note_off,,0,0,5,,,,,,,4,,,,52,64
6414,note_off,,114,0,4,,,,,,,3,,,,64,64
6414,note_off,,114,0,3,,,,,,,2,,,,64,64
6414,note_off,,114,0,6,,,,,,,5,,,,76,64
6414,note_off,,114,0,2,,,,,,,1,,,,76,64
8160,note_on,,2256,0,11,,,,,,,11,,,,62,114
8160,note_on,,0,0,11,,,,,,,11,,,,59,114
8160,note_on,,2256,0,10,,,,,,,10,,,,64,114
8160,note_on,,0,0,11,,,,,,,11,,,,52,114
8160,note_on,,2256,0,12,,,,,,,12,,,,40,114
8160,note_on,,2256,0,9,,,,,,,8,,,,86,127
8160,note_on,,0,0,9,,,,,,,8,,,,76,127
8160,note_on,,0,0,9,,,,,,,8,,,,83,127
8160,note_on,,2256,0,13,,,,,,,13,,,,28,114
8160,note_on,,0,0,10,,,,,,,10,,,,74,114
8304,note_off,,144,0,9,,,,,,,8,,,,83,64
8304,note_off,,0,0,9,,,,,,,8,,,,76,64
8304,note_off,,0,0,9,,,,,,,8,,,,86,64
8304,note_off,,144,0,10,,,,,,,10,,,,74,64
8304,note_off,,144,0,13,,,,,,,13,,,,28,64
8304,note_off,,0,0,11,,,,,,,11,,,,62,64
8304,note_off,,144,0,12,,,,,,,12,,,,40,64
8304,note_off,,0,0,11,,,,,,,11,,,,59,64
8304,note_off,,144,0,11,,,,,,,11,,,,52,64
8304,note_off,,0,0,10,,,,,,,10,,,,64,64
8460,note_on,,2046,0,7,,,,,,,6,,,,52,127
8460,note_on,,0,0,5,,,,,,,4,,,,64,81
8460,note_on,,2046,0,5,,,,,,,4,,,,52,81
8460,note_on,,0,0,7,,,,,,,6,,,,52,127
8460,note_on,,2046,0,6,,,,,,,5,,,,76,81
8460,note_on,,0,0,3,,,,,,,2,,,,74,41
8460,note_on,,2046,0,1,,,,,,,0,,,,83,54
8460,note_on,,0,0,1,,,,,,,0,,,,86,54
8460,note_on,,2046,0,3,,,,,,,2,,,,71,41
8460,note_on,,2046,0,2,,,,,,,1,,,,83,41
8460,note_on,,0,0,2,,,,,,,1,,,,86,41
8460,note_on,,0,0,4,,,,,,,3,,,,59,54
8460,note_on,,2046,0,4,,,,,,,3,,,,62,54
8574,note_off,,0,0,7,,,,,,,6,,,,52,64
8574,note_off,,114,0,1,,,,,,,0,,,,86,64
8574,note_off,,114,0,2,,,,,,,1,,,,86,64
8574,note_off,,0,0,2,,,,,,,1,,,,83,64
8574,note_off,,0,0,1,,,,,,,0,,,,83,64
8574,note_off,,114,0,6,,,,,,,5,,,,76,64
8574,note_off,,0,0,5,,,,,,,4,,,,52,64
8574,note_off,,114,0,5,,,,,,,4,,,,64,64
8574,note_off,,114,0,4,,,,,,,3,,,,59,64
8574,note_off,,114,0,3,,,,,,,2,,,,74,64
8574,note_off,,0,0,4,,,,,,,3,,,,62,64
8574,note_off,,114,0,7,,,,,,,6,,,,52,64
8574,note_off,,0,0,3,,,,,,,2,,,,71,64
8580,note_on,,0,0,4,,,,,,,3,,,,62,54
8580,note_on,,6,0,1,,,,,,,0,,,,86,54
8580,note_on,,0,0,1,,,,,,,0,,,,83,54
8580,note_on,,0,0,3,,,,,,,2,,,,74,41
8580,note_on,,6,0,4,,,,,,,3,,,,59,54
8580,note_on,,0,0,5,,,,,,,4,,,,64,81
8580,note_on,,6,0,5,,,,,,,4,,,,52,81
8580,note_on,,6,0,3,,,,,,,2,,,,71,41
8580,note_on,,6,0,2,,,,,,,1,,,,86,41
8580,note_on,,0,0,2,,,,,,,1,,,,83,41
8580,note_on,,6,0,6,,,,,,,5,,,,76,81
8580,note_on,,6,0,7,,,,,,,6,,,,52,127
8694,note_off,,0,0,2,,,,,,,1,,,,86,64
8694,note_off,,114,0,2,,,,,,,1,,,,83,64
8694,note_off,,114,0,4,,,,,,,3,,,,62,64
8694,note_off,,114,0,6,,,,,,,5,,,,76,64
8694,note_off,,114,0,5,,,,,,,4,,,,64,64
8694,note_off,,0,0,5,,,,,,,4,,,,52,64
8694,note_off,,114,0,3,,,,,,,2,,,,74,64
8694,note_off,,0,0,1,,,,,,,0,,,,86,64
8694,note_off,,114,0,1,,,,,,,0,,,,83,64
8694,note_off,,0,0,4,,,,,,,3,,,,59,64
8694,note_off,,0,0,3,,,,,,,2,,,,71,64
8694,note_off,,114,0,7,,,,,,,6,,,,52,64
8700,note_on,,6,0,3,,,,,,,2,,,,74,54
8700,note_on,,6,0,2,,,,,,,1,,,,83,54
8700,note_on,,6,0,7,,,,,,,6,,,,52,127
8700,note_on,,0,0,3,,,,,,,2,,,,71,54
8700,note_on,,0,0,1,,,,,,,0,,,,83,72
8700,note_on,,0,0,4,,,,,,,3,,,,59,72
8700,note_on,,6,0,6,,,,,,,5,,,,76,108
8700,note_on,,6,0,1,,,,,,,0,,,,86,72
8700,note_on,,6,0,5,,,,,,,4,,,,64,108
8700,note_on,,0,0,5,,,,,,,4,,,,52,108
8700,note_on,,0,0,2,,,,,,,1,,,,86,54
8700,note_on,,6,0,4,,,,,,,3,,,,62,72
8814,note_off,,0,0,1,,,,,,,0,,,,86,64
8814,note_off,,114,0,2,,,,,,,1,,,,86,64
8814,note_off,,114,0,1,,,,,,,0,,,,83,64
8814,note_off,,114,0,3,,,,,,,2,,,,71,64
8814,note_off,,0,0,4,,,,,,,3,,,,62,64
8814,note_off,,114,0,7,,,,,,,6,,,,52,64
8814,note_off,,0,0,3,,,,,,,2,,,,74,64
8814,note_off,,114,0,6,,,,,,,5,,,,76,64
8814,note_off,,114,0,5,,,,,,,4,,,,52,64
8814,note_off,,0,0,5,,,,,,,4,,,,64,64
8814,note_off,,0,0,2,,,,,,,1,,,,83,64
8814,note_off,,114,0,4,,,,,,,3,,,,59,64
10560,note_on,,2256,0,12,,,,,,,12,,,,40,127
10560,note_on,,0,0,3,,,,,,,2,,,,71,65
10560,note_on,,0,0,2,,,,,,,1,,,,83,65
10560,note_on,,1746,0,2,,,,,,,1,,,,80,65
10560,note_on,,2256,0,13,,,,,,,13,,,,28,127
10560,note_on,,1746,0,3,,,,,,,2,,,,68,65
10560,set_tempo,384615,4800,1,0,,,,,,,,,,,,
10560,note_on,,0,0,10,,,,,,,10,,,,59,72
10560,note_on,,2256,0,9,,,,,,,8,,,,71,127
10560,time_signature,,0,1,0,2,4,24,8,,,,,,,,
10560,note_on,,1746,0,4,,,,,,,3,,,,56,65
10560,note_on,,0,0,4,,,,,,,3,,,,59,65
10560,note_on,,1746,0,1,,,,,,,0,,,,88,72
10560,note_on,,0,0,1,,,,,,,0,,,,76,72
10560,note_on,,1746,0,7,,,,,,,6,,,,52,81
10560,note_on,,1746,0,6,,,,,,,5,,,,76,54
10560,note_on,,2256,0,11,,,,,,,11,,,,56,127
10560,note_on,,1746,0,5,,,,,,,4,,,,52,54
10560,note_on,,0,0,5,,,,,,,4,,,,64,54
10560,note_on,,2256,0,10,,,,,,,10,,,,64,127
10656,note_off,,96,0,10,,,,,,,10,,,,59,64
10656,note_off,,0,0,10,,,,,,,10,,,,64,64
10656,note_off,,96,0,11,,,,,,,11,,,,56,64
10680,note_on,,24,0,11,,,,,,,11,,,,56,72
10680,note_off,,120,0,3,,,,,,,2,,,,71,64
10680,note_off,,0,0,5,,,,,,,4,,,,52,64
10680,note_off,,120,0,5,,,,,,,4,,,,64,64
10680,note_off,,120,0,6,,,,,,,5,,,,76,64
10680,note_off,,0,0,4,,,,,,,3,,,,56,64
10680,note_off,,120,0,4,,,,,,,3,,,,59,64
10680,note_off,,120,0,7,,,,,,,6,,,,52,64
10680,note_off,,120,0,9,,,,,,,8,,,,71,64
10680,note_off,,120,0,13,,,,,,,13,,,,28,64
10680,note_on,,24,0,10,,,,,,,10,,,,64,72
10680,note_off,,0,0,2,,,,,,,1,,,,80,64
10680,note_off,,0,0,1,,,,,,,0,,,,88,64
10680,note_off,,120,0,1,,,,,,,0,,,,76,64
10680,note_off,,120,0,2,,,,,,,1,,,,83,64
10680,note_off,,120,0,12,,,,,,,12,,,,40,64
10680,note_off,,0,0,3,,,,,,,2,,,,68,64
10680,note_on,,0,0,10,,,,,,,10,,,,59,72
10776,note_off,,0,0,10,,,,,,,10,,,,64,64
10776,note_off,,96,0,11,,,,,,,11,,,,56,64
10776,note_off,,96,0,10,,,,,,,10,,,,59,64
10800,note_on,,0,0,10,,,,,,,10,,,,64,72
10800,note_on,,24,0,10,,,,,,,10,,,,59,72
10800,note_on,,120,0,9,,,,,,,8,,,,71,127
10800,note_on,,24,0,11,,,,,,,11,,,,56,72
10896,note_off,,0,0,10,,,,,,,10,,,,59,64
10896,note_off,,96,0,10,,,,,,,10,,,,64,64
10896,note_off,,96,0,11,,,,,,,11,,,,56,64
10920,note_on,,24,0,11,,,,,,,11,,,,56,72
10920,note_on,,0,0,10,,,,,,,10,,,,59,72
10920,note_off,,120,0,9,,,,,,,8,,,,71,64
10920,note_on,,0,0,9,,,,,,,8,,,,73,127
10920,note_on,,24,0,10,,,,,,,10,,,,64,72
11016,note_off,,96,0,11,,,,,,,11,,,,56,64
11016,note_off,,0,0,10,,,,,,,10,,,,64,64
11016,note_off,,96,0,10,,,,,,,10,,,,59,64
11040,note_on,,0,0,9,,,,,,,8,,,,76,127
11040,note_on,,360,0,7,,,,,,,6,,,,52,127
11040,note_on,,360,0,12,,,,,,,12,,,,40,127
11040,note_on,,360,0,5,,,,,,,4,,,,64,94
11040,note_on,,0,0,5,,,,,,,4,,,,52,94
11040,note_on,,0,0,10,,,,,,,10,,,,64,127
11040,note_on,,24,0,10,,,,,,,10,,,,57,127
11040,note_off,,120,0,9,,,,,,,8,,,,73,64
11040,note_on,,360,0,13,,,,,,,13,,,,28,127
11040,note_on,,24,0,11,,,,,,,11,,,,54,127
11040,note_on,,360,0,6,,,,,,,5,,,,76,94
11136,note_off,,96,0,11,,,,,,,11,,,,54,64
11136,note_off,,0,0,10,,,,,,,10,,,,57,64
11136,note_off,,96,0,10,,,,,,,10,,,,64,64
11160,note_on,,0,0,9,,,,,,,8,,,,74,127
11160,note_on,,24,0,11,,,,,,,11,,,,54,72
11160,note_on,,0,0,10,,,,,,,10,,,,57,72
11160,note_on,,24,0,10,,,,,,,10,,,,64,72
11160,note_off,,120,0,9,,,,,,,8,,,,76,64
11256,note_off,,96,0,11,,,,,,,11,,,,54,64
11256,note_off,,0,0,10,,,,,,,10,,,,64,64
11256,note_off,,96,0,10,,,,,,,10,,,,57,64
11280,note_on,,0,0,1,,,,,,,0,,,,88,72
11280,note_on,,0,0,3,,,,,,,2,,,,68,65
11280,note_on,,0,0,10,,,,,,,10,,,,64,72
11280,note_on,,24,0,10,,,,,,,10,,,,59,72
11280,note_on,,600,0,2,,,,,,,1,,,,80,65
11280,note_on,,0,0,4,,,,,,,3,,,,59,65
11280,note_on,,600,0,4,,,,,,,3,,,,56,65
11280,note_on,,0,0,2,,,,,,,1,,,,83,65
11280,note_off,,120,0,9,,,,,,,8,,,,74,64
11280,note_on,,0,0,9,,,,,,,8,,,,73,127
11280,note_on,,24,0,11,,,,,,,11,,,,56,72
11280,note_on,,600,0,1,,,,,,,0,,,,76,72
11280,note_on,,600,0,3,,,,,,,2,,,,71,65
11376,note_off,,96,0,11,,,,,,,11,,,,56,64
11376,note_off,,96,0,10,,,,,,,10,,,,64,64
11376,note_off,,0,0,10,,,,,,,10,,,,59,64
11400,note_on,,24,0,11,,,,,,,11,,,,56,72
11400,note_on,,0,0,10,,,,,,,10,,,,59,72
11400,note_on,,24,0,10,,,,,,,10,,,,64,72
11400,note_on,,0,0,9,,,,,,,8,,,,71,127
11400,note_off,,120,0,9,,,,,,,8,,,,73,64
11496,note_off,,96,0,10,,,,,,,10,,,,59,64
11496,note_off,,96,0,11,,,,,,,11,,,,56,64
11496,note_off,,0,0,10,,,,,,,10,,,,64,64
11520,note_on,,0,0,2,,,,,,,1,,,,85,65
11520,note_off,,0,0,2,,,,,,,1,,,,80,64
11520,note_off,,240,0,2,,,,,,,1,,,,83,64
11520,note_on,,0,0,4,,,,,,,3,,,,61,65
11520,note_on,,24,0,11,,,,,,,11,,,,57,72
11520,note_on,,0,0,9,,,,,,,8,,,,73,127
11520,note_off,,120,0,9,,,,,,,8,,,,71,64
11520,note_on,,0,0,4,,,,,,,3,,,,57,65
11520,note_off,,0,0,4,,,,,,,3,,,,56,64
11520,note_on,,0,0,2,,,,,,,1,,,,81,65
11520,note_off,,240,0,4,,,,,,,3,,,,59,64
11520,note_on,,0,0,10,,,,,,,10,,,,61,72
11520,note_on,,24,0,10,,,,,,,10,,,,64,72
11520,note_on,,0,0,3,,,,,,,2,,,,69,65
11520,note_on,,0,0,3,,,,,,,2,,,,73,65
11520,note_off,,0,0,3,,,,,,,2,,,,71,64
11520,note_off,,240,0,3,,,,,,,2,,,,68,64
11616,note_off,,96,0,10,,,,,,,10,,,,61,64
11616,note_off,,0,0,10,,,,,,,10,,,,64,64
11616,note_off,,96,0,11,,,,,,,11,,,,57,64
11640,note_on,,0,0,10,,,,,,,10,,,,61,72
11640,note_on,,24,0,10,,,,,,,10,,,,64,72
11640,note_off,,0,0,2,,,,,,,1,,,,85,64
11640,note_off,,600,0,6,,,,,,,5,,,,76,64
11640,note_off,,600,0,13,,,,,,,13,,,,28,64
11640,note_off,,120,0,2,,,,,,,1,,,,81,64
11640,note_off,,120,0,3,,,,,,,2,,,,69,64
11640,note_off,,120,0,9,,,,,,,8,,,,73,64
11640,note_off,,0,0,4,,,,,,,3,,,,61,64
11640,note_on,,24,0,11,,,,,,,11,,,,57,72
11640,note_off,,0,0,3,,,,,,,2,,,,73,64
11640,note_off,,600,0,12,,,,,,,12,,,,40,64
11640,note_off,,0,0,5,,,,,,,4,,,,64,64
