tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,note,velocity,control,value
1470,note_on,,,,,12,0,1,,,,,0,79,64,,
1548,note_on,,,,,78,0,1,,,,,0,40,0,,
1548,note_on,,,,,0,0,1,,,,,0,79,0,,
1548,note_on,,,,,0,0,1,,,,,0,67,0,,
1548,note_on,,,,,0,0,1,,,,,0,28,0,,
1560,note_on,,,,,0,0,1,,,,,0,38,64,,
1560,note_on,,,,,0,0,1,,,,,0,69,64,,
1560,note_on,,,,,12,0,1,,,,,0,79,64,,
1560,note_on,,,,,0,0,1,,,,,0,26,64,,
1638,note_on,,,,,78,0,1,,,,,0,79,0,,
1650,note_on,,,,,12,0,1,,,,,0,77,64,,
1725,note_on,,,,,75,0,1,,,,,0,69,0,,
1725,note_on,,,,,0,0,1,,,,,0,38,0,,
1725,note_on,,,,,0,0,1,,,,,0,26,0,,
1728,note_on,,,,,3,0,1,,,,,0,77,0,,
1740,note_on,,,,,0,0,1,,,,,0,29,64,,
1740,note_on,,,,,12,0,1,,,,,0,69,64,,
1740,note_on,,,,,0,0,1,,,,,0,74,64,,
1740,note_on,,,,,0,0,1,,,,,0,41,64,,
1792,note_on,,,,,52,0,1,,,,,0,41,0,,
1792,note_on,,,,,0,0,1,,,,,0,69,0,,
1792,note_on,,,,,0,0,1,,,,,0,74,0,,
1792,note_on,,,,,0,0,1,,,,,0,29,0,,
1800,note_on,,,,,8,0,1,,,,,0,62,64,,
1800,note_on,,,,,0,0,1,,,,,0,69,64,,
1800,note_on,,,,,0,0,1,,,,,0,30,64,,
1800,note_on,,,,,0,0,1,,,,,0,42,64,,
1800,note_on,,,,,0,0,1,,,,,0,72,64,,
1826,note_on,,,,,26,0,1,,,,,0,42,0,,
1826,note_on,,,,,0,0,1,,,,,0,72,0,,
1826,note_on,,,,,0,0,1,,,,,0,62,0,,
1826,note_on,,,,,0,0,1,,,,,0,69,0,,
1826,note_on,,,,,0,0,1,,,,,0,30,0,,
1830,note_on,,,,,0,0,1,,,,,0,43,64,,
1830,note_on,,,,,4,0,1,,,,,0,62,64,,
1830,note_on,,,,,0,0,1,,,,,0,67,64,,
1830,note_on,,,,,0,0,1,,,,,0,71,64,,
1830,note_on,,,,,0,0,1,,,,,0,31,64,,
1908,note_on,,,,,78,0,1,,,,,0,43,0,,
1908,note_on,,,,,0,0,1,,,,,0,71,0,,
1908,note_on,,,,,0,0,1,,,,,0,62,0,,
1908,note_on,,,,,0,0,1,,,,,0,67,0,,
1920,note_on,,,,,0,0,1,,,,,0,72,64,,
1920,note_on,,,,,12,0,1,,,,,0,60,64,,
1920,note_on,,,,,0,0,1,,,,,0,67,64,,
1920,note_on,,,,,0,0,1,,,,,0,45,64,,
1980,time_signature,6,16,6,8,1890,1,0,,,,,,,,,
1995,note_on,,,,,75,0,1,,,,,0,31,0,,
1998,note_on,,,,,3,0,1,,,,,0,72,0,,
1998,note_on,,,,,0,0,1,,,,,0,60,0,,
1998,note_on,,,,,0,0,1,,,,,0,67,0,,
1998,note_on,,,,,0,0,1,,,,,0,45,0,,
2010,note_on,,,,,12,0,1,,,,,0,62,64,,
2010,note_on,,,,,0,0,1,,,,,0,67,64,,
2010,note_on,,,,,0,0,1,,,,,0,74,64,,
2010,note_on,,,,,0,0,1,,,,,0,47,64,,
2062,note_on,,,,,52,0,1,,,,,0,47,0,,
2062,note_on,,,,,0,0,1,,,,,0,62,0,,
2062,note_on,,,,,0,0,1,,,,,0,67,0,,
2062,note_on,,,,,0,0,1,,,,,0,74,0,,
2070,note_on,,,,,8,0,1,,,,,0,62,64,,
2070,note_on,,,,,0,0,1,,,,,0,67,64,,
2070,note_on,,,,,0,0,1,,,,,0,47,64,,
2096,note_on,,,,,0,0,1,,,,,0,67,0,,
2096,note_on,,,,,26,0,1,,,,,0,47,0,,
2100,note_on,,,,,4,0,1,,,,,0,67,64,,
2100,note_on,,,,,0,0,1,,,,,0,47,64,,
2152,note_on,,,,,52,0,1,,,,,0,47,0,,
2152,note_on,,,,,0,0,1,,,,,0,62,0,,
2160,time_signature,3,16,6,8,180,1,0,,,,,,,,,
2160,note_on,,,,,8,0,1,,,,,0,62,64,,
2160,note_on,,,,,0,0,1,,,,,0,47,64,,
2186,note_on,,,,,26,0,1,,,,,0,47,0,,
2186,note_on,,,,,0,0,1,,,,,0,62,0,,
2190,note_on,,,,,4,0,1,,,,,0,60,64,,
2190,note_on,,,,,0,0,1,,,,,0,64,64,,
2190,note_on,,,,,0,0,1,,,,,0,48,64,,
2242,note_on,,,,,52,0,1,,,,,0,48,0,,
2242,note_on,,,,,0,0,1,,,,,0,64,0,,
2242,note_on,,,,,0,0,1,,,,,0,60,0,,
2250,note_on,,,,,0,0,1,,,,,0,65,64,,
2250,note_on,,,,,8,0,1,,,,,0,59,64,,
2250,time_signature,9,16,6,8,90,1,0,,,,,,,,,
2250,note_on,,,,,0,0,1,,,,,0,50,64,,
2265,note_on,,,,,15,0,1,,,,,0,67,0,,
2276,note_on,,,,,11,0,1,,,,,0,59,0,,
2276,note_on,,,,,0,0,1,,,,,0,65,0,,
2276,note_on,,,,,0,0,1,,,,,0,50,0,,
2280,note_on,,,,,4,0,1,,,,,0,72,64,,
2280,note_on,,,,,0,0,1,,,,,0,64,64,,
2280,note_on,,,,,0,0,1,,,,,0,43,64,,
2280,note_on,,,,,0,0,1,,,,,0,36,64,,
2332,note_on,,,,,52,0,1,,,,,0,43,0,,
2332,note_on,,,,,0,0,1,,,,,0,36,0,,
2332,note_on,,,,,0,0,1,,,,,0,72,0,,
2340,note_on,,,,,8,0,1,,,,,0,67,64,,
2358,note_on,,,,,18,0,1,,,,,0,64,0,,
2366,note_on,,,,,8,0,1,,,,,0,67,0,,
2370,note_on,,,,,4,0,1,,,,,0,67,64,,
2370,note_on,,,,,0,0,1,,,,,0,43,64,,
2370,note_on,,,,,0,0,1,,,,,0,64,64,,
2370,note_on,,,,,0,0,1,,,,,0,36,64,,
2448,note_on,,,,,78,0,1,,,,,0,43,0,,
2448,note_on,,,,,0,0,1,,,,,0,36,0,,
2448,note_on,,,,,0,0,1,,,,,0,64,0,,
2460,note_on,,,,,12,0,1,,,,,0,65,64,,
2460,note_on,,,,,0,0,1,,,,,0,43,64,,
2460,note_on,,,,,0,0,1,,,,,0,38,64,,
2535,note_on,,,,,75,0,1,,,,,0,67,0,,
2538,note_on,,,,,0,0,1,,,,,0,43,0,,
2538,note_on,,,,,0,0,1,,,,,0,38,0,,
2538,note_on,,,,,3,0,1,,,,,0,65,0,,
2550,note_on,,,,,0,0,1,,,,,0,35,64,,
2550,note_on,,,,,0,0,1,,,,,0,43,64,,
2550,note_on,,,,,0,0,1,,,,,0,62,64,,
2550,note_on,,,,,12,0,1,,,,,0,74,64,,
2602,note_on,,,,,52,0,1,,,,,0,74,0,,
2610,note_on,,,,,8,0,1,,,,,0,67,64,,
2628,note_on,,,,,18,0,1,,,,,0,62,0,,
2628,note_on,,,,,0,0,1,,,,,0,35,0,,
2628,note_on,,,,,0,0,1,,,,,0,43,0,,
2636,note_on,,,,,8,0,1,,,,,0,67,0,,
2640,note_on,,,,,4,0,1,,,,,0,67,64,,
2640,note_on,,,,,0,0,1,,,,,0,62,64,,
2640,note_on,,,,,0,0,1,,,,,0,35,64,,
2640,note_on,,,,,0,0,1,,,,,0,43,64,,
2718,note_on,,,,,78,0,1,,,,,0,43,0,,
2718,note_on,,,,,0,0,1,,,,,0,35,0,,
2718,note_on,,,,,0,0,1,,,,,0,62,0,,
2730,note_on,,,,,12,0,1,,,,,0,64,64,,
2730,note_on,,,,,0,0,1,,,,,0,36,64,,
2730,note_on,,,,,0,0,1,,,,,0,43,64,,
2805,note_on,,,,,75,0,1,,,,,0,67,0,,
2808,note_on,,,,,0,0,1,,,,,0,36,0,,
2808,note_on,,,,,0,0,1,,,,,0,43,0,,
2808,note_on,,,,,3,0,1,,,,,0,64,0,,
2820,note_on,,,,,12,0,1,,,,,0,67,64,,
2820,note_on,,,,,0,0,1,,,,,0,65,64,,
2820,note_on,,,,,0,0,1,,,,,0,38,64,,
2820,note_on,,,,,0,0,1,,,,,0,43,64,,
2898,note_on,,,,,0,0,1,,,,,0,38,0,,
2898,note_on,,,,,78,0,1,,,,,0,43,0,,
2898,note_on,,,,,0,0,1,,,,,0,67,0,,
2898,note_on,,,,,0,0,1,,,,,0,65,0,,
2910,note_on,,,,,0,0,1,,,,,0,40,64,,
2910,note_on,,,,,0,0,1,,,,,0,43,64,,
2910,note_on,,,,,12,0,1,,,,,0,67,64,,
2988,note_on,,,,,78,0,1,,,,,0,43,0,,
2988,note_on,,,,,0,0,1,,,,,0,40,0,,
2988,note_on,,,,,0,0,1,,,,,0,67,0,,
3000,note_on,,,,,12,0,1,,,,,0,64,64,,
3000,note_on,,,,,0,0,1,,,,,0,76,64,,
3000,note_on,,,,,0,0,1,,,,,0,43,64,,
3000,note_on,,,,,0,0,1,,,,,0,36,64,,
3078,note_on,,,,,0,0,1,,,,,0,64,0,,
3078,note_on,,,,,78,0,1,,,,,0,43,0,,
3078,note_on,,,,,0,0,1,,,,,0,76,0,,
3078,note_on,,,,,0,0,1,,,,,0,36,0,,
3090,note_on,,,,,12,0,1,,,,,0,67,64,,
3090,note_on,,,,,0,0,1,,,,,0,72,64,,
3090,note_on,,,,,0,0,1,,,,,0,40,64,,
3090,note_on,,,,,0,0,1,,,,,0,43,64,,
3168,note_on,,,,,78,0,1,,,,,0,43,0,,
3168,note_on,,,,,0,0,1,,,,,0,67,0,,
3168,note_on,,,,,0,0,1,,,,,0,72,0,,
3168,note_on,,,,,0,0,1,,,,,0,40,0,,
3180,note_on,,,,,0,0,1,,,,,0,31,64,,
3180,note_on,,,,,0,0,1,,,,,0,72,64,,
3180,note_on,,,,,12,0,1,,,,,0,64,64,,
3180,note_on,,,,,0,0,1,,,,,0,31,64,,
3258,note_on,,,,,78,0,1,,,,,0,31,0,,
3258,note_on,,,,,0,0,1,,,,,0,64,0,,
3258,note_on,,,,,0,0,1,,,,,0,72,0,,
3270,note_on,,,,,12,0,1,,,,,0,62,64,,
3270,note_on,,,,,0,0,1,,,,,0,71,64,,
3270,note_on,,,,,0,0,1,,,,,0,43,64,,
3345,note_on,,,,,75,0,1,,,,,0,31,0,,
3348,note_on,,,,,0,0,1,,,,,0,71,0,,
3348,note_on,,,,,3,0,1,,,,,0,62,0,,
3348,note_on,,,,,0,0,1,,,,,0,43,0,,
3360,note_on,,,,,12,0,1,,,,,0,62,64,,
3360,note_on,,,,,0,0,1,,,,,0,67,64,,
3360,note_on,,,,,0,0,1,,,,,0,71,64,,
3360,note_on,,,,,0,0,1,,,,,0,31,64,,
3360,note_on,,,,,0,0,1,,,,,0,43,64,,
3412,note_on,,,,,52,0,1,,,,,0,43,0,,
3412,note_on,,,,,0,0,1,,,,,0,31,0,,
3420,note_on,,,,,8,0,1,,,,,0,29,64,,
3420,note_on,,,,,0,0,1,,,,,0,41,64,,
3438,note_on,,,,,18,0,1,,,,,0,62,0,,
3438,note_on,,,,,0,0,1,,,,,0,71,0,,
3438,note_on,,,,,0,0,1,,,,,0,67,0,,
3446,note_on,,,,,0,0,1,,,,,0,41,0,,
3446,note_on,,,,,8,0,1,,,,,0,29,0,,
3450,note_on,,,,,4,0,1,,,,,0,72,64,,
3450,note_on,,,,,0,0,1,,,,,0,67,64,,
3450,note_on,,,,,0,0,1,,,,,0,28,64,,
3450,note_on,,,,,0,0,1,,,,,0,40,64,,
3528,note_on,,,,,78,0,1,,,,,0,72,0,,
3540,note_on,,,,,12,0,1,,,,,0,76,64,,
3615,note_on,,,,,75,0,1,,,,,0,67,0,,
3615,note_on,,,,,0,0,1,,,,,0,40,0,,
3615,note_on,,,,,0,0,1,,,,,0,28,0,,
3618,note_on,,,,,3,0,1,,,,,0,76,0,,
3630,note_on,,,,,0,0,1,,,,,0,40,64,,
3630,note_on,,,,,0,0,1,,,,,0,67,64,,
3630,note_on,,,,,0,0,1,,,,,0,28,64,,
3630,note_on,,,,,12,0,1,,,,,0,79,64,,
3708,note_on,,,,,0,0,1,,,,,0,79,0,,
3708,note_on,,,,,0,0,1,,,,,0,28,0,,
3708,note_on,,,,,78,0,1,,,,,0,40,0,,
3708,note_on,,,,,0,0,1,,,,,0,67,0,,
3720,note_on,,,,,12,0,1,,,,,0,79,64,,
3720,note_on,,,,,0,0,1,,,,,0,69,64,,
3720,note_on,,,,,0,0,1,,,,,0,26,64,,
3720,note_on,,,,,0,0,1,,,,,0,38,64,,
3798,note_on,,,,,78,0,1,,,,,0,79,0,,
3810,note_on,,,,,12,0,1,,,,,0,77,64,,
3885,note_on,,,,,0,0,1,,,,,0,38,0,,
3885,note_on,,,,,75,0,1,,,,,0,69,0,,
3885,note_on,,,,,0,0,1,,,,,0,26,0,,
3888,note_on,,,,,3,0,1,,,,,0,77,0,,
3900,note_on,,,,,12,0,1,,,,,0,69,64,,
3900,note_on,,,,,0,0,1,,,,,0,74,64,,
3900,note_on,,,,,0,0,1,,,,,0,29,64,,
3900,note_on,,,,,0,0,1,,,,,0,41,64,,
3952,note_on,,,,,52,0,1,,,,,0,41,0,,
3952,note_on,,,,,0,0,1,,,,,0,69,0,,
3952,note_on,,,,,0,0,1,,,,,0,74,0,,
3952,note_on,,,,,0,0,1,,,,,0,29,0,,
3960,note_on,,,,,0,0,1,,,,,0,30,64,,
3960,note_on,,,,,0,0,1,,,,,0,72,64,,
3960,note_on,,,,,8,0,1,,,,,0,62,64,,
3960,note_on,,,,,0,0,1,,,,,0,69,64,,
3960,note_on,,,,,0,0,1,,,,,0,42,64,,
3986,note_on,,,,,0,0,1,,,,,0,30,0,,
3986,note_on,,,,,0,0,1,,,,,0,69,0,,
3986,note_on,,,,,0,0,1,,,,,0,62,0,,
3986,note_on,,,,,0,0,1,,,,,0,72,0,,
3986,note_on,,,,,26,0,1,,,,,0,42,0,,
3990,note_on,,,,,0,0,1,,,,,0,31,64,,
3990,note_on,,,,,0,0,1,,,,,0,43,64,,
3990,note_on,,,,,0,0,1,,,,,0,71,64,,
3990,note_on,,,,,0,0,1,,,,,0,67,64,,
3990,note_on,,,,,4,0,1,,,,,0,62,64,,
4068,note_on,,,,,0,0,1,,,,,0,67,0,,
4068,note_on,,,,,78,0,1,,,,,0,43,0,,
4068,note_on,,,,,0,0,1,,,,,0,62,0,,
4068,note_on,,,,,0,0,1,,,,,0,71,0,,
4080,note_on,,,,,12,0,1,,,,,0,60,64,,
4080,note_on,,,,,0,0,1,,,,,0,67,64,,
4080,note_on,,,,,0,0,1,,,,,0,72,64,,
4080,note_on,,,,,0,0,1,,,,,0,45,64,,
4155,note_on,,,,,75,0,1,,,,,0,31,0,,
4158,note_on,,,,,3,0,1,,,,,0,72,0,,
4158,note_on,,,,,0,0,1,,,,,0,67,0,,
4158,note_on,,,,,0,0,1,,,,,0,60,0,,
4158,note_on,,,,,0,0,1,,,,,0,45,0,,
4170,note_on,,,,,12,0,1,,,,,0,62,64,,
4170,note_on,,,,,0,0,1,,,,,0,74,64,,
4170,note_on,,,,,0,0,1,,,,,0,67,64,,
4170,note_on,,,,,0,0,1,,,,,0,47,64,,
4222,note_on,,,,,52,0,1,,,,,0,47,0,,
4222,note_on,,,,,0,0,1,,,,,0,62,0,,
4222,note_on,,,,,0,0,1,,,,,0,67,0,,
4222,note_on,,,,,0,0,1,,,,,0,74,0,,
4230,note_on,,,,,8,0,1,,,,,0,62,64,,
4230,note_on,,,,,0,0,1,,,,,0,67,64,,
4230,note_on,,,,,0,0,1,,,,,0,47,64,,
4256,note_on,,,,,26,0,1,,,,,0,47,0,,
4256,note_on,,,,,0,0,1,,,,,0,67,0,,
4260,note_on,,,,,4,0,1,,,,,0,62,0,,
4260,note_on,,,,,0,0,1,,,,,0,47,64,,
4260,note_on,,,,,0,0,1,,,,,0,67,64,,
4260,note_on,,,,,0,0,1,,,,,0,62,64,,
4312,note_on,,,,,0,0,1,,,,,0,62,0,,
4312,note_on,,,,,52,0,1,,,,,0,47,0,,
4320,note_on,,,,,0,0,1,,,,,0,48,64,,
4320,note_on,,,,,0,0,1,,,,,0,64,64,,
4320,note_on,,,,,8,0,1,,,,,0,60,64,,
4346,note_on,,,,,0,0,1,,,,,0,60,0,,
4346,note_on,,,,,0,0,1,,,,,0,64,0,,
4346,note_on,,,,,26,0,1,,,,,0,48,0,,
4350,note_on,,,,,0,0,1,,,,,0,50,64,,
4350,note_on,,,,,0,0,1,,,,,0,65,64,,
4350,note_on,,,,,4,0,1,,,,,0,59,64,,
4402,note_on,,,,,0,0,1,,,,,0,65,0,,
4402,note_on,,,,,0,0,1,,,,,0,59,0,,
4402,note_on,,,,,52,0,1,,,,,0,50,0,,
4410,note_on,,,,,8,0,1,,,,,0,60,64,,
4410,note_on,,,,,0,0,1,,,,,0,64,64,,
4410,note_on,,,,,0,0,1,,,,,0,48,64,,
4425,note_on,,,,,15,0,1,,,,,0,67,0,,
4436,note_on,,,,,0,0,1,,,,,0,48,0,,
4436,note_on,,,,,11,0,1,,,,,0,60,0,,
4436,note_on,,,,,0,0,1,,,,,0,64,0,,
4440,note_on,,,,,4,0,1,,,,,0,64,64,,
4440,note_on,,,,,0,0,1,,,,,0,52,64,,
4518,note_on,,,,,78,0,1,,,,,0,52,0,,
4518,note_on,,,,,0,0,1,,,,,0,64,0,,
4530,note_on,,,,,0,0,1,,,,,0,45,64,,
4530,note_on,,,,,12,0,1,,,,,0,72,64,,
4530,note_on,,,,,0,0,1,,,,,0,64,64,,
4530,note_on,,,,,0,0,1,,,,,0,45,64,,
4608,note_on,,,,,78,0,1,,,,,0,45,0,,
4620,note_on,,,,,12,0,1,,,,,0,52,64,,
4695,note_on,,,,,75,0,1,,,,,0,72,0,,
4695,note_on,,,,,0,0,1,,,,,0,45,0,,
4695,note_on,,,,,0,0,1,,,,,0,64,0,,
4698,note_on,,,,,3,0,1,,,,,0,52,0,,
4710,note_on,,,,,0,0,1,,,,,0,52,64,,
4710,note_on,,,,,0,0,1,,,,,0,45,64,,
4710,note_on,,,,,0,0,1,,,,,0,64,64,,
4710,note_on,,,,,12,0,1,,,,,0,72,64,,
4762,note_on,,,,,52,0,1,,,,,0,72,0,,
4770,note_on,,,,,8,0,1,,,,,0,71,64,,
4788,note_on,,,,,18,0,1,,,,,0,64,0,,
4788,note_on,,,,,0,0,1,,,,,0,52,0,,
4788,note_on,,,,,0,0,1,,,,,0,45,0,,
4796,note_on,,,,,8,0,1,,,,,0,71,0,,
4800,note_on,,,,,4,0,1,,,,,0,71,64,,
4800,note_on,,,,,0,0,1,,,,,0,44,64,,
4800,note_on,,,,,0,0,1,,,,,0,44,64,,
4800,note_on,,,,,0,0,1,,,,,0,64,64,,
4878,note_on,,,,,78,0,1,,,,,0,44,0,,
4890,note_on,,,,,12,0,1,,,,,0,52,64,,
4965,note_on,,,,,75,0,1,,,,,0,71,0,,
4965,note_on,,,,,0,0,1,,,,,0,44,0,,
4965,note_on,,,,,0,0,1,,,,,0,64,0,,
4968,note_on,,,,,3,0,1,,,,,0,52,0,,
4980,note_on,,,,,12,0,1,,,,,0,71,64,,
4980,note_on,,,,,0,0,1,,,,,0,71,64,,
4980,note_on,,,,,0,0,1,,,,,0,44,64,,
4980,note_on,,,,,0,0,1,,,,,0,52,64,,
5032,note_on,,,,,52,0,1,,,,,0,71,0,,
5040,note_on,,,,,8,0,1,,,,,0,76,64,,
5058,note_on,,,,,0,0,1,,,,,0,52,0,,
5058,note_on,,,,,0,0,1,,,,,0,44,0,,
5058,note_on,,,,,18,0,1,,,,,0,71,0,,
5066,note_on,,,,,8,0,1,,,,,0,76,0,,
5070,note_on,,,,,0,0,1,,,,,0,52,64,,
5070,note_on,,,,,4,0,1,,,,,0,71,64,,
5070,note_on,,,,,0,0,1,,,,,0,76,64,,
5070,note_on,,,,,0,0,1,,,,,0,44,64,,
5148,note_on,,,,,78,0,1,,,,,0,52,0,,
5148,note_on,,,,,0,0,1,,,,,0,71,0,,
5148,note_on,,,,,0,0,1,,,,,0,76,0,,
5148,note_on,,,,,0,0,1,,,,,0,44,0,,
5160,note_on,,,,,0,0,1,,,,,0,76,64,,
