tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,note,velocity,control,value
720,note_on,0,0,8,,,,,,,,8,49,64,,
720,note_on,0,0,5,,,,,,,,1,71,80,,
720,note_on,60,0,1,,,,,,,,5,71,0,,
720,note_on,0,0,4,,,,,,,,0,76,80,,
720,note_on,60,0,5,,,,,,,,1,71,0,,
720,note_on,60,0,9,,,,,,,,3,57,0,,
720,note_on,0,0,9,,,,,,,,3,55,80,,
720,note_on,60,0,10,,,,,,,,11,78,0,,
720,note_on,0,0,10,,,,,,,,11,76,64,,
720,note_on,240,0,13,,,,,,,,13,47,0,,
720,note_on,0,0,3,,,,,,,,6,71,64,,
720,note_on,0,0,3,,,,,,,,6,76,64,,
720,note_on,0,0,3,,,,,,,,6,74,0,,
720,note_on,60,0,4,,,,,,,,0,74,0,,
780,note_on,60,0,5,,,,,,,,1,71,0,,
780,note_on,0,0,5,,,,,,,,1,70,80,,
780,note_on,0,0,3,,,,,,,,6,70,64,,
780,note_on,60,0,1,,,,,,,,5,71,0,,
780,note_on,60,0,3,,,,,,,,6,71,0,,
780,note_on,0,0,1,,,,,,,,5,70,64,,
840,note_on,60,0,1,,,,,,,,5,70,0,,
840,note_on,0,0,1,,,,,,,,5,76,0,,
840,note_on,120,0,11,,,,,,,,10,85,0,,
840,note_on,120,0,6,,,,,,,,2,64,0,,
840,note_on,60,0,3,,,,,,,,6,70,0,,
840,note_on,0,0,3,,,,,,,,6,76,0,,
840,note_on,120,0,2,,,,,,,,7,49,0,,
840,note_on,120,0,12,,,,,,,,12,67,0,,
840,note_on,120,0,8,,,,,,,,8,49,0,,
840,note_on,120,0,10,,,,,,,,11,76,0,,
840,note_on,120,0,9,,,,,,,,3,55,0,,
840,note_on,120,0,4,,,,,,,,0,76,0,,
840,note_on,0,0,5,,,,,,,,1,73,80,,
840,note_on,60,0,5,,,,,,,,1,70,0,,
840,note_on,120,0,13,,,,,,,,13,49,0,,
840,note_on,120,0,7,,,,,,,,4,49,0,,
900,note_on,60,0,5,,,,,,,,1,73,0,,
900,note_on,0,0,5,,,,,,,,1,76,80,,
960,control_change,120,0,9,,,,,,,,3,,,7,127
960,note_on,0,0,5,,,,,,,,1,69,80,,
960,control_change,0,0,5,,,,,,,,1,,,7,127
960,note_on,60,0,5,,,,,,,,1,76,0,,
960,note_on,120,0,11,,,,,,,,10,78,64,,
960,note_on,120,0,1,,,,,,,,5,78,64,,
960,note_on,0,0,4,,,,,,,,0,78,80,,
960,note_on,120,0,2,,,,,,,,7,51,64,,
960,note_on,120,0,3,,,,,,,,6,78,64,,
960,note_on,120,0,12,,,,,,,,12,63,64,,
960,note_on,0,0,3,,,,,,,,6,69,64,,
960,control_change,120,0,4,,,,,,,,0,,,7,127
960,note_on,120,0,8,,,,,,,,8,51,64,,
960,note_on,0,0,1,,,,,,,,5,69,64,,
960,note_on,120,0,13,,,,,,,,13,51,64,,
960,note_on,120,0,10,,,,,,,,11,69,64,,
960,control_change,120,0,6,,,,,,,,2,,,7,127
960,note_on,0,0,9,,,,,,,,3,54,80,,
960,control_change,120,0,7,,,,,,,,4,,,7,127
960,note_on,0,0,7,,,,,,,,4,51,80,,
1020,note_on,0,0,9,,,,,,,,3,57,80,,
1020,note_on,60,0,9,,,,,,,,3,54,0,,
1020,note_on,0,0,1,,,,,,,,5,72,64,,
1020,note_on,0,0,5,,,,,,,,1,72,80,,
1020,note_on,60,0,5,,,,,,,,1,69,0,,
1020,note_on,60,0,1,,,,,,,,5,69,0,,
1020,note_on,60,0,3,,,,,,,,6,69,0,,
1020,note_on,60,0,6,,,,,,,,2,69,80,,
1020,note_on,0,0,3,,,,,,,,6,72,64,,
1080,note_on,0,0,9,,,,,,,,3,63,80,,
1080,note_on,60,0,9,,,,,,,,3,57,0,,
1080,note_on,60,0,6,,,,,,,,2,69,0,,
1080,note_on,0,0,6,,,,,,,,2,66,80,,
1140,note_on,180,0,4,,,,,,,,0,78,0,,
1140,note_on,0,0,10,,,,,,,,11,78,64,,
1140,note_on,0,0,3,,,,,,,,6,78,64,,
1140,note_on,60,0,6,,,,,,,,2,66,0,,
1140,note_on,0,0,2,,,,,,,,7,51,64,,
1140,note_on,0,0,1,,,,,,,,5,71,64,,
1140,note_on,60,0,9,,,,,,,,3,63,0,,
1140,note_on,0,0,9,,,,,,,,3,66,80,,
1140,note_on,180,0,2,,,,,,,,7,51,0,,
1140,note_on,0,0,7,,,,,,,,4,51,80,,
1140,note_on,180,0,12,,,,,,,,12,63,0,,
1140,note_on,0,0,12,,,,,,,,12,59,64,,
1140,note_on,0,0,6,,,,,,,,2,63,80,,
1140,note_on,180,0,10,,,,,,,,11,69,0,,
1140,note_on,0,0,3,,,,,,,,6,71,64,,
1140,note_on,0,0,3,,,,,,,,6,78,0,,
1140,note_on,0,0,4,,,,,,,,0,78,80,,
1140,note_on,0,0,5,,,,,,,,1,71,80,,
1140,note_on,120,0,3,,,,,,,,6,72,0,,
1140,note_on,120,0,5,,,,,,,,1,72,0,,
1140,note_on,180,0,11,,,,,,,,10,78,0,,
1140,note_on,180,0,7,,,,,,,,4,51,0,,
1140,note_on,0,0,1,,,,,,,,5,78,64,,
1140,note_on,0,0,1,,,,,,,,5,78,0,,
1140,note_on,120,0,1,,,,,,,,5,72,0,,
1140,note_on,0,0,11,,,,,,,,10,83,64,,
1200,note_on,0,0,5,,,,,,,,1,67,80,,
1200,note_on,60,0,5,,,,,,,,1,71,0,,
1200,note_on,60,0,9,,,,,,,,3,66,0,,
1200,note_on,0,0,9,,,,,,,,3,67,80,,
1200,note_on,0,0,2,,,,,,,,7,52,64,,
1200,note_on,60,0,2,,,,,,,,7,51,0,,
1200,note_on,0,0,1,,,,,,,,5,78,64,,
1200,note_on,60,0,12,,,,,,,,12,59,0,,
1200,note_on,0,0,1,,,,,,,,5,67,64,,
1200,note_on,60,0,6,,,,,,,,2,63,0,,
1200,note_on,0,0,12,,,,,,,,12,71,64,,
1200,note_on,0,0,1,,,,,,,,5,78,0,,
1200,note_on,240,0,8,,,,,,,,8,51,0,,
1200,note_on,0,0,8,,,,,,,,8,52,64,,
1200,note_on,0,0,13,,,,,,,,13,52,64,,
1200,note_on,240,0,13,,,,,,,,13,51,0,,
1200,note_on,60,0,11,,,,,,,,10,83,0,,
1200,note_on,0,0,11,,,,,,,,10,83,64,,
1200,note_on,0,0,10,,,,,,,,11,79,64,,
1200,note_on,60,0,7,,,,,,,,4,51,0,,
1200,note_on,0,0,6,,,,,,,,2,59,80,,
1200,note_on,60,0,10,,,,,,,,11,78,0,,
1200,note_on,0,0,7,,,,,,,,4,52,80,,
1200,note_on,0,0,4,,,,,,,,0,78,80,,
1200,note_on,60,0,4,,,,,,,,0,78,0,,
1200,note_on,60,0,3,,,,,,,,6,71,0,,
1200,note_on,0,0,3,,,,,,,,6,78,64,,
1200,note_on,0,0,3,,,,,,,,6,67,64,,
1200,note_on,0,0,3,,,,,,,,6,78,0,,
1200,note_on,60,0,1,,,,,,,,5,71,0,,
1260,note_on,60,0,4,,,,,,,,0,78,0,,
1260,note_on,0,0,3,,,,,,,,6,76,64,,
1260,note_on,60,0,3,,,,,,,,6,78,0,,
1260,note_on,0,0,4,,,,,,,,0,71,80,,
1260,note_on,60,0,1,,,,,,,,5,78,0,,
1260,note_on,0,0,1,,,,,,,,5,76,64,,
1260,note_on,60,0,12,,,,,,,,12,71,0,,
1320,note_on,120,0,9,,,,,,,,3,67,0,,
1320,note_on,120,0,13,,,,,,,,13,52,0,,
1320,note_on,120,0,8,,,,,,,,8,52,0,,
1320,note_on,120,0,5,,,,,,,,1,67,0,,
1320,note_on,120,0,2,,,,,,,,7,52,0,,
1320,note_on,60,0,1,,,,,,,,5,76,0,,
1320,note_on,120,0,7,,,,,,,,4,52,0,,
1320,note_on,120,0,11,,,,,,,,10,83,0,,
1320,note_on,120,0,6,,,,,,,,2,59,0,,
1320,note_on,0,0,4,,,,,,,,0,76,80,,
1320,note_on,60,0,3,,,,,,,,6,76,0,,
1320,note_on,0,0,3,,,,,,,,6,67,0,,
1320,note_on,60,0,4,,,,,,,,0,71,0,,
1320,note_on,120,0,10,,,,,,,,11,79,0,,
1320,note_on,0,0,1,,,,,,,,5,67,0,,
1380,note_on,60,0,4,,,,,,,,0,76,0,,
1380,note_on,0,0,4,,,,,,,,0,79,80,,
1440,note_on,180,0,12,,,,,,,,12,64,64,,
1440,note_on,120,0,3,,,,,,,,6,79,64,,
1440,note_on,0,0,3,,,,,,,,6,73,64,,
1440,note_on,0,0,6,,,,,,,,2,73,80,,
1440,note_on,120,0,2,,,,,,,,7,58,64,,
1440,note_on,120,0,11,,,,,,,,10,85,64,,
1440,note_on,120,0,8,,,,,,,,8,58,64,,
1440,control_change,120,0,6,,,,,,,,2,,,7,127
1440,note_on,120,0,10,,,,,,,,11,73,64,,
1440,note_on,0,0,9,,,,,,,,3,64,80,,
1440,note_on,0,0,7,,,,,,,,4,58,80,,
1440,control_change,120,0,7,,,,,,,,4,,,7,127
1440,note_on,0,0,4,,,,,,,,0,79,80,,
1440,control_change,0,0,4,,,,,,,,0,,,7,127
1440,note_on,60,0,4,,,,,,,,0,79,0,,
1440,control_change,120,0,9,,,,,,,,3,,,7,127
1440,control_change,120,0,5,,,,,,,,1,,,7,127
1440,note_on,0,0,1,,,,,,,,5,73,64,,
1440,note_on,120,0,1,,,,,,,,5,79,64,,
1440,note_on,120,0,13,,,,,,,,13,58,64,,
1500,note_on,0,0,3,,,,,,,,6,78,64,,
1500,note_on,60,0,10,,,,,,,,11,73,0,,
1500,note_on,0,0,10,,,,,,,,11,78,64,,
1500,note_on,0,0,9,,,,,,,,3,61,80,,
1500,note_on,60,0,12,,,,,,,,12,64,0,,
1500,note_on,60,0,3,,,,,,,,6,79,0,,
1500,note_on,0,0,12,,,,,,,,12,61,64,,
1500,note_on,60,0,5,,,,,,,,1,66,80,,
1500,note_on,60,0,1,,,,,,,,5,79,0,,
1500,note_on,0,0,1,,,,,,,,5,78,64,,
1500,note_on,60,0,4,,,,,,,,0,79,0,,
1500,note_on,0,0,4,,,,,,,,0,78,80,,
1500,note_on,60,0,9,,,,,,,,3,64,0,,
1560,note_on,0,0,5,,,,,,,,1,70,80,,
1560,note_on,60,0,5,,,,,,,,1,66,0,,
1620,note_on,120,0,3,,,,,,,,6,78,0,,
1620,note_on,0,0,1,,,,,,,,5,73,64,,
1620,note_on,0,0,3,,,,,,,,6,73,0,,
1620,note_on,0,0,1,,,,,,,,5,76,64,,
1620,note_on,0,0,7,,,,,,,,4,58,80,,
1620,note_on,120,0,1,,,,,,,,5,78,0,,
1620,note_on,180,0,7,,,,,,,,4,58,0,,
1620,note_on,0,0,2,,,,,,,,7,58,64,,
1620,note_on,0,0,3,,,,,,,,6,76,64,,
1620,note_on,0,0,6,,,,,,,,2,66,80,,
1620,note_on,180,0,6,,,,,,,,2,73,0,,
1620,note_on,0,0,5,,,,,,,,1,73,80,,
1620,note_on,60,0,5,,,,,,,,1,70,0,,
1620,note_on,180,0,11,,,,,,,,10,85,0,,
1620,note_on,0,0,11,,,,,,,,10,85,64,,
1620,note_on,0,0,1,,,,,,,,5,73,0,,
1620,note_on,0,0,3,,,,,,,,6,73,64,,
1620,note_on,120,0,4,,,,,,,,0,78,0,,
1620,note_on,180,0,2,,,,,,,,7,58,0,,
1620,note_on,0,0,4,,,,,,,,0,76,80,,
1620,note_on,0,0,12,,,,,,,,12,73,64,,
1620,note_on,0,0,10,,,,,,,,11,78,64,,
1620,note_on,120,0,10,,,,,,,,11,78,0,,
1620,note_on,120,0,12,,,,,,,,12,61,0,,
1620,note_on,0,0,9,,,,,,,,3,58,80,,
1620,note_on,120,0,9,,,,,,,,3,61,0,,
1680,note_on,60,0,10,,,,,,,,11,78,0,,
1680,note_on,60,0,12,,,,,,,,12,73,0,,
1680,note_on,240,0,8,,,,,,,,8,58,0,,
1680,note_on,60,0,4,,,,,,,,0,76,0,,
1680,note_on,0,0,4,,,,,,,,0,74,80,,
1680,note_on,0,0,10,,,,,,,,11,78,64,,
1680,note_on,60,0,11,,,,,,,,10,85,0,,
1680,note_on,0,0,13,,,,,,,,13,59,64,,
1680,note_on,60,0,2,,,,,,,,7,58,0,,
1680,note_on,0,0,2,,,,,,,,7,59,64,,
1680,note_on,60,0,5,,,,,,,,1,73,0,,
1680,note_on,0,0,5,,,,,,,,1,74,80,,
1680,note_on,0,0,12,,,,,,,,12,66,64,,
1680,note_on,0,0,6,,,,,,,,2,66,80,,
1680,note_on,240,0,13,,,,,,,,13,58,0,,
1680,note_on,0,0,9,,,,,,,,3,54,80,,
1680,note_on,0,0,8,,,,,,,,8,59,64,,
1680,note_on,0,0,1,,,,,,,,5,76,0,,
1680,note_on,60,0,7,,,,,,,,4,58,0,,
1680,note_on,0,0,7,,,,,,,,4,59,80,,
1680,note_on,60,0,1,,,,,,,,5,73,0,,
1680,note_on,0,0,3,,,,,,,,6,71,64,,
1680,note_on,0,0,3,,,,,,,,6,74,64,,
1680,note_on,0,0,3,,,,,,,,6,76,0,,
1680,note_on,60,0,3,,,,,,,,6,73,0,,
1680,note_on,60,0,6,,,,,,,,2,66,0,,
1680,note_on,0,0,1,,,,,,,,5,74,64,,
1680,note_on,0,0,1,,,,,,,,5,71,64,,
1680,note_on,0,0,11,,,,,,,,10,86,64,,
1680,note_on,60,0,9,,,,,,,,3,58,0,,
1740,note_on,0,0,4,,,,,,,,0,76,80,,
1740,note_on,0,0,1,,,,,,,,5,76,64,,
1740,note_on,60,0,1,,,,,,,,5,74,0,,
1740,note_on,60,0,4,,,,,,,,0,74,0,,
1740,note_on,60,0,6,,,,,,,,2,66,0,,
1740,note_on,60,0,3,,,,,,,,6,74,0,,
1740,note_on,0,0,6,,,,,,,,2,67,80,,
1740,note_on,0,0,5,,,,,,,,1,73,80,,
1740,note_on,60,0,5,,,,,,,,1,74,0,,
1740,note_on,0,0,3,,,,,,,,6,76,64,,
1770,note_on,30,0,5,,,,,,,,1,73,0,,
1770,note_on,0,0,5,,,,,,,,1,71,80,,
1800,note_on,120,0,7,,,,,,,,4,59,0,,
1800,note_on,0,0,4,,,,,,,,0,78,80,,
1800,note_on,120,0,10,,,,,,,,11,78,0,,
1800,note_on,120,0,11,,,,,,,,10,86,0,,
1800,note_on,120,0,12,,,,,,,,12,66,0,,
1800,note_on,120,0,13,,,,,,,,13,59,0,,
1800,note_on,60,0,1,,,,,,,,5,76,0,,
1800,note_on,0,0,6,,,,,,,,2,69,80,,
1800,note_on,30,0,5,,,,,,,,1,71,0,,
1800,note_on,0,0,3,,,,,,,,6,78,64,,
1800,note_on,0,0,1,,,,,,,,5,71,0,,
1800,note_on,120,0,2,,,,,,,,7,59,0,,
1800,note_on,0,0,5,,,,,,,,1,73,80,,
1800,note_on,0,0,3,,,,,,,,6,71,0,,
1800,note_on,60,0,3,,,,,,,,6,76,0,,
1800,note_on,120,0,8,,,,,,,,8,59,0,,
1800,note_on,0,0,1,,,,,,,,5,78,64,,
1800,note_on,60,0,6,,,,,,,,2,67,0,,
1800,note_on,60,0,4,,,,,,,,0,76,0,,
1800,note_on,120,0,9,,,,,,,,3,54,0,,
1860,note_on,60,0,3,,,,,,,,6,73,64,,
1860,note_on,60,0,7,,,,,,,,4,57,80,,
1860,note_on,60,0,11,,,,,,,,10,78,64,,
1860,note_on,60,0,2,,,,,,,,7,57,64,,
1860,note_on,60,0,10,,,,,,,,11,69,64,,
1860,note_on,60,0,1,,,,,,,,5,73,64,,
1860,note_on,60,0,8,,,,,,,,8,57,64,,
1860,note_on,0,0,5,,,,,,,,1,78,80,,
1860,note_on,60,0,5,,,,,,,,1,73,0,,
1860,note_on,60,0,13,,,,,,,,13,57,64,,
1860,note_on,60,0,12,,,,,,,,12,66,64,,
1860,note_on,60,0,9,,,,,,,,3,61,80,,
1920,note_on,0,0,10,,,,,,,,11,74,64,,
1920,note_on,60,0,10,,,,,,,,11,69,0,,
1920,note_on,0,0,8,,,,,,,,8,55,64,,
1920,note_on,0,0,12,,,,,,,,12,67,64,,
1920,note_on,0,0,1,,,,,,,,5,71,64,,
1920,note_on,60,0,7,,,,,,,,4,57,0,,
1920,note_on,0,0,7,,,,,,,,4,55,80,,
1920,note_on,0,0,13,,,,,,,,13,55,64,,
1920,note_on,60,0,8,,,,,,,,8,57,0,,
1920,note_on,0,0,9,,,,,,,,3,62,80,,
1920,note_on,60,0,9,,,,,,,,3,61,0,,
1920,note_on,60,0,1,,,,,,,,5,73,0,,
1920,note_on,60,0,12,,,,,,,,12,66,0,,
1920,note_on,60,0,13,,,,,,,,13,57,0,,
1920,note_on,60,0,3,,,,,,,,6,73,0,,
1920,note_on,60,0,2,,,,,,,,7,57,0,,
1920,note_on,0,0,2,,,,,,,,7,55,64,,
1920,note_on,0,0,5,,,,,,,,1,71,80,,
1920,note_on,60,0,5,,,,,,,,1,78,0,,
1920,note_on,0,0,6,,,,,,,,2,62,80,,
1920,note_on,120,0,6,,,,,,,,2,69,0,,
1920,note_on,60,0,11,,,,,,,,10,78,0,,
1920,note_on,0,0,11,,,,,,,,10,83,64,,
1920,note_on,0,0,3,,,,,,,,6,71,64,,
1950,note_on,30,0,12,,,,,,,,12,67,0,,
1950,note_on,0,0,12,,,,,,,,12,66,65,,
1950,note_on,0,0,11,,,,,,,,10,81,65,,
1950,note_on,30,0,11,,,,,,,,10,83,0,,
1980,note_on,30,0,12,,,,,,,,12,66,0,,
1980,note_on,60,0,10,,,,,,,,11,74,0,,
1980,note_on,0,0,12,,,,,,,,12,67,65,,
1980,note_on,0,0,6,,,,,,,,2,67,81,,
1980,note_on,60,0,6,,,,,,,,2,62,0,,
1980,note_on,0,0,1,,,,,,,,5,76,65,,
1980,note_on,0,0,10,,,,,,,,11,76,65,,
1980,note_on,30,0,11,,,,,,,,10,81,0,,
1980,note_on,60,0,1,,,,,,,,5,71,0,,
1980,note_on,0,0,11,,,,,,,,10,79,65,,
1980,note_on,0,0,1,,,,,,,,5,70,65,,
1980,note_on,0,0,4,,,,,,,,0,76,81,,
1980,note_on,180,0,4,,,,,,,,0,78,0,,
1980,note_on,60,0,3,,,,,,,,6,71,0,,
1980,note_on,0,0,3,,,,,,,,6,78,0,,
1980,note_on,0,0,3,,,,,,,,6,76,65,,
1980,note_on,0,0,9,,,,,,,,3,61,81,,
1980,note_on,60,0,9,,,,,,,,3,62,0,,
1980,note_on,0,0,1,,,,,,,,5,78,0,,
1980,note_on,0,0,3,,,,,,,,6,70,65,,
2010,note_on,0,0,11,,,,,,,,10,78,66,,
2010,note_on,30,0,11,,,,,,,,10,79,0,,
2010,note_on,30,0,1,,,,,,,,5,76,0,,
2010,note_on,0,0,1,,,,,,,,5,74,66,,
2010,note_on,0,0,10,,,,,,,,11,78,66,,
2010,note_on,0,0,3,,,,,,,,6,74,66,,
2010,note_on,30,0,4,,,,,,,,0,76,0,,
2010,note_on,0,0,4,,,,,,,,0,74,82,,
2010,note_on,30,0,10,,,,,,,,11,76,0,,
2010,note_on,30,0,3,,,,,,,,6,76,0,,
2040,note_on,30,0,11,,,,,,,,10,78,0,,
2040,note_on,0,0,1,,,,,,,,5,70,0,,
2040,note_on,30,0,1,,,,,,,,5,74,0,,
2040,note_on,0,0,1,,,,,,,,5,76,67,,
2040,set_tempo,1560,1,0,,,,,,2400000,,,,,,
2040,note_on,0,0,1,,,,,,,,5,71,67,,
2040,note_on,0,0,12,,,,,,,,12,59,67,,
2040,note_on,0,0,3,,,,,,,,6,71,67,,
2040,note_on,0,0,10,,,,,,,,11,79,67,,
2040,note_on,30,0,10,,,,,,,,11,78,0,,
2040,note_on,60,0,12,,,,,,,,12,67,0,,
2040,note_on,0,0,11,,,,,,,,10,76,67,,
2040,note_on,0,0,4,,,,,,,,0,76,83,,
2040,note_on,30,0,4,,,,,,,,0,74,0,,
2040,note_on,0,0,9,,,,,,,,3,59,83,,
2040,note_on,60,0,9,,,,,,,,3,61,0,,
2040,note_on,0,0,3,,,,,,,,6,76,67,,
2040,note_on,30,0,3,,,,,,,,6,74,0,,
2040,note_on,0,0,3,,,,,,,,6,70,0,,
2070,note_on,0,0,6,,,,,,,,2,66,83,,
2070,note_on,90,0,6,,,,,,,,2,67,0,,
2070,note_on,30,0,11,,,,,,,,10,76,0,,
2070,note_on,0,0,11,,,,,,,,10,74,67,,
2100,note_on,0,0,5,,,,,,,,1,73,84,,
2100,note_on,60,0,12,,,,,,,,12,59,0,,
2100,note_on,60,0,10,,,,,,,,11,79,0,,
2100,note_on,0,0,10,,,,,,,,11,76,68,,
2100,note_on,30,0,11,,,,,,,,10,74,0,,
2100,note_on,0,0,6,,,,,,,,2,67,84,,
2100,note_on,30,0,6,,,,,,,,2,66,0,,
2100,note_on,180,0,5,,,,,,,,1,71,0,,
2100,note_on,0,0,11,,,,,,,,10,73,68,,
2100,note_on,0,0,1,,,,,,,,5,73,68,,
2100,note_on,0,0,3,,,,,,,,6,73,68,,
2100,note_on,60,0,3,,,,,,,,6,71,0,,
2100,note_on,60,0,1,,,,,,,,5,71,0,,
2100,note_on,0,0,12,,,,,,,,12,67,68,,
2130,note_on,30,0,11,,,,,,,,10,73,0,,
2130,note_on,0,0,11,,,,,,,,10,71,69,,
2160,note_on,60,0,12,,,,,,,,12,67,0,,
2160,note_on,0,0,12,,,,,,,,12,61,70,,
2160,note_on,0,0,4,,,,,,,,0,78,85,,
2160,note_on,0,0,2,,,,,,,,7,54,70,,
2160,note_on,240,0,2,,,,,,,,7,55,0,,
2160,note_on,0,0,1,,,,,,,,5,76,0,,
2160,note_on,0,0,6,,,,,,,,2,61,85,,
2160,note_on,120,0,4,,,,,,,,0,76,0,,
2160,note_on,0,0,8,,,,,,,,8,54,70,,
2160,note_on,240,0,8,,,,,,,,8,55,0,,
2160,note_on,60,0,5,,,,,,,,1,73,0,,
2160,note_on,0,0,5,,,,,,,,1,70,85,,
2160,note_on,0,0,13,,,,,,,,13,54,70,,
2160,note_on,240,0,13,,,,,,,,13,55,0,,
2160,note_on,120,0,9,,,,,,,,3,59,0,,
