tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,pitch,note,velocity
1553,note_on,16,0,1,,,,,,,,,,,,,,,0,,60,0
1628,note_on,75,0,1,,,,,,,,,,,,,,,0,,58,127
1641,note_on,13,0,1,,,,,,,,,,,,,,,0,,62,0
1721,note_on,80,0,1,,,,,,,,,,,,,,,0,,62,127
1780,note_on,59,0,1,,,,,,,,,,,,,,,0,,58,0
1811,note_on,31,0,1,,,,,,,,,,,,,,,0,,62,0
1813,note_on,2,0,1,,,,,,,,,,,,,,,0,,55,127
1904,note_on,91,0,1,,,,,,,,,,,,,,,0,,58,127
1908,note_on,4,0,1,,,,,,,,,,,,,,,0,,55,0
1994,note_on,86,0,1,,,,,,,,,,,,,,,0,,58,0
1996,note_on,2,0,1,,,,,,,,,,,,,,,0,,52,127
2087,note_on,91,0,1,,,,,,,,,,,,,,,0,,60,127
2176,note_on,89,0,1,,,,,,,,,,,,,,,0,,52,0
2179,note_on,3,0,1,,,,,,,,,,,,,,,0,,48,127
2191,note_on,12,0,1,,,,,,,,,,,,,,,0,,60,0
2270,note_on,79,0,1,,,,,,,,,,,,,,,0,,60,127
2274,note_on,4,0,1,,,,,,,,,,,,,,,0,,48,0
2361,note_on,87,0,1,,,,,,,,,,,,,,,0,,57,127
2374,note_on,13,0,1,,,,,,,,,,,,,,,0,,60,0
2453,note_on,79,0,1,,,,,,,,,,,,,,,0,,60,127
2513,note_on,60,0,1,,,,,,,,,,,,,,,0,,57,0
2543,note_on,30,0,1,,,,,,,,,,,,,,,0,,60,0
2544,note_on,1,0,1,,,,,,,,,,,,,,,0,,53,127
2636,note_on,92,0,1,,,,,,,,,,,,,,,0,,57,127
2639,note_on,3,0,1,,,,,,,,,,,,,,,0,,53,0
2726,note_on,87,0,1,,,,,,,,,,,,,,,0,,57,0
2727,note_on,1,0,1,,,,,,,,,,,,,,,0,,50,127
2819,note_on,92,0,1,,,,,,,,,,,,,,,0,,58,127
2907,note_on,88,0,1,,,,,,,,,,,,,,,0,,50,0
2909,note_on,2,0,1,,,,,,,,,,,,,,,0,,58,0
2910,note_on,1,0,1,,,,,,,,,,,,,,,0,,46,127
3001,note_on,91,0,1,,,,,,,,,,,,,,,0,,58,127
3005,note_on,4,0,1,,,,,,,,,,,,,,,0,,46,0
3093,note_on,88,0,1,,,,,,,,,,,,,,,0,,55,127
3105,note_on,12,0,1,,,,,,,,,,,,,,,0,,58,0
3184,note_on,79,0,1,,,,,,,,,,,,,,,0,,58,127
3245,note_on,61,0,1,,,,,,,,,,,,,,,0,,55,0
3274,note_on,29,0,1,,,,,,,,,,,,,,,0,,58,0
3276,note_on,2,0,1,,,,,,,,,,,,,,,0,,52,127
3367,note_on,91,0,1,,,,,,,,,,,,,,,0,,55,127
3371,note_on,4,0,1,,,,,,,,,,,,,,,0,,52,0
3457,note_on,86,0,1,,,,,,,,,,,,,,,0,,55,0
3459,note_on,2,0,1,,,,,,,,,,,,,,,0,,49,127
3550,note_on,91,0,1,,,,,,,,,,,,,,,0,,57,127
3620,note_on,70,0,1,,,,,,,,,,,,,,,0,,49,0
3641,note_on,21,0,1,,,,,,,,,,,,,,,0,,45,127
3654,note_on,13,0,1,,,,,,,,,,,,,,,0,,57,0
3733,note_on,79,0,1,,,,,,,,,,,,,,,0,,57,127
3736,note_on,3,0,1,,,,,,,,,,,,,,,0,,45,0
3837,note_on,101,0,1,,,,,,,,,,,,,,,0,,57,0
3838,note_on,1,0,1,,,,,,,,,,,,,,,0,,53,127
3939,note_on,101,0,1,,,,,,,,,,,,,,,0,,57,127
3990,note_on,51,0,1,,,,,,,,,,,,,,,0,,53,0
4029,note_on,39,0,1,,,,,,,,,,,,,,,0,,57,0
4030,note_on,1,0,1,,,,,,,,,,,,,,,0,,50,127
4121,note_on,91,0,1,,,,,,,,,,,,,,,0,,58,127
4182,note_on,61,0,1,,,,,,,,,,,,,,,0,,50,0
4211,note_on,29,0,1,,,,,,,,,,,,,,,0,,58,0
4213,note_on,2,0,1,,,,,,,,,,,,,,,0,,52,127
4304,note_on,91,0,1,,,,,,,,,,,,,,,0,,55,127
4365,note_on,61,0,1,,,,,,,,,,,,,,,0,,52,0
4394,note_on,29,0,1,,,,,,,,,,,,,,,0,,55,0
4396,note_on,2,0,1,,,,,,,,,,,,,,,0,,49,127
4487,note_on,91,0,1,,,,,,,,,,,,,,,0,,57,127
4510,note_on,23,0,1,,,,,,,,,,,,,,,0,,49,0
4577,note_on,67,0,1,,,,,,,,,,,,,,,0,,57,0
4579,note_on,2,0,1,,,,,,,,,,,,,,,0,,50,127
4781,note_on,202,0,1,,,,,,,,,,,,,,,0,,53,127
4847,note_on,66,0,1,,,,,,,,,,,,,,,0,,53,0
4848,note_on,1,0,1,,,,,,,,,,,,,,,0,,57,127
4914,note_on,66,0,1,,,,,,,,,,,,,,,0,,57,0
4915,note_on,1,0,1,,,,,,,,,,,,,,,0,,62,127
4983,note_on,68,0,1,,,,,,,,,,,,,,,0,,38,127
5087,note_on,104,0,1,,,,,,,,,,,,,,,0,,62,0
5130,note_on,43,0,1,,,,,,,,,,,,,,,0,,65,127
5140,note_on,10,0,1,,,,,,,,,,,,,,,0,,50,0
5155,note_on,15,0,1,,,,,,,,,,,,,,,0,,38,0
5196,note_on,41,0,1,,,,,,,,,,,,,,,0,,65,0
5197,note_on,1,0,1,,,,,,,,,,,,,,,0,,64,127
5263,note_on,66,0,1,,,,,,,,,,,,,,,0,,64,0
5264,note_on,1,0,1,,,,,,,,,,,,,,,0,,62,127
5330,note_on,66,0,1,,,,,,,,,,,,,,,0,,62,0
5332,note_on,2,0,1,,,,,,,,,,,,,,,0,,61,127
5479,note_on,147,0,1,,,,,,,,,,,,,,,0,,64,127
5545,note_on,66,0,1,,,,,,,,,,,,,,,0,,64,0
5546,note_on,1,0,1,,,,,,,,,,,,,,,0,,69,127
5613,note_on,67,0,1,,,,,,,,,,,,,,,0,,57,127
5680,note_on,67,0,1,,,,,,,,,,,,,,,0,,61,0
5681,note_on,1,0,1,,,,,,,,,,,,,,,0,,45,127
5800,note_on,119,0,1,,,,,,,,,,,,,,,0,,69,0
5828,note_on,28,0,1,,,,,,,,,,,,,,,0,,67,127
5863,note_on,35,0,1,,,,,,,,,,,,,,,0,,45,0
5867,note_on,4,0,1,,,,,,,,,,,,,,,0,,57,0
5894,note_on,27,0,1,,,,,,,,,,,,,,,0,,67,0
5895,note_on,1,0,1,,,,,,,,,,,,,,,0,,65,127
5961,note_on,66,0,1,,,,,,,,,,,,,,,0,,65,0
5963,note_on,2,0,1,,,,,,,,,,,,,,,0,,64,127
6029,note_on,66,0,1,,,,,,,,,,,,,,,0,,64,0
6030,note_on,1,0,1,,,,,,,,,,,,,,,0,,62,127
6177,note_on,147,0,1,,,,,,,,,,,,,,,0,,65,127
6243,note_on,66,0,1,,,,,,,,,,,,,,,0,,65,0
6244,note_on,1,0,1,,,,,,,,,,,,,,,0,,69,127
6310,note_on,66,0,1,,,,,,,,,,,,,,,0,,69,0
6312,note_on,2,0,1,,,,,,,,,,,,,,,0,,74,127
6379,note_on,67,0,1,,,,,,,,,,,,,,,0,,50,127
6512,note_on,133,0,1,,,,,,,,,,,,,,,0,,74,0
6526,note_on,14,0,1,,,,,,,,,,,,,,,0,,77,127
6529,note_on,3,0,1,,,,,,,,,,,,,,,0,,50,0
6530,note_on,1,0,1,,,,,,,,,,,,,,,0,,62,0
6592,note_on,62,0,1,,,,,,,,,,,,,,,0,,77,0
6593,note_on,1,0,1,,,,,,,,,,,,,,,0,,76,127
6659,note_on,66,0,1,,,,,,,,,,,,,,,0,,76,0
6661,note_on,2,0,1,,,,,,,,,,,,,,,0,,74,127
6727,note_on,66,0,1,,,,,,,,,,,,,,,0,,74,0
6728,note_on,1,0,1,,,,,,,,,,,,,,,0,,81,127
6815,note_on,87,0,1,,,,,,,,,,,,,,,0,,76,127
6857,note_on,42,0,1,,,,,,,,,,,,,,,0,,76,0
6859,note_on,2,0,1,,,,,,,,,,,,,,,0,,73,127
6901,note_on,42,0,1,,,,,,,,,,,,,,,0,,73,0
6903,note_on,2,0,1,,,,,,,,,,,,,,,0,,69,127
6945,note_on,42,0,1,,,,,,,,,,,,,,,0,,69,0
6946,note_on,1,0,1,,,,,,,,,,,,,,,0,,64,127
6988,note_on,42,0,1,,,,,,,,,,,,,,,0,,64,0
6990,note_on,2,0,1,,,,,,,,,,,,,,,0,,61,127
7032,note_on,42,0,1,,,,,,,,,,,,,,,0,,61,0
7033,note_on,1,0,1,,,,,,,,,,,,,,,0,,57,127
7073,note_on,40,0,1,,,,,,,,,,,,,,,0,,81,0
7378,note_on,305,0,1,,,,,,,,,,,,,,,0,,57,0
7565,note_on,187,0,1,,,,,,,,,,,,,,,0,,82,127
7647,note_on,82,0,1,,,,,,,,,,,,,,,0,,82,0
7649,note_on,2,0,1,,,,,,,,,,,,,,,0,,81,127
7731,note_on,82,0,1,,,,,,,,,,,,,,,0,,81,0
7732,note_on,1,0,1,,,,,,,,,,,,,,,0,,79,127
7814,note_on,82,0,1,,,,,,,,,,,,,,,0,,79,0
7816,note_on,2,0,1,,,,,,,,,,,,,,,0,,81,127
7878,note_on,62,0,1,,,,,,,,,,,,,,,0,,79,127
7891,note_on,13,0,1,,,,,,,,,,,,,,,0,,81,0
7918,note_on,27,0,1,,,,,,,,,,,,,,,0,,79,0
7920,note_on,2,0,1,,,,,,,,,,,,,,,0,,77,127
7960,note_on,40,0,1,,,,,,,,,,,,,,,0,,77,0
7962,note_on,2,0,1,,,,,,,,,,,,,,,0,,76,127
8002,note_on,40,0,1,,,,,,,,,,,,,,,0,,76,0
8004,note_on,2,0,1,,,,,,,,,,,,,,,0,,74,127
8044,note_on,40,0,1,,,,,,,,,,,,,,,0,,74,0
8045,note_on,1,0,1,,,,,,,,,,,,,,,0,,72,127
8085,note_on,40,0,1,,,,,,,,,,,,,,,0,,72,0
8087,note_on,2,0,1,,,,,,,,,,,,,,,0,,70,127
8127,note_on,40,0,1,,,,,,,,,,,,,,,0,,70,0
8129,note_on,2,0,1,,,,,,,,,,,,,,,0,,69,127
8169,note_on,40,0,1,,,,,,,,,,,,,,,0,,69,0
8171,note_on,2,0,1,,,,,,,,,,,,,,,0,,70,127
8211,note_on,40,0,1,,,,,,,,,,,,,,,0,,70,0
8212,note_on,1,0,1,,,,,,,,,,,,,,,0,,72,127
8252,note_on,40,0,1,,,,,,,,,,,,,,,0,,72,0
8254,note_on,2,0,1,,,,,,,,,,,,,,,0,,70,127
8294,note_on,40,0,1,,,,,,,,,,,,,,,0,,70,0
8296,note_on,2,0,1,,,,,,,,,,,,,,,0,,69,127
8336,note_on,40,0,1,,,,,,,,,,,,,,,0,,69,0
8338,note_on,2,0,1,,,,,,,,,,,,,,,0,,67,127
8378,note_on,40,0,1,,,,,,,,,,,,,,,0,,67,0
8379,note_on,1,0,1,,,,,,,,,,,,,,,0,,65,127
8419,note_on,40,0,1,,,,,,,,,,,,,,,0,,65,0
8421,note_on,2,0,1,,,,,,,,,,,,,,,0,,64,127
8461,note_on,40,0,1,,,,,,,,,,,,,,,0,,64,0
8463,note_on,2,0,1,,,,,,,,,,,,,,,0,,62,127
8503,note_on,40,0,1,,,,,,,,,,,,,,,0,,62,0
8505,note_on,2,0,1,,,,,,,,,,,,,,,0,,61,127
8545,note_on,40,0,1,,,,,,,,,,,,,,,0,,61,0
8546,note_on,1,0,1,,,,,,,,,,,,,,,0,,62,127
8586,note_on,40,0,1,,,,,,,,,,,,,,,0,,62,0
8588,note_on,2,0,1,,,,,,,,,,,,,,,0,,64,127
8628,note_on,40,0,1,,,,,,,,,,,,,,,0,,64,0
8630,note_on,2,0,1,,,,,,,,,,,,,,,0,,65,127
8670,note_on,40,0,1,,,,,,,,,,,,,,,0,,65,0
8672,note_on,2,0,1,,,,,,,,,,,,,,,0,,67,127
8712,note_on,40,0,1,,,,,,,,,,,,,,,0,,67,0
8713,note_on,1,0,1,,,,,,,,,,,,,,,0,,69,127
8753,note_on,40,0,1,,,,,,,,,,,,,,,0,,69,0
8755,note_on,2,0,1,,,,,,,,,,,,,,,0,,70,127
8795,note_on,40,0,1,,,,,,,,,,,,,,,0,,70,0
8797,note_on,2,0,1,,,,,,,,,,,,,,,0,,69,127
8837,note_on,40,0,1,,,,,,,,,,,,,,,0,,69,0
8838,note_on,1,0,1,,,,,,,,,,,,,,,0,,67,127
8878,note_on,40,0,1,,,,,,,,,,,,,,,0,,67,0
8880,note_on,2,0,1,,,,,,,,,,,,,,,0,,65,127
8920,note_on,40,0,1,,,,,,,,,,,,,,,0,,65,0
8922,note_on,2,0,1,,,,,,,,,,,,,,,0,,64,127
8962,note_on,40,0,1,,,,,,,,,,,,,,,0,,64,0
8964,note_on,2,0,1,,,,,,,,,,,,,,,0,,62,127
9004,note_on,40,0,1,,,,,,,,,,,,,,,0,,62,0
9005,note_on,1,0,1,,,,,,,,,,,,,,,0,,61,127
9045,note_on,40,0,1,,,,,,,,,,,,,,,0,,61,0
9047,note_on,2,0,1,,,,,,,,,,,,,,,0,,59,127
9087,note_on,40,0,1,,,,,,,,,,,,,,,0,,59,0
9089,note_on,2,0,1,,,,,,,,,,,,,,,0,,57,127
9129,note_on,40,0,1,,,,,,,,,,,,,,,0,,57,0
9131,note_on,2,0,1,,,,,,,,,,,,,,,0,,55,127
9171,note_on,40,0,1,,,,,,,,,,,,,,,0,,55,0
9172,note_on,1,0,1,,,,,,,,,,,,,,,0,,53,127
9262,note_on,90,0,1,,,,,,,,,,,,,,,0,,70,127
9355,note_on,93,0,1,,,,,,,,,,,,,,,0,,70,0
9356,note_on,1,0,1,,,,,,,,,,,,,,,0,,69,127
9449,note_on,93,0,1,,,,,,,,,,,,,,,0,,69,0
9450,note_on,1,0,1,,,,,,,,,,,,,,,0,,67,127
9543,note_on,93,0,1,,,,,,,,,,,,,,,0,,67,0
9544,note_on,1,0,1,,,,,,,,,,,,,,,0,,69,127
9638,note_on,94,0,1,,,,,,,,,,,,,,,0,,64,127
9700,note_on,62,0,1,,,,,,,,,,,,,,,0,,69,0
9731,note_on,31,0,1,,,,,,,,,,,,,,,0,,64,0
9732,note_on,1,0,1,,,,,,,,,,,,,,,0,,65,127
9826,note_on,94,0,1,,,,,,,,,,,,,,,0,,61,127
9888,note_on,62,0,1,,,,,,,,,,,,,,,0,,65,0
9902,note_on,14,0,1,,,,,,,,,,,,,,,0,,53,0
9919,note_on,17,0,1,,,,,,,,,,,,,,,0,,61,0
9921,note_on,2,0,1,,,,,,,,,,,,,,,0,,62,127
9921,note_on,0,0,1,,,,,,,,,,,,,,,0,,65,127
9921,note_on,0,0,1,,,,,,,,,,,,,,,0,,57,127
10015,note_on,94,0,1,,,,,,,,,,,,,,,0,,53,127
10108,note_on,93,0,1,,,,,,,,,,,,,,,0,,53,0
10109,note_on,1,0,1,,,,,,,,,,,,,,,0,,52,127
10202,note_on,93,0,1,,,,,,,,,,,,,,,0,,52,0
10203,note_on,1,0,1,,,,,,,,,,,,,,,0,,50,127
10293,note_on,90,0,1,,,,,,,,,,,,,,,0,,57,0
10296,note_on,3,0,1,,,,,,,,,,,,,,,0,,50,0
10297,note_on,1,0,1,,,,,,,,,,,,,,,0,,57,127
10391,note_on,94,0,1,,,,,,,,,,,,,,,0,,59,127
10479,note_on,0,0,1,,,,,,,,,,,,,,,0,,62,0
10479,note_on,88,0,1,,,,,,,,,,,,,,,0,,65,0
10484,note_on,0,0,1,,,,,,,,,,,,,,,0,,59,0
10484,note_on,5,0,1,,,,,,,,,,,,,,,0,,57,0
10492,note_on,8,0,1,,,,,,,,,,,,,,,0,,55,127
10492,note_on,0,0,1,,,,,,,,,,,,,,,0,,64,127
10492,note_on,0,0,1,,,,,,,,,,,,,,,0,,61,127
10579,note_on,87,0,1,,,,,,,,,,,,,,,0,,45,127
10585,note_on,6,0,1,,,,,,,,,,,,,,,0,,55,0
10688,note_on,103,0,1,,,,,,,,,,,,,,,0,,50,127
10692,note_on,4,0,1,,,,,,,,,,,,,,,0,,45,0
10707,note_on,15,0,1,,,,,,,,,,,,,,,0,,64,0
10707,note_on,0,0,1,,,,,,,,,,,,,,,0,,61,0
10805,note_on,98,0,1,,,,,,,,,,,,,,,0,,38,127
10878,note_on,73,0,1,,,,,,,,,,,,,,,0,,50,0
10918,note_on,0,0,1,,,,,,,,,,,,,,,0,,64,127
10918,note_on,40,0,1,,,,,,,,,,,,,,,0,,67,127
11018,note_on,100,0,1,,,,,,,,,,,,,,,0,,58,127
11109,note_on,91,0,1,,,,,,,,,,,,,,,0,,64,0
11109,note_on,0,0,1,,,,,,,,,,,,,,,0,,67,0
11114,note_on,5,0,1,,,,,,,,,,,,,,,0,,62,127
11114,note_on,0,0,1,,,,,,,,,,,,,,,0,,65,127
11209,note_on,95,0,1,,,,,,,,,,,,,,,0,,58,0
11210,note_on,1,0,1,,,,,,,,,,,,,,,0,,57,127
11305,note_on,0,0,1,,,,,,,,,,,,,,,0,,62,0
11305,note_on,95,0,1,,,,,,,,,,,,,,,0,,65,0
11306,note_on,1,0,1,,,,,,,,,,,,,,,0,,64,127
11306,note_on,0,0,1,,,,,,,,,,,,,,,0,,61,127
11401,note_on,95,0,1,,,,,,,,,,,,,,,0,,57,0
11402,note_on,1,0,1,,,,,,,,,,,,,,,0,,55,127
11482,note_on,80,0,1,,,,,,,,,,,,,,,0,,38,0
11506,note_on,0,0,1,,,,,,,,,,,,,,,0,,64,0
11506,note_on,24,0,1,,,,,,,,,,,,,,,0,,61,0
11513,note_on,7,0,1,,,,,,,,,,,,,,,0,,57,127
11513,note_on,0,0,1,,,,,,,,,,,,,,,0,,50,127
11513,note_on,0,0,1,,,,,,,,,,,,,,,0,,38,127
11513,note_on,0,0,1,,,,,,,,,,,,,,,0,,65,127
11513,note_on,0,0,1,,,,,,,,,,,,,,,0,,62,127
11517,note_on,4,0,1,,,,,,,,,,,,,,,0,,55,0
11603,note_on,86,0,1,,,,,,,,,,,,,,,0,,62,0
11605,note_on,2,0,1,,,,,,,,,,,,,,,0,,61,127
11695,note_on,90,0,1,,,,,,,,,,,,,,,0,,61,0
11696,note_on,1,0,1,,,,,,,,,,,,,,,0,,62,127
11786,note_on,90,0,1,,,,,,,,,,,,,,,0,,57,0
11787,note_on,1,0,1,,,,,,,,,,,,,,,0,,57,127
11874,note_on,87,0,1,,,,,,,,,,,,,,,0,,65,0
11879,note_on,5,0,1,,,,,,,,,,,,,,,0,,65,127
11962,note_on,83,0,1,,,,,,,,,,,,,,,0,,62,0
11970,note_on,8,0,1,,,,,,,,,,,,,,,0,,61,127
12060,note_on,90,0,1,,,,,,,,,,,,,,,0,,61,0
12062,note_on,2,0,1,,,,,,,,,,,,,,,0,,62,127
12151,note_on,89,0,1,,,,,,,,,,,,,,,0,,57,0
12153,note_on,2,0,1,,,,,,,,,,,,,,,0,,57,127
12240,note_on,87,0,1,,,,,,,,,,,,,,,0,,65,0
12243,note_on,0,0,1,,,,,,,,,,,,,,,0,,50,0
12243,note_on,3,0,1,,,,,,,,,,,,,,,0,,38,0
12243,note_on,0,0,1,,,,,,,,,,,,,,,0,,57,0
12245,note_on,0,0,1,,,,,,,,,,,,,,,0,,69,127
12245,note_on,0,0,1,,,,,,,,,,,,,,,0,,50,127
12245,note_on,2,0,1,,,,,,,,,,,,,,,0,,38,127
12328,note_on,83,0,1,,,,,,,,,,,,,,,0,,62,0
12336,note_on,8,0,1,,,,,,,,,,,,,,,0,,64,127
12426,note_on,90,0,1,,,,,,,,,,,,,,,0,,64,0
12427,note_on,1,0,1,,,,,,,,,,,,,,,0,,65,127
12519,note_on,92,0,1,,,,,,,,,,,,,,,0,,62,127
12606,note_on,87,0,1,,,,,,,,,,,,,,,0,,69,0
12607,note_on,1,0,1,,,,,,,,,,,,,,,0,,65,0
12610,note_on,3,0,1,,,,,,,,,,,,,,,0,,69,127
12699,note_on,89,0,1,,,,,,,,,,,,,,,0,,62,0
12702,note_on,3,0,1,,,,,,,,,,,,,,,0,,64,127
12792,note_on,90,0,1,,,,,,,,,,,,,,,0,,64,0
12793,note_on,1,0,1,,,,,,,,,,,,,,,0,,65,127
12885,note_on,92,0,1,,,,,,,,,,,,,,,0,,62,127
12933,note_on,48,0,1,,,,,,,,,,,,,,,0,,69,0
12954,note_on,21,0,1,,,,,,,,,,,,,,,0,,65,0
12975,note_on,0,0,1,,,,,,,,,,,,,,,0,,50,0
12975,note_on,21,0,1,,,,,,,,,,,,,,,0,,38,0
12976,note_on,0,0,1,,,,,,,,,,,,,,,0,,74,127
12976,note_on,0,0,1,,,,,,,,,,,,,,,0,,50,127
12976,note_on,1,0,1,,,,,,,,,,,,,,,0,,38,127
13067,note_on,91,0,1,,,,,,,,,,,,,,,0,,68,127
13157,note_on,90,0,1,,,,,,,,,,,,,,,0,,68,0
13159,note_on,2,0,1,,,,,,,,,,,,,,,0,,69,127
13246,note_on,87,0,1,,,,,,,,,,,,,,,0,,62,0
13250,note_on,4,0,1,,,,,,,,,,,,,,,0,,65,127
13318,note_on,68,0,1,,,,,,,,,,,,,,,0,,74,0
13339,note_on,21,0,1,,,,,,,,,,,,,,,0,,69,0
13342,note_on,3,0,1,,,,,,,,,,,,,,,0,,76,127
13383,note_on,41,0,1,,,,,,,,,,,,,,,0,,65,0
13433,note_on,50,0,1,,,,,,,,,,,,,,,0,,71,127
13523,note_on,90,0,1,,,,,,,,,,,,,,,0,,71,0
13525,note_on,2,0,1,,,,,,,,,,,,,,,0,,73,127
13616,note_on,91,0,1,,,,,,,,,,,,,,,0,,67,127
13684,note_on,68,0,1,,,,,,,,,,,,,,,0,,76,0
13705,note_on,21,0,1,,,,,,,,,,,,,,,0,,73,0
13706,note_on,0,0,1,,,,,,,,,,,,,,,0,,67,0
13706,note_on,0,0,1,,,,,,,,,,,,,,,0,,50,0
13706,note_on,1,0,1,,,,,,,,,,,,,,,0,,38,0
13707,note_on,1,0,1,,,,,,,,,,,,,,,0,,50,127
13707,note_on,0,0,1,,,,,,,,,,,,,,,0,,77,127
13707,note_on,0,0,1,,,,,,,,,,,,,,,0,,38,127
13799,note_on,92,0,1,,,,,,,,,,,,,,,0,,73,127
13889,note_on,90,0,1,,,,,,,,,,,,,,,0,,73,0
13890,note_on,1,0,1,,,,,,,,,,,,,,,0,,74,127
13982,note_on,92,0,1,,,,,,,,,,,,,,,0,,69,127
14059,note_on,77,0,1,,,,,,,,,,,,,,,0,,77,0
14073,note_on,14,0,1,,,,,,,,,,,,,,,0,,78,127
14156,note_on,83,0,1,,,,,,,,,,,,,,,0,,74,0
14165,note_on,9,0,1,,,,,,,,,,,,,,,0,,72,127
14255,note_on,90,0,1,,,,,,,,,,,,,,,0,,72,0
14256,note_on,1,0,1,,,,,,,,,,,,,,,0,,74,127
14343,note_on,87,0,1,,,,,,,,,,,,,,,0,,69,0
14347,note_on,4,0,1,,,,,,,,,,,,,,,0,,69,127
14415,note_on,68,0,1,,,,,,,,,,,,,,,0,,78,0
14437,note_on,0,0,1,,,,,,,,,,,,,,,0,,38,0
14437,note_on,22,0,1,,,,,,,,,,,,,,,0,,50,0
14439,note_on,0,0,1,,,,,,,,,,,,,,,0,,79,127
14439,note_on,2,0,1,,,,,,,,,,,,,,,0,,38,127
14439,note_on,0,0,1,,,,,,,,,,,,,,,0,,50,127
14522,note_on,83,0,1,,,,,,,,,,,,,,,0,,74,0
14530,note_on,8,0,1,,,,,,,,,,,,,,,0,,74,127
14613,note_on,83,0,1,,,,,,,,,,,,,,,0,,69,0
14620,note_on,7,0,1,,,,,,,,,,,,,,,0,,74,0
14622,note_on,2,0,1,,,,,,,,,,,,,,,0,,76,127
14713,note_on,91,0,1,,,,,,,,,,,,,,,0,,70,127
14781,note_on,68,0,1,,,,,,,,,,,,,,,0,,79,0
