tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,note,velocity,control,value
960,note_on,0,0,8,,,,,,,,,7,55,40,,
960,note_on,30,0,10,,,,,,,,,4,47,40,,
960,note_on,30,0,9,,,,,,,,,8,47,40,,
960,note_on,30,0,5,,,,,,,,,3,66,0,,
960,note_on,0,0,8,,,,,,,,,7,55,0,,
990,note_on,30,0,10,,,,,,,,,4,47,0,,
990,note_on,0,0,3,,,,,,,,,1,72,55,,
990,note_on,150,0,3,,,,,,,,,1,74,0,,
990,note_on,30,0,9,,,,,,,,,8,47,0,,
990,note_on,30,0,5,,,,,,,,,3,67,0,,
1005,note_on,15,0,3,,,,,,,,,1,72,0,,
1020,note_on,30,0,5,,,,,,,,,3,64,40,,
1020,note_on,15,0,3,,,,,,,,,1,76,55,,
1020,note_on,60,0,4,,,,,,,,,2,67,0,,
1020,note_on,0,0,8,,,,,,,,,7,64,40,,
1020,note_on,0,0,4,,,,,,,,,2,71,40,,
1020,note_on,30,0,9,,,,,,,,,8,55,40,,
1020,note_on,0,0,8,,,,,,,,,7,55,0,,
1020,note_on,60,0,8,,,,,,,,,7,62,0,,
1020,note_on,30,0,10,,,,,,,,,4,55,40,,
1050,note_on,30,0,10,,,,,,,,,4,55,0,,
1050,note_on,0,0,8,,,,,,,,,7,62,40,,
1050,note_on,30,0,8,,,,,,,,,7,64,0,,
1050,note_on,0,0,3,,,,,,,,,1,74,55,,
1050,note_on,30,0,3,,,,,,,,,1,76,0,,
1050,note_on,30,0,9,,,,,,,,,8,55,0,,
1050,note_on,30,0,5,,,,,,,,,3,64,0,,
1065,note_on,15,0,3,,,,,,,,,1,74,0,,
1080,note_on,15,0,3,,,,,,,,,1,72,55,,
1080,note_on,30,0,9,,,,,,,,,8,45,40,,
1080,note_on,0,0,8,,,,,,,,,7,60,40,,
1080,note_on,30,0,8,,,,,,,,,7,62,0,,
1080,note_on,30,0,5,,,,,,,,,3,64,40,,
1080,note_on,30,0,10,,,,,,,,,4,45,40,,
1080,note_on,0,0,8,,,,,,,,,7,59,40,,
1110,note_on,30,0,9,,,,,,,,,8,45,0,,
1110,note_on,30,0,10,,,,,,,,,4,45,0,,
1110,note_on,30,0,3,,,,,,,,,1,72,0,,
1110,note_on,30,0,5,,,,,,,,,3,64,0,,
1110,note_on,0,0,3,,,,,,,,,1,71,55,,
1125,note_on,15,0,3,,,,,,,,,1,71,0,,
1140,note_on,60,0,8,,,,,,,,,7,60,0,,
1140,note_on,0,0,8,,,,,,,,,7,59,0,,
1140,note_on,30,0,10,,,,,,,,,4,54,40,,
1140,note_on,30,0,9,,,,,,,,,8,54,40,,
1140,note_on,0,0,8,,,,,,,,,7,57,40,,
1140,note_on,15,0,3,,,,,,,,,1,74,55,,
1140,note_on,0,0,8,,,,,,,,,7,62,40,,
1140,note_on,30,0,5,,,,,,,,,3,69,40,,
1140,note_on,0,0,4,,,,,,,,,2,69,40,,
1140,note_on,120,0,4,,,,,,,,,2,71,0,,
1170,note_on,0,0,3,,,,,,,,,1,72,55,,
1170,note_on,30,0,3,,,,,,,,,1,74,0,,
1170,note_on,30,0,5,,,,,,,,,3,69,0,,
1170,note_on,30,0,10,,,,,,,,,4,54,0,,
1170,note_on,30,0,9,,,,,,,,,8,54,0,,
1185,note_on,15,0,3,,,,,,,,,1,72,0,,
1200,note_on,15,0,3,,,,,,,,,1,72,55,,
1200,note_on,0,0,4,,,,,,,,,2,67,64,,
1200,note_on,60,0,4,,,,,,,,,2,69,0,,
1200,note_on,30,0,5,,,,,,,,,3,62,40,,
1200,note_on,30,0,10,,,,,,,,,4,43,40,,
1200,note_on,0,0,8,,,,,,,,,7,59,40,,
1200,note_on,0,0,8,,,,,,,,,7,57,0,,
1200,note_on,30,0,9,,,,,,,,,8,43,40,,
1200,note_on,0,0,8,,,,,,,,,7,67,40,,
1200,note_on,0,0,8,,,,,,,,,7,62,40,,
1200,note_on,330,0,2,,,,,,,,,0,79,64,,
1200,note_on,60,0,8,,,,,,,,,7,62,0,,
1230,note_on,30,0,9,,,,,,,,,8,43,0,,
1230,note_on,30,0,10,,,,,,,,,4,43,0,,
1230,note_on,30,0,2,,,,,,,,,0,79,0,,
1260,note_on,60,0,8,,,,,,,,,7,67,0,,
1260,note_on,30,0,9,,,,,,,,,8,45,40,,
1260,note_on,0,0,8,,,,,,,,,7,59,0,,
1260,note_on,0,0,8,,,,,,,,,7,62,0,,
1260,note_on,30,0,10,,,,,,,,,4,45,40,,
1260,note_on,30,0,2,,,,,,,,,0,78,64,,
1290,note_on,30,0,9,,,,,,,,,8,45,0,,
1290,note_on,30,0,10,,,,,,,,,4,45,0,,
1290,note_on,0,0,2,,,,,,,,,0,76,64,,
1290,note_on,30,0,2,,,,,,,,,0,78,0,,
1320,note_on,30,0,2,,,,,,,,,0,76,0,,
1320,note_on,0,0,3,,,,,,,,,1,71,55,,
1320,note_on,120,0,3,,,,,,,,,1,72,0,,
1320,note_on,0,0,2,,,,,,,,,0,74,64,,
1320,note_on,0,0,8,,,,,,,,,7,62,40,,
1320,note_on,60,0,8,,,,,,,,,7,55,40,,
1320,note_on,30,0,10,,,,,,,,,4,47,40,,
1320,note_on,30,0,9,,,,,,,,,8,47,40,,
1350,note_on,150,0,5,,,,,,,,,3,62,0,,
1350,note_on,150,0,4,,,,,,,,,2,67,0,,
1350,note_on,0,0,4,,,,,,,,,2,66,64,,
1350,note_on,30,0,3,,,,,,,,,1,71,0,,
1350,note_on,0,0,5,,,,,,,,,3,60,40,,
1350,note_on,0,0,3,,,,,,,,,1,69,55,,
1350,note_on,30,0,9,,,,,,,,,8,47,0,,
1350,note_on,30,0,10,,,,,,,,,4,47,0,,
1380,note_on,30,0,9,,,,,,,,,8,48,40,,
1380,note_on,0,0,3,,,,,,,,,1,67,55,,
1380,note_on,0,0,8,,,,,,,,,7,55,0,,
1380,note_on,30,0,4,,,,,,,,,2,66,0,,
1380,note_on,0,0,4,,,,,,,,,2,64,64,,
1380,note_on,30,0,10,,,,,,,,,4,48,40,,
1380,note_on,30,0,5,,,,,,,,,3,60,0,,
1380,note_on,0,0,5,,,,,,,,,3,59,40,,
1380,note_on,60,0,8,,,,,,,,,7,62,0,,
1380,note_on,0,0,8,,,,,,,,,7,66,40,,
1380,note_on,0,0,8,,,,,,,,,7,62,40,,
1380,note_on,0,0,8,,,,,,,,,7,57,40,,
1380,note_on,30,0,3,,,,,,,,,1,69,0,,
1410,note_on,0,0,5,,,,,,,,,3,57,40,,
1410,note_on,30,0,10,,,,,,,,,4,48,0,,
1410,note_on,0,0,4,,,,,,,,,2,62,64,,
1410,note_on,30,0,4,,,,,,,,,2,64,0,,
1410,note_on,30,0,9,,,,,,,,,8,48,0,,
1410,note_on,30,0,3,,,,,,,,,1,67,0,,
1410,note_on,0,0,3,,,,,,,,,1,66,55,,
1410,note_on,30,0,5,,,,,,,,,3,59,0,,
1440,note_on,30,0,10,,,,,,,,,4,47,40,,
1440,note_on,30,0,5,,,,,,,,,3,57,0,,
1440,note_on,0,0,5,,,,,,,,,3,55,40,,
1440,note_on,0,0,8,,,,,,,,,7,67,40,,
1440,note_on,0,0,8,,,,,,,,,7,62,40,,
1440,note_on,0,0,8,,,,,,,,,7,57,0,,
1440,note_on,0,0,8,,,,,,,,,7,55,40,,
1440,note_on,30,0,3,,,,,,,,,1,66,0,,
1440,note_on,30,0,4,,,,,,,,,2,62,0,,
1440,note_on,0,0,8,,,,,,,,,7,62,0,,
1440,note_on,60,0,8,,,,,,,,,7,66,0,,
1440,note_on,0,0,4,,,,,,,,,2,74,64,,
1440,note_on,30,0,9,,,,,,,,,8,47,40,,
1440,note_on,0,0,3,,,,,,,,,1,67,55,,
1470,note_on,30,0,3,,,,,,,,,1,67,0,,
1470,note_on,30,0,9,,,,,,,,,8,47,0,,
1470,note_on,30,0,4,,,,,,,,,2,74,0,,
1470,note_on,30,0,10,,,,,,,,,4,47,0,,
1470,note_on,30,0,5,,,,,,,,,3,55,0,,
1470,note_on,150,0,2,,,,,,,,,0,74,0,,
1470,note_on,0,0,2,,,,,,,,,0,72,64,,
1485,note_on,15,0,2,,,,,,,,,0,72,0,,
1500,note_on,30,0,9,,,,,,,,,8,55,40,,
1500,note_on,60,0,8,,,,,,,,,7,67,0,,
1500,note_on,15,0,2,,,,,,,,,0,76,64,,
1500,note_on,30,0,10,,,,,,,,,4,55,40,,
1500,note_on,0,0,8,,,,,,,,,7,55,0,,
1500,note_on,0,0,8,,,,,,,,,7,62,0,,
1530,note_on,30,0,2,,,,,,,,,0,76,0,,
1530,note_on,30,0,10,,,,,,,,,4,55,0,,
1530,note_on,30,0,9,,,,,,,,,8,55,0,,
1530,note_on,0,0,2,,,,,,,,,0,74,64,,
1545,note_on,15,0,2,,,,,,,,,0,74,0,,
1560,note_on,90,0,3,,,,,,,,,1,60,55,,
1560,note_on,0,0,8,,,,,,,,,7,66,40,,
1560,note_on,60,0,8,,,,,,,,,7,60,40,,
1560,note_on,90,0,5,,,,,,,,,3,57,40,,
1560,note_on,90,0,4,,,,,,,,,2,78,64,,
1560,note_on,15,0,2,,,,,,,,,0,72,64,,
1560,note_on,30,0,9,,,,,,,,,8,45,40,,
1560,note_on,30,0,10,,,,,,,,,4,45,40,,
1590,note_on,0,0,2,,,,,,,,,0,71,64,,
1590,note_on,30,0,3,,,,,,,,,1,60,0,,
1590,note_on,30,0,5,,,,,,,,,3,57,0,,
1590,note_on,30,0,2,,,,,,,,,0,72,0,,
1590,note_on,30,0,9,,,,,,,,,8,45,0,,
1590,note_on,30,0,10,,,,,,,,,4,45,0,,
1590,note_on,30,0,4,,,,,,,,,2,78,0,,
1605,note_on,15,0,2,,,,,,,,,0,71,0,,
1620,note_on,30,0,9,,,,,,,,,8,54,40,,
1620,note_on,60,0,8,,,,,,,,,7,66,0,,
1620,note_on,15,0,2,,,,,,,,,0,74,64,,
1620,note_on,0,0,8,,,,,,,,,7,60,0,,
1620,note_on,30,0,10,,,,,,,,,4,54,40,,
1650,note_on,0,0,2,,,,,,,,,0,72,64,,
1650,note_on,30,0,9,,,,,,,,,8,54,0,,
1650,note_on,30,0,10,,,,,,,,,4,54,0,,
1650,note_on,30,0,2,,,,,,,,,0,74,0,,
1665,note_on,15,0,2,,,,,,,,,0,72,0,,
1680,note_on,15,0,2,,,,,,,,,0,72,64,,
1680,note_on,30,0,9,,,,,,,,,8,43,40,,
1680,note_on,60,0,8,,,,,,,,,7,59,40,,
1680,note_on,0,0,8,,,,,,,,,7,62,40,,
1680,note_on,0,0,8,,,,,,,,,7,67,40,,
1680,note_on,30,0,10,,,,,,,,,4,43,40,,
1710,note_on,120,0,4,,,,,,,,,2,62,40,,
1710,note_on,120,0,5,,,,,,,,,3,62,40,,
1710,note_on,120,0,3,,,,,,,,,1,62,55,,
1740,note_on,60,0,8,,,,,,,,,7,67,0,,
1740,note_on,0,0,4,,,,,,,,,2,64,40,,
1740,note_on,0,0,2,,,,,,,,,0,71,64,,
1740,note_on,60,0,2,,,,,,,,,0,72,0,,
1740,note_on,30,0,5,,,,,,,,,3,62,0,,
1740,note_on,60,0,10,,,,,,,,,4,43,0,,
1740,note_on,60,0,9,,,,,,,,,8,43,0,,
1740,note_on,0,0,8,,,,,,,,,7,59,0,,
1740,note_on,0,0,8,,,,,,,,,7,62,0,,
1740,note_on,0,0,5,,,,,,,,,3,64,40,,
1740,note_on,0,0,3,,,,,,,,,1,64,55,,
1740,note_on,30,0,4,,,,,,,,,2,62,0,,
1740,note_on,30,0,3,,,,,,,,,1,62,0,,
1770,note_on,30,0,5,,,,,,,,,3,64,0,,
1770,note_on,0,0,5,,,,,,,,,3,66,40,,
1770,note_on,30,0,2,,,,,,,,,0,71,0,,
1770,note_on,30,0,4,,,,,,,,,2,64,0,,
1770,note_on,0,0,3,,,,,,,,,1,66,55,,
1770,note_on,30,0,3,,,,,,,,,1,64,0,,
1770,note_on,0,0,4,,,,,,,,,2,66,40,,
1800,note_on,30,0,4,,,,,,,,,2,66,0,,
1800,note_on,30,0,5,,,,,,,,,3,66,0,,
1800,note_on,0,0,4,,,,,,,,,2,67,40,,
1800,note_on,0,0,3,,,,,,,,,1,67,55,,
1800,note_on,30,0,3,,,,,,,,,1,66,0,,
1800,note_on,0,0,5,,,,,,,,,3,67,40,,
1800,note_on,30,0,2,,,,,,,,,0,83,64,,
1830,note_on,30,0,4,,,,,,,,,2,67,0,,
1830,note_on,30,0,3,,,,,,,,,1,67,0,,
1830,note_on,30,0,5,,,,,,,,,3,67,0,,
1830,note_on,0,0,2,,,,,,,,,0,81,64,,
1830,note_on,30,0,2,,,,,,,,,0,83,0,,
1845,note_on,15,0,2,,,,,,,,,0,81,0,,
1860,note_on,15,0,2,,,,,,,,,0,84,64,,
1860,note_on,30,0,3,,,,,,,,,1,76,55,,
1890,note_on,30,0,3,,,,,,,,,1,76,0,,
1890,note_on,30,0,2,,,,,,,,,0,84,0,,
1890,note_on,0,0,2,,,,,,,,,0,83,64,,
1905,note_on,15,0,2,,,,,,,,,0,83,0,,
1920,note_on,90,0,4,,,,,,,,,2,66,40,,
1920,note_on,30,0,3,,,,,,,,,1,66,55,,
1920,note_on,15,0,2,,,,,,,,,0,81,64,,
1920,note_on,90,0,5,,,,,,,,,3,66,40,,
1950,note_on,30,0,5,,,,,,,,,3,66,0,,
1950,note_on,30,0,3,,,,,,,,,1,66,0,,
1950,note_on,30,0,4,,,,,,,,,2,66,0,,
1950,note_on,0,0,2,,,,,,,,,0,79,64,,
1950,note_on,30,0,2,,,,,,,,,0,81,0,,
1965,note_on,15,0,2,,,,,,,,,0,79,0,,
1980,note_on,15,0,2,,,,,,,,,0,83,64,,
1980,note_on,30,0,3,,,,,,,,,1,74,55,,
2010,note_on,30,0,2,,,,,,,,,0,83,0,,
2010,note_on,30,0,3,,,,,,,,,1,74,0,,
2010,note_on,0,0,2,,,,,,,,,0,81,64,,
2025,note_on,15,0,2,,,,,,,,,0,81,0,,
2040,note_on,15,0,2,,,,,,,,,0,79,64,,
2040,note_on,90,0,4,,,,,,,,,2,64,40,,
2040,note_on,30,0,3,,,,,,,,,1,64,55,,
2040,note_on,90,0,5,,,,,,,,,3,64,40,,
2070,note_on,30,0,5,,,,,,,,,3,64,0,,
2070,note_on,30,0,2,,,,,,,,,0,79,0,,
2070,note_on,0,0,2,,,,,,,,,0,78,64,,
2070,note_on,30,0,3,,,,,,,,,1,64,0,,
2070,note_on,30,0,4,,,,,,,,,2,64,0,,
2085,note_on,15,0,2,,,,,,,,,0,78,0,,
2100,note_on,15,0,2,,,,,,,,,0,81,64,,
2100,note_on,30,0,3,,,,,,,,,1,73,55,,
2130,note_on,30,0,2,,,,,,,,,0,81,0,,
2130,note_on,0,0,2,,,,,,,,,0,79,64,,
2130,note_on,30,0,3,,,,,,,,,1,73,0,,
2145,note_on,15,0,2,,,,,,,,,0,79,0,,
2160,note_on,15,0,2,,,,,,,,,0,79,64,,
2160,note_on,90,0,4,,,,,,,,,2,62,40,,
2160,note_on,30,0,3,,,,,,,,,1,74,55,,
2160,note_on,90,0,5,,,,,,,,,3,62,40,,
2190,note_on,30,0,4,,,,,,,,,2,62,0,,
2190,note_on,450,0,9,,,,,,,,,8,45,40,,
2190,note_on,450,0,10,,,,,,,,,4,45,40,,
2190,note_on,30,0,3,,,,,,,,,1,74,0,,
2190,note_on,30,0,5,,,,,,,,,3,62,0,,
2220,note_on,30,0,9,,,,,,,,,8,45,0,,
2220,note_on,0,0,9,,,,,,,,,8,47,40,,
2220,note_on,0,0,10,,,,,,,,,4,47,40,,
2220,note_on,30,0,10,,,,,,,,,4,45,0,,
2220,note_on,30,0,3,,,,,,,,,1,62,55,,
2250,note_on,0,0,10,,,,,,,,,4,49,40,,
2250,note_on,30,0,10,,,,,,,,,4,47,0,,
2250,note_on,30,0,3,,,,,,,,,1,62,0,,
2250,note_on,30,0,9,,,,,,,,,8,47,0,,
2250,note_on,0,0,9,,,,,,,,,8,49,40,,
2280,note_on,0,0,9,,,,,,,,,8,50,40,,
2280,note_on,0,0,10,,,,,,,,,4,50,40,,
2280,note_on,30,0,9,,,,,,,,,8,49,0,,
2280,note_on,540,0,8,,,,,,,,,7,66,40,,
2280,note_on,0,0,8,,,,,,,,,7,69,40,,
2280,note_on,30,0,10,,,,,,,,,4,49,0,,
2280,note_on,120,0,2,,,,,,,,,0,79,0,,
2280,note_on,0,0,2,,,,,,,,,0,78,64,,
2310,note_on,30,0,10,,,,,,,,,4,50,0,,
2310,note_on,0,0,2,,,,,,,,,0,76,64,,
2310,note_on,30,0,9,,,,,,,,,8,50,0,,
2310,note_on,30,0,2,,,,,,,,,0,78,0,,
2325,note_on,15,0,2,,,,,,,,,0,76,0,,
2340,note_on,30,0,10,,,,,,,,,4,59,40,,
2340,note_on,60,0,8,,,,,,,,,7,69,0,,
2340,note_on,0,0,8,,,,,,,,,7,66,0,,
2340,note_on,0,0,8,,,,,,,,,7,62,40,,
2340,note_on,15,0,2,,,,,,,,,0,79,64,,
2340,note_on,30,0,9,,,,,,,,,8,59,40,,
2340,note_on,0,0,8,,,,,,,,,7,67,40,,
2370,note_on,30,0,9,,,,,,,,,8,59,0,,
2370,note_on,30,0,10,,,,,,,,,4,59,0,,
2370,note_on,30,0,2,,,,,,,,,0,79,0,,
2370,note_on,0,0,2,,,,,,,,,0,78,64,,
2385,note_on,15,0,2,,,,,,,,,0,78,0,,
2400,note_on,30,0,9,,,,,,,,,8,49,40,,
2400,note_on,0,0,8,,,,,,,,,7,62,0,,
