tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,program,channel,control,value,note,velocity
4096,note_on,,,,,0,0,1,,,,0,,,72,96
4608,note_off,,,,,512,0,1,,,,0,,,72,0
4608,note_on,,,,,0,0,1,,,,0,,,67,96
5120,note_on,,,,,0,0,1,,,,0,,,66,96
5120,note_off,,,,,512,0,1,,,,0,,,67,0
5632,note_off,,,,,512,0,1,,,,0,,,66,0
5632,note_on,,,,,0,0,1,,,,0,,,67,96
6144,note_on,,,,,0,0,1,,,,0,,,74,96
6144,note_off,,,,,512,0,1,,,,0,,,67,0
6144,note_off,,,,,2048,0,5,,,,4,,,45,0
6144,note_on,,,,,0,0,5,,,,4,,,47,96
6144,note_off,,,,,2048,0,4,,,,3,,,57,0
6144,note_on,,,,,0,0,4,,,,3,,,59,96
6656,note_on,,,,,0,0,1,,,,0,,,72,96
6656,note_off,,,,,512,0,1,,,,0,,,74,0
7168,note_off,,,,,512,0,1,,,,0,,,72,0
7168,note_on,,,,,0,0,1,,,,0,,,71,96
7680,note_off,,,,,512,0,1,,,,0,,,71,0
7680,note_on,,,,,0,0,1,,,,0,,,69,96
8192,note_off,,,,,2048,0,4,,,,3,,,59,0
8192,note_off,,,,,2048,0,5,,,,4,,,47,0
8192,note_off,,,,,512,0,1,,,,0,,,69,0
8192,note_on,,,,,0,0,1,,,,0,,,67,96
8704,note_off,,,,,512,0,1,,,,0,,,67,0
8704,note_on,,,,,0,0,1,,,,0,,,66,96
9216,note_on,,,,,1024,0,4,,,,3,,,47,96
9216,note_on,,,,,1024,0,5,,,,4,,,35,96
9216,note_on,,,,,0,0,1,,,,0,,,64,96
9216,note_off,,,,,512,0,1,,,,0,,,66,0
9728,note_on,,,,,0,0,1,,,,0,,,62,96
9728,note_off,,,,,512,0,1,,,,0,,,64,0
10240,note_on,,,,,0,0,1,,,,0,,,64,96
10240,note_off,,,,,512,0,1,,,,0,,,62,0
10240,note_on,,,,,0,0,4,,,,3,,,48,96
10240,note_off,,,,,1024,0,4,,,,3,,,47,0
10240,note_off,,,,,1024,0,5,,,,4,,,35,0
10240,note_on,,,,,0,0,5,,,,4,,,36,96
10752,note_off,,,,,512,0,1,,,,0,,,64,0
10752,note_on,,,,,0,0,1,,,,0,,,67,96
11264,note_on,,,,,0,0,4,,,,3,,,50,96
11264,note_off,,,,,1024,0,5,,,,4,,,36,0
11264,note_off,,,,,1024,0,4,,,,3,,,48,0
11264,note_on,,,,,0,0,5,,,,4,,,38,96
11264,note_off,,,,,512,0,1,,,,0,,,67,0
11264,note_on,,,,,0,0,1,,,,0,,,72,96
11776,note_off,,,,,512,0,1,,,,0,,,72,0
11776,note_on,,,,,0,0,1,,,,0,,,66,96
12288,note_off,,,,,512,0,1,,,,0,,,66,0
12288,note_on,,,,,0,0,1,,,,0,,,67,96
12288,note_on,,,,,0,0,4,,,,3,,,52,96
12288,note_off,,,,,1024,0,4,,,,3,,,50,0
12288,note_off,,,,,1024,0,5,,,,4,,,38,0
12288,note_on,,,,,0,0,5,,,,4,,,40,96
12800,note_off,,,,,512,0,1,,,,0,,,67,0
12800,note_on,,,,,0,0,1,,,,0,,,69,96
13312,note_on,,,,,0,0,1,,,,0,,,71,96
13312,note_on,,,,,0,0,5,,,,4,,,35,96
13312,note_off,,,,,1024,0,5,,,,4,,,40,0
13312,note_off,,,,,512,0,1,,,,0,,,69,0
13312,note_on,,,,,0,0,4,,,,3,,,47,96
13312,note_off,,,,,1024,0,4,,,,3,,,52,0
13824,note_off,,,,,512,0,1,,,,0,,,71,0
13824,note_on,,,,,0,0,1,,,,0,,,62,96
14336,note_on,,,,,0,0,5,,,,4,,,36,96
14336,note_on,,,,,0,0,4,,,,3,,,48,96
14336,note_off,,,,,1024,0,5,,,,4,,,35,0
14336,note_on,,,,,0,0,1,,,,0,,,64,96
14336,note_off,,,,,512,0,1,,,,0,,,62,0
14336,note_off,,,,,1024,0,4,,,,3,,,47,0
14848,note_on,,,,,0,0,1,,,,0,,,71,96
14848,note_off,,,,,512,0,1,,,,0,,,64,0
15360,note_off,,,,,512,0,1,,,,0,,,71,0
15360,note_off,,,,,1024,0,5,,,,4,,,36,0
15360,note_on,,,,,0,0,1,,,,0,,,69,96
15360,note_on,,,,,0,0,5,,,,4,,,33,96
15360,note_off,,,,,1024,0,4,,,,3,,,48,0
15360,note_on,,,,,0,0,4,,,,3,,,45,96
15872,note_off,,,,,512,0,1,,,,0,,,69,0
15872,note_on,,,,,0,0,1,,,,0,,,67,96
16384,note_off,,,,,1024,0,4,,,,3,,,45,0
16384,note_on,,,,,0,0,4,,,,3,,,50,96
16384,note_on,,,,,0,0,5,,,,4,,,38,96
16384,note_off,,,,,1024,0,5,,,,4,,,33,0
16384,note_off,,,,,512,0,1,,,,0,,,67,0
16384,note_on,,,,,0,0,1,,,,0,,,66,96
16896,note_on,,,,,0,0,1,,,,0,,,76,96
16896,note_off,,,,,512,0,1,,,,0,,,66,0
17408,note_on,,,,,0,0,1,,,,0,,,74,96
17408,note_off,,,,,512,0,1,,,,0,,,76,0
17408,note_on,,,,,0,0,4,,,,3,,,38,96
17408,note_off,,,,,1024,0,5,,,,4,,,38,0
17408,note_on,,,,,0,0,5,,,,4,,,26,96
17408,note_off,,,,,1024,0,4,,,,3,,,50,0
17920,note_off,,,,,512,0,1,,,,0,,,74,0
17920,note_on,,,,,0,0,1,,,,0,,,72,96
18432,note_off,,,,,1024,0,5,,,,4,,,26,0
18432,note_off,,,,,512,0,1,,,,0,,,72,0
18432,note_on,,,,,0,0,4,,,,3,,,43,96
18432,note_off,,,,,1024,0,4,,,,3,,,38,0
18432,note_on,,,,,0,0,1,,,,0,,,71,96
18432,note_on,,,,,0,0,5,,,,4,,,31,96
18944,note_off,,,,,512,0,1,,,,0,,,71,0
18944,note_on,,,,,0,0,1,,,,0,,,69,96
19456,note_off,,,,,512,0,1,,,,0,,,69,0
19456,note_on,,,,,0,0,1,,,,0,,,71,96
19456,note_on,,,,,19456,0,2,,,,1,,,62,96
19968,note_on,,,,,0,0,1,,,,0,,,73,96
19968,note_off,,,,,512,0,2,,,,1,,,62,0
19968,note_on,,,,,0,0,2,,,,1,,,64,96
19968,note_off,,,,,512,0,1,,,,0,,,71,0
20480,note_off,,,,,512,0,1,,,,0,,,73,0
20480,note_off,,,,,2048,0,5,,,,4,,,31,0
20480,note_off,,,,,512,0,2,,,,1,,,64,0
20480,note_on,,,,,0,0,2,,,,1,,,66,96
20480,note_on,,,,,0,0,4,,,,3,,,50,96
20480,note_off,,,,,2048,0,4,,,,3,,,43,0
20480,note_on,,,,,0,0,5,,,,4,,,38,96
20480,note_on,,,,,0,0,1,,,,0,,,74,96
20992,note_off,,,,,512,0,2,,,,1,,,66,0
20992,note_on,,,,,0,0,2,,,,1,,,62,96
21504,note_off,,,,,512,0,2,,,,1,,,62,0
21504,note_on,,,,,0,0,2,,,,1,,,61,96
22016,note_on,,,,,0,0,2,,,,1,,,62,96
22016,note_off,,,,,512,0,2,,,,1,,,61,0
22528,note_on,,,,,0,0,5,,,,4,,,40,96
22528,note_off,,,,,2048,0,5,,,,4,,,38,0
22528,note_off,,,,,2048,0,4,,,,3,,,50,0
22528,note_on,,,,,0,0,4,,,,3,,,52,96
22528,note_on,,,,,0,0,2,,,,1,,,67,96
22528,note_off,,,,,512,0,2,,,,1,,,62,0
23040,note_off,,,,,512,0,2,,,,1,,,67,0
23040,note_on,,,,,0,0,2,,,,1,,,62,96
23552,note_off,,,,,512,0,2,,,,1,,,62,0
23552,note_on,,,,,0,0,2,,,,1,,,61,96
24064,note_on,,,,,0,0,2,,,,1,,,62,96
24064,note_off,,,,,512,0,2,,,,1,,,61,0
24576,note_off,,,,,2048,0,5,,,,4,,,40,0
24576,note_on,,,,,0,0,5,,,,4,,,42,96
24576,note_off,,,,,512,0,2,,,,1,,,62,0
24576,note_on,,,,,0,0,4,,,,3,,,54,96
24576,note_on,,,,,0,0,2,,,,1,,,69,96
24576,note_off,,,,,2048,0,4,,,,3,,,52,0
25088,note_on,,,,,0,0,2,,,,1,,,67,96
25088,note_off,,,,,512,0,2,,,,1,,,69,0
25088,note_on,,,,,0,0,1,,,,0,,,73,96
25088,note_off,,,,,4608,0,1,,,,0,,,74,0
25600,note_on,,,,,0,0,2,,,,1,,,66,96
25600,note_off,,,,,512,0,2,,,,1,,,67,0
25600,note_off,,,,,512,0,1,,,,0,,,73,0
25600,note_on,,,,,0,0,1,,,,0,,,74,96
26112,note_off,,,,,512,0,1,,,,0,,,74,0
26112,note_on,,,,,0,0,2,,,,1,,,64,96
26112,note_off,,,,,512,0,2,,,,1,,,66,0
26112,note_on,,,,,0,0,1,,,,0,,,76,96
26624,note_on,,,,,0,0,1,,,,0,,,78,96
26624,note_off,,,,,2048,0,5,,,,4,,,42,0
26624,note_off,,,,,512,0,1,,,,0,,,76,0
26624,note_off,,,,,512,0,2,,,,1,,,64,0
26624,note_on,,,,,0,0,2,,,,1,,,62,96
26624,note_off,,,,,2048,0,4,,,,3,,,54,0
27136,note_off,,,,,512,0,2,,,,1,,,62,0
27136,note_on,,,,,0,0,2,,,,1,,,61,96
27648,note_off,,,,,512,0,2,,,,1,,,61,0
27648,note_on,,,,,0,0,2,,,,1,,,59,96
27648,note_on,,,,,1024,0,5,,,,4,,,42,96
27648,note_on,,,,,1024,0,4,,,,3,,,54,96
28160,note_on,,,,,0,0,2,,,,1,,,57,96
28160,note_off,,,,,512,0,2,,,,1,,,59,0
28672,note_on,,,,,0,0,5,,,,4,,,43,96
28672,note_off,,,,,1024,0,5,,,,4,,,42,0
28672,note_off,,,,,1024,0,4,,,,3,,,54,0
28672,note_on,,,,,0,0,4,,,,3,,,55,96
28672,note_on,,,,,0,0,2,,,,1,,,59,96
28672,note_off,,,,,512,0,2,,,,1,,,57,0
29184,note_on,,,,,0,0,2,,,,1,,,62,96
29184,note_off,,,,,512,0,2,,,,1,,,59,0
29184,note_off,,,,,2560,0,1,,,,0,,,78,0
29696,note_on,,,,,0,0,2,,,,1,,,67,96
29696,note_off,,,,,512,0,2,,,,1,,,62,0
29696,note_off,,,,,1024,0,5,,,,4,,,43,0
29696,note_on,,,,,0,0,5,,,,4,,,45,96
29696,note_off,,,,,1024,0,4,,,,3,,,55,0
29696,note_on,,,,,512,0,1,,,,0,,,76,96
29696,note_on,,,,,0,0,4,,,,3,,,57,96
30208,note_on,,,,,0,0,2,,,,1,,,61,96
30208,note_off,,,,,512,0,2,,,,1,,,67,0
30720,note_on,,,,,0,0,2,,,,1,,,62,96
30720,note_off,,,,,512,0,2,,,,1,,,61,0
30720,note_off,,,,,1024,0,5,,,,4,,,45,0
30720,note_off,,,,,1024,0,4,,,,3,,,57,0
30720,note_on,,,,,0,0,4,,,,3,,,59,96
30720,note_on,,,,,0,0,5,,,,4,,,47,96
31232,note_off,,,,,1536,0,1,,,,0,,,76,0
31232,note_off,,,,,512,0,2,,,,1,,,62,0
31232,note_on,,,,,0,0,2,,,,1,,,64,96
31744,note_off,,,,,1024,0,4,,,,3,,,59,0
31744,note_off,,,,,512,0,2,,,,1,,,64,0
31744,note_on,,,,,0,0,2,,,,1,,,66,96
31744,note_on,,,,,512,0,1,,,,0,,,74,96
31744,note_on,,,,,0,0,4,,,,3,,,54,96
31744,note_off,,,,,1024,0,5,,,,4,,,47,0
31744,note_on,,,,,0,0,5,,,,4,,,42,96
32256,note_on,,,,,0,0,2,,,,1,,,57,96
32256,note_off,,,,,512,0,2,,,,1,,,66,0
32768,note_off,,,,,1024,0,5,,,,4,,,42,0
32768,note_on,,,,,0,0,5,,,,4,,,43,96
32768,note_off,,,,,512,0,2,,,,1,,,57,0
32768,note_on,,,,,0,0,2,,,,1,,,59,96
32768,note_off,,,,,1024,0,4,,,,3,,,54,0
32768,note_on,,,,,0,0,4,,,,3,,,55,96
33280,note_off,,,,,512,0,2,,,,1,,,59,0
33280,note_off,,,,,1536,0,1,,,,0,,,74,0
33280,note_on,,,,,0,0,2,,,,1,,,66,96
33280,note_on,,,,,0,0,1,,,,0,,,73,96
33792,note_on,,,,,0,0,4,,,,3,,,52,96
33792,note_off,,,,,1024,0,4,,,,3,,,55,0
33792,note_on,,,,,0,0,1,,,,0,,,74,96
33792,note_off,,,,,1024,0,5,,,,4,,,43,0
33792,note_on,,,,,0,0,2,,,,1,,,64,96
33792,note_off,,,,,512,0,2,,,,1,,,66,0
33792,note_off,,,,,512,0,1,,,,0,,,73,0
33792,note_on,,,,,0,0,5,,,,4,,,40,96
34304,note_off,,,,,512,0,1,,,,0,,,74,0
34304,note_on,,,,,0,0,1,,,,0,,,76,96
34304,note_on,,,,,0,0,2,,,,1,,,62,96
34304,note_off,,,,,512,0,2,,,,1,,,64,0
34811,note_off,,,,,507,0,1,,,,0,,,76,0
34816,note_off,,,,,1024,0,4,,,,3,,,52,0
34816,note_on,,,,,0,0,4,,,,3,,,57,96
34816,note_on,,,,,5,0,1,,,,0,,,78,96
34816,note_on,,,,,0,0,5,,,,4,,,45,96
34816,note_off,,,,,512,0,2,,,,1,,,62,0
34816,note_on,,,,,0,0,2,,,,1,,,61,96
34816,note_off,,,,,1024,0,5,,,,4,,,40,0
34944,note_off,,,,,128,0,1,,,,0,,,78,0
34944,note_on,,,,,0,0,1,,,,0,,,76,96
35072,note_off,,,,,128,0,1,,,,0,,,76,0
35072,note_on,,,,,0,0,1,,,,0,,,78,96
35200,note_off,,,,,128,0,1,,,,0,,,78,0
35200,note_on,,,,,0,0,1,,,,0,,,76,96
35328,note_off,,,,,512,0,2,,,,1,,,61,0
35328,note_on,,,,,0,0,1,,,,0,,,74,96
35328,note_on,,,,,0,0,2,,,,1,,,71,96
35328,note_off,,,,,128,0,1,,,,0,,,76,0
35456,note_off,,,,,128,0,1,,,,0,,,74,0
35456,note_on,,,,,0,0,1,,,,0,,,76,96
35840,note_on,,,,,0,0,5,,,,4,,,33,96
35840,note_off,,,,,512,0,2,,,,1,,,71,0
35840,note_on,,,,,0,0,2,,,,1,,,69,96
35840,note_on,,,,,0,0,4,,,,3,,,45,96
35840,note_off,,,,,1024,0,4,,,,3,,,57,0
35840,note_off,,,,,1024,0,5,,,,4,,,45,0
36352,note_on,,,,,0,0,2,,,,1,,,67,96
36352,note_off,,,,,512,0,2,,,,1,,,69,0
36859,note_off,,,,,1403,0,1,,,,0,,,76,0
36864,note_off,,,,,1024,0,5,,,,4,,,33,0
36864,note_on,,,,,0,0,5,,,,4,,,38,96
36864,note_off,,,,,1024,0,4,,,,3,,,45,0
36864,note_on,,,,,0,0,4,,,,3,,,50,96
36864,note_on,,,,,0,0,2,,,,1,,,66,96
36864,note_off,,,,,512,0,2,,,,1,,,67,0
36864,note_on,,,,,5,0,1,,,,0,,,74,96
37376,note_on,,,,,0,0,2,,,,1,,,64,96
37376,note_off,,,,,512,0,2,,,,1,,,66,0
37376,note_on,,,,,0,0,1,,,,0,,,76,96
37376,note_off,,,,,512,0,1,,,,0,,,74,0
37888,note_off,,,,,512,0,1,,,,0,,,76,0
37888,note_on,,,,,0,0,1,,,,0,,,78,96
37888,note_on,,,,,0,0,2,,,,1,,,62,96
37888,note_off,,,,,512,0,2,,,,1,,,64,0
38400,note_on,,,,,0,0,2,,,,1,,,64,96
38400,note_off,,,,,512,0,2,,,,1,,,62,0
38400,note_on,,,,,0,0,1,,,,0,,,79,96
38400,note_off,,,,,512,0,1,,,,0,,,78,0
38912,note_off,,,,,2048,0,4,,,,3,,,50,0
38912,note_off,,,,,512,0,1,,,,0,,,79,0
38912,note_on,,,,,0,0,2,,,,1,,,66,96
38912,note_off,,,,,512,0,2,,,,1,,,64,0
38912,note_on,,,,,0,0,1,,,,0,,,81,96
38912,note_off,,,,,2048,0,5,,,,4,,,38,0
39424,note_off,,,,,512,0,1,,,,0,,,81,0
39424,note_on,,,,,0,0,1,,,,0,,,74,96
39936,note_off,,,,,1024,0,2,,,,1,,,66,0
39936,note_off,,,,,512,0,1,,,,0,,,74,0
39936,note_on,,,,,0,0,1,,,,0,,,73,96
40448,note_on,,,,,0,0,1,,,,0,,,74,96
40448,note_off,,,,,512,0,1,,,,0,,,73,0
40960,note_off,,,,,512,0,1,,,,0,,,74,0
40960,note_on,,,,,0,0,1,,,,0,,,83,96
40960,note_on,,,,,1024,0,2,,,,1,,,68,96
41472,note_on,,,,,0,0,1,,,,0,,,74,96
41472,note_off,,,,,512,0,1,,,,0,,,83,0
41984,note_off,,,,,512,0,1,,,,0,,,74,0
41984,note_on,,,,,0,0,1,,,,0,,,76,96
41984,note_off,,,,,1024,0,2,,,,1,,,68,0
42496,note_on,,,,,0,0,1,,,,0,,,71,96
42496,note_off,,,,,512,0,1,,,,0,,,76,0
43008,note_off,,,,,512,0,1,,,,0,,,71,0
43008,note_on,,,,,0,0,1,,,,0,,,72,96
43008,note_on,,,,,1024,0,2,,,,1,,,69,96
43520,note_off,,,,,512,0,1,,,,0,,,72,0
43520,note_on,,,,,0,0,1,,,,0,,,74,96
44032,note_off,,,,,512,0,1,,,,0,,,74,0
44032,note_on,,,,,0,0,1,,,,0,,,76,96
44032,note_off,,,,,1024,0,2,,,,1,,,69,0
44544,note_off,,,,,512,0,1,,,,0,,,76,0
44544,note_on,,,,,0,0,1,,,,0,,,78,96
45056,note_off,,,,,512,0,1,,,,0,,,78,0
45056,note_on,,,,,0,0,1,,,,0,,,79,96
45056,note_on,,,,,1024,0,2,,,,1,,,64,96
45568,note_off,,,,,512,0,1,,,,0,,,79,0
45568,note_on,,,,,0,0,1,,,,0,,,72,96
46080,note_off,,,,,1024,0,2,,,,1,,,64,0
46080,note_on,,,,,0,0,1,,,,0,,,71,96
46080,note_off,,,,,512,0,1,,,,0,,,72,0
46592,note_on,,,,,0,0,1,,,,0,,,72,96
46592,note_off,,,,,512,0,1,,,,0,,,71,0
47104,note_on,,,,,1024,0,2,,,,1,,,66,96
47104,note_on,,,,,0,0,1,,,,0,,,81,96
47104,note_off,,,,,512,0,1,,,,0,,,72,0
47616,note_off,,,,,512,0,1,,,,0,,,81,0
47616,note_on,,,,,0,0,1,,,,0,,,72,96
48128,note_off,,,,,512,0,1,,,,0,,,72,0
48128,note_off,,,,,1024,0,2,,,,1,,,66,0
48128,note_on,,,,,0,0,1,,,,0,,,74,96
48640,note_on,,,,,0,0,1,,,,0,,,69,96
48640,note_off,,,,,512,0,1,,,,0,,,74,0
49152,note_on,,,,,10240,0,4,,,,3,,,43,96
49152,note_on,,,,,0,0,1,,,,0,,,71,96
49152,note_off,,,,,512,0,1,,,,0,,,69,0
49152,note_on,,,,,10240,0,5,,,,4,,,31,96
49152,note_on,,,,,1024,0,2,,,,1,,,67,96
49664,note_off,,,,,512,0,1,,,,0,,,71,0
49664,note_on,,,,,0,0,1,,,,0,,,69,96
50176,note_off,,,,,1024,0,2,,,,1,,,67,0
50176,note_off,,,,,512,0,1,,,,0,,,69,0
50176,note_on,,,,,0,0,1,,,,0,,,71,96
50688,note_off,,,,,512,0,1,,,,0,,,71,0
50688,note_on,,,,,0,0,1,,,,0,,,72,96
51200,note_on,,,,,0,0,4,,,,3,,,47,96
51200,note_on,,,,,0,0,5,,,,4,,,35,96
51200,note_off,,,,,2048,0,5,,,,4,,,31,0
51200,note_off,,,,,2048,0,4,,,,3,,,43,0
51200,note_on,,,,,0,0,1,,,,0,,,74,96
51200,note_off,,,,,512,0,1,,,,0,,,72,0
51712,note_on,,,,,0,0,1,,,,0,,,67,96
51712,note_off,,,,,512,0,1,,,,0,,,74,0
52224,note_on,,,,,0,0,1,,,,0,,,66,96
52224,note_off,,,,,512,0,1,,,,0,,,67,0
52736,note_off,,,,,512,0,1,,,,0,,,66,0
52736,note_on,,,,,0,0,1,,,,0,,,67,96
53248,note_on,,,,,0,0,5,,,,4,,,36,96
53248,note_on,,,,,0,0,1,,,,0,,,76,96
53248,note_off,,,,,512,0,1,,,,0,,,67,0
53248,note_on,,,,,0,0,4,,,,3,,,48,96
53248,note_off,,,,,2048,0,4,,,,3,,,47,0
53248,note_off,,,,,2048,0,5,,,,4,,,35,0
53760,note_on,,,,,0,0,1,,,,0,,,67,96
53760,note_off,,,,,512,0,1,,,,0,,,76,0
54272,note_on,,,,,0,0,1,,,,0,,,69,96
54272,note_off,,,,,512,0,1,,,,0,,,67,0
54784,note_on,,,,,0,0,1,,,,0,,,64,96
54784,note_off,,,,,512,0,1,,,,0,,,69,0
55296,note_on,,,,,0,0,1,,,,0,,,66,96
55296,note_off,,,,,512,0,1,,,,0,,,64,0
55296,note_on,,,,,0,0,5,,,,4,,,38,96
55296,note_off,,,,,2048,0,5,,,,4,,,36,0
55296,note_on,,,,,0,0,4,,,,3,,,50,96
55296,note_off,,,,,2048,0,4,,,,3,,,48,0
55808,note_on,,,,,5632,0,2,,,,1,,,54,96
55808,note_off,,,,,512,0,1,,,,0,,,66,0
55808,note_on,,,,,0,0,1,,,,0,,,62,96
56320,note_off,,,,,512,0,1,,,,0,,,62,0
56320,note_on,,,,,0,0,1,,,,0,,,64,96
56320,note_on,,,,,0,0,2,,,,1,,,55,96
56320,note_off,,,,,512,0,2,,,,1,,,54,0
56832,note_off,,,,,512,0,2,,,,1,,,55,0
56832,note_on,,,,,0,0,2,,,,1,,,57,96
56832,note_off,,,,,512,0,1,,,,0,,,64,0
56832,note_on,,,,,0,0,1,,,,0,,,66,96
57344,note_on,,,,,0,0,1,,,,0,,,67,96
57344,note_off,,,,,512,0,1,,,,0,,,66,0
57344,note_off,,,,,512,0,2,,,,1,,,57,0
57344,note_on,,,,,0,0,2,,,,1,,,59,96
57856,note_on,,,,,0,0,1,,,,0,,,64,96
57856,note_off,,,,,512,0,1,,,,0,,,67,0
57856,note_on,,,,,0,0,2,,,,1,,,55,96
57856,note_off,,,,,512,0,2,,,,1,,,59,0
58368,note_on,,,,,0,0,2,,,,1,,,54,96
58368,note_off,,,,,512,0,2,,,,1,,,55,0
58368,note_off,,,,,512,0,1,,,,0,,,64,0
58368,note_on,,,,,0,0,1,,,,0,,,62,96
58880,note_on,,,,,0,0,2,,,,1,,,55,96
58880,note_off,,,,,512,0,2,,,,1,,,54,0
58880,note_off,,,,,512,0,1,,,,0,,,62,0
58880,note_on,,,,,0,0,1,,,,0,,,64,96
59392,note_on,,,,,0,0,2,,,,1,,,60,96
59392,note_off,,,,,4096,0,4,,,,3,,,50,0
59392,note_off,,,,,512,0,1,,,,0,,,64,0
59392,note_on,,,,,0,0,1,,,,0,,,69,96
59392,note_on,,,,,0,0,5,,,,4,,,36,96
59392,note_off,,,,,4096,0,5,,,,4,,,38,0
59392,note_on,,,,,0,0,4,,,,3,,,48,96
59392,note_off,,,,,512,0,2,,,,1,,,55,0
59904,note_off,,,,,512,0,2,,,,1,,,60,0
59904,note_on,,,,,0,0,2,,,,1,,,57,96
59904,note_off,,,,,512,0,1,,,,0,,,69,0
59904,note_on,,,,,0,0,1,,,,0,,,66,96
60416,note_on,,,,,0,0,2,,,,1,,,55,96
60416,note_off,,,,,512,0,2,,,,1,,,57,0
60416,note_off,,,,,512,0,1,,,,0,,,66,0
60416,note_on,,,,,0,0,1,,,,0,,,64,96
60928,note_off,,,,,512,0,1,,,,0,,,64,0
60928,note_on,,,,,0,0,1,,,,0,,,66,96
60928,note_off,,,,,512,0,2,,,,1,,,55,0
60928,note_on,,,,,0,0,2,,,,1,,,57,96
61440,note_off,,,,,512,0,1,,,,0,,,66,0
61440,note_on,,,,,0,0,1,,,,0,,,71,96
61440,note_on,,,,,0,0,5,,,,4,,,35,96
61440,note_off,,,,,512,0,2,,,,1,,,57,0
61440,note_on,,,,,0,0,2,,,,1,,,62,96
61440,note_on,,,,,0,0,4,,,,3,,,47,96
61440,note_off,,,,,2048,0,4,,,,3,,,48,0
61440,note_off,,,,,2048,0,5,,,,4,,,36,0
61952,note_off,,,,,512,0,2,,,,1,,,62,0
61952,note_on,,,,,0,0,2,,,,1,,,50,96
61952,note_off,,,,,512,0,1,,,,0,,,71,0
61952,note_on,,,,,0,0,1,,,,0,,,69,96
62464,note_on,,,,,0,0,2,,,,1,,,52,96
62464,note_off,,,,,512,0,2,,,,1,,,50,0
62464,note_on,,,,,0,0,1,,,,0,,,67,96
62464,note_off,,,,,512,0,1,,,,0,,,69,0
62976,note_on,,,,,0,0,2,,,,1,,,54,96
62976,note_off,,,,,512,0,2,,,,1,,,52,0
62976,note_on,,,,,0,0,1,,,,0,,,69,96
62976,note_off,,,,,512,0,1,,,,0,,,67,0
63488,note_off,,,,,512,0,2,,,,1,,,54,0
63488,note_on,,,,,0,0,1,,,,0,,,71,96
63488,note_on,,,,,0,0,2,,,,1,,,55,96
63488,note_off,,,,,512,0,1,,,,0,,,69,0
64000,note_off,,,,,512,0,1,,,,0,,,71,0
64000,note_on,,,,,0,0,1,,,,0,,,67,96
64512,note_off,,,,,512,0,1,,,,0,,,67,0
64512,note_on,,,,,0,0,1,,,,0,,,66,96
65024,note_off,,,,,512,0,1,,,,0,,,66,0
65024,note_on,,,,,0,0,1,,,,0,,,67,96
65536,note_on,,,,,0,0,4,,,,3,,,45,96
65536,note_on,,,,,0,0,5,,,,4,,,33,96
65536,note_off,,,,,4096,0,5,,,,4,,,35,0
65536,note_off,,,,,512,0,1,,,,0,,,67,0
65536,note_on,,,,,0,0,1,,,,0,,,72,96
65536,note_off,,,,,4096,0,4,,,,3,,,47,0
66048,note_off,,,,,512,0,1,,,,0,,,72,0
