tick,type,port,time,meta,track,data,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
48,note_on,,0,0,1,,,,,,,,,0,,,66,0
48,note_on,,0,0,1,,,,,,,,,0,,,69,0
48,note_on,,48,0,1,,,,,,,,,0,,,74,0
48,note_on,,4,0,5,,,,,,,,,4,,,69,95
48,note_on,,4,0,4,,,,,,,,,3,,,69,95
48,note_on,,0,0,1,,,,,,,,,0,,,62,0
48,note_on,,48,0,8,,,,,,,,,7,,,38,0
48,note_on,,48,0,2,,,,,,,,,1,,,54,0
48,note_on,,0,0,2,,,,,,,,,1,,,50,0
48,note_on,,48,0,7,,,,,,,,,6,,,50,0
48,note_on,,48,0,6,,,,,,,,,5,,,66,0
48,note_on,,0,0,2,,,,,,,,,1,,,57,0
56,note_on,,8,0,4,,,,,,,,,3,,,69,0
56,note_on,,8,0,5,,,,,,,,,4,,,69,0
60,note_on,,4,0,5,,,,,,,,,4,,,69,95
60,note_on,,4,0,4,,,,,,,,,3,,,69,95
68,note_on,,8,0,5,,,,,,,,,4,,,69,0
68,note_on,,8,0,4,,,,,,,,,3,,,69,0
72,note_on,,24,0,2,,,,,,,,,1,,,50,79
72,note_on,,4,0,4,,,,,,,,,3,,,74,95
72,note_on,,4,0,5,,,,,,,,,4,,,74,95
72,note_on,,24,0,8,,,,,,,,,7,,,38,95
72,note_on,,24,0,7,,,,,,,,,6,,,50,95
72,note_on,,24,0,6,,,,,,,,,5,,,66,95
80,note_on,,8,0,5,,,,,,,,,4,,,74,0
80,note_on,,8,0,4,,,,,,,,,3,,,74,0
84,note_on,,4,0,4,,,,,,,,,3,,,74,95
84,note_on,,4,0,5,,,,,,,,,4,,,74,95
88,note_on,,16,0,2,,,,,,,,,1,,,50,0
92,note_on,,8,0,4,,,,,,,,,3,,,74,0
92,note_on,,8,0,5,,,,,,,,,4,,,74,0
96,note_on,,0,0,7,,,,,,,,,6,,,57,95
96,note_on,,24,0,7,,,,,,,,,6,,,50,0
96,note_on,,24,0,6,,,,,,,,,5,,,66,0
96,note_on,,24,0,8,,,,,,,,,7,,,38,0
96,note_on,,0,0,8,,,,,,,,,7,,,45,95
96,note_on,,0,0,6,,,,,,,,,5,,,64,95
96,note_on,,4,0,5,,,,,,,,,4,,,73,95
96,note_on,,8,0,2,,,,,,,,,1,,,57,79
96,note_on,,4,0,4,,,,,,,,,3,,,73,95
104,note_on,,8,0,5,,,,,,,,,4,,,73,0
104,note_on,,8,0,4,,,,,,,,,3,,,73,0
108,note_on,,4,0,5,,,,,,,,,4,,,74,95
108,note_on,,4,0,4,,,,,,,,,3,,,74,95
112,note_on,,16,0,2,,,,,,,,,1,,,57,0
116,note_on,,8,0,4,,,,,,,,,3,,,74,0
116,note_on,,8,0,5,,,,,,,,,4,,,74,0
120,note_on,,4,0,4,,,,,,,,,3,,,73,95
120,note_on,,24,0,8,,,,,,,,,7,,,45,0
120,note_on,,0,0,7,,,,,,,,,6,,,59,95
120,note_on,,24,0,7,,,,,,,,,6,,,57,0
120,note_on,,24,0,6,,,,,,,,,5,,,64,0
120,note_on,,0,0,6,,,,,,,,,5,,,62,95
120,note_on,,0,0,8,,,,,,,,,7,,,47,95
120,note_on,,4,0,5,,,,,,,,,4,,,73,95
120,note_on,,8,0,2,,,,,,,,,1,,,59,79
128,note_on,,8,0,4,,,,,,,,,3,,,73,0
128,note_on,,8,0,5,,,,,,,,,4,,,73,0
132,note_on,,4,0,5,,,,,,,,,4,,,71,95
132,note_on,,4,0,4,,,,,,,,,3,,,71,95
136,note_on,,16,0,2,,,,,,,,,1,,,59,0
140,note_on,,8,0,5,,,,,,,,,4,,,71,0
140,note_on,,8,0,4,,,,,,,,,3,,,71,0
144,note_on,,4,0,4,,,,,,,,,3,,,69,95
144,note_on,,24,0,8,,,,,,,,,7,,,47,0
144,note_on,,0,0,8,,,,,,,,,7,,,49,95
144,note_on,,24,0,6,,,,,,,,,5,,,62,0
144,note_on,,8,0,2,,,,,,,,,1,,,61,79
144,note_on,,0,0,6,,,,,,,,,5,,,64,95
144,note_on,,24,0,7,,,,,,,,,6,,,59,0
144,note_on,,0,0,7,,,,,,,,,6,,,61,95
144,note_on,,4,0,5,,,,,,,,,4,,,69,95
152,note_on,,8,0,5,,,,,,,,,4,,,69,0
152,note_on,,8,0,4,,,,,,,,,3,,,69,0
156,note_on,,4,0,4,,,,,,,,,3,,,67,95
156,note_on,,4,0,5,,,,,,,,,4,,,67,95
160,note_on,,16,0,2,,,,,,,,,1,,,61,0
164,note_on,,8,0,4,,,,,,,,,3,,,67,0
164,note_on,,8,0,5,,,,,,,,,4,,,67,0
168,note_on,,8,0,2,,,,,,,,,1,,,57,79
168,note_on,,4,0,4,,,,,,,,,3,,,66,95
168,note_on,,4,0,5,,,,,,,,,4,,,66,95
168,note_on,,24,0,8,,,,,,,,,7,,,49,0
168,note_on,,0,0,8,,,,,,,,,7,,,45,95
168,note_on,,0,0,6,,,,,,,,,5,,,61,95
168,note_on,,24,0,6,,,,,,,,,5,,,64,0
168,note_on,,0,0,7,,,,,,,,,6,,,57,95
168,note_on,,24,0,7,,,,,,,,,6,,,61,0
176,note_on,,8,0,4,,,,,,,,,3,,,66,0
176,note_on,,8,0,5,,,,,,,,,4,,,66,0
180,note_on,,4,0,5,,,,,,,,,4,,,64,95
180,note_on,,4,0,4,,,,,,,,,3,,,64,95
184,note_on,,16,0,2,,,,,,,,,1,,,57,0
188,note_on,,8,0,4,,,,,,,,,3,,,64,0
188,note_on,,8,0,5,,,,,,,,,4,,,64,0
192,note_on,,4,0,4,,,,,,,,,3,,,62,95
192,note_on,,4,0,5,,,,,,,,,4,,,62,95
192,note_on,,0,0,6,,,,,,,,,5,,,62,95
192,note_on,,24,0,6,,,,,,,,,5,,,61,0
192,note_on,,24,0,8,,,,,,,,,7,,,45,0
192,note_on,,0,0,8,,,,,,,,,7,,,42,95
192,note_on,,0,0,7,,,,,,,,,6,,,54,95
192,note_on,,24,0,7,,,,,,,,,6,,,57,0
192,note_on,,8,0,2,,,,,,,,,1,,,54,79
200,note_on,,8,0,5,,,,,,,,,4,,,62,0
200,note_on,,8,0,4,,,,,,,,,3,,,62,0
204,note_on,,4,0,5,,,,,,,,,4,,,62,95
204,note_on,,4,0,4,,,,,,,,,3,,,62,95
208,note_on,,16,0,2,,,,,,,,,1,,,54,0
212,note_on,,8,0,5,,,,,,,,,4,,,62,0
212,note_on,,8,0,4,,,,,,,,,3,,,62,0
216,note_on,,4,0,4,,,,,,,,,3,,,66,95
216,note_on,,0,0,8,,,,,,,,,7,,,40,95
216,note_on,,0,0,7,,,,,,,,,6,,,52,95
216,note_on,,0,0,6,,,,,,,,,5,,,57,95
216,note_on,,24,0,7,,,,,,,,,6,,,54,0
216,note_on,,4,0,5,,,,,,,,,4,,,66,95
216,note_on,,24,0,6,,,,,,,,,5,,,62,0
216,note_on,,8,0,2,,,,,,,,,1,,,52,79
216,note_on,,24,0,8,,,,,,,,,7,,,42,0
224,note_on,,8,0,4,,,,,,,,,3,,,66,0
224,note_on,,8,0,5,,,,,,,,,4,,,66,0
228,note_on,,4,0,5,,,,,,,,,4,,,66,95
228,note_on,,4,0,4,,,,,,,,,3,,,66,95
232,note_on,,16,0,2,,,,,,,,,1,,,52,0
236,note_on,,8,0,4,,,,,,,,,3,,,66,0
236,note_on,,8,0,5,,,,,,,,,4,,,66,0
240,note_on,,4,0,5,,,,,,,,,4,,,69,95
240,note_on,,24,0,7,,,,,,,,,6,,,52,0
240,note_on,,8,0,2,,,,,,,,,1,,,54,79
240,note_on,,0,0,8,,,,,,,,,7,,,42,95
240,note_on,,24,0,8,,,,,,,,,7,,,40,0
240,note_on,,24,0,6,,,,,,,,,5,,,57,0
240,note_on,,0,0,6,,,,,,,,,5,,,62,95
240,note_on,,4,0,4,,,,,,,,,3,,,69,95
240,note_on,,0,0,7,,,,,,,,,6,,,54,95
248,note_on,,8,0,4,,,,,,,,,3,,,69,0
248,note_on,,8,0,5,,,,,,,,,4,,,69,0
252,note_on,,4,0,5,,,,,,,,,4,,,69,95
252,note_on,,4,0,4,,,,,,,,,3,,,69,95
256,note_on,,16,0,2,,,,,,,,,1,,,54,0
260,note_on,,8,0,5,,,,,,,,,4,,,69,0
260,note_on,,8,0,4,,,,,,,,,3,,,69,0
264,note_on,,0,0,8,,,,,,,,,7,,,38,95
264,note_on,,24,0,8,,,,,,,,,7,,,42,0
264,note_on,,24,0,6,,,,,,,,,5,,,62,0
264,note_on,,0,0,7,,,,,,,,,6,,,50,95
264,note_on,,4,0,4,,,,,,,,,3,,,74,95
264,note_on,,24,0,7,,,,,,,,,6,,,54,0
264,note_on,,4,0,5,,,,,,,,,4,,,74,95
264,note_on,,8,0,2,,,,,,,,,1,,,50,79
264,note_on,,0,0,6,,,,,,,,,5,,,66,95
272,note_on,,8,0,5,,,,,,,,,4,,,74,0
272,note_on,,8,0,4,,,,,,,,,3,,,74,0
276,note_on,,4,0,5,,,,,,,,,4,,,74,95
276,note_on,,4,0,4,,,,,,,,,3,,,74,95
280,note_on,,16,0,2,,,,,,,,,1,,,50,0
284,note_on,,8,0,4,,,,,,,,,3,,,74,0
284,note_on,,8,0,5,,,,,,,,,4,,,74,0
288,note_on,,0,0,8,,,,,,,,,7,,,45,95
288,note_on,,24,0,7,,,,,,,,,6,,,50,0
288,note_on,,0,0,7,,,,,,,,,6,,,57,95
288,note_on,,0,0,6,,,,,,,,,5,,,61,95
288,note_on,,4,0,4,,,,,,,,,3,,,76,95
288,note_on,,24,0,8,,,,,,,,,7,,,38,0
288,note_on,,4,0,5,,,,,,,,,4,,,76,95
288,note_on,,24,0,6,,,,,,,,,5,,,66,0
288,note_on,,8,0,2,,,,,,,,,1,,,57,79
304,note_on,,16,0,5,,,,,,,,,4,,,76,0
304,note_on,,16,0,2,,,,,,,,,1,,,57,0
304,note_on,,16,0,4,,,,,,,,,3,,,76,0
312,note_on,,0,0,7,,,,,,,,,6,,,59,95
312,note_on,,8,0,2,,,,,,,,,1,,,59,79
312,note_on,,24,0,7,,,,,,,,,6,,,57,0
312,note_on,,8,0,4,,,,,,,,,3,,,69,95
312,note_on,,0,0,8,,,,,,,,,7,,,47,95
312,note_on,,24,0,8,,,,,,,,,7,,,45,0
312,note_on,,24,0,6,,,,,,,,,5,,,61,0
312,note_on,,0,0,6,,,,,,,,,5,,,62,95
312,note_on,,8,0,5,,,,,,,,,4,,,69,95
328,note_on,,16,0,4,,,,,,,,,3,,,69,0
328,note_on,,16,0,2,,,,,,,,,1,,,59,0
328,note_on,,16,0,5,,,,,,,,,4,,,69,0
336,note_on,,0,0,8,,,,,,,,,7,,,49,95
336,note_on,,24,0,8,,,,,,,,,7,,,47,0
336,note_on,,0,0,7,,,,,,,,,6,,,61,95
336,note_on,,0,0,6,,,,,,,,,5,,,64,95
336,note_on,,24,0,6,,,,,,,,,5,,,62,0
336,note_on,,8,0,2,,,,,,,,,1,,,61,79
336,note_on,,24,0,7,,,,,,,,,6,,,59,0
352,note_on,,16,0,2,,,,,,,,,1,,,61,0
360,note_on,,24,0,6,,,,,,,,,5,,,64,0
360,note_on,,0,0,7,,,,,,,,,6,,,57,95
360,note_on,,0,0,6,,,,,,,,,5,,,61,95
360,note_on,,8,0,2,,,,,,,,,1,,,57,79
360,note_on,,32,0,5,,,,,,,,,4,,,76,95
360,note_on,,24,0,7,,,,,,,,,6,,,61,0
360,note_on,,32,0,4,,,,,,,,,3,,,76,95
360,note_on,,24,0,8,,,,,,,,,7,,,49,0
360,note_on,,0,0,8,,,,,,,,,7,,,45,95
376,note_on,,16,0,5,,,,,,,,,4,,,76,0
376,note_on,,16,0,4,,,,,,,,,3,,,76,0
376,note_on,,16,0,2,,,,,,,,,1,,,57,0
384,note_on,,0,0,8,,,,,,,,,7,,,50,95
384,note_on,,8,0,5,,,,,,,,,4,,,78,95
384,note_on,,24,0,6,,,,,,,,,5,,,61,0
384,note_on,,8,0,2,,,,,,,,,1,,,62,79
384,note_on,,0,0,7,,,,,,,,,6,,,62,95
384,note_on,,24,0,7,,,,,,,,,6,,,57,0
384,note_on,,24,0,8,,,,,,,,,7,,,45,0
384,note_on,,8,0,4,,,,,,,,,3,,,78,95
384,note_on,,0,0,6,,,,,,,,,5,,,62,95
392,note_on,,8,0,4,,,,,,,,,3,,,78,0
392,note_on,,8,0,5,,,,,,,,,4,,,78,0
396,note_on,,4,0,5,,,,,,,,,4,,,78,95
396,note_on,,4,0,4,,,,,,,,,3,,,78,95
400,note_on,,16,0,2,,,,,,,,,1,,,62,0
404,note_on,,8,0,5,,,,,,,,,4,,,78,0
404,note_on,,8,0,4,,,,,,,,,3,,,78,0
408,note_on,,4,0,4,,,,,,,,,3,,,76,95
408,note_on,,0,0,6,,,,,,,,,5,,,69,95
408,note_on,,4,0,5,,,,,,,,,4,,,76,95
408,note_on,,8,0,2,,,,,,,,,1,,,61,79
408,note_on,,24,0,7,,,,,,,,,6,,,62,0
408,note_on,,0,0,7,,,,,,,,,6,,,61,95
408,note_on,,24,0,8,,,,,,,,,7,,,50,0
408,note_on,,0,0,8,,,,,,,,,7,,,49,95
408,note_on,,24,0,6,,,,,,,,,5,,,62,0
416,note_on,,8,0,5,,,,,,,,,4,,,76,0
416,note_on,,8,0,4,,,,,,,,,3,,,76,0
420,note_on,,4,0,4,,,,,,,,,3,,,76,95
420,note_on,,4,0,5,,,,,,,,,4,,,76,95
424,note_on,,16,0,2,,,,,,,,,1,,,61,0
428,note_on,,8,0,4,,,,,,,,,3,,,76,0
428,note_on,,8,0,5,,,,,,,,,4,,,76,0
432,note_on,,4,0,4,,,,,,,,,3,,,79,95
432,note_on,,24,0,7,,,,,,,,,6,,,61,0
432,note_on,,4,0,5,,,,,,,,,4,,,79,95
432,note_on,,24,0,6,,,,,,,,,5,,,69,0
432,note_on,,0,0,6,,,,,,,,,5,,,74,95
432,note_on,,8,0,2,,,,,,,,,1,,,59,79
432,note_on,,0,0,8,,,,,,,,,7,,,47,95
432,note_on,,0,0,7,,,,,,,,,6,,,59,95
432,note_on,,24,0,8,,,,,,,,,7,,,49,0
440,note_on,,8,0,5,,,,,,,,,4,,,79,0
440,note_on,,8,0,4,,,,,,,,,3,,,79,0
444,note_on,,4,0,5,,,,,,,,,4,,,79,95
444,note_on,,4,0,4,,,,,,,,,3,,,79,95
448,note_on,,16,0,2,,,,,,,,,1,,,59,0
452,note_on,,8,0,4,,,,,,,,,3,,,79,0
452,note_on,,8,0,5,,,,,,,,,4,,,79,0
456,note_on,,0,0,6,,,,,,,,,5,,,73,95
456,note_on,,0,0,7,,,,,,,,,6,,,57,95
456,note_on,,24,0,7,,,,,,,,,6,,,59,0
456,note_on,,8,0,2,,,,,,,,,1,,,57,79
456,note_on,,24,0,6,,,,,,,,,5,,,74,0
456,note_on,,24,0,8,,,,,,,,,7,,,47,0
456,note_on,,0,0,8,,,,,,,,,7,,,45,95
456,note_on,,4,0,4,,,,,,,,,3,,,78,95
456,note_on,,4,0,5,,,,,,,,,4,,,78,95
464,note_on,,8,0,5,,,,,,,,,4,,,78,0
464,note_on,,8,0,4,,,,,,,,,3,,,78,0
468,note_on,,4,0,5,,,,,,,,,4,,,78,95
468,note_on,,4,0,4,,,,,,,,,3,,,78,95
472,note_on,,16,0,2,,,,,,,,,1,,,57,0
476,note_on,,8,0,5,,,,,,,,,4,,,78,0
476,note_on,,8,0,4,,,,,,,,,3,,,78,0
480,note_on,,24,0,7,,,,,,,,,6,,,57,0
480,note_on,,0,0,7,,,,,,,,,6,,,55,95
480,note_on,,24,0,6,,,,,,,,,5,,,73,0
480,note_on,,0,0,6,,,,,,,,,5,,,74,95
480,note_on,,8,0,2,,,,,,,,,1,,,55,79
480,note_on,,4,0,5,,,,,,,,,4,,,83,95
480,note_on,,24,0,8,,,,,,,,,7,,,45,0
480,note_on,,4,0,4,,,,,,,,,3,,,83,95
480,note_on,,0,0,8,,,,,,,,,7,,,43,95
488,note_on,,8,0,5,,,,,,,,,4,,,83,0
488,note_on,,8,0,4,,,,,,,,,3,,,83,0
492,note_on,,4,0,4,,,,,,,,,3,,,83,95
492,note_on,,4,0,5,,,,,,,,,4,,,83,95
496,note_on,,16,0,2,,,,,,,,,1,,,55,0
500,note_on,,8,0,5,,,,,,,,,4,,,83,0
500,note_on,,8,0,4,,,,,,,,,3,,,83,0
504,note_on,,24,0,8,,,,,,,,,7,,,43,0
504,note_on,,0,0,8,,,,,,,,,7,,,42,95
504,note_on,,24,0,7,,,,,,,,,6,,,55,0
504,note_on,,0,0,7,,,,,,,,,6,,,54,95
504,note_on,,24,0,6,,,,,,,,,5,,,74,0
504,note_on,,0,0,6,,,,,,,,,5,,,62,95
504,note_on,,8,0,2,,,,,,,,,1,,,54,79
504,note_on,,4,0,4,,,,,,,,,3,,,81,95
504,note_on,,4,0,5,,,,,,,,,4,,,81,95
512,note_on,,8,0,4,,,,,,,,,3,,,81,0
512,note_on,,8,0,5,,,,,,,,,4,,,81,0
516,note_on,,4,0,4,,,,,,,,,3,,,81,95
516,note_on,,4,0,5,,,,,,,,,4,,,81,95
520,note_on,,16,0,2,,,,,,,,,1,,,54,0
524,note_on,,8,0,5,,,,,,,,,4,,,81,0
524,note_on,,8,0,4,,,,,,,,,3,,,81,0
528,note_on,,0,0,6,,,,,,,,,5,,,67,95
528,note_on,,24,0,6,,,,,,,,,5,,,62,0
528,note_on,,0,0,7,,,,,,,,,6,,,52,95
528,note_on,,8,0,2,,,,,,,,,1,,,52,79
528,note_on,,4,0,4,,,,,,,,,3,,,73,95
528,note_on,,24,0,8,,,,,,,,,7,,,42,0
528,note_on,,4,0,5,,,,,,,,,4,,,73,95
528,note_on,,24,0,7,,,,,,,,,6,,,54,0
528,note_on,,0,0,8,,,,,,,,,7,,,40,95
536,note_on,,8,0,5,,,,,,,,,4,,,73,0
536,note_on,,8,0,4,,,,,,,,,3,,,73,0
540,note_on,,4,0,5,,,,,,,,,4,,,73,95
540,note_on,,4,0,4,,,,,,,,,3,,,73,95
544,note_on,,16,0,2,,,,,,,,,1,,,52,0
548,note_on,,8,0,5,,,,,,,,,4,,,73,0
548,note_on,,8,0,4,,,,,,,,,3,,,73,0
552,note_on,,0,0,7,,,,,,,,,6,,,50,95
552,note_on,,8,0,2,,,,,,,,,1,,,50,79
552,note_on,,24,0,7,,,,,,,,,6,,,52,0
552,note_on,,0,0,6,,,,,,,,,5,,,66,95
552,note_on,,24,0,8,,,,,,,,,7,,,40,0
552,note_on,,0,0,8,,,,,,,,,7,,,38,95
552,note_on,,4,0,4,,,,,,,,,3,,,74,95
552,note_on,,4,0,5,,,,,,,,,4,,,74,95
552,note_on,,24,0,6,,,,,,,,,5,,,67,0
560,note_on,,8,0,4,,,,,,,,,3,,,74,0
560,note_on,,8,0,5,,,,,,,,,4,,,74,0
564,note_on,,4,0,5,,,,,,,,,4,,,74,95
564,note_on,,4,0,4,,,,,,,,,3,,,74,95
568,note_on,,16,0,2,,,,,,,,,1,,,50,0
572,note_on,,8,0,5,,,,,,,,,4,,,74,0
572,note_on,,8,0,4,,,,,,,,,3,,,74,0
576,note_on,,4,0,5,,,,,,,,,4,,,67,95
576,note_on,,24,0,7,,,,,,,,,6,,,50,0
576,note_on,,8,0,2,,,,,,,,,1,,,49,79
576,note_on,,0,0,7,,,,,,,,,6,,,49,95
576,note_on,,4,0,4,,,,,,,,,3,,,67,95
576,note_on,,0,0,6,,,,,,,,,5,,,64,95
576,note_on,,24,0,6,,,,,,,,,5,,,66,0
576,note_on,,24,0,8,,,,,,,,,7,,,38,0
576,note_on,,0,0,8,,,,,,,,,7,,,37,95
584,note_on,,8,0,5,,,,,,,,,4,,,67,0
584,note_on,,8,0,4,,,,,,,,,3,,,67,0
588,note_on,,4,0,5,,,,,,,,,4,,,67,95
588,note_on,,4,0,4,,,,,,,,,3,,,67,95
592,note_on,,16,0,2,,,,,,,,,1,,,49,0
596,note_on,,8,0,5,,,,,,,,,4,,,67,0
596,note_on,,8,0,4,,,,,,,,,3,,,67,0
600,note_on,,0,0,6,,,,,,,,,5,,,62,95
600,note_on,,0,0,7,,,,,,,,,6,,,50,95
600,note_on,,24,0,8,,,,,,,,,7,,,37,0
600,note_on,,4,0,5,,,,,,,,,4,,,66,95
600,note_on,,24,0,6,,,,,,,,,5,,,64,0
600,note_on,,24,0,7,,,,,,,,,6,,,49,0
600,note_on,,4,0,4,,,,,,,,,3,,,66,95
600,note_on,,8,0,2,,,,,,,,,1,,,50,79
600,note_on,,0,0,8,,,,,,,,,7,,,38,95
608,note_on,,8,0,5,,,,,,,,,4,,,66,0
608,note_on,,8,0,4,,,,,,,,,3,,,66,0
612,note_on,,4,0,4,,,,,,,,,3,,,66,95
612,note_on,,4,0,5,,,,,,,,,4,,,66,95
616,note_on,,16,0,2,,,,,,,,,1,,,50,0
620,note_on,,8,0,5,,,,,,,,,4,,,66,0
620,note_on,,8,0,4,,,,,,,,,3,,,66,0
624,note_on,,4,0,5,,,,,,,,,4,,,71,95
624,note_on,,8,0,2,,,,,,,,,1,,,43,79
624,note_on,,4,0,4,,,,,,,,,3,,,71,95
624,note_on,,0,0,8,,,,,,,,,7,,,43,95
624,note_on,,24,0,6,,,,,,,,,5,,,62,0
624,note_on,,24,0,8,,,,,,,,,7,,,38,0
624,note_on,,24,0,7,,,,,,,,,6,,,50,0
624,note_on,,0,0,7,,,,,,,,,6,,,43,95
624,note_on,,0,0,6,,,,,,,,,5,,,62,95
632,note_on,,8,0,4,,,,,,,,,3,,,71,0
632,note_on,,8,0,5,,,,,,,,,4,,,71,0
636,note_on,,4,0,5,,,,,,,,,4,,,71,95
636,note_on,,4,0,4,,,,,,,,,3,,,71,95
640,note_on,,16,0,2,,,,,,,,,1,,,43,0
644,note_on,,8,0,4,,,,,,,,,3,,,71,0
644,note_on,,8,0,5,,,,,,,,,4,,,71,0
648,note_on,,8,0,2,,,,,,,,,1,,,42,79
648,note_on,,24,0,6,,,,,,,,,5,,,62,0
648,note_on,,24,0,8,,,,,,,,,7,,,43,0
