tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,note,velocity
1920,set_tempo,,,,,56,1,0,,344827,,,,,,,
1920,note_on,,,,,128,0,1,,,,,0,,,79,100
1968,set_tempo,,,,,48,1,0,,340909,,,,,,,
2024,set_tempo,,,,,56,1,0,,337078,,,,,,,
2048,note_off,,,,,512,0,4,,,,,1,,,47,100
2048,note_off,,,,,128,0,1,,,,,0,,,79,100
2080,set_tempo,,,,,56,1,0,,333333,,,,,,,
2112,note_on,,,,,64,0,1,,,,,0,,,78,100
2136,set_tempo,,,,,56,1,0,,329670,,,,,,,
2192,set_tempo,,,,,56,1,0,,326086,,,,,,,
2240,note_off,,,,,128,0,1,,,,,0,,,78,100
2248,set_tempo,,,,,56,1,0,,322580,,,,,,,
2296,note_off,,,,,760,0,3,,,,,1,,,62,100
2304,set_tempo,,,,,56,1,0,,319148,,,,,,,
2304,note_on,,,,,256,0,4,,,,,1,,,59,100
2304,note_on,,,,,8,0,3,,,,,1,,,67,70
2304,note_on,,,,,64,0,1,,,,,0,,,76,100
2432,note_off,,,,,128,0,1,,,,,0,,,76,100
2496,note_on,,,,,64,0,1,,,,,0,,,78,100
2624,note_off,,,,,128,0,1,,,,,0,,,78,100
2680,note_off,,,,,376,0,3,,,,,1,,,67,100
2688,note_on,,,,,64,0,1,,,,,0,,,79,100
2688,note_on,,,,,8,0,3,,,,,1,,,64,70
2816,note_off,,,,,128,0,1,,,,,0,,,79,100
3024,note_on,,,,,208,0,1,,,,,0,,,81,100
3064,note_off,,,,,376,0,3,,,,,1,,,71,100
3064,note_off,,,,,0,0,3,,,,,1,,,64,100
3064,note_off,,,,,40,0,1,,,,,0,,,81,100
3064,note_off,,,,,760,0,4,,,,,1,,,59,100
3072,note_on,,,,,0,0,3,,,,,1,,,64,70
3072,note_on,,,,,8,0,3,,,,,1,,,73,70
3072,note_on,,,,,8,0,4,,,,,1,,,58,100
3072,note_on,,,,,8,0,1,,,,,0,,,79,100
3112,note_off,,,,,40,0,1,,,,,0,,,79,100
3120,note_on,,,,,8,0,1,,,,,0,,,81,100
3160,note_off,,,,,40,0,1,,,,,0,,,81,100
3168,note_on,,,,,8,0,1,,,,,0,,,79,100
3208,note_off,,,,,40,0,1,,,,,0,,,79,100
3216,note_on,,,,,8,0,1,,,,,0,,,81,100
3256,note_off,,,,,40,0,1,,,,,0,,,81,100
3264,note_on,,,,,8,0,1,,,,,0,,,79,100
3448,note_off,,,,,376,0,3,,,,,1,,,73,100
3448,note_off,,,,,376,0,4,,,,,1,,,58,100
3448,note_off,,,,,184,0,1,,,,,0,,,79,100
3456,note_on,,,,,8,0,3,,,,,1,,,70,70
3456,note_on,,,,,8,0,1,,,,,0,,,78,100
3456,note_on,,,,,8,0,4,,,,,1,,,61,100
3712,note_off,,,,,256,0,1,,,,,0,,,78,100
3832,note_off,,,,,376,0,4,,,,,1,,,61,100
3832,note_off,,,,,376,0,3,,,,,1,,,70,100
3840,note_on,,,,,8,0,4,,,,,1,,,58,100
3840,note_on,,,,,8,0,3,,,,,1,,,66,70
4216,note_off,,,,,376,0,4,,,,,1,,,58,100
4216,note_off,,,,,0,0,3,,,,,1,,,66,100
4216,note_off,,,,,376,0,3,,,,,1,,,64,100
4224,note_on,,,,,0,0,3,,,,,1,,,70,70
4224,note_on,,,,,8,0,4,,,,,1,,,54,100
4224,note_on,,,,,512,0,1,,,,,0,,,76,100
4224,note_on,,,,,8,0,3,,,,,1,,,73,70
4480,note_off,,,,,256,0,1,,,,,0,,,76,100
4600,note_off,,,,,376,0,3,,,,,1,,,70,100
4600,note_off,,,,,376,0,4,,,,,1,,,54,100
4608,note_on,,,,,8,0,3,,,,,1,,,66,70
4608,note_on,,,,,8,0,4,,,,,1,,,59,100
4608,note_on,,,,,128,0,1,,,,,0,,,74,100
4792,note_off,,,,,184,0,1,,,,,0,,,74,100
4800,note_on,,,,,8,0,1,,,,,0,,,76,100
4864,note_off,,,,,256,0,4,,,,,1,,,59,100
4984,note_off,,,,,184,0,1,,,,,0,,,76,100
4984,note_off,,,,,376,0,3,,,,,1,,,73,64
4992,note_on,,,,,128,0,4,,,,,1,,,50,100
4992,note_on,,,,,8,0,1,,,,,0,,,78,100
4992,note_on,,,,,8,0,3,,,,,1,,,71,70
5176,note_off,,,,,184,0,1,,,,,0,,,78,100
5184,note_on,,,,,8,0,1,,,,,0,,,71,100
5368,note_off,,,,,184,0,1,,,,,0,,,71,100
5368,note_off,,,,,376,0,3,,,,,1,,,66,100
5368,note_off,,,,,376,0,4,,,,,1,,,50,100
5376,note_on,,,,,8,0,3,,,,,1,,,64,70
5376,note_on,,,,,8,0,4,,,,,1,,,52,100
5376,note_on,,,,,8,0,1,,,,,0,,,74,100
5632,note_off,,,,,256,0,1,,,,,0,,,74,100
5712,note_on,,,,,80,0,1,,,,,0,,,74,100
5752,note_off,,,,,376,0,4,,,,,1,,,52,100
5752,note_off,,,,,40,0,1,,,,,0,,,74,100
5752,note_off,,,,,376,0,3,,,,,1,,,71,100
5760,note_on,,,,,8,0,4,,,,,1,,,54,100
5760,note_on,,,,,8,0,1,,,,,0,,,73,100
5760,note_on,,,,,8,0,3,,,,,1,,,70,70
5800,note_off,,,,,40,0,1,,,,,0,,,73,100
5808,note_on,,,,,8,0,1,,,,,0,,,74,100
5848,note_off,,,,,40,0,1,,,,,0,,,74,100
5856,note_on,,,,,8,0,1,,,,,0,,,73,100
5896,note_off,,,,,40,0,1,,,,,0,,,73,100
5904,note_on,,,,,8,0,1,,,,,0,,,74,100
5944,note_off,,,,,40,0,1,,,,,0,,,74,100
5952,note_on,,,,,8,0,1,,,,,0,,,73,100
6136,note_off,,,,,184,0,1,,,,,0,,,73,100
6136,note_off,,,,,376,0,3,,,,,1,,,64,100
6136,note_off,,,,,0,0,3,,,,,1,,,70,100
6136,note_off,,,,,376,0,4,,,,,1,,,54,100
6144,note_on,,,,,8,0,1,,,,,0,,,71,100
6144,note_on,,,,,8,0,3,,,,,1,,,62,70
6144,note_on,,,,,0,0,3,,,,,1,,,71,70
6144,note_on,,,,,8,0,4,,,,,1,,,47,100
6272,note_off,,,,,128,0,1,,,,,0,,,71,100
6336,note_on,,,,,64,0,1,,,,,0,,,74,100
6400,note_off,,,,,256,0,4,,,,,1,,,47,100
6520,note_off,,,,,184,0,1,,,,,0,,,74,100
6520,note_off,,,,,376,0,3,,,,,1,,,71,100
6528,note_on,,,,,8,0,3,,,,,1,,,66,70
6528,note_on,,,,,128,0,4,,,,,1,,,59,100
6528,note_on,,,,,8,0,1,,,,,0,,,73,100
6712,note_off,,,,,184,0,1,,,,,0,,,73,100
6720,note_on,,,,,8,0,1,,,,,0,,,71,100
6904,note_off,,,,,376,0,4,,,,,1,,,59,100
6904,note_off,,,,,184,0,1,,,,,0,,,71,100
6912,note_on,,,,,8,0,1,,,,,0,,,78,100
6912,note_on,,,,,8,0,4,,,,,1,,,57,100
7096,note_off,,,,,184,0,1,,,,,0,,,78,100
7104,note_on,,,,,8,0,1,,,,,0,,,71,100
7288,note_off,,,,,184,0,1,,,,,0,,,71,100
7288,note_off,,,,,376,0,4,,,,,1,,,57,100
7288,note_off,,,,,760,0,3,,,,,1,,,62,100
7288,note_off,,,,,0,0,3,,,,,1,,,66,100
7296,note_on,,,,,8,0,1,,,,,0,,,80,100
7296,note_on,,,,,8,0,4,,,,,1,,,56,100
7296,note_on,,,,,8,0,3,,,,,1,,,65,70
7480,note_off,,,,,184,0,1,,,,,0,,,80,100
7488,note_on,,,,,8,0,1,,,,,0,,,71,100
7672,note_off,,,,,184,0,1,,,,,0,,,71,100
7672,note_off,,,,,376,0,4,,,,,1,,,56,100
7672,note_off,,,,,376,0,3,,,,,1,,,65,100
7680,set_tempo,,,,,5376,1,0,,340909,,,,,,,
7680,note_on,,,,,8,0,4,,,,,1,,,54,100
7680,note_on,,,,,8,0,1,,,,,0,,,81,100
7680,note_on,,,,,7680,0,2,,,,,1,,,73,100
7800,note_off,,,,,120,0,2,,,,,1,,,73,100
7808,set_tempo,,,,,128,1,0,,337078,,,,,,,
7864,note_off,,,,,184,0,1,,,,,0,,,81,100
7872,note_on,,,,,8,0,1,,,,,0,,,80,100
7936,set_tempo,,,,,128,1,0,,333333,,,,,,,
8056,note_off,,,,,184,0,1,,,,,0,,,80,100
8064,note_on,,,,,264,0,2,,,,,1,,,74,100
8064,set_tempo,,,,,128,1,0,,329670,,,,,,,
8064,note_on,,,,,8,0,1,,,,,0,,,83,100
8192,note_off,,,,,512,0,4,,,,,1,,,54,100
8192,set_tempo,,,,,128,1,0,,326086,,,,,,,
8192,note_off,,,,,128,0,2,,,,,1,,,74,100
8248,note_off,,,,,184,0,1,,,,,0,,,83,100
8256,note_on,,,,,8,0,1,,,,,0,,,81,100
8256,note_on,,,,,64,0,2,,,,,1,,,73,100
8320,set_tempo,,,,,128,1,0,,322580,,,,,,,
8384,note_off,,,,,128,0,2,,,,,1,,,73,100
8440,note_off,,,,,184,0,1,,,,,0,,,81,100
8448,note_on,,,,,64,0,2,,,,,1,,,71,100
8448,note_on,,,,,256,0,4,,,,,1,,,66,100
8448,set_tempo,,,,,128,1,0,,319148,,,,,,,
8448,note_on,,,,,8,0,1,,,,,0,,,80,100
8576,note_off,,,,,128,0,2,,,,,1,,,71,100
8632,note_off,,,,,184,0,1,,,,,0,,,80,100
8640,note_on,,,,,8,0,1,,,,,0,,,78,100
8640,note_on,,,,,64,0,2,,,,,1,,,73,100
8768,note_off,,,,,128,0,2,,,,,1,,,73,100
8824,note_off,,,,,184,0,1,,,,,0,,,78,100
8832,note_on,,,,,64,0,2,,,,,1,,,74,100
8832,note_on,,,,,8,0,1,,,,,0,,,77,100
8952,note_off,,,,,120,0,2,,,,,1,,,74,100
9016,note_off,,,,,184,0,1,,,,,0,,,77,100
9024,note_on,,,,,8,0,1,,,,,0,,,78,100
9168,note_on,,,,,216,0,2,,,,,1,,,76,100
9208,note_off,,,,,760,0,4,,,,,1,,,66,100
9208,note_off,,,,,184,0,1,,,,,0,,,78,100
9208,note_off,,,,,40,0,2,,,,,1,,,76,100
9216,note_on,,,,,8,0,2,,,,,1,,,74,100
9216,note_on,,,,,8,0,4,,,,,1,,,65,100
9216,note_on,,,,,8,0,1,,,,,0,,,80,100
9256,note_off,,,,,40,0,2,,,,,1,,,74,100
9264,note_on,,,,,8,0,2,,,,,1,,,76,100
9304,note_off,,,,,40,0,2,,,,,1,,,76,100
9312,note_on,,,,,8,0,2,,,,,1,,,74,100
9352,note_off,,,,,40,0,2,,,,,1,,,74,100
9360,note_on,,,,,8,0,2,,,,,1,,,76,100
9400,note_off,,,,,40,0,2,,,,,1,,,76,100
9400,note_off,,,,,184,0,1,,,,,0,,,80,100
9408,note_on,,,,,8,0,2,,,,,1,,,74,100
9408,note_on,,,,,8,0,1,,,,,0,,,78,100
9592,note_off,,,,,376,0,4,,,,,1,,,65,100
9592,note_off,,,,,184,0,1,,,,,0,,,78,100
9592,note_off,,,,,184,0,2,,,,,1,,,74,100
9600,note_on,,,,,8,0,1,,,,,0,,,77,100
9600,note_on,,,,,8,0,4,,,,,1,,,68,100
9600,note_on,,,,,8,0,2,,,,,1,,,73,100
9720,note_off,,,,,120,0,2,,,,,1,,,73,100
9784,note_off,,,,,184,0,1,,,,,0,,,77,100
9792,note_on,,,,,8,0,1,,,,,0,,,75,100
9976,note_off,,,,,184,0,1,,,,,0,,,75,100
9976,note_off,,,,,376,0,4,,,,,1,,,68,100
9984,note_on,,,,,8,0,1,,,,,0,,,73,100
9984,note_on,,,,,8,0,4,,,,,1,,,65,100
10168,note_off,,,,,184,0,1,,,,,0,,,73,100
10176,note_on,,,,,8,0,1,,,,,0,,,71,100
10360,note_off,,,,,376,0,4,,,,,1,,,65,100
10360,note_off,,,,,184,0,1,,,,,0,,,71,100
10368,note_on,,,,,8,0,1,,,,,0,,,69,100
10368,note_on,,,,,8,0,4,,,,,1,,,61,100
10368,note_on,,,,,648,0,2,,,,,1,,,71,100
10488,note_off,,,,,120,0,2,,,,,1,,,71,100
10552,note_off,,,,,184,0,1,,,,,0,,,69,100
10560,note_on,,,,,8,0,1,,,,,0,,,68,100
10744,note_off,,,,,184,0,1,,,,,0,,,68,100
10744,note_off,,,,,376,0,4,,,,,1,,,61,100
10752,note_on,,,,,8,0,1,,,,,0,,,66,100
10752,note_on,,,,,8,0,4,,,,,1,,,66,100
10752,note_on,,,,,264,0,2,,,,,1,,,69,100
10936,note_off,,,,,184,0,2,,,,,1,,,69,100
10944,note_on,,,,,8,0,2,,,,,1,,,71,100
11008,note_off,,,,,256,0,4,,,,,1,,,66,100
11008,note_off,,,,,256,0,1,,,,,0,,,66,100
11128,note_off,,,,,184,0,2,,,,,1,,,71,100
11136,note_on,,,,,128,0,1,,,,,0,,,78,100
11136,note_on,,,,,128,0,4,,,,,1,,,57,100
11136,note_on,,,,,8,0,2,,,,,1,,,73,100
11320,note_off,,,,,184,0,2,,,,,1,,,73,100
11328,note_on,,,,,8,0,2,,,,,1,,,66,100
11512,note_off,,,,,184,0,2,,,,,1,,,66,100
11512,note_off,,,,,376,0,4,,,,,1,,,57,100
11520,note_on,,,,,8,0,2,,,,,1,,,69,100
11520,note_on,,,,,8,0,4,,,,,1,,,59,100
11640,note_off,,,,,120,0,2,,,,,1,,,69,100
11856,note_on,,,,,216,0,2,,,,,1,,,69,100
11896,note_off,,,,,376,0,4,,,,,1,,,59,100
11896,note_off,,,,,760,0,1,,,,,0,,,78,100
11896,note_off,,,,,40,0,2,,,,,1,,,69,100
11904,note_on,,,,,8,0,4,,,,,1,,,61,100
11904,note_on,,,,,8,0,2,,,,,1,,,68,100
11904,note_on,,,,,8,0,1,,,,,0,,,77,100
11944,note_off,,,,,40,0,2,,,,,1,,,68,100
11952,note_on,,,,,8,0,2,,,,,1,,,69,100
11992,note_off,,,,,40,0,2,,,,,1,,,69,100
12000,note_on,,,,,8,0,2,,,,,1,,,68,100
12040,note_off,,,,,40,0,2,,,,,1,,,68,100
12048,note_on,,,,,8,0,2,,,,,1,,,69,100
12088,note_off,,,,,40,0,2,,,,,1,,,69,100
12096,note_on,,,,,8,0,2,,,,,1,,,68,100
12280,note_off,,,,,376,0,4,,,,,1,,,61,100
12280,note_off,,,,,376,0,1,,,,,0,,,77,100
12280,note_off,,,,,184,0,2,,,,,1,,,68,100
12288,note_on,,,,,8,0,4,,,,,1,,,54,100
12288,note_on,,,,,8,0,1,,,,,0,,,81,100
12288,note_on,,,,,8,0,2,,,,,1,,,66,100
12288,set_tempo,,,,,3840,1,0,,340909,,,,,,,
12416,set_tempo,,,,,128,1,0,,337078,,,,,,,
12416,note_off,,,,,128,0,2,,,,,1,,,66,100
12480,note_on,,,,,64,0,2,,,,,1,,,69,100
12544,set_tempo,,,,,128,1,0,,333333,,,,,,,
12664,note_off,,,,,184,0,2,,,,,1,,,69,100
12672,set_tempo,,,,,128,1,0,,329670,,,,,,,
12672,note_on,,,,,8,0,2,,,,,1,,,68,100
12800,set_tempo,,,,,128,1,0,,326086,,,,,,,
12856,note_off,,,,,184,0,2,,,,,1,,,68,100
12864,note_on,,,,,8,0,2,,,,,1,,,66,100
12928,set_tempo,,,,,128,1,0,,322580,,,,,,,
13048,note_off,,,,,760,0,4,,,,,1,,,54,100
13048,note_off,,,,,184,0,2,,,,,1,,,66,100
13056,note_on,,,,,8,0,2,,,,,1,,,73,100
13056,set_tempo,,,,,128,1,0,,319148,,,,,,,
13240,note_off,,,,,184,0,2,,,,,1,,,73,100
13248,note_on,,,,,8,0,2,,,,,1,,,66,100
13432,note_off,,,,,184,0,2,,,,,1,,,66,100
13440,note_on,,,,,8,0,2,,,,,1,,,75,100
13440,note_on,,,,,392,0,4,,,,,1,,,59,100
13568,note_off,,,,,128,0,4,,,,,1,,,59,100
13624,note_off,,,,,184,0,2,,,,,1,,,75,100
13632,note_on,,,,,8,0,2,,,,,1,,,66,100
13816,note_off,,,,,184,0,2,,,,,1,,,66,100
13816,note_off,,,,,1528,0,1,,,,,0,,,81,100
13824,note_on,,,,,8,0,2,,,,,1,,,64,100
13824,note_on,,,,,256,0,4,,,,,1,,,52,100
13824,note_on,,,,,8,0,1,,,,,0,,,79,100
13952,note_off,,,,,128,0,2,,,,,1,,,64,100
14016,note_on,,,,,64,0,2,,,,,1,,,67,100
14200,note_off,,,,,184,0,2,,,,,1,,,67,100
14208,note_on,,,,,8,0,2,,,,,1,,,66,100
14392,note_off,,,,,184,0,2,,,,,1,,,66,100
14400,set_tempo,,,,,1344,1,0,,319148,,,,,,,
14400,note_on,,,,,8,0,2,,,,,1,,,64,100
14584,note_off,,,,,760,0,4,,,,,1,,,52,100
14584,note_off,,,,,184,0,2,,,,,1,,,64,100
14592,note_on,,,,,8,0,2,,,,,1,,,71,100
14776,note_off,,,,,184,0,2,,,,,1,,,71,100
14784,note_on,,,,,8,0,2,,,,,1,,,64,100
14968,note_off,,,,,184,0,2,,,,,1,,,64,100
14976,note_on,,,,,8,0,2,,,,,1,,,73,100
14976,note_on,,,,,392,0,4,,,,,1,,,57,100
15104,note_off,,,,,128,0,4,,,,,1,,,57,100
15160,note_off,,,,,184,0,2,,,,,1,,,73,100
15168,note_on,,,,,8,0,2,,,,,1,,,64,100
15352,note_off,,,,,1528,0,1,,,,,0,,,79,100
15352,note_off,,,,,184,0,2,,,,,1,,,64,100
15360,set_tempo,,,,,960,1,0,,340909,,,,,,,
15360,note_on,,,,,8,0,1,,,,,0,,,78,100
15360,note_on,,,,,8,0,2,,,,,1,,,74,100
15360,note_on,,,,,256,0,4,,,,,1,,,50,100
15456,set_tempo,,,,,96,1,0,,337078,,,,,,,
15488,note_off,,,,,128,0,1,,,,,0,,,78,100
15552,note_on,,,,,64,0,1,,,,,0,,,74,100
15552,set_tempo,,,,,96,1,0,,333333,,,,,,,
15648,set_tempo,,,,,96,1,0,,329670,,,,,,,
15736,note_off,,,,,376,0,4,,,,,1,,,50,100
15736,note_off,,,,,184,0,1,,,,,0,,,74,100
15744,note_on,,,,,8,0,4,,,,,1,,,47,100
15744,set_tempo,,,,,96,1,0,,326086,,,,,,,
15744,note_on,,,,,8,0,1,,,,,0,,,76,100
15840,set_tempo,,,,,96,1,0,,322580,,,,,,,
15872,note_off,,,,,128,0,4,,,,,1,,,47,100
15928,note_off,,,,,184,0,1,,,,,0,,,76,100
15936,set_tempo,,,,,96,1,0,,319148,,,,,,,
15936,note_on,,,,,8,0,1,,,,,0,,,78,100
16120,note_off,,,,,184,0,1,,,,,0,,,78,100
16128,note_on,,,,,256,0,4,,,,,1,,,44,100
16128,note_on,,,,,8,0,1,,,,,0,,,71,100
16256,note_off,,,,,128,0,4,,,,,1,,,44,100
16312,note_off,,,,,184,0,1,,,,,0,,,71,100
16320,note_on,,,,,8,0,1,,,,,0,,,78,100
16504,note_off,,,,,184,0,1,,,,,0,,,78,100
16512,note_on,,,,,8,0,1,,,,,0,,,68,100
16512,note_on,,,,,256,0,4,,,,,1,,,47,100
16640,note_off,,,,,128,0,4,,,,,1,,,47,100
16696,note_off,,,,,184,0,1,,,,,0,,,68,100
16704,note_on,,,,,8,0,1,,,,,0,,,78,100
16888,note_off,,,,,184,0,1,,,,,0,,,78,100
16896,note_on,,,,,256,0,4,,,,,1,,,49,100
16896,note_on,,,,,8,0,1,,,,,0,,,76,100
17024,note_off,,,,,128,0,1,,,,,0,,,76,100
17080,note_off,,,,,1720,0,2,,,,,1,,,74,100
17088,note_on,,,,,64,0,1,,,,,0,,,73,100
17088,note_on,,,,,8,0,2,,,,,1,,,76,100
17272,note_off,,,,,376,0,4,,,,,1,,,49,100
17272,note_off,,,,,184,0,2,,,,,1,,,76,100
17272,note_off,,,,,184,0,1,,,,,0,,,73,100
17280,note_on,,,,,8,0,2,,,,,1,,,78,100
17280,note_on,,,,,8,0,4,,,,,1,,,46,100
17280,note_on,,,,,8,0,1,,,,,0,,,74,100
17408,note_off,,,,,128,0,4,,,,,1,,,46,100
17464,note_off,,,,,184,0,1,,,,,0,,,74,100
17464,note_off,,,,,184,0,2,,,,,1,,,78,100
17472,note_on,,,,,8,0,2,,,,,1,,,79,100
17472,note_on,,,,,8,0,1,,,,,0,,,76,100
17472,set_tempo,,,,,1536,1,0,,319148,,,,,,,
17656,note_off,,,,,184,0,1,,,,,0,,,76,100
17656,note_off,,,,,184,0,2,,,,,1,,,79,100
17664,note_on,,,,,256,0,4,,,,,1,,,42,100
17664,note_on,,,,,8,0,1,,,,,0,,,70,100
17664,note_on,,,,,8,0,2,,,,,1,,,73,100
17792,note_off,,,,,128,0,4,,,,,1,,,42,100
17848,note_off,,,,,184,0,1,,,,,0,,,70,100
17856,note_on,,,,,8,0,1,,,,,0,,,76,100
18040,note_off,,,,,184,0,1,,,,,0,,,76,100
18048,note_on,,,,,256,0,4,,,,,1,,,46,100
18048,note_on,,,,,8,0,1,,,,,0,,,66,100
18176,note_off,,,,,128,0,4,,,,,1,,,46,100
18232,note_off,,,,,184,0,1,,,,,0,,,66,100
18240,note_on,,,,,8,0,1,,,,,0,,,76,100
18424,note_off,,,,,184,0,1,,,,,0,,,76,100
18432,note_on,,,,,256,0,4,,,,,1,,,47,100
18432,note_on,,,,,8,0,1,,,,,0,,,74,100
18432,set_tempo,,,,,960,1,0,,340909,,,,,,,
18552,note_off,,,,,120,0,4,,,,,1,,,47,100
18560,set_tempo,,,,,128,1,0,,337078,,,,,,,
18616,note_off,,,,,952,0,2,,,,,1,,,73,100
18624,note_on,,,,,8,0,2,,,,,1,,,71,100
18688,set_tempo,,,,,128,1,0,,333333,,,,,,,
18808,note_off,,,,,184,0,2,,,,,1,,,71,100
18808,note_off,,,,,376,0,1,,,,,0,,,74,100
18816,note_on,,,,,8,0,1,,,,,0,,,71,100
18816,set_tempo,,,,,128,1,0,,329670,,,,,,,
18816,note_on,,,,,8,0,2,,,,,1,,,76,100
18816,note_on,,,,,264,0,4,,,,,1,,,55,100
18944,note_off,,,,,128,0,4,,,,,1,,,55,100
18944,set_tempo,,,,,128,1,0,,326086,,,,,,,
19000,note_off,,,,,184,0,2,,,,,1,,,76,100
19008,note_on,,,,,64,0,4,,,,,1,,,54,100
19008,note_on,,,,,8,0,2,,,,,1,,,74,100
19072,set_tempo,,,,,128,1,0,,322580,,,,,,,
19072,note_off,,,,,256,0,1,,,,,0,,,71,100
19136,note_off,,,,,128,0,4,,,,,1,,,54,100
19192,note_off,,,,,184,0,2,,,,,1,,,74,100
19200,note_on,,,,,128,0,1,,,,,0,,,79,100
19200,note_on,,,,,64,0,4,,,,,1,,,52,100
19200,note_on,,,,,8,0,2,,,,,1,,,73,100
19200,set_tempo,,,,,128,1,0,,319148,,,,,,,
19328,note_off,,,,,128,0,4,,,,,1,,,52,100
19384,note_off,,,,,184,0,2,,,,,1,,,73,100
19392,note_on,,,,,8,0,2,,,,,1,,,71,100
19392,note_on,,,,,64,0,4,,,,,1,,,54,100
19520,note_off,,,,,128,0,4,,,,,1,,,54,100
19576,note_off,,,,,184,0,2,,,,,1,,,71,100
19576,note_off,,,,,376,0,1,,,,,0,,,79,100
19584,note_on,,,,,64,0,4,,,,,1,,,55,100
19584,note_on,,,,,8,0,1,,,,,0,,,76,100
19584,note_on,,,,,8,0,2,,,,,1,,,70,100
19640,note_off,,,,,56,0,4,,,,,1,,,55,100
19768,note_off,,,,,184,0,2,,,,,1,,,70,100
19776,note_on,,,,,8,0,2,,,,,1,,,71,100
19920,note_on,,,,,280,0,4,,,,,1,,,57,100
19960,note_off,,,,,376,0,1,,,,,0,,,76,100
19960,note_off,,,,,40,0,4,,,,,1,,,57,100
19960,note_off,,,,,184,0,2,,,,,1,,,71,100
19968,note_on,,,,,8,0,4,,,,,1,,,55,100
19968,note_on,,,,,8,0,2,,,,,1,,,73,100
19968,note_on,,,,,8,0,1,,,,,0,,,82,100
20008,note_off,,,,,40,0,4,,,,,1,,,55,100
20016,note_on,,,,,8,0,4,,,,,1,,,57,100
20056,note_off,,,,,40,0,4,,,,,1,,,57,100
20064,note_on,,,,,8,0,4,,,,,1,,,55,100
20104,note_off,,,,,40,0,4,,,,,1,,,55,100
20112,note_on,,,,,8,0,4,,,,,1,,,57,100
