tick,type,time,meta,track,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,program,channel,note,velocity
5640,note_on,0,0,1,,,,,,,0,74,92
5640,note_on,0,0,2,,,,,,,0,65,97
5760,note_off,120,0,2,,,,,,,0,65,64
5760,note_on,0,0,2,,,,,,,0,67,97
5760,note_off,240,0,3,,,,,,,0,48,64
5760,note_on,0,0,3,,,,,,,0,36,102
5760,note_on,0,0,1,,,,,,,0,76,92
5760,note_off,120,0,1,,,,,,,0,74,64
5880,note_on,0,0,2,,,,,,,0,64,97
5880,note_off,120,0,2,,,,,,,0,67,64
6000,note_on,0,0,1,,,,,,,0,79,92
6000,note_off,240,0,1,,,,,,,0,76,64
6000,note_on,0,0,2,,,,,,,0,60,97
6000,note_off,120,0,2,,,,,,,0,64,64
6120,note_on,0,0,2,,,,,,,0,64,97
6120,note_off,120,0,2,,,,,,,0,60,64
6240,note_off,120,0,2,,,,,,,0,64,64
6240,note_off,480,0,3,,,,,,,0,36,64
6240,note_on,0,0,2,,,,,,,0,69,97
6240,note_on,0,0,3,,,,,,,0,48,102
6240,note_on,0,0,1,,,,,,,0,72,92
6240,note_off,240,0,1,,,,,,,0,79,64
6360,note_off,120,0,2,,,,,,,0,69,64
6360,note_on,0,0,2,,,,,,,0,64,97
6480,note_off,240,0,1,,,,,,,0,72,64
6480,note_off,120,0,2,,,,,,,0,64,64
6480,note_on,0,0,1,,,,,,,0,76,92
6480,note_on,0,0,2,,,,,,,0,60,97
6600,note_off,120,0,2,,,,,,,0,60,64
6600,note_on,0,0,2,,,,,,,0,64,97
6720,note_off,480,0,3,,,,,,,0,48,64
6720,note_off,120,0,2,,,,,,,0,64,64
6720,note_on,0,0,2,,,,,,,0,72,97
6720,note_off,240,0,1,,,,,,,0,76,64
6720,note_on,0,0,1,,,,,,,0,69,92
6840,note_off,120,0,1,,,,,,,0,69,64
6840,note_on,0,0,1,,,,,,,0,72,92
6960,note_on,240,0,3,,,,,,,0,36,102
6960,note_on,0,0,1,,,,,,,0,74,92
6960,note_off,120,0,1,,,,,,,0,72,64
7080,note_on,0,0,1,,,,,,,0,76,92
7080,note_off,120,0,1,,,,,,,0,74,64
7200,note_on,0,0,1,,,,,,,0,77,92
7200,note_off,240,0,3,,,,,,,0,36,64
7200,note_on,0,0,3,,,,,,,0,38,102
7200,note_off,120,0,1,,,,,,,0,76,64
7320,note_off,600,0,2,,,,,,,0,72,64
7320,note_on,0,0,2,,,,,,,0,65,97
7440,note_on,0,0,1,,,,,,,0,81,92
7440,note_off,120,0,2,,,,,,,0,65,64
7440,note_on,0,0,2,,,,,,,0,62,97
7440,note_off,240,0,1,,,,,,,0,77,64
7560,note_off,120,0,2,,,,,,,0,62,64
7560,note_on,0,0,2,,,,,,,0,65,97
7680,note_off,240,0,1,,,,,,,0,81,64
7680,note_off,120,0,2,,,,,,,0,65,64
7680,note_on,0,0,2,,,,,,,0,71,97
7680,note_on,0,0,1,,,,,,,0,74,92
7680,note_on,0,0,3,,,,,,,0,50,102
7680,note_off,480,0,3,,,,,,,0,38,64
7800,note_off,120,0,2,,,,,,,0,71,64
7800,note_on,0,0,2,,,,,,,0,65,97
7920,note_off,240,0,1,,,,,,,0,74,64
7920,note_on,0,0,1,,,,,,,0,77,92
7920,note_on,0,0,2,,,,,,,0,62,97
7920,note_off,120,0,2,,,,,,,0,65,64
8040,note_on,0,0,2,,,,,,,0,65,97
8040,note_off,120,0,2,,,,,,,0,62,64
8160,note_on,0,0,2,,,,,,,0,74,97
8160,note_off,480,0,3,,,,,,,0,50,64
8160,note_off,120,0,2,,,,,,,0,65,64
8160,note_on,0,0,1,,,,,,,0,71,92
8160,note_off,240,0,1,,,,,,,0,77,64
8280,note_on,0,0,1,,,,,,,0,74,92
8280,note_off,120,0,1,,,,,,,0,71,64
8400,note_on,0,0,1,,,,,,,0,76,92
8400,note_off,120,0,1,,,,,,,0,74,64
8520,note_on,0,0,1,,,,,,,0,77,92
8520,note_off,120,0,1,,,,,,,0,76,64
8640,note_on,480,0,3,,,,,,,0,40,102
8640,note_off,120,0,1,,,,,,,0,77,64
8640,note_on,0,0,1,,,,,,,0,79,92
8760,note_off,600,0,2,,,,,,,0,74,64
8760,note_on,0,0,2,,,,,,,0,67,97
8880,note_off,240,0,1,,,,,,,0,79,64
8880,note_on,0,0,1,,,,,,,0,84,92
8880,note_on,0,0,2,,,,,,,0,64,97
8880,note_off,120,0,2,,,,,,,0,67,64
9000,note_off,120,0,1,,,,,,,0,84,64
9000,note_on,0,0,1,,,,,,,0,79,92
9000,note_on,0,0,2,,,,,,,0,67,97
9000,note_off,120,0,2,,,,,,,0,64,64
9120,note_on,0,0,2,,,,,,,0,72,97
9120,note_off,120,0,2,,,,,,,0,67,64
9120,note_on,0,0,3,,,,,,,0,52,102
9120,note_on,0,0,1,,,,,,,0,76,92
9120,note_off,480,0,3,,,,,,,0,40,64
9120,note_off,120,0,1,,,,,,,0,79,64
9240,note_off,120,0,2,,,,,,,0,72,64
9240,note_on,0,0,2,,,,,,,0,67,97
9360,note_off,240,0,1,,,,,,,0,76,64
9360,note_on,0,0,1,,,,,,,0,79,92
9360,note_on,0,0,2,,,,,,,0,64,97
9360,note_off,120,0,2,,,,,,,0,67,64
9480,note_off,120,0,1,,,,,,,0,79,64
9480,note_off,120,0,2,,,,,,,0,64,64
9480,note_on,0,0,2,,,,,,,0,67,97
9480,note_on,0,0,1,,,,,,,0,76,92
9600,note_off,480,0,3,,,,,,,0,52,64
9600,note_off,120,0,2,,,,,,,0,67,64
9600,note_on,0,0,2,,,,,,,0,76,97
9600,note_off,120,0,1,,,,,,,0,76,64
9600,note_on,0,0,1,,,,,,,0,72,92
9720,note_off,120,0,1,,,,,,,0,72,64
9720,note_on,0,0,1,,,,,,,0,76,92
9840,note_on,0,0,1,,,,,,,0,77,92
9840,note_off,120,0,1,,,,,,,0,76,64
9960,note_on,0,0,1,,,,,,,0,79,92
9960,note_off,120,0,1,,,,,,,0,77,64
10080,note_on,480,0,3,,,,,,,0,41,102
10080,note_on,0,0,1,,,,,,,0,81,92
10080,note_off,120,0,1,,,,,,,0,79,64
10200,note_on,0,0,1,,,,,,,0,79,92
10200,note_off,120,0,1,,,,,,,0,81,64
10320,note_off,720,0,2,,,,,,,0,76,64
10320,note_on,0,0,2,,,,,,,0,74,97
10320,note_on,0,0,1,,,,,,,0,81,92
10320,note_off,120,0,1,,,,,,,0,79,64
10440,note_off,120,0,1,,,,,,,0,81,64
10440,note_off,120,0,2,,,,,,,0,74,64
10440,note_on,0,0,2,,,,,,,0,72,97
10440,note_on,0,0,1,,,,,,,0,82,92
10560,note_off,120,0,2,,,,,,,0,72,64
10560,note_off,480,0,3,,,,,,,0,41,64
10560,note_on,0,0,1,,,,,,,0,81,92
10560,note_on,0,0,2,,,,,,,0,74,97
10560,note_off,120,0,1,,,,,,,0,82,64
10560,note_on,0,0,3,,,,,,,0,53,102
10680,note_on,0,0,1,,,,,,,0,79,92
10680,note_off,120,0,1,,,,,,,0,81,64
10800,note_on,0,0,2,,,,,,,0,69,97
10800,note_off,120,0,1,,,,,,,0,79,64
10800,note_off,240,0,2,,,,,,,0,74,64
10800,note_on,0,0,1,,,,,,,0,77,92
10920,note_off,120,0,1,,,,,,,0,77,64
10920,note_on,0,0,1,,,,,,,0,76,92
11040,note_off,120,0,1,,,,,,,0,76,64
11040,note_on,0,0,1,,,,,,,0,74,92
11040,note_off,480,0,3,,,,,,,0,53,64
11040,note_off,240,0,2,,,,,,,0,69,64
11040,note_on,0,0,2,,,,,,,0,77,97
11160,note_on,0,0,1,,,,,,,0,72,92
11160,note_off,120,0,1,,,,,,,0,74,64
11280,note_on,0,0,1,,,,,,,0,71,92
11280,note_off,120,0,1,,,,,,,0,72,64
11400,note_off,120,0,1,,,,,,,0,71,64
11400,note_on,0,0,1,,,,,,,0,69,92
11520,note_on,0,0,1,,,,,,,0,71,92
11520,note_off,120,0,1,,,,,,,0,69,64
11520,note_on,480,0,3,,,,,,,0,55,102
11640,note_on,0,0,1,,,,,,,0,72,92
11640,note_off,120,0,1,,,,,,,0,71,64
11760,note_on,0,0,2,,,,,,,0,74,97
11760,note_off,120,0,1,,,,,,,0,72,64
11760,note_on,0,0,1,,,,,,,0,71,92
11760,note_off,720,0,2,,,,,,,0,77,64
11880,note_off,120,0,1,,,,,,,0,71,64
11880,note_on,0,0,1,,,,,,,0,67,92
12000,note_on,0,0,2,,,,,,,0,71,97
12000,note_off,240,0,2,,,,,,,0,74,64
12000,note_off,120,0,1,,,,,,,0,67,64
12000,note_on,0,0,1,,,,,,,0,74,92
12000,note_on,0,0,3,,,,,,,0,43,102
12000,note_off,480,0,3,,,,,,,0,55,64
12120,note_off,120,0,1,,,,,,,0,74,64
12120,note_on,0,0,1,,,,,,,0,76,92
12240,note_off,120,0,1,,,,,,,0,76,64
12240,note_on,0,0,2,,,,,,,0,74,97
12240,note_on,0,0,1,,,,,,,0,74,92
12240,note_off,240,0,2,,,,,,,0,71,64
12360,note_off,120,0,1,,,,,,,0,74,64
12360,note_on,0,0,1,,,,,,,0,71,92
12480,note_on,0,0,2,,,,,,,0,67,97
12480,note_off,240,0,2,,,,,,,0,74,64
12480,note_off,120,0,1,,,,,,,0,71,64
12480,note_on,0,0,1,,,,,,,0,77,92
12600,note_off,120,0,1,,,,,,,0,77,64
12600,note_on,0,0,1,,,,,,,0,79,92
12720,note_on,0,0,2,,,,,,,0,71,97
12720,note_off,240,0,2,,,,,,,0,67,64
12720,note_off,120,0,1,,,,,,,0,79,64
12720,note_on,0,0,1,,,,,,,0,77,92
12840,note_off,120,0,1,,,,,,,0,77,64
12840,note_on,0,0,1,,,,,,,0,74,92
12960,note_off,120,0,1,,,,,,,0,74,64
12960,note_on,0,0,1,,,,,,,0,75,92
12960,note_on,0,0,2,,,,,,,0,72,97
12960,note_off,240,0,2,,,,,,,0,71,64
13080,note_off,120,0,2,,,,,,,0,72,64
13080,note_on,0,0,2,,,,,,,0,74,97
13200,note_on,0,0,1,,,,,,,0,72,92
13200,note_off,240,0,1,,,,,,,0,75,64
13200,note_on,0,0,2,,,,,,,0,75,97
13200,note_off,120,0,2,,,,,,,0,74,64
13320,note_on,0,0,2,,,,,,,0,77,97
13320,note_off,120,0,2,,,,,,,0,75,64
13440,note_off,240,0,1,,,,,,,0,72,64
13440,note_on,0,0,2,,,,,,,0,75,97
13440,note_off,120,0,2,,,,,,,0,77,64
13440,note_on,0,0,1,,,,,,,0,79,92
13560,note_off,120,0,2,,,,,,,0,75,64
13560,note_on,0,0,2,,,,,,,0,74,97
13680,note_on,0,0,1,,,,,,,0,75,92
13680,note_off,240,0,1,,,,,,,0,79,64
13680,note_off,120,0,2,,,,,,,0,74,64
13680,note_on,0,0,2,,,,,,,0,72,97
13800,note_off,120,0,2,,,,,,,0,72,64
13800,note_on,0,0,2,,,,,,,0,70,97
13920,note_on,0,0,2,,,,,,,0,69,97
13920,note_off,240,0,1,,,,,,,0,75,64
13920,note_on,0,0,1,,,,,,,0,84,92
13920,note_off,120,0,2,,,,,,,0,70,64
14040,note_on,0,0,2,,,,,,,0,67,97
14040,note_off,120,0,2,,,,,,,0,69,64
14160,note_on,0,0,2,,,,,,,0,66,97
14160,note_off,120,0,2,,,,,,,0,67,64
14280,note_on,0,0,2,,,,,,,0,64,97
14280,note_off,120,0,2,,,,,,,0,66,64
14400,note_off,120,0,2,,,,,,,0,64,64
14400,note_on,0,0,2,,,,,,,0,66,97
14520,note_off,600,0,1,,,,,,,0,84,64
14520,note_on,0,0,1,,,,,,,0,82,92
14640,note_off,240,0,2,,,,,,,0,66,64
14640,note_on,0,0,2,,,,,,,0,60,97
14640,note_off,120,0,1,,,,,,,0,82,64
14640,note_on,0,0,1,,,,,,,0,81,92
14760,note_off,120,0,1,,,,,,,0,81,64
14760,note_on,0,0,1,,,,,,,0,79,92
14880,note_on,0,0,1,,,,,,,0,78,92
14880,note_on,0,0,2,,,,,,,0,69,97
14880,note_off,240,0,2,,,,,,,0,60,64
14880,note_off,120,0,1,,,,,,,0,79,64
15000,note_on,0,0,1,,,,,,,0,81,92
15000,note_off,120,0,1,,,,,,,0,78,64
15120,note_off,240,0,2,,,,,,,0,69,64
15120,note_on,0,0,2,,,,,,,0,66,97
15120,note_off,120,0,1,,,,,,,0,81,64
15120,note_on,0,0,1,,,,,,,0,75,92
15240,note_off,120,0,1,,,,,,,0,75,64
15240,note_on,0,0,1,,,,,,,0,74,92
15360,note_off,240,0,2,,,,,,,0,66,64
15360,note_off,120,0,1,,,,,,,0,74,64
15360,note_on,0,0,1,,,,,,,0,75,92
15360,note_on,0,0,2,,,,,,,0,72,97
15480,note_off,120,0,1,,,,,,,0,75,64
15480,note_on,0,0,1,,,,,,,0,72,92
15600,note_off,120,0,1,,,,,,,0,72,64
15600,note_on,0,0,1,,,,,,,0,79,92
15720,note_off,120,0,1,,,,,,,0,79,64
15720,note_on,0,0,1,,,,,,,0,78,92
15840,note_off,120,0,1,,,,,,,0,78,64
15840,note_on,0,0,1,,,,,,,0,79,92
15960,note_off,120,0,1,,,,,,,0,79,64
15960,note_on,0,0,1,,,,,,,0,74,92
15960,note_off,600,0,2,,,,,,,0,72,64
15960,note_on,0,0,2,,,,,,,0,71,97
16080,note_off,120,0,1,,,,,,,0,74,64
16080,note_on,0,0,1,,,,,,,0,72,92
16080,note_off,120,0,2,,,,,,,0,71,64
16080,note_off,4080,0,3,,,,,,,0,43,64
16080,note_on,0,0,3,,,,,,,0,50,102
16080,note_on,0,0,2,,,,,,,0,69,97
16200,note_off,120,0,2,,,,,,,0,69,64
16200,note_on,0,0,2,,,,,,,0,71,97
16200,note_off,120,0,1,,,,,,,0,72,64
16200,note_on,0,0,1,,,,,,,0,74,92
16320,note_on,0,0,2,,,,,,,0,67,97
16320,note_off,120,0,2,,,,,,,0,71,64
16320,note_on,0,0,3,,,,,,,0,52,102
16320,note_off,240,0,3,,,,,,,0,50,64
16320,note_on,0,0,1,,,,,,,0,83,92
16320,note_off,120,0,1,,,,,,,0,74,64
16440,note_on,0,0,2,,,,,,,0,76,97
16440,note_off,120,0,2,,,,,,,0,67,64
16560,note_off,120,0,2,,,,,,,0,76,64
16560,note_on,0,0,2,,,,,,,0,74,97
16560,note_off,240,0,3,,,,,,,0,52,64
16560,note_on,0,0,3,,,,,,,0,54,102
16680,note_on,0,0,2,,,,,,,0,72,97
16680,note_off,120,0,2,,,,,,,0,74,64
16800,note_off,240,0,3,,,,,,,0,54,64
16800,note_on,0,0,3,,,,,,,0,55,102
16800,note_on,0,0,2,,,,,,,0,71,97
16800,note_off,120,0,2,,,,,,,0,72,64
16920,note_off,120,0,2,,,,,,,0,71,64
16920,note_on,0,0,2,,,,,,,0,69,97
17040,note_off,240,0,3,,,,,,,0,55,64
17040,note_on,0,0,3,,,,,,,0,47,102
17040,note_on,0,0,2,,,,,,,0,67,97
17040,note_off,120,0,2,,,,,,,0,69,64
17160,note_on,0,0,2,,,,,,,0,66,97
17160,note_off,120,0,2,,,,,,,0,67,64
17280,note_on,0,0,2,,,,,,,0,64,97
17280,note_off,240,0,3,,,,,,,0,47,64
17280,note_on,0,0,3,,,,,,,0,48,102
17280,note_off,120,0,2,,,,,,,0,66,64
17400,note_on,0,0,2,,,,,,,0,66,97
17400,note_on,0,0,1,,,,,,,0,72,92
17400,note_off,1080,0,1,,,,,,,0,83,64
17400,note_off,120,0,2,,,,,,,0,64,64
17520,note_on,0,0,1,,,,,,,0,71,92
17520,note_off,120,0,1,,,,,,,0,72,64
17520,note_off,240,0,3,,,,,,,0,48,64
17520,note_off,120,0,2,,,,,,,0,66,64
17520,note_on,0,0,3,,,,,,,0,52,102
17520,note_on,0,0,2,,,,,,,0,62,97
17640,note_on,0,0,1,,,,,,,0,72,92
17640,note_off,120,0,1,,,,,,,0,71,64
17640,note_off,120,0,2,,,,,,,0,62,64
17640,note_on,0,0,2,,,,,,,0,64,97
17760,note_on,0,0,1,,,,,,,0,81,92
17760,note_off,120,0,1,,,,,,,0,72,64
17760,note_on,0,0,2,,,,,,,0,60,97
17760,note_off,240,0,3,,,,,,,0,52,64
17760,note_on,0,0,3,,,,,,,0,54,102
17760,note_off,120,0,2,,,,,,,0,64,64
17880,note_off,120,0,2,,,,,,,0,60,64
17880,note_on,0,0,2,,,,,,,0,74,97
18000,note_on,0,0,3,,,,,,,0,55,102
18000,note_off,120,0,2,,,,,,,0,74,64
18000,note_on,0,0,2,,,,,,,0,72,97
18000,note_off,240,0,3,,,,,,,0,54,64
18120,note_off,120,0,2,,,,,,,0,72,64
18120,note_on,0,0,2,,,,,,,0,71,97
18240,note_off,120,0,2,,,,,,,0,71,64
18240,note_on,0,0,2,,,,,,,0,69,97
18240,note_off,240,0,3,,,,,,,0,55,64
18240,note_on,0,0,3,,,,,,,0,57,102
18360,note_off,120,0,2,,,,,,,0,69,64
18360,note_on,0,0,2,,,,,,,0,67,97
18480,note_off,120,0,2,,,,,,,0,67,64
18480,note_on,0,0,2,,,,,,,0,66,97
18480,note_off,240,0,3,,,,,,,0,57,64
18480,note_on,0,0,3,,,,,,,0,48,102
18600,note_on,0,0,2,,,,,,,0,64,97
18600,note_off,120,0,2,,,,,,,0,66,64
18720,note_off,120,0,2,,,,,,,0,64,64
18720,note_on,0,0,2,,,,,,,0,62,97
18720,note_on,0,0,3,,,,,,,0,50,102
18720,note_off,240,0,3,,,,,,,0,48,64
18840,note_off,120,0,2,,,,,,,0,62,64
18840,note_on,0,0,1,,,,,,,0,71,92
18840,note_off,1080,0,1,,,,,,,0,81,64
18840,note_on,0,0,2,,,,,,,0,64,97
18960,note_off,120,0,2,,,,,,,0,64,64
18960,note_on,0,0,2,,,,,,,0,60,97
18960,note_on,0,0,1,,,,,,,0,69,92
18960,note_off,120,0,1,,,,,,,0,71,64
18960,note_on,0,0,3,,,,,,,0,54,102
18960,note_off,240,0,3,,,,,,,0,50,64
19080,note_on,0,0,1,,,,,,,0,71,92
19080,note_on,0,0,2,,,,,,,0,62,97
19080,note_off,120,0,2,,,,,,,0,60,64
19080,note_off,120,0,1,,,,,,,0,69,64
19200,note_off,120,0,2,,,,,,,0,62,64
19200,note_on,0,0,2,,,,,,,0,59,97
19200,note_off,120,0,1,,,,,,,0,71,64
19200,note_on,0,0,1,,,,,,,0,79,92
19200,note_on,0,0,3,,,,,,,0,55,102
19200,note_off,240,0,3,,,,,,,0,54,64
19320,note_off,120,0,2,,,,,,,0,59,64
19320,note_on,0,0,2,,,,,,,0,72,97
19440,note_on,0,0,3,,,,,,,0,57,102
19440,note_off,240,0,3,,,,,,,0,55,64
19440,note_off,120,0,2,,,,,,,0,72,64
19440,note_on,0,0,2,,,,,,,0,71,97
19560,note_off,120,0,2,,,,,,,0,71,64
19560,note_on,0,0,2,,,,,,,0,69,97
19680,note_on,0,0,2,,,,,,,0,67,97
19680,note_off,120,0,2,,,,,,,0,69,64
19680,note_on,0,0,3,,,,,,,0,59,102
19680,note_off,240,0,3,,,,,,,0,57,64
19800,note_on,0,0,2,,,,,,,0,66,97
19800,note_off,120,0,2,,,,,,,0,67,64
19920,note_off,120,0,2,,,,,,,0,66,64
19920,note_off,240,0,3,,,,,,,0,59,64
19920,note_on,0,0,3,,,,,,,0,50,102
19920,note_on,0,0,2,,,,,,,0,64,97
20040,note_off,120,0,2,,,,,,,0,64,64
20040,note_on,0,0,2,,,,,,,0,62,97
20160,note_on,0,0,2,,,,,,,0,60,97
20160,note_off,240,0,3,,,,,,,0,50,64
20160,note_on,0,0,3,,,,,,,0,52,102
20160,note_off,120,0,2,,,,,,,0,62,64
20280,note_on,0,0,1,,,,,,,0,78,92
20280,note_off,1080,0,1,,,,,,,0,79,64
20400,note_off,240,0,2,,,,,,,0,60,64
20400,note_on,0,0,2,,,,,,,0,64,97
20400,note_on,0,0,3,,,,,,,0,55,102
20400,note_off,240,0,3,,,,,,,0,52,64
20400,note_on,0,0,1,,,,,,,0,76,92
20400,note_off,120,0,1,,,,,,,0,78,64
20520,note_on,0,0,1,,,,,,,0,74,92
20520,note_off,120,0,1,,,,,,,0,76,64
20640,note_on,0,0,3,,,,,,,0,57,102
20640,note_off,240,0,3,,,,,,,0,55,64
20640,note_off,120,0,1,,,,,,,0,74,64
20640,note_on,0,0,1,,,,,,,0,72,92
20760,note_off,120,0,1,,,,,,,0,72,64
20760,note_on,0,0,1,,,,,,,0,71,92
20880,note_off,480,0,2,,,,,,,0,64,64
20880,note_on,0,0,3,,,,,,,0,59,102
20880,note_on,0,0,1,,,,,,,0,69,92
20880,note_on,0,0,2,,,,,,,0,69,97
20880,note_off,120,0,1,,,,,,,0,71,64
20880,note_off,240,0,3,,,,,,,0,57,64
21000,note_on,0,0,1,,,,,,,0,67,92
21000,note_off,120,0,1,,,,,,,0,69,64
21120,note_on,0,0,3,,,,,,,0,60,102
21120,note_on,0,0,1,,,,,,,0,66,92
21120,note_off,120,0,1,,,,,,,0,67,64
21120,note_off,240,0,3,,,,,,,0,59,64
21240,note_off,120,0,1,,,,,,,0,66,64
21240,note_on,0,0,1,,,,,,,0,64,92
21360,note_off,120,0,1,,,,,,,0,64,64
21360,note_off,240,0,3,,,,,,,0,60,64
21360,note_on,0,0,1,,,,,,,0,62,92
21360,note_on,0,0,2,,,,,,,0,72,97
21360,note_off,480,0,2,,,,,,,0,69,64
21360,note_on,0,0,3,,,,,,,0,52,102
