tick,type,data,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,port,tempo,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,program,channel,control,value,note,velocity
719,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,79,0
719,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,76,0
720,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,62,76
720,note_on,,16,0,8,,,,,,,,,,,,,,,3,,,66,76
720,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,62,76
720,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,78,76
720,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,71,76
720,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,74,76
720,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,83,76
824,note_on,,584,0,6,,,,,,,,,,,,,,,1,,,71,0
824,note_on,,584,0,5,,,,,,,,,,,,,,,0,,,71,0
840,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,73,76
840,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,73,76
944,note_on,,224,0,9,,,,,,,,,,,,,,,4,,,62,0
944,note_on,,104,0,6,,,,,,,,,,,,,,,1,,,73,0
944,note_on,,104,0,5,,,,,,,,,,,,,,,0,,,73,0
944,note_on,,224,0,8,,,,,,,,,,,,,,,3,,,66,0
959,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,83,0
959,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,78,0
959,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,62,0
959,note_on,,239,0,10,,,,,,,,,,,,,,,5,,,74,0
960,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,74,76
960,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,73,76
960,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,76,76
960,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,74,76
960,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,82,76
960,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,61,76
960,note_on,,16,0,8,,,,,,,,,,,,,,,3,,,64,76
960,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,61,76
1064,note_on,,104,0,6,,,,,,,,,,,,,,,1,,,74,0
1064,note_on,,104,0,5,,,,,,,,,,,,,,,0,,,74,0
1080,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,76,76
1080,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,76,76
1184,note_on,,104,0,5,,,,,,,,,,,,,,,0,,,76,0
1184,note_on,,224,0,9,,,,,,,,,,,,,,,4,,,61,0
1184,note_on,,224,0,8,,,,,,,,,,,,,,,3,,,64,0
1184,note_on,,104,0,6,,,,,,,,,,,,,,,1,,,76,0
1199,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,76,0
1199,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,73,0
1199,note_on,,239,0,10,,,,,,,,,,,,,,,5,,,61,0
1199,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,82,0
1200,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,71,76
1200,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,78,76
1200,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,78,76
1200,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,59,76
1200,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,78,76
1200,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,74,76
1200,note_on,,16,0,8,,,,,,,,,,,,,,,3,,,62,76
1200,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,59,76
1424,note_on,,224,0,5,,,,,,,,,,,,,,,0,,,78,0
1424,note_on,,224,0,6,,,,,,,,,,,,,,,1,,,78,0
1424,note_on,,224,0,9,,,,,,,,,,,,,,,4,,,59,0
1424,note_on,,224,0,8,,,,,,,,,,,,,,,3,,,62,0
1424,note_on,,704,0,7,,,,,,,,,,,,,,,2,,,71,0
1439,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,59,0
1439,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,74,0
1439,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,78,0
1439,note_on,,239,0,10,,,,,,,,,,,,,,,5,,,71,0
1440,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,73,76
1440,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,61,76
1440,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,82,76
1440,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,76,76
1440,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,70,76
1440,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,79,76
1440,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,61,76
1440,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,70,76
1440,note_on,,16,0,8,,,,,,,,,,,,,,,3,,,64,76
1664,note_on,,224,0,9,,,,,,,,,,,,,,,4,,,61,0
1664,note_on,,224,0,7,,,,,,,,,,,,,,,2,,,79,0
1664,note_on,,224,0,5,,,,,,,,,,,,,,,0,,,70,0
1664,note_on,,224,0,6,,,,,,,,,,,,,,,1,,,70,0
1664,note_on,,224,0,8,,,,,,,,,,,,,,,3,,,64,0
1679,note_on,,239,0,10,,,,,,,,,,,,,,,5,,,82,0
1679,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,73,0
1679,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,61,0
1679,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,76,0
1680,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,82,76
1680,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,62,76
1680,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,74,76
1680,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,78,76
1680,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,62,76
1680,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,71,76
1680,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,78,76
1680,note_on,,16,0,8,,,,,,,,,,,,,,,3,,,66,76
1680,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,71,76
1904,note_on,,224,0,9,,,,,,,,,,,,,,,4,,,62,0
1904,note_on,,224,0,5,,,,,,,,,,,,,,,0,,,71,0
1904,note_on,,224,0,7,,,,,,,,,,,,,,,2,,,78,0
1904,note_on,,224,0,6,,,,,,,,,,,,,,,1,,,71,0
1919,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,62,0
1919,note_on,,239,0,10,,,,,,,,,,,,,,,5,,,78,0
1919,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,82,0
1919,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,74,0
1920,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,76,76
1920,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,61,76
1920,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,73,76
1920,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,70,76
1920,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,76,76
1920,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,82,76
1920,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,61,76
1920,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,76,76
2144,note_on,,224,0,6,,,,,,,,,,,,,,,1,,,76,0
2144,note_on,,224,0,7,,,,,,,,,,,,,,,2,,,70,0
2144,note_on,,224,0,5,,,,,,,,,,,,,,,0,,,76,0
2144,note_on,,224,0,9,,,,,,,,,,,,,,,4,,,61,0
2159,note_on,,239,0,10,,,,,,,,,,,,,,,5,,,76,0
2159,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,61,0
2159,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,73,0
2159,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,82,0
2160,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,74,76
2160,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,59,76
2160,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,59,76
2160,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,71,76
2160,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,71,76
2160,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,74,76
2160,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,74,76
2160,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,78,76
2384,note_on,,224,0,6,,,,,,,,,,,,,,,1,,,74,0
2384,note_on,,224,0,7,,,,,,,,,,,,,,,2,,,71,0
2384,note_on,,704,0,8,,,,,,,,,,,,,,,3,,,66,0
2384,note_on,,224,0,9,,,,,,,,,,,,,,,4,,,59,0
2384,note_on,,224,0,5,,,,,,,,,,,,,,,0,,,74,0
2399,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,71,0
2399,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,78,0
2399,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,74,0
2399,note_on,,239,0,10,,,,,,,,,,,,,,,5,,,59,0
2400,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,79,76
2400,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,61,76
2400,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,82,76
2400,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,61,76
2400,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,76,76
2400,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,73,76
2400,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,64,76
2400,note_on,,16,0,8,,,,,,,,,,,,,,,3,,,70,76
2400,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,79,76
2624,note_on,,224,0,9,,,,,,,,,,,,,,,4,,,61,0
2624,note_on,,224,0,8,,,,,,,,,,,,,,,3,,,70,0
2624,note_on,,224,0,6,,,,,,,,,,,,,,,1,,,79,0
2624,note_on,,224,0,5,,,,,,,,,,,,,,,0,,,79,0
2624,note_on,,224,0,7,,,,,,,,,,,,,,,2,,,64,0
2639,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,76,0
2639,note_on,,239,0,10,,,,,,,,,,,,,,,5,,,82,0
2639,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,61,0
2639,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,73,0
2640,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,74,76
2640,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,62,76
2640,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,82,76
2640,note_on,,16,0,8,,,,,,,,,,,,,,,3,,,71,76
2640,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,78,76
2640,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,62,76
2640,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,62,76
2640,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,78,76
2640,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,78,76
2864,note_on,,224,0,8,,,,,,,,,,,,,,,3,,,71,0
2864,note_on,,224,0,5,,,,,,,,,,,,,,,0,,,78,0
2864,note_on,,224,0,6,,,,,,,,,,,,,,,1,,,78,0
2864,note_on,,224,0,9,,,,,,,,,,,,,,,4,,,62,0
2864,note_on,,224,0,7,,,,,,,,,,,,,,,2,,,62,0
2879,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,82,0
2879,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,78,0
2879,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,74,0
2879,note_on,,239,0,10,,,,,,,,,,,,,,,5,,,62,0
2880,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,76,76
2880,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,82,76
2880,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,61,76
2880,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,82,76
2880,note_on,,16,0,8,,,,,,,,,,,,,,,3,,,73,76
2880,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,61,76
2880,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,76,76
2880,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,82,76
2880,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,73,76
3104,note_on,,224,0,7,,,,,,,,,,,,,,,2,,,76,0
3104,note_on,,224,0,6,,,,,,,,,,,,,,,1,,,82,0
3104,note_on,,224,0,5,,,,,,,,,,,,,,,0,,,82,0
3104,note_on,,224,0,8,,,,,,,,,,,,,,,3,,,73,0
3104,note_on,,224,0,9,,,,,,,,,,,,,,,4,,,61,0
3119,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,61,0
3119,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,76,0
3119,note_on,,239,0,10,,,,,,,,,,,,,,,5,,,82,0
3119,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,73,0
3120,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,59,76
3120,note_on,,16,0,8,,,,,,,,,,,,,,,3,,,66,76
3120,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,59,76
3120,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,74,76
3120,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,78,76
3120,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,71,76
3120,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,74,76
3120,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,83,76
3120,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,83,76
3344,note_on,,224,0,5,,,,,,,,,,,,,,,0,,,83,0
3344,note_on,,224,0,8,,,,,,,,,,,,,,,3,,,66,0
3344,note_on,,224,0,6,,,,,,,,,,,,,,,1,,,83,0
3344,note_on,,224,0,7,,,,,,,,,,,,,,,2,,,74,0
3344,note_on,,224,0,9,,,,,,,,,,,,,,,4,,,59,0
3359,note_on,,239,0,10,,,,,,,,,,,,,,,5,,,78,0
3359,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,74,0
3359,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,71,0
3359,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,59,0
3360,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,61,76
3360,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,73,76
3360,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,76,76
3360,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,82,76
3360,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,76,76
3360,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,81,76
3360,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,81,76
3360,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,61,76
3360,note_on,,16,0,8,,,,,,,,,,,,,,,3,,,64,76
3464,note_on,,104,0,6,,,,,,,,,,,,,,,1,,,81,0
3464,note_on,,104,0,5,,,,,,,,,,,,,,,0,,,81,0
3480,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,79,76
3480,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,79,76
3584,note_on,,224,0,7,,,,,,,,,,,,,,,2,,,76,0
3584,note_on,,104,0,6,,,,,,,,,,,,,,,1,,,79,0
3584,note_on,,104,0,5,,,,,,,,,,,,,,,0,,,79,0
3584,note_on,,224,0,9,,,,,,,,,,,,,,,4,,,61,0
3584,note_on,,224,0,8,,,,,,,,,,,,,,,3,,,64,0
3599,note_on,,239,0,10,,,,,,,,,,,,,,,5,,,61,0
3599,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,76,0
3599,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,82,0
3599,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,73,0
3600,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,82,76
3600,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,78,76
3600,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,74,76
3600,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,78,76
3600,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,62,76
3600,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,78,76
3600,note_on,,16,0,8,,,,,,,,,,,,,,,3,,,62,76
3600,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,78,76
3600,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,62,76
3704,note_on,,104,0,5,,,,,,,,,,,,,,,0,,,78,0
3704,note_on,,104,0,6,,,,,,,,,,,,,,,1,,,78,0
3720,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,79,76
3720,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,79,76
3824,note_on,,224,0,8,,,,,,,,,,,,,,,3,,,62,0
3824,note_on,,224,0,9,,,,,,,,,,,,,,,4,,,62,0
3824,note_on,,104,0,5,,,,,,,,,,,,,,,0,,,79,0
3824,note_on,,224,0,7,,,,,,,,,,,,,,,2,,,78,0
3824,note_on,,104,0,6,,,,,,,,,,,,,,,1,,,79,0
3839,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,82,0
3839,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,78,0
3839,note_on,,239,0,10,,,,,,,,,,,,,,,5,,,74,0
3839,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,62,0
3840,note_on,,16,0,8,,,,,,,,,,,,,,,3,,,64,76
3840,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,76,76
3840,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,70,76
3840,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,61,76
3840,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,76,76
3840,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,73,76
3840,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,61,76
3840,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,82,76
3840,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,76,76
3944,note_on,,104,0,6,,,,,,,,,,,,,,,1,,,76,0
3944,note_on,,104,0,5,,,,,,,,,,,,,,,0,,,76,0
3960,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,78,76
3960,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,78,76
4064,note_on,,104,0,5,,,,,,,,,,,,,,,0,,,78,0
4064,note_on,,224,0,7,,,,,,,,,,,,,,,2,,,70,0
4064,note_on,,224,0,9,,,,,,,,,,,,,,,4,,,61,0
4064,note_on,,104,0,6,,,,,,,,,,,,,,,1,,,78,0
4064,note_on,,224,0,8,,,,,,,,,,,,,,,3,,,64,0
4079,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,73,0
4079,note_on,,239,0,10,,,,,,,,,,,,,,,5,,,76,0
4079,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,61,0
4079,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,82,0
4080,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,71,76
4080,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,59,76
4080,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,71,76
4080,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,74,76
4080,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,78,76
4080,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,59,76
4080,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,74,76
4080,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,74,76
4080,note_on,,16,0,8,,,,,,,,,,,,,,,3,,,66,76
4184,note_on,,104,0,6,,,,,,,,,,,,,,,1,,,74,0
4184,note_on,,104,0,5,,,,,,,,,,,,,,,0,,,74,0
4200,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,76,76
4200,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,76,76
4304,note_on,,104,0,5,,,,,,,,,,,,,,,0,,,76,0
4304,note_on,,224,0,7,,,,,,,,,,,,,,,2,,,71,0
4304,note_on,,104,0,6,,,,,,,,,,,,,,,1,,,76,0
4304,note_on,,224,0,8,,,,,,,,,,,,,,,3,,,66,0
4304,note_on,,224,0,9,,,,,,,,,,,,,,,4,,,59,0
4319,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,74,0
4319,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,59,0
4319,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,78,0
4319,note_on,,239,0,10,,,,,,,,,,,,,,,5,,,71,0
4320,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,82,76
4320,note_on,,1,0,10,,,,,,,,,,,,,,,5,,,76,76
4320,note_on,,16,0,9,,,,,,,,,,,,,,,4,,,61,76
4320,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,73,76
4320,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,70,76
4320,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,61,76
4320,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,73,76
4320,note_on,,16,0,8,,,,,,,,,,,,,,,3,,,64,76
4320,note_on,,0,0,10,,,,,,,,,,,,,,,5,,,73,76
