tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,program,channel,note,velocity
7680,note_on,,0,0,3,,,,,,0,59,102
7680,note_on,,0,0,2,,,,,,0,62,92
7680,note_off,,768,0,2,,,,,,0,66,64
7680,note_off,,1152,0,1,,,,,,0,69,64
7872,note_off,,192,0,1,,,,,,0,73,64
7872,note_on,,0,0,1,,,,,,0,71,92
7968,note_on,,0,0,1,,,,,,0,70,92
7968,note_off,,96,0,1,,,,,,0,71,64
8064,note_off,,96,0,1,,,,,,0,70,64
8064,note_on,,0,0,1,,,,,,0,71,92
8256,note_on,,192,0,1,,,,,,0,68,92
8352,note_off,,96,0,1,,,,,,0,68,64
8352,note_on,,0,0,1,,,,,,0,66,92
8448,note_off,,768,0,2,,,,,,0,62,64
8448,note_on,,0,0,1,,,,,,0,68,92
8448,note_off,,96,0,1,,,,,,0,66,64
8640,note_on,,192,0,2,,,,,,0,62,92
8736,note_off,,96,0,2,,,,,,0,62,64
8736,note_on,,0,0,2,,,,,,0,61,92
8832,note_off,,1152,0,3,,,,,,0,59,64
8832,note_off,,96,0,2,,,,,,0,61,64
8832,note_on,,0,0,2,,,,,,0,62,92
9024,note_on,,192,0,3,,,,,,0,56,102
9120,note_off,,96,0,3,,,,,,0,56,64
9120,note_on,,0,0,3,,,,,,0,54,102
9216,note_off,,96,0,3,,,,,,0,54,64
9216,note_on,,0,0,3,,,,,,0,53,102
9408,note_on,,0,0,1,,,,,,0,74,92
9408,note_off,,960,0,1,,,,,,0,71,64
9504,note_off,,96,0,1,,,,,,0,74,64
9504,note_on,,0,0,1,,,,,,0,73,92
9600,note_off,,768,0,2,,,,,,0,62,64
9600,note_off,,96,0,1,,,,,,0,73,64
9600,note_on,,0,0,1,,,,,,0,80,92
9600,note_on,,0,0,2,,,,,,0,61,92
9792,note_off,,192,0,1,,,,,,0,68,64
9792,note_on,,0,0,1,,,,,,0,69,92
9888,note_off,,96,0,1,,,,,,0,69,64
9888,note_on,,0,0,1,,,,,,0,71,92
9984,note_off,,96,0,1,,,,,,0,71,64
9984,note_on,,0,0,3,,,,,,0,54,102
9984,note_on,,0,0,1,,,,,,0,69,92
9984,note_off,,768,0,3,,,,,,0,53,64
10176,note_on,,0,0,1,,,,,,0,78,92
10176,note_off,,192,0,1,,,,,,0,80,64
10272,note_off,,96,0,1,,,,,,0,78,64
10272,note_on,,0,0,1,,,,,,0,80,92
10368,note_off,,0,0,1,,,,,,0,69,64
10368,note_off,,768,0,2,,,,,,0,61,64
10368,note_on,,0,0,2,,,,,,0,66,92
10368,note_off,,96,0,1,,,,,,0,80,64
10368,note_on,,0,0,1,,,,,,0,81,92
10560,note_on,,192,0,1,,,,,,0,71,92
10656,note_off,,96,0,1,,,,,,0,71,64
10656,note_on,,0,0,1,,,,,,0,73,92
10752,note_off,,96,0,1,,,,,,0,73,64
10752,note_off,,0,0,1,,,,,,0,81,64
10752,note_on,,0,0,1,,,,,,0,74,92
10752,note_on,,0,0,3,,,,,,0,59,102
10752,note_off,,768,0,3,,,,,,0,54,64
10944,note_on,,192,0,1,,,,,,0,80,92
11040,note_off,,96,0,1,,,,,,0,80,64
11040,note_on,,0,0,1,,,,,,0,81,92
11136,note_off,,768,0,2,,,,,,0,66,64
11136,note_on,,0,0,2,,,,,,0,68,92
11136,note_off,,96,0,1,,,,,,0,81,64
11136,note_on,,0,0,1,,,,,,0,83,92
11328,note_on,,0,0,1,,,,,,0,80,92
11328,note_off,,192,0,1,,,,,,0,83,64
11424,note_off,,96,0,1,,,,,,0,80,64
11424,note_on,,0,0,1,,,,,,0,78,92
11520,note_off,,768,0,3,,,,,,0,59,64
11520,note_on,,0,0,3,,,,,,0,61,102
11520,note_off,,96,0,1,,,,,,0,78,64
11520,note_off,,0,0,1,,,,,,0,74,64
11520,note_on,,0,0,1,,,,,,0,77,92
11712,note_on,,192,0,1,,,,,,0,74,92
11808,note_on,,0,0,1,,,,,,0,73,92
11808,note_off,,96,0,1,,,,,,0,74,64
11904,note_on,,0,0,1,,,,,,0,71,92
11904,note_off,,96,0,1,,,,,,0,73,64
11904,note_off,,768,0,2,,,,,,0,68,64
11904,note_off,,384,0,3,,,,,,0,61,64
12096,note_on,,192,0,2,,,,,,0,68,92
12192,note_on,,0,0,1,,,,,,0,69,92
12192,note_off,,96,0,2,,,,,,0,68,64
12192,note_off,,0,0,1,,,,,,0,77,64
12192,note_on,,0,0,1,,,,,,0,78,92
12192,note_on,,0,0,2,,,,,,0,66,92
12192,note_off,,288,0,1,,,,,,0,71,64
12288,note_off,,96,0,2,,,,,,0,66,64
12288,note_off,,96,0,1,,,,,,0,78,64
12288,note_off,,0,0,1,,,,,,0,69,64
12288,note_on,,0,0,1,,,,,,0,68,92
12288,note_on,,0,0,1,,,,,,0,80,92
12288,note_on,,0,0,2,,,,,,0,65,92
12480,note_off,,192,0,1,,,,,,0,80,64
12480,note_on,,0,0,1,,,,,,0,73,92
12576,note_off,,96,0,1,,,,,,0,73,64
12576,note_on,,0,0,1,,,,,,0,71,92
12672,note_on,,768,0,3,,,,,,0,61,102
12672,note_off,,96,0,1,,,,,,0,71,64
12672,note_on,,0,0,1,,,,,,0,74,92
12864,note_off,,192,0,1,,,,,,0,74,64
12864,note_on,,0,0,1,,,,,,0,73,92
12960,note_off,,96,0,1,,,,,,0,73,64
12960,note_on,,0,0,1,,,,,,0,71,92
13056,note_off,,0,0,1,,,,,,0,68,64
13056,note_on,,0,0,2,,,,,,0,66,92
13056,note_off,,96,0,1,,,,,,0,71,64
13056,note_on,,0,0,3,,,,,,0,54,102
13056,note_on,,0,0,1,,,,,,0,69,92
13056,note_off,,384,0,3,,,,,,0,61,64
13056,note_off,,768,0,2,,,,,,0,65,64
13248,note_on,,192,0,1,,,,,,0,62,92
13344,note_off,,96,0,1,,,,,,0,62,64
13344,note_on,,0,0,1,,,,,,0,61,92
13440,note_off,,96,0,1,,,,,,0,61,64
13440,note_off,,384,0,2,,,,,,0,66,64
13440,note_on,,0,0,1,,,,,,0,66,92
13632,note_off,,192,0,1,,,,,,0,66,64
13632,note_on,,0,0,1,,,,,,0,62,92
13728,note_off,,96,0,1,,,,,,0,62,64
13728,note_on,,0,0,1,,,,,,0,61,92
13824,note_off,,96,0,1,,,,,,0,61,64
13824,note_on,,0,0,1,,,,,,0,59,92
13824,note_on,,0,0,3,,,,,,0,55,102
13824,note_off,,768,0,3,,,,,,0,54,64
14016,note_off,,192,0,1,,,,,,0,69,64
14016,note_on,,0,0,1,,,,,,0,71,92
14112,note_off,,96,0,1,,,,,,0,71,64
14112,note_on,,0,0,1,,,,,,0,69,92
14208,note_off,,384,0,3,,,,,,0,55,64
14208,note_on,,0,0,3,,,,,,0,52,102
14208,note_on,,0,0,1,,,,,,0,67,92
14208,note_off,,96,0,1,,,,,,0,69,64
14400,note_on,,0,0,1,,,,,,0,64,92
14400,note_off,,192,0,1,,,,,,0,59,64
14496,note_on,,0,0,1,,,,,,0,62,92
14496,note_off,,96,0,1,,,,,,0,64,64
14592,note_on,,0,0,1,,,,,,0,61,92
14592,note_off,,384,0,3,,,,,,0,52,64
14592,note_on,,0,0,3,,,,,,0,45,102
14592,note_off,,96,0,1,,,,,,0,62,64
14784,note_off,,192,0,1,,,,,,0,67,64
14784,note_on,,0,0,1,,,,,,0,69,92
14880,note_off,,96,0,1,,,,,,0,69,64
14880,note_on,,0,0,1,,,,,,0,67,92
14976,note_off,,96,0,1,,,,,,0,67,64
14976,note_off,,0,0,1,,,,,,0,61,64
14976,note_on,,0,0,1,,,,,,0,62,92
14976,note_on,,0,0,1,,,,,,0,66,92
15168,note_on,,1728,0,2,,,,,,0,54,92
15264,note_off,,96,0,2,,,,,,0,54,64
15264,note_on,,0,0,2,,,,,,0,55,92
15360,note_on,,0,0,2,,,,,,0,57,92
15360,note_off,,96,0,2,,,,,,0,55,64
15360,note_off,,384,0,1,,,,,,0,66,64
15360,note_on,,0,0,1,,,,,,0,64,92
15552,note_off,,192,0,1,,,,,,0,64,64
15552,note_on,,0,0,1,,,,,,0,66,92
15648,note_off,,96,0,1,,,,,,0,66,64
15648,note_on,,0,0,1,,,,,,0,67,92
15744,note_on,,0,0,1,,,,,,0,69,92
15744,note_off,,96,0,1,,,,,,0,67,64
15744,note_off,,0,0,1,,,,,,0,62,64
15744,note_on,,0,0,1,,,,,,0,60,92
15936,note_off,,0,0,1,,,,,,0,60,64
15936,note_off,,192,0,1,,,,,,0,69,64
15936,note_on,,0,0,2,,,,,,0,54,92
15936,note_on,,0,0,1,,,,,,0,72,92
15936,note_off,,576,0,2,,,,,,0,57,64
15936,note_on,,0,0,1,,,,,,0,57,92
16032,note_off,,96,0,2,,,,,,0,54,64
16032,note_on,,0,0,2,,,,,,0,52,92
16128,note_on,,0,0,1,,,,,,0,66,92
16128,note_off,,192,0,1,,,,,,0,57,64
16128,note_on,,0,0,2,,,,,,0,50,92
16128,note_off,,1536,0,3,,,,,,0,45,64
16128,note_on,,0,0,3,,,,,,0,47,102
16128,note_off,,96,0,2,,,,,,0,52,64
16320,note_on,,0,0,1,,,,,,0,64,92
16320,note_off,,192,0,1,,,,,,0,66,64
16416,note_on,,0,0,1,,,,,,0,66,92
16416,note_off,,96,0,1,,,,,,0,64,64
16512,note_off,,96,0,1,,,,,,0,66,64
16512,note_off,,0,0,1,,,,,,0,72,64
16512,note_on,,0,0,1,,,,,,0,67,92
16512,note_on,,0,0,1,,,,,,0,71,92
16512,note_on,,0,0,2,,,,,,0,55,92
16512,note_off,,384,0,2,,,,,,0,50,64
16608,note_off,,96,0,1,,,,,,0,67,64
16608,note_on,,0,0,1,,,,,,0,69,92
16704,note_off,,96,0,1,,,,,,0,69,64
16704,note_on,,0,0,1,,,,,,0,66,92
16800,note_off,,96,0,1,,,,,,0,66,64
16800,note_on,,0,0,1,,,,,,0,67,92
16896,note_on,,0,0,1,,,,,,0,64,92
16896,note_on,,0,0,3,,,,,,0,48,102
16896,note_off,,96,0,1,,,,,,0,67,64
16896,note_off,,768,0,3,,,,,,0,47,64
17088,note_on,,0,0,1,,,,,,0,72,92
17088,note_off,,576,0,2,,,,,,0,55,64
17088,note_off,,192,0,1,,,,,,0,71,64
17088,note_on,,0,0,2,,,,,,0,52,92
17184,note_off,,96,0,1,,,,,,0,72,64
17184,note_on,,0,0,1,,,,,,0,71,92
17280,note_off,,384,0,3,,,,,,0,48,64
17280,note_on,,0,0,3,,,,,,0,49,102
17280,note_on,,0,0,2,,,,,,0,57,92
17280,note_off,,192,0,2,,,,,,0,52,64
17280,note_off,,96,0,1,,,,,,0,71,64
17280,note_on,,0,0,1,,,,,,0,69,92
17472,note_off,,192,0,1,,,,,,0,69,64
17472,note_off,,0,0,1,,,,,,0,64,64
17472,note_on,,0,0,1,,,,,,0,76,92
17472,note_on,,0,0,1,,,,,,0,69,92
17568,note_off,,96,0,1,,,,,,0,69,64
17568,note_on,,0,0,1,,,,,,0,67,92
17664,note_on,,0,0,3,,,,,,0,50,102
17664,note_off,,384,0,3,,,,,,0,49,64
17664,note_off,,96,0,1,,,,,,0,67,64
17664,note_on,,0,0,1,,,,,,0,66,92
17856,note_on,,0,0,2,,,,,,0,54,92
17856,note_off,,576,0,2,,,,,,0,57,64
17856,note_off,,192,0,1,,,,,,0,76,64
17856,note_on,,0,0,1,,,,,,0,74,92
17952,note_off,,96,0,1,,,,,,0,74,64
17952,note_on,,0,0,1,,,,,,0,73,92
18048,note_off,,96,0,1,,,,,,0,73,64
18048,note_on,,0,0,1,,,,,,0,74,92
18048,note_off,,384,0,3,,,,,,0,50,64
18048,note_on,,0,0,3,,,,,,0,47,102
18048,note_off,,192,0,2,,,,,,0,54,64
18048,note_on,,0,0,2,,,,,,0,59,92
18240,note_off,,192,0,1,,,,,,0,66,64
18240,note_on,,0,0,1,,,,,,0,71,92
18336,note_on,,0,0,1,,,,,,0,69,92
18336,note_off,,96,0,1,,,,,,0,71,64
18432,note_off,,384,0,3,,,,,,0,47,64
18432,note_on,,0,0,3,,,,,,0,52,102
18432,note_on,,0,0,1,,,,,,0,67,92
18432,note_off,,96,0,1,,,,,,0,69,64
18624,note_on,,0,0,2,,,,,,0,61,92
18624,note_off,,576,0,2,,,,,,0,59,64
18720,note_off,,96,0,2,,,,,,0,61,64
18720,note_on,,0,0,2,,,,,,0,62,92
18816,note_off,,96,0,2,,,,,,0,62,64
18816,note_on,,0,0,2,,,,,,0,64,92
19008,note_off,,576,0,1,,,,,,0,74,64
19008,note_on,,0,0,1,,,,,,0,73,92
19104,note_on,,0,0,1,,,,,,0,71,92
19104,note_off,,96,0,1,,,,,,0,73,64
19200,note_off,,96,0,1,,,,,,0,71,64
19200,note_off,,768,0,3,,,,,,0,52,64
19200,note_on,,0,0,3,,,,,,0,52,102
19200,note_on,,0,0,1,,,,,,0,73,92
19200,note_on,,0,0,1,,,,,,0,68,92
19200,note_off,,0,0,1,,,,,,0,67,64
19392,note_off,,192,0,1,,,,,,0,73,64
19392,note_on,,0,0,1,,,,,,0,74,92
19488,note_off,,96,0,1,,,,,,0,74,64
19488,note_on,,0,0,1,,,,,,0,73,92
19584,note_off,,96,0,1,,,,,,0,73,64
19584,note_on,,0,0,1,,,,,,0,71,92
19584,note_on,,0,0,2,,,,,,0,62,92
19584,note_off,,768,0,2,,,,,,0,64,64
19584,note_on,,0,0,3,,,,,,0,53,102
19584,note_off,,384,0,3,,,,,,0,52,64
19776,note_off,,192,0,1,,,,,,0,71,64
19776,note_on,,0,0,1,,,,,,0,69,92
19872,note_off,,0,0,1,,,,,,0,68,64
19872,note_on,,0,0,1,,,,,,0,68,92
19872,note_off,,96,0,1,,,,,,0,69,64
19968,note_on,,0,0,1,,,,,,0,69,92
19968,note_off,,384,0,3,,,,,,0,53,64
19968,note_on,,0,0,3,,,,,,0,54,102
19968,note_off,,96,0,1,,,,,,0,68,64
19968,note_on,,0,0,2,,,,,,0,61,92
19968,note_off,,384,0,2,,,,,,0,62,64
20160,note_on,,192,0,1,,,,,,0,66,92
20256,note_off,,96,0,1,,,,,,0,66,64
20256,note_on,,0,0,1,,,,,,0,64,92
20352,note_on,,0,0,1,,,,,,0,73,92
20352,note_off,,96,0,1,,,,,,0,64,64
20352,note_on,,0,0,1,,,,,,0,67,92
20352,note_off,,0,0,1,,,,,,0,69,64
20352,note_on,,0,0,3,,,,,,0,46,102
20352,note_off,,384,0,3,,,,,,0,54,64
20352,note_off,,384,0,2,,,,,,0,61,64
20544,note_off,,192,0,1,,,,,,0,67,64
20544,note_on,,0,0,1,,,,,,0,66,92
20640,note_off,,96,0,1,,,,,,0,66,64
20640,note_on,,0,0,1,,,,,,0,64,92
20736,note_on,,0,0,3,,,,,,0,47,102
20736,note_off,,384,0,3,,,,,,0,46,64
20736,note_on,,0,0,1,,,,,,0,66,92
20736,note_on,,0,0,1,,,,,,0,62,92
20736,note_off,,0,0,1,,,,,,0,73,64
20736,note_off,,96,0,1,,,,,,0,64,64
20928,note_on,,576,0,2,,,,,,0,59,92
21024,note_off,,96,0,2,,,,,,0,59,64
21024,note_on,,0,0,2,,,,,,0,57,92
21120,note_on,,0,0,1,,,,,,0,69,92
21120,note_off,,384,0,1,,,,,,0,66,64
21120,note_off,,0,0,1,,,,,,0,62,64
21120,note_on,,0,0,1,,,,,,0,63,92
21120,note_on,,0,0,3,,,,,,0,54,102
21120,note_off,,384,0,3,,,,,,0,47,64
21120,note_off,,96,0,2,,,,,,0,57,64
21120,note_on,,0,0,2,,,,,,0,60,92
21312,note_off,,192,0,2,,,,,,0,60,64
21312,note_on,,0,0,2,,,,,,0,59,92
21408,note_on,,0,0,2,,,,,,0,57,92
21408,note_off,,96,0,2,,,,,,0,59,64
21504,note_on,,0,0,2,,,,,,0,59,92
21504,note_off,,96,0,2,,,,,,0,57,64
21504,note_on,,0,0,1,,,,,,0,64,92
21504,note_off,,384,0,3,,,,,,0,54,64
21504,note_on,,0,0,3,,,,,,0,52,102
21504,note_off,,384,0,1,,,,,,0,63,64
21696,note_on,,0,0,1,,,,,,0,67,92
21696,note_off,,192,0,1,,,,,,0,69,64
21792,note_on,,0,0,1,,,,,,0,66,92
21792,note_off,,96,0,1,,,,,,0,67,64
21888,note_on,,0,0,1,,,,,,0,67,92
21888,note_off,,0,0,1,,,,,,0,64,64
21888,note_off,,96,0,1,,,,,,0,66,64
22080,note_on,,0,0,2,,,,,,0,55,92
22080,note_off,,192,0,1,,,,,,0,67,64
22080,note_on,,0,0,1,,,,,,0,64,92
22080,note_off,,576,0,2,,,,,,0,59,64
22176,note_off,,96,0,2,,,,,,0,55,64
22176,note_on,,0,0,2,,,,,,0,54,92
22176,note_on,,0,0,1,,,,,,0,63,92
22176,note_off,,96,0,1,,,,,,0,64,64
22272,note_on,,0,0,1,,,,,,0,59,92
22272,note_off,,768,0,3,,,,,,0,52,64
22272,note_off,,96,0,1,,,,,,0,63,64
22272,note_off,,96,0,2,,,,,,0,54,64
22272,note_on,,0,0,2,,,,,,0,55,92
22272,note_on,,0,0,1,,,,,,0,64,92
22272,note_on,,0,0,3,,,,,,0,40,102
22464,note_off,,192,0,1,,,,,,0,64,64
22464,note_off,,0,0,1,,,,,,0,59,64
22464,note_off,,192,0,2,,,,,,0,55,64
22464,note_on,,0,0,2,,,,,,0,52,92
22560,note_on,,0,0,2,,,,,,0,54,92
22560,note_off,,96,0,2,,,,,,0,52,64
22656,note_off,,96,0,2,,,,,,0,54,64
22656,note_on,,0,0,2,,,,,,0,55,92
22848,note_on,,0,0,2,,,,,,0,47,92
22848,note_off,,192,0,2,,,,,,0,55,64
22944,note_on,,0,0,2,,,,,,0,51,92
22944,note_off,,96,0,2,,,,,,0,47,64
23040,note_on,,0,0,2,,,,,,0,52,92
23040,note_off,,96,0,2,,,,,,0,51,64
23136,note_on,,672,0,1,,,,,,0,79,92
23232,note_off,,192,0,2,,,,,,0,52,64
23232,note_off,,96,0,1,,,,,,0,79,64
23232,note_on,,0,0,1,,,,,,0,83,92
23328,note_on,,0,0,1,,,,,,0,71,92
23328,note_off,,96,0,1,,,,,,0,83,64
23424,note_on,,0,0,1,,,,,,0,76,92
23424,note_off,,96,0,1,,,,,,0,71,64
23520,note_on,,288,0,2,,,,,,0,64,92
23616,note_off,,192,0,1,,,,,,0,76,64
23616,note_off,,96,0,2,,,,,,0,64,64
23616,note_on,,0,0,2,,,,,,0,67,92
23712,note_off,,96,0,2,,,,,,0,67,64
23712,note_on,,0,0,2,,,,,,0,59,92
23808,note_off,,96,0,2,,,,,,0,59,64
23808,note_on,,0,0,2,,,,,,0,60,92
23904,note_on,,288,0,1,,,,,,0,76,92
24000,note_off,,96,0,1,,,,,,0,76,64
24000,note_on,,0,0,1,,,,,,0,78,92
24096,note_off,,96,0,1,,,,,,0,78,64
24096,note_on,,0,0,1,,,,,,0,80,92
24192,note_off,,96,0,1,,,,,,0,80,64
24192,note_on,,0,0,1,,,,,,0,81,92
24192,note_off,,384,0,2,,,,,,0,60,64
24288,note_on,,96,0,2,,,,,,0,60,92
24384,note_off,,96,0,2,,,,,,0,60,64
24384,note_on,,0,0,2,,,,,,0,59,92
24480,note_off,,96,0,2,,,,,,0,59,64
24480,note_on,,0,0,2,,,,,,0,57,92
24576,note_on,,0,0,2,,,,,,0,59,92
24576,note_off,,96,0,2,,,,,,0,57,64
24576,note_off,,384,0,1,,,,,,0,81,64
24672,note_on,,96,0,1,,,,,,0,76,92
24768,note_off,,96,0,1,,,,,,0,76,64
24768,note_on,,0,0,1,,,,,,0,79,92
24864,note_on,,0,0,1,,,,,,0,67,92
24864,note_off,,96,0,1,,,,,,0,79,64
24960,note_off,,384,0,2,,,,,,0,59,64
24960,note_off,,96,0,1,,,,,,0,67,64
24960,note_on,,0,0,1,,,,,,0,71,92
25056,note_on,,96,0,2,,,,,,0,59,92
25152,note_on,,0,0,2,,,,,,0,64,92
25152,note_off,,96,0,2,,,,,,0,59,64
25248,note_on,,0,0,2,,,,,,0,55,92
25248,note_off,,96,0,2,,,,,,0,64,64
25344,note_off,,96,0,2,,,,,,0,55,64
