tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,program,channel,control,value,note,velocity
32,program_change,,,,,32,0,6,,,42,5,,,,
4096,note_on,,,,,4096,0,4,,,,3,,,53,50
4096,note_on,,,,,4096,0,1,,,,0,,,70,64
4096,note_on,,,,,4096,0,5,,,,4,,,46,50
4096,note_on,,,,,4096,0,3,,,,2,,,62,50
4096,note_on,,,,,4096,0,7,,,,6,,,46,44
4128,note_on,,,,,4096,0,6,,,,5,,,34,50
4352,note_on,,,,,0,0,1,,,,0,,,69,64
4352,note_on,,,,,256,0,1,,,,0,,,70,0
4480,note_on,,,,,384,0,4,,,,3,,,53,0
4480,note_on,,,,,384,0,7,,,,6,,,46,0
4480,note_on,,,,,384,0,5,,,,4,,,46,0
4480,note_on,,,,,384,0,3,,,,2,,,62,0
4512,note_on,,,,,384,0,6,,,,5,,,34,0
4608,note_on,,,,,128,0,5,,,,4,,,46,50
4608,note_on,,,,,128,0,4,,,,3,,,53,50
4608,note_on,,,,,128,0,7,,,,6,,,46,44
4608,note_on,,,,,4608,0,2,,,,1,,,70,64
4608,note_on,,,,,128,0,3,,,,2,,,62,50
4608,note_on,,,,,0,0,1,,,,0,,,70,64
4608,note_on,,,,,256,0,1,,,,0,,,69,0
4640,note_on,,,,,128,0,6,,,,5,,,34,50
4864,note_on,,,,,0,0,2,,,,1,,,69,64
4864,note_on,,,,,256,0,2,,,,1,,,70,0
4992,note_on,,,,,384,0,3,,,,2,,,62,0
4992,note_on,,,,,384,0,5,,,,4,,,46,0
4992,note_on,,,,,384,0,4,,,,3,,,53,0
4992,note_on,,,,,384,0,7,,,,6,,,46,0
5024,note_on,,,,,384,0,6,,,,5,,,34,0
5120,note_on,,,,,128,0,7,,,,6,,,46,44
5120,note_on,,,,,0,0,2,,,,1,,,70,64
5120,note_on,,,,,128,0,3,,,,2,,,62,50
5120,note_on,,,,,128,0,4,,,,3,,,53,50
5120,note_on,,,,,128,0,5,,,,4,,,46,50
5120,note_on,,,,,256,0,2,,,,1,,,69,0
5152,note_on,,,,,128,0,6,,,,5,,,34,50
5376,note_on,,,,,768,0,1,,,,0,,,70,0
5376,note_on,,,,,0,0,1,,,,0,,,65,64
5504,note_on,,,,,384,0,7,,,,6,,,46,0
5504,note_on,,,,,384,0,4,,,,3,,,53,0
5504,note_on,,,,,384,0,3,,,,2,,,62,0
5504,note_on,,,,,384,0,5,,,,4,,,46,0
5536,note_on,,,,,384,0,6,,,,5,,,34,0
5632,note_on,,,,,128,0,7,,,,6,,,46,44
5632,note_on,,,,,128,0,4,,,,3,,,53,50
5632,note_on,,,,,128,0,3,,,,2,,,62,50
5632,note_on,,,,,256,0,1,,,,0,,,65,0
5632,note_on,,,,,0,0,1,,,,0,,,62,64
5632,note_on,,,,,128,0,5,,,,4,,,46,50
5664,note_on,,,,,128,0,6,,,,5,,,34,50
5888,note_on,,,,,256,0,1,,,,0,,,62,0
5888,note_on,,,,,0,0,1,,,,0,,,58,64
5888,note_on,,,,,768,0,2,,,,1,,,70,0
5888,note_on,,,,,0,0,2,,,,1,,,65,64
6016,note_on,,,,,384,0,3,,,,2,,,62,0
6016,note_on,,,,,384,0,5,,,,4,,,46,0
6016,note_on,,,,,384,0,7,,,,6,,,46,0
6016,note_on,,,,,384,0,4,,,,3,,,53,0
6048,note_on,,,,,384,0,6,,,,5,,,34,0
6144,note_on,,,,,128,0,3,,,,2,,,62,50
6144,note_on,,,,,256,0,2,,,,1,,,65,0
6144,note_on,,,,,0,0,2,,,,1,,,62,64
6144,note_on,,,,,256,0,1,,,,0,,,58,0
6144,note_on,,,,,128,0,4,,,,3,,,53,50
6144,note_on,,,,,128,0,5,,,,4,,,46,50
6144,note_on,,,,,0,0,1,,,,0,,,65,64
6144,note_on,,,,,128,0,7,,,,6,,,46,44
6176,note_on,,,,,128,0,6,,,,5,,,34,50
6400,note_on,,,,,256,0,2,,,,1,,,62,0
6400,note_on,,,,,256,0,1,,,,0,,,65,0
6400,note_on,,,,,0,0,2,,,,1,,,58,64
6400,note_on,,,,,0,0,1,,,,0,,,63,64
6528,note_on,,,,,384,0,7,,,,6,,,46,0
6528,note_on,,,,,384,0,3,,,,2,,,62,0
6528,note_on,,,,,384,0,4,,,,3,,,53,0
6528,note_on,,,,,384,0,5,,,,4,,,46,0
6560,note_on,,,,,384,0,6,,,,5,,,34,0
6656,note_on,,,,,128,0,7,,,,6,,,46,44
6656,note_on,,,,,128,0,4,,,,3,,,53,50
6656,note_on,,,,,128,0,5,,,,4,,,46,50
6656,note_on,,,,,0,0,1,,,,0,,,65,64
6656,note_on,,,,,128,0,3,,,,2,,,62,50
6656,note_on,,,,,256,0,1,,,,0,,,63,0
6656,note_on,,,,,256,0,2,,,,1,,,58,0
6656,note_on,,,,,0,0,2,,,,1,,,65,64
6688,note_on,,,,,128,0,6,,,,5,,,34,50
6912,note_on,,,,,0,0,2,,,,1,,,63,64
6912,note_on,,,,,256,0,2,,,,1,,,65,0
7040,note_on,,,,,384,0,4,,,,3,,,53,0
7040,note_on,,,,,384,0,7,,,,6,,,46,0
7040,note_on,,,,,384,0,5,,,,4,,,46,0
7040,note_on,,,,,384,0,3,,,,2,,,62,0
7072,note_on,,,,,384,0,6,,,,5,,,34,0
7168,note_on,,,,,128,0,3,,,,2,,,62,50
7168,note_on,,,,,128,0,5,,,,4,,,46,50
7168,note_on,,,,,0,0,2,,,,1,,,65,64
7168,note_on,,,,,256,0,2,,,,1,,,63,0
7168,note_on,,,,,128,0,7,,,,6,,,46,44
7168,note_on,,,,,128,0,4,,,,3,,,53,50
7200,note_on,,,,,128,0,6,,,,5,,,34,50
7424,note_on,,,,,768,0,1,,,,0,,,65,0
7424,note_on,,,,,0,0,1,,,,0,,,62,64
7552,note_on,,,,,384,0,7,,,,6,,,46,0
7552,note_on,,,,,384,0,5,,,,4,,,46,0
7552,note_on,,,,,384,0,3,,,,2,,,62,0
7552,note_on,,,,,384,0,4,,,,3,,,53,0
7584,note_on,,,,,384,0,6,,,,5,,,34,0
7680,note_on,,,,,256,0,1,,,,0,,,62,0
7680,note_on,,,,,128,0,5,,,,4,,,46,50
7680,note_on,,,,,0,0,1,,,,0,,,58,64
7680,note_on,,,,,128,0,7,,,,6,,,46,44
7680,note_on,,,,,128,0,4,,,,3,,,53,50
7680,note_on,,,,,128,0,3,,,,2,,,62,50
7712,note_on,,,,,128,0,6,,,,5,,,34,50
7936,note_on,,,,,256,0,1,,,,0,,,58,0
7936,note_on,,,,,0,0,2,,,,1,,,62,64
7936,note_on,,,,,768,0,2,,,,1,,,65,0
7936,note_on,,,,,0,0,1,,,,0,,,53,64
8064,note_on,,,,,384,0,7,,,,6,,,46,0
8064,note_on,,,,,384,0,5,,,,4,,,46,0
8064,note_on,,,,,384,0,3,,,,2,,,62,0
8064,note_on,,,,,384,0,4,,,,3,,,53,0
8096,note_on,,,,,384,0,6,,,,5,,,34,0
8192,note_on,,,,,128,0,4,,,,3,,,53,50
8192,note_on,,,,,0,0,2,,,,1,,,58,64
8192,note_on,,,,,128,0,5,,,,4,,,46,50
8192,note_on,,,,,0,0,1,,,,0,,,58,64
8192,note_on,,,,,256,0,1,,,,0,,,53,0
8192,note_on,,,,,256,0,2,,,,1,,,62,0
8192,note_on,,,,,128,0,3,,,,2,,,62,50
8192,note_on,,,,,128,0,7,,,,6,,,46,44
8224,note_on,,,,,128,0,6,,,,5,,,34,50
8448,note_on,,,,,0,0,2,,,,1,,,53,64
8448,note_on,,,,,256,0,2,,,,1,,,58,0
8448,note_on,,,,,256,0,1,,,,0,,,58,0
8448,note_on,,,,,0,0,1,,,,0,,,57,64
8576,note_on,,,,,384,0,3,,,,2,,,62,0
8576,note_on,,,,,384,0,7,,,,6,,,46,0
8576,note_on,,,,,384,0,5,,,,4,,,46,0
8576,note_on,,,,,384,0,4,,,,3,,,53,0
8608,note_on,,,,,384,0,6,,,,5,,,34,0
8704,note_on,,,,,128,0,7,,,,6,,,46,44
8704,note_on,,,,,128,0,5,,,,4,,,46,50
8704,note_on,,,,,128,0,4,,,,3,,,53,50
8704,note_on,,,,,256,0,2,,,,1,,,53,0
8704,note_on,,,,,0,0,2,,,,1,,,58,64
8704,note_on,,,,,0,0,1,,,,0,,,58,64
8704,note_on,,,,,128,0,3,,,,2,,,62,50
8704,note_on,,,,,256,0,1,,,,0,,,57,0
8736,note_on,,,,,128,0,6,,,,5,,,34,50
8960,note_on,,,,,0,0,2,,,,1,,,57,64
8960,note_on,,,,,256,0,2,,,,1,,,58,0
9088,note_on,,,,,384,0,4,,,,3,,,53,0
9088,note_on,,,,,384,0,3,,,,2,,,62,0
9088,note_on,,,,,384,0,7,,,,6,,,46,0
9088,note_on,,,,,384,0,5,,,,4,,,46,0
9120,note_on,,,,,384,0,6,,,,5,,,34,0
9216,note_on,,,,,0,0,2,,,,1,,,58,64
9216,note_on,,,,,256,0,2,,,,1,,,57,0
9216,note_on,,,,,128,0,3,,,,2,,,62,50
9216,note_on,,,,,128,0,7,,,,6,,,46,44
9216,note_on,,,,,128,0,5,,,,4,,,46,50
9216,note_on,,,,,128,0,4,,,,3,,,53,50
9248,note_on,,,,,128,0,6,,,,5,,,34,50
9472,note_on,,,,,0,0,1,,,,0,,,53,64
9472,note_on,,,,,768,0,1,,,,0,,,58,0
9600,note_on,,,,,384,0,5,,,,4,,,46,0
9600,note_on,,,,,384,0,7,,,,6,,,46,0
9600,note_on,,,,,384,0,4,,,,3,,,53,0
9600,note_on,,,,,384,0,3,,,,2,,,62,0
9632,note_on,,,,,384,0,6,,,,5,,,34,0
9728,note_on,,,,,0,0,1,,,,0,,,62,64
9728,note_on,,,,,128,0,5,,,,4,,,46,50
9728,note_on,,,,,128,0,4,,,,3,,,53,50
9728,note_on,,,,,128,0,7,,,,6,,,46,44
9728,note_on,,,,,128,0,3,,,,2,,,62,50
9728,note_on,,,,,256,0,1,,,,0,,,53,0
9760,note_on,,,,,128,0,6,,,,5,,,34,50
9984,note_on,,,,,0,0,2,,,,1,,,53,64
9984,note_on,,,,,768,0,2,,,,1,,,58,0
10112,note_on,,,,,384,0,7,,,,6,,,46,0
10112,note_on,,,,,384,0,4,,,,3,,,53,0
10112,note_on,,,,,384,0,5,,,,4,,,46,0
10112,note_on,,,,,384,0,3,,,,2,,,62,0
10144,note_on,,,,,384,0,6,,,,5,,,34,0
10240,note_on,,,,,128,0,5,,,,4,,,46,50
10240,note_on,,,,,256,0,2,,,,1,,,53,0
10240,note_on,,,,,128,0,4,,,,3,,,53,50
10240,note_on,,,,,128,0,7,,,,6,,,46,44
10240,note_on,,,,,0,0,2,,,,1,,,62,64
10240,note_on,,,,,128,0,3,,,,2,,,62,50
10272,note_on,,,,,128,0,6,,,,5,,,34,50
10496,note_on,,,,,768,0,1,,,,0,,,62,0
10496,note_on,,,,,0,0,1,,,,0,,,58,64
10624,note_on,,,,,384,0,4,,,,3,,,53,0
10624,note_on,,,,,384,0,7,,,,6,,,46,0
10624,note_on,,,,,384,0,5,,,,4,,,46,0
10624,note_on,,,,,384,0,3,,,,2,,,62,0
10656,note_on,,,,,384,0,6,,,,5,,,34,0
10752,note_on,,,,,128,0,7,,,,6,,,46,44
10752,note_on,,,,,128,0,3,,,,2,,,62,50
10752,note_on,,,,,128,0,5,,,,4,,,46,50
10752,note_on,,,,,128,0,4,,,,3,,,53,50
10752,note_on,,,,,0,0,1,,,,0,,,65,64
10752,note_on,,,,,256,0,1,,,,0,,,58,0
10784,note_on,,,,,128,0,6,,,,5,,,34,50
11008,note_on,,,,,0,0,2,,,,1,,,58,64
11008,note_on,,,,,768,0,2,,,,1,,,62,0
11136,note_on,,,,,384,0,5,,,,4,,,46,0
11136,note_on,,,,,384,0,7,,,,6,,,46,0
11136,note_on,,,,,384,0,4,,,,3,,,53,0
11136,note_on,,,,,384,0,3,,,,2,,,62,0
11168,note_on,,,,,384,0,6,,,,5,,,34,0
11264,note_on,,,,,0,0,2,,,,1,,,65,64
11264,note_on,,,,,256,0,2,,,,1,,,58,0
11264,note_on,,,,,128,0,5,,,,4,,,46,50
11264,note_on,,,,,128,0,7,,,,6,,,46,44
11264,note_on,,,,,128,0,4,,,,3,,,53,50
11264,note_on,,,,,128,0,3,,,,2,,,62,50
11296,note_on,,,,,128,0,6,,,,5,,,34,50
11520,note_on,,,,,0,0,1,,,,0,,,62,64
11520,note_on,,,,,768,0,1,,,,0,,,65,0
11648,note_on,,,,,384,0,4,,,,3,,,53,0
11648,note_on,,,,,384,0,5,,,,4,,,46,0
11648,note_on,,,,,384,0,3,,,,2,,,62,0
11648,note_on,,,,,384,0,7,,,,6,,,46,0
11680,note_on,,,,,384,0,6,,,,5,,,34,0
11776,note_on,,,,,128,0,7,,,,6,,,46,44
11776,note_on,,,,,128,0,3,,,,2,,,62,50
11776,note_on,,,,,128,0,5,,,,4,,,46,50
11776,note_on,,,,,0,0,1,,,,0,,,70,64
11776,note_on,,,,,256,0,1,,,,0,,,62,0
11776,note_on,,,,,128,0,4,,,,3,,,53,50
11808,note_on,,,,,128,0,6,,,,5,,,34,50
12032,note_on,,,,,0,0,2,,,,1,,,62,64
12032,note_on,,,,,768,0,2,,,,1,,,65,0
12160,note_on,,,,,384,0,3,,,,2,,,62,0
12160,note_on,,,,,384,0,4,,,,3,,,53,0
12160,note_on,,,,,384,0,5,,,,4,,,46,0
12160,note_on,,,,,384,0,7,,,,6,,,46,0
12192,note_on,,,,,384,0,6,,,,5,,,34,0
12288,note_on,,,,,128,0,5,,,,4,,,46,50
12288,note_on,,,,,128,0,3,,,,2,,,62,50
12288,note_on,,,,,256,0,2,,,,1,,,62,0
12288,note_on,,,,,0,0,2,,,,1,,,70,64
12288,note_on,,,,,128,0,4,,,,3,,,53,50
12288,note_on,,,,,128,0,7,,,,6,,,46,44
12320,note_on,,,,,128,0,6,,,,5,,,34,50
12544,note_on,,,,,768,0,1,,,,0,,,70,0
12544,note_on,,,,,0,0,1,,,,0,,,65,64
12672,note_on,,,,,384,0,3,,,,2,,,62,0
12672,note_on,,,,,384,0,7,,,,6,,,46,0
12672,note_on,,,,,384,0,4,,,,3,,,53,0
12672,note_on,,,,,384,0,5,,,,4,,,46,0
12704,note_on,,,,,384,0,6,,,,5,,,34,0
12800,note_on,,,,,128,0,3,,,,2,,,62,50
12800,note_on,,,,,128,0,7,,,,6,,,46,44
12800,note_on,,,,,256,0,1,,,,0,,,65,0
12800,note_on,,,,,0,0,1,,,,0,,,74,64
12800,note_on,,,,,128,0,5,,,,4,,,46,50
12800,note_on,,,,,128,0,4,,,,3,,,53,50
12832,note_on,,,,,128,0,6,,,,5,,,34,50
13056,note_on,,,,,768,0,2,,,,1,,,70,0
13056,note_on,,,,,0,0,1,,,,0,,,69,64
13056,note_on,,,,,256,0,1,,,,0,,,74,0
13056,note_on,,,,,0,0,2,,,,1,,,65,64
13184,note_on,,,,,384,0,5,,,,4,,,46,0
13184,note_on,,,,,384,0,4,,,,3,,,53,0
13184,note_on,,,,,384,0,3,,,,2,,,62,0
13184,note_on,,,,,384,0,7,,,,6,,,46,0
13216,note_on,,,,,384,0,6,,,,5,,,34,0
13312,note_on,,,,,128,0,4,,,,3,,,53,50
13312,note_on,,,,,256,0,2,,,,1,,,65,0
13312,note_on,,,,,128,0,7,,,,6,,,46,44
13312,note_on,,,,,0,0,1,,,,0,,,70,64
13312,note_on,,,,,256,0,1,,,,0,,,69,0
13312,note_on,,,,,128,0,3,,,,2,,,62,50
13312,note_on,,,,,128,0,5,,,,4,,,46,50
13312,note_on,,,,,0,0,2,,,,1,,,74,64
13344,note_on,,,,,128,0,6,,,,5,,,34,50
13568,note_on,,,,,256,0,2,,,,1,,,74,0
13568,note_on,,,,,0,0,2,,,,1,,,69,64
13568,note_on,,,,,0,0,1,,,,0,,,65,64
13568,note_on,,,,,256,0,1,,,,0,,,70,0
13696,note_on,,,,,384,0,7,,,,6,,,46,0
13696,note_on,,,,,384,0,3,,,,2,,,62,0
13696,note_on,,,,,384,0,5,,,,4,,,46,0
13696,note_on,,,,,384,0,4,,,,3,,,53,0
13728,note_on,,,,,384,0,6,,,,5,,,34,0
13824,note_on,,,,,128,0,4,,,,3,,,53,50
13824,note_on,,,,,128,0,7,,,,6,,,46,44
13824,note_on,,,,,128,0,5,,,,4,,,46,50
13824,note_on,,,,,128,0,3,,,,2,,,62,50
13824,note_on,,,,,0,0,2,,,,1,,,70,64
13824,note_on,,,,,0,0,1,,,,0,,,62,64
13824,note_on,,,,,256,0,2,,,,1,,,69,0
13824,note_on,,,,,256,0,1,,,,0,,,65,0
13856,note_on,,,,,128,0,6,,,,5,,,34,50
14080,note_on,,,,,256,0,1,,,,0,,,62,0
14080,note_on,,,,,0,0,1,,,,0,,,57,64
14080,note_on,,,,,256,0,2,,,,1,,,70,0
14080,note_on,,,,,0,0,2,,,,1,,,65,64
14208,note_on,,,,,384,0,4,,,,3,,,53,0
14208,note_on,,,,,384,0,5,,,,4,,,46,0
14208,note_on,,,,,384,0,3,,,,2,,,62,0
14208,note_on,,,,,384,0,7,,,,6,,,46,0
14240,note_on,,,,,384,0,6,,,,5,,,34,0
14336,note_on,,,,,0,0,1,,,,0,,,58,64
14336,note_on,,,,,128,0,7,,,,6,,,46,44
14336,note_on,,,,,256,0,1,,,,0,,,57,0
14336,note_on,,,,,128,0,4,,,,3,,,53,50
14336,note_on,,,,,128,0,3,,,,2,,,62,50
14336,note_on,,,,,128,0,5,,,,4,,,46,50
14336,note_on,,,,,0,0,2,,,,1,,,62,64
14336,note_on,,,,,256,0,2,,,,1,,,65,0
14368,note_on,,,,,128,0,6,,,,5,,,34,50
14592,note_on,,,,,256,0,1,,,,0,,,58,0
14592,note_on,,,,,256,0,2,,,,1,,,62,0
14592,note_on,,,,,0,0,2,,,,1,,,57,64
14592,note_on,,,,,0,0,1,,,,0,,,53,64
14720,note_on,,,,,384,0,3,,,,2,,,62,0
14720,note_on,,,,,384,0,5,,,,4,,,46,0
14720,note_on,,,,,384,0,4,,,,3,,,53,0
14720,note_on,,,,,384,0,7,,,,6,,,46,0
14752,note_on,,,,,384,0,6,,,,5,,,34,0
14848,note_on,,,,,128,0,5,,,,4,,,46,50
14848,note_on,,,,,128,0,4,,,,3,,,53,50
14848,note_on,,,,,128,0,7,,,,6,,,46,44
14848,note_on,,,,,0,0,1,,,,0,,,50,64
14848,note_on,,,,,128,0,3,,,,2,,,62,50
14848,note_on,,,,,256,0,2,,,,1,,,57,0
14848,note_on,,,,,0,0,2,,,,1,,,58,64
14848,note_on,,,,,256,0,1,,,,0,,,53,0
14880,note_on,,,,,128,0,6,,,,5,,,34,50
15104,note_on,,,,,256,0,1,,,,0,,,50,0
15104,note_on,,,,,0,0,1,,,,0,,,53,64
15104,note_on,,,,,256,0,2,,,,1,,,58,0
15104,note_on,,,,,0,0,2,,,,1,,,53,64
15232,note_on,,,,,384,0,5,,,,4,,,46,0
15232,note_on,,,,,384,0,7,,,,6,,,46,0
15232,note_on,,,,,384,0,3,,,,2,,,62,0
15232,note_on,,,,,384,0,4,,,,3,,,53,0
15264,note_on,,,,,384,0,6,,,,5,,,34,0
15360,note_on,,,,,128,0,7,,,,6,,,46,44
15360,note_on,,,,,0,0,1,,,,0,,,58,64
15360,note_on,,,,,256,0,1,,,,0,,,53,0
15360,note_on,,,,,128,0,3,,,,2,,,62,50
15360,note_on,,,,,256,0,2,,,,1,,,53,0
15360,note_on,,,,,0,0,2,,,,1,,,50,64
15360,note_on,,,,,128,0,4,,,,3,,,53,50
15360,note_on,,,,,128,0,5,,,,4,,,46,50
15392,note_on,,,,,128,0,6,,,,5,,,34,50
15616,note_on,,,,,0,0,2,,,,1,,,53,64
15616,note_on,,,,,256,0,2,,,,1,,,50,0
15616,note_on,,,,,0,0,1,,,,0,,,57,64
15616,note_on,,,,,256,0,1,,,,0,,,58,0
15744,note_on,,,,,384,0,3,,,,2,,,62,0
15744,note_on,,,,,384,0,4,,,,3,,,53,0
15744,note_on,,,,,384,0,7,,,,6,,,46,0
15744,note_on,,,,,384,0,5,,,,4,,,46,0
15776,note_on,,,,,384,0,6,,,,5,,,34,0
15872,note_on,,,,,128,0,3,,,,2,,,62,50
15872,note_on,,,,,0,0,1,,,,0,,,62,64
15872,note_on,,,,,256,0,1,,,,0,,,57,0
15872,note_on,,,,,0,0,2,,,,1,,,58,64
15872,note_on,,,,,128,0,5,,,,4,,,46,50
15872,note_on,,,,,256,0,2,,,,1,,,53,0
15872,note_on,,,,,128,0,7,,,,6,,,46,44
15872,note_on,,,,,128,0,4,,,,3,,,53,50
15904,note_on,,,,,128,0,6,,,,5,,,34,50
16128,note_on,,,,,0,0,2,,,,1,,,57,64
16128,note_on,,,,,256,0,2,,,,1,,,58,0
16128,note_on,,,,,0,0,1,,,,0,,,60,64
16128,note_on,,,,,256,0,1,,,,0,,,62,0
16256,note_on,,,,,384,0,3,,,,2,,,62,0
16256,note_on,,,,,384,0,5,,,,4,,,46,0
16256,note_on,,,,,384,0,4,,,,3,,,53,0
16256,note_on,,,,,384,0,7,,,,6,,,46,0
16288,note_on,,,,,384,0,6,,,,5,,,34,0
16384,note_on,,,,,128,0,4,,,,3,,,53,50
16384,note_on,,,,,128,0,5,,,,4,,,46,50
16384,note_on,,,,,128,0,7,,,,6,,,46,44
16384,note_on,,,,,128,0,3,,,,2,,,62,50
16384,note_on,,,,,256,0,1,,,,0,,,60,0
16384,note_on,,,,,0,0,1,,,,0,,,65,64
16384,note_on,,,,,256,0,2,,,,1,,,57,0
16384,note_on,,,,,0,0,2,,,,1,,,62,64
16416,note_on,,,,,128,0,6,,,,5,,,34,50
16640,note_on,,,,,256,0,2,,,,1,,,62,0
16640,note_on,,,,,256,0,1,,,,0,,,65,0
16640,note_on,,,,,0,0,2,,,,1,,,60,64
16640,note_on,,,,,0,0,1,,,,0,,,63,64
16768,note_on,,,,,384,0,3,,,,2,,,62,0
16768,note_on,,,,,384,0,4,,,,3,,,53,0
16768,note_on,,,,,384,0,5,,,,4,,,46,0
16768,note_on,,,,,384,0,7,,,,6,,,46,0
16800,note_on,,,,,384,0,6,,,,5,,,34,0
16896,note_on,,,,,256,0,1,,,,0,,,63,0
16896,note_on,,,,,0,0,1,,,,0,,,62,64
16896,note_on,,,,,256,0,2,,,,1,,,60,0
16896,note_on,,,,,128,0,3,,,,2,,,62,50
16896,note_on,,,,,128,0,7,,,,6,,,46,44
16896,note_on,,,,,128,0,4,,,,3,,,53,50
16896,note_on,,,,,0,0,2,,,,1,,,65,64
16896,note_on,,,,,128,0,5,,,,4,,,46,50
16928,note_on,,,,,128,0,6,,,,5,,,34,50
17152,note_on,,,,,256,0,1,,,,0,,,62,0
17152,note_on,,,,,256,0,2,,,,1,,,65,0
17152,note_on,,,,,0,0,1,,,,0,,,60,64
17152,note_on,,,,,0,0,2,,,,1,,,63,64
17280,note_on,,,,,384,0,5,,,,4,,,46,0
17280,note_on,,,,,384,0,7,,,,6,,,46,0
17280,note_on,,,,,384,0,3,,,,2,,,62,0
17280,note_on,,,,,384,0,4,,,,3,,,53,0
17312,note_on,,,,,384,0,6,,,,5,,,34,0
17408,note_on,,,,,128,0,3,,,,2,,,62,50
17408,note_on,,,,,128,0,4,,,,3,,,53,50
17408,note_on,,,,,256,0,1,,,,0,,,60,0
17408,note_on,,,,,0,0,1,,,,0,,,58,64
17408,note_on,,,,,0,0,2,,,,1,,,62,64
17408,note_on,,,,,128,0,5,,,,4,,,46,50
17408,note_on,,,,,256,0,2,,,,1,,,63,0
17408,note_on,,,,,128,0,7,,,,6,,,46,44
17440,note_on,,,,,128,0,6,,,,5,,,34,50
17664,note_on,,,,,256,0,1,,,,0,,,58,0
17664,note_on,,,,,0,0,1,,,,0,,,65,64
17664,note_on,,,,,0,0,2,,,,1,,,60,64
17664,note_on,,,,,256,0,2,,,,1,,,62,0
17792,note_on,,,,,384,0,7,,,,6,,,46,0
17792,note_on,,,,,384,0,4,,,,3,,,53,0
17792,note_on,,,,,384,0,5,,,,4,,,46,0
17792,note_on,,,,,384,0,3,,,,2,,,62,0
17824,note_on,,,,,384,0,6,,,,5,,,34,0
17920,note_on,,,,,0,0,1,,,,0,,,70,64
17920,note_on,,,,,256,0,1,,,,0,,,65,0
17920,note_on,,,,,0,0,2,,,,1,,,58,64
17920,note_on,,,,,128,0,5,,,,4,,,46,50
17920,note_on,,,,,128,0,7,,,,6,,,46,44
17920,note_on,,,,,256,0,2,,,,1,,,60,0
17920,note_on,,,,,128,0,4,,,,3,,,53,50
17920,note_on,,,,,128,0,3,,,,2,,,62,50
17952,note_on,,,,,128,0,6,,,,5,,,34,50
18176,note_on,,,,,0,0,1,,,,0,,,69,64
18176,note_on,,,,,256,0,2,,,,1,,,58,0
18176,note_on,,,,,256,0,1,,,,0,,,70,0
18176,note_on,,,,,0,0,2,,,,1,,,65,64
18304,note_on,,,,,384,0,4,,,,3,,,53,0
18304,note_on,,,,,384,0,3,,,,2,,,62,0
18304,note_on,,,,,384,0,7,,,,6,,,46,0
