tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,program,channel,pitch,note,velocity
115470,note_off,,0,0,1,,,,,,6,,66,127
115470,note_off,,0,0,1,,,,,,1,,61,127
115487,note_on,,17,0,1,,,,,,10,,69,127
115864,note_off,,377,0,1,,,,,,6,,54,127
115864,note_off,,0,0,1,,,,,,6,,42,127
115897,note_on,,33,0,1,,,,,,12,,71,127
115900,note_off,,3,0,1,,,,,,10,,69,127
116093,note_off,,193,0,1,,,,,,12,,71,127
116094,note_on,,1,0,1,,,,,,10,,69,127
116290,note_off,,196,0,1,,,,,,10,,69,127
116291,note_on,,1,0,1,,,,,,10,,69,127
116684,note_off,,393,0,1,,,,,,10,,69,127
116685,note_on,,1,0,1,,,,,,10,,57,127
116685,note_on,,0,0,1,,,,,,6,,54,127
116685,note_on,,0,0,1,,,,,,2,,62,127
116685,note_on,,0,0,1,,,,,,2,,74,127
116685,note_on,,0,0,1,,,,,,10,,69,127
117078,note_off,,393,0,1,,,,,,10,,69,127
117078,note_off,,0,0,1,,,,,,2,,74,127
117078,note_off,,0,0,1,,,,,,2,,62,127
117078,note_off,,0,0,1,,,,,,6,,54,127
117078,note_off,,0,0,1,,,,,,10,,57,127
117079,note_on,,0,0,1,,,,,,2,,74,127
117079,note_on,,0,0,1,,,,,,12,,71,127
117079,note_on,,1,0,1,,,,,,7,,55,127
117079,note_on,,0,0,1,,,,,,7,,67,127
117079,note_on,,0,0,1,,,,,,12,,59,127
117079,note_on,,0,0,1,,,,,,2,,62,127
117275,note_off,,196,0,1,,,,,,7,,55,127
117276,note_on,,1,0,1,,,,,,6,,54,127
117469,note_off,,193,0,1,,,,,,12,,59,127
117472,note_off,,0,0,1,,,,,,7,,67,127
117472,note_off,,0,0,1,,,,,,2,,62,127
117472,note_off,,0,0,1,,,,,,2,,74,127
117472,note_off,,3,0,1,,,,,,6,,54,127
117472,note_off,,0,0,1,,,,,,12,,71,127
117473,note_on,,0,0,1,,,,,,10,,57,127
117473,note_on,,0,0,1,,,,,,2,,74,127
117473,note_on,,1,0,1,,,,,,6,,54,127
117473,note_on,,0,0,1,,,,,,2,,62,127
117473,note_on,,0,0,1,,,,,,10,,69,127
117866,note_off,,393,0,1,,,,,,6,,54,127
117867,note_on,,1,0,1,,,,,,2,,50,127
118063,note_off,,196,0,1,,,,,,2,,74,127
118064,note_on,,1,0,1,,,,,,4,,76,127
118260,note_off,,0,0,1,,,,,,10,,57,127
118260,note_off,,0,0,1,,,,,,2,,62,127
118260,note_off,,0,0,1,,,,,,2,,50,127
118260,note_off,,196,0,1,,,,,,4,,76,127
118260,note_off,,0,0,1,,,,,,10,,69,127
118261,note_on,,0,0,1,,,,,,7,,55,127
118261,note_on,,0,0,1,,,,,,7,,67,127
118261,note_on,,0,0,1,,,,,,2,,74,127
118261,note_on,,0,0,1,,,,,,12,,71,127
118261,note_on,,1,0,1,,,,,,12,,59,127
118457,note_off,,196,0,1,,,,,,2,,74,127
118457,note_off,,0,0,1,,,,,,7,,55,127
118458,note_on,,1,0,1,,,,,,6,,54,127
118458,note_on,,0,0,1,,,,,,4,,76,127
118651,note_off,,0,0,1,,,,,,12,,59,127
118651,note_off,,0,0,1,,,,,,7,,67,127
118651,note_off,,193,0,1,,,,,,12,,71,127
118654,note_off,,3,0,1,,,,,,4,,76,127
118654,note_off,,0,0,1,,,,,,6,,54,127
118655,note_on,,1,0,1,,,,,,10,,57,127
118655,note_on,,0,0,1,,,,,,6,,54,127
118655,note_on,,0,0,1,,,,,,10,,69,127
118655,note_on,,0,0,1,,,,,,2,,74,127
118655,note_on,,0,0,1,,,,,,2,,62,127
118851,note_off,,196,0,1,,,,,,2,,74,127
118852,note_on,,1,0,1,,,,,,4,,76,127
119048,note_off,,0,0,1,,,,,,6,,54,127
119048,note_off,,196,0,1,,,,,,4,,76,127
119049,note_on,,1,0,1,,,,,,2,,50,127
119049,note_on,,0,0,1,,,,,,2,,74,127
119245,note_off,,196,0,1,,,,,,2,,74,127
119246,note_on,,1,0,1,,,,,,1,,73,127
119442,note_off,,196,0,1,,,,,,1,,73,127
119442,note_off,,0,0,1,,,,,,2,,50,127
119442,note_off,,0,0,1,,,,,,2,,62,127
119442,note_off,,0,0,1,,,,,,10,,69,127
119442,note_off,,0,0,1,,,,,,10,,57,127
119443,note_on,,0,0,1,,,,,,7,,67,127
119443,note_on,,0,0,1,,,,,,2,,62,127
119443,note_on,,0,0,1,,,,,,12,,71,127
119443,note_on,,1,0,1,,,,,,7,,55,127
119443,note_on,,0,0,1,,,,,,12,,59,127
119639,note_off,,196,0,1,,,,,,12,,71,127
119639,note_off,,0,0,1,,,,,,7,,55,127
119640,note_on,,1,0,1,,,,,,6,,54,127
119640,note_on,,0,0,1,,,,,,1,,73,127
119833,note_off,,193,0,1,,,,,,2,,62,127
119833,note_off,,0,0,1,,,,,,7,,67,127
119833,note_off,,0,0,1,,,,,,12,,59,127
119836,note_off,,3,0,1,,,,,,1,,73,127
119836,note_off,,0,0,1,,,,,,6,,54,127
119837,note_on,,0,0,1,,,,,,2,,62,127
119837,note_on,,0,0,1,,,,,,2,,74,127
119837,note_on,,0,0,1,,,,,,10,,69,127
119837,note_on,,1,0,1,,,,,,6,,54,127
119837,note_on,,0,0,1,,,,,,10,,57,127
120033,note_off,,196,0,1,,,,,,2,,74,127
120033,note_off,,0,0,1,,,,,,10,,57,127
120033,note_off,,0,0,1,,,,,,6,,54,127
120034,note_on,,1,0,1,,,,,,7,,55,127
120034,note_on,,0,0,1,,,,,,4,,76,127
120230,note_off,,196,0,1,,,,,,4,,76,127
120230,note_off,,0,0,1,,,,,,7,,55,127
120231,note_on,,1,0,1,,,,,,10,,57,127
120231,note_on,,0,0,1,,,,,,6,,78,127
120624,note_off,,0,0,1,,,,,,10,,69,127
120624,note_off,,393,0,1,,,,,,6,,78,127
120624,note_off,,0,0,1,,,,,,2,,62,127
120625,note_on,,1,0,1,,,,,,10,,45,127
120625,note_on,,0,0,1,,,,,,4,,76,127
120625,note_on,,0,0,1,,,,,,7,,67,127
120625,note_on,,0,0,1,,,,,,1,,73,127
120821,note_off,,196,0,1,,,,,,1,,73,127
120821,note_off,,0,0,1,,,,,,4,,76,127
120822,note_on,,1,0,1,,,,,,2,,74,127
121015,note_off,,193,0,1,,,,,,7,,67,127
121018,note_off,,3,0,1,,,,,,2,,74,127
121018,note_off,,0,0,1,,,,,,10,,45,127
121018,note_off,,0,0,1,,,,,,10,,57,127
121019,note_on,,0,0,1,,,,,,2,,74,127
121019,note_on,,0,0,1,,,,,,6,,66,127
121019,note_on,,1,0,1,,,,,,2,,50,127
121019,note_on,,0,0,1,,,,,,10,,57,127
121019,note_on,,0,0,1,,,,,,10,,69,127
121412,note_off,,393,0,1,,,,,,2,,74,127
121412,note_off,,0,0,1,,,,,,10,,69,127
121429,note_on,,17,0,1,,,,,,10,,69,127
121806,note_off,,377,0,1,,,,,,6,,66,127
121806,note_off,,0,0,1,,,,,,10,,57,127
121806,note_off,,0,0,1,,,,,,2,,50,127
121822,note_off,,16,0,1,,,,,,10,,69,127
121839,note_on,,17,0,1,,,,,,6,,78,127
122035,note_off,,196,0,1,,,,,,6,,78,127
122036,note_on,,1,0,1,,,,,,4,,76,127
122232,note_off,,196,0,1,,,,,,4,,76,127
122233,note_on,,1,0,1,,,,,,4,,76,127
122626,note_off,,393,0,1,,,,,,4,,76,127
122627,note_on,,1,0,1,,,,,,10,,57,127
122627,note_on,,0,0,1,,,,,,10,,69,127
122627,note_on,,0,0,1,,,,,,4,,64,127
122823,note_off,,196,0,1,,,,,,10,,57,127
122824,note_on,,1,0,1,,,,,,12,,59,127
123020,note_off,,196,0,1,,,,,,12,,59,127
123020,note_off,,0,0,1,,,,,,4,,64,127
123020,note_off,,0,0,1,,,,,,10,,69,127
123021,note_on,,0,0,1,,,,,,10,,69,127
123021,note_on,,1,0,1,,,,,,1,,61,127
123217,note_off,,196,0,1,,,,,,10,,69,127
123217,note_off,,0,0,1,,,,,,1,,61,127
123218,note_on,,1,0,1,,,,,,10,,57,127
123218,note_on,,0,0,1,,,,,,7,,67,127
123414,note_off,,196,0,1,,,,,,7,,67,127
123414,note_off,,0,0,1,,,,,,10,,57,127
123415,note_on,,1,0,1,,,,,,2,,62,127
123415,note_on,,0,0,1,,,,,,6,,66,127
123809,note_on,,394,0,1,,,,,,10,,69,127
124202,note_off,,0,0,1,,,,,,2,,62,127
124202,note_off,,0,0,1,,,,,,6,,66,127
124202,note_off,,393,0,1,,,,,,10,,69,127
124203,note_on,,1,0,1,,,,,,6,,78,127
124399,note_off,,196,0,1,,,,,,6,,78,127
124400,note_on,,1,0,1,,,,,,4,,76,127
124596,note_off,,196,0,1,,,,,,4,,76,127
124597,note_on,,1,0,1,,,,,,4,,76,127
124793,note_off,,196,0,1,,,,,,4,,76,127
124794,note_on,,1,0,1,,,,,,2,,74,127
124990,note_off,,196,0,1,,,,,,2,,74,127
124991,note_on,,0,0,1,,,,,,4,,76,127
124991,note_on,,0,0,1,,,,,,12,,71,127
124991,note_on,,1,0,1,,,,,,8,,56,127
124991,note_on,,0,0,1,,,,,,4,,64,127
125187,note_off,,0,0,1,,,,,,4,,76,127
125187,note_off,,196,0,1,,,,,,12,,71,127
125188,note_on,,1,0,1,,,,,,12,,71,127
125381,note_off,,193,0,1,,,,,,4,,64,127
125384,note_off,,3,0,1,,,,,,12,,71,127
125384,note_off,,0,0,1,,,,,,8,,56,127
125385,note_on,,0,0,1,,,,,,8,,68,127
125385,note_on,,1,0,1,,,,,,4,,52,127
125385,note_on,,0,0,1,,,,,,12,,59,127
125385,note_on,,0,0,1,,,,,,1,,73,127
125581,note_off,,196,0,1,,,,,,1,,73,127
125582,note_on,,1,0,1,,,,,,2,,74,127
125775,note_off,,193,0,1,,,,,,8,,68,127
125778,note_off,,0,0,1,,,,,,12,,59,127
125778,note_off,,0,0,1,,,,,,4,,52,127
125778,note_off,,3,0,1,,,,,,2,,74,127
125779,note_on,,1,0,1,,,,,,1,,61,127
125779,note_on,,0,0,1,,,,,,10,,57,127
125779,note_on,,0,0,1,,,,,,10,,69,127
125779,note_on,,0,0,1,,,,,,1,,73,127
125779,note_on,,0,0,1,,,,,,4,,64,127
125975,note_off,,196,0,1,,,,,,1,,73,127
125975,note_off,,0,0,1,,,,,,10,,69,127
125975,note_off,,0,0,1,,,,,,10,,57,127
125976,note_on,,0,0,1,,,,,,12,,71,127
125976,note_on,,1,0,1,,,,,,7,,55,127
126169,note_off,,193,0,1,,,,,,4,,64,127
126169,note_off,,0,0,1,,,,,,1,,61,127
126172,note_off,,3,0,1,,,,,,12,,71,127
126172,note_off,,0,0,1,,,,,,7,,55,127
126173,note_on,,1,0,1,,,,,,6,,54,127
126173,note_on,,0,0,1,,,,,,2,,62,127
126173,note_on,,0,0,1,,,,,,10,,69,127
126173,note_on,,0,0,1,,,,,,6,,66,127
126369,note_off,,196,0,1,,,,,,6,,54,127
126370,note_on,,1,0,1,,,,,,4,,52,127
126563,note_off,,193,0,1,,,,,,2,,62,127
126566,note_off,,0,0,1,,,,,,6,,66,127
126566,note_off,,0,0,1,,,,,,10,,69,127
126566,note_off,,3,0,1,,,,,,4,,52,127
126567,note_on,,1,0,1,,,,,,10,,57,127
126567,note_on,,0,0,1,,,,,,2,,50,127
126567,note_on,,0,0,1,,,,,,10,,69,127
126567,note_on,,0,0,1,,,,,,6,,66,127
126567,note_on,,0,0,1,,,,,,2,,74,127
126763,note_off,,196,0,1,,,,,,2,,74,127
126764,note_on,,1,0,1,,,,,,1,,73,127
126957,note_off,,193,0,1,,,,,,6,,66,127
126957,note_off,,0,0,1,,,,,,10,,69,127
126960,note_off,,0,0,1,,,,,,10,,57,127
126960,note_off,,3,0,1,,,,,,1,,73,127
126960,note_off,,0,0,1,,,,,,2,,50,127
126961,note_on,,1,0,1,,,,,,10,,57,127
126961,note_on,,0,0,1,,,,,,1,,61,127
126961,note_on,,0,0,1,,,,,,1,,73,127
126961,note_on,,0,0,1,,,,,,4,,64,127
126961,note_on,,0,0,1,,,,,,10,,69,127
127157,note_off,,196,0,1,,,,,,10,,57,127
127158,note_on,,1,0,1,,,,,,7,,55,127
127351,note_off,,193,0,1,,,,,,1,,61,127
127354,note_off,,0,0,1,,,,,,1,,73,127
127354,note_off,,0,0,1,,,,,,4,,64,127
127354,note_off,,3,0,1,,,,,,7,,55,127
127355,note_on,,0,0,1,,,,,,6,,66,127
127355,note_on,,0,0,1,,,,,,2,,62,127
127355,note_on,,1,0,1,,,,,,6,,54,127
127551,note_off,,196,0,1,,,,,,6,,54,127
127552,note_on,,1,0,1,,,,,,4,,52,127
127745,note_off,,193,0,1,,,,,,2,,62,127
127748,note_off,,0,0,1,,,,,,6,,66,127
127748,note_off,,3,0,1,,,,,,4,,52,127
127748,note_off,,0,0,1,,,,,,10,,69,127
127749,note_on,,1,0,1,,,,,,10,,57,127
127749,note_on,,0,0,1,,,,,,2,,50,127
127749,note_on,,0,0,1,,,,,,6,,66,127
127749,note_on,,0,0,1,,,,,,2,,62,127
127945,note_off,,196,0,1,,,,,,2,,62,127
127945,note_off,,0,0,1,,,,,,6,,66,127
127946,note_on,,0,0,1,,,,,,4,,64,127
127946,note_on,,1,0,1,,,,,,1,,61,127
128142,note_off,,0,0,1,,,,,,1,,61,127
128142,note_off,,0,0,1,,,,,,2,,50,127
128142,note_off,,0,0,1,,,,,,10,,57,127
128142,note_off,,196,0,1,,,,,,4,,64,127
128143,note_on,,1,0,1,,,,,,10,,57,127
128143,note_on,,0,0,1,,,,,,1,,61,127
128143,note_on,,0,0,1,,,,,,4,,64,127
128339,note_off,,196,0,1,,,,,,10,,57,127
128340,note_on,,1,0,1,,,,,,7,,55,127
128536,note_off,,0,0,1,,,,,,1,,61,127
128536,note_off,,196,0,1,,,,,,7,,55,127
128536,note_off,,0,0,1,,,,,,4,,64,127
128537,note_on,,1,0,1,,,,,,6,,54,127
128537,note_on,,0,0,1,,,,,,10,,57,127
128537,note_on,,0,0,1,,,,,,2,,62,127
128733,note_off,,196,0,1,,,,,,2,,62,127
128733,note_off,,0,0,1,,,,,,6,,54,127
128734,note_on,,1,0,1,,,,,,4,,52,127
128734,note_on,,0,0,1,,,,,,4,,64,127
128927,note_off,,193,0,1,,,,,,10,,57,127
128930,note_off,,3,0,1,,,,,,4,,64,127
128930,note_off,,0,0,1,,,,,,4,,52,127
128931,note_on,,0,0,1,,,,,,2,,74,127
128931,note_on,,0,0,1,,,,,,2,,62,127
128931,note_on,,0,0,1,,,,,,10,,57,127
128931,note_on,,1,0,1,,,,,,2,,50,127
128931,note_on,,0,0,1,,,,,,6,,66,127
129127,note_off,,196,0,1,,,,,,2,,74,127
129127,note_off,,0,0,1,,,,,,6,,66,127
129128,note_on,,1,0,1,,,,,,1,,73,127
129321,note_off,,193,0,1,,,,,,2,,62,127
129324,note_off,,3,0,1,,,,,,1,,73,127
129324,note_off,,0,0,1,,,,,,10,,57,127
129324,note_off,,0,0,1,,,,,,2,,50,127
129325,note_on,,0,0,1,,,,,,2,,62,127
129325,note_on,,0,0,1,,,,,,12,,59,127
129325,note_on,,1,0,1,,,,,,7,,55,127
129325,note_on,,0,0,1,,,,,,12,,71,127
129718,note_off,,393,0,1,,,,,,7,,55,127
129719,note_on,,1,0,1,,,,,,6,,54,127
129915,note_off,,196,0,1,,,,,,12,,71,127
129916,note_on,,1,0,1,,,,,,10,,69,127
130112,note_off,,196,0,1,,,,,,10,,69,127
130112,note_off,,0,0,1,,,,,,6,,54,127
130112,note_off,,0,0,1,,,,,,2,,62,127
130112,note_off,,0,0,1,,,,,,12,,59,127
130113,note_on,,0,0,1,,,,,,1,,61,127
130113,note_on,,1,0,1,,,,,,4,,52,127
130113,note_on,,0,0,1,,,,,,7,,55,127
130113,note_on,,0,0,1,,,,,,7,,67,127
130309,note_off,,196,0,1,,,,,,7,,67,127
130310,note_on,,1,0,1,,,,,,6,,66,127
130503,note_off,,193,0,1,,,,,,1,,61,127
130506,note_off,,3,0,1,,,,,,6,,66,127
130506,note_off,,0,0,1,,,,,,7,,55,127
130506,note_off,,0,0,1,,,,,,4,,52,127
130507,note_on,,0,0,1,,,,,,2,,62,127
130507,note_on,,1,0,1,,,,,,2,,50,127
130507,note_on,,0,0,1,,,,,,10,,57,127
130507,note_on,,0,0,1,,,,,,6,,66,127
130703,note_off,,196,0,1,,,,,,6,,66,127
130704,note_on,,1,0,1,,,,,,7,,67,127
130900,note_off,,196,0,1,,,,,,7,,67,127
130900,note_off,,0,0,1,,,,,,2,,50,127
130901,note_on,,1,0,1,,,,,,10,,45,127
130901,note_on,,0,0,1,,,,,,6,,66,127
131059,note_on,,158,0,1,,,,,,4,,64,127
131061,note_off,,2,0,1,,,,,,6,,66,127
131137,note_off,,76,0,1,,,,,,4,,64,127
131137,note_on,,0,0,1,,,,,,6,,66,127
131215,note_off,,78,0,1,,,,,,6,,66,127
131215,note_on,,0,0,1,,,,,,4,,64,127
131292,note_off,,77,0,1,,,,,,2,,62,127
131292,note_off,,0,0,1,,,,,,10,,57,127
131293,note_off,,1,0,1,,,,,,4,,64,127
131293,note_on,,0,0,1,,,,,,7,,55,127
131293,note_on,,0,0,1,,,,,,1,,61,127
131293,note_on,,0,0,1,,,,,,6,,66,127
131371,note_off,,78,0,1,,,,,,6,,66,127
131371,note_on,,0,0,1,,,,,,4,,64,127
131489,note_off,,118,0,1,,,,,,4,,64,127
131489,note_on,,0,0,1,,,,,,2,,62,127
131682,note_off,,193,0,1,,,,,,1,,61,127
131685,note_off,,0,0,1,,,,,,10,,45,127
131685,note_off,,0,0,1,,,,,,7,,55,127
131685,note_off,,3,0,1,,,,,,2,,62,127
131686,note_on,,0,0,1,,,,,,10,,57,127
131686,note_on,,0,0,1,,,,,,6,,54,127
131686,note_on,,1,0,1,,,,,,2,,50,127
131686,note_on,,0,0,1,,,,,,2,,62,127
132079,note_off,,0,0,1,,,,,,2,,62,127
132079,note_off,,393,0,1,,,,,,10,,57,127
132080,note_on,,1,0,1,,,,,,10,,69,127
132080,note_on,,0,0,1,,,,,,6,,66,127
132473,note_off,,393,0,1,,,,,,6,,54,127
132473,note_off,,0,0,1,,,,,,2,,50,127
132490,note_on,,0,0,1,,,,,,12,,71,127
132490,note_on,,0,0,1,,,,,,7,,67,127
132490,note_off,,17,0,1,,,,,,6,,66,127
132490,note_off,,0,0,1,,,,,,10,,69,127
132686,note_off,,0,0,1,,,,,,12,,71,127
132686,note_off,,196,0,1,,,,,,7,,67,127
132687,note_on,,1,0,1,,,,,,10,,69,127
132687,note_on,,0,0,1,,,,,,6,,66,127
132883,note_off,,196,0,1,,,,,,6,,66,127
132883,note_off,,0,0,1,,,,,,10,,69,127
132884,note_on,,1,0,1,,,,,,10,,69,127
132884,note_on,,0,0,1,,,,,,6,,66,127
132884,note_on,,0,0,1,,,,,,2,,50,127
133080,note_off,,196,0,1,,,,,,2,,50,127
133081,note_on,,1,0,1,,,,,,0,,48,127
133277,note_off,,196,0,1,,,,,,0,,48,127
133278,note_on,,1,0,1,,,,,,2,,62,127
133278,note_on,,0,0,1,,,,,,12,,47,127
133474,note_off,,196,0,1,,,,,,12,,47,127
133475,note_on,,1,0,1,,,,,,10,,45,127
133577,note_off,,102,0,1,,,,,,6,,66,127
133577,note_off,,0,0,1,,,,,,10,,69,127
133671,note_off,,94,0,1,,,,,,10,,45,127
133671,note_off,,0,0,1,,,,,,2,,62,127
133672,note_on,,1,0,1,,,,,,12,,71,127
133672,note_on,,0,0,1,,,,,,7,,67,127
133672,note_on,,0,0,1,,,,,,7,,43,127
133868,note_off,,0,0,1,,,,,,12,,71,127
133868,note_off,,196,0,1,,,,,,7,,67,127
133869,note_on,,1,0,1,,,,,,10,,69,127
133869,note_on,,0,0,1,,,,,,6,,66,127
134065,note_off,,196,0,1,,,,,,6,,66,127
134065,note_off,,0,0,1,,,,,,10,,69,127
134065,note_off,,0,0,1,,,,,,7,,43,127
134066,note_on,,1,0,1,,,,,,10,,69,127
134066,note_on,,0,0,1,,,,,,6,,66,127
134066,note_on,,0,0,1,,,,,,2,,50,127
134262,note_off,,196,0,1,,,,,,2,,50,127
134263,note_on,,1,0,1,,,,,,0,,48,127
134459,note_off,,196,0,1,,,,,,0,,48,127
134460,note_on,,0,0,1,,,,,,12,,47,127
134460,note_on,,1,0,1,,,,,,2,,62,127
134656,note_off,,196,0,1,,,,,,12,,47,127
134657,note_on,,1,0,1,,,,,,10,,45,127
134759,note_off,,102,0,1,,,,,,6,,66,127
134759,note_off,,0,0,1,,,,,,10,,69,127
134853,note_off,,94,0,1,,,,,,10,,45,127
134853,note_off,,0,0,1,,,,,,2,,62,127
134854,note_on,,1,0,1,,,,,,7,,67,127
134854,note_on,,0,0,1,,,,,,12,,71,127
134854,note_on,,0,0,1,,,,,,7,,43,127
135050,note_off,,196,0,1,,,,,,12,,71,127
135051,note_on,,1,0,1,,,,,,10,,69,127
135247,note_off,,0,0,1,,,,,,7,,43,127
135247,note_off,,196,0,1,,,,,,10,,69,127
135248,note_on,,0,0,1,,,,,,2,,50,127
135248,note_on,,1,0,1,,,,,,10,,69,127
135641,note_off,,393,0,1,,,,,,10,,69,127
135641,note_off,,0,0,1,,,,,,7,,67,127
135642,note_on,,1,0,1,,,,,,6,,66,127
135642,note_on,,0,0,1,,,,,,2,,74,127
135838,note_off,,196,0,1,,,,,,2,,74,127
135839,note_on,,1,0,1,,,,,,0,,72,127
136032,note_off,,193,0,1,,,,,,6,,66,127
136035,note_off,,3,0,1,,,,,,0,,72,127
136035,note_off,,0,0,1,,,,,,2,,50,127
136036,note_on,,0,0,1,,,,,,7,,55,127
136036,note_on,,0,0,1,,,,,,7,,67,127
136036,note_on,,1,0,1,,,,,,12,,71,127
136232,note_off,,196,0,1,,,,,,7,,67,127
136232,note_off,,0,0,1,,,,,,12,,71,127
136233,note_on,,1,0,1,,,,,,6,,66,127
136233,note_on,,0,0,1,,,,,,10,,69,127
136429,note_off,,196,0,1,,,,,,10,,69,127
136429,note_off,,0,0,1,,,,,,6,,66,127
136430,note_on,,1,0,1,,,,,,7,,67,127
136430,note_on,,0,0,1,,,,,,4,,64,127
136626,note_off,,196,0,1,,,,,,4,,64,127
136626,note_off,,0,0,1,,,,,,7,,67,127
136627,note_on,,1,0,1,,,,,,6,,66,127
136627,note_on,,0,0,1,,,,,,2,,62,127
136823,note_off,,0,0,1,,,,,,7,,55,127
136823,note_off,,196,0,1,,,,,,2,,62,127
136823,note_off,,0,0,1,,,,,,6,,66,127
136824,note_on,,1,0,1,,,,,,6,,66,127
136824,note_on,,0,0,1,,,,,,1,,61,127
136824,note_on,,0,0,1,,,,,,10,,57,127
136955,note_off,,131,0,1,,,,,,6,,66,127
136955,note_on,,0,0,1,,,,,,4,,64,127
137021,note_off,,66,0,1,,,,,,4,,64,127
137021,note_on,,0,0,1,,,,,,6,,66,127
137087,note_off,,66,0,1,,,,,,6,,66,127
137087,note_on,,0,0,1,,,,,,4,,64,127
137153,note_on,,0,0,1,,,,,,6,,66,127
137153,note_off,,66,0,1,,,,,,4,,64,127
137218,note_off,,65,0,1,,,,,,10,,57,127
137219,note_on,,0,0,1,,,,,,4,,64,127
137219,note_off,,1,0,1,,,,,,6,,66,127
137219,note_on,,0,0,1,,,,,,10,,45,127
137414,note_off,,195,0,1,,,,,,4,,64,127
137415,note_off,,1,0,1,,,,,,1,,61,127
137416,note_on,,1,0,1,,,,,,2,,62,127
137612,note_off,,196,0,1,,,,,,2,,62,127
137612,note_off,,0,0,1,,,,,,10,,45,127
137613,note_on,,1,0,1,,,,,,2,,62,127
137613,note_on,,0,0,1,,,,,,2,,50,127
138013,note_off,,400,0,1,,,,,,2,,62,127
138030,note_on,,17,0,1,,,,,,10,,69,127
138213,note_off,,183,0,1,,,,,,2,,50,127
138429,note_off,,216,0,1,,,,,,10,,69,127
138430,note_on,,1,0,1,,,,,,6,,78,127
138629,note_off,,199,0,1,,,,,,6,,78,127
138630,note_on,,1,0,1,,,,,,4,,76,127
138829,note_off,,199,0,1,,,,,,4,,76,127
138830,note_on,,1,0,1,,,,,,10,,57,127
138830,note_on,,0,0,1,,,,,,1,,61,127
138830,note_on,,0,0,1,,,,,,4,,76,127
139029,note_off,,199,0,1,,,,,,10,,57,127
139030,note_on,,1,0,1,,,,,,7,,55,127
139226,note_off,,196,0,1,,,,,,1,,61,127
139229,note_off,,0,0,1,,,,,,4,,76,127
139229,note_off,,3,0,1,,,,,,7,,55,127
139230,note_on,,0,0,1,,,,,,10,,69,127
139230,note_on,,1,0,1,,,,,,2,,62,127
139230,note_on,,0,0,1,,,,,,6,,54,127
139429,note_off,,199,0,1,,,,,,6,,54,127
139430,note_on,,1,0,1,,,,,,4,,52,127
139626,note_off,,196,0,1,,,,,,2,,62,127
139629,note_off,,3,0,1,,,,,,4,,52,127
139629,note_off,,0,0,1,,,,,,10,,69,127
139630,note_on,,0,0,1,,,,,,2,,62,127
139630,note_on,,0,0,1,,,,,,6,,78,127
139630,note_on,,1,0,1,,,,,,2,,50,127
139630,note_on,,0,0,1,,,,,,10,,57,127
139829,note_off,,199,0,1,,,,,,6,,78,127
139830,note_on,,1,0,1,,,,,,4,,76,127
140029,note_off,,199,0,1,,,,,,4,,76,127
140029,note_off,,0,0,1,,,,,,2,,62,127
140029,note_off,,0,0,1,,,,,,10,,57,127
140029,note_off,,0,0,1,,,,,,2,,50,127
140030,note_on,,1,0,1,,,,,,7,,55,127
140030,note_on,,0,0,1,,,,,,2,,62,127
140030,note_on,,0,0,1,,,,,,4,,76,127
140430,note_off,,0,0,1,,,,,,7,,55,127
140430,note_off,,400,0,1,,,,,,2,,62,127
140431,note_on,,0,0,1,,,,,,1,,61,127
140431,note_on,,1,0,1,,,,,,10,,57,127
140630,note_off,,199,0,1,,,,,,4,,76,127
140631,note_on,,1,0,1,,,,,,6,,78,127
140830,note_off,,0,0,1,,,,,,10,,57,127
140830,note_off,,199,0,1,,,,,,6,,78,127
140830,note_off,,0,0,1,,,,,,1,,61,127
140831,note_on,,1,0,1,,,,,,12,,59,127
140831,note_on,,0,0,1,,,,,,2,,62,127
140831,note_on,,0,0,1,,,,,,7,,79,127
141030,note_off,,199,0,1,,,,,,7,,79,127
141031,note_on,,1,0,1,,,,,,10,,81,127
141230,note_off,,199,0,1,,,,,,10,,81,127
141230,note_off,,0,0,1,,,,,,2,,62,127
141230,note_off,,0,0,1,,,,,,12,,59,127
141231,note_on,,0,0,1,,,,,,6,,78,127
141231,note_on,,0,0,1,,,,,,10,,57,127
141231,note_on,,1,0,1,,,,,,2,,62,127
141430,note_off,,199,0,1,,,,,,6,,78,127
141430,note_off,,0,0,1,,,,,,10,,57,127
141431,note_on,,1,0,1,,,,,,7,,55,127
141431,note_on,,0,0,1,,,,,,4,,76,127
141630,note_off,,199,0,1,,,,,,4,,76,127
141630,note_off,,0,0,1,,,,,,7,,55,127
141631,note_on,,1,0,1,,,,,,10,,57,127
141631,note_on,,0,0,1,,,,,,6,,78,127
141698,note_on,,0,0,1,,,,,,4,,76,127
141698,note_off,,67,0,1,,,,,,6,,78,127
141765,note_off,,67,0,1,,,,,,4,,76,127
141765,note_on,,0,0,1,,,,,,6,,78,127
141832,note_off,,67,0,1,,,,,,6,,78,127
141832,note_on,,0,0,1,,,,,,4,,76,127
141899,note_off,,67,0,1,,,,,,4,,76,127
141899,note_on,,0,0,1,,,,,,6,,78,127
141966,note_off,,67,0,1,,,,,,6,,78,127
141966,note_on,,0,0,1,,,,,,4,,76,127
142032,note_off,,66,0,1,,,,,,2,,62,127
142033,note_on,,1,0,1,,,,,,1,,61,127
142217,note_off,,184,0,1,,,,,,4,,76,127
