tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,note,velocity
1320,note_on,,,,,24,0,2,,,1,62,110
1380,note_off,,,,,180,0,1,,,0,78,64
1416,note_off,,,,,96,0,2,,,1,62,64
1440,note_on,,,,,60,0,1,,,0,76,110
1440,note_on,,,,,24,0,2,,,1,67,110
1536,note_off,,,,,96,0,2,,,1,67,64
1560,note_on,,,,,24,0,2,,,1,62,110
1656,note_off,,,,,96,0,2,,,1,62,64
1680,note_on,,,,,24,0,2,,,1,66,110
1776,note_off,,,,,96,0,2,,,1,66,64
1800,note_on,,,,,24,0,2,,,1,62,110
1824,note_off,,,,,384,0,1,,,0,76,64
1896,note_off,,,,,96,0,2,,,1,62,64
1920,note_on,,,,,96,0,1,,,0,76,110
1920,note_on,,,,,24,0,2,,,1,67,110
2016,note_off,,,,,96,0,2,,,1,67,64
2040,note_on,,,,,24,0,2,,,1,62,110
2100,note_off,,,,,180,0,1,,,0,76,64
2136,note_off,,,,,96,0,2,,,1,62,64
2160,note_on,,,,,60,0,1,,,0,76,110
2160,note_on,,,,,24,0,2,,,1,64,110
2256,note_off,,,,,96,0,2,,,1,64,64
2280,note_on,,,,,24,0,2,,,1,67,110
2340,note_off,,,,,180,0,1,,,0,76,64
2376,note_off,,,,,96,0,2,,,1,67,64
2400,note_on,,,,,60,0,1,,,0,78,110
2400,note_on,,,,,24,0,2,,,1,73,110
2424,note_off,,,,,24,0,1,,,0,78,64
2430,note_on,,,,,6,0,1,,,0,76,110
2454,note_off,,,,,24,0,1,,,0,76,64
2460,note_on,,,,,6,0,1,,,0,78,110
2484,note_off,,,,,24,0,1,,,0,78,64
2490,note_on,,,,,6,0,1,,,0,76,110
2496,note_off,,,,,96,0,2,,,1,73,64
2514,note_off,,,,,24,0,1,,,0,76,64
2520,note_on,,,,,24,0,2,,,1,62,110
2520,note_on,,,,,6,0,1,,,0,76,110
2616,note_off,,,,,96,0,2,,,1,62,64
2640,note_on,,,,,24,0,2,,,1,71,110
2712,note_off,,,,,192,0,1,,,0,76,64
2736,note_off,,,,,96,0,2,,,1,71,64
2760,note_on,,,,,24,0,2,,,1,62,110
2760,note_on,,,,,48,0,1,,,0,74,110
2808,note_off,,,,,48,0,1,,,0,74,64
2820,note_on,,,,,12,0,1,,,0,76,110
2856,note_off,,,,,96,0,2,,,1,62,64
2868,note_off,,,,,48,0,1,,,0,76,64
2880,note_on,,,,,12,0,1,,,0,78,110
2880,note_on,,,,,24,0,2,,,1,69,110
2976,note_off,,,,,96,0,1,,,0,78,64
2976,note_off,,,,,96,0,2,,,1,69,64
3000,note_on,,,,,24,0,2,,,1,62,110
3000,note_on,,,,,24,0,1,,,0,74,110
3096,note_off,,,,,96,0,1,,,0,74,64
3096,note_off,,,,,96,0,2,,,1,62,64
3120,note_on,,,,,24,0,1,,,0,76,110
3120,note_on,,,,,24,0,2,,,1,67,110
3216,note_off,,,,,96,0,1,,,0,76,64
3216,note_off,,,,,96,0,2,,,1,67,64
3240,note_on,,,,,24,0,2,,,1,62,110
3240,note_on,,,,,24,0,1,,,0,73,110
3336,note_off,,,,,96,0,2,,,1,62,64
3336,note_off,,,,,96,0,1,,,0,73,64
3360,note_on,,,,,24,0,2,,,1,66,110
3360,note_on,,,,,24,0,1,,,0,74,110
3456,note_off,,,,,96,0,2,,,1,66,64
3480,note_on,,,,,24,0,2,,,1,62,110
3552,note_off,,,,,192,0,1,,,0,74,64
3576,note_off,,,,,96,0,2,,,1,62,64
3600,note_on,,,,,48,0,1,,,0,69,110
3600,note_on,,,,,24,0,2,,,1,66,110
3696,note_off,,,,,96,0,2,,,1,66,64
3720,note_on,,,,,24,0,2,,,1,67,110
3792,note_off,,,,,192,0,1,,,0,69,64
3816,note_off,,,,,96,0,2,,,1,67,64
3840,note_on,,,,,48,0,1,,,0,78,110
3840,note_on,,,,,24,0,2,,,1,69,110
3936,note_off,,,,,96,0,2,,,1,69,64
3960,note_on,,,,,24,0,2,,,1,62,110
4020,note_off,,,,,180,0,1,,,0,78,64
4056,note_off,,,,,96,0,2,,,1,62,64
4080,note_on,,,,,60,0,1,,,0,78,110
4080,note_on,,,,,24,0,2,,,1,66,110
4176,note_off,,,,,96,0,2,,,1,66,64
4200,note_on,,,,,24,0,2,,,1,69,110
4260,note_off,,,,,180,0,1,,,0,78,64
4296,note_off,,,,,96,0,2,,,1,69,64
4320,note_on,,,,,24,0,2,,,1,74,110
4320,note_on,,,,,60,0,1,,,0,79,110
4344,note_off,,,,,24,0,1,,,0,79,64
4350,note_on,,,,,6,0,1,,,0,78,110
4374,note_off,,,,,24,0,1,,,0,78,64
4380,note_on,,,,,6,0,1,,,0,79,110
4404,note_off,,,,,24,0,1,,,0,79,64
4410,note_on,,,,,6,0,1,,,0,78,110
4416,note_off,,,,,96,0,2,,,1,74,64
4440,note_on,,,,,24,0,2,,,1,62,110
4536,note_off,,,,,96,0,2,,,1,62,64
4560,note_on,,,,,24,0,2,,,1,72,110
4632,note_off,,,,,222,0,1,,,0,78,64
4656,note_off,,,,,96,0,2,,,1,72,64
4680,note_on,,,,,48,0,1,,,0,76,110
4680,note_on,,,,,24,0,2,,,1,62,110
4728,note_off,,,,,48,0,1,,,0,76,64
4740,note_on,,,,,12,0,1,,,0,78,110
4776,note_off,,,,,96,0,2,,,1,62,64
4788,note_off,,,,,48,0,1,,,0,78,64
4800,note_on,,,,,24,0,2,,,1,71,110
4800,note_on,,,,,12,0,1,,,0,79,110
4896,note_off,,,,,96,0,2,,,1,71,64
4920,note_on,,,,,24,0,2,,,1,62,110
4980,note_off,,,,,180,0,1,,,0,79,64
5016,note_off,,,,,96,0,2,,,1,62,64
5040,note_on,,,,,24,0,2,,,1,69,110
5040,note_on,,,,,60,0,1,,,0,78,110
5136,note_off,,,,,96,0,2,,,1,69,64
5160,note_on,,,,,24,0,2,,,1,62,110
5220,note_off,,,,,180,0,1,,,0,78,64
5256,note_off,,,,,96,0,2,,,1,62,64
5280,note_on,,,,,60,0,1,,,0,76,110
5280,note_on,,,,,24,0,2,,,1,67,110
5376,note_off,,,,,96,0,2,,,1,67,64
5400,note_on,,,,,24,0,2,,,1,62,110
5472,note_off,,,,,192,0,1,,,0,76,64
5496,note_off,,,,,96,0,2,,,1,62,64
5520,note_on,,,,,24,0,2,,,1,66,110
5520,note_on,,,,,48,0,1,,,0,83,110
5616,note_off,,,,,96,0,1,,,0,83,64
5616,note_off,,,,,96,0,2,,,1,66,64
5640,note_on,,,,,24,0,2,,,1,62,110
5640,note_on,,,,,24,0,1,,,0,81,110
5736,note_off,,,,,96,0,2,,,1,62,64
5736,note_off,,,,,96,0,1,,,0,81,64
5760,note_on,,,,,24,0,2,,,1,64,110
5760,note_on,,,,,24,0,1,,,0,79,110
5856,note_off,,,,,96,0,2,,,1,64,64
5856,note_off,,,,,96,0,1,,,0,79,64
5880,note_on,,,,,24,0,2,,,1,62,110
5880,note_on,,,,,24,0,1,,,0,78,110
5976,note_off,,,,,96,0,2,,,1,62,64
5976,note_off,,,,,96,0,1,,,0,78,64
6000,note_on,,,,,24,0,1,,,0,76,110
6000,note_on,,,,,24,0,2,,,1,66,110
6096,note_off,,,,,96,0,2,,,1,66,64
6096,note_off,,,,,96,0,1,,,0,76,64
6120,note_on,,,,,24,0,1,,,0,74,110
6120,note_on,,,,,24,0,2,,,1,62,110
6216,note_off,,,,,96,0,1,,,0,74,64
6216,note_off,,,,,96,0,2,,,1,62,64
6240,note_on,,,,,24,0,1,,,0,73,110
6240,note_on,,,,,24,0,2,,,1,67,110
6336,note_off,,,,,96,0,1,,,0,73,64
6336,note_off,,,,,96,0,2,,,1,67,64
6360,note_on,,,,,24,0,1,,,0,71,110
6360,note_on,,,,,24,0,2,,,1,62,110
6456,note_off,,,,,96,0,1,,,0,71,64
6456,note_off,,,,,96,0,2,,,1,62,64
6480,note_on,,,,,24,0,1,,,0,69,110
6480,note_on,,,,,24,0,2,,,1,66,110
6576,note_off,,,,,96,0,2,,,1,66,64
6576,note_off,,,,,96,0,1,,,0,69,64
6600,note_on,,,,,24,0,2,,,1,62,110
6600,note_on,,,,,24,0,1,,,0,71,110
6696,note_off,,,,,96,0,1,,,0,71,64
6696,note_off,,,,,96,0,2,,,1,62,64
6720,note_on,,,,,24,0,2,,,1,64,110
6720,note_on,,,,,24,0,1,,,0,73,110
6816,note_off,,,,,96,0,2,,,1,64,64
6816,note_off,,,,,96,0,1,,,0,73,64
6840,note_on,,,,,24,0,2,,,1,62,110
6840,note_on,,,,,24,0,1,,,0,74,110
6936,note_off,,,,,96,0,1,,,0,74,64
6936,note_off,,,,,96,0,2,,,1,62,64
6960,note_on,,,,,24,0,1,,,0,76,110
6960,note_on,,,,,24,0,2,,,1,67,110
7056,note_off,,,,,96,0,1,,,0,76,64
7056,note_off,,,,,96,0,2,,,1,67,64
7080,note_on,,,,,24,0,2,,,1,62,110
7080,note_on,,,,,24,0,1,,,0,73,110
7176,note_off,,,,,96,0,1,,,0,73,64
7176,note_off,,,,,96,0,2,,,1,62,64
7200,note_on,,,,,24,0,1,,,0,74,110
7200,time_signature,1,2,48,8,6720,1,0,,,,,
7200,note_on,,,,,24,0,2,,,1,66,110
7296,note_off,,,,,96,0,2,,,1,66,64
7320,note_on,,,,,24,0,2,,,1,62,110
7416,note_off,,,,,96,0,2,,,1,62,64
7440,note_on,,,,,24,0,2,,,1,66,110
7536,note_off,,,,,96,0,2,,,1,66,64
7560,note_on,,,,,24,0,2,,,1,67,110
7584,note_off,,,,,384,0,1,,,0,74,64
7656,note_off,,,,,96,0,2,,,1,67,64
7680,note_on,,,,,96,0,1,,,0,78,110
7680,note_on,,,,,24,0,2,,,1,69,110
7680,time_signature,1,2,48,8,480,1,0,,,,,
7776,note_off,,,,,96,0,2,,,1,69,64
7800,note_on,,,,,24,0,2,,,1,62,110
7860,note_off,,,,,180,0,1,,,0,78,64
7896,note_off,,,,,96,0,2,,,1,62,64
7920,note_on,,,,,24,0,2,,,1,66,110
7920,note_on,,,,,60,0,1,,,0,78,110
8016,note_off,,,,,96,0,2,,,1,66,64
8040,note_on,,,,,24,0,2,,,1,69,110
8100,note_off,,,,,180,0,1,,,0,78,64
8136,note_off,,,,,96,0,2,,,1,69,64
8160,note_on,,,,,60,0,1,,,0,79,110
8160,time_signature,4,4,48,8,480,1,0,,,,,
8160,note_on,,,,,24,0,2,,,1,74,110
8184,note_off,,,,,24,0,1,,,0,79,64
8190,note_on,,,,,6,0,1,,,0,78,110
8214,note_off,,,,,24,0,1,,,0,78,64
8220,note_on,,,,,6,0,1,,,0,79,110
8244,note_off,,,,,24,0,1,,,0,79,64
8250,note_on,,,,,6,0,1,,,0,78,110
8256,note_off,,,,,96,0,2,,,1,74,64
8280,note_on,,,,,24,0,2,,,1,62,110
8376,note_off,,,,,96,0,2,,,1,62,64
8400,note_on,,,,,24,0,2,,,1,72,110
8496,note_off,,,,,96,0,2,,,1,72,64
8505,note_off,,,,,255,0,1,,,0,78,64
8520,note_on,,,,,15,0,1,,,0,76,110
8520,note_on,,,,,24,0,2,,,1,62,110
8568,note_off,,,,,48,0,1,,,0,76,64
8580,note_on,,,,,12,0,1,,,0,78,110
8616,note_off,,,,,96,0,2,,,1,62,64
8628,note_off,,,,,48,0,1,,,0,78,64
8640,note_on,,,,,24,0,2,,,1,71,110
8640,note_on,,,,,12,0,1,,,0,79,110
8736,note_off,,,,,96,0,2,,,1,71,64
8760,note_on,,,,,24,0,2,,,1,62,110
8820,note_off,,,,,180,0,1,,,0,79,64
8856,note_off,,,,,96,0,2,,,1,62,64
8880,note_on,,,,,24,0,2,,,1,69,110
8880,note_on,,,,,60,0,1,,,0,78,110
8976,note_off,,,,,96,0,2,,,1,69,64
9000,note_on,,,,,24,0,2,,,1,62,110
9060,note_off,,,,,180,0,1,,,0,78,64
9096,note_off,,,,,96,0,2,,,1,62,64
9120,note_on,,,,,24,0,2,,,1,67,110
9120,note_on,,,,,60,0,1,,,0,76,110
9216,note_off,,,,,96,0,2,,,1,67,64
9240,note_on,,,,,24,0,2,,,1,62,110
9336,note_off,,,,,96,0,2,,,1,62,64
9360,note_on,,,,,24,0,2,,,1,66,110
9456,note_off,,,,,96,0,2,,,1,66,64
9480,note_on,,,,,24,0,2,,,1,62,110
9504,note_off,,,,,384,0,1,,,0,76,64
9576,note_off,,,,,96,0,2,,,1,62,64
9600,note_on,,,,,96,0,1,,,0,76,110
9600,note_on,,,,,24,0,2,,,1,67,110
9696,note_off,,,,,96,0,2,,,1,67,64
9720,note_on,,,,,24,0,2,,,1,62,110
9780,note_off,,,,,180,0,1,,,0,76,64
9816,note_off,,,,,96,0,2,,,1,62,64
9840,note_on,,,,,24,0,2,,,1,64,110
9840,note_on,,,,,60,0,1,,,0,76,110
9936,note_off,,,,,96,0,2,,,1,64,64
9960,note_on,,,,,24,0,2,,,1,67,110
10020,note_off,,,,,180,0,1,,,0,76,64
10056,note_off,,,,,96,0,2,,,1,67,64
10080,note_on,,,,,60,0,1,,,0,78,110
10080,note_on,,,,,24,0,2,,,1,73,110
10104,note_off,,,,,24,0,1,,,0,78,64
10110,note_on,,,,,6,0,1,,,0,76,110
10134,note_off,,,,,24,0,1,,,0,76,64
10140,note_on,,,,,6,0,1,,,0,78,110
10164,note_off,,,,,24,0,1,,,0,78,64
10170,note_on,,,,,6,0,1,,,0,76,110
10176,note_off,,,,,96,0,2,,,1,73,64
10194,note_off,,,,,24,0,1,,,0,76,64
10200,note_on,,,,,6,0,1,,,0,76,110
10200,note_on,,,,,24,0,2,,,1,62,110
10296,note_off,,,,,96,0,2,,,1,62,64
10320,note_on,,,,,24,0,2,,,1,71,110
10392,note_off,,,,,192,0,1,,,0,76,64
10416,note_off,,,,,96,0,2,,,1,71,64
10440,note_on,,,,,48,0,1,,,0,74,110
10440,note_on,,,,,24,0,2,,,1,62,110
10488,note_off,,,,,48,0,1,,,0,74,64
10500,note_on,,,,,12,0,1,,,0,76,110
10536,note_off,,,,,96,0,2,,,1,62,64
10548,note_off,,,,,48,0,1,,,0,76,64
10560,note_on,,,,,12,0,1,,,0,78,110
10560,note_on,,,,,24,0,2,,,1,69,110
10656,note_off,,,,,96,0,2,,,1,69,64
10656,note_off,,,,,96,0,1,,,0,78,64
10680,note_on,,,,,24,0,2,,,1,62,110
10680,note_on,,,,,24,0,1,,,0,74,110
10776,note_off,,,,,96,0,2,,,1,62,64
10776,note_off,,,,,96,0,1,,,0,74,64
10800,note_on,,,,,24,0,1,,,0,76,110
10800,note_on,,,,,24,0,2,,,1,67,110
10896,note_off,,,,,96,0,2,,,1,67,64
10896,note_off,,,,,96,0,1,,,0,76,64
10920,note_on,,,,,24,0,2,,,1,62,110
10920,note_on,,,,,24,0,1,,,0,73,110
11016,note_off,,,,,96,0,2,,,1,62,64
11016,note_off,,,,,96,0,1,,,0,73,64
11040,note_on,,,,,24,0,2,,,1,66,110
11040,note_on,,,,,24,0,1,,,0,74,110
11136,note_off,,,,,96,0,2,,,1,66,64
11160,note_on,,,,,24,0,2,,,1,62,110
11232,note_off,,,,,192,0,1,,,0,74,64
11256,note_off,,,,,96,0,2,,,1,62,64
11280,note_on,,,,,24,0,2,,,1,66,110
11280,note_on,,,,,48,0,1,,,0,69,110
11376,note_off,,,,,96,0,2,,,1,66,64
11400,note_on,,,,,24,0,2,,,1,67,110
11472,note_off,,,,,192,0,1,,,0,69,64
11496,note_off,,,,,96,0,2,,,1,67,64
11520,note_on,,,,,48,0,1,,,0,78,110
11520,note_on,,,,,24,0,2,,,1,69,110
11616,note_off,,,,,96,0,2,,,1,69,64
11640,note_on,,,,,24,0,2,,,1,62,110
11700,note_off,,,,,180,0,1,,,0,78,64
11736,note_off,,,,,96,0,2,,,1,62,64
11760,note_on,,,,,60,0,1,,,0,78,110
11760,note_on,,,,,24,0,2,,,1,66,110
11856,note_off,,,,,96,0,2,,,1,66,64
11880,note_on,,,,,24,0,2,,,1,69,110
11940,note_off,,,,,180,0,1,,,0,78,64
11976,note_off,,,,,96,0,2,,,1,69,64
12000,note_on,,,,,60,0,1,,,0,79,110
12000,note_on,,,,,24,0,2,,,1,74,110
12024,note_off,,,,,24,0,1,,,0,79,64
12030,note_on,,,,,6,0,1,,,0,78,110
12054,note_off,,,,,24,0,1,,,0,78,64
12060,note_on,,,,,6,0,1,,,0,79,110
12084,note_off,,,,,24,0,1,,,0,79,64
12090,note_on,,,,,6,0,1,,,0,78,110
12096,note_off,,,,,96,0,2,,,1,74,64
12120,note_on,,,,,24,0,2,,,1,62,110
12216,note_off,,,,,96,0,2,,,1,62,64
12240,note_on,,,,,24,0,2,,,1,72,110
12312,note_off,,,,,222,0,1,,,0,78,64
12336,note_off,,,,,96,0,2,,,1,72,64
12360,note_on,,,,,24,0,2,,,1,62,110
12360,note_on,,,,,48,0,1,,,0,76,110
12408,note_off,,,,,48,0,1,,,0,76,64
12420,note_on,,,,,12,0,1,,,0,78,110
12456,note_off,,,,,96,0,2,,,1,62,64
12468,note_off,,,,,48,0,1,,,0,78,64
12480,note_on,,,,,12,0,1,,,0,79,110
12480,note_on,,,,,24,0,2,,,1,71,110
12576,note_off,,,,,96,0,2,,,1,71,64
12600,note_on,,,,,24,0,2,,,1,62,110
12660,note_off,,,,,180,0,1,,,0,79,64
12696,note_off,,,,,96,0,2,,,1,62,64
12720,note_on,,,,,24,0,2,,,1,69,110
12720,note_on,,,,,60,0,1,,,0,78,110
12816,note_off,,,,,96,0,2,,,1,69,64
12840,note_on,,,,,24,0,2,,,1,62,110
12900,note_off,,,,,180,0,1,,,0,78,64
12936,note_off,,,,,96,0,2,,,1,62,64
12960,note_on,,,,,60,0,1,,,0,76,110
12960,note_on,,,,,24,0,2,,,1,67,110
13056,note_off,,,,,96,0,2,,,1,67,64
13080,note_on,,,,,24,0,2,,,1,62,110
13152,note_off,,,,,192,0,1,,,0,76,64
13176,note_off,,,,,96,0,2,,,1,62,64
13200,note_on,,,,,24,0,2,,,1,66,110
13200,note_on,,,,,48,0,1,,,0,83,110
13296,note_off,,,,,96,0,2,,,1,66,64
13296,note_off,,,,,96,0,1,,,0,83,64
13320,note_on,,,,,24,0,2,,,1,62,110
13320,note_on,,,,,24,0,1,,,0,81,110
13416,note_off,,,,,96,0,2,,,1,62,64
13416,note_off,,,,,96,0,1,,,0,81,64
13440,note_on,,,,,24,0,2,,,1,64,110
13440,note_on,,,,,24,0,1,,,0,79,110
13536,note_off,,,,,96,0,1,,,0,79,64
13536,note_off,,,,,96,0,2,,,1,64,64
13560,note_on,,,,,24,0,1,,,0,78,110
13560,note_on,,,,,24,0,2,,,1,62,110
13656,note_off,,,,,96,0,1,,,0,78,64
13656,note_off,,,,,96,0,2,,,1,62,64
13680,note_on,,,,,24,0,1,,,0,76,110
13680,note_on,,,,,24,0,2,,,1,66,110
13776,note_off,,,,,96,0,1,,,0,76,64
13776,note_off,,,,,96,0,2,,,1,66,64
13800,note_on,,,,,24,0,2,,,1,62,110
13800,note_on,,,,,24,0,1,,,0,74,110
13896,note_off,,,,,96,0,2,,,1,62,64
13896,note_off,,,,,96,0,1,,,0,74,64
13920,note_on,,,,,24,0,2,,,1,67,110
13920,note_on,,,,,24,0,1,,,0,73,110
14016,note_off,,,,,96,0,2,,,1,67,64
14016,note_off,,,,,96,0,1,,,0,73,64
14040,note_on,,,,,24,0,2,,,1,62,110
14040,note_on,,,,,24,0,1,,,0,71,110
14136,note_off,,,,,96,0,1,,,0,71,64
14136,note_off,,,,,96,0,2,,,1,62,64
14160,note_on,,,,,24,0,2,,,1,66,110
14160,note_on,,,,,24,0,1,,,0,69,110
14256,note_off,,,,,96,0,2,,,1,66,64
14256,note_off,,,,,96,0,1,,,0,69,64
14280,note_on,,,,,24,0,2,,,1,62,110
14280,note_on,,,,,24,0,1,,,0,71,110
14376,note_off,,,,,96,0,2,,,1,62,64
14376,note_off,,,,,96,0,1,,,0,71,64
14400,note_on,,,,,24,0,2,,,1,64,110
14400,note_on,,,,,24,0,1,,,0,73,110
14496,note_off,,,,,96,0,2,,,1,64,64
14496,note_off,,,,,96,0,1,,,0,73,64
14520,note_on,,,,,24,0,2,,,1,62,110
14520,note_on,,,,,24,0,1,,,0,74,110
14616,note_off,,,,,96,0,2,,,1,62,64
14616,note_off,,,,,96,0,1,,,0,74,64
14640,note_on,,,,,24,0,2,,,1,67,110
14640,note_on,,,,,24,0,1,,,0,76,110
14736,note_off,,,,,96,0,2,,,1,67,64
14736,note_off,,,,,96,0,1,,,0,76,64
14760,note_on,,,,,24,0,2,,,1,62,110
14760,note_on,,,,,24,0,1,,,0,73,110
14856,note_off,,,,,96,0,2,,,1,62,64
14856,note_off,,,,,96,0,1,,,0,73,64
14880,note_on,,,,,24,0,2,,,1,66,110
14880,time_signature,1,2,48,8,6720,1,0,,,,,
14880,note_on,,,,,24,0,1,,,0,74,110
14976,note_off,,,,,96,0,2,,,1,66,64
15000,note_on,,,,,24,0,2,,,1,62,110
15096,note_off,,,,,96,0,2,,,1,62,64
15120,note_on,,,,,24,0,2,,,1,64,110
15216,note_off,,,,,96,0,2,,,1,64,64
15240,note_on,,,,,24,0,2,,,1,62,110
15264,note_off,,,,,384,0,1,,,0,74,64
15336,note_off,,,,,96,0,2,,,1,62,64
15360,note_on,,,,,24,0,2,,,1,66,110
15360,note_on,,,,,96,0,1,,,0,81,110
15456,note_off,,,,,96,0,2,,,1,66,64
15480,note_on,,,,,24,0,2,,,1,62,110
15540,note_off,,,,,180,0,1,,,0,81,64
15576,note_off,,,,,96,0,2,,,1,62,64
15600,note_on,,,,,24,0,2,,,1,66,110
15600,note_on,,,,,60,0,1,,,0,81,110
15696,note_off,,,,,96,0,2,,,1,66,64
15720,note_on,,,,,24,0,2,,,1,69,110
15780,note_off,,,,,180,0,1,,,0,81,64
15816,note_off,,,,,96,0,2,,,1,69,64
15840,note_on,,,,,60,0,1,,,0,83,110
15840,note_on,,,,,24,0,2,,,1,74,110
15840,time_signature,4,4,48,8,960,1,0,,,,,
15864,note_off,,,,,24,0,1,,,0,83,64
15870,note_on,,,,,6,0,1,,,0,81,110
15894,note_off,,,,,24,0,1,,,0,81,64
15900,note_on,,,,,6,0,1,,,0,83,110
15924,note_off,,,,,24,0,1,,,0,83,64
15930,note_on,,,,,6,0,1,,,0,81,110
15936,note_off,,,,,96,0,2,,,1,74,64
15954,note_off,,,,,24,0,1,,,0,81,64
15960,note_on,,,,,24,0,2,,,1,69,110
15960,note_on,,,,,6,0,1,,,0,83,110
15984,note_off,,,,,24,0,1,,,0,83,64
15990,note_on,,,,,6,0,1,,,0,81,110
16014,note_off,,,,,24,0,1,,,0,81,64
16020,note_on,,,,,6,0,1,,,0,83,110
16044,note_off,,,,,24,0,1,,,0,83,64
16050,note_on,,,,,6,0,1,,,0,81,110
16056,note_off,,,,,96,0,2,,,1,69,64
16074,note_off,,,,,24,0,1,,,0,81,64
16080,note_on,,,,,24,0,2,,,1,66,110
16080,note_on,,,,,6,0,1,,,0,83,110
16104,note_off,,,,,24,0,1,,,0,83,64
16110,note_on,,,,,6,0,1,,,0,81,110
16134,note_off,,,,,24,0,1,,,0,81,64
16140,note_on,,,,,6,0,1,,,0,83,110
16164,note_off,,,,,24,0,1,,,0,83,64
16170,note_on,,,,,6,0,1,,,0,81,110
16176,note_off,,,,,96,0,2,,,1,66,64
16194,note_off,,,,,24,0,1,,,0,81,64
16200,note_on,,,,,24,0,2,,,1,62,110
16200,note_on,,,,,6,0,1,,,0,79,110
16248,note_off,,,,,48,0,1,,,0,79,64
16260,note_on,,,,,12,0,1,,,0,81,110
16296,note_off,,,,,96,0,2,,,1,62,64
16308,note_off,,,,,48,0,1,,,0,81,64
16320,note_on,,,,,12,0,1,,,0,83,110
16320,note_on,,,,,24,0,2,,,1,67,110
16416,note_off,,,,,96,0,1,,,0,83,64
16416,note_off,,,,,96,0,2,,,1,67,64
16440,note_on,,,,,24,0,1,,,0,81,110
16440,note_on,,,,,24,0,2,,,1,62,110
16536,note_off,,,,,96,0,1,,,0,81,64
16536,note_off,,,,,96,0,2,,,1,62,64
16560,note_on,,,,,24,0,2,,,1,69,110
16560,note_on,,,,,24,0,1,,,0,79,110
16656,note_off,,,,,96,0,1,,,0,79,64
16656,note_off,,,,,96,0,2,,,1,69,64
16680,note_on,,,,,24,0,2,,,1,62,110
16680,note_on,,,,,24,0,1,,,0,78,110
16776,note_off,,,,,96,0,1,,,0,78,64
16776,note_off,,,,,96,0,2,,,1,62,64
16800,note_on,,,,,24,0,2,,,1,71,110
16800,note_on,,,,,24,0,1,,,0,79,110
16896,note_off,,,,,96,0,2,,,1,71,64
16920,note_on,,,,,24,0,2,,,1,62,110
16992,note_off,,,,,192,0,1,,,0,79,64
17016,note_off,,,,,96,0,2,,,1,62,64
17040,note_on,,,,,24,0,2,,,1,72,110
17040,note_on,,,,,48,0,1,,,0,74,110
17136,note_off,,,,,96,0,2,,,1,72,64
17160,note_on,,,,,24,0,2,,,1,62,110
17232,note_off,,,,,192,0,1,,,0,74,64
17256,note_off,,,,,96,0,2,,,1,62,64
17280,note_on,,,,,48,0,1,,,0,79,110
17280,note_on,,,,,24,0,2,,,1,71,110
