tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity,pitch
125520,note_on,0,0,4,,,,,,,,,,,,,,,3,,,60,100,
125760,note_on,0,0,4,,,,,,,,,,,,,,,3,,,55,100,
125760,note_on,240,0,4,,,,,,,,,,,,,,,3,,,60,0,
126240,note_on,480,0,4,,,,,,,,,,,,,,,3,,,55,0,
126240,note_on,6960,0,2,,,,,,,,,,,,,,,1,,,71,100,
126240,note_on,6960,0,3,,,,,,,,,,,,,,,2,,,65,100,
126720,note_on,0,0,3,,,,,,,,,,,,,,,2,,,64,100,
126720,note_on,480,0,3,,,,,,,,,,,,,,,2,,,65,0,
126720,note_on,480,0,2,,,,,,,,,,,,,,,1,,,71,0,
126720,note_on,480,0,4,,,,,,,,,,,,,,,3,,,60,100,
126720,note_on,0,0,2,,,,,,,,,,,,,,,1,,,72,100,
126960,note_on,240,0,4,,,,,,,,,,,,,,,3,,,60,0,
126960,note_on,0,0,2,,,,,,,,,,,,,,,1,,,79,100,
126960,note_on,240,0,3,,,,,,,,,,,,,,,2,,,64,0,
126960,note_on,240,0,2,,,,,,,,,,,,,,,1,,,72,0,
127080,note_on,120,0,2,,,,,,,,,,,,,,,1,,,79,0,
127080,note_on,0,0,2,,,,,,,,,,,,,,,1,,,77,100,
127200,note_on,120,0,2,,,,,,,,,,,,,,,1,,,77,0,
127200,note_on,0,0,2,,,,,,,,,,,,,,,1,,,76,100,
127440,note_on,0,0,2,,,,,,,,,,,,,,,1,,,79,100,
127440,note_on,240,0,2,,,,,,,,,,,,,,,1,,,76,0,
127680,note_on,240,0,2,,,,,,,,,,,,,,,1,,,79,0,
127680,note_on,0,0,2,,,,,,,,,,,,,,,1,,,72,100,
127920,note_on,0,0,2,,,,,,,,,,,,,,,1,,,76,100,
127920,note_on,240,0,2,,,,,,,,,,,,,,,1,,,72,0,
128160,note_on,240,0,2,,,,,,,,,,,,,,,1,,,76,0,
128160,note_on,0,0,2,,,,,,,,,,,,,,,1,,,67,100,
128400,note_on,240,0,2,,,,,,,,,,,,,,,1,,,67,0,
128400,note_on,0,0,2,,,,,,,,,,,,,,,1,,,72,100,
128640,note_on,240,0,2,,,,,,,,,,,,,,,1,,,72,0,
128640,note_on,0,0,2,,,,,,,,,,,,,,,1,,,64,100,
128880,note_on,240,0,2,,,,,,,,,,,,,,,1,,,64,0,
128880,note_on,0,0,2,,,,,,,,,,,,,,,1,,,67,100,
129120,note_on,0,0,2,,,,,,,,,,,,,,,1,,,60,100,
129120,note_on,240,0,2,,,,,,,,,,,,,,,1,,,67,0,
129360,note_on,240,0,2,,,,,,,,,,,,,,,1,,,60,0,
129360,note_on,0,0,2,,,,,,,,,,,,,,,1,,,64,100,
129600,note_on,0,0,2,,,,,,,,,,,,,,,1,,,55,100,
129600,note_on,240,0,2,,,,,,,,,,,,,,,1,,,64,0,
129840,note_on,0,0,2,,,,,,,,,,,,,,,1,,,76,100,
129840,note_on,240,0,2,,,,,,,,,,,,,,,1,,,55,0,
130080,note_on,0,0,2,,,,,,,,,,,,,,,1,,,74,100,
130080,note_on,240,0,2,,,,,,,,,,,,,,,1,,,76,0,
130320,note_on,0,0,2,,,,,,,,,,,,,,,1,,,72,100,
130320,note_on,240,0,2,,,,,,,,,,,,,,,1,,,74,0,
130560,note_on,240,0,2,,,,,,,,,,,,,,,1,,,72,0,
130560,note_on,0,0,2,,,,,,,,,,,,,,,1,,,71,100,
130680,note_on,120,0,2,,,,,,,,,,,,,,,1,,,71,0,
130680,note_on,0,0,2,,,,,,,,,,,,,,,1,,,79,100,
130800,note_on,120,0,2,,,,,,,,,,,,,,,1,,,79,0,
130800,note_on,0,0,2,,,,,,,,,,,,,,,1,,,78,100,
130920,note_on,120,0,2,,,,,,,,,,,,,,,1,,,78,0,
130920,note_on,0,0,2,,,,,,,,,,,,,,,1,,,76,100,
131040,note_on,120,0,2,,,,,,,,,,,,,,,1,,,76,0,
131040,note_on,0,0,2,,,,,,,,,,,,,,,1,,,74,100,
131280,note_on,0,0,2,,,,,,,,,,,,,,,1,,,79,100,
131280,note_on,240,0,2,,,,,,,,,,,,,,,1,,,74,0,
131520,note_on,240,0,2,,,,,,,,,,,,,,,1,,,79,0,
131520,note_on,0,0,2,,,,,,,,,,,,,,,1,,,71,100,
131760,note_on,240,0,2,,,,,,,,,,,,,,,1,,,71,0,
131760,note_on,0,0,2,,,,,,,,,,,,,,,1,,,74,100,
132000,note_on,240,0,2,,,,,,,,,,,,,,,1,,,74,0,
132000,note_on,0,0,2,,,,,,,,,,,,,,,1,,,67,100,
132240,note_on,240,0,2,,,,,,,,,,,,,,,1,,,67,0,
132240,note_on,0,0,2,,,,,,,,,,,,,,,1,,,71,100,
132480,note_on,240,0,2,,,,,,,,,,,,,,,1,,,71,0,
132480,note_on,0,0,2,,,,,,,,,,,,,,,1,,,62,100,
132720,note_on,0,0,2,,,,,,,,,,,,,,,1,,,67,100,
132720,note_on,240,0,2,,,,,,,,,,,,,,,1,,,62,0,
132960,note_on,240,0,2,,,,,,,,,,,,,,,1,,,67,0,
132960,note_on,0,0,2,,,,,,,,,,,,,,,1,,,59,100,
133200,note_on,240,0,2,,,,,,,,,,,,,,,1,,,59,0,
133200,note_on,0,0,2,,,,,,,,,,,,,,,1,,,62,100,
133440,note_on,240,0,2,,,,,,,,,,,,,,,1,,,62,0,
133440,note_on,0,0,2,,,,,,,,,,,,,,,1,,,55,100,
133680,note_on,0,0,2,,,,,,,,,,,,,,,1,,,74,100,
133680,note_on,240,0,2,,,,,,,,,,,,,,,1,,,55,0,
133920,note_on,240,0,2,,,,,,,,,,,,,,,1,,,74,0,
133920,note_on,0,0,2,,,,,,,,,,,,,,,1,,,72,100,
134160,note_on,0,0,2,,,,,,,,,,,,,,,1,,,71,100,
134160,note_on,240,0,2,,,,,,,,,,,,,,,1,,,72,0,
134400,note_on,240,0,2,,,,,,,,,,,,,,,1,,,71,0,
134400,note_on,0,0,2,,,,,,,,,,,,,,,1,,,72,100,
134640,note_on,0,0,2,,,,,,,,,,,,,,,1,,,81,100,
134640,note_on,240,0,2,,,,,,,,,,,,,,,1,,,72,0,
134760,note_on,0,0,2,,,,,,,,,,,,,,,1,,,79,100,
134760,note_on,120,0,2,,,,,,,,,,,,,,,1,,,81,0,
134880,note_on,120,0,2,,,,,,,,,,,,,,,1,,,79,0,
134880,note_on,0,0,2,,,,,,,,,,,,,,,1,,,78,100,
135120,note_on,240,0,2,,,,,,,,,,,,,,,1,,,78,0,
135120,note_on,0,0,2,,,,,,,,,,,,,,,1,,,81,100,
135360,note_on,240,0,2,,,,,,,,,,,,,,,1,,,81,0,
135360,note_on,0,0,2,,,,,,,,,,,,,,,1,,,72,100,
135600,note_on,0,0,2,,,,,,,,,,,,,,,1,,,78,100,
135600,note_on,240,0,2,,,,,,,,,,,,,,,1,,,72,0,
135840,note_on,240,0,2,,,,,,,,,,,,,,,1,,,78,0,
135840,note_on,0,0,2,,,,,,,,,,,,,,,1,,,69,100,
136080,note_on,0,0,2,,,,,,,,,,,,,,,1,,,72,100,
136080,note_on,240,0,2,,,,,,,,,,,,,,,1,,,69,0,
136320,note_on,0,0,2,,,,,,,,,,,,,,,1,,,66,100,
136320,note_on,240,0,2,,,,,,,,,,,,,,,1,,,72,0,
136560,note_on,0,0,2,,,,,,,,,,,,,,,1,,,69,100,
136560,note_on,240,0,2,,,,,,,,,,,,,,,1,,,66,0,
136800,note_on,0,0,2,,,,,,,,,,,,,,,1,,,62,100,
136800,note_on,240,0,2,,,,,,,,,,,,,,,1,,,69,0,
137040,note_on,0,0,2,,,,,,,,,,,,,,,1,,,66,100,
137040,note_on,240,0,2,,,,,,,,,,,,,,,1,,,62,0,
137280,note_on,0,0,2,,,,,,,,,,,,,,,1,,,69,100,
137280,note_on,240,0,2,,,,,,,,,,,,,,,1,,,66,0,
137520,note_on,240,0,2,,,,,,,,,,,,,,,1,,,69,0,
137520,note_on,0,0,2,,,,,,,,,,,,,,,1,,,72,100,
137760,note_on,240,0,2,,,,,,,,,,,,,,,1,,,72,0,
137760,note_on,0,0,2,,,,,,,,,,,,,,,1,,,78,100,
138000,note_on,240,0,2,,,,,,,,,,,,,,,1,,,78,0,
138000,note_on,0,0,2,,,,,,,,,,,,,,,1,,,81,100,
138240,note_on,240,0,2,,,,,,,,,,,,,,,1,,,81,0,
138240,note_on,0,0,2,,,,,,,,,,,,,,,1,,,55,100,
138480,note_on,240,0,2,,,,,,,,,,,,,,,1,,,55,0,
138480,note_on,0,0,2,,,,,,,,,,,,,,,1,,,62,100,
138720,note_on,240,0,2,,,,,,,,,,,,,,,1,,,62,0,
138720,note_on,0,0,2,,,,,,,,,,,,,,,1,,,66,100,
138960,note_on,240,0,2,,,,,,,,,,,,,,,1,,,66,0,
138960,note_on,0,0,2,,,,,,,,,,,,,,,1,,,72,100,
139200,note_on,240,0,2,,,,,,,,,,,,,,,1,,,72,0,
139200,note_on,0,0,2,,,,,,,,,,,,,,,1,,,71,100,
139440,note_on,0,0,2,,,,,,,,,,,,,,,1,,,67,100,
139440,note_on,240,0,2,,,,,,,,,,,,,,,1,,,71,0,
139680,note_on,0,0,2,,,,,,,,,,,,,,,1,,,64,100,
139680,note_on,240,0,2,,,,,,,,,,,,,,,1,,,67,0,
139920,note_on,0,0,2,,,,,,,,,,,,,,,1,,,67,100,
139920,note_on,240,0,2,,,,,,,,,,,,,,,1,,,64,0,
140160,note_on,240,0,2,,,,,,,,,,,,,,,1,,,67,0,
140160,note_on,0,0,2,,,,,,,,,,,,,,,1,,,61,100,
140400,note_on,240,0,2,,,,,,,,,,,,,,,1,,,61,0,
140400,note_on,0,0,2,,,,,,,,,,,,,,,1,,,64,100,
140520,note_on,120,0,2,,,,,,,,,,,,,,,1,,,64,0,
140520,note_on,0,0,2,,,,,,,,,,,,,,,1,,,65,100,
140640,note_on,120,0,2,,,,,,,,,,,,,,,1,,,65,0,
140640,note_on,0,0,2,,,,,,,,,,,,,,,1,,,67,100,
140880,note_on,240,0,2,,,,,,,,,,,,,,,1,,,67,0,
140880,note_on,0,0,2,,,,,,,,,,,,,,,1,,,64,100,
141120,note_on,240,0,2,,,,,,,,,,,,,,,1,,,64,0,
141120,note_on,0,0,2,,,,,,,,,,,,,,,1,,,70,100,
141360,note_on,0,0,2,,,,,,,,,,,,,,,1,,,67,100,
141360,note_on,240,0,2,,,,,,,,,,,,,,,1,,,70,0,
141600,note_on,0,0,2,,,,,,,,,,,,,,,1,,,73,100,
141600,note_on,240,0,2,,,,,,,,,,,,,,,1,,,67,0,
141840,note_on,240,0,2,,,,,,,,,,,,,,,1,,,73,0,
141840,note_on,0,0,2,,,,,,,,,,,,,,,1,,,76,100,
142080,note_on,240,0,2,,,,,,,,,,,,,,,1,,,76,0,
142080,note_on,0,0,2,,,,,,,,,,,,,,,1,,,65,100,
142320,note_on,240,0,2,,,,,,,,,,,,,,,1,,,65,0,
142320,note_on,0,0,2,,,,,,,,,,,,,,,1,,,69,100,
142560,note_on,240,0,2,,,,,,,,,,,,,,,1,,,69,0,
142560,note_on,0,0,2,,,,,,,,,,,,,,,1,,,79,100,
142800,note_on,240,0,2,,,,,,,,,,,,,,,1,,,79,0,
142800,note_on,0,0,2,,,,,,,,,,,,,,,1,,,73,100,
143040,note_on,240,0,2,,,,,,,,,,,,,,,1,,,73,0,
143040,note_on,0,0,2,,,,,,,,,,,,,,,1,,,74,100,
143280,note_on,240,0,2,,,,,,,,,,,,,,,1,,,74,0,
143280,note_on,0,0,2,,,,,,,,,,,,,,,1,,,69,100,
143520,note_on,240,0,2,,,,,,,,,,,,,,,1,,,69,0,
143520,note_on,0,0,2,,,,,,,,,,,,,,,1,,,70,100,
143760,note_on,240,0,2,,,,,,,,,,,,,,,1,,,70,0,
143760,note_on,0,0,2,,,,,,,,,,,,,,,1,,,74,100,
144000,note_on,240,0,2,,,,,,,,,,,,,,,1,,,74,0,
144000,note_on,0,0,2,,,,,,,,,,,,,,,1,,,68,100,
144240,note_on,240,0,2,,,,,,,,,,,,,,,1,,,68,0,
144240,note_on,0,0,2,,,,,,,,,,,,,,,1,,,71,100,
144360,note_on,120,0,2,,,,,,,,,,,,,,,1,,,71,0,
144360,note_on,0,0,2,,,,,,,,,,,,,,,1,,,72,100,
144480,note_on,120,0,2,,,,,,,,,,,,,,,1,,,72,0,
144480,note_on,0,0,2,,,,,,,,,,,,,,,1,,,74,100,
144720,note_on,240,0,2,,,,,,,,,,,,,,,1,,,74,0,
144720,note_on,0,0,2,,,,,,,,,,,,,,,1,,,71,100,
144960,note_on,0,0,2,,,,,,,,,,,,,,,1,,,77,100,
144960,note_on,240,0,2,,,,,,,,,,,,,,,1,,,71,0,
145200,note_on,240,0,2,,,,,,,,,,,,,,,1,,,77,0,
145200,note_on,0,0,2,,,,,,,,,,,,,,,1,,,74,100,
145440,note_on,240,0,2,,,,,,,,,,,,,,,1,,,74,0,
145440,note_on,0,0,2,,,,,,,,,,,,,,,1,,,80,100,
145680,note_on,240,0,2,,,,,,,,,,,,,,,1,,,80,0,
145680,note_on,0,0,2,,,,,,,,,,,,,,,1,,,83,100,
145920,note_on,0,0,2,,,,,,,,,,,,,,,1,,,64,100,
145920,note_on,240,0,2,,,,,,,,,,,,,,,1,,,83,0,
146160,note_on,240,0,2,,,,,,,,,,,,,,,1,,,64,0,
146160,note_on,0,0,2,,,,,,,,,,,,,,,1,,,72,100,
146400,note_on,240,0,2,,,,,,,,,,,,,,,1,,,72,0,
146400,note_on,0,0,2,,,,,,,,,,,,,,,1,,,76,100,
146640,note_on,240,0,2,,,,,,,,,,,,,,,1,,,76,0,
146640,note_on,0,0,2,,,,,,,,,,,,,,,1,,,80,100,
146880,note_on,240,0,2,,,,,,,,,,,,,,,1,,,80,0,
146880,note_on,0,0,2,,,,,,,,,,,,,,,1,,,81,100,
147120,note_on,0,0,2,,,,,,,,,,,,,,,1,,,84,100,
147120,note_on,240,0,2,,,,,,,,,,,,,,,1,,,81,0,
147360,note_on,240,0,2,,,,,,,,,,,,,,,1,,,84,0,
147360,note_on,0,0,2,,,,,,,,,,,,,,,1,,,78,100,
147600,note_on,240,0,2,,,,,,,,,,,,,,,1,,,78,0,
147600,note_on,0,0,2,,,,,,,,,,,,,,,1,,,81,100,
147840,note_on,240,0,2,,,,,,,,,,,,,,,1,,,81,0,
147840,note_on,0,0,2,,,,,,,,,,,,,,,1,,,75,100,
148080,note_on,240,0,2,,,,,,,,,,,,,,,1,,,75,0,
148080,note_on,0,0,2,,,,,,,,,,,,,,,1,,,78,100,
148200,note_on,120,0,2,,,,,,,,,,,,,,,1,,,78,0,
148200,note_on,0,0,2,,,,,,,,,,,,,,,1,,,79,100,
148320,note_on,120,0,2,,,,,,,,,,,,,,,1,,,79,0,
148320,note_on,0,0,2,,,,,,,,,,,,,,,1,,,81,100,
148560,note_on,240,0,2,,,,,,,,,,,,,,,1,,,81,0,
148560,note_on,0,0,2,,,,,,,,,,,,,,,1,,,78,100,
148800,note_on,0,0,2,,,,,,,,,,,,,,,1,,,75,100,
148800,note_on,240,0,2,,,,,,,,,,,,,,,1,,,78,0,
149040,note_on,240,0,2,,,,,,,,,,,,,,,1,,,75,0,
149040,note_on,0,0,2,,,,,,,,,,,,,,,1,,,71,100,
149280,note_on,240,0,2,,,,,,,,,,,,,,,1,,,71,0,
149280,note_on,0,0,2,,,,,,,,,,,,,,,1,,,72,100,
149520,note_on,240,0,2,,,,,,,,,,,,,,,1,,,72,0,
149520,note_on,0,0,2,,,,,,,,,,,,,,,1,,,63,100,
149760,note_on,240,0,2,,,,,,,,,,,,,,,1,,,63,0,
149760,note_on,0,0,2,,,,,,,,,,,,,,,1,,,64,100,
150000,note_on,240,0,2,,,,,,,,,,,,,,,1,,,64,0,
150000,note_on,0,0,2,,,,,,,,,,,,,,,1,,,71,100,
150240,note_on,240,0,2,,,,,,,,,,,,,,,1,,,71,0,
150240,note_on,0,0,2,,,,,,,,,,,,,,,1,,,75,100,
150480,note_on,240,0,2,,,,,,,,,,,,,,,1,,,75,0,
150480,note_on,0,0,2,,,,,,,,,,,,,,,1,,,81,100,
150720,note_on,0,0,2,,,,,,,,,,,,,,,1,,,79,100,
150720,note_on,240,0,2,,,,,,,,,,,,,,,1,,,81,0,
150960,note_on,0,0,2,,,,,,,,,,,,,,,1,,,83,100,
150960,note_on,240,0,2,,,,,,,,,,,,,,,1,,,79,0,
151080,note_on,120,0,2,,,,,,,,,,,,,,,1,,,83,0,
151080,note_on,0,0,2,,,,,,,,,,,,,,,1,,,81,100,
151200,note_on,120,0,2,,,,,,,,,,,,,,,1,,,81,0,
151200,note_on,0,0,2,,,,,,,,,,,,,,,1,,,79,100,
151440,note_on,240,0,2,,,,,,,,,,,,,,,1,,,79,0,
151440,note_on,0,0,2,,,,,,,,,,,,,,,1,,,76,100,
151680,note_on,240,0,2,,,,,,,,,,,,,,,1,,,76,0,
151680,note_on,0,0,2,,,,,,,,,,,,,,,1,,,73,100,
151920,note_on,240,0,2,,,,,,,,,,,,,,,1,,,73,0,
151920,note_on,0,0,2,,,,,,,,,,,,,,,1,,,70,100,
152040,note_on,120,0,2,,,,,,,,,,,,,,,1,,,70,0,
152040,note_on,0,0,2,,,,,,,,,,,,,,,1,,,69,100,
152160,note_on,120,0,2,,,,,,,,,,,,,,,1,,,69,0,
152160,note_on,0,0,2,,,,,,,,,,,,,,,1,,,67,100,
152400,note_on,0,0,2,,,,,,,,,,,,,,,1,,,64,100,
152400,note_on,240,0,2,,,,,,,,,,,,,,,1,,,67,0,
152640,note_on,0,0,2,,,,,,,,,,,,,,,1,,,61,100,
152640,note_on,240,0,2,,,,,,,,,,,,,,,1,,,64,0,
152880,note_on,0,0,2,,,,,,,,,,,,,,,1,,,62,100,
152880,note_on,240,0,2,,,,,,,,,,,,,,,1,,,61,0,
153000,note_on,120,0,2,,,,,,,,,,,,,,,1,,,62,0,
153000,note_on,0,0,2,,,,,,,,,,,,,,,1,,,64,100,
153120,note_on,120,0,2,,,,,,,,,,,,,,,1,,,64,0,
153120,note_on,0,0,2,,,,,,,,,,,,,,,1,,,57,100,
153360,note_on,240,0,2,,,,,,,,,,,,,,,1,,,57,0,
153360,note_on,0,0,2,,,,,,,,,,,,,,,1,,,59,100,
153480,note_on,120,0,2,,,,,,,,,,,,,,,1,,,59,0,
153480,note_on,0,0,2,,,,,,,,,,,,,,,1,,,61,100,
153600,note_on,120,0,2,,,,,,,,,,,,,,,1,,,61,0,
153600,note_on,0,0,2,,,,,,,,,,,,,,,1,,,62,100,
153840,note_on,240,0,2,,,,,,,,,,,,,,,1,,,62,0,
153840,note_on,0,0,2,,,,,,,,,,,,,,,1,,,69,100,
154080,note_on,0,0,2,,,,,,,,,,,,,,,1,,,73,100,
154080,note_on,240,0,2,,,,,,,,,,,,,,,1,,,69,0,
154320,note_on,0,0,2,,,,,,,,,,,,,,,1,,,79,100,
154320,note_on,240,0,2,,,,,,,,,,,,,,,1,,,73,0,
154560,note_on,240,0,2,,,,,,,,,,,,,,,1,,,79,0,
154560,note_on,0,0,2,,,,,,,,,,,,,,,1,,,77,100,
154800,note_on,240,0,2,,,,,,,,,,,,,,,1,,,77,0,
154800,note_on,0,0,2,,,,,,,,,,,,,,,1,,,81,100,
154920,note_on,120,0,2,,,,,,,,,,,,,,,1,,,81,0,
154920,note_on,0,0,2,,,,,,,,,,,,,,,1,,,79,100,
155040,note_on,120,0,2,,,,,,,,,,,,,,,1,,,79,0,
155040,note_on,0,0,2,,,,,,,,,,,,,,,1,,,77,100,
155280,note_on,240,0,2,,,,,,,,,,,,,,,1,,,77,0,
155280,note_on,0,0,2,,,,,,,,,,,,,,,1,,,74,100,
155520,note_on,240,0,2,,,,,,,,,,,,,,,1,,,74,0,
155520,note_on,0,0,2,,,,,,,,,,,,,,,1,,,71,100,
155760,note_on,0,0,2,,,,,,,,,,,,,,,1,,,68,100,
155760,note_on,240,0,2,,,,,,,,,,,,,,,1,,,71,0,
155880,note_on,0,0,2,,,,,,,,,,,,,,,1,,,67,100,
155880,note_on,120,0,2,,,,,,,,,,,,,,,1,,,68,0,
156000,note_on,120,0,2,,,,,,,,,,,,,,,1,,,67,0,
156000,note_on,0,0,2,,,,,,,,,,,,,,,1,,,65,100,
156240,note_on,240,0,2,,,,,,,,,,,,,,,1,,,65,0,
156240,note_on,0,0,2,,,,,,,,,,,,,,,1,,,62,100,
156480,note_on,240,0,2,,,,,,,,,,,,,,,1,,,62,0,
156480,note_on,0,0,2,,,,,,,,,,,,,,,1,,,59,100,
156720,note_on,0,0,2,,,,,,,,,,,,,,,1,,,60,100,
156720,note_on,240,0,2,,,,,,,,,,,,,,,1,,,59,0,
156840,note_on,120,0,2,,,,,,,,,,,,,,,1,,,60,0,
156840,note_on,0,0,2,,,,,,,,,,,,,,,1,,,62,100,
156960,note_on,120,0,2,,,,,,,,,,,,,,,1,,,62,0,
156960,note_on,0,0,2,,,,,,,,,,,,,,,1,,,55,100,
157200,note_on,240,0,2,,,,,,,,,,,,,,,1,,,55,0,
157200,note_on,0,0,2,,,,,,,,,,,,,,,1,,,57,100,
157320,note_on,120,0,2,,,,,,,,,,,,,,,1,,,57,0,
157320,note_on,0,0,2,,,,,,,,,,,,,,,1,,,59,100,
157440,note_on,120,0,2,,,,,,,,,,,,,,,1,,,59,0,
157440,note_on,0,0,2,,,,,,,,,,,,,,,1,,,60,100,
157680,note_on,240,0,2,,,,,,,,,,,,,,,1,,,60,0,
157680,note_on,0,0,2,,,,,,,,,,,,,,,1,,,67,100,
157920,note_on,240,0,2,,,,,,,,,,,,,,,1,,,67,0,
157920,note_on,0,0,2,,,,,,,,,,,,,,,1,,,71,100,
158160,note_on,240,0,2,,,,,,,,,,,,,,,1,,,71,0,
158160,note_on,0,0,2,,,,,,,,,,,,,,,1,,,77,100,
158400,note_on,240,0,2,,,,,,,,,,,,,,,1,,,77,0,
158400,note_on,0,0,2,,,,,,,,,,,,,,,1,,,76,100,
158640,note_on,240,0,2,,,,,,,,,,,,,,,1,,,76,0,
158640,note_on,0,0,2,,,,,,,,,,,,,,,1,,,79,100,
158760,note_on,120,0,2,,,,,,,,,,,,,,,1,,,79,0,
158760,note_on,0,0,2,,,,,,,,,,,,,,,1,,,77,100,
158880,note_on,120,0,2,,,,,,,,,,,,,,,1,,,77,0,
158880,note_on,0,0,2,,,,,,,,,,,,,,,1,,,76,100,
159120,note_on,240,0,2,,,,,,,,,,,,,,,1,,,76,0,
159120,note_on,0,0,2,,,,,,,,,,,,,,,1,,,72,100,
159360,note_on,0,0,2,,,,,,,,,,,,,,,1,,,77,100,
159360,note_on,240,0,2,,,,,,,,,,,,,,,1,,,72,0,
159600,note_on,240,0,2,,,,,,,,,,,,,,,1,,,77,0,
159600,note_on,0,0,2,,,,,,,,,,,,,,,1,,,74,100,
159720,note_on,120,0,2,,,,,,,,,,,,,,,1,,,74,0,
159720,note_on,0,0,2,,,,,,,,,,,,,,,1,,,72,100,
159840,note_on,120,0,2,,,,,,,,,,,,,,,1,,,72,0,
159840,note_on,0,0,2,,,,,,,,,,,,,,,1,,,71,100,
160080,note_on,240,0,2,,,,,,,,,,,,,,,1,,,71,0,
160080,note_on,0,0,2,,,,,,,,,,,,,,,1,,,74,100,
160320,note_on,0,0,2,,,,,,,,,,,,,,,1,,,68,100,
160320,note_on,240,0,2,,,,,,,,,,,,,,,1,,,74,0,
160560,note_on,0,0,2,,,,,,,,,,,,,,,1,,,69,100,
160560,note_on,240,0,2,,,,,,,,,,,,,,,1,,,68,0,
160680,note_on,120,0,2,,,,,,,,,,,,,,,1,,,69,0,
160680,note_on,0,0,2,,,,,,,,,,,,,,,1,,,71,100,
160800,note_on,120,0,2,,,,,,,,,,,,,,,1,,,71,0,
160800,note_on,0,0,2,,,,,,,,,,,,,,,1,,,64,100,
161040,note_on,240,0,2,,,,,,,,,,,,,,,1,,,64,0,
161040,note_on,0,0,2,,,,,,,,,,,,,,,1,,,66,100,
161160,note_on,120,0,2,,,,,,,,,,,,,,,1,,,66,0,
161160,note_on,0,0,2,,,,,,,,,,,,,,,1,,,68,100,
161280,note_on,120,0,2,,,,,,,,,,,,,,,1,,,68,0,
161280,note_on,0,0,2,,,,,,,,,,,,,,,1,,,57,100,
161520,note_on,240,0,2,,,,,,,,,,,,,,,1,,,57,0,
161520,note_on,0,0,2,,,,,,,,,,,,,,,1,,,64,100,
161760,note_on,0,0,2,,,,,,,,,,,,,,,1,,,68,100,
161760,note_on,240,0,2,,,,,,,,,,,,,,,1,,,64,0,
162000,note_on,240,0,2,,,,,,,,,,,,,,,1,,,68,0,
162000,note_on,0,0,2,,,,,,,,,,,,,,,1,,,74,100,
162240,note_on,240,0,2,,,,,,,,,,,,,,,1,,,74,0,
162240,note_on,0,0,2,,,,,,,,,,,,,,,1,,,72,100,
162480,note_on,240,0,2,,,,,,,,,,,,,,,1,,,72,0,
162480,note_on,0,0,2,,,,,,,,,,,,,,,1,,,69,100,
162720,note_on,240,0,2,,,,,,,,,,,,,,,1,,,69,0,
162720,note_on,0,0,2,,,,,,,,,,,,,,,1,,,65,100,
162960,note_on,240,0,2,,,,,,,,,,,,,,,1,,,65,0,
162960,note_on,0,0,2,,,,,,,,,,,,,,,1,,,69,100,
163200,note_on,240,0,2,,,,,,,,,,,,,,,1,,,69,0,
163200,note_on,0,0,2,,,,,,,,,,,,,,,1,,,59,100,
163440,note_on,240,0,2,,,,,,,,,,,,,,,1,,,59,0,
163440,note_on,0,0,2,,,,,,,,,,,,,,,1,,,62,100,
163680,note_on,0,0,2,,,,,,,,,,,,,,,1,,,68,100,
163680,note_on,240,0,2,,,,,,,,,,,,,,,1,,,62,0,
163920,note_on,0,0,2,,,,,,,,,,,,,,,1,,,76,100,
163920,note_on,240,0,2,,,,,,,,,,,,,,,1,,,68,0,
164160,note_on,240,0,2,,,,,,,,,,,,,,,1,,,76,0,
164160,note_on,0,0,2,,,,,,,,,,,,,,,1,,,74,100,
164400,note_on,240,0,2,,,,,,,,,,,,,,,1,,,74,0,
164400,note_on,0,0,2,,,,,,,,,,,,,,,1,,,71,100,
164640,note_on,240,0,2,,,,,,,,,,,,,,,1,,,71,0,
164640,note_on,0,0,2,,,,,,,,,,,,,,,1,,,68,100,
164880,note_on,240,0,2,,,,,,,,,,,,,,,1,,,68,0,
164880,note_on,0,0,2,,,,,,,,,,,,,,,1,,,71,100,
165120,note_on,240,0,2,,,,,,,,,,,,,,,1,,,71,0,
165120,note_on,0,0,2,,,,,,,,,,,,,,,1,,,60,100,
165360,note_on,240,0,2,,,,,,,,,,,,,,,1,,,60,0,
165360,note_on,0,0,2,,,,,,,,,,,,,,,1,,,64,100,
165600,note_on,240,0,2,,,,,,,,,,,,,,,1,,,64,0,
165600,note_on,0,0,2,,,,,,,,,,,,,,,1,,,68,100,
165840,note_on,240,0,2,,,,,,,,,,,,,,,1,,,68,0,
165840,note_on,0,0,2,,,,,,,,,,,,,,,1,,,77,100,
166080,note_on,0,0,2,,,,,,,,,,,,,,,1,,,76,100,
166080,note_on,240,0,2,,,,,,,,,,,,,,,1,,,77,0,
166320,note_on,240,0,2,,,,,,,,,,,,,,,1,,,76,0,
166320,note_on,0,0,2,,,,,,,,,,,,,,,1,,,72,100,
166560,note_on,240,0,2,,,,,,,,,,,,,,,1,,,72,0,
166560,note_on,0,0,2,,,,,,,,,,,,,,,1,,,69,100,
166800,note_on,240,0,2,,,,,,,,,,,,,,,1,,,69,0,
166800,note_on,0,0,2,,,,,,,,,,,,,,,1,,,72,100,
167040,note_on,240,0,2,,,,,,,,,,,,,,,1,,,72,0,
