tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,channel,control,value,program,note,velocity
45680,control_change,,40,0,3,,,,,,,2,7,90,,,
45680,control_change,,40,0,1,,,,,,,0,7,104,,,
45720,note_on,,0,0,3,,,,,,,2,,,,48,64
45720,note_off,,120,0,2,,,,,,,1,,,,62,64
45720,note_off,,40,0,3,,,,,,,2,,,,46,64
45720,control_change,,0,0,1,,,,,,,0,7,102,,,
45720,note_off,,40,0,1,,,,,,,0,,,,65,64
45760,control_change,,40,0,1,,,,,,,0,7,100,,,
45760,control_change,,40,0,3,,,,,,,2,7,89,,,
45800,control_change,,40,0,1,,,,,,,0,7,98,,,
45800,control_change,,40,0,3,,,,,,,2,7,88,,,
45840,note_on,,120,0,2,,,,,,,1,,,,65,64
45840,note_on,,0,0,3,,,,,,,2,,,,46,64
45840,control_change,,0,0,1,,,,,,,0,7,97,,,
45840,note_off,,40,0,3,,,,,,,2,,,,48,64
45840,note_on,,40,0,1,,,,,,,0,,,,57,64
45880,control_change,,40,0,3,,,,,,,2,7,87,,,
45880,control_change,,40,0,1,,,,,,,0,7,95,,,
45920,control_change,,40,0,3,,,,,,,2,7,86,,,
45920,control_change,,40,0,1,,,,,,,0,7,93,,,
45944,set_tempo,603015,380,1,0,,,,,,,,,,,,
45960,note_off,,120,0,2,,,,,,,1,,,,65,64
45960,control_change,,0,0,3,,,,,,,2,7,85,,,
45960,note_on,,0,0,3,,,,,,,2,,,,45,64
45960,note_off,,40,0,1,,,,,,,0,,,,57,64
45960,control_change,,0,0,1,,,,,,,0,7,91,,,
45960,note_off,,40,0,3,,,,,,,2,,,,46,64
46000,control_change,,40,0,1,,,,,,,0,7,90,,,
46040,control_change,,80,0,3,,,,,,,2,7,84,,,
46040,control_change,,40,0,1,,,,,,,0,7,88,,,
46080,note_on,,120,0,2,,,,,,,1,,,,65,64
46080,control_change,,0,0,1,,,,,,,0,7,86,,,
46080,note_on,,40,0,1,,,,,,,0,,,,58,64
46080,note_on,,0,0,3,,,,,,,2,,,,43,64
46080,note_off,,40,0,3,,,,,,,2,,,,45,64
46080,control_change,,0,0,3,,,,,,,2,7,83,,,
46100,set_tempo,598922,156,1,0,,,,,,,,,,,,
46120,control_change,,40,0,1,,,,,,,0,7,84,,,
46120,set_tempo,601926,20,1,0,,,,,,,,,,,,
46140,set_tempo,604961,20,1,0,,,,,,,,,,,,
46160,set_tempo,608026,20,1,0,,,,,,,,,,,,
46160,control_change,,80,0,3,,,,,,,2,7,82,,,
46180,set_tempo,611122,20,1,0,,,,,,,,,,,,
46200,set_tempo,614251,20,1,0,,,,,,,,,,,,
46200,note_off,,80,0,1,,,,,,,0,,,,58,64
46200,note_off,,40,0,3,,,,,,,2,,,,43,64
46200,note_on,,0,0,3,,,,,,,2,,,,45,64
46200,note_off,,120,0,2,,,,,,,1,,,,65,64
46200,control_change,,0,0,3,,,,,,,2,7,81,,,
46220,set_tempo,617411,20,1,0,,,,,,,,,,,,
46240,set_tempo,620604,20,1,0,,,,,,,,,,,,
46260,set_tempo,623830,20,1,0,,,,,,,,,,,,
46280,control_change,,80,0,3,,,,,,,2,7,80,,,
46280,set_tempo,627090,20,1,0,,,,,,,,,,,,
46300,set_tempo,630385,20,1,0,,,,,,,,,,,,
46320,note_on,,120,0,1,,,,,,,0,,,,65,64
46320,note_off,,40,0,3,,,,,,,2,,,,45,64
46320,note_on,,0,0,3,,,,,,,2,,,,43,64
46320,control_change,,0,0,3,,,,,,,2,7,79,,,
46320,note_on,,120,0,2,,,,,,,1,,,,58,64
46320,set_tempo,633714,20,1,0,,,,,,,,,,,,
46340,set_tempo,637078,20,1,0,,,,,,,,,,,,
46360,set_tempo,640478,20,1,0,,,,,,,,,,,,
46380,set_tempo,647389,20,1,0,,,,,,,,,,,,
46400,control_change,,80,0,3,,,,,,,2,7,78,,,
46400,set_tempo,650900,20,1,0,,,,,,,,,,,,
46420,set_tempo,654450,20,1,0,,,,,,,,,,,,
46440,control_change,,0,0,3,,,,,,,2,7,77,,,
46440,note_off,,120,0,1,,,,,,,0,,,,65,64
46440,note_off,,120,0,2,,,,,,,1,,,,58,64
46440,set_tempo,658039,20,1,0,,,,,,,,,,,,
46440,note_off,,40,0,3,,,,,,,2,,,,43,64
46440,note_on,,0,0,3,,,,,,,2,,,,41,64
46460,set_tempo,661667,20,1,0,,,,,,,,,,,,
46480,set_tempo,665336,20,1,0,,,,,,,,,,,,
46500,set_tempo,669045,20,1,0,,,,,,,,,,,,
46520,control_change,,80,0,3,,,,,,,2,7,76,,,
46520,set_tempo,672797,20,1,0,,,,,,,,,,,,
46540,set_tempo,676590,20,1,0,,,,,,,,,,,,
46560,control_change,,0,0,3,,,,,,,2,7,75,,,
46560,note_on,,0,0,3,,,,,,,2,,,,48,64
46560,set_tempo,680426,20,1,0,,,,,,,,,,,,
46560,note_on,,120,0,2,,,,,,,1,,,,65,64
46560,note_on,,120,0,1,,,,,,,0,,,,57,64
46560,note_off,,40,0,3,,,,,,,2,,,,41,64
46580,set_tempo,684307,20,1,0,,,,,,,,,,,,
46600,set_tempo,688231,20,1,0,,,,,,,,,,,,
46600,control_change,,40,0,3,,,,,,,2,7,74,,,
46620,set_tempo,692201,20,1,0,,,,,,,,,,,,
46640,set_tempo,700280,20,1,0,,,,,,,,,,,,
46660,set_tempo,704391,20,1,0,,,,,,,,,,,,
46680,note_on,,0,0,3,,,,,,,2,,,,46,64
46680,note_off,,80,0,3,,,,,,,2,,,,48,64
46680,note_off,,120,0,2,,,,,,,1,,,,65,64
46680,note_off,,120,0,1,,,,,,,0,,,,57,64
46680,set_tempo,708550,20,1,0,,,,,,,,,,,,
46700,set_tempo,712758,20,1,0,,,,,,,,,,,,
46720,set_tempo,717017,20,1,0,,,,,,,,,,,,
46740,set_tempo,721327,20,1,0,,,,,,,,,,,,
46760,set_tempo,725689,20,1,0,,,,,,,,,,,,
46780,set_tempo,730105,20,1,0,,,,,,,,,,,,
46800,note_off,,120,0,3,,,,,,,2,,,,46,64
46800,note_on,,0,0,3,,,,,,,2,,,,45,64
46800,set_tempo,734574,20,1,0,,,,,,,,,,,,
46800,note_on,,120,0,2,,,,,,,1,,,,60,64
46800,note_on,,120,0,1,,,,,,,0,,,,65,64
46820,set_tempo,739098,20,1,0,,,,,,,,,,,,
46840,set_tempo,743679,20,1,0,,,,,,,,,,,,
46860,set_tempo,748316,20,1,0,,,,,,,,,,,,
46880,set_tempo,753012,20,1,0,,,,,,,,,,,,
46900,set_tempo,762583,20,1,0,,,,,,,,,,,,
46920,note_off,,120,0,3,,,,,,,2,,,,45,64
46920,note_on,,0,0,3,,,,,,,2,,,,46,64
46920,note_off,,120,0,1,,,,,,,0,,,,65,64
46920,set_tempo,767460,20,1,0,,,,,,,,,,,,
46920,note_off,,120,0,2,,,,,,,1,,,,60,64
46940,set_tempo,772400,20,1,0,,,,,,,,,,,,
46960,set_tempo,777403,20,1,0,,,,,,,,,,,,
46980,set_tempo,782473,20,1,0,,,,,,,,,,,,
47000,set_tempo,787608,20,1,0,,,,,,,,,,,,
47020,set_tempo,792812,20,1,0,,,,,,,,,,,,
47040,set_tempo,798085,20,1,0,,,,,,,,,,,,
47040,note_on,,120,0,1,,,,,,,0,,,,55,64
47040,note_off,,120,0,3,,,,,,,2,,,,46,64
47040,note_on,,0,0,3,,,,,,,2,,,,48,64
47040,note_on,,120,0,2,,,,,,,1,,,,64,64
47060,set_tempo,803428,20,1,0,,,,,,,,,,,,
47080,set_tempo,808843,20,1,0,,,,,,,,,,,,
47100,set_tempo,814332,20,1,0,,,,,,,,,,,,
47120,set_tempo,819896,20,1,0,,,,,,,,,,,,
47140,set_tempo,825537,20,1,0,,,,,,,,,,,,
47160,set_tempo,837054,20,1,0,,,,,,,,,,,,
47160,note_off,,120,0,2,,,,,,,1,,,,64,64
47160,note_off,,120,0,3,,,,,,,2,,,,48,64
47180,set_tempo,842933,20,1,0,,,,,,,,,,,,
47200,set_tempo,848896,20,1,0,,,,,,,,,,,,
47220,set_tempo,854944,20,1,0,,,,,,,,,,,,
47240,set_tempo,861079,20,1,0,,,,,,,,,,,,
47260,set_tempo,867303,20,1,0,,,,,,,,,,,,
47280,note_on,,0,0,1,,,,,,,0,,,,64,64
47280,note_off,,240,0,1,,,,,,,0,,,,55,64
47280,note_on,,120,0,3,,,,,,,2,,,,36,64
47280,set_tempo,873617,20,1,0,,,,,,,,,,,,
47280,note_on,,0,0,2,,,,,,,1,,,,60,64
47280,note_on,,120,0,2,,,,,,,1,,,,55,64
47300,set_tempo,880023,20,1,0,,,,,,,,,,,,
47320,set_tempo,886525,20,1,0,,,,,,,,,,,,
47340,set_tempo,893123,20,1,0,,,,,,,,,,,,
47360,set_tempo,899820,20,1,0,,,,,,,,,,,,
47380,set_tempo,906618,20,1,0,,,,,,,,,,,,
47400,note_off,,120,0,3,,,,,,,2,,,,36,64
47400,note_off,,120,0,1,,,,,,,0,,,,64,64
47400,set_tempo,913520,20,1,0,,,,,,,,,,,,
47420,set_tempo,927644,20,1,0,,,,,,,,,,,,
47440,set_tempo,934871,20,1,0,,,,,,,,,,,,
47460,set_tempo,942211,20,1,0,,,,,,,,,,,,
47480,set_tempo,949668,20,1,0,,,,,,,,,,,,
47500,set_tempo,957243,20,1,0,,,,,,,,,,,,
47520,note_on,,120,0,3,,,,,,,2,,,,41,90
47520,note_on,,120,0,1,,,,,,,0,,,,65,90
47520,note_off,,240,0,2,,,,,,,1,,,,55,64
47520,note_on,,0,0,2,,,,,,,1,,,,57,64
47520,set_tempo,964940,20,1,0,,,,,,,,,,,,
47540,set_tempo,972763,20,1,0,,,,,,,,,,,,
47560,set_tempo,980713,20,1,0,,,,,,,,,,,,
47580,set_tempo,988794,20,1,0,,,,,,,,,,,,
47600,set_tempo,997009,20,1,0,,,,,,,,,,,,
47620,set_tempo,1005362,20,1,0,,,,,,,,,,,,
47640,set_tempo,1013856,20,1,0,,,,,,,,,,,,
47660,set_tempo,1022495,20,1,0,,,,,,,,,,,,
47680,set_tempo,1040222,20,1,0,,,,,,,,,,,,
47700,set_tempo,1049318,20,1,0,,,,,,,,,,,,
47720,set_tempo,1058574,20,1,0,,,,,,,,,,,,
47740,set_tempo,1067996,20,1,0,,,,,,,,,,,,
47760,set_tempo,1077586,20,1,0,,,,,,,,,,,,
47780,set_tempo,1087350,20,1,0,,,,,,,,,,,,
47800,set_tempo,1097293,20,1,0,,,,,,,,,,,,
47820,set_tempo,1107420,20,1,0,,,,,,,,,,,,
47840,set_tempo,1117735,20,1,0,,,,,,,,,,,,
47860,set_tempo,1128244,20,1,0,,,,,,,,,,,,
47880,set_tempo,1138952,20,1,0,,,,,,,,,,,,
47900,set_tempo,1149866,20,1,0,,,,,,,,,,,,
47920,set_tempo,1160991,20,1,0,,,,,,,,,,,,
47940,set_tempo,1183899,20,1,0,,,,,,,,,,,,
47952,set_tempo,1212121,12,1,0,,,,,,,,,,,,
47972,set_tempo,1224490,20,1,0,,,,,,,,,,,,
48000,note_off,,480,0,1,,,,,,,0,,,,65,64
48000,end_of_track,,0,1,1,,,,,,,,,,,,
48000,end_of_track,,0,1,2,,,,,,,,,,,,
48000,note_off,,0,0,2,,,,,,,1,,,,57,64
48000,note_off,,480,0,2,,,,,,,1,,,,60,64
48000,note_off,,480,0,3,,,,,,,2,,,,41,64
48000,end_of_track,,0,1,3,,,,,,,,,,,,
48004,set_tempo,1237113,32,1,0,,,,,,,,,,,,
48032,set_tempo,1250000,28,1,0,,,,,,,,,,,,
48060,set_tempo,1263158,28,1,0,,,,,,,,,,,,
48104,set_tempo,1276596,44,1,0,,,,,,,,,,,,
48104,end_of_track,,0,1,0,,,,,,,,,,,,
