tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,program,channel,note,velocity
3456,note_on,,0,0,2,,,,,,0,56,92
3456,note_off,,96,0,2,,,,,,0,57,64
3456,note_off,,192,0,1,,,,,,0,64,64
3456,note_off,,96,0,3,,,,,,0,54,64
3456,note_on,,0,0,3,,,,,,0,52,102
3648,note_on,,0,0,2,,,,,,0,57,92
3648,note_off,,192,0,2,,,,,,0,56,64
3648,note_on,,192,0,1,,,,,,0,66,92
3648,note_off,,192,0,3,,,,,,0,52,64
3648,note_on,,0,0,3,,,,,,0,50,102
3744,note_on,,0,0,1,,,,,,0,68,92
3744,note_off,,96,0,1,,,,,,0,66,64
3744,note_on,,0,0,2,,,,,,0,59,92
3744,note_off,,96,0,2,,,,,,0,57,64
3840,note_off,,192,0,3,,,,,,0,50,64
3840,note_off,,96,0,1,,,,,,0,68,64
3840,note_on,,0,0,3,,,,,,0,48,102
3840,note_off,,96,0,2,,,,,,0,59,64
3840,note_on,,0,0,2,,,,,,0,60,92
3840,note_on,,0,0,1,,,,,,0,69,92
4032,note_off,,192,0,2,,,,,,0,60,64
4032,note_on,,0,0,1,,,,,,0,69,92
4032,note_off,,192,0,1,,,,,,0,69,64
4032,note_on,,0,0,2,,,,,,0,60,92
4128,note_off,,288,0,3,,,,,,0,48,64
4128,note_on,,0,0,3,,,,,,0,47,102
4128,note_on,,0,0,1,,,,,,0,71,92
4128,note_off,,96,0,2,,,,,,0,60,64
4128,note_on,,0,0,2,,,,,,0,62,92
4128,note_off,,96,0,1,,,,,,0,69,64
4224,note_off,,96,0,1,,,,,,0,71,64
4224,note_off,,0,0,1,,,,,,0,64,64
4224,note_on,,0,0,1,,,,,,0,72,92
4224,note_off,,96,0,2,,,,,,0,62,64
4224,note_on,,0,0,2,,,,,,0,64,92
4224,note_on,,0,0,3,,,,,,0,45,102
4224,note_off,,96,0,3,,,,,,0,47,64
4416,note_off,,192,0,3,,,,,,0,45,64
4416,note_on,,0,0,3,,,,,,0,57,102
4416,note_on,,0,0,1,,,,,,0,72,92
4416,note_on,,0,0,1,,,,,,0,69,92
4416,note_off,,192,0,1,,,,,,0,72,64
4416,note_on,,0,0,2,,,,,,0,60,92
4416,note_on,,0,0,2,,,,,,0,64,92
4416,note_off,,192,0,2,,,,,,0,64,64
4512,note_on,,0,0,1,,,,,,0,74,92
4512,note_off,,96,0,1,,,,,,0,72,64
4608,note_off,,96,0,1,,,,,,0,74,64
4608,note_on,,0,0,1,,,,,,0,71,92
4608,note_off,,0,0,1,,,,,,0,69,64
4608,note_off,,192,0,3,,,,,,0,57,64
4608,note_on,,0,0,3,,,,,,0,56,102
4608,note_on,,0,0,2,,,,,,0,59,92
4608,note_on,,0,0,2,,,,,,0,64,92
4608,note_off,,0,0,2,,,,,,0,64,64
4608,note_off,,192,0,2,,,,,,0,60,64
4608,note_on,,0,0,1,,,,,,0,76,92
4800,note_on,,0,0,2,,,,,,0,64,92
4800,note_on,,0,0,2,,,,,,0,59,92
4800,note_off,,192,0,2,,,,,,0,59,64
4800,note_off,,192,0,3,,,,,,0,56,64
4800,note_on,,0,0,3,,,,,,0,52,102
4800,note_off,,0,0,2,,,,,,0,64,64
4992,note_on,,0,0,2,,,,,,0,64,92
4992,note_on,,0,0,3,,,,,,0,56,102
4992,note_off,,192,0,2,,,,,,0,59,64
4992,note_off,,0,0,2,,,,,,0,64,64
4992,note_on,,0,0,2,,,,,,0,59,92
4992,note_off,,192,0,3,,,,,,0,52,64
4992,note_off,,0,0,1,,,,,,0,71,64
4992,note_off,,384,0,1,,,,,,0,76,64
5088,note_off,,96,0,2,,,,,,0,64,64
5088,note_on,,0,0,2,,,,,,0,65,92
5184,note_on,,0,0,1,,,,,,0,71,92
5184,note_on,,192,0,1,,,,,,0,76,92
5184,note_on,,0,0,3,,,,,,0,52,102
5184,note_on,,0,0,2,,,,,,0,64,92
5184,note_off,,0,0,2,,,,,,0,59,64
5184,note_off,,96,0,2,,,,,,0,65,64
5184,note_off,,192,0,3,,,,,,0,56,64
5184,note_on,,0,0,2,,,,,,0,59,92
5376,note_off,,192,0,1,,,,,,0,71,64
5376,note_off,,0,0,1,,,,,,0,76,64
5376,note_on,,0,0,3,,,,,,0,57,102
5376,note_on,,0,0,1,,,,,,0,72,92
5376,note_off,,0,0,2,,,,,,0,64,64
5376,note_off,,192,0,2,,,,,,0,59,64
5376,note_on,,0,0,1,,,,,,0,76,92
5376,note_off,,192,0,3,,,,,,0,52,64
5472,note_off,,96,0,1,,,,,,0,76,64
5472,note_on,,0,0,1,,,,,,0,77,92
5568,note_on,,0,0,2,,,,,,0,60,92
5568,note_on,,192,0,2,,,,,,0,64,92
5568,note_off,,192,0,3,,,,,,0,57,64
5568,note_on,,0,0,3,,,,,,0,45,102
5568,note_on,,0,0,1,,,,,,0,72,92
5568,note_on,,0,0,1,,,,,,0,76,92
5568,note_off,,0,0,1,,,,,,0,72,64
5568,note_off,,96,0,1,,,,,,0,77,64
5760,note_on,,0,0,2,,,,,,0,64,92
5760,note_on,,0,0,2,,,,,,0,60,92
5760,note_on,,0,0,3,,,,,,0,48,102
5760,note_off,,0,0,2,,,,,,0,64,64
5760,note_off,,192,0,3,,,,,,0,45,64
5760,note_off,,192,0,1,,,,,,0,72,64
5760,note_off,,0,0,1,,,,,,0,76,64
5760,note_off,,192,0,2,,,,,,0,60,64
5856,note_off,,96,0,2,,,,,,0,64,64
5856,note_on,,0,0,2,,,,,,0,65,92
5952,note_off,,96,0,2,,,,,,0,65,64
5952,note_off,,0,0,2,,,,,,0,60,64
5952,note_on,,0,0,1,,,,,,0,72,92
5952,note_on,,0,0,2,,,,,,0,60,92
5952,note_on,,0,0,2,,,,,,0,64,92
5952,note_on,,192,0,1,,,,,,0,76,92
5952,note_on,,0,0,3,,,,,,0,45,102
5952,note_off,,192,0,3,,,,,,0,48,64
6144,note_on,,0,0,3,,,,,,0,52,102
6144,note_off,,192,0,2,,,,,,0,60,64
6144,note_off,,192,0,3,,,,,,0,45,64
6144,note_off,,0,0,1,,,,,,0,76,64
6144,note_off,,0,0,2,,,,,,0,64,64
6144,note_off,,192,0,1,,,,,,0,72,64
6144,note_on,,0,0,1,,,,,,0,76,92
6144,note_on,,0,0,1,,,,,,0,71,92
6240,note_off,,96,0,1,,,,,,0,76,64
6240,note_on,,0,0,1,,,,,,0,77,92
6336,note_off,,0,0,1,,,,,,0,71,64
6336,note_on,,0,0,2,,,,,,0,59,92
6336,note_on,,192,0,2,,,,,,0,64,92
6336,note_off,,96,0,1,,,,,,0,77,64
6336,note_off,,192,0,3,,,,,,0,52,64
6336,note_on,,0,0,3,,,,,,0,52,102
6336,note_on,,0,0,1,,,,,,0,76,92
6336,note_on,,0,0,1,,,,,,0,71,92
6528,note_on,,0,0,3,,,,,,0,56,102
6528,note_off,,192,0,3,,,,,,0,52,64
6528,note_off,,192,0,2,,,,,,0,59,64
6528,note_off,,0,0,2,,,,,,0,64,64
6528,note_on,,0,0,2,,,,,,0,59,92
6528,note_on,,0,0,2,,,,,,0,64,92
6528,note_off,,0,0,1,,,,,,0,76,64
6528,note_off,,192,0,1,,,,,,0,71,64
6624,note_off,,96,0,2,,,,,,0,64,64
6624,note_on,,0,0,2,,,,,,0,65,92
6720,note_on,,192,0,1,,,,,,0,76,92
6720,note_on,,0,0,1,,,,,,0,71,92
6720,note_off,,192,0,3,,,,,,0,56,64
6720,note_on,,0,0,2,,,,,,0,59,92
6720,note_on,,0,0,3,,,,,,0,52,102
6720,note_off,,0,0,2,,,,,,0,59,64
6720,note_on,,0,0,2,,,,,,0,64,92
6720,note_off,,96,0,2,,,,,,0,65,64
6912,note_off,,192,0,2,,,,,,0,59,64
6912,note_off,,0,0,2,,,,,,0,64,64
6912,note_on,,0,0,3,,,,,,0,57,102
6912,note_off,,192,0,1,,,,,,0,71,64
6912,note_on,,0,0,1,,,,,,0,76,92
6912,note_on,,0,0,1,,,,,,0,72,92
6912,note_off,,192,0,3,,,,,,0,52,64
6912,note_off,,0,0,1,,,,,,0,76,64
7008,note_off,,96,0,1,,,,,,0,76,64
7008,note_on,,0,0,1,,,,,,0,77,92
7104,note_off,,192,0,3,,,,,,0,57,64
7104,note_on,,0,0,3,,,,,,0,45,102
7104,note_on,,0,0,1,,,,,,0,76,92
7104,note_on,,0,0,1,,,,,,0,72,92
7104,note_on,,192,0,2,,,,,,0,64,92
7104,note_off,,96,0,1,,,,,,0,77,64
7104,note_off,,0,0,1,,,,,,0,72,64
7104,note_on,,0,0,2,,,,,,0,60,92
7296,note_on,,0,0,3,,,,,,0,48,102
7296,note_off,,192,0,3,,,,,,0,45,64
7296,note_off,,0,0,2,,,,,,0,64,64
7296,note_off,,192,0,1,,,,,,0,72,64
7296,note_off,,192,0,2,,,,,,0,60,64
7296,note_on,,0,0,2,,,,,,0,60,92
7296,note_on,,0,0,2,,,,,,0,64,92
7296,note_off,,0,0,1,,,,,,0,76,64
7392,note_off,,96,0,2,,,,,,0,64,64
7392,note_on,,0,0,2,,,,,,0,65,92
7488,note_on,,0,0,2,,,,,,0,64,92
7488,note_off,,0,0,2,,,,,,0,60,64
7488,note_on,,0,0,2,,,,,,0,60,92
7488,note_off,,96,0,2,,,,,,0,65,64
7488,note_on,,0,0,1,,,,,,0,72,92
7488,note_on,,192,0,1,,,,,,0,76,92
7488,note_on,,0,0,3,,,,,,0,45,102
7488,note_off,,192,0,3,,,,,,0,48,64
7680,note_on,,0,0,2,,,,,,0,62,92
7680,note_off,,192,0,3,,,,,,0,45,64
7680,note_on,,0,0,3,,,,,,0,50,102
7680,note_off,,0,0,1,,,,,,0,76,64
7680,note_on,,0,0,1,,,,,,0,74,92
7680,note_on,,0,0,1,,,,,,0,77,92
7680,note_on,,0,0,2,,,,,,0,60,92
7680,note_off,,0,0,2,,,,,,0,64,64
7680,note_off,,192,0,2,,,,,,0,60,64
7680,note_off,,192,0,1,,,,,,0,72,64
7776,note_on,,0,0,1,,,,,,0,79,92
7776,note_off,,96,0,1,,,,,,0,77,64
7872,note_off,,96,0,1,,,,,,0,79,64
7872,note_off,,0,0,1,,,,,,0,74,64
7872,note_off,,192,0,2,,,,,,0,60,64
7872,note_off,,0,0,2,,,,,,0,62,64
7872,note_on,,0,0,2,,,,,,0,69,92
7872,note_on,,0,0,1,,,,,,0,74,92
7872,note_on,,0,0,1,,,,,,0,77,92
7872,note_on,,0,0,2,,,,,,0,60,92
7968,note_off,,96,0,1,,,,,,0,77,64
7968,note_on,,0,0,1,,,,,,0,79,92
8064,note_on,,0,0,2,,,,,,0,65,92
8064,note_off,,192,0,2,,,,,,0,60,64
8064,note_on,,0,0,2,,,,,,0,60,92
8064,note_off,,384,0,3,,,,,,0,50,64
8064,note_on,,0,0,1,,,,,,0,77,92
8064,note_off,,96,0,1,,,,,,0,79,64
8064,note_off,,0,0,1,,,,,,0,74,64
8064,note_on,,0,0,1,,,,,,0,74,92
8064,note_on,,0,0,3,,,,,,0,50,102
8064,note_off,,0,0,2,,,,,,0,69,64
8160,note_on,,0,0,1,,,,,,0,79,92
8160,note_off,,96,0,1,,,,,,0,77,64
8256,note_on,,0,0,1,,,,,,0,77,92
8256,note_off,,192,0,2,,,,,,0,60,64
8256,note_off,,0,0,2,,,,,,0,65,64
8256,note_off,,0,0,1,,,,,,0,74,64
8256,note_off,,96,0,1,,,,,,0,79,64
8256,note_on,,0,0,1,,,,,,0,74,92
8256,note_on,,0,0,2,,,,,,0,62,92
8256,note_on,,0,0,2,,,,,,0,60,92
8352,note_off,,96,0,1,,,,,,0,77,64
8352,note_on,,0,0,1,,,,,,0,79,92
8448,note_off,,192,0,2,,,,,,0,60,64
8448,note_off,,0,0,2,,,,,,0,62,64
8448,note_on,,0,0,1,,,,,,0,74,92
8448,note_on,,0,0,2,,,,,,0,59,92
8448,note_on,,0,0,1,,,,,,0,77,92
8448,note_off,,96,0,1,,,,,,0,79,64
8448,note_on,,0,0,3,,,,,,0,55,102
8448,note_off,,384,0,3,,,,,,0,50,64
8448,note_off,,0,0,1,,,,,,0,74,64
8448,note_on,,0,0,2,,,,,,0,62,92
8544,note_off,,96,0,2,,,,,,0,62,64
8544,note_on,,0,0,2,,,,,,0,64,92
8640,note_on,,0,0,2,,,,,,0,62,92
8640,note_off,,0,0,2,,,,,,0,59,64
8640,note_on,,0,0,1,,,,,,0,74,92
8640,note_off,,96,0,2,,,,,,0,64,64
8640,note_on,,0,0,1,,,,,,0,77,92
8640,note_off,,0,0,1,,,,,,0,77,64
8640,note_off,,192,0,1,,,,,,0,74,64
8640,note_on,,0,0,2,,,,,,0,59,92
8736,note_on,,0,0,2,,,,,,0,64,92
8736,note_off,,96,0,2,,,,,,0,62,64
8832,note_on,,0,0,3,,,,,,0,43,102
8832,note_on,,0,0,2,,,,,,0,62,92
8832,note_on,,0,0,2,,,,,,0,59,92
8832,note_off,,384,0,3,,,,,,0,55,64
8832,note_off,,192,0,1,,,,,,0,74,64
8832,note_off,,0,0,1,,,,,,0,77,64
8832,note_on,,0,0,1,,,,,,0,71,92
8832,note_on,,0,0,1,,,,,,0,74,92
8832,note_off,,96,0,2,,,,,,0,64,64
8832,note_off,,0,0,2,,,,,,0,59,64
8928,note_off,,96,0,2,,,,,,0,62,64
8928,note_on,,0,0,2,,,,,,0,64,92
9024,note_off,,192,0,1,,,,,,0,74,64
9024,note_on,,0,0,1,,,,,,0,71,92
9024,note_on,,0,0,1,,,,,,0,67,92
9024,note_off,,0,0,1,,,,,,0,71,64
9024,note_on,,0,0,2,,,,,,0,59,92
9024,note_off,,96,0,2,,,,,,0,64,64
9024,note_off,,0,0,2,,,,,,0,59,64
9024,note_on,,0,0,2,,,,,,0,62,92
9120,note_off,,96,0,2,,,,,,0,62,64
9120,note_on,,0,0,2,,,,,,0,64,92
9216,note_off,,96,0,2,,,,,,0,64,64
9216,note_on,,0,0,1,,,,,,0,76,92
9216,note_on,,0,0,1,,,,,,0,67,92
9216,note_off,,0,0,1,,,,,,0,67,64
9216,note_off,,192,0,1,,,,,,0,71,64
9216,note_off,,0,0,2,,,,,,0,59,64
9216,note_on,,0,0,2,,,,,,0,59,92
9216,note_on,,0,0,3,,,,,,0,48,102
9216,note_off,,384,0,3,,,,,,0,43,64
9216,note_on,,0,0,2,,,,,,0,60,92
9312,note_on,,0,0,1,,,,,,0,77,92
9312,note_off,,96,0,1,,,,,,0,76,64
9408,note_on,,0,0,1,,,,,,0,76,92
9408,note_off,,96,0,1,,,,,,0,77,64
9408,note_on,,0,0,1,,,,,,0,72,92
9408,note_off,,192,0,2,,,,,,0,59,64
9408,note_off,,0,0,2,,,,,,0,60,64
9408,note_on,,0,0,2,,,,,,0,67,92
9408,note_on,,0,0,2,,,,,,0,59,92
9408,note_off,,0,0,1,,,,,,0,67,64
9504,note_on,,0,0,1,,,,,,0,77,92
9504,note_off,,96,0,1,,,,,,0,76,64
9600,note_off,,384,0,3,,,,,,0,48,64
9600,note_on,,0,0,3,,,,,,0,48,102
9600,note_off,,96,0,1,,,,,,0,77,64
9600,note_on,,0,0,1,,,,,,0,72,92
9600,note_on,,0,0,1,,,,,,0,76,92
9600,note_off,,192,0,2,,,,,,0,59,64
9600,note_off,,0,0,2,,,,,,0,67,64
9600,note_on,,0,0,2,,,,,,0,64,92
9600,note_on,,0,0,2,,,,,,0,59,92
9600,note_off,,0,0,1,,,,,,0,72,64
9696,note_off,,96,0,1,,,,,,0,76,64
9696,note_on,,0,0,1,,,,,,0,77,92
9792,note_off,,192,0,2,,,,,,0,59,64
9792,note_off,,0,0,2,,,,,,0,64,64
9792,note_on,,0,0,2,,,,,,0,60,92
9792,note_on,,0,0,2,,,,,,0,59,92
9792,note_on,,0,0,1,,,,,,0,76,92
9792,note_on,,0,0,1,,,,,,0,72,92
9792,note_off,,0,0,1,,,,,,0,72,64
9792,note_off,,96,0,1,,,,,,0,77,64
9888,note_on,,0,0,1,,,,,,0,77,92
9888,note_off,,96,0,1,,,,,,0,76,64
9984,note_off,,0,0,2,,,,,,0,60,64
9984,note_on,,0,0,3,,,,,,0,53,102
9984,note_off,,384,0,3,,,,,,0,48,64
9984,note_off,,192,0,2,,,,,,0,59,64
9984,note_on,,0,0,2,,,,,,0,57,92
9984,note_on,,0,0,2,,,,,,0,60,92
9984,note_on,,0,0,1,,,,,,0,72,92
9984,note_on,,0,0,1,,,,,,0,76,92
9984,note_off,,0,0,1,,,,,,0,72,64
9984,note_off,,96,0,1,,,,,,0,77,64
10080,note_on,,0,0,2,,,,,,0,62,92
10080,note_off,,96,0,2,,,,,,0,60,64
10176,note_on,,0,0,2,,,,,,0,57,92
10176,note_off,,0,0,2,,,,,,0,57,64
10176,note_off,,192,0,1,,,,,,0,72,64
10176,note_on,,0,0,2,,,,,,0,60,92
10176,note_off,,0,0,1,,,,,,0,76,64
10176,note_on,,0,0,1,,,,,,0,76,92
10176,note_on,,0,0,1,,,,,,0,72,92
10176,note_off,,96,0,2,,,,,,0,62,64
10272,note_off,,96,0,2,,,,,,0,60,64
10272,note_on,,0,0,2,,,,,,0,62,92
10368,note_on,,0,0,2,,,,,,0,60,92
10368,note_off,,0,0,2,,,,,,0,57,64
10368,note_off,,96,0,2,,,,,,0,62,64
10368,note_off,,384,0,3,,,,,,0,53,64
10368,note_on,,0,0,3,,,,,,0,41,102
10368,note_on,,0,0,2,,,,,,0,57,92
10368,note_on,,0,0,1,,,,,,0,72,92
10368,note_on,,0,0,1,,,,,,0,69,92
10368,note_off,,0,0,1,,,,,,0,76,64
10368,note_off,,192,0,1,,,,,,0,72,64
10464,note_on,,0,0,2,,,,,,0,62,92
10464,note_off,,96,0,2,,,,,,0,60,64
10560,note_on,,0,0,2,,,,,,0,60,92
10560,note_on,,0,0,1,,,,,,0,65,92
10560,note_off,,0,0,2,,,,,,0,57,64
10560,note_on,,0,0,2,,,,,,0,57,92
10560,note_on,,0,0,1,,,,,,0,69,92
10560,note_off,,0,0,1,,,,,,0,69,64
10560,note_off,,192,0,1,,,,,,0,72,64
10560,note_off,,96,0,2,,,,,,0,62,64
10656,note_on,,0,0,2,,,,,,0,62,92
10656,note_off,,96,0,2,,,,,,0,60,64
10752,note_on,,0,0,2,,,,,,0,57,92
10752,note_on,,0,0,2,,,,,,0,59,92
10752,note_off,,0,0,2,,,,,,0,57,64
10752,note_off,,96,0,2,,,,,,0,62,64
10752,note_on,,0,0,3,,,,,,0,47,102
10752,note_on,,0,0,1,,,,,,0,74,92
10752,note_off,,192,0,1,,,,,,0,69,64
10752,note_off,,384,0,3,,,,,,0,41,64
10752,note_on,,0,0,1,,,,,,0,65,92
10752,note_off,,0,0,1,,,,,,0,65,64
10848,note_on,,0,0,1,,,,,,0,76,92
10848,note_off,,96,0,1,,,,,,0,74,64
10944,note_on,,0,0,2,,,,,,0,57,92
10944,note_on,,0,0,2,,,,,,0,65,92
10944,note_off,,0,0,2,,,,,,0,59,64
10944,note_off,,192,0,2,,,,,,0,57,64
10944,note_on,,0,0,1,,,,,,0,74,92
10944,note_on,,0,0,1,,,,,,0,71,92
10944,note_off,,0,0,1,,,,,,0,65,64
10944,note_off,,96,0,1,,,,,,0,76,64
11040,note_off,,96,0,1,,,,,,0,74,64
11040,note_on,,0,0,1,,,,,,0,76,92
11136,note_off,,0,0,2,,,,,,0,65,64
11136,note_on,,0,0,2,,,,,,0,62,92
11136,note_on,,0,0,2,,,,,,0,57,92
11136,note_off,,192,0,2,,,,,,0,57,64
11136,note_on,,0,0,1,,,,,,0,71,92
11136,note_off,,384,0,3,,,,,,0,47,64
11136,note_on,,0,0,3,,,,,,0,47,102
11136,note_on,,0,0,1,,,,,,0,74,92
11136,note_off,,0,0,1,,,,,,0,71,64
11136,note_off,,96,0,1,,,,,,0,76,64
11232,note_on,,0,0,1,,,,,,0,76,92
11232,note_off,,96,0,1,,,,,,0,74,64
11328,note_off,,0,0,1,,,,,,0,71,64
11328,note_on,,0,0,1,,,,,,0,71,92
11328,note_on,,0,0,1,,,,,,0,74,92
11328,note_on,,0,0,2,,,,,,0,57,92
11328,note_on,,0,0,2,,,,,,0,59,92
11328,note_off,,96,0,1,,,,,,0,76,64
11328,note_off,,192,0,2,,,,,,0,57,64
11328,note_off,,0,0,2,,,,,,0,62,64
11424,note_on,,0,0,1,,,,,,0,76,92
11424,note_off,,96,0,1,,,,,,0,74,64
11520,note_off,,96,0,1,,,,,,0,76,64
11520,note_off,,192,0,2,,,,,,0,57,64
11520,note_off,,0,0,2,,,,,,0,59,64
11520,note_on,,0,0,2,,,,,,0,59,92
11520,note_on,,0,0,2,,,,,,0,56,92
11520,note_on,,0,0,1,,,,,,0,71,92
11520,note_on,,0,0,1,,,,,,0,74,92
11520,note_off,,384,0,3,,,,,,0,47,64
11520,note_on,,0,0,3,,,,,,0,52,102
11520,note_off,,0,0,1,,,,,,0,71,64
11616,note_off,,96,0,2,,,,,,0,59,64
11616,note_on,,0,0,2,,,,,,0,60,92
11712,note_on,,0,0,1,,,,,,0,74,92
