tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,note,velocity,channel
2100,note_on,,,,,0,0,1,,76,64,0
2100,note_off,,,,,60,0,1,,77,64,0
2160,note_on,,,,,0,0,2,,50,64,1
2160,note_off,,,,,60,0,1,,76,64,0
2160,note_on,,,,,0,0,1,,77,64,0
2160,note_off,,,,,120,0,2,,61,64,1
2220,note_on,,,,,0,0,1,,74,64,0
2220,note_off,,,,,60,0,1,,77,64,0
2280,note_off,,,,,60,0,1,,74,64,0
2280,note_on,,,,,0,0,1,,76,64,0
2280,note_off,,,,,120,0,2,,50,64,1
2280,note_on,,,,,0,0,2,,62,64,1
2340,note_off,,,,,60,0,1,,76,64,0
2340,note_on,,,,,0,0,1,,77,64,0
2400,note_off,,,,,120,0,2,,62,64,1
2400,note_on,,,,,0,0,2,,53,64,1
2400,note_off,,,,,60,0,1,,77,64,0
2400,note_on,,,,,0,0,1,,79,64,0
2460,note_on,,,,,0,0,1,,81,64,0
2460,note_off,,,,,60,0,1,,79,64,0
2520,note_off,,,,,120,0,2,,53,64,1
2520,note_on,,,,,0,0,2,,55,64,1
2520,note_on,,,,,0,0,1,,70,64,0
2520,note_off,,,,,60,0,1,,81,64,0
2580,note_on,,,,,0,0,1,,81,64,0
2580,note_off,,,,,60,0,1,,70,64,0
2640,note_off,,,,,120,0,2,,55,64,1
2640,note_off,,,,,60,0,1,,81,64,0
2640,note_on,,,,,0,0,1,,79,64,0
2640,note_on,,,,,0,0,2,,57,64,1
2700,note_off,,,,,60,0,1,,79,64,0
2700,note_on,,,,,0,0,1,,77,64,0
2760,note_off,,,,,60,0,1,,77,64,0
2760,note_on,,,,,0,0,1,,76,64,0
2760,note_on,,,,,0,0,2,,58,64,1
2760,note_off,,,,,120,0,2,,57,64,1
2820,note_off,,,,,60,0,1,,76,64,0
2820,note_on,,,,,0,0,1,,74,64,0
2880,note_on,,,,,0,0,2,,48,64,1
2880,note_off,,,,,120,0,2,,58,64,1
2880,note_off,,,,,60,0,1,,74,64,0
2880,note_on,,,,,0,0,1,,76,64,0
2940,note_off,,,,,60,0,1,,76,64,0
2940,note_on,,,,,0,0,1,,72,64,0
3000,note_off,,,,,60,0,1,,72,64,0
3000,note_on,,,,,0,0,2,,60,64,1
3000,note_off,,,,,120,0,2,,48,64,1
3000,note_on,,,,,0,0,1,,74,64,0
3060,note_off,,,,,60,0,1,,74,64,0
3060,note_on,,,,,0,0,1,,76,64,0
3120,note_off,,,,,120,0,2,,60,64,1
3120,note_on,,,,,0,0,2,,52,64,1
3120,note_on,,,,,0,0,1,,77,64,0
3120,note_off,,,,,60,0,1,,76,64,0
3180,note_off,,,,,60,0,1,,77,64,0
3180,note_on,,,,,0,0,1,,79,64,0
3240,note_on,,,,,0,0,2,,53,64,1
3240,note_off,,,,,60,0,1,,79,64,0
3240,note_on,,,,,0,0,1,,69,64,0
3240,note_off,,,,,120,0,2,,52,64,1
3300,note_off,,,,,60,0,1,,69,64,0
3300,note_on,,,,,0,0,1,,79,64,0
3360,note_off,,,,,120,0,2,,53,64,1
3360,note_on,,,,,0,0,2,,55,64,1
3360,note_on,,,,,0,0,1,,77,64,0
3360,note_off,,,,,60,0,1,,79,64,0
3420,note_off,,,,,60,0,1,,77,64,0
3420,note_on,,,,,0,0,1,,76,64,0
3480,note_off,,,,,60,0,1,,76,64,0
3480,note_on,,,,,0,0,1,,74,64,0
3480,note_on,,,,,0,0,2,,57,64,1
3480,note_off,,,,,120,0,2,,55,64,1
3540,note_on,,,,,0,0,1,,72,64,0
3540,note_off,,,,,60,0,1,,74,64,0
3600,note_on,,,,,0,0,1,,74,64,0
3600,note_on,,,,,0,0,2,,58,64,1
3600,note_off,,,,,120,0,2,,57,64,1
3600,note_off,,,,,60,0,1,,72,64,0
3660,note_off,,,,,60,0,1,,74,64,0
3660,note_on,,,,,0,0,1,,76,64,0
3660,note_off,,,,,60,0,2,,58,64,1
3660,note_on,,,,,0,0,2,,55,64,1
3720,note_off,,,,,60,0,2,,55,64,1
3720,note_on,,,,,0,0,2,,57,64,1
3720,note_off,,,,,60,0,1,,76,64,0
3720,note_on,,,,,0,0,1,,77,64,0
3780,note_off,,,,,60,0,2,,57,64,1
3780,note_on,,,,,0,0,2,,58,64,1
3780,note_on,,,,,0,0,1,,74,64,0
3780,note_off,,,,,60,0,1,,77,64,0
3840,note_off,,,,,60,0,1,,74,64,0
3840,note_on,,,,,0,0,2,,60,64,1
3840,note_off,,,,,60,0,2,,58,64,1
3840,note_on,,,,,0,0,1,,76,64,0
3900,note_off,,,,,60,0,1,,76,64,0
3900,note_on,,,,,0,0,1,,77,64,0
3900,note_off,,,,,60,0,2,,60,64,1
3900,note_on,,,,,0,0,2,,62,64,1
3960,note_on,,,,,0,0,1,,67,64,0
3960,note_off,,,,,60,0,1,,77,64,0
3960,note_on,,,,,0,0,2,,52,64,1
3960,note_off,,,,,60,0,2,,62,64,1
4020,note_on,,,,,0,0,2,,62,64,1
4020,note_off,,,,,60,0,2,,52,64,1
4080,note_off,,,,,120,0,1,,67,64,0
4080,note_on,,,,,0,0,2,,60,64,1
4080,note_off,,,,,60,0,2,,62,64,1
4140,note_on,,,,,0,0,2,,58,64,1
4140,note_off,,,,,60,0,2,,60,64,1
4200,note_on,,,,,0,0,2,,57,64,1
4200,note_off,,,,,60,0,2,,58,64,1
4260,note_on,,,,,0,0,2,,55,64,1
4260,note_off,,,,,60,0,2,,57,64,1
4320,note_on,,,,,0,0,2,,57,64,1
4320,note_on,,,,,240,0,1,,72,64,0
4320,note_off,,,,,60,0,2,,55,64,1
4380,note_on,,,,,0,0,2,,53,64,1
4380,note_on,,,,,0,0,1,,74,64,0
4380,note_off,,,,,60,0,2,,57,64,1
4380,note_off,,,,,60,0,1,,72,64,0
4440,note_off,,,,,60,0,1,,74,64,0
4440,note_on,,,,,0,0,1,,76,64,0
4440,note_on,,,,,0,0,2,,55,64,1
4440,note_off,,,,,60,0,2,,53,64,1
4500,note_off,,,,,60,0,1,,76,64,0
4500,note_on,,,,,0,0,1,,72,64,0
4500,note_off,,,,,60,0,2,,55,64,1
4500,note_on,,,,,0,0,2,,57,64,1
4560,note_on,,,,,0,0,2,,58,64,1
4560,note_off,,,,,60,0,2,,57,64,1
4560,note_off,,,,,60,0,1,,72,64,0
4560,note_on,,,,,0,0,1,,74,64,0
4620,note_on,,,,,0,0,2,,60,64,1
4620,note_off,,,,,60,0,1,,74,64,0
4620,note_off,,,,,60,0,2,,58,64,1
4620,note_on,,,,,0,0,1,,76,64,0
4680,note_on,,,,,0,0,2,,50,64,1
4680,note_off,,,,,60,0,2,,60,64,1
4680,note_on,,,,,0,0,1,,65,64,0
4680,note_off,,,,,60,0,1,,76,64,0
4740,note_on,,,,,0,0,2,,60,64,1
4740,note_off,,,,,60,0,2,,50,64,1
4800,note_on,,,,,0,0,2,,58,64,1
4800,note_off,,,,,60,0,2,,60,64,1
4800,note_off,,,,,120,0,1,,65,64,0
4860,note_on,,,,,0,0,2,,57,64,1
4860,note_off,,,,,60,0,2,,58,64,1
4920,note_on,,,,,120,0,1,,70,64,0
4920,note_on,,,,,0,0,2,,55,64,1
4920,note_off,,,,,60,0,2,,57,64,1
4980,note_off,,,,,60,0,2,,55,64,1
4980,note_on,,,,,0,0,2,,53,64,1
5040,note_off,,,,,60,0,2,,53,64,1
5040,note_on,,,,,0,0,2,,52,64,1
5100,note_on,,,,,0,0,2,,48,64,1
5100,note_off,,,,,60,0,2,,52,64,1
5160,note_on,,,,,0,0,1,,69,64,0
5160,note_off,,,,,240,0,1,,70,64,0
5160,note_off,,,,,60,0,2,,48,64,1
5160,note_on,,,,,0,0,2,,50,64,1
5220,note_off,,,,,60,0,2,,50,64,1
5220,note_on,,,,,0,0,2,,52,64,1
5280,note_on,,,,,0,0,1,,67,64,0
5280,note_off,,,,,120,0,1,,69,64,0
5280,note_on,,,,,0,0,2,,53,64,1
5280,note_off,,,,,60,0,2,,52,64,1
5340,note_off,,,,,60,0,2,,53,64,1
5340,note_on,,,,,0,0,2,,55,64,1
5400,note_off,,,,,120,0,1,,67,64,0
5400,note_on,,,,,0,0,1,,72,64,0
5400,note_off,,,,,60,0,2,,55,64,1
5400,note_on,,,,,0,0,2,,45,64,1
5460,note_on,,,,,0,0,2,,55,64,1
5460,note_off,,,,,60,0,2,,45,64,1
5460,note_on,,,,,0,0,1,,70,64,0
5460,note_off,,,,,60,0,1,,72,64,0
5520,note_off,,,,,60,0,2,,55,64,1
5520,note_on,,,,,0,0,1,,69,64,0
5520,note_off,,,,,60,0,1,,70,64,0
5520,note_on,,,,,0,0,2,,53,64,1
5580,note_on,,,,,0,0,1,,67,64,0
5580,note_off,,,,,60,0,1,,69,64,0
5580,note_off,,,,,60,0,2,,53,64,1
5580,note_on,,,,,0,0,2,,52,64,1
5640,note_on,,,,,0,0,1,,65,64,0
5640,note_off,,,,,60,0,2,,52,64,1
5640,note_off,,,,,60,0,1,,67,64,0
5640,note_on,,,,,0,0,2,,50,64,1
5700,note_off,,,,,60,0,2,,50,64,1
5700,note_on,,,,,0,0,1,,64,64,0
5700,note_off,,,,,60,0,1,,65,64,0
5700,note_on,,,,,0,0,2,,48,64,1
5760,note_off,,,,,60,0,2,,48,64,1
5760,note_on,,,,,0,0,2,,50,64,1
5760,note_off,,,,,60,0,1,,64,64,0
5760,note_on,,,,,0,0,1,,65,64,0
5820,note_off,,,,,60,0,1,,65,64,0
5820,note_off,,,,,60,0,2,,50,64,1
5820,note_on,,,,,0,0,2,,46,64,1
5820,note_on,,,,,0,0,1,,67,64,0
5880,note_on,,,,,0,0,1,,67,64,0
5880,note_on,,,,,0,0,2,,48,64,1
5880,note_off,,,,,60,0,2,,46,64,1
5880,note_off,,,,,60,0,1,,67,64,0
5910,note_on,,,,,0,0,1,,69,64,0
5910,note_off,,,,,30,0,1,,67,64,0
5940,note_off,,,,,30,0,1,,69,64,0
5940,note_on,,,,,0,0,1,,67,64,0
6000,note_on,,,,,0,0,2,,36,64,1
6000,note_off,,,,,120,0,2,,48,64,1
6060,note_off,,,,,120,0,1,,67,64,0
6060,note_on,,,,,0,0,1,,65,64,0
6120,note_on,,,,,0,0,2,,41,64,1
6120,note_off,,,,,60,0,1,,65,64,0
6120,note_on,,,,,0,0,1,,65,64,0
6120,note_off,,,,,120,0,2,,36,64,1
6180,note_on,,,,,0,0,2,,43,64,1
6180,note_off,,,,,60,0,2,,41,64,1
6240,note_off,,,,,120,0,1,,65,64,0
6240,note_on,,,,,0,0,1,,72,64,0
6240,note_on,,,,,0,0,2,,45,64,1
6240,note_off,,,,,60,0,2,,43,64,1
6300,note_on,,,,,0,0,2,,46,64,1
6300,note_off,,,,,60,0,2,,45,64,1
6360,note_on,,,,,0,0,1,,72,64,0
6360,note_off,,,,,120,0,1,,72,64,0
6360,note_on,,,,,0,0,2,,48,64,1
6360,note_off,,,,,60,0,2,,46,64,1
6420,note_off,,,,,60,0,2,,48,64,1
6420,note_on,,,,,0,0,2,,50,64,1
6480,note_on,,,,,0,0,1,,72,64,0
6480,note_off,,,,,120,0,1,,72,64,0
6480,note_on,,,,,0,0,2,,40,64,1
6480,note_off,,,,,60,0,2,,50,64,1
6510,note_on,,,,,0,0,1,,74,64,0
6510,note_off,,,,,30,0,1,,72,64,0
6540,note_on,,,,,30,0,1,,72,48,0
6540,note_on,,,,,0,0,2,,50,64,1
6540,note_off,,,,,60,0,2,,40,64,1
6543,note_off,,,,,3,0,1,,74,64,0
6570,note_on,,,,,27,0,1,,74,48,0
6573,note_off,,,,,3,0,1,,72,64,0
6600,note_on,,,,,0,0,2,,48,64,1
6600,note_off,,,,,60,0,2,,50,64,1
6600,note_on,,,,,27,0,1,,72,48,0
6603,note_off,,,,,3,0,1,,74,64,0
6630,note_on,,,,,27,0,1,,74,49,0
6633,note_off,,,,,3,0,1,,72,64,0
6660,note_on,,,,,27,0,1,,72,49,0
6660,note_on,,,,,0,0,2,,46,64,1
6660,note_off,,,,,60,0,2,,48,64,1
6663,note_off,,,,,3,0,1,,74,64,0
6690,note_on,,,,,27,0,1,,74,49,0
6693,note_off,,,,,3,0,1,,72,64,0
6720,note_on,,,,,0,0,2,,45,64,1
6720,note_on,,,,,27,0,1,,72,50,0
6720,note_off,,,,,60,0,2,,46,64,1
6723,note_off,,,,,3,0,1,,74,64,0
6750,note_on,,,,,27,0,1,,74,50,0
6753,note_off,,,,,3,0,1,,72,64,0
6780,note_on,,,,,27,0,1,,72,51,0
6780,note_on,,,,,0,0,2,,43,64,1
6780,note_off,,,,,60,0,2,,45,64,1
6783,note_off,,,,,3,0,1,,74,64,0
6810,note_on,,,,,27,0,1,,74,51,0
6813,note_off,,,,,3,0,1,,72,64,0
6840,note_off,,,,,60,0,2,,43,64,1
6840,note_on,,,,,0,0,2,,45,64,1
6840,note_on,,,,,27,0,1,,72,51,0
6843,note_off,,,,,3,0,1,,74,64,0
6870,note_on,,,,,27,0,1,,74,52,0
6873,note_off,,,,,3,0,1,,72,64,0
6900,note_on,,,,,0,0,2,,46,64,1
6900,note_on,,,,,27,0,1,,72,52,0
6900,note_off,,,,,60,0,2,,45,64,1
6903,note_off,,,,,3,0,1,,74,64,0
6930,note_on,,,,,27,0,1,,74,52,0
6933,note_off,,,,,3,0,1,,72,64,0
6960,note_on,,,,,0,0,2,,48,64,1
6960,note_off,,,,,60,0,2,,46,64,1
6960,note_on,,,,,27,0,1,,72,53,0
6963,note_off,,,,,3,0,1,,74,64,0
6990,note_on,,,,,27,0,1,,74,53,0
6993,note_off,,,,,3,0,1,,72,64,0
7020,note_on,,,,,27,0,1,,72,53,0
7020,note_off,,,,,60,0,2,,48,64,1
7020,note_on,,,,,0,0,2,,50,64,1
7023,note_off,,,,,3,0,1,,74,64,0
7050,note_on,,,,,27,0,1,,74,54,0
7053,note_off,,,,,3,0,1,,72,64,0
7080,note_on,,,,,0,0,2,,52,64,1
7080,note_off,,,,,60,0,2,,50,64,1
7080,note_on,,,,,27,0,1,,72,54,0
7083,note_off,,,,,3,0,1,,74,64,0
7110,note_on,,,,,27,0,1,,74,54,0
7113,note_off,,,,,3,0,1,,72,64,0
7140,note_on,,,,,0,0,2,,53,64,1
7140,note_off,,,,,60,0,2,,52,64,1
7140,note_on,,,,,27,0,1,,72,55,0
7143,note_off,,,,,3,0,1,,74,64,0
7170,note_on,,,,,27,0,1,,74,55,0
7173,note_off,,,,,3,0,1,,72,64,0
7200,note_off,,,,,60,0,2,,53,64,1
7200,note_on,,,,,0,0,2,,43,64,1
7200,note_on,,,,,27,0,1,,72,55,0
7203,note_off,,,,,3,0,1,,74,64,0
7230,note_on,,,,,27,0,1,,74,56,0
7233,note_off,,,,,3,0,1,,72,64,0
7260,note_off,,,,,60,0,2,,43,64,1
7260,note_on,,,,,0,0,2,,53,64,1
7260,note_on,,,,,27,0,1,,72,56,0
7263,note_off,,,,,3,0,1,,74,64,0
7290,note_on,,,,,27,0,1,,74,57,0
7293,note_off,,,,,3,0,1,,72,64,0
7320,note_on,,,,,27,0,1,,72,57,0
7320,note_on,,,,,0,0,2,,52,64,1
7320,note_off,,,,,60,0,2,,53,64,1
7323,note_off,,,,,3,0,1,,74,64,0
7350,note_on,,,,,27,0,1,,74,57,0
7353,note_off,,,,,3,0,1,,72,64,0
7380,note_on,,,,,0,0,2,,50,64,1
7380,note_on,,,,,27,0,1,,72,58,0
7380,note_off,,,,,60,0,2,,52,64,1
7383,note_off,,,,,3,0,1,,74,64,0
7410,note_on,,,,,27,0,1,,74,58,0
7413,note_off,,,,,3,0,1,,72,64,0
7440,note_off,,,,,60,0,2,,50,64,1
7440,note_on,,,,,0,0,2,,48,64,1
7440,note_on,,,,,27,0,1,,72,58,0
7443,note_off,,,,,3,0,1,,74,64,0
7470,note_on,,,,,27,0,1,,74,59,0
7473,note_off,,,,,3,0,1,,72,64,0
7500,note_off,,,,,60,0,2,,48,64,1
7500,note_on,,,,,0,0,2,,46,64,1
7500,note_on,,,,,27,0,1,,72,59,0
7503,note_off,,,,,3,0,1,,74,64,0
7530,note_on,,,,,27,0,1,,74,59,0
7533,note_off,,,,,3,0,1,,72,64,0
7560,note_on,,,,,0,0,2,,45,64,1
7560,note_off,,,,,60,0,2,,46,64,1
7560,note_on,,,,,27,0,1,,72,64,0
7563,note_off,,,,,3,0,1,,74,64,0
7620,note_on,,,,,0,0,1,,70,64,0
7620,note_off,,,,,57,0,1,,72,64,0
7620,note_off,,,,,60,0,2,,45,64,1
7620,note_on,,,,,0,0,2,,46,64,1
7680,note_on,,,,,0,0,1,,69,64,0
7680,note_off,,,,,60,0,1,,70,64,0
7680,note_on,,,,,0,0,2,,48,64,1
7680,note_off,,,,,60,0,2,,46,64,1
7740,note_off,,,,,60,0,1,,69,64,0
7740,note_off,,,,,60,0,2,,48,64,1
7740,note_on,,,,,0,0,1,,67,64,0
7740,note_on,,,,,0,0,2,,45,64,1
7800,note_on,,,,,0,0,2,,46,64,1
7800,note_on,,,,,0,0,1,,65,64,0
7800,note_off,,,,,60,0,1,,67,64,0
7800,note_off,,,,,60,0,2,,45,64,1
7860,note_off,,,,,60,0,2,,46,64,1
7860,note_on,,,,,0,0,1,,64,64,0
7860,note_on,,,,,0,0,2,,48,64,1
7860,note_off,,,,,60,0,1,,65,64,0
7920,note_off,,,,,60,0,2,,48,64,1
7920,note_on,,,,,0,0,2,,42,64,1
7920,note_on,,,,,0,0,1,,72,64,0
7920,note_off,,,,,60,0,1,,64,64,0
7980,note_on,,,,,0,0,1,,62,64,0
7980,note_off,,,,,60,0,1,,72,64,0
8040,note_off,,,,,120,0,2,,42,64,1
8040,note_off,,,,,60,0,1,,62,64,0
8040,note_on,,,,,0,0,1,,64,64,0
8100,note_on,,,,,0,0,1,,66,64,0
8100,note_off,,,,,60,0,1,,64,64,0
8160,note_off,,,,,60,0,1,,66,64,0
8160,note_on,,,,,0,0,1,,67,64,0
8220,note_off,,,,,60,0,1,,67,64,0
8220,note_on,,,,,0,0,1,,69,64,0
8280,note_off,,,,,60,0,1,,69,64,0
8280,note_on,,,,,240,0,2,,43,64,1
8280,note_on,,,,,0,0,1,,70,64,0
8340,note_off,,,,,60,0,2,,43,64,1
8340,note_off,,,,,60,0,1,,70,64,0
8340,note_on,,,,,0,0,1,,69,64,0
8340,note_on,,,,,0,0,2,,45,64,1
8400,note_off,,,,,60,0,1,,69,64,0
8400,note_on,,,,,0,0,1,,67,64,0
8400,note_off,,,,,60,0,2,,45,64,1
8400,note_on,,,,,0,0,2,,46,64,1
8460,note_off,,,,,60,0,1,,67,64,0
8460,note_on,,,,,0,0,1,,65,64,0
8460,note_off,,,,,60,0,2,,46,64,1
8460,note_on,,,,,0,0,2,,43,64,1
8520,note_off,,,,,60,0,1,,65,64,0
8520,note_on,,,,,0,0,1,,64,64,0
8520,note_on,,,,,0,0,2,,45,64,1
8520,note_off,,,,,60,0,2,,43,64,1
8580,note_on,,,,,0,0,1,,62,64,0
8580,note_off,,,,,60,0,1,,64,64,0
8580,note_on,,,,,0,0,2,,46,64,1
8580,note_off,,,,,60,0,2,,45,64,1
8640,note_off,,,,,60,0,1,,62,64,0
8640,note_on,,,,,0,0,1,,70,64,0
8640,note_off,,,,,60,0,2,,46,64,1
8640,note_on,,,,,0,0,2,,40,64,1
8700,note_on,,,,,0,0,1,,60,64,0
8700,note_off,,,,,60,0,1,,70,64,0
8760,note_off,,,,,60,0,1,,60,64,0
8760,note_off,,,,,120,0,2,,40,64,1
8760,note_on,,,,,0,0,1,,62,64,0
8820,note_on,,,,,0,0,1,,64,64,0
8820,note_off,,,,,60,0,1,,62,64,0
8880,note_off,,,,,60,0,1,,64,64,0
8880,note_on,,,,,0,0,1,,65,64,0
8940,note_off,,,,,60,0,1,,65,64,0
8940,note_on,,,,,0,0,1,,67,64,0
9000,note_on,,,,,240,0,2,,41,64,1
9000,note_off,,,,,60,0,1,,67,64,0
9000,note_on,,,,,0,0,1,,69,64,0
9060,note_on,,,,,0,0,1,,71,64,0
9060,note_off,,,,,60,0,1,,69,64,0
9120,note_off,,,,,120,0,2,,41,64,1
9120,note_on,,,,,0,0,2,,53,64,1
9120,note_on,,,,,0,0,1,,72,64,0
9120,note_off,,,,,60,0,1,,71,64,0
9180,note_on,,,,,0,0,1,,74,64,0
9180,note_off,,,,,60,0,1,,72,64,0
9240,note_on,,,,,0,0,1,,76,64,0
9240,note_off,,,,,60,0,1,,74,64,0
9240,note_off,,,,,120,0,2,,53,64,1
9240,note_on,,,,,0,0,2,,50,64,1
9300,note_off,,,,,60,0,1,,76,64,0
9300,note_on,,,,,0,0,1,,77,64,0
9360,note_on,,,,,0,0,1,,68,64,0
9360,note_off,,,,,60,0,1,,77,64,0
9360,note_off,,,,,120,0,2,,50,64,1
9360,note_on,,,,,0,0,2,,47,64,1
9420,note_on,,,,,0,0,1,,77,64,0
9420,note_off,,,,,60,0,1,,68,64,0
9480,note_on,,,,,0,0,2,,44,64,1
9480,note_off,,,,,120,0,2,,47,64,1
9480,note_on,,,,,0,0,1,,76,64,0
9480,note_off,,,,,60,0,1,,77,64,0
9540,note_on,,,,,0,0,1,,74,64,0
9540,note_off,,,,,60,0,1,,76,64,0
9600,note_on,,,,,0,0,1,,72,64,0
9600,note_off,,,,,60,0,1,,74,64,0
9600,note_off,,,,,120,0,2,,44,64,1
9600,note_on,,,,,0,0,2,,40,64,1
9660,note_on,,,,,0,0,1,,71,64,0
9660,note_off,,,,,60,0,1,,72,64,0
9720,note_off,,,,,60,0,1,,71,64,0
9720,note_on,,,,,0,0,2,,45,64,1
9720,note_off,,,,,120,0,2,,40,64,1
9720,note_on,,,,,0,0,1,,72,64,0
9780,note_on,,,,,0,0,1,,71,64,0
9780,note_off,,,,,60,0,1,,72,64,0
9780,note_on,,,,,0,0,2,,44,64,1
9780,note_off,,,,,60,0,2,,45,64,1
9840,note_off,,,,,60,0,1,,71,64,0
9840,note_on,,,,,0,0,2,,45,64,1
9840,note_off,,,,,60,0,2,,44,64,1
9840,note_on,,,,,0,0,1,,74,64,0
9900,note_off,,,,,60,0,2,,45,64,1
9900,note_on,,,,,0,0,1,,72,64,0
9900,note_on,,,,,0,0,2,,47,64,1
9900,note_off,,,,,60,0,1,,74,64,0
9960,note_on,,,,,0,0,1,,71,64,0
9960,note_off,,,,,60,0,1,,72,64,0
9960,note_off,,,,,60,0,2,,47,64,1
9960,note_on,,,,,0,0,2,,48,64,1
10020,note_on,,,,,0,0,2,,50,64,1
10020,note_off,,,,,60,0,1,,71,64,0
10020,note_on,,,,,0,0,1,,69,64,0
10020,note_off,,,,,60,0,2,,48,64,1
10080,note_on,,,,,0,0,1,,68,64,0
10080,note_off,,,,,60,0,1,,69,64,0
10080,note_off,,,,,60,0,2,,50,64,1
10080,note_on,,,,,0,0,2,,52,64,1
10110,note_off,,,,,30,0,2,,52,64,1
10110,note_on,,,,,0,0,2,,53,48,1
10140,note_off,,,,,60,0,1,,68,64,0
10140,note_on,,,,,30,0,2,,52,48,1
10140,note_on,,,,,0,0,1,,69,64,0
