tick,type,key,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,program,channel,note,velocity
7200,note_on,,48,0,1,,,,,,,0,59,0
7200,note_on,,0,0,2,,,,,,,0,40,64
7200,note_on,,96,0,2,,,,,,,0,43,0
7248,note_on,,48,0,1,,,,,,,0,60,0
7248,note_on,,0,0,1,,,,,,,0,61,64
7296,note_on,,48,0,1,,,,,,,0,61,0
7296,note_on,,96,0,2,,,,,,,0,40,0
7296,note_on,,0,0,1,,,,,,,0,62,64
7296,note_on,,0,0,2,,,,,,,0,42,64
7344,note_on,,0,0,1,,,,,,,0,63,64
7344,note_on,,48,0,1,,,,,,,0,62,0
7392,note_on,,96,0,2,,,,,,,0,42,0
7392,note_on,,0,0,2,,,,,,,0,43,64
7392,note_on,,0,0,1,,,,,,,0,64,64
7392,note_on,,48,0,1,,,,,,,0,63,0
7440,note_on,,48,0,1,,,,,,,0,64,0
7440,note_on,,0,0,1,,,,,,,0,65,64
7488,note_on,,96,0,2,,,,,,,0,43,0
7488,note_on,,0,0,2,,,,,,,0,35,64
7536,note_on,,96,0,1,,,,,,,0,65,0
7536,note_on,,0,0,1,,,,,,,0,64,64
7560,note_on,,0,0,1,,,,,,,0,62,64
7560,note_on,,24,0,1,,,,,,,0,64,0
7584,note_on,,0,0,1,,,,,,,0,64,64
7584,note_on,,24,0,1,,,,,,,0,62,0
7584,note_on,,0,0,2,,,,,,,0,44,64
7584,note_on,,96,0,2,,,,,,,0,35,0
7632,note_on,,48,0,1,,,,,,,0,64,0
7632,note_on,,0,0,1,,,,,,,0,59,64
7680,note_on,,96,0,2,,,,,,,0,44,0
7680,note_on,,0,0,1,,,,,,,0,60,64
7680,note_on,,0,0,2,,,,,,,0,45,64
7680,note_on,,48,0,1,,,,,,,0,59,0
7704,note_on,,0,0,1,,,,,,,0,59,64
7704,note_on,,24,0,1,,,,,,,0,60,0
7728,note_on,,0,0,1,,,,,,,0,57,64
7728,note_on,,24,0,1,,,,,,,0,59,0
7776,note_on,,0,0,2,,,,,,,0,57,64
7776,note_on,,96,0,2,,,,,,,0,45,0
7776,note_on,,48,0,1,,,,,,,0,57,0
7824,note_on,,48,0,1,,,,,,,0,72,64
7872,note_on,,48,0,1,,,,,,,0,72,0
7872,note_on,,0,0,1,,,,,,,0,62,64
7920,note_on,,0,0,1,,,,,,,0,70,64
7920,note_on,,48,0,1,,,,,,,0,62,0
7968,note_on,,192,0,2,,,,,,,0,57,0
7968,note_on,,0,0,1,,,,,,,0,64,64
7968,note_on,,48,0,1,,,,,,,0,70,0
7968,note_on,,0,0,2,,,,,,,0,55,64
8016,note_on,,0,0,1,,,,,,,0,70,64
8016,note_on,,48,0,1,,,,,,,0,64,0
8064,note_on,,96,0,2,,,,,,,0,55,0
8064,note_on,,0,0,2,,,,,,,0,53,64
8088,note_on,,72,0,1,,,,,,,0,70,0
8088,note_on,,0,0,1,,,,,,,0,69,64
8112,note_on,,0,0,1,,,,,,,0,67,64
8112,note_on,,24,0,1,,,,,,,0,69,0
8136,note_on,,0,0,1,,,,,,,0,69,64
8136,note_on,,24,0,1,,,,,,,0,67,0
8160,note_on,,96,0,2,,,,,,,0,53,0
8160,note_on,,0,0,2,,,,,,,0,50,64
8160,note_on,,0,0,1,,,,,,,0,70,64
8160,note_on,,24,0,1,,,,,,,0,69,0
8184,note_on,,24,0,1,,,,,,,0,70,0
8184,note_on,,0,0,1,,,,,,,0,69,64
8208,note_on,,24,0,1,,,,,,,0,69,0
8208,note_on,,0,0,1,,,,,,,0,70,64
8232,note_on,,24,0,1,,,,,,,0,70,0
8232,note_on,,0,0,1,,,,,,,0,71,64
8256,note_on,,24,0,1,,,,,,,0,71,0
8256,note_on,,0,0,1,,,,,,,0,72,64
8256,note_on,,0,0,2,,,,,,,0,45,64
8256,note_on,,96,0,2,,,,,,,0,50,0
8280,note_on,,24,0,1,,,,,,,0,72,0
8280,note_on,,0,0,1,,,,,,,0,71,64
8304,note_on,,0,0,1,,,,,,,0,72,64
8304,note_on,,24,0,1,,,,,,,0,71,0
8328,note_on,,0,0,1,,,,,,,0,73,64
8328,note_on,,24,0,1,,,,,,,0,72,0
8352,note_on,,24,0,1,,,,,,,0,73,0
8352,note_on,,96,0,2,,,,,,,0,45,0
8352,note_on,,0,0,2,,,,,,,0,41,64
8352,note_on,,0,0,1,,,,,,,0,74,64
8400,note_on,,48,0,1,,,,,,,0,74,0
8400,note_on,,0,0,1,,,,,,,0,62,64
8448,note_on,,96,0,2,,,,,,,0,41,0
8448,note_on,,0,0,2,,,,,,,0,52,64
8448,note_on,,48,0,1,,,,,,,0,62,0
8448,note_on,,0,0,1,,,,,,,0,64,64
8472,note_on,,0,0,1,,,,,,,0,62,64
8472,note_on,,24,0,1,,,,,,,0,64,0
8496,note_on,,0,0,1,,,,,,,0,61,64
8496,note_on,,24,0,1,,,,,,,0,62,0
8544,note_on,,96,0,2,,,,,,,0,52,0
8544,note_on,,0,0,2,,,,,,,0,43,64
8544,note_on,,48,0,1,,,,,,,0,61,0
8592,note_on,,48,0,1,,,,,,,0,64,64
8640,note_on,,0,0,2,,,,,,,0,53,64
8640,note_on,,96,0,2,,,,,,,0,43,0
8640,note_on,,0,0,1,,,,,,,0,65,64
8640,note_on,,48,0,1,,,,,,,0,64,0
8664,note_on,,24,0,1,,,,,,,0,65,0
8664,note_on,,0,0,1,,,,,,,0,64,64
8688,note_on,,0,0,1,,,,,,,0,62,64
8688,note_on,,24,0,1,,,,,,,0,64,0
8736,note_on,,48,0,1,,,,,,,0,62,0
8736,note_on,,96,0,2,,,,,,,0,53,0
8736,note_on,,0,0,2,,,,,,,0,45,64
8784,note_on,,48,0,1,,,,,,,0,65,64
8832,note_on,,96,0,2,,,,,,,0,45,0
8832,note_on,,48,0,1,,,,,,,0,65,0
8832,note_on,,0,0,1,,,,,,,0,67,64
8832,note_on,,0,0,2,,,,,,,0,55,64
8856,note_on,,24,0,1,,,,,,,0,67,0
8856,note_on,,0,0,1,,,,,,,0,65,64
8880,note_on,,24,0,1,,,,,,,0,65,0
8880,note_on,,0,0,1,,,,,,,0,64,64
8928,note_on,,96,0,2,,,,,,,0,55,0
8928,note_on,,0,0,2,,,,,,,0,46,64
8976,note_on,,96,0,1,,,,,,,0,64,0
8976,note_on,,0,0,1,,,,,,,0,74,64
9024,note_on,,96,0,2,,,,,,,0,46,0
9024,note_on,,0,0,2,,,,,,,0,45,64
9072,note_on,,0,0,1,,,,,,,0,73,64
9072,note_on,,96,0,1,,,,,,,0,74,0
9096,note_on,,0,0,1,,,,,,,0,74,64
9096,note_on,,24,0,1,,,,,,,0,73,0
9120,note_on,,0,0,2,,,,,,,0,43,64
9120,note_on,,24,0,1,,,,,,,0,74,0
9120,note_on,,96,0,2,,,,,,,0,45,0
9120,note_on,,0,0,1,,,,,,,0,76,64
9168,note_on,,48,0,1,,,,,,,0,76,0
9168,note_on,,0,0,1,,,,,,,0,67,64
9216,note_on,,0,0,2,,,,,,,0,50,64
9216,note_on,,48,0,1,,,,,,,0,67,0
9216,note_on,,0,0,1,,,,,,,0,67,64
9216,note_on,,96,0,2,,,,,,,0,43,0
9264,note_on,,48,0,1,,,,,,,0,67,0
9264,note_on,,0,0,1,,,,,,,0,65,64
9288,note_on,,24,0,1,,,,,,,0,65,0
9288,note_on,,0,0,1,,,,,,,0,64,64
9312,note_on,,0,0,2,,,,,,,0,45,64
9312,note_on,,0,0,1,,,,,,,0,65,64
9312,note_on,,96,0,2,,,,,,,0,50,0
9312,note_on,,24,0,1,,,,,,,0,64,0
9360,note_on,,48,0,2,,,,,,,0,45,0
9360,note_on,,0,0,2,,,,,,,0,47,64
9408,note_on,,48,0,2,,,,,,,0,47,0
9408,note_on,,0,0,2,,,,,,,0,48,64
9456,note_on,,144,0,1,,,,,,,0,65,0
