tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,control,value,channel,program,note,velocity
504,note_on,,,,,3,0,3,,,,2,,67,62
508,note_off,,,,,28,0,2,,,,1,,60,0
511,note_on,,,,,3,0,2,,,,1,,60,127
522,note_off,,,,,42,0,12,,,,12,,29,0
522,note_off,,,,,42,0,6,,,,5,,41,0
522,note_off,,,,,42,0,4,,,,3,,65,0
522,note_off,,,,,42,0,9,,,,8,,65,0
522,note_off,,,,,42,0,10,,,,10,,60,0
522,note_off,,,,,42,0,5,,,,4,,60,0
522,note_off,,,,,42,0,13,,,,13,,60,0
522,note_off,,,,,0,0,13,,,,13,,69,0
522,note_off,,,,,0,0,13,,,,13,,41,0
522,note_off,,,,,42,0,11,,,,11,,41,0
525,note_off,,,,,21,0,7,,,,6,,67,0
525,note_off,,,,,21,0,3,,,,2,,67,0
525,note_off,,,,,21,0,8,,,,7,,67,0
528,note_on,,,,,0,0,13,,,,13,,69,49
528,note_on,,,,,3,0,3,,,,2,,65,62
528,note_on,,,,,6,0,9,,,,8,,60,75
528,note_on,,,,,6,0,13,,,,13,,60,49
528,note_on,,,,,3,0,8,,,,7,,65,75
528,note_on,,,,,6,0,4,,,,3,,69,62
528,note_on,,,,,6,0,5,,,,4,,60,62
528,note_on,,,,,0,0,13,,,,13,,53,49
528,note_on,,,,,6,0,10,,,,10,,57,75
528,note_on,,,,,528,0,1,,,,0,,60,127
528,note_on,,,,,3,0,7,,,,6,,65,75
528,note_on,,,,,6,0,6,,,,5,,53,62
528,note_on,,,,,6,0,11,,,,11,,53,49
528,note_on,,,,,6,0,12,,,,12,,41,101
540,note_off,,,,,29,0,2,,,,1,,60,0
543,note_on,,,,,3,0,2,,,,1,,60,127
549,note_off,,,,,21,0,11,,,,11,,53,0
549,note_off,,,,,21,0,13,,,,13,,53,0
549,note_off,,,,,21,0,3,,,,2,,65,0
549,note_off,,,,,21,0,7,,,,6,,65,0
549,note_off,,,,,21,0,4,,,,3,,69,0
549,note_off,,,,,21,0,8,,,,7,,65,0
549,note_off,,,,,21,0,6,,,,5,,53,0
549,note_off,,,,,21,0,12,,,,12,,41,0
552,note_on,,,,,3,0,11,,,,11,,52,49
552,note_on,,,,,3,0,7,,,,6,,67,75
552,note_on,,,,,3,0,4,,,,3,,67,62
552,note_on,,,,,3,0,12,,,,12,,40,101
552,note_on,,,,,3,0,6,,,,5,,52,62
552,note_on,,,,,3,0,3,,,,2,,67,62
552,note_on,,,,,3,0,13,,,,13,,52,49
552,note_on,,,,,3,0,8,,,,7,,67,75
570,note_off,,,,,42,0,5,,,,4,,60,0
570,note_off,,,,,42,0,1,,,,0,,60,0
570,note_off,,,,,0,0,13,,,,13,,69,0
570,note_off,,,,,42,0,10,,,,10,,57,0
570,note_off,,,,,18,0,13,,,,13,,60,0
570,note_off,,,,,42,0,9,,,,8,,60,0
571,note_off,,,,,28,0,2,,,,1,,60,0
573,note_off,,,,,3,0,13,,,,13,,52,0
573,note_off,,,,,21,0,6,,,,5,,52,0
573,note_off,,,,,21,0,8,,,,7,,67,0
573,note_off,,,,,21,0,11,,,,11,,52,0
573,note_off,,,,,21,0,7,,,,6,,67,0
573,note_off,,,,,21,0,3,,,,2,,67,0
573,note_off,,,,,21,0,4,,,,3,,67,0
573,note_off,,,,,21,0,12,,,,12,,40,0
576,note_on,,,,,3,0,11,,,,11,,53,49
576,note_on,,,,,3,0,3,,,,2,,69,62
576,note_on,,,,,3,0,8,,,,7,,69,75
576,note_on,,,,,5,0,2,,,,1,,60,127
576,note_on,,,,,6,0,10,,,,10,,60,75
576,note_on,,,,,3,0,7,,,,6,,69,75
576,note_on,,,,,6,0,5,,,,4,,60,62
576,note_on,,,,,3,0,4,,,,3,,65,62
576,note_on,,,,,3,0,6,,,,5,,53,62
576,note_on,,,,,3,0,12,,,,12,,41,101
576,note_on,,,,,6,0,9,,,,8,,65,75
576,note_on,,,,,0,0,13,,,,13,,53,49
576,note_on,,,,,0,0,13,,,,13,,69,49
576,note_on,,,,,3,0,13,,,,13,,60,49
576,note_on,,,,,6,0,1,,,,0,,65,127
597,note_off,,,,,21,0,7,,,,6,,69,0
597,note_off,,,,,21,0,4,,,,3,,65,0
597,note_off,,,,,21,0,12,,,,12,,41,0
597,note_off,,,,,21,0,9,,,,8,,65,0
597,note_off,,,,,21,0,11,,,,11,,53,0
597,note_off,,,,,21,0,13,,,,13,,53,0
597,note_off,,,,,21,0,8,,,,7,,69,0
597,note_off,,,,,21,0,3,,,,2,,69,0
597,note_off,,,,,21,0,6,,,,5,,53,0
600,note_on,,,,,3,0,8,,,,7,,71,75
600,note_on,,,,,3,0,4,,,,3,,67,62
600,note_on,,,,,3,0,13,,,,13,,52,49
600,note_on,,,,,3,0,7,,,,6,,71,75
600,note_on,,,,,3,0,9,,,,8,,67,75
600,note_on,,,,,3,0,11,,,,11,,52,49
600,note_on,,,,,3,0,3,,,,2,,71,62
600,note_on,,,,,3,0,6,,,,5,,52,62
600,note_on,,,,,3,0,12,,,,12,,40,101
604,note_off,,,,,28,0,2,,,,1,,60,0
607,note_on,,,,,3,0,2,,,,1,,60,127
618,note_off,,,,,42,0,5,,,,4,,60,0
618,note_off,,,,,0,0,13,,,,13,,69,0
618,note_off,,,,,42,0,1,,,,0,,65,0
618,note_off,,,,,18,0,13,,,,13,,60,0
618,note_off,,,,,42,0,10,,,,10,,60,0
621,note_off,,,,,3,0,13,,,,13,,52,0
621,note_off,,,,,21,0,11,,,,11,,52,0
621,note_off,,,,,21,0,8,,,,7,,71,0
621,note_off,,,,,21,0,9,,,,8,,67,0
621,note_off,,,,,21,0,3,,,,2,,71,0
621,note_off,,,,,21,0,6,,,,5,,52,0
621,note_off,,,,,21,0,4,,,,3,,67,0
621,note_off,,,,,21,0,12,,,,12,,40,0
621,note_off,,,,,21,0,7,,,,6,,71,0
624,note_on,,,,,3,0,11,,,,11,,53,49
624,note_on,,,,,3,0,7,,,,6,,69,75
624,note_on,,,,,6,0,1,,,,0,,69,127
624,note_on,,,,,3,0,9,,,,8,,69,75
624,note_on,,,,,3,0,13,,,,13,,69,49
624,note_on,,,,,3,0,12,,,,12,,41,101
624,note_on,,,,,3,0,3,,,,2,,69,62
624,note_on,,,,,3,0,8,,,,7,,69,75
624,note_on,,,,,3,0,4,,,,3,,69,62
624,note_on,,,,,6,0,10,,,,10,,65,75
624,note_on,,,,,3,0,6,,,,5,,53,62
624,note_on,,,,,0,0,13,,,,13,,53,49
624,note_on,,,,,6,0,5,,,,4,,65,62
636,note_off,,,,,29,0,2,,,,1,,60,0
639,note_on,,,,,3,0,2,,,,1,,60,127
645,note_off,,,,,21,0,6,,,,5,,53,0
645,note_off,,,,,21,0,11,,,,11,,53,0
645,note_off,,,,,21,0,7,,,,6,,69,0
645,note_off,,,,,21,0,8,,,,7,,69,0
645,note_off,,,,,21,0,3,,,,2,,69,0
645,note_off,,,,,21,0,13,,,,13,,53,0
645,note_off,,,,,21,0,12,,,,12,,41,0
645,note_off,,,,,21,0,4,,,,3,,69,0
645,note_off,,,,,21,0,9,,,,8,,69,0
648,note_on,,,,,3,0,7,,,,6,,71,75
648,note_on,,,,,3,0,8,,,,7,,71,75
648,note_on,,,,,3,0,6,,,,5,,50,62
648,note_on,,,,,3,0,12,,,,12,,38,101
648,note_on,,,,,3,0,3,,,,2,,71,62
648,note_on,,,,,3,0,9,,,,8,,65,75
648,note_on,,,,,3,0,11,,,,11,,50,49
648,note_on,,,,,3,0,13,,,,13,,50,49
648,note_on,,,,,3,0,4,,,,3,,65,62
666,note_off,,,,,42,0,1,,,,0,,69,0
666,note_off,,,,,42,0,10,,,,10,,65,0
666,note_off,,,,,18,0,13,,,,13,,69,0
666,note_off,,,,,42,0,5,,,,4,,65,0
667,note_off,,,,,28,0,2,,,,1,,60,0
669,note_off,,,,,21,0,9,,,,8,,65,0
669,note_off,,,,,3,0,13,,,,13,,50,0
669,note_off,,,,,21,0,3,,,,2,,71,0
669,note_off,,,,,21,0,7,,,,6,,71,0
669,note_off,,,,,21,0,8,,,,7,,71,0
669,note_off,,,,,21,0,11,,,,11,,50,0
669,note_off,,,,,21,0,12,,,,12,,38,0
669,note_off,,,,,21,0,6,,,,5,,50,0
669,note_off,,,,,21,0,4,,,,3,,65,0
672,note_on,,,,,3,0,7,,,,6,,72,75
672,note_on,,,,,3,0,11,,,,11,,52,49
672,note_on,,,,,6,0,10,,,,10,,64,75
672,note_on,,,,,3,0,6,,,,5,,52,62
672,note_on,,,,,5,0,2,,,,1,,60,127
672,note_on,,,,,3,0,8,,,,7,,72,75
672,note_on,,,,,3,0,13,,,,13,,60,49
672,note_on,,,,,0,0,13,,,,13,,64,49
672,note_on,,,,,0,0,13,,,,13,,52,49
672,note_on,,,,,3,0,9,,,,8,,67,75
672,note_on,,,,,3,0,4,,,,3,,67,62
672,note_on,,,,,6,0,1,,,,0,,72,127
672,note_on,,,,,3,0,3,,,,2,,72,62
672,note_on,,,,,6,0,5,,,,4,,64,62
672,note_on,,,,,3,0,12,,,,12,,40,101
693,note_off,,,,,21,0,10,,,,10,,64,0
693,note_off,,,,,21,0,3,,,,2,,72,0
693,note_off,,,,,21,0,7,,,,6,,72,0
693,note_off,,,,,21,0,5,,,,4,,64,0
693,note_off,,,,,21,0,8,,,,7,,72,0
696,note_on,,,,,3,0,3,,,,2,,74,62
696,note_on,,,,,3,0,5,,,,4,,65,62
696,note_on,,,,,3,0,7,,,,6,,74,75
696,note_on,,,,,3,0,8,,,,7,,74,75
696,note_on,,,,,3,0,10,,,,10,,65,75
714,note_off,,,,,42,0,9,,,,8,,67,0
714,note_off,,,,,42,0,6,,,,5,,52,0
714,note_off,,,,,42,0,1,,,,0,,72,0
714,note_off,,,,,0,0,13,,,,13,,52,0
714,note_off,,,,,42,0,11,,,,11,,52,0
714,note_off,,,,,42,0,12,,,,12,,40,0
714,note_off,,,,,42,0,4,,,,3,,67,0
714,note_off,,,,,0,0,13,,,,13,,64,0
714,note_off,,,,,42,0,13,,,,13,,60,0
717,note_off,,,,,21,0,8,,,,7,,74,0
717,note_off,,,,,21,0,5,,,,4,,65,0
717,note_off,,,,,21,0,3,,,,2,,74,0
717,note_off,,,,,21,0,7,,,,6,,74,0
717,note_off,,,,,21,0,10,,,,10,,65,0
720,note_on,,,,,6,0,12,,,,12,,36,101
720,note_on,,,,,6,0,11,,,,11,,48,49
720,note_on,,,,,3,0,3,,,,2,,76,62
720,note_on,,,,,3,0,8,,,,7,,76,75
720,note_on,,,,,3,0,7,,,,6,,76,75
720,note_on,,,,,3,0,10,,,,10,,67,75
720,note_on,,,,,6,0,9,,,,8,,72,75
720,note_on,,,,,6,0,1,,,,0,,67,127
720,note_on,,,,,0,0,13,,,,13,,67,49
720,note_on,,,,,6,0,13,,,,13,,64,49
720,note_on,,,,,6,0,6,,,,5,,48,62
720,note_on,,,,,3,0,5,,,,4,,67,62
720,note_on,,,,,0,0,13,,,,13,,48,49
720,note_on,,,,,6,0,4,,,,3,,72,62
735,note_off,,,,,63,0,2,,,,1,,60,0
741,note_off,,,,,21,0,3,,,,2,,76,0
741,note_off,,,,,21,0,8,,,,7,,76,0
741,note_off,,,,,21,0,7,,,,6,,76,0
741,note_off,,,,,21,0,5,,,,4,,67,0
741,note_off,,,,,21,0,10,,,,10,,67,0
744,note_on,,,,,3,0,3,,,,2,,72,62
