tick,type,port,time,meta,track,data,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
0,track_name,,0,1,12,,,,,,,,,,,,,
0,midi_port,0,0,1,12,,,,,,,,,,,,,
0,end_of_track,,0,1,11,,,,,,,,,,,,,
0,track_name,,0,1,11,,,,,,,,,,,,,
0,midi_port,0,0,1,11,,,,,,,,,,,,,
0,end_of_track,,0,1,10,,,,,,,,,,,,,
0,midi_port,0,0,1,10,,,,,,,,,,,,,
0,control_change,,0,0,6,,,,,,,,,5,10,20,,
0,control_change,,0,0,9,,,,,,,,,8,10,76,,
0,program_change,,0,0,9,,,,,,,,6,8,,,,
0,track_name,,0,1,9,,,,,,,,,,,,,
0,midi_port,0,0,1,9,,,,,,,,,,,,,
0,control_change,,0,0,8,,,,,,,,,7,10,127,,
0,control_change,,0,0,8,,,,,,,,,7,7,90,,
0,program_change,,0,0,8,,,,,,,,43,7,,,,
0,track_name,,0,1,8,,,,,,,,,,,,,
0,midi_port,0,0,1,8,,,,,,,,,,,,,
0,control_change,,0,0,7,,,,,,,,,6,10,100,,
0,control_change,,0,0,7,,,,,,,,,6,7,90,,
0,program_change,,0,0,7,,,,,,,,48,6,,,,
0,track_name,,0,1,7,,,,,,,,,,,,,
0,control_change,,0,0,9,,,,,,,,,8,7,90,,
0,midi_port,0,0,1,1,,,,,,,,,,,,,
0,end_of_track,,0,1,14,,,,,,,,,,,,,
0,sysex,,0,0,0,"(65, 16, 66, 18, 64, 0, 127, 0, 65)",,,,,,,,,,,,
0,set_tempo,,0,1,0,,,,,,,750000,,,,,,
0,sysex,,0,0,0,"(65, 16, 66, 18, 64, 1, 16, 1, 4, 3, 1, 1, 2, 1, 2, 1, 2, 1, 0, 0, 3, 1, 1, 23)",,,,,,,,,,,,
0,sysex,,0,0,0,"(65, 16, 66, 18, 64, 1, 48, 3, 12)",,,,,,,,,,,,
0,sysex,,0,0,0,"(65, 16, 66, 18, 64, 16, 20, 1, 27)",,,,,,,,,,,,
0,sysex,,0,0,0,"(65, 16, 66, 18, 64, 1, 16, 0, 4, 4, 0, 1, 0, 1, 2, 0, 0, 1, 2, 6, 3, 0, 0, 23)",,,,,,,,,,,,
0,time_signature,,0,1,0,,3,8,12,8,,,,,,,,
0,key_signature,,0,1,0,,,,,,G,,,,,,,
0,midi_port,0,0,1,0,,,,,,,,,,,,,
0,midi_port,0,0,1,0,,,,,,,,,,,,,
0,midi_port,0,0,1,0,,,,,,,,,,,,,
0,midi_port,0,0,1,0,,,,,,,,,,,,,
0,midi_port,0,0,1,0,,,,,,,,,,,,,
0,midi_port,0,0,1,0,,,,,,,,,,,,,
0,sysex,,0,0,0,"(65, 16, 66, 18, 64, 0, 127, 0, 65)",,,,,,,,,,,,
12,aftertouch,,12,0,3,,,,,,,,,2,,100,,
60,aftertouch,,60,0,2,,,,,,,,,1,,90,,
60,aftertouch,,60,0,1,,,,,,,,,0,,70,,
180,note_on,,120,0,1,,,,,,,,,0,,,79,105
180,note_on,,168,0,3,,,,,,,,,2,,,83,99
180,note_on,,120,0,2,,,,,,,,,1,,,86,120
180,note_on,,180,0,8,,,,,,,,,7,,,55,95
180,note_on,,180,0,4,,,,,,,,,3,,,79,113
180,note_on,,180,0,7,,,,,,,,,6,,,55,59
180,note_on,,180,0,5,,,,,,,,,4,,,74,102
180,note_on,,180,0,9,,,,,,,,,8,,,55,104
180,note_on,,0,0,9,,,,,,,,,8,,,79,104
180,note_on,,180,0,6,,,,,,,,,5,,,71,64
210,note_on,,30,0,3,,,,,,,,,2,,,86,99
212,note_on,,2,0,3,,,,,,,,,2,,,83,0
239,note_on,,59,0,8,,,,,,,,,7,,,55,0
240,note_on,,60,0,6,,,,,,,,,5,,,71,0
240,note_on,,60,0,7,,,,,,,,,6,,,55,0
240,note_on,,28,0,3,,,,,,,,,2,,,91,112
240,note_on,,60,0,9,,,,,,,,,8,,,79,0
240,note_on,,0,0,9,,,,,,,,,8,,,55,0
241,note_on,,1,0,3,,,,,,,,,2,,,86,0
250,note_on,,70,0,5,,,,,,,,,4,,,74,0
258,note_on,,78,0,4,,,,,,,,,3,,,79,0
262,note_on,,82,0,1,,,,,,,,,0,,,79,0
270,note_on,,29,0,3,,,,,,,,,2,,,86,112
272,note_on,,2,0,3,,,,,,,,,2,,,91,0
300,note_on,,28,0,3,,,,,,,,,2,,,83,117
303,note_on,,3,0,3,,,,,,,,,2,,,86,0
329,note_on,,26,0,3,,,,,,,,,2,,,83,0
330,note_on,,1,0,3,,,,,,,,,2,,,79,99
352,note_on,,22,0,3,,,,,,,,,2,,,79,0
360,note_on,,98,0,1,,,,,,,,,0,,,81,107
360,note_on,,121,0,8,,,,,,,,,7,,,50,93
360,note_on,,0,0,9,,,,,,,,,8,,,74,104
360,note_on,,120,0,9,,,,,,,,,8,,,50,104
360,note_on,,8,0,3,,,,,,,,,2,,,78,120
360,note_on,,120,0,6,,,,,,,,,5,,,69,64
360,note_on,,110,0,5,,,,,,,,,4,,,78,110
360,note_on,,120,0,7,,,,,,,,,6,,,50,59
360,note_on,,102,0,4,,,,,,,,,3,,,81,107
390,note_on,,30,0,3,,,,,,,,,2,,,78,0
390,note_on,,0,0,3,,,,,,,,,2,,,81,110
414,note_on,,54,0,5,,,,,,,,,4,,,78,0
418,note_on,,58,0,4,,,,,,,,,3,,,81,0
420,note_on,,60,0,6,,,,,,,,,5,,,69,0
420,note_on,,60,0,9,,,,,,,,,8,,,74,0
420,note_on,,0,0,9,,,,,,,,,8,,,50,0
420,note_on,,60,0,7,,,,,,,,,6,,,50,0
420,note_on,,30,0,3,,,,,,,,,2,,,86,120
421,note_on,,1,0,3,,,,,,,,,2,,,81,0
430,note_on,,70,0,8,,,,,,,,,7,,,50,0
433,note_on,,73,0,1,,,,,,,,,0,,,81,0
450,note_on,,29,0,3,,,,,,,,,2,,,81,110
452,note_on,,2,0,3,,,,,,,,,2,,,86,0
480,note_on,,28,0,3,,,,,,,,,2,,,78,117
482,note_on,,2,0,3,,,,,,,,,2,,,81,0
509,note_on,,27,0,3,,,,,,,,,2,,,78,0
510,note_on,,1,0,3,,,,,,,,,2,,,74,90
533,note_on,,23,0,3,,,,,,,,,2,,,74,0
540,note_on,,120,0,7,,,,,,,,,6,,,43,59
540,note_on,,110,0,8,,,,,,,,,7,,,43,90
540,note_on,,126,0,5,,,,,,,,,4,,,79,102
540,note_on,,120,0,6,,,,,,,,,5,,,67,64
540,note_on,,122,0,4,,,,,,,,,3,,,83,107
540,note_on,,107,0,1,,,,,,,,,0,,,83,110
540,note_on,,7,0,3,,,,,,,,,2,,,83,110
540,note_on,,0,0,9,,,,,,,,,8,,,67,104
540,note_on,,120,0,9,,,,,,,,,8,,,43,104
580,note_on,,400,0,2,,,,,,,,,1,,,86,0
583,note_on,,43,0,5,,,,,,,,,4,,,79,0
586,note_on,,46,0,3,,,,,,,,,2,,,83,0
600,note_on,,60,0,7,,,,,,,,,6,,,43,0
600,note_on,,0,0,9,,,,,,,,,8,,,43,0
600,note_on,,20,0,2,,,,,,,,,1,,,84,112
600,note_on,,60,0,9,,,,,,,,,8,,,67,0
600,note_on,,14,0,3,,,,,,,,,2,,,81,103
600,note_on,,60,0,6,,,,,,,,,5,,,67,0
602,note_on,,62,0,1,,,,,,,,,0,,,83,0
604,note_on,,64,0,4,,,,,,,,,3,,,83,0
632,note_on,,92,0,8,,,,,,,,,7,,,43,0
645,note_on,,45,0,2,,,,,,,,,1,,,84,0
646,note_on,,46,0,3,,,,,,,,,2,,,81,0
660,note_on,,15,0,2,,,,,,,,,1,,,83,108
660,note_on,,14,0,3,,,,,,,,,2,,,79,95
706,note_on,,46,0,2,,,,,,,,,1,,,83,0
716,note_on,,56,0,3,,,,,,,,,2,,,79,0
720,note_on,,120,0,7,,,,,,,,,6,,,55,59
720,note_on,,120,0,9,,,,,,,,,8,,,55,104
720,note_on,,0,0,9,,,,,,,,,8,,,79,104
780,note_on,,74,0,2,,,,,,,,,1,,,83,110
780,note_on,,60,0,7,,,,,,,,,6,,,55,0
780,note_on,,64,0,3,,,,,,,,,2,,,79,110
780,note_on,,60,0,9,,,,,,,,,8,,,79,0
780,note_on,,0,0,9,,,,,,,,,8,,,55,0
803,note_on,,23,0,2,,,,,,,,,1,,,83,0
803,note_on,,23,0,3,,,,,,,,,2,,,79,0
810,note_on,,7,0,2,,,,,,,,,1,,,84,110
810,note_on,,7,0,3,,,,,,,,,2,,,81,88
829,note_on,,19,0,2,,,,,,,,,1,,,84,0
832,note_on,,22,0,3,,,,,,,,,2,,,81,0
840,note_on,,11,0,2,,,,,,,,,1,,,86,112
840,note_on,,8,0,3,,,,,,,,,2,,,83,112
886,note_on,,46,0,2,,,,,,,,,1,,,86,0
888,note_on,,48,0,3,,,,,,,,,2,,,83,0
900,note_on,,0,0,9,,,,,,,,,8,,,74,104
900,note_on,,120,0,7,,,,,,,,,6,,,50,59
900,note_on,,14,0,2,,,,,,,,,1,,,84,112
900,note_on,,120,0,9,,,,,,,,,8,,,50,104
900,note_on,,12,0,3,,,,,,,,,2,,,81,110
949,note_on,,49,0,3,,,,,,,,,2,,,81,0
957,note_on,,57,0,2,,,,,,,,,1,,,84,0
960,note_on,,11,0,3,,,,,,,,,2,,,79,95
960,note_on,,3,0,2,,,,,,,,,1,,,83,112
960,note_on,,60,0,7,,,,,,,,,6,,,50,0
960,note_on,,0,0,9,,,,,,,,,8,,,50,0
960,note_on,,60,0,9,,,,,,,,,8,,,74,0
1009,note_on,,49,0,3,,,,,,,,,2,,,79,0
1011,note_on,,51,0,2,,,,,,,,,1,,,83,0
1020,note_on,,11,0,3,,,,,,,,,2,,,78,110
1020,note_on,,9,0,2,,,,,,,,,1,,,81,101
1077,note_on,,57,0,2,,,,,,,,,1,,,81,0
1080,note_on,,120,0,7,,,,,,,,,6,,,38,59
1080,note_on,,0,0,9,,,,,,,,,8,,,62,104
1080,note_on,,120,0,9,,,,,,,,,8,,,38,104
1089,note_on,,69,0,3,,,,,,,,,2,,,78,0
1140,note_on,,0,0,9,,,,,,,,,8,,,38,0
1140,note_on,,60,0,9,,,,,,,,,8,,,62,0
1140,note_on,,63,0,2,,,,,,,,,1,,,81,88
1140,note_on,,51,0,3,,,,,,,,,2,,,78,110
1140,note_on,,60,0,7,,,,,,,,,6,,,38,0
1164,note_on,,24,0,3,,,,,,,,,2,,,78,0
1168,note_on,,28,0,2,,,,,,,,,1,,,81,0
1170,note_on,,6,0,3,,,,,,,,,2,,,79,105
1170,note_on,,2,0,2,,,,,,,,,1,,,83,108
1193,note_on,,23,0,3,,,,,,,,,2,,,79,0
1197,note_on,,27,0,2,,,,,,,,,1,,,83,0
1200,note_on,,3,0,2,,,,,,,,,1,,,84,110
1200,note_on,,7,0,3,,,,,,,,,2,,,81,112
1231,note_on,,31,0,2,,,,,,,,,1,,,84,0
1251,note_on,,51,0,3,,,,,,,,,2,,,81,0
1260,note_on,,120,0,9,,,,,,,,,8,,,43,104
1260,note_on,,29,0,2,,,,,,,,,1,,,83,97
1260,note_on,,660,0,6,,,,,,,,,5,,,71,64
1260,note_on,,677,0,5,,,,,,,,,4,,,74,105
1260,note_on,,0,0,9,,,,,,,,,8,,,67,104
1260,note_on,,628,0,8,,,,,,,,,7,,,43,80
1260,note_on,,9,0,3,,,,,,,,,2,,,74,108
1260,note_on,,120,0,7,,,,,,,,,6,,,43,59
1260,note_on,,656,0,4,,,,,,,,,3,,,79,113
1260,note_on,,658,0,1,,,,,,,,,0,,,79,107
1284,note_on,,24,0,2,,,,,,,,,1,,,83,0
1290,note_on,,6,0,2,,,,,,,,,1,,,86,97
1315,note_on,,55,0,1,,,,,,,,,0,,,79,0
1316,note_on,,26,0,2,,,,,,,,,1,,,86,0
1320,note_on,,0,0,9,,,,,,,,,8,,,43,0
1320,note_on,,60,0,7,,,,,,,,,6,,,43,0
1320,note_on,,60,0,6,,,,,,,,,5,,,71,0
1320,note_on,,4,0,2,,,,,,,,,1,,,91,110
1320,note_on,,60,0,9,,,,,,,,,8,,,67,0
1327,note_on,,67,0,5,,,,,,,,,4,,,74,0
1332,note_on,,72,0,4,,,,,,,,,3,,,79,0
1344,note_on,,84,0,8,,,,,,,,,7,,,43,0
1350,note_on,,0,0,2,,,,,,,,,1,,,86,103
1350,note_on,,30,0,2,,,,,,,,,1,,,91,0
1380,note_on,,30,0,2,,,,,,,,,1,,,83,112
1381,note_on,,1,0,2,,,,,,,,,1,,,86,0
1410,note_on,,29,0,2,,,,,,,,,1,,,79,95
1411,note_on,,1,0,2,,,,,,,,,1,,,83,0
1435,note_on,,24,0,2,,,,,,,,,1,,,79,0
1440,note_on,,120,0,9,,,,,,,,,8,,,50,104
1440,note_on,,120,0,7,,,,,,,,,6,,,50,59
1440,note_on,,108,0,4,,,,,,,,,3,,,81,110
1440,note_on,,125,0,1,,,,,,,,,0,,,81,102
1440,note_on,,113,0,5,,,,,,,,,4,,,78,107
1440,note_on,,0,0,9,,,,,,,,,8,,,74,104
1440,note_on,,120,0,6,,,,,,,,,5,,,69,64
1440,note_on,,96,0,8,,,,,,,,,7,,,50,77
1440,note_on,,5,0,2,,,,,,,,,1,,,78,110
1469,note_on,,29,0,2,,,,,,,,,1,,,78,0
1470,note_on,,1,0,2,,,,,,,,,1,,,81,115
1495,note_on,,55,0,1,,,,,,,,,0,,,81,0
1500,note_on,,60,0,6,,,,,,,,,5,,,69,0
1500,note_on,,60,0,9,,,,,,,,,8,,,74,0
1500,note_on,,60,0,5,,,,,,,,,4,,,78,0
1500,note_on,,0,0,9,,,,,,,,,8,,,50,0
1500,note_on,,0,0,2,,,,,,,,,1,,,86,115
1500,note_on,,30,0,2,,,,,,,,,1,,,81,0
1500,note_on,,60,0,7,,,,,,,,,6,,,50,0
1502,note_on,,62,0,4,,,,,,,,,3,,,81,0
1519,note_on,,79,0,8,,,,,,,,,7,,,50,0
1526,note_on,,26,0,2,,,,,,,,,1,,,86,0
1530,note_on,,4,0,2,,,,,,,,,1,,,81,115
1560,note_on,,30,0,2,,,,,,,,,1,,,78,112
1566,note_on,,6,0,2,,,,,,,,,1,,,81,0
1589,note_on,,23,0,2,,,,,,,,,1,,,78,0
1590,note_on,,1,0,2,,,,,,,,,1,,,74,103
1617,note_on,,27,0,2,,,,,,,,,1,,,74,0
1620,note_on,,118,0,4,,,,,,,,,3,,,83,102
1620,note_on,,101,0,8,,,,,,,,,7,,,55,80
1620,note_on,,125,0,1,,,,,,,,,0,,,83,105
1620,note_on,,0,0,9,,,,,,,,,8,,,79,104
1620,note_on,,120,0,6,,,,,,,,,5,,,67,64
1620,note_on,,120,0,5,,,,,,,,,4,,,79,102
1620,note_on,,120,0,7,,,,,,,,,6,,,55,59
1620,note_on,,120,0,9,,,,,,,,,8,,,55,104
1620,note_on,,3,0,2,,,,,,,,,1,,,83,112
1670,note_on,,50,0,2,,,,,,,,,1,,,83,0
1670,note_on,,50,0,5,,,,,,,,,4,,,79,0
1679,note_on,,419,0,3,,,,,,,,,2,,,74,0
1680,note_on,,1,0,3,,,,,,,,,2,,,72,115
1680,note_on,,60,0,7,,,,,,,,,6,,,55,0
1680,note_on,,10,0,2,,,,,,,,,1,,,81,115
1680,note_on,,0,0,9,,,,,,,,,8,,,55,0
1680,note_on,,60,0,9,,,,,,,,,8,,,79,0
1680,note_on,,60,0,6,,,,,,,,,5,,,67,0
1682,note_on,,62,0,1,,,,,,,,,0,,,83,0
1687,note_on,,67,0,4,,,,,,,,,3,,,83,0
1692,note_on,,72,0,8,,,,,,,,,7,,,55,0
1723,note_on,,43,0,2,,,,,,,,,1,,,81,0
1727,note_on,,47,0,3,,,,,,,,,2,,,72,0
1740,note_on,,17,0,2,,,,,,,,,1,,,79,110
1740,note_on,,13,0,3,,,,,,,,,2,,,71,112
1794,note_on,,54,0,2,,,,,,,,,1,,,79,0
1800,note_on,,120,0,7,,,,,,,,,6,,,55,59
1800,note_on,,120,0,9,,,,,,,,,8,,,55,104
1800,note_on,,120,0,6,,,,,,,,,5,,,55,64
1800,note_on,,0,0,9,,,,,,,,,8,,,79,104
1802,note_on,,62,0,3,,,,,,,,,2,,,71,0
1860,note_on,,60,0,9,,,,,,,,,8,,,79,0
1860,note_on,,60,0,6,,,,,,,,,5,,,55,0
1860,note_on,,0,0,9,,,,,,,,,8,,,55,0
1860,note_on,,60,0,7,,,,,,,,,6,,,55,0
1860,note_on,,66,0,2,,,,,,,,,1,,,79,112
1860,note_on,,58,0,3,,,,,,,,,2,,,71,112
1880,note_on,,20,0,2,,,,,,,,,1,,,79,0
1884,note_on,,24,0,3,,,,,,,,,2,,,71,0
1890,note_on,,10,0,2,,,,,,,,,1,,,81,110
1890,note_on,,6,0,3,,,,,,,,,2,,,72,115
1909,note_on,,19,0,2,,,,,,,,,1,,,81,0
1913,note_on,,23,0,3,,,,,,,,,2,,,72,0
1920,note_on,,7,0,3,,,,,,,,,2,,,74,108
1920,note_on,,11,0,2,,,,,,,,,1,,,83,112
1963,note_on,,43,0,2,,,,,,,,,1,,,83,0
1970,note_on,,50,0,3,,,,,,,,,2,,,74,0
1980,note_on,,120,0,6,,,,,,,,,5,,,62,64
1980,note_on,,0,0,9,,,,,,,,,8,,,86,104
1980,note_on,,10,0,3,,,,,,,,,2,,,72,110
1980,note_on,,17,0,2,,,,,,,,,1,,,81,112
1980,note_on,,120,0,9,,,,,,,,,8,,,62,104
1980,note_on,,120,0,7,,,,,,,,,6,,,62,59
2036,note_on,,56,0,2,,,,,,,,,1,,,81,0
2039,note_on,,59,0,3,,,,,,,,,2,,,72,0
2040,note_on,,60,0,9,,,,,,,,,8,,,86,0
2040,note_on,,0,0,9,,,,,,,,,8,,,62,0
2040,note_on,,60,0,7,,,,,,,,,6,,,62,0
2040,note_on,,4,0,2,,,,,,,,,1,,,79,97
2040,note_on,,1,0,3,,,,,,,,,2,,,71,112
2040,note_on,,60,0,6,,,,,,,,,5,,,62,0
2088,note_on,,48,0,2,,,,,,,,,1,,,79,0
2094,note_on,,54,0,3,,,,,,,,,2,,,71,0
2100,note_on,,12,0,2,,,,,,,,,1,,,78,105
2100,note_on,,6,0,3,,,,,,,,,2,,,69,112
2160,note_on,,120,0,7,,,,,,,,,6,,,50,59
2160,note_on,,120,0,6,,,,,,,,,5,,,50,64
2160,note_on,,120,0,9,,,,,,,,,8,,,50,104
2160,note_on,,0,0,9,,,,,,,,,8,,,74,104
2162,note_on,,62,0,2,,,,,,,,,1,,,78,0
2167,note_on,,67,0,3,,,,,,,,,2,,,69,0
2220,note_on,,60,0,7,,,,,,,,,6,,,50,0
2220,note_on,,60,0,9,,,,,,,,,8,,,74,0
2220,note_on,,53,0,3,,,,,,,,,2,,,69,95
2220,note_on,,60,0,6,,,,,,,,,5,,,50,0
2220,note_on,,0,0,9,,,,,,,,,8,,,50,0
2220,note_on,,58,0,2,,,,,,,,,1,,,78,120
2241,note_on,,21,0,2,,,,,,,,,1,,,78,0
2250,note_on,,30,0,3,,,,,,,,,2,,,71,123
2250,note_on,,9,0,2,,,,,,,,,1,,,79,108
2251,note_on,,1,0,3,,,,,,,,,2,,,69,0
2270,note_on,,20,0,2,,,,,,,,,1,,,79,0
2280,note_on,,10,0,2,,,,,,,,,1,,,81,108
2280,note_on,,29,0,3,,,,,,,,,2,,,72,112
2282,note_on,,2,0,3,,,,,,,,,2,,,71,0
2321,note_on,,39,0,3,,,,,,,,,2,,,72,0
2321,note_on,,41,0,2,,,,,,,,,1,,,81,0
2340,note_on,,19,0,2,,,,,,,,,1,,,79,110
2340,note_on,,120,0,6,,,,,,,,,5,,,55,64
2340,note_on,,19,0,3,,,,,,,,,2,,,71,92
2340,note_on,,120,0,9,,,,,,,,,8,,,55,104
2340,note_on,,120,0,7,,,,,,,,,6,,,55,59
2340,note_on,,0,0,9,,,,,,,,,8,,,79,104
2370,note_on,,688,0,1,,,,,,,,,0,,,71,82
2370,note_on,,30,0,3,,,,,,,,,2,,,74,95
2373,note_on,,3,0,3,,,,,,,,,2,,,71,0
2400,note_on,,60,0,9,,,,,,,,,8,,,79,0
2400,note_on,,60,0,7,,,,,,,,,6,,,55,0
2400,note_on,,0,0,9,,,,,,,,,8,,,55,104
2400,note_on,,0,0,9,,,,,,,,,8,,,79,104
2400,note_on,,30,0,1,,,,,,,,,0,,,72,102
2400,note_on,,27,0,3,,,,,,,,,2,,,76,115
2400,note_on,,60,0,6,,,,,,,,,5,,,55,0
2400,note_on,,0,0,7,,,,,,,,,6,,,55,59
2400,note_on,,0,0,9,,,,,,,,,8,,,55,0
2407,note_on,,7,0,3,,,,,,,,,2,,,74,0
2411,note_on,,11,0,1,,,,,,,,,0,,,71,0
2430,note_on,,19,0,1,,,,,,,,,0,,,74,113
2430,note_on,,23,0,3,,,,,,,,,2,,,78,117
2432,note_on,,2,0,1,,,,,,,,,0,,,72,0
2442,note_on,,12,0,3,,,,,,,,,2,,,76,0
2457,note_on,,15,0,3,,,,,,,,,2,,,78,0
2460,note_on,,3,0,3,,,,,,,,,2,,,79,110
2460,note_on,,60,0,9,,,,,,,,,8,,,79,0
2460,note_on,,0,0,9,,,,,,,,,8,,,55,0
2460,note_on,,0,0,9,,,,,,,,,8,,,54,104
2460,note_on,,0,0,9,,,,,,,,,8,,,78,104
2460,note_on,,28,0,1,,,,,,,,,0,,,74,0
2460,note_on,,60,0,7,,,,,,,,,6,,,55,0
2460,note_on,,0,0,1,,,,,,,,,0,,,76,112
2460,note_on,,0,0,7,,,,,,,,,6,,,54,59
2486,note_on,,26,0,3,,,,,,,,,2,,,79,0
2490,note_on,,30,0,1,,,,,,,,,0,,,78,113
2490,note_on,,4,0,3,,,,,,,,,2,,,81,112
2494,note_on,,4,0,1,,,,,,,,,0,,,76,0
2516,note_on,,26,0,3,,,,,,,,,2,,,81,0
2520,note_on,,4,0,3,,,,,,,,,2,,,83,115
2520,note_on,,0,0,9,,,,,,,,,8,,,52,104
2520,note_on,,0,0,9,,,,,,,,,8,,,54,0
2520,note_on,,60,0,7,,,,,,,,,6,,,54,0
2520,note_on,,60,0,9,,,,,,,,,8,,,78,0
2520,note_on,,0,0,9,,,,,,,,,8,,,76,104
2520,note_on,,26,0,1,,,,,,,,,0,,,79,105
2520,note_on,,0,0,7,,,,,,,,,6,,,52,59
2526,note_on,,6,0,1,,,,,,,,,0,,,78,0
2550,note_on,,150,0,6,,,,,,,,,5,,,64,64
2550,note_on,,880,0,5,,,,,,,,,4,,,79,100
2550,note_on,,30,0,3,,,,,,,,,2,,,79,101
2550,note_on,,24,0,1,,,,,,,,,0,,,83,110
2550,note_on,,863,0,4,,,,,,,,,3,,,83,102
2551,note_on,,1,0,1,,,,,,,,,0,,,79,0
2552,note_on,,2,0,3,,,,,,,,,2,,,83,0
2568,note_on,,18,0,5,,,,,,,,,4,,,79,0
2569,note_on,,19,0,4,,,,,,,,,3,,,83,0
2571,note_on,,20,0,1,,,,,,,,,0,,,83,0
2580,note_on,,888,0,8,,,,,,,,,7,,,55,82
2580,note_on,,11,0,4,,,,,,,,,3,,,83,100
2580,note_on,,9,0,1,,,,,,,,,0,,,83,105
2580,note_on,,60,0,7,,,,,,,,,6,,,52,0
2580,note_on,,60,0,9,,,,,,,,,8,,,76,0
2580,note_on,,0,0,9,,,,,,,,,8,,,52,0
2580,note_on,,0,0,7,,,,,,,,,6,,,55,59
2580,note_on,,0,0,9,,,,,,,,,8,,,55,104
2580,note_on,,0,0,9,,,,,,,,,8,,,79,104
2580,note_on,,28,0,3,,,,,,,,,2,,,76,103
2580,note_on,,0,0,6,,,,,,,,,5,,,64,64
2580,note_on,,30,0,6,,,,,,,,,5,,,64,0
2580,note_on,,12,0,5,,,,,,,,,4,,,79,98
2587,note_on,,7,0,3,,,,,,,,,2,,,79,0
2597,note_on,,17,0,5,,,,,,,,,4,,,79,0
2600,note_on,,20,0,4,,,,,,,,,3,,,83,0
2610,note_on,,13,0,5,,,,,,,,,4,,,79,100
2610,note_on,,23,0,3,,,,,,,,,2,,,71,108
2610,note_on,,30,0,1,,,,,,,,,0,,,79,105
2610,note_on,,0,0,6,,,,,,,,,5,,,64,64
2610,note_on,,30,0,6,,,,,,,,,5,,,64,0
2610,note_on,,10,0,4,,,,,,,,,3,,,79,102
2613,note_on,,3,0,3,,,,,,,,,2,,,76,0
2615,note_on,,5,0,1,,,,,,,,,0,,,83,0
2624,note_on,,14,0,5,,,,,,,,,4,,,79,0
2629,note_on,,19,0,4,,,,,,,,,3,,,79,0
2630,note_on,,50,0,8,,,,,,,,,7,,,55,0
2630,note_on,,15,0,1,,,,,,,,,0,,,79,0
2640,note_on,,27,0,3,,,,,,,,,2,,,76,108
2640,note_on,,11,0,4,,,,,,,,,3,,,79,98
2640,note_on,,60,0,9,,,,,,,,,8,,,79,0
2640,note_on,,0,0,9,,,,,,,,,8,,,52,104
2640,note_on,,16,0,5,,,,,,,,,4,,,79,100
2640,note_on,,10,0,8,,,,,,,,,7,,,52,82
2640,note_on,,0,0,7,,,,,,,,,6,,,52,59
2640,note_on,,60,0,7,,,,,,,,,6,,,55,0
2640,note_on,,30,0,6,,,,,,,,,5,,,64,0
2640,note_on,,0,0,6,,,,,,,,,5,,,64,64
2640,note_on,,0,0,9,,,,,,,,,8,,,76,104
2640,note_on,,10,0,1,,,,,,,,,0,,,79,102
2640,note_on,,0,0,9,,,,,,,,,8,,,55,0
2646,note_on,,6,0,3,,,,,,,,,2,,,71,0
2654,note_on,,14,0,5,,,,,,,,,4,,,79,0
2667,note_on,,27,0,4,,,,,,,,,3,,,79,0
