tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,note,velocity
10276,note_on,36,0,1,,,,,,,,0,67,0
10320,note_on,48,0,2,,,,,,,,0,52,64
10320,note_on,44,0,1,,,,,,,,0,70,64
10428,note_on,108,0,1,,,,,,,,0,70,0
10512,note_on,192,0,2,,,,,,,,0,52,0
10560,note_on,132,0,1,,,,,,,,0,69,64
10560,note_on,48,0,2,,,,,,,,0,53,64
10668,note_on,108,0,1,,,,,,,,0,69,0
10668,note_on,108,0,2,,,,,,,,0,53,0
10800,note_on,132,0,1,,,,,,,,0,69,64
10800,note_on,132,0,2,,,,,,,,0,60,64
10908,note_on,108,0,2,,,,,,,,0,60,0
11040,note_on,132,0,2,,,,,,,,0,55,64
11148,note_on,108,0,2,,,,,,,,0,55,0
11184,note_on,384,0,1,,,,,,,,0,69,0
11280,note_on,96,0,1,,,,,,,,0,67,64
11280,note_on,132,0,2,,,,,,,,0,48,64
11388,note_on,108,0,1,,,,,,,,0,67,0
11388,note_on,108,0,2,,,,,,,,0,48,0
11520,note_on,132,0,1,,,,,,,,0,72,64
11520,note_on,132,0,2,,,,,,,,0,54,64
11616,note_on,96,0,1,,,,,,,,0,72,0
11640,note_on,24,0,1,,,,,,,,0,75,64
11736,note_on,96,0,1,,,,,,,,0,75,0
11760,note_on,24,0,1,,,,,,,,0,69,64
11868,note_on,108,0,1,,,,,,,,0,69,0
12000,note_on,132,0,1,,,,,,,,0,69,64
12096,note_on,576,0,2,,,,,,,,0,54,0
12108,note_on,108,0,1,,,,,,,,0,69,0
12240,note_on,144,0,2,,,,,,,,0,55,64
12240,note_on,132,0,1,,,,,,,,0,70,64
12336,note_on,96,0,1,,,,,,,,0,70,0
12360,note_on,24,0,1,,,,,,,,0,74,64
12456,note_on,96,0,1,,,,,,,,0,74,0
12480,note_on,24,0,1,,,,,,,,0,67,64
12588,note_on,108,0,1,,,,,,,,0,67,0
12720,note_on,132,0,1,,,,,,,,0,67,64
12816,note_on,576,0,2,,,,,,,,0,55,0
12828,note_on,108,0,1,,,,,,,,0,67,0
12960,note_on,144,0,2,,,,,,,,0,60,64
12960,note_on,132,0,1,,,,,,,,0,69,64
13056,note_on,96,0,1,,,,,,,,0,69,0
13080,note_on,24,0,1,,,,,,,,0,72,64
13152,note_on,192,0,2,,,,,,,,0,60,0
13176,note_on,96,0,1,,,,,,,,0,72,0
13200,note_on,48,0,2,,,,,,,,0,62,64
13200,note_on,24,0,1,,,,,,,,0,66,64
13308,note_on,108,0,2,,,,,,,,0,62,0
13308,note_on,108,0,1,,,,,,,,0,66,0
13440,note_on,132,0,1,,,,,,,,0,66,64
13440,note_on,132,0,2,,,,,,,,0,50,64
13548,note_on,108,0,1,,,,,,,,0,66,0
13548,note_on,108,0,2,,,,,,,,0,50,0
13680,note_on,132,0,2,,,,,,,,0,55,64
13680,note_on,132,0,1,,,,,,,,0,66,64
13788,note_on,108,0,2,,,,,,,,0,55,0
13920,note_on,132,0,2,,,,,,,,0,50,64
14028,note_on,108,0,2,,,,,,,,0,50,0
14064,note_on,384,0,1,,,,,,,,0,66,0
14160,note_on,96,0,1,,,,,,,,0,67,64
14160,note_on,132,0,2,,,,,,,,0,43,64
14268,note_on,108,0,1,,,,,,,,0,67,0
14268,note_on,108,0,2,,,,,,,,0,43,0
14400,note_on,132,0,1,,,,,,,,0,70,64
14400,note_on,132,0,2,,,,,,,,0,52,64
14496,note_on,96,0,1,,,,,,,,0,70,0
14520,note_on,24,0,1,,,,,,,,0,74,64
14616,note_on,96,0,1,,,,,,,,0,74,0
14640,note_on,24,0,1,,,,,,,,0,67,64
14748,note_on,108,0,1,,,,,,,,0,67,0
14880,note_on,132,0,1,,,,,,,,0,67,64
14976,note_on,576,0,2,,,,,,,,0,52,0
14988,note_on,108,0,1,,,,,,,,0,67,0
15120,note_on,132,0,1,,,,,,,,0,69,64
15120,note_on,144,0,2,,,,,,,,0,53,64
15216,note_on,96,0,1,,,,,,,,0,69,0
15240,note_on,24,0,1,,,,,,,,0,72,64
15336,note_on,96,0,1,,,,,,,,0,72,0
15360,note_on,24,0,1,,,,,,,,0,65,64
15468,note_on,108,0,1,,,,,,,,0,65,0
15600,note_on,132,0,1,,,,,,,,0,65,64
15696,note_on,576,0,2,,,,,,,,0,53,0
15708,note_on,108,0,1,,,,,,,,0,65,0
15840,note_on,144,0,2,,,,,,,,0,58,64
15840,note_on,132,0,1,,,,,,,,0,67,64
15936,note_on,96,0,1,,,,,,,,0,67,0
15960,note_on,24,0,1,,,,,,,,0,70,64
16032,note_on,192,0,2,,,,,,,,0,58,0
16056,note_on,96,0,1,,,,,,,,0,70,0
16080,note_on,24,0,1,,,,,,,,0,64,64
16080,note_on,48,0,2,,,,,,,,0,60,64
16188,note_on,108,0,1,,,,,,,,0,64,0
16188,note_on,108,0,2,,,,,,,,0,60,0
16320,note_on,132,0,1,,,,,,,,0,64,64
16320,note_on,132,0,2,,,,,,,,0,48,64
16428,note_on,108,0,2,,,,,,,,0,48,0
16428,note_on,108,0,1,,,,,,,,0,64,0
16560,note_on,132,0,1,,,,,,,,0,64,64
16560,note_on,132,0,2,,,,,,,,0,53,64
16668,note_on,108,0,2,,,,,,,,0,53,0
16800,note_on,132,0,2,,,,,,,,0,48,64
16908,note_on,108,0,2,,,,,,,,0,48,0
16944,note_on,384,0,1,,,,,,,,0,64,0
17040,note_on,132,0,2,,,,,,,,0,41,64
17040,note_on,96,0,1,,,,,,,,0,65,64
17148,note_on,108,0,2,,,,,,,,0,41,0
17148,note_on,108,0,1,,,,,,,,0,65,0
17280,note_on,132,0,2,,,,,,,,0,57,64
17280,note_on,132,0,1,,,,,,,,0,77,64
17376,note_on,96,0,1,,,,,,,,0,77,0
17400,note_on,24,0,1,,,,,,,,0,81,64
17496,note_on,96,0,1,,,,,,,,0,81,0
17520,note_on,24,0,1,,,,,,,,0,72,64
17628,note_on,108,0,1,,,,,,,,0,72,0
17760,note_on,132,0,1,,,,,,,,0,72,64
17856,note_on,576,0,2,,,,,,,,0,57,0
17868,note_on,108,0,1,,,,,,,,0,72,0
18000,note_on,132,0,1,,,,,,,,0,74,64
18000,note_on,144,0,2,,,,,,,,0,58,64
18096,note_on,96,0,1,,,,,,,,0,74,0
18120,note_on,24,0,1,,,,,,,,0,77,64
18216,note_on,96,0,1,,,,,,,,0,77,0
18240,note_on,24,0,1,,,,,,,,0,70,64
18348,note_on,108,0,1,,,,,,,,0,70,0
18480,note_on,132,0,1,,,,,,,,0,70,64
18576,note_on,576,0,2,,,,,,,,0,58,0
18588,note_on,108,0,1,,,,,,,,0,70,0
18720,note_on,144,0,2,,,,,,,,0,60,64
18720,note_on,132,0,1,,,,,,,,0,69,64
18816,note_on,96,0,1,,,,,,,,0,69,0
18840,note_on,24,0,1,,,,,,,,0,72,64
18936,note_on,96,0,1,,,,,,,,0,72,0
18960,note_on,24,0,1,,,,,,,,0,65,64
19068,note_on,108,0,1,,,,,,,,0,65,0
19104,note_on,384,0,2,,,,,,,,0,60,0
19200,note_on,132,0,1,,,,,,,,0,64,64
19200,note_on,96,0,2,,,,,,,,0,48,64
19308,note_on,108,0,1,,,,,,,,0,64,0
19308,note_on,108,0,2,,,,,,,,0,48,0
19440,note_on,132,0,2,,,,,,,,0,50,64
19440,note_on,132,0,1,,,,,,,,0,64,64
19824,note_on,384,0,1,,,,,,,,0,64,0
19920,note_on,96,0,1,,,,,,,,0,65,64
20016,note_on,576,0,2,,,,,,,,0,50,0
20028,note_on,108,0,1,,,,,,,,0,65,0
20160,note_on,144,0,2,,,,,,,,0,57,64
20160,note_on,132,0,1,,,,,,,,0,77,64
20256,note_on,96,0,1,,,,,,,,0,77,0
20280,note_on,24,0,1,,,,,,,,0,81,64
20376,note_on,96,0,1,,,,,,,,0,81,0
20400,note_on,24,0,1,,,,,,,,0,72,64
20508,note_on,108,0,1,,,,,,,,0,72,0
20640,note_on,132,0,1,,,,,,,,0,72,64
20736,note_on,576,0,2,,,,,,,,0,57,0
20748,note_on,108,0,1,,,,,,,,0,72,0
20880,note_on,144,0,2,,,,,,,,0,58,64
20880,note_on,132,0,1,,,,,,,,0,74,64
20976,note_on,96,0,1,,,,,,,,0,74,0
21000,note_on,24,0,1,,,,,,,,0,77,64
21096,note_on,96,0,1,,,,,,,,0,77,0
21120,note_on,24,0,1,,,,,,,,0,70,64
21228,note_on,108,0,1,,,,,,,,0,70,0
21360,note_on,132,0,1,,,,,,,,0,70,64
21456,note_on,576,0,2,,,,,,,,0,58,0
21468,note_on,108,0,1,,,,,,,,0,70,0
21600,note_on,132,0,1,,,,,,,,0,69,64
21600,note_on,144,0,2,,,,,,,,0,60,64
21696,note_on,96,0,1,,,,,,,,0,69,0
21720,note_on,24,0,1,,,,,,,,0,72,64
21816,note_on,96,0,1,,,,,,,,0,72,0
21840,note_on,24,0,1,,,,,,,,0,65,64
21948,note_on,108,0,1,,,,,,,,0,65,0
21984,note_on,384,0,2,,,,,,,,0,60,0
22080,note_on,132,0,1,,,,,,,,0,64,64
22080,note_on,96,0,2,,,,,,,,0,48,64
22188,note_on,108,0,2,,,,,,,,0,48,0
22188,note_on,108,0,1,,,,,,,,0,64,0
22320,note_on,132,0,2,,,,,,,,0,53,64
22320,note_on,132,0,1,,,,,,,,0,64,64
22428,note_on,108,0,2,,,,,,,,0,53,0
22560,note_on,132,0,2,,,,,,,,0,48,64
22668,note_on,108,0,2,,,,,,,,0,48,0
22704,note_on,384,0,1,,,,,,,,0,64,0
22800,note_on,96,0,1,,,,,,,,0,65,64
22800,note_on,132,0,2,,,,,,,,0,41,64
22908,note_on,108,0,1,,,,,,,,0,65,0
22908,note_on,108,0,2,,,,,,,,0,41,0
23040,note_on,132,0,1,,,,,,,,0,72,64
23040,note_on,132,0,2,,,,,,,,0,54,64
23136,note_on,96,0,1,,,,,,,,0,72,0
23160,note_on,24,0,1,,,,,,,,0,75,64
23256,note_on,96,0,1,,,,,,,,0,75,0
23280,note_on,24,0,1,,,,,,,,0,69,64
23388,note_on,108,0,1,,,,,,,,0,69,0
23520,note_on,132,0,1,,,,,,,,0,69,64
23616,note_on,576,0,2,,,,,,,,0,54,0
23628,note_on,108,0,1,,,,,,,,0,69,0
23760,note_on,144,0,2,,,,,,,,0,55,64
23760,note_on,132,0,1,,,,,,,,0,70,64
23856,note_on,96,0,1,,,,,,,,0,70,0
23880,note_on,24,0,1,,,,,,,,0,74,64
23976,note_on,96,0,1,,,,,,,,0,74,0
24000,note_on,24,0,1,,,,,,,,0,67,64
24108,note_on,108,0,1,,,,,,,,0,67,0
24240,note_on,132,0,1,,,,,,,,0,67,64
24336,note_on,576,0,2,,,,,,,,0,55,0
24348,note_on,108,0,1,,,,,,,,0,67,0
24480,note_on,132,0,1,,,,,,,,0,69,64
24480,note_on,144,0,2,,,,,,,,0,60,64
24576,note_on,96,0,1,,,,,,,,0,69,0
24600,note_on,24,0,1,,,,,,,,0,72,64
24672,note_on,192,0,2,,,,,,,,0,60,0
24696,note_on,96,0,1,,,,,,,,0,72,0
24720,note_on,24,0,1,,,,,,,,0,66,64
24720,note_on,48,0,2,,,,,,,,0,62,64
24828,note_on,108,0,1,,,,,,,,0,66,0
24828,note_on,108,0,2,,,,,,,,0,62,0
24960,note_on,132,0,1,,,,,,,,0,66,64
24960,note_on,132,0,2,,,,,,,,0,50,64
25068,note_on,108,0,2,,,,,,,,0,50,0
25068,note_on,108,0,1,,,,,,,,0,66,0
25200,note_on,132,0,2,,,,,,,,0,55,64
25200,note_on,132,0,1,,,,,,,,0,66,64
25308,note_on,108,0,2,,,,,,,,0,55,0
25440,note_on,132,0,2,,,,,,,,0,50,64
25548,note_on,108,0,2,,,,,,,,0,50,0
25584,note_on,384,0,1,,,,,,,,0,66,0
25680,note_on,132,0,2,,,,,,,,0,43,64
25680,note_on,96,0,1,,,,,,,,0,67,64
25788,note_on,108,0,1,,,,,,,,0,67,0
25788,note_on,108,0,2,,,,,,,,0,43,0
25920,note_on,132,0,2,,,,,,,,0,52,64
25920,note_on,132,0,1,,,,,,,,0,70,64
26016,note_on,96,0,1,,,,,,,,0,70,0
26040,note_on,24,0,1,,,,,,,,0,74,64
26136,note_on,96,0,1,,,,,,,,0,74,0
26160,note_on,24,0,1,,,,,,,,0,67,64
26268,note_on,108,0,1,,,,,,,,0,67,0
26400,note_on,132,0,1,,,,,,,,0,67,64
26496,note_on,576,0,2,,,,,,,,0,52,0
26508,note_on,108,0,1,,,,,,,,0,67,0
26640,note_on,144,0,2,,,,,,,,0,53,64
26640,note_on,132,0,1,,,,,,,,0,69,64
26736,note_on,96,0,1,,,,,,,,0,69,0
26760,note_on,24,0,1,,,,,,,,0,72,64
26856,note_on,96,0,1,,,,,,,,0,72,0
26880,note_on,24,0,1,,,,,,,,0,65,64
26988,note_on,108,0,1,,,,,,,,0,65,0
27120,note_on,132,0,1,,,,,,,,0,65,64
27216,note_on,576,0,2,,,,,,,,0,53,0
27228,note_on,108,0,1,,,,,,,,0,65,0
27360,note_on,132,0,1,,,,,,,,0,67,64
27360,note_on,144,0,2,,,,,,,,0,58,64
27456,note_on,96,0,1,,,,,,,,0,67,0
27480,note_on,24,0,1,,,,,,,,0,70,64
27552,note_on,192,0,2,,,,,,,,0,58,0
27576,note_on,96,0,1,,,,,,,,0,70,0
27600,note_on,48,0,2,,,,,,,,0,60,64
27600,note_on,24,0,1,,,,,,,,0,64,64
27708,note_on,108,0,2,,,,,,,,0,60,0
27708,note_on,108,0,1,,,,,,,,0,64,0
27840,note_on,132,0,2,,,,,,,,0,48,64
27840,note_on,132,0,1,,,,,,,,0,64,64
27948,note_on,108,0,2,,,,,,,,0,48,0
27948,note_on,108,0,1,,,,,,,,0,64,0
28080,note_on,132,0,2,,,,,,,,0,53,64
28080,note_on,132,0,1,,,,,,,,0,64,64
28188,note_on,108,0,2,,,,,,,,0,53,0
28320,note_on,132,0,2,,,,,,,,0,48,64
28428,note_on,108,0,2,,,,,,,,0,48,0
28464,note_on,384,0,1,,,,,,,,0,64,0
28560,note_on,132,0,2,,,,,,,,0,41,64
28560,note_on,96,0,1,,,,,,,,0,65,64
28668,note_on,108,0,2,,,,,,,,0,41,0
28668,note_on,108,0,1,,,,,,,,0,65,0
28800,note_on,132,0,2,,,,,,,,0,57,64
28800,note_on,132,0,1,,,,,,,,0,77,64
28896,note_on,96,0,1,,,,,,,,0,77,0
28920,note_on,24,0,1,,,,,,,,0,81,64
29016,note_on,96,0,1,,,,,,,,0,81,0
29040,note_on,24,0,1,,,,,,,,0,72,64
29148,note_on,108,0,1,,,,,,,,0,72,0
29280,note_on,132,0,1,,,,,,,,0,72,64
29376,note_on,576,0,2,,,,,,,,0,57,0
29388,note_on,108,0,1,,,,,,,,0,72,0
29520,note_on,132,0,1,,,,,,,,0,74,64
29520,note_on,144,0,2,,,,,,,,0,58,64
29616,note_on,96,0,1,,,,,,,,0,74,0
29640,note_on,24,0,1,,,,,,,,0,77,64
29736,note_on,96,0,1,,,,,,,,0,77,0
29760,note_on,24,0,1,,,,,,,,0,70,64
29868,note_on,108,0,1,,,,,,,,0,70,0
30000,note_on,132,0,1,,,,,,,,0,70,64
30096,note_on,576,0,2,,,,,,,,0,58,0
30108,note_on,108,0,1,,,,,,,,0,70,0
30240,note_on,144,0,2,,,,,,,,0,60,64
30240,note_on,132,0,1,,,,,,,,0,69,64
30336,note_on,96,0,1,,,,,,,,0,69,0
30360,note_on,24,0,1,,,,,,,,0,72,64
30456,note_on,96,0,1,,,,,,,,0,72,0
30480,note_on,24,0,1,,,,,,,,0,65,64
30588,note_on,108,0,1,,,,,,,,0,65,0
30624,note_on,384,0,2,,,,,,,,0,60,0
30720,note_on,96,0,2,,,,,,,,0,48,64
30720,note_on,132,0,1,,,,,,,,0,64,64
30828,note_on,108,0,1,,,,,,,,0,64,0
30828,note_on,108,0,2,,,,,,,,0,48,0
30960,note_on,132,0,1,,,,,,,,0,64,64
30960,note_on,132,0,2,,,,,,,,0,50,64
31344,note_on,384,0,1,,,,,,,,0,64,0
31440,note_on,96,0,1,,,,,,,,0,65,64
31536,note_on,576,0,2,,,,,,,,0,50,0
31548,note_on,108,0,1,,,,,,,,0,65,0
31680,note_on,132,0,1,,,,,,,,0,77,64
31680,note_on,144,0,2,,,,,,,,0,57,64
31776,note_on,96,0,1,,,,,,,,0,77,0
31800,note_on,24,0,1,,,,,,,,0,81,64
31896,note_on,96,0,1,,,,,,,,0,81,0
31920,note_on,24,0,1,,,,,,,,0,72,64
32028,note_on,108,0,1,,,,,,,,0,72,0
32160,note_on,132,0,1,,,,,,,,0,72,64
32256,note_on,576,0,2,,,,,,,,0,57,0
32268,note_on,108,0,1,,,,,,,,0,72,0
32400,note_on,132,0,1,,,,,,,,0,74,64
32400,note_on,144,0,2,,,,,,,,0,58,64
32496,note_on,96,0,1,,,,,,,,0,74,0
32520,note_on,24,0,1,,,,,,,,0,77,64
32616,note_on,96,0,1,,,,,,,,0,77,0
32640,note_on,24,0,1,,,,,,,,0,70,64
32748,note_on,108,0,1,,,,,,,,0,70,0
32880,note_on,132,0,1,,,,,,,,0,70,64
32976,note_on,576,0,2,,,,,,,,0,58,0
32988,note_on,108,0,1,,,,,,,,0,70,0
33120,note_on,144,0,2,,,,,,,,0,60,64
33120,note_on,132,0,1,,,,,,,,0,69,64
33216,note_on,96,0,1,,,,,,,,0,69,0
33240,note_on,24,0,1,,,,,,,,0,72,64
33336,note_on,96,0,1,,,,,,,,0,72,0
33360,note_on,24,0,1,,,,,,,,0,65,64
33504,note_on,384,0,2,,,,,,,,0,60,0
33552,note_on,192,0,1,,,,,,,,0,65,0
33600,note_on,48,0,1,,,,,,,,0,64,64
33600,note_on,96,0,2,,,,,,,,0,48,64
33708,note_on,108,0,2,,,,,,,,0,48,0
33792,note_on,192,0,1,,,,,,,,0,64,0
33840,note_on,48,0,1,,,,,,,,0,64,64
33840,note_on,132,0,2,,,,,,,,0,53,64
33948,note_on,108,0,2,,,,,,,,0,53,0
34080,note_on,132,0,2,,,,,,,,0,48,64
34188,note_on,108,0,2,,,,,,,,0,48,0
34224,note_on,384,0,1,,,,,,,,0,64,0
34320,note_on,96,0,1,,,,,,,,0,65,64
34320,note_on,132,0,2,,,,,,,,0,41,64
34512,note_on,192,0,2,,,,,,,,0,41,0
34512,end_of_track,0,1,1,,,,,,,,,,
34512,end_of_track,0,1,2,,,,,,,,,,
34512,note_on,192,0,1,,,,,,,,0,65,0
