tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity
151028,note_on,68,0,4,,,,,,,,,,,,,,,3,,71,0
151200,note_on,172,0,4,,,,,,,,,,,,,,,3,,76,90
151268,note_on,68,0,4,,,,,,,,,,,,,,,3,,72,0
151440,note_on,172,0,4,,,,,,,,,,,,,,,3,,72,90
151508,note_on,68,0,4,,,,,,,,,,,,,,,3,,76,0
151604,note_on,96,0,4,,,,,,,,,,,,,,,3,,72,0
151680,note_on,4388,0,7,,,,,,,,,,,,,,,6,,60,70
151680,note_on,76,0,4,,,,,,,,,,,,,,,3,,71,107
151680,note_on,1440,0,6,,,,,,,,,,,,,,,5,,65,70
151880,note_on,200,0,4,,,,,,,,,,,,,,,3,,69,99
152004,note_on,124,0,4,,,,,,,,,,,,,,,3,,71,0
152088,note_on,84,0,4,,,,,,,,,,,,,,,3,,71,106
152112,note_on,432,0,7,,,,,,,,,,,,,,,6,,60,0
152112,note_on,432,0,6,,,,,,,,,,,,,,,5,,65,0
152160,note_on,48,0,7,,,,,,,,,,,,,,,6,,60,70
152160,note_on,48,0,6,,,,,,,,,,,,,,,5,,65,70
152204,note_on,116,0,4,,,,,,,,,,,,,,,3,,69,0
152280,note_on,76,0,4,,,,,,,,,,,,,,,3,,69,100
152340,note_on,60,0,4,,,,,,,,,,,,,,,3,,71,0
152400,note_on,60,0,4,,,,,,,,,,,,,,,3,,71,95
152444,note_on,44,0,4,,,,,,,,,,,,,,,3,,69,0
152504,note_on,60,0,4,,,,,,,,,,,,,,,3,,69,90
152564,note_on,60,0,4,,,,,,,,,,,,,,,3,,71,0
152592,note_on,432,0,6,,,,,,,,,,,,,,,5,,65,0
152592,note_on,432,0,7,,,,,,,,,,,,,,,6,,60,0
152608,note_on,44,0,4,,,,,,,,,,,,,,,3,,71,90
152640,note_on,48,0,6,,,,,,,,,,,,,,,5,,65,70
152640,note_on,48,0,7,,,,,,,,,,,,,,,6,,60,70
152668,note_on,60,0,4,,,,,,,,,,,,,,,3,,69,0
152688,note_on,20,0,4,,,,,,,,,,,,,,,3,,69,92
152716,note_on,28,0,4,,,,,,,,,,,,,,,3,,71,0
152760,note_on,44,0,4,,,,,,,,,,,,,,,3,,71,93
152788,note_on,28,0,4,,,,,,,,,,,,,,,3,,69,0
152820,note_on,32,0,4,,,,,,,,,,,,,,,3,,69,97
152840,note_on,20,0,4,,,,,,,,,,,,,,,3,,71,0
152880,note_on,40,0,4,,,,,,,,,,,,,,,3,,71,98
152900,note_on,20,0,4,,,,,,,,,,,,,,,3,,69,0
152940,note_on,40,0,4,,,,,,,,,,,,,,,3,,69,100
152960,note_on,20,0,4,,,,,,,,,,,,,,,3,,71,0
153000,note_on,40,0,4,,,,,,,,,,,,,,,3,,71,100
153020,note_on,20,0,4,,,,,,,,,,,,,,,3,,69,0
153060,note_on,40,0,4,,,,,,,,,,,,,,,3,,69,100
153072,note_on,432,0,7,,,,,,,,,,,,,,,6,,60,0
153072,note_on,432,0,6,,,,,,,,,,,,,,,5,,65,0
153080,note_on,20,0,4,,,,,,,,,,,,,,,3,,71,0
153120,note_on,40,0,4,,,,,,,,,,,,,,,3,,71,99
153120,note_on,48,0,6,,,,,,,,,,,,,,,5,,65,70
153120,note_on,48,0,7,,,,,,,,,,,,,,,6,,60,70
153140,note_on,20,0,4,,,,,,,,,,,,,,,3,,69,0
153180,note_on,40,0,4,,,,,,,,,,,,,,,3,,69,98
153200,note_on,20,0,4,,,,,,,,,,,,,,,3,,71,0
153240,note_on,40,0,4,,,,,,,,,,,,,,,3,,71,94
153260,note_on,20,0,4,,,,,,,,,,,,,,,3,,69,0
153300,note_on,40,0,4,,,,,,,,,,,,,,,3,,69,93
153320,note_on,20,0,4,,,,,,,,,,,,,,,3,,71,0
153360,note_on,40,0,4,,,,,,,,,,,,,,,3,,67,91
153380,note_on,20,0,4,,,,,,,,,,,,,,,3,,69,0
153480,note_on,100,0,4,,,,,,,,,,,,,,,3,,69,89
153524,note_on,44,0,4,,,,,,,,,,,,,,,3,,67,0
153552,note_on,432,0,7,,,,,,,,,,,,,,,6,,60,0
153552,note_on,432,0,6,,,,,,,,,,,,,,,5,,65,0
153600,note_on,48,0,7,,,,,,,,,,,,,,,6,,60,70
153600,note_on,48,0,6,,,,,,,,,,,,,,,5,,64,70
153600,note_on,76,0,4,,,,,,,,,,,,,,,3,,67,93
153644,note_on,44,0,4,,,,,,,,,,,,,,,3,,69,0
153764,note_on,120,0,4,,,,,,,,,,,,,,,3,,67,0
154080,note_on,316,0,4,,,,,,,,,,,,,,,3,,72,84
154320,note_on,240,0,4,,,,,,,,,,,,,,,3,,76,89
154396,note_on,76,0,4,,,,,,,,,,,,,,,3,,72,0
154560,note_on,164,0,4,,,,,,,,,,,,,,,3,,79,95
154620,note_on,60,0,4,,,,,,,,,,,,,,,3,,76,0
154800,note_on,180,0,4,,,,,,,,,,,,,,,3,,84,95
154836,note_on,36,0,4,,,,,,,,,,,,,,,3,,79,0
154940,note_on,104,0,4,,,,,,,,,,,,,,,3,,84,0
155040,note_on,100,0,4,,,,,,,,,,,,,,,3,,79,87
155136,note_on,96,0,4,,,,,,,,,,,,,,,3,,79,0
155280,note_on,144,0,4,,,,,,,,,,,,,,,3,,76,85
155376,note_on,96,0,4,,,,,,,,,,,,,,,3,,76,0
155412,note_on,1812,0,6,,,,,,,,,,,,,,,5,,64,0
155452,note_on,1852,0,7,,,,,,,,,,,,,,,6,,60,0
155520,note_on,108,0,6,,,,,,,,,,,,,,,5,,64,70
155520,note_on,68,0,7,,,,,,,,,,,,,,,6,,55,70
155520,note_on,144,0,4,,,,,,,,,,,,,,,3,,79,90
155952,note_on,432,0,6,,,,,,,,,,,,,,,5,,64,0
155952,note_on,432,0,7,,,,,,,,,,,,,,,6,,55,0
156000,note_on,48,0,7,,,,,,,,,,,,,,,6,,55,70
156000,note_on,48,0,6,,,,,,,,,,,,,,,5,,64,70
156420,note_on,900,0,4,,,,,,,,,,,,,,,3,,79,0
156432,note_on,432,0,6,,,,,,,,,,,,,,,5,,64,0
156432,note_on,432,0,7,,,,,,,,,,,,,,,6,,55,0
156480,note_on,48,0,6,,,,,,,,,,,,,,,5,,62,70
156480,note_on,60,0,4,,,,,,,,,,,,,,,3,,79,87
156480,note_on,48,0,7,,,,,,,,,,,,,,,6,,55,70
156600,note_on,120,0,4,,,,,,,,,,,,,,,3,,77,90
156632,note_on,32,0,4,,,,,,,,,,,,,,,3,,79,0
156720,note_on,88,0,4,,,,,,,,,,,,,,,3,,79,90
156752,note_on,32,0,4,,,,,,,,,,,,,,,3,,77,0
156840,note_on,88,0,4,,,,,,,,,,,,,,,3,,77,84
156872,note_on,32,0,4,,,,,,,,,,,,,,,3,,79,0
156912,note_on,432,0,6,,,,,,,,,,,,,,,5,,62,0
156912,note_on,432,0,7,,,,,,,,,,,,,,,6,,55,0
156960,note_on,48,0,6,,,,,,,,,,,,,,,5,,62,70
156960,note_on,0,0,4,,,,,,,,,,,,,,,3,,79,77
156960,note_on,48,0,7,,,,,,,,,,,,,,,6,,55,70
156960,note_on,88,0,4,,,,,,,,,,,,,,,3,,79,77
156992,note_on,32,0,4,,,,,,,,,,,,,,,3,,77,0
157020,note_on,28,0,4,,,,,,,,,,,,,,,3,,77,77
157020,note_on,0,0,4,,,,,,,,,,,,,,,3,,77,77
157057,note_on,0,0,4,,,,,,,,,,,,,,,3,,79,0
157057,note_on,37,0,4,,,,,,,,,,,,,,,3,,79,0
157080,note_on,0,0,4,,,,,,,,,,,,,,,3,,79,72
157080,note_on,23,0,4,,,,,,,,,,,,,,,3,,79,72
157117,note_on,0,0,4,,,,,,,,,,,,,,,3,,77,0
157117,note_on,37,0,4,,,,,,,,,,,,,,,3,,77,0
157140,note_on,23,0,4,,,,,,,,,,,,,,,3,,77,72
157140,note_on,0,0,4,,,,,,,,,,,,,,,3,,77,72
157177,note_on,37,0,4,,,,,,,,,,,,,,,3,,79,0
157177,note_on,0,0,4,,,,,,,,,,,,,,,3,,79,0
157200,note_on,23,0,4,,,,,,,,,,,,,,,3,,76,75
157237,note_on,37,0,4,,,,,,,,,,,,,,,3,,77,0
157237,note_on,0,0,4,,,,,,,,,,,,,,,3,,77,0
157320,note_on,83,0,4,,,,,,,,,,,,,,,3,,77,78
157352,note_on,32,0,4,,,,,,,,,,,,,,,3,,76,0
157392,note_on,432,0,7,,,,,,,,,,,,,,,6,,55,0
157392,note_on,432,0,6,,,,,,,,,,,,,,,5,,62,0
157440,note_on,88,0,4,,,,,,,,,,,,,,,3,,76,91
157440,note_on,48,0,6,,,,,,,,,,,,,,,5,,60,70
157440,note_on,48,0,7,,,,,,,,,,,,,,,6,,60,70
157472,note_on,32,0,4,,,,,,,,,,,,,,,3,,77,0
157680,note_on,0,0,4,,,,,,,,,,,,,,,3,,79,90
157680,note_on,0,0,4,,,,,,,,,,,,,,,3,,79,90
157680,note_on,208,0,4,,,,,,,,,,,,,,,3,,76,0
157680,note_on,0,0,4,,,,,,,,,,,,,,,3,,79,90
157920,note_on,240,0,4,,,,,,,,,,,,,,,3,,81,97
157944,note_on,0,0,4,,,,,,,,,,,,,,,3,,79,0
157944,note_on,24,0,4,,,,,,,,,,,,,,,3,,79,0
157944,note_on,0,0,4,,,,,,,,,,,,,,,3,,79,0
157980,note_on,36,0,4,,,,,,,,,,,,,,,3,,79,100
158017,note_on,37,0,4,,,,,,,,,,,,,,,3,,81,0
158040,note_on,23,0,4,,,,,,,,,,,,,,,3,,81,98
158077,note_on,37,0,4,,,,,,,,,,,,,,,3,,79,0
158100,note_on,23,0,4,,,,,,,,,,,,,,,3,,79,93
158137,note_on,37,0,4,,,,,,,,,,,,,,,3,,81,0
158160,note_on,0,0,4,,,,,,,,,,,,,,,3,,78,90
158160,note_on,0,0,4,,,,,,,,,,,,,,,3,,78,90
158160,note_on,23,0,4,,,,,,,,,,,,,,,3,,78,90
158197,note_on,37,0,4,,,,,,,,,,,,,,,3,,79,0
158280,note_on,83,0,4,,,,,,,,,,,,,,,3,,79,84
158312,note_on,0,0,4,,,,,,,,,,,,,,,3,,78,0
158312,note_on,0,0,4,,,,,,,,,,,,,,,3,,78,0
158312,note_on,32,0,4,,,,,,,,,,,,,,,3,,78,0
158400,note_on,960,0,6,,,,,,,,,,,,,,,5,,67,70
158400,note_on,0,0,4,,,,,,,,,,,,,,,3,,77,84
158400,note_on,88,0,4,,,,,,,,,,,,,,,3,,79,0
158492,note_on,92,0,6,,,,,,,,,,,,,,,5,,60,0
158640,note_on,240,0,4,,,,,,,,,,,,,,,3,,76,91
158705,note_on,65,0,4,,,,,,,,,,,,,,,3,,77,0
158880,note_on,175,0,4,,,,,,,,,,,,,,,3,,74,93
158945,note_on,65,0,4,,,,,,,,,,,,,,,3,,76,0
159120,note_on,175,0,4,,,,,,,,,,,,,,,3,,72,89
159185,note_on,65,0,4,,,,,,,,,,,,,,,3,,74,0
159252,note_on,760,0,6,,,,,,,,,,,,,,,5,,67,0
159360,note_on,175,0,4,,,,,,,,,,,,,,,3,,71,84
159360,note_on,108,0,6,,,,,,,,,,,,,,,5,,65,84
159425,note_on,65,0,4,,,,,,,,,,,,,,,3,,72,0
159480,note_on,55,0,4,,,,,,,,,,,,,,,3,,69,84
159512,note_on,32,0,4,,,,,,,,,,,,,,,3,,71,0
159600,note_on,88,0,4,,,,,,,,,,,,,,,3,,71,85
159600,note_on,240,0,6,,,,,,,,,,,,,,,5,,60,70
159632,note_on,32,0,4,,,,,,,,,,,,,,,3,,69,0
159668,note_on,68,0,6,,,,,,,,,,,,,,,5,,65,0
159716,note_on,2276,0,7,,,,,,,,,,,,,,,6,,60,0
159720,note_on,88,0,4,,,,,,,,,,,,,,,3,,69,93
159752,note_on,32,0,4,,,,,,,,,,,,,,,3,,71,0
159840,note_on,88,0,4,,,,,,,,,,,,,,,3,,71,94
159840,note_on,172,0,6,,,,,,,,,,,,,,,5,,65,87
159840,note_on,124,0,7,,,,,,,,,,,,,,,6,,60,70
159872,note_on,32,0,4,,,,,,,,,,,,,,,3,,69,0
159900,note_on,28,0,4,,,,,,,,,,,,,,,3,,69,94
159908,note_on,68,0,6,,,,,,,,,,,,,,,5,,60,0
159937,note_on,37,0,4,,,,,,,,,,,,,,,3,,71,0
159960,note_on,23,0,4,,,,,,,,,,,,,,,3,,71,94
159997,note_on,37,0,4,,,,,,,,,,,,,,,3,,69,0
160020,note_on,23,0,4,,,,,,,,,,,,,,,3,,69,94
160057,note_on,37,0,4,,,,,,,,,,,,,,,3,,71,0
160080,note_on,23,0,4,,,,,,,,,,,,,,,3,,71,93
160080,note_on,172,0,6,,,,,,,,,,,,,,,5,,60,70
160117,note_on,37,0,4,,,,,,,,,,,,,,,3,,69,0
160140,note_on,23,0,4,,,,,,,,,,,,,,,3,,69,93
160148,note_on,68,0,6,,,,,,,,,,,,,,,5,,65,0
160177,note_on,37,0,4,,,,,,,,,,,,,,,3,,71,0
160200,note_on,23,0,4,,,,,,,,,,,,,,,3,,71,93
160236,note_on,396,0,7,,,,,,,,,,,,,,,6,,60,0
160237,note_on,37,0,4,,,,,,,,,,,,,,,3,,69,0
160260,note_on,23,0,4,,,,,,,,,,,,,,,3,,69,90
160297,note_on,37,0,4,,,,,,,,,,,,,,,3,,71,0
160320,note_on,172,0,6,,,,,,,,,,,,,,,5,,65,82
160320,note_on,23,0,4,,,,,,,,,,,,,,,3,,71,90
160320,note_on,84,0,7,,,,,,,,,,,,,,,6,,60,70
160357,note_on,37,0,4,,,,,,,,,,,,,,,3,,69,0
160380,note_on,23,0,4,,,,,,,,,,,,,,,3,,69,88
160388,note_on,68,0,6,,,,,,,,,,,,,,,5,,60,0
160417,note_on,37,0,4,,,,,,,,,,,,,,,3,,71,0
160440,note_on,23,0,4,,,,,,,,,,,,,,,3,,71,88
160477,note_on,37,0,4,,,,,,,,,,,,,,,3,,69,0
160500,note_on,23,0,4,,,,,,,,,,,,,,,3,,69,85
160537,note_on,37,0,4,,,,,,,,,,,,,,,3,,71,0
160560,note_on,23,0,4,,,,,,,,,,,,,,,3,,71,85
160560,note_on,172,0,6,,,,,,,,,,,,,,,5,,60,70
160597,note_on,37,0,4,,,,,,,,,,,,,,,3,,69,0
160620,note_on,23,0,4,,,,,,,,,,,,,,,3,,69,83
160628,note_on,68,0,6,,,,,,,,,,,,,,,5,,65,0
160657,note_on,37,0,4,,,,,,,,,,,,,,,3,,71,0
160680,note_on,23,0,4,,,,,,,,,,,,,,,3,,71,83
160716,note_on,396,0,7,,,,,,,,,,,,,,,6,,60,0
160717,note_on,37,0,4,,,,,,,,,,,,,,,3,,69,0
160740,note_on,23,0,4,,,,,,,,,,,,,,,3,,69,83
160777,note_on,37,0,4,,,,,,,,,,,,,,,3,,71,0
160800,note_on,84,0,7,,,,,,,,,,,,,,,6,,60,70
160800,note_on,172,0,6,,,,,,,,,,,,,,,5,,65,82
160800,note_on,23,0,4,,,,,,,,,,,,,,,3,,71,80
160837,note_on,37,0,4,,,,,,,,,,,,,,,3,,69,0
160860,note_on,23,0,4,,,,,,,,,,,,,,,3,,69,80
160868,note_on,68,0,6,,,,,,,,,,,,,,,5,,60,0
160897,note_on,37,0,4,,,,,,,,,,,,,,,3,,71,0
160920,note_on,23,0,4,,,,,,,,,,,,,,,3,,71,80
160957,note_on,37,0,4,,,,,,,,,,,,,,,3,,69,0
160980,note_on,23,0,4,,,,,,,,,,,,,,,3,,69,81
161017,note_on,37,0,4,,,,,,,,,,,,,,,3,,71,0
161040,note_on,172,0,6,,,,,,,,,,,,,,,5,,60,70
161040,note_on,23,0,4,,,,,,,,,,,,,,,3,,67,87
161077,note_on,37,0,4,,,,,,,,,,,,,,,3,,69,0
161108,note_on,68,0,6,,,,,,,,,,,,,,,5,,65,0
161160,note_on,83,0,4,,,,,,,,,,,,,,,3,,69,92
161192,note_on,32,0,4,,,,,,,,,,,,,,,3,,67,0
161212,note_on,412,0,7,,,,,,,,,,,,,,,6,,60,0
161220,note_on,112,0,6,,,,,,,,,,,,,,,5,,60,0
161280,note_on,88,0,4,,,,,,,,,,,,,,,3,,67,92
161280,note_on,68,0,7,,,,,,,,,,,,,,,6,,60,70
161280,note_on,60,0,6,,,,,,,,,,,,,,,5,,64,76
161312,note_on,32,0,4,,,,,,,,,,,,,,,3,,69,0
161520,note_on,0,0,4,,,,,,,,,,,,,,,3,,72,79
161520,note_on,208,0,4,,,,,,,,,,,,,,,3,,67,0
161760,note_on,240,0,4,,,,,,,,,,,,,,,3,,72,0
161760,note_on,0,0,4,,,,,,,,,,,,,,,3,,76,90
162000,note_on,0,0,4,,,,,,,,,,,,,,,3,,79,95
162000,note_on,240,0,4,,,,,,,,,,,,,,,3,,76,0
162240,note_on,240,0,4,,,,,,,,,,,,,,,3,,79,0
162240,note_on,0,0,4,,,,,,,,,,,,,,,3,,84,103
162480,note_on,0,0,4,,,,,,,,,,,,,,,3,,88,110
162480,note_on,240,0,4,,,,,,,,,,,,,,,3,,84,0
162720,note_on,0,0,4,,,,,,,,,,,,,,,3,,84,113
162720,note_on,240,0,4,,,,,,,,,,,,,,,3,,88,0
162960,note_on,0,0,4,,,,,,,,,,,,,,,3,,79,111
162960,note_on,240,0,4,,,,,,,,,,,,,,,3,,84,0
163092,note_on,1812,0,6,,,,,,,,,,,,,,,5,,64,0
163140,note_on,180,0,4,,,,,,,,,,,,,,,3,,79,0
163200,note_on,60,0,4,,,,,,,,,,,,,,,3,,79,101
163200,note_on,0,0,7,,,,,,,,,,,,,,,6,,55,70
163200,note_on,108,0,6,,,,,,,,,,,,,,,5,,64,92
163200,note_on,1920,0,7,,,,,,,,,,,,,,,6,,60,0
163440,note_on,240,0,6,,,,,,,,,,,,,,,5,,55,70
163508,note_on,68,0,6,,,,,,,,,,,,,,,5,,64,0
163604,note_on,404,0,7,,,,,,,,,,,,,,,6,,55,0
163680,note_on,76,0,7,,,,,,,,,,,,,,,6,,55,70
163680,note_on,172,0,6,,,,,,,,,,,,,,,5,,64,91
163748,note_on,68,0,6,,,,,,,,,,,,,,,5,,55,0
163920,note_on,172,0,6,,,,,,,,,,,,,,,5,,55,70
163988,note_on,68,0,6,,,,,,,,,,,,,,,5,,64,0
164060,note_on,380,0,7,,,,,,,,,,,,,,,6,,55,0
164100,note_on,900,0,4,,,,,,,,,,,,,,,3,,79,0
164160,note_on,100,0,7,,,,,,,,,,,,,,,6,,55,70
164160,note_on,60,0,4,,,,,,,,,,,,,,,3,,79,90
164160,note_on,172,0,6,,,,,,,,,,,,,,,5,,62,82
164228,note_on,68,0,6,,,,,,,,,,,,,,,5,,55,0
164280,note_on,120,0,4,,,,,,,,,,,,,,,3,,77,80
164312,note_on,32,0,4,,,,,,,,,,,,,,,3,,79,0
164400,note_on,88,0,4,,,,,,,,,,,,,,,3,,79,82
164400,note_on,172,0,6,,,,,,,,,,,,,,,5,,55,70
164432,note_on,32,0,4,,,,,,,,,,,,,,,3,,77,0
164468,note_on,68,0,6,,,,,,,,,,,,,,,5,,62,0
164520,note_on,88,0,4,,,,,,,,,,,,,,,3,,77,85
164552,note_on,32,0,4,,,,,,,,,,,,,,,3,,79,0
164556,note_on,396,0,7,,,,,,,,,,,,,,,6,,55,0
164640,note_on,88,0,4,,,,,,,,,,,,,,,3,,79,88
164640,note_on,172,0,6,,,,,,,,,,,,,,,5,,62,80
164640,note_on,84,0,7,,,,,,,,,,,,,,,6,,55,70
164672,note_on,32,0,4,,,,,,,,,,,,,,,3,,77,0
164700,note_on,28,0,4,,,,,,,,,,,,,,,3,,77,91
164708,note_on,68,0,6,,,,,,,,,,,,,,,5,,55,0
164737,note_on,37,0,4,,,,,,,,,,,,,,,3,,79,0
164760,note_on,23,0,4,,,,,,,,,,,,,,,3,,79,88
164797,note_on,37,0,4,,,,,,,,,,,,,,,3,,77,0
164820,note_on,23,0,4,,,,,,,,,,,,,,,3,,77,85
164857,note_on,37,0,4,,,,,,,,,,,,,,,3,,79,0
164880,note_on,172,0,6,,,,,,,,,,,,,,,5,,55,70
164880,note_on,23,0,4,,,,,,,,,,,,,,,3,,76,83
164917,note_on,37,0,4,,,,,,,,,,,,,,,3,,77,0
164948,note_on,68,0,6,,,,,,,,,,,,,,,5,,62,0
165000,note_on,83,0,4,,,,,,,,,,,,,,,3,,77,80
165032,note_on,32,0,4,,,,,,,,,,,,,,,3,,76,0
165044,note_on,404,0,7,,,,,,,,,,,,,,,6,,55,0
165060,note_on,112,0,6,,,,,,,,,,,,,,,5,,55,0
165084,note_on,52,0,4,,,,,,,,,,,,,,,3,,76,80
165120,note_on,76,0,7,,,,,,,,,,,,,,,6,,60,70
165122,note_on,38,0,4,,,,,,,,,,,,,,,3,,77,0
165206,note_on,84,0,4,,,,,,,,,,,,,,,3,,76,0
165360,note_on,154,0,4,,,,,,,,,,,,,,,3,,76,83
165600,note_on,540,0,6,,,,,,,,,,,,,,,5,,72,70
165600,note_on,0,0,4,,,,,,,,,,,,,,,3,,77,93
165600,note_on,240,0,4,,,,,,,,,,,,,,,3,,76,0
165660,note_on,60,0,4,,,,,,,,,,,,,,,3,,76,96
165697,note_on,37,0,4,,,,,,,,,,,,,,,3,,77,0
165720,note_on,23,0,4,,,,,,,,,,,,,,,3,,77,96
165732,note_on,612,0,7,,,,,,,,,,,,,,,6,,60,0
165757,note_on,37,0,4,,,,,,,,,,,,,,,3,,76,0
165780,note_on,23,0,4,,,,,,,,,,,,,,,3,,76,96
165817,note_on,37,0,4,,,,,,,,,,,,,,,3,,77,0
165840,note_on,23,0,4,,,,,,,,,,,,,,,3,,74,90
165840,note_on,108,0,7,,,,,,,,,,,,,,,6,,60,70
165877,note_on,37,0,4,,,,,,,,,,,,,,,3,,76,0
165960,note_on,83,0,4,,,,,,,,,,,,,,,3,,76,85
165992,note_on,32,0,4,,,,,,,,,,,,,,,3,,74,0
166012,note_on,172,0,7,,,,,,,,,,,,,,,6,,60,0
166048,note_on,56,0,4,,,,,,,,,,,,,,,3,,76,0
166080,note_on,32,0,4,,,,,,,,,,,,,,,3,,77,87
166080,note_on,68,0,7,,,,,,,,,,,,,,,6,,62,70
166290,note_on,210,0,4,,,,,,,,,,,,,,,3,,77,0
166320,note_on,30,0,4,,,,,,,,,,,,,,,3,,77,93
166468,note_on,868,0,6,,,,,,,,,,,,,,,5,,72,0
166560,note_on,240,0,4,,,,,,,,,,,,,,,3,,79,101
166560,note_on,92,0,6,,,,,,,,,,,,,,,5,,72,70
166575,note_on,15,0,4,,,,,,,,,,,,,,,3,,77,0
166620,note_on,45,0,4,,,,,,,,,,,,,,,3,,77,101
166657,note_on,37,0,4,,,,,,,,,,,,,,,3,,79,0
166680,note_on,23,0,4,,,,,,,,,,,,,,,3,,79,101
166716,note_on,636,0,7,,,,,,,,,,,,,,,6,,62,0
166717,note_on,37,0,4,,,,,,,,,,,,,,,3,,77,0
166740,note_on,23,0,4,,,,,,,,,,,,,,,3,,77,101
166777,note_on,37,0,4,,,,,,,,,,,,,,,3,,79,0
166800,note_on,84,0,7,,,,,,,,,,,,,,,6,,62,70
166800,note_on,23,0,4,,,,,,,,,,,,,,,3,,76,99
166837,note_on,37,0,4,,,,,,,,,,,,,,,3,,77,0
166920,note_on,83,0,4,,,,,,,,,,,,,,,3,,77,95
166952,note_on,32,0,4,,,,,,,,,,,,,,,3,,76,0
166988,note_on,188,0,7,,,,,,,,,,,,,,,6,,62,0
167007,note_on,55,0,4,,,,,,,,,,,,,,,3,,77,0
167040,note_on,33,0,4,,,,,,,,,,,,,,,3,,79,90
167040,note_on,52,0,7,,,,,,,,,,,,,,,6,,64,70
167246,note_on,206,0,4,,,,,,,,,,,,,,,3,,79,0
167280,note_on,34,0,4,,,,,,,,,,,,,,,3,,79,87
167436,note_on,876,0,6,,,,,,,,,,,,,,,5,,72,0
167520,note_on,84,0,6,,,,,,,,,,,,,,,5,,72,70
167520,note_on,240,0,4,,,,,,,,,,,,,,,3,,81,94
167540,note_on,20,0,4,,,,,,,,,,,,,,,3,,79,0
167580,note_on,40,0,4,,,,,,,,,,,,,,,3,,79,97
167617,note_on,37,0,4,,,,,,,,,,,,,,,3,,81,0
167640,note_on,23,0,4,,,,,,,,,,,,,,,3,,81,97
167668,note_on,628,0,7,,,,,,,,,,,,,,,6,,64,0
167677,note_on,37,0,4,,,,,,,,,,,,,,,3,,79,0
167700,note_on,23,0,4,,,,,,,,,,,,,,,3,,79,97
167737,note_on,37,0,4,,,,,,,,,,,,,,,3,,81,0
167760,note_on,92,0,7,,,,,,,,,,,,,,,6,,64,70
167760,note_on,23,0,4,,,,,,,,,,,,,,,3,,77,99
167797,note_on,37,0,4,,,,,,,,,,,,,,,3,,79,0
167880,note_on,83,0,4,,,,,,,,,,,,,,,3,,79,99
167912,note_on,32,0,4,,,,,,,,,,,,,,,3,,77,0
167956,note_on,196,0,7,,,,,,,,,,,,,,,6,,64,0
167964,note_on,52,0,4,,,,,,,,,,,,,,,3,,79,0
168000,note_on,44,0,7,,,,,,,,,,,,,,,6,,65,70
168000,note_on,36,0,4,,,,,,,,,,,,,,,3,,81,99
168202,note_on,202,0,4,,,,,,,,,,,,,,,3,,81,0
168240,note_on,38,0,4,,,,,,,,,,,,,,,3,,81,91
168412,note_on,892,0,6,,,,,,,,,,,,,,,5,,72,0
168480,note_on,68,0,6,,,,,,,,,,,,,,,5,,72,70
168480,note_on,240,0,4,,,,,,,,,,,,,,,3,,83,95
168507,note_on,27,0,4,,,,,,,,,,,,,,,3,,81,0
168540,note_on,33,0,4,,,,,,,,,,,,,,,3,,81,98
168577,note_on,37,0,4,,,,,,,,,,,,,,,3,,83,0
168600,note_on,23,0,4,,,,,,,,,,,,,,,3,,83,100
168637,note_on,37,0,4,,,,,,,,,,,,,,,3,,81,0
168644,note_on,644,0,7,,,,,,,,,,,,,,,6,,65,0
168660,note_on,23,0,4,,,,,,,,,,,,,,,3,,81,106
168697,note_on,37,0,4,,,,,,,,,,,,,,,3,,83,0
168720,note_on,76,0,7,,,,,,,,,,,,,,,6,,65,70
168720,note_on,23,0,4,,,,,,,,,,,,,,,3,,79,106
168757,note_on,37,0,4,,,,,,,,,,,,,,,3,,81,0
168840,note_on,83,0,4,,,,,,,,,,,,,,,3,,81,108
168872,note_on,32,0,4,,,,,,,,,,,,,,,3,,79,0
168900,note_on,180,0,7,,,,,,,,,,,,,,,6,,65,0
168932,note_on,60,0,4,,,,,,,,,,,,,,,3,,81,0
168960,note_on,60,0,7,,,,,,,,,,,,,,,6,,62,70
168960,note_on,0,0,6,,,,,,,,,,,,,,,5,,77,70
168960,note_on,480,0,6,,,,,,,,,,,,,,,5,,72,0
168960,note_on,28,0,4,,,,,,,,,,,,,,,3,,83,111
169388,note_on,428,0,7,,,,,,,,,,,,,,,6,,62,0
169396,note_on,436,0,6,,,,,,,,,,,,,,,5,,77,0
169440,note_on,44,0,6,,,,,,,,,,,,,,,5,,76,70
169440,note_on,52,0,7,,,,,,,,,,,,,,,6,,60,70
169440,note_on,480,0,4,,,,,,,,,,,,,,,3,,84,107
169488,note_on,48,0,4,,,,,,,,,,,,,,,3,,83,0
169788,note_on,300,0,4,,,,,,,,,,,,,,,3,,84,0
169852,note_on,412,0,7,,,,,,,,,,,,,,,6,,60,0
169860,note_on,420,0,6,,,,,,,,,,,,,,,5,,76,0
169920,note_on,68,0,7,,,,,,,,,,,,,,,6,,59,70
169920,note_on,132,0,4,,,,,,,,,,,,,,,3,,77,99
169920,note_on,60,0,6,,,,,,,,,,,,,,,5,,74,70
170340,note_on,420,0,4,,,,,,,,,,,,,,,3,,77,0
