tick,type,key,time,meta,track,data,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,port,control,value,channel,pitch,program,note,velocity
0,sysex,,0,0,0,"(65, 16, 69, 18, 16, 0, 0, 67, 111, 112, 121, 114, 105, 103, 104, 116, 32, 49, 57, 57, 57, 44, 32, 74, 32, 67, 32, 87, 97, 104, 108, 115, 116, 114, 111, 109, 97)",,,,,,,,,,,,,
0,sysex,,0,0,0,"(65, 16, 66, 18, 64, 1, 48, 3, 12)",,,,,,,,,,,,,
0,sysex,,0,0,0,"(65, 16, 66, 18, 64, 0, 127, 0, 65)",,,,,,,,,,,,,
0,midi_port,,0,1,2,,,,,,,0,,,,,,,
0,track_name,,0,1,5,,,,,,,,,,,,,,
20,control_change,,20,0,11,,,,,,,,121,0,10,,,,
20,control_change,,20,0,10,,,,,,,,121,0,8,,,,
20,control_change,,20,0,12,,,,,,,,121,0,11,,,,
20,control_change,,20,0,13,,,,,,,,121,0,12,,,,
20,control_change,,20,0,5,,,,,,,,121,0,4,,,,
20,control_change,,20,0,6,,,,,,,,121,0,5,,,,
20,control_change,,20,0,8,,,,,,,,121,0,7,,,,
20,control_change,,20,0,4,,,,,,,,121,0,3,,,,
20,control_change,,20,0,1,,,,,,,,121,0,0,,,,
20,control_change,,20,0,2,,,,,,,,121,0,1,,,,
20,control_change,,20,0,9,,,,,,,,121,0,9,,,,
20,control_change,,20,0,7,,,,,,,,121,0,6,,,,
20,control_change,,20,0,14,,,,,,,,121,0,13,,,,
20,control_change,,20,0,3,,,,,,,,121,0,2,,,,
21,control_change,,1,0,3,,,,,,,,11,127,2,,,,
21,control_change,,1,0,6,,,,,,,,11,127,5,,,,
21,control_change,,1,0,4,,,,,,,,11,127,3,,,,
21,control_change,,0,0,4,,,,,,,,7,127,3,,,,
21,control_change,,0,0,1,,,,,,,,7,127,0,,,,
21,control_change,,1,0,12,,,,,,,,11,127,11,,,,
21,control_change,,0,0,12,,,,,,,,7,127,11,,,,
21,control_change,,0,0,11,,,,,,,,7,127,10,,,,
21,control_change,,1,0,11,,,,,,,,11,127,10,,,,
21,control_change,,1,0,14,,,,,,,,11,127,13,,,,
21,control_change,,0,0,14,,,,,,,,7,127,13,,,,
21,control_change,,1,0,10,,,,,,,,11,127,8,,,,
21,control_change,,0,0,10,,,,,,,,7,127,8,,,,
21,control_change,,1,0,13,,,,,,,,11,127,12,,,,
21,control_change,,0,0,3,,,,,,,,7,127,2,,,,
21,control_change,,1,0,1,,,,,,,,11,127,0,,,,
21,control_change,,0,0,6,,,,,,,,7,127,5,,,,
21,control_change,,0,0,13,,,,,,,,7,127,12,,,,
21,control_change,,0,0,7,,,,,,,,7,127,6,,,,
21,control_change,,1,0,2,,,,,,,,11,127,1,,,,
21,control_change,,0,0,8,,,,,,,,7,127,7,,,,
21,control_change,,1,0,8,,,,,,,,11,127,7,,,,
21,control_change,,1,0,9,,,,,,,,11,127,9,,,,
21,control_change,,0,0,2,,,,,,,,7,127,1,,,,
21,control_change,,0,0,5,,,,,,,,7,127,4,,,,
21,control_change,,1,0,5,,,,,,,,11,127,4,,,,
21,control_change,,0,0,9,,,,,,,,7,127,9,,,,
21,control_change,,1,0,7,,,,,,,,11,127,6,,,,
22,control_change,,1,0,14,,,,,,,,93,10,13,,,,
22,control_change,,0,0,13,,,,,,,,91,69,12,,,,
22,control_change,,0,0,5,,,,,,,,91,79,4,,,,
22,control_change,,1,0,4,,,,,,,,93,10,3,,,,
22,control_change,,0,0,1,,,,,,,,91,79,0,,,,
22,control_change,,1,0,1,,,,,,,,93,10,0,,,,
22,control_change,,0,0,8,,,,,,,,91,79,7,,,,
22,control_change,,1,0,8,,,,,,,,93,10,7,,,,
22,control_change,,1,0,13,,,,,,,,93,10,12,,,,
22,control_change,,0,0,14,,,,,,,,91,79,13,,,,
22,control_change,,0,0,6,,,,,,,,91,79,5,,,,
22,control_change,,0,0,10,,,,,,,,91,79,8,,,,
22,control_change,,1,0,9,,,,,,,,93,0,9,,,,
22,control_change,,1,0,5,,,,,,,,93,10,4,,,,
22,control_change,,1,0,6,,,,,,,,93,10,5,,,,
22,control_change,,0,0,9,,,,,,,,91,127,9,,,,
22,control_change,,1,0,10,,,,,,,,93,10,8,,,,
22,control_change,,0,0,4,,,,,,,,91,79,3,,,,
22,control_change,,0,0,3,,,,,,,,91,89,2,,,,
22,control_change,,0,0,12,,,,,,,,91,79,11,,,,
22,control_change,,0,0,2,,,,,,,,91,79,1,,,,
22,control_change,,1,0,2,,,,,,,,93,10,1,,,,
22,control_change,,0,0,11,,,,,,,,91,79,10,,,,
22,control_change,,1,0,11,,,,,,,,93,10,10,,,,
22,control_change,,1,0,3,,,,,,,,93,10,2,,,,
22,control_change,,1,0,12,,,,,,,,93,10,11,,,,
22,control_change,,0,0,7,,,,,,,,91,79,6,,,,
22,control_change,,1,0,7,,,,,,,,93,10,6,,,,
25,control_change,,3,0,4,,,,,,,,10,54,3,,,,
25,control_change,,3,0,5,,,,,,,,10,54,4,,,,
25,control_change,,3,0,11,,,,,,,,10,54,10,,,,
25,control_change,,3,0,13,,,,,,,,10,64,12,,,,
25,control_change,,3,0,14,,,,,,,,10,74,13,,,,
25,control_change,,3,0,7,,,,,,,,10,54,6,,,,
25,control_change,,3,0,9,,,,,,,,10,44,9,,,,
25,control_change,,3,0,3,,,,,,,,10,64,2,,,,
25,control_change,,3,0,1,,,,,,,,10,74,0,,,,
25,control_change,,3,0,6,,,,,,,,10,64,5,,,,
25,control_change,,3,0,12,,,,,,,,10,64,11,,,,
25,control_change,,3,0,10,,,,,,,,10,44,8,,,,
25,control_change,,3,0,8,,,,,,,,10,54,7,,,,
25,control_change,,3,0,2,,,,,,,,10,74,1,,,,
26,pitchwheel,,1,0,9,,,,,,,,,,9,0,,,
26,pitchwheel,,1,0,14,,,,,,,,,,13,0,,,
26,pitchwheel,,1,0,6,,,,,,,,,,5,0,,,
26,pitchwheel,,1,0,7,,,,,,,,,,6,0,,,
26,pitchwheel,,1,0,2,,,,,,,,,,1,0,,,
26,pitchwheel,,1,0,5,,,,,,,,,,4,0,,,
26,pitchwheel,,1,0,11,,,,,,,,,,10,0,,,
26,pitchwheel,,1,0,1,,,,,,,,,,0,0,,,
26,pitchwheel,,1,0,4,,,,,,,,,,3,0,,,
26,pitchwheel,,1,0,3,,,,,,,,,,2,0,,,
26,pitchwheel,,1,0,8,,,,,,,,,,7,0,,,
26,pitchwheel,,1,0,10,,,,,,,,,,8,0,,,
26,pitchwheel,,1,0,12,,,,,,,,,,11,0,,,
26,pitchwheel,,1,0,13,,,,,,,,,,12,0,,,
27,control_change,,1,0,4,,,,,,,,0,0,3,,,,
27,control_change,,1,0,2,,,,,,,,0,0,1,,,,
27,control_change,,1,0,1,,,,,,,,0,0,0,,,,
27,control_change,,1,0,8,,,,,,,,0,0,7,,,,
27,control_change,,1,0,14,,,,,,,,0,1,13,,,,
27,control_change,,1,0,3,,,,,,,,0,0,2,,,,
27,control_change,,1,0,10,,,,,,,,0,1,8,,,,
27,control_change,,1,0,11,,,,,,,,0,1,10,,,,
27,control_change,,1,0,5,,,,,,,,0,0,4,,,,
27,control_change,,1,0,6,,,,,,,,0,0,5,,,,
27,control_change,,1,0,9,,,,,,,,0,0,9,,,,
27,control_change,,1,0,12,,,,,,,,0,1,11,,,,
27,control_change,,1,0,7,,,,,,,,0,1,6,,,,
28,control_change,,1,0,11,,,,,,,,32,0,10,,,,
28,control_change,,1,0,5,,,,,,,,32,0,4,,,,
28,control_change,,1,0,3,,,,,,,,32,0,2,,,,
28,control_change,,1,0,8,,,,,,,,32,1,7,,,,
28,control_change,,1,0,10,,,,,,,,32,0,8,,,,
28,control_change,,1,0,1,,,,,,,,32,0,0,,,,
28,control_change,,1,0,12,,,,,,,,32,0,11,,,,
28,control_change,,1,0,7,,,,,,,,32,0,6,,,,
28,control_change,,1,0,2,,,,,,,,32,0,1,,,,
28,control_change,,1,0,4,,,,,,,,32,0,3,,,,
28,control_change,,1,0,6,,,,,,,,32,0,5,,,,
28,control_change,,1,0,14,,,,,,,,32,0,13,,,,
28,control_change,,1,0,9,,,,,,,,32,0,9,,,,
29,program_change,,1,0,2,,,,,,,,,,1,,0,,
29,program_change,,1,0,14,,,,,,,,,,13,,48,,
29,program_change,,1,0,3,,,,,,,,,,2,,73,,
29,program_change,,1,0,8,,,,,,,,,,7,,56,,
29,program_change,,1,0,10,,,,,,,,,,8,,48,,
29,program_change,,1,0,4,,,,,,,,,,3,,68,,
29,program_change,,1,0,5,,,,,,,,,,4,,71,,
29,program_change,,1,0,1,,,,,,,,,,0,,0,,
29,program_change,,1,0,6,,,,,,,,,,5,,70,,
29,program_change,,1,0,12,,,,,,,,,,11,,48,,
29,program_change,,1,0,7,,,,,,,,,,6,,60,,
29,program_change,,1,0,9,,,,,,,,,,9,,48,,
29,program_change,,1,0,11,,,,,,,,,,10,,48,,
32,control_change,,6,0,13,,,,,,,,0,1,12,,,,
34,control_change,,2,0,13,,,,,,,,32,0,12,,,,
36,program_change,,2,0,13,,,,,,,,,,12,,48,,
359,control_change,,330,0,10,,,,,,,,11,76,8,,,,
359,control_change,,330,0,6,,,,,,,,11,76,5,,,,
359,control_change,,323,0,13,,,,,,,,11,76,12,,,,
359,control_change,,330,0,14,,,,,,,,11,76,13,,,,
360,note_on,,1,0,14,,,,,,,,,,13,,,36,25
360,note_on,,1,0,10,,,,,,,,,,8,,,60,22
360,note_on,,1,0,13,,,,,,,,,,12,,,48,25
360,note_on,,1,0,6,,,,,,,,,,5,,,48,26
361,control_change,,1,0,6,,,,,,,,11,77,5,,,,
361,control_change,,1,0,10,,,,,,,,11,77,8,,,,
361,control_change,,1,0,14,,,,,,,,11,77,13,,,,
361,control_change,,1,0,13,,,,,,,,11,77,12,,,,
389,control_change,,28,0,6,,,,,,,,11,78,5,,,,
389,control_change,,28,0,13,,,,,,,,11,78,12,,,,
389,control_change,,28,0,14,,,,,,,,11,78,13,,,,
389,control_change,,28,0,10,,,,,,,,11,78,8,,,,
417,control_change,,28,0,6,,,,,,,,11,79,5,,,,
417,control_change,,28,0,13,,,,,,,,11,79,12,,,,
417,control_change,,28,0,14,,,,,,,,11,79,13,,,,
417,control_change,,28,0,10,,,,,,,,11,79,8,,,,
445,control_change,,28,0,13,,,,,,,,11,80,12,,,,
445,control_change,,28,0,10,,,,,,,,11,80,8,,,,
445,control_change,,28,0,6,,,,,,,,11,80,5,,,,
445,control_change,,28,0,14,,,,,,,,11,80,13,,,,
473,control_change,,28,0,6,,,,,,,,11,82,5,,,,
473,control_change,,28,0,14,,,,,,,,11,82,13,,,,
473,control_change,,28,0,10,,,,,,,,11,82,8,,,,
473,control_change,,28,0,13,,,,,,,,11,82,12,,,,
501,control_change,,28,0,6,,,,,,,,11,83,5,,,,
501,control_change,,28,0,14,,,,,,,,11,83,13,,,,
501,control_change,,28,0,10,,,,,,,,11,83,8,,,,
501,control_change,,28,0,13,,,,,,,,11,83,12,,,,
529,control_change,,28,0,14,,,,,,,,11,84,13,,,,
529,control_change,,28,0,10,,,,,,,,11,84,8,,,,
529,control_change,,28,0,6,,,,,,,,11,84,5,,,,
529,control_change,,28,0,13,,,,,,,,11,84,12,,,,
557,control_change,,28,0,14,,,,,,,,11,85,13,,,,
557,control_change,,28,0,13,,,,,,,,11,85,12,,,,
557,control_change,,28,0,6,,,,,,,,11,85,5,,,,
557,control_change,,28,0,10,,,,,,,,11,85,8,,,,
585,control_change,,28,0,13,,,,,,,,11,87,12,,,,
585,control_change,,28,0,6,,,,,,,,11,87,5,,,,
585,control_change,,28,0,10,,,,,,,,11,87,8,,,,
585,control_change,,28,0,14,,,,,,,,11,87,13,,,,
613,control_change,,28,0,13,,,,,,,,11,88,12,,,,
613,control_change,,28,0,6,,,,,,,,11,88,5,,,,
613,control_change,,28,0,10,,,,,,,,11,88,8,,,,
613,control_change,,28,0,14,,,,,,,,11,88,13,,,,
641,control_change,,28,0,13,,,,,,,,11,89,12,,,,
641,control_change,,28,0,6,,,,,,,,11,89,5,,,,
641,control_change,,28,0,10,,,,,,,,11,89,8,,,,
641,control_change,,28,0,14,,,,,,,,11,89,13,,,,
669,control_change,,28,0,10,,,,,,,,11,90,8,,,,
669,control_change,,28,0,14,,,,,,,,11,90,13,,,,
669,control_change,,28,0,6,,,,,,,,11,90,5,,,,
669,control_change,,28,0,13,,,,,,,,11,90,12,,,,
697,control_change,,28,0,13,,,,,,,,11,92,12,,,,
697,control_change,,28,0,6,,,,,,,,11,92,5,,,,
697,control_change,,28,0,10,,,,,,,,11,92,8,,,,
697,control_change,,28,0,14,,,,,,,,11,92,13,,,,
719,note_on,,22,0,13,,,,,,,,,,12,,,48,0
719,note_on,,22,0,10,,,,,,,,,,8,,,60,0
719,note_on,,22,0,14,,,,,,,,,,13,,,36,0
719,note_on,,22,0,6,,,,,,,,,,5,,,48,0
720,note_on,,1,0,6,,,,,,,,,,5,,,51,24
720,note_on,,1,0,13,,,,,,,,,,12,,,51,23
720,note_on,,1,0,10,,,,,,,,,,8,,,63,20
720,note_on,,1,0,14,,,,,,,,,,13,,,39,23
725,control_change,,5,0,14,,,,,,,,11,94,13,,,,
725,control_change,,5,0,6,,,,,,,,11,94,5,,,,
725,control_change,,5,0,10,,,,,,,,11,94,8,,,,
725,control_change,,5,0,13,,,,,,,,11,94,12,,,,
753,control_change,,28,0,10,,,,,,,,11,97,8,,,,
753,control_change,,28,0,6,,,,,,,,11,97,5,,,,
753,control_change,,28,0,14,,,,,,,,11,97,13,,,,
753,control_change,,28,0,13,,,,,,,,11,97,12,,,,
781,control_change,,28,0,10,,,,,,,,11,99,8,,,,
781,control_change,,28,0,6,,,,,,,,11,99,5,,,,
781,control_change,,28,0,14,,,,,,,,11,99,13,,,,
781,control_change,,28,0,13,,,,,,,,11,99,12,,,,
809,control_change,,28,0,14,,,,,,,,11,102,13,,,,
809,control_change,,28,0,10,,,,,,,,11,102,8,,,,
809,control_change,,28,0,6,,,,,,,,11,102,5,,,,
809,control_change,,28,0,13,,,,,,,,11,102,12,,,,
837,control_change,,28,0,6,,,,,,,,11,104,5,,,,
837,control_change,,28,0,14,,,,,,,,11,104,13,,,,
837,control_change,,28,0,13,,,,,,,,11,104,12,,,,
837,control_change,,28,0,10,,,,,,,,11,104,8,,,,
865,control_change,,28,0,13,,,,,,,,11,107,12,,,,
865,control_change,,28,0,14,,,,,,,,11,107,13,,,,
865,control_change,,28,0,10,,,,,,,,11,107,8,,,,
865,control_change,,28,0,6,,,,,,,,11,107,5,,,,
893,control_change,,28,0,13,,,,,,,,11,109,12,,,,
893,control_change,,28,0,14,,,,,,,,11,109,13,,,,
893,control_change,,28,0,10,,,,,,,,11,109,8,,,,
893,control_change,,28,0,6,,,,,,,,11,109,5,,,,
921,control_change,,28,0,13,,,,,,,,11,112,12,,,,
921,control_change,,28,0,14,,,,,,,,11,112,13,,,,
921,control_change,,28,0,10,,,,,,,,11,112,8,,,,
921,control_change,,28,0,6,,,,,,,,11,112,5,,,,
949,control_change,,28,0,10,,,,,,,,11,114,8,,,,
949,control_change,,28,0,13,,,,,,,,11,114,12,,,,
949,control_change,,28,0,14,,,,,,,,11,114,13,,,,
949,control_change,,28,0,6,,,,,,,,11,114,5,,,,
977,control_change,,28,0,13,,,,,,,,11,117,12,,,,
977,control_change,,28,0,14,,,,,,,,11,117,13,,,,
977,control_change,,28,0,10,,,,,,,,11,117,8,,,,
977,control_change,,28,0,6,,,,,,,,11,117,5,,,,
1005,control_change,,28,0,6,,,,,,,,11,119,5,,,,
1005,control_change,,28,0,14,,,,,,,,11,119,13,,,,
1005,control_change,,28,0,13,,,,,,,,11,119,12,,,,
1005,control_change,,28,0,10,,,,,,,,11,119,8,,,,
1033,control_change,,28,0,10,,,,,,,,11,122,8,,,,
1033,control_change,,28,0,14,,,,,,,,11,122,13,,,,
1033,control_change,,28,0,6,,,,,,,,11,122,5,,,,
1033,control_change,,28,0,13,,,,,,,,11,122,12,,,,
1061,control_change,,28,0,14,,,,,,,,11,125,13,,,,
1061,control_change,,28,0,6,,,,,,,,11,125,5,,,,
1061,control_change,,28,0,13,,,,,,,,11,125,12,,,,
1061,control_change,,28,0,10,,,,,,,,11,125,8,,,,
1073,control_change,,12,0,14,,,,,,,,11,127,13,,,,
1077,control_change,,16,0,13,,,,,,,,11,127,12,,,,
1079,control_change,,18,0,10,,,,,,,,11,127,8,,,,
1080,note_on,,0,0,6,,,,,,,,,,5,,,56,22
1080,note_on,,1,0,10,,,,,,,,,,8,,,68,19
1080,control_change,,19,0,6,,,,,,,,11,127,5,,,,
1080,note_on,,7,0,14,,,,,,,,,,13,,,44,21
1080,note_on,,3,0,13,,,,,,,,,,12,,,56,21
1109,note_on,,29,0,14,,,,,,,,,,13,,,39,0
1109,note_on,,29,0,13,,,,,,,,,,12,,,51,0
1109,note_on,,29,0,6,,,,,,,,,,5,,,51,0
1109,note_on,,29,0,10,,,,,,,,,,8,,,63,0
1319,note_on,,210,0,6,,,,,,,,,,5,,,56,0
1319,note_on,,210,0,10,,,,,,,,,,8,,,68,0
1319,note_on,,210,0,14,,,,,,,,,,13,,,44,0
1319,note_on,,210,0,13,,,,,,,,,,12,,,56,0
1320,note_on,,1,0,10,,,,,,,,,,8,,,67,19
1320,note_on,,1,0,13,,,,,,,,,,12,,,55,21
1320,note_on,,1,0,14,,,,,,,,,,13,,,43,21
1320,note_on,,1,0,6,,,,,,,,,,5,,,55,22
1439,note_on,,119,0,14,,,,,,,,,,13,,,43,0
1439,note_on,,119,0,13,,,,,,,,,,12,,,55,0
1439,note_on,,119,0,6,,,,,,,,,,5,,,55,0
1439,note_on,,119,0,10,,,,,,,,,,8,,,67,0
1440,note_on,,1,0,13,,,,,,,,,,12,,,54,21
1440,note_on,,1,0,6,,,,,,,,,,5,,,54,22
1440,note_on,,1,0,10,,,,,,,,,,8,,,66,19
1440,note_on,,1,0,14,,,,,,,,,,13,,,42,21
1479,note_on,,39,0,13,,,,,,,,,,12,,,54,0
1479,note_on,,39,0,10,,,,,,,,,,8,,,66,0
1479,note_on,,39,0,14,,,,,,,,,,13,,,42,0
1479,note_on,,39,0,6,,,,,,,,,,5,,,54,0
1560,note_on,,81,0,10,,,,,,,,,,8,,,75,19
1560,note_on,,81,0,14,,,,,,,,,,13,,,51,21
1560,note_on,,81,0,6,,,,,,,,,,5,,,63,22
1560,note_on,,81,0,13,,,,,,,,,,12,,,63,21
1579,note_on,,19,0,10,,,,,,,,,,8,,,75,0
1589,note_on,,29,0,6,,,,,,,,,,5,,,63,0
1589,note_on,,29,0,13,,,,,,,,,,12,,,63,0
1589,note_on,,29,0,14,,,,,,,,,,13,,,51,0
1770,note_on,,191,0,10,,,,,,,,,,8,,,66,19
1770,note_on,,181,0,6,,,,,,,,,,5,,,54,22
1770,note_on,,181,0,14,,,,,,,,,,13,,,42,21
1770,note_on,,181,0,13,,,,,,,,,,12,,,54,21
1799,note_on,,29,0,14,,,,,,,,,,13,,,42,0
1799,note_on,,29,0,6,,,,,,,,,,5,,,54,0
1799,note_on,,29,0,10,,,,,,,,,,8,,,66,0
1799,note_on,,29,0,13,,,,,,,,,,12,,,54,0
1800,note_on,,1,0,14,,,,,,,,,,13,,,44,21
1800,note_on,,1,0,13,,,,,,,,,,12,,,56,21
1800,note_on,,1,0,6,,,,,,,,,,5,,,56,22
1800,note_on,,1,0,10,,,,,,,,,,8,,,68,19
1919,note_on,,119,0,14,,,,,,,,,,13,,,44,0
1919,note_on,,119,0,13,,,,,,,,,,12,,,56,0
1919,note_on,,119,0,10,,,,,,,,,,8,,,68,0
1919,note_on,,119,0,6,,,,,,,,,,5,,,56,0
1920,note_on,,1,0,14,,,,,,,,,,13,,,43,21
1920,note_on,,1,0,6,,,,,,,,,,5,,,55,22
1920,note_on,,1,0,10,,,,,,,,,,8,,,67,19
1920,note_on,,1,0,13,,,,,,,,,,12,,,55,21
2039,note_on,,119,0,13,,,,,,,,,,12,,,55,0
2039,note_on,,119,0,14,,,,,,,,,,13,,,43,0
2039,note_on,,119,0,6,,,,,,,,,,5,,,55,0
2039,note_on,,119,0,10,,,,,,,,,,8,,,67,0
2040,note_on,,1,0,14,,,,,,,,,,13,,,41,21
2040,note_on,,1,0,6,,,,,,,,,,5,,,53,22
2040,note_on,,1,0,10,,,,,,,,,,8,,,65,19
2040,note_on,,1,0,13,,,,,,,,,,12,,,53,21
2159,note_on,,119,0,13,,,,,,,,,,12,,,53,0
2159,note_on,,119,0,14,,,,,,,,,,13,,,41,0
2159,note_on,,119,0,6,,,,,,,,,,5,,,53,0
2159,note_on,,119,0,10,,,,,,,,,,8,,,65,0
2160,note_on,,1,0,14,,,,,,,,,,13,,,40,21
2160,note_on,,1,0,13,,,,,,,,,,12,,,52,21
2160,note_on,,1,0,6,,,,,,,,,,5,,,52,22
2160,note_on,,1,0,10,,,,,,,,,,8,,,64,19
2199,note_on,,39,0,13,,,,,,,,,,12,,,52,0
2199,note_on,,39,0,14,,,,,,,,,,13,,,40,0
2199,note_on,,39,0,10,,,,,,,,,,8,,,64,0
2199,note_on,,39,0,6,,,,,,,,,,5,,,52,0
2280,note_on,,81,0,13,,,,,,,,,,12,,,61,21
2280,note_on,,81,0,6,,,,,,,,,,5,,,61,22
2280,note_on,,81,0,14,,,,,,,,,,13,,,49,21
2280,note_on,,81,0,10,,,,,,,,,,8,,,73,19
2299,note_on,,19,0,10,,,,,,,,,,8,,,73,0
2309,note_on,,29,0,14,,,,,,,,,,13,,,49,0
2309,note_on,,29,0,6,,,,,,,,,,5,,,61,0
2309,note_on,,29,0,13,,,,,,,,,,12,,,61,0
2490,note_on,,191,0,10,,,,,,,,,,8,,,64,19
2490,note_on,,181,0,14,,,,,,,,,,13,,,40,21
2490,note_on,,181,0,13,,,,,,,,,,12,,,52,21
2490,note_on,,181,0,6,,,,,,,,,,5,,,52,22
2519,note_on,,29,0,10,,,,,,,,,,8,,,64,0
2519,note_on,,29,0,6,,,,,,,,,,5,,,52,0
2519,note_on,,29,0,14,,,,,,,,,,13,,,40,0
2519,note_on,,29,0,13,,,,,,,,,,12,,,52,0
2520,note_on,,1,0,10,,,,,,,,,,8,,,66,19
2520,note_on,,1,0,14,,,,,,,,,,13,,,42,21
2520,note_on,,1,0,13,,,,,,,,,,12,,,54,21
2520,note_on,,1,0,6,,,,,,,,,,5,,,54,22
2640,note_on,,120,0,14,,,,,,,,,,13,,,41,21
2640,note_on,,120,0,13,,,,,,,,,,12,,,53,21
2640,note_on,,120,0,6,,,,,,,,,,5,,,53,22
2640,note_on,,120,0,10,,,,,,,,,,8,,,65,19
2669,note_on,,29,0,10,,,,,,,,,,8,,,66,0
2669,note_on,,29,0,6,,,,,,,,,,5,,,54,0
2669,note_on,,29,0,13,,,,,,,,,,12,,,54,0
2669,note_on,,29,0,14,,,,,,,,,,13,,,42,0
2759,note_on,,90,0,10,,,,,,,,,,8,,,65,0
2759,note_on,,90,0,6,,,,,,,,,,5,,,53,0
2759,note_on,,90,0,13,,,,,,,,,,12,,,53,0
2759,note_on,,90,0,14,,,,,,,,,,13,,,41,0
2760,note_on,,1,0,10,,,,,,,,,,8,,,63,19
2760,note_on,,1,0,14,,,,,,,,,,13,,,39,21
2760,note_on,,1,0,6,,,,,,,,,,5,,,51,22
2760,note_on,,1,0,13,,,,,,,,,,12,,,51,21
2879,note_on,,119,0,14,,,,,,,,,,13,,,39,0
2879,note_on,,119,0,13,,,,,,,,,,12,,,51,0
2879,note_on,,119,0,10,,,,,,,,,,8,,,63,0
2879,note_on,,119,0,6,,,,,,,,,,5,,,51,0
2879,control_change,,2850,0,4,,,,,,,,11,66,3,,,,
2880,note_on,,1,0,10,,,,,,,,,,8,,,62,22
2880,note_on,,1,0,14,,,,,,,,,,13,,,38,24
2880,note_on,,1,0,4,,,,,,,,,,3,,,71,35
2880,note_on,,0,0,4,,,,,,,,,,3,,,80,50
2880,note_on,,1,0,13,,,,,,,,,,12,,,50,24
2880,note_on,,1,0,6,,,,,,,,,,5,,,50,22
2881,control_change,,1,0,4,,,,,,,,11,67,3,,,,
2903,control_change,,22,0,4,,,,,,,,11,68,3,,,,
2919,note_on,,39,0,6,,,,,,,,,,5,,,50,0
2919,note_on,,39,0,14,,,,,,,,,,13,,,38,0
2919,note_on,,39,0,10,,,,,,,,,,8,,,62,0
2919,note_on,,39,0,13,,,,,,,,,,12,,,50,0
2925,control_change,,22,0,4,,,,,,,,11,69,3,,,,
2947,control_change,,22,0,4,,,,,,,,11,70,3,,,,
2969,control_change,,22,0,4,,,,,,,,11,71,3,,,,
2991,control_change,,22,0,4,,,,,,,,11,72,3,,,,
3000,note_on,,81,0,6,,,,,,,,,,5,,,59,22
3000,note_on,,81,0,14,,,,,,,,,,13,,,47,24
3000,note_on,,81,0,10,,,,,,,,,,8,,,71,22
3000,note_on,,81,0,13,,,,,,,,,,12,,,59,24
3013,control_change,,22,0,4,,,,,,,,11,73,3,,,,
3019,note_on,,19,0,10,,,,,,,,,,8,,,71,0
3029,note_on,,29,0,13,,,,,,,,,,12,,,59,0
3029,note_on,,29,0,14,,,,,,,,,,13,,,47,0
3029,note_on,,29,0,6,,,,,,,,,,5,,,59,0
3035,control_change,,22,0,4,,,,,,,,11,74,3,,,,
3057,control_change,,22,0,4,,,,,,,,11,75,3,,,,
3079,control_change,,22,0,4,,,,,,,,11,76,3,,,,
3101,control_change,,22,0,4,,,,,,,,11,77,3,,,,
3123,control_change,,22,0,4,,,,,,,,11,78,3,,,,
3145,control_change,,22,0,4,,,,,,,,11,80,3,,,,
3167,control_change,,22,0,4,,,,,,,,11,82,3,,,,
3189,control_change,,22,0,4,,,,,,,,11,84,3,,,,
3210,note_on,,181,0,14,,,,,,,,,,13,,,38,24
3210,note_on,,191,0,10,,,,,,,,,,8,,,62,22
3210,note_on,,181,0,13,,,,,,,,,,12,,,50,24
3210,note_on,,181,0,6,,,,,,,,,,5,,,50,22
