tick,type,time,meta,track,data,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
3078,note_on,2502,0,3,,,,,,,,,2,,,74,103
3084,note_on,6,0,3,,,,,,,,,2,,,62,101
3086,note_on,2606,0,2,,,,,,,,,1,,,62,103
3086,note_on,0,0,2,,,,,,,,,1,,,65,96
3102,note_on,34,0,6,,,,,,,,,5,,,65,0
3108,note_on,30,0,4,,,,,,,,,3,,,50,0
3114,note_on,44,0,7,,,,,,,,,6,,,57,0
3116,note_on,8,0,4,,,,,,,,,3,,,38,0
3136,note_on,86,0,5,,,,,,,,,4,,,74,0
3164,note_on,62,0,6,,,,,,,,,5,,,65,83
3164,note_on,28,0,5,,,,,,,,,4,,,69,70
3166,note_on,52,0,7,,,,,,,,,6,,,62,74
3170,note_on,114,0,8,,,,,,,,,7,,,50,0
3178,note_on,130,0,9,,,,,,,,,8,,,38,0
3198,note_on,34,0,6,,,,,,,,,5,,,65,0
3200,note_on,36,0,5,,,,,,,,,4,,,69,0
3206,note_on,40,0,7,,,,,,,,,6,,,62,0
3246,note_on,68,0,9,,,,,,,,,8,,,41,83
3248,note_on,78,0,8,,,,,,,,,7,,,53,99
3254,note_on,56,0,6,,,,,,,,,5,,,65,74
3260,note_on,54,0,7,,,,,,,,,6,,,62,72
3268,note_on,68,0,5,,,,,,,,,4,,,69,85
3288,note_on,34,0,6,,,,,,,,,5,,,65,0
3294,note_on,34,0,7,,,,,,,,,6,,,62,0
3300,note_on,32,0,5,,,,,,,,,4,,,69,0
3334,note_on,88,0,9,,,,,,,,,8,,,41,0
3336,note_on,48,0,6,,,,,,,,,5,,,65,73
3338,note_on,90,0,8,,,,,,,,,7,,,53,0
3348,note_on,54,0,7,,,,,,,,,6,,,62,76
3366,note_on,66,0,5,,,,,,,,,4,,,69,82
3372,note_on,36,0,6,,,,,,,,,5,,,65,0
3382,note_on,34,0,7,,,,,,,,,6,,,62,0
3400,note_on,34,0,5,,,,,,,,,4,,,69,0
3434,note_on,96,0,8,,,,,,,,,7,,,57,108
3436,note_on,102,0,9,,,,,,,,,8,,,45,78
3436,note_on,64,0,6,,,,,,,,,5,,,65,80
3450,note_on,68,0,7,,,,,,,,,6,,,62,81
3464,note_on,64,0,5,,,,,,,,,4,,,69,84
3470,note_on,34,0,6,,,,,,,,,5,,,65,0
3486,note_on,36,0,7,,,,,,,,,6,,,62,0
3496,note_on,32,0,5,,,,,,,,,4,,,69,0
3506,note_on,72,0,8,,,,,,,,,7,,,57,0
3520,note_on,84,0,9,,,,,,,,,8,,,45,0
3532,note_on,62,0,6,,,,,,,,,5,,,65,75
3534,note_on,48,0,7,,,,,,,,,6,,,62,73
3560,note_on,64,0,5,,,,,,,,,4,,,69,83
3566,note_on,34,0,6,,,,,,,,,5,,,65,0
3572,note_on,38,0,7,,,,,,,,,6,,,62,0
3592,note_on,32,0,5,,,,,,,,,4,,,69,0
3596,note_on,512,0,3,,,,,,,,,2,,,62,0
3612,note_on,40,0,7,,,,,,,,,6,,,62,76
3626,note_on,60,0,6,,,,,,,,,5,,,65,73
3630,note_on,124,0,8,,,,,,,,,7,,,62,91
3632,note_on,112,0,9,,,,,,,,,8,,,50,84
3634,note_on,38,0,3,,,,,,,,,2,,,74,0
3650,note_on,58,0,5,,,,,,,,,4,,,69,80
3652,note_on,26,0,6,,,,,,,,,5,,,65,0
3662,note_on,50,0,7,,,,,,,,,6,,,62,0
3682,note_on,32,0,5,,,,,,,,,4,,,69,0
3704,note_on,52,0,6,,,,,,,,,5,,,65,75
3704,note_on,42,0,7,,,,,,,,,6,,,62,79
3708,note_on,78,0,8,,,,,,,,,7,,,62,0
3730,note_on,658,0,1,,,,,,,,,0,,,74,0
3730,note_on,48,0,5,,,,,,,,,4,,,69,76
3734,note_on,676,0,11,,,,,,,,,12,,,69,0
3736,note_on,684,0,12,,,,,,,,,13,,,65,0
3738,note_on,34,0,6,,,,,,,,,5,,,65,0
3740,note_on,108,0,9,,,,,,,,,8,,,50,0
3742,note_on,12,0,1,,,,,,,,,0,,,65,0
3744,note_on,678,0,13,,,,,,,,,14,,,62,0
3756,note_on,52,0,7,,,,,,,,,6,,,62,0
3768,note_on,38,0,5,,,,,,,,,4,,,69,0
3772,note_on,686,0,2,,,,,,,,,1,,,62,0
3774,note_on,712,0,10,,,,,,,,,11,,,74,0
3776,note_on,4,0,2,,,,,,,,,1,,,65,0
3808,note_on,52,0,7,,,,,,,,,6,,,57,108
3808,note_on,74,0,11,,,,,,,,,12,,,69,95
3816,note_on,76,0,9,,,,,,,,,8,,,38,91
3818,note_on,80,0,6,,,,,,,,,5,,,65,108
3820,note_on,84,0,12,,,,,,,,,13,,,65,89
3822,note_on,54,0,5,,,,,,,,,4,,,74,103
3824,note_on,116,0,8,,,,,,,,,7,,,50,108
3832,note_on,88,0,13,,,,,,,,,14,,,62,101
3832,note_on,90,0,1,,,,,,,,,0,,,69,99
3832,note_on,56,0,2,,,,,,,,,1,,,62,92
3836,note_on,4,0,1,,,,,,,,,0,,,65,90
3840,note_on,724,0,4,,,,,,,,,3,,,50,103
3842,note_on,2,0,4,,,,,,,,,3,,,38,99
3846,note_on,38,0,7,,,,,,,,,6,,,57,0
3854,note_on,80,0,10,,,,,,,,,11,,,69,103
3854,note_on,220,0,3,,,,,,,,,2,,,74,101
3854,note_on,22,0,2,,,,,,,,,1,,,65,92
3854,note_on,0,0,3,,,,,,,,,2,,,62,95
3856,note_on,38,0,6,,,,,,,,,5,,,65,0
3876,note_on,34,0,4,,,,,,,,,3,,,50,0
3882,note_on,6,0,4,,,,,,,,,3,,,38,0
3884,note_on,62,0,5,,,,,,,,,4,,,74,0
3922,note_on,66,0,6,,,,,,,,,5,,,65,88
3932,note_on,108,0,8,,,,,,,,,7,,,50,0
3934,note_on,88,0,7,,,,,,,,,6,,,62,80
3938,note_on,54,0,5,,,,,,,,,4,,,69,77
3954,note_on,32,0,6,,,,,,,,,5,,,65,0
3972,note_on,156,0,9,,,,,,,,,8,,,38,0
3972,note_on,38,0,7,,,,,,,,,6,,,62,0
3974,note_on,36,0,5,,,,,,,,,4,,,69,0
4006,note_on,34,0,9,,,,,,,,,8,,,41,78
4006,note_on,74,0,8,,,,,,,,,7,,,53,96
4018,note_on,64,0,6,,,,,,,,,5,,,65,78
4024,note_on,52,0,7,,,,,,,,,6,,,62,77
4030,note_on,56,0,5,,,,,,,,,4,,,69,78
4048,note_on,30,0,6,,,,,,,,,5,,,65,0
4058,note_on,34,0,7,,,,,,,,,6,,,62,0
4064,note_on,34,0,5,,,,,,,,,4,,,69,0
4080,note_on,74,0,9,,,,,,,,,8,,,41,0
4092,note_on,86,0,8,,,,,,,,,7,,,53,0
4110,note_on,52,0,7,,,,,,,,,6,,,62,80
4110,note_on,62,0,6,,,,,,,,,5,,,65,74
4114,note_on,50,0,5,,,,,,,,,4,,,69,75
4142,note_on,32,0,7,,,,,,,,,6,,,62,0
4144,note_on,34,0,6,,,,,,,,,5,,,65,0
4156,note_on,42,0,5,,,,,,,,,4,,,69,0
4194,note_on,114,0,9,,,,,,,,,8,,,45,85
4194,note_on,102,0,8,,,,,,,,,7,,,57,96
4208,note_on,52,0,5,,,,,,,,,4,,,69,75
4216,note_on,72,0,6,,,,,,,,,5,,,65,82
4218,note_on,76,0,7,,,,,,,,,6,,,62,89
4246,note_on,38,0,5,,,,,,,,,4,,,69,0
4248,note_on,54,0,8,,,,,,,,,7,,,57,0
4250,note_on,34,0,6,,,,,,,,,5,,,65,0
4250,note_on,32,0,7,,,,,,,,,6,,,62,0
4262,note_on,68,0,9,,,,,,,,,8,,,45,0
4304,note_on,58,0,5,,,,,,,,,4,,,69,76
4318,note_on,68,0,7,,,,,,,,,6,,,62,87
4318,note_on,68,0,6,,,,,,,,,5,,,65,75
4332,note_on,478,0,3,,,,,,,,,2,,,62,0
4344,note_on,40,0,5,,,,,,,,,4,,,69,0
4344,note_on,12,0,3,,,,,,,,,2,,,74,0
4348,note_on,30,0,6,,,,,,,,,5,,,65,0
4350,note_on,32,0,7,,,,,,,,,6,,,62,0
4386,note_on,124,0,9,,,,,,,,,8,,,50,83
4386,note_on,138,0,8,,,,,,,,,7,,,62,87
4392,note_on,48,0,5,,,,,,,,,4,,,69,76
4396,note_on,46,0,7,,,,,,,,,6,,,62,78
4402,note_on,54,0,6,,,,,,,,,5,,,65,71
4434,note_on,32,0,6,,,,,,,,,5,,,65,0
4434,note_on,38,0,7,,,,,,,,,6,,,62,0
4438,note_on,46,0,5,,,,,,,,,4,,,69,0
4442,note_on,56,0,8,,,,,,,,,7,,,62,0
4446,note_on,60,0,9,,,,,,,,,8,,,50,0
4478,note_on,44,0,7,,,,,,,,,6,,,62,80
4482,note_on,628,0,10,,,,,,,,,11,,,69,0
4484,note_on,50,0,6,,,,,,,,,5,,,65,70
4490,note_on,658,0,13,,,,,,,,,14,,,62,0
4492,note_on,54,0,5,,,,,,,,,4,,,69,77
4502,note_on,682,0,12,,,,,,,,,13,,,65,0
4502,note_on,694,0,11,,,,,,,,,12,,,69,0
4504,note_on,668,0,1,,,,,,,,,0,,,65,0
4514,note_on,10,0,1,,,,,,,,,0,,,69,0
4516,note_on,38,0,7,,,,,,,,,6,,,62,0
4518,note_on,34,0,6,,,,,,,,,5,,,65,0
4532,note_on,678,0,2,,,,,,,,,1,,,65,0
4536,note_on,4,0,2,,,,,,,,,1,,,62,0
4544,note_on,52,0,5,,,,,,,,,4,,,69,0
4564,note_on,48,0,7,,,,,,,,,6,,,57,108
4566,note_on,120,0,9,,,,,,,,,8,,,38,96
4578,note_on,136,0,8,,,,,,,,,7,,,50,99
4584,note_on,82,0,11,,,,,,,,,12,,,69,103
4584,note_on,66,0,6,,,,,,,,,5,,,67,92
4586,note_on,42,0,5,,,,,,,,,4,,,76,95
4588,note_on,52,0,2,,,,,,,,,1,,,67,90
4590,note_on,26,0,7,,,,,,,,,6,,,57,0
4590,note_on,88,0,12,,,,,,,,,13,,,67,103
4590,note_on,76,0,1,,,,,,,,,0,,,76,95
4590,note_on,2,0,2,,,,,,,,,1,,,64,92
4590,note_on,0,0,1,,,,,,,,,0,,,67,91
4592,note_on,102,0,13,,,,,,,,,14,,,62,105
4604,note_on,122,0,10,,,,,,,,,11,,,76,103
4616,note_on,32,0,6,,,,,,,,,5,,,67,0
4636,note_on,58,0,8,,,,,,,,,7,,,50,0
4652,note_on,66,0,5,,,,,,,,,4,,,76,0
4654,note_on,88,0,9,,,,,,,,,8,,,38,0
4758,note_on,166,0,13,,,,,,,,,14,,,62,0
4758,note_on,142,0,6,,,,,,,,,5,,,67,101
4776,note_on,186,0,7,,,,,,,,,6,,,64,103
4778,note_on,124,0,9,,,,,,,,,8,,,50,101
4784,note_on,148,0,8,,,,,,,,,7,,,62,103
4790,note_on,206,0,11,,,,,,,,,12,,,69,0
4798,note_on,146,0,5,,,,,,,,,4,,,69,96
4802,note_on,198,0,10,,,,,,,,,11,,,76,0
4814,note_on,224,0,12,,,,,,,,,13,,,67,0
4942,note_on,152,0,11,,,,,,,,,12,,,69,84
4950,note_on,136,0,12,,,,,,,,,13,,,67,91
4964,note_on,1082,0,4,,,,,,,,,3,,,50,95
4968,note_on,210,0,6,,,,,,,,,5,,,67,0
4970,note_on,6,0,4,,,,,,,,,3,,,38,92
4984,note_on,182,0,10,,,,,,,,,11,,,69,96
4986,note_on,228,0,13,,,,,,,,,14,,,62,87
4990,note_on,0,0,3,,,,,,,,,2,,,69,94
4990,note_on,646,0,3,,,,,,,,,2,,,62,92
5000,note_on,222,0,9,,,,,,,,,8,,,50,0
5004,note_on,34,0,4,,,,,,,,,3,,,38,0
5008,note_on,4,0,4,,,,,,,,,3,,,50,0
5010,note_on,226,0,8,,,,,,,,,7,,,62,0
5026,note_on,228,0,5,,,,,,,,,4,,,69,0
5040,note_on,50,0,3,,,,,,,,,2,,,62,0
5042,note_on,266,0,7,,,,,,,,,6,,,64,0
5046,note_on,104,0,11,,,,,,,,,12,,,69,0
5054,note_on,14,0,3,,,,,,,,,2,,,69,0
5070,note_on,84,0,13,,,,,,,,,14,,,62,0
5088,note_on,138,0,12,,,,,,,,,13,,,67,0
5132,note_on,164,0,6,,,,,,,,,5,,,67,85
5144,note_on,144,0,9,,,,,,,,,8,,,50,99
5150,note_on,108,0,7,,,,,,,,,6,,,64,88
5160,note_on,152,0,4,,,,,,,,,3,,,50,91
5162,note_on,152,0,8,,,,,,,,,7,,,62,105
5164,note_on,4,0,4,,,,,,,,,3,,,38,87
5166,note_on,140,0,5,,,,,,,,,4,,,69,101
5182,note_on,198,0,10,,,,,,,,,11,,,69,0
5184,note_on,0,0,3,,,,,,,,,2,,,69,92
5184,note_on,130,0,3,,,,,,,,,2,,,62,90
5184,note_on,20,0,4,,,,,,,,,3,,,50,0
5200,note_on,16,0,4,,,,,,,,,3,,,38,0
5228,note_on,44,0,3,,,,,,,,,2,,,69,0
5232,note_on,4,0,3,,,,,,,,,2,,,62,0
5354,note_on,154,0,4,,,,,,,,,3,,,50,89
5356,note_on,2,0,4,,,,,,,,,3,,,38,81
5364,note_on,232,0,6,,,,,,,,,5,,,67,0
5368,note_on,136,0,3,,,,,,,,,2,,,62,92
5368,note_on,224,0,9,,,,,,,,,8,,,50,0
5372,note_on,4,0,3,,,,,,,,,2,,,69,90
5374,note_on,18,0,4,,,,,,,,,3,,,50,0
5380,note_on,6,0,4,,,,,,,,,3,,,38,0
5408,note_on,242,0,5,,,,,,,,,4,,,69,0
5408,note_on,246,0,8,,,,,,,,,7,,,62,0
5412,note_on,40,0,3,,,,,,,,,2,,,62,0
5420,note_on,8,0,3,,,,,,,,,2,,,69,0
5464,note_on,314,0,7,,,,,,,,,6,,,64,0
5518,note_on,154,0,6,,,,,,,,,5,,,67,82
5524,note_on,156,0,9,,,,,,,,,8,,,50,99
5530,note_on,66,0,7,,,,,,,,,6,,,64,80
5532,note_on,124,0,8,,,,,,,,,7,,,62,96
5544,note_on,124,0,3,,,,,,,,,2,,,62,88
5544,note_on,136,0,5,,,,,,,,,4,,,69,101
5546,note_on,166,0,4,,,,,,,,,3,,,50,80
5546,note_on,2,0,3,,,,,,,,,2,,,69,90
5554,note_on,8,0,4,,,,,,,,,3,,,38,71
5566,note_on,12,0,4,,,,,,,,,3,,,50,0
5572,note_on,6,0,4,,,,,,,,,3,,,38,0
5592,note_on,46,0,3,,,,,,,,,2,,,69,0
5596,note_on,4,0,3,,,,,,,,,2,,,62,0
5730,note_on,158,0,4,,,,,,,,,3,,,50,82
5732,note_on,136,0,3,,,,,,,,,2,,,62,88
5734,note_on,4,0,4,,,,,,,,,3,,,38,74
5734,note_on,2,0,3,,,,,,,,,2,,,69,88
5746,note_on,228,0,6,,,,,,,,,5,,,67,0
5750,note_on,16,0,4,,,,,,,,,3,,,50,0
5756,note_on,6,0,4,,,,,,,,,3,,,38,0
5770,note_on,246,0,9,,,,,,,,,8,,,50,0
5782,note_on,250,0,8,,,,,,,,,7,,,62,0
5784,note_on,50,0,3,,,,,,,,,2,,,69,0
5784,note_on,0,0,3,,,,,,,,,2,,,62,0
5806,note_on,262,0,5,,,,,,,,,4,,,69,0
5808,note_on,278,0,7,,,,,,,,,6,,,64,0
5896,note_on,150,0,6,,,,,,,,,5,,,67,81
5898,note_on,90,0,7,,,,,,,,,6,,,64,74
5904,note_on,148,0,4,,,,,,,,,3,,,50,85
5910,note_on,6,0,4,,,,,,,,,3,,,38,76
5912,note_on,142,0,9,,,,,,,,,8,,,50,95
5916,note_on,132,0,3,,,,,,,,,2,,,62,87
5916,note_on,134,0,8,,,,,,,,,7,,,62,92
5918,note_on,2,0,3,,,,,,,,,2,,,69,81
5922,note_on,26,0,6,,,,,,,,,5,,,67,0
5924,note_on,14,0,4,,,,,,,,,3,,,50,0
5924,note_on,118,0,5,,,,,,,,,4,,,69,87
5934,note_on,10,0,4,,,,,,,,,3,,,38,0
5964,note_on,48,0,8,,,,,,,,,7,,,62,0
5970,note_on,52,0,3,,,,,,,,,2,,,69,0
5972,note_on,2,0,3,,,,,,,,,2,,,62,0
5978,note_on,80,0,7,,,,,,,,,6,,,64,0
5990,note_on,78,0,9,,,,,,,,,8,,,50,0
5998,note_on,1408,0,1,,,,,,,,,0,,,67,0
6000,note_on,76,0,5,,,,,,,,,4,,,69,0
6048,note_on,1458,0,2,,,,,,,,,1,,,64,0
6048,note_on,50,0,1,,,,,,,,,0,,,76,0
6054,note_on,6,0,2,,,,,,,,,1,,,67,0
6078,note_on,156,0,6,,,,,,,,,5,,,67,81
6084,note_on,120,0,8,,,,,,,,,7,,,49,93
6084,note_on,94,0,9,,,,,,,,,8,,,37,90
6086,note_on,1040,0,11,,,,,,,,,12,,,69,108
6088,note_on,110,0,7,,,,,,,,,6,,,57,87
6094,note_on,94,0,5,,,,,,,,,4,,,76,101
6094,note_on,0,0,4,,,,,,,,,3,,,33,88
6094,note_on,160,0,4,,,,,,,,,3,,,45,92
6096,note_on,18,0,6,,,,,,,,,5,,,67,0
6100,note_on,1030,0,13,,,,,,,,,14,,,61,102
6102,note_on,1014,0,12,,,,,,,,,13,,,67,105
6110,note_on,16,0,4,,,,,,,,,3,,,45,0
6112,note_on,930,0,10,,,,,,,,,11,,,76,108
6120,note_on,10,0,4,,,,,,,,,3,,,33,0
6126,note_on,38,0,7,,,,,,,,,6,,,57,0
6130,note_on,82,0,1,,,,,,,,,0,,,67,92
6130,note_on,0,0,3,,,,,,,,,2,,,57,113
6130,note_on,158,0,3,,,,,,,,,2,,,69,101
6138,note_on,8,0,1,,,,,,,,,0,,,76,94
6144,note_on,90,0,2,,,,,,,,,1,,,64,89
6148,note_on,4,0,2,,,,,,,,,1,,,61,97
6168,note_on,72,0,6,,,,,,,,,5,,,67,72
6172,note_on,46,0,7,,,,,,,,,6,,,57,75
6178,note_on,84,0,5,,,,,,,,,4,,,76,0
6200,note_on,22,0,5,,,,,,,,,4,,,69,74
6202,note_on,34,0,6,,,,,,,,,5,,,67,0
6210,note_on,126,0,8,,,,,,,,,7,,,49,0
6214,note_on,42,0,7,,,,,,,,,6,,,57,0
6216,note_on,132,0,9,,,,,,,,,8,,,37,0
6240,note_on,40,0,5,,,,,,,,,4,,,69,0
6274,note_on,58,0,9,,,,,,,,,8,,,40,71
6276,note_on,74,0,6,,,,,,,,,5,,,67,69
6276,note_on,66,0,8,,,,,,,,,7,,,52,80
6278,note_on,64,0,7,,,,,,,,,6,,,57,79
6294,note_on,18,0,6,,,,,,,,,5,,,67,0
6308,note_on,68,0,5,,,,,,,,,4,,,69,89
6310,note_on,32,0,7,,,,,,,,,6,,,57,0
6344,note_on,36,0,5,,,,,,,,,4,,,69,0
6366,note_on,92,0,9,,,,,,,,,8,,,40,0
6368,note_on,92,0,8,,,,,,,,,7,,,52,0
6372,note_on,62,0,7,,,,,,,,,6,,,57,90
6372,note_on,78,0,6,,,,,,,,,5,,,67,71
6392,note_on,48,0,5,,,,,,,,,4,,,69,75
6392,note_on,20,0,6,,,,,,,,,5,,,67,0
6410,note_on,38,0,7,,,,,,,,,6,,,57,0
6426,note_on,296,0,3,,,,,,,,,2,,,57,0
6428,note_on,36,0,5,,,,,,,,,4,,,69,0
6434,note_on,8,0,3,,,,,,,,,2,,,69,0
6466,note_on,98,0,8,,,,,,,,,7,,,57,91
6472,note_on,106,0,9,,,,,,,,,8,,,45,81
6474,note_on,64,0,7,,,,,,,,,6,,,57,82
6478,note_on,86,0,6,,,,,,,,,5,,,67,73
6496,note_on,68,0,5,,,,,,,,,4,,,69,84
6502,note_on,24,0,6,,,,,,,,,5,,,67,0
6508,note_on,34,0,7,,,,,,,,,6,,,57,0
6528,note_on,32,0,5,,,,,,,,,4,,,69,0
6550,note_on,84,0,8,,,,,,,,,7,,,57,0
6562,note_on,90,0,9,,,,,,,,,8,,,45,0
6574,note_on,66,0,7,,,,,,,,,6,,,57,82
6586,note_on,84,0,6,,,,,,,,,5,,,67,74
6588,note_on,14,0,7,,,,,,,,,6,,,57,0
6594,note_on,66,0,5,,,,,,,,,4,,,69,80
6608,note_on,22,0,6,,,,,,,,,5,,,67,0
6634,note_on,40,0,5,,,,,,,,,4,,,69,0
6664,note_on,114,0,8,,,,,,,,,7,,,61,71
6670,note_on,82,0,7,,,,,,,,,6,,,57,77
6676,note_on,114,0,9,,,,,,,,,8,,,49,75
6680,note_on,46,0,5,,,,,,,,,4,,,69,69
6686,note_on,78,0,6,,,,,,,,,5,,,67,69
6702,note_on,32,0,7,,,,,,,,,6,,,57,0
6704,note_on,18,0,6,,,,,,,,,5,,,67,0
6730,note_on,50,0,5,,,,,,,,,4,,,69,0
6772,note_on,70,0,7,,,,,,,,,6,,,57,88
6774,note_on,70,0,6,,,,,,,,,5,,,67,66
6776,note_on,46,0,5,,,,,,,,,4,,,69,68
6778,note_on,102,0,9,,,,,,,,,8,,,49,0
6778,note_on,678,0,13,,,,,,,,,14,,,61,0
6782,note_on,118,0,8,,,,,,,,,7,,,61,0
6788,note_on,702,0,11,,,,,,,,,12,,,69,0
6794,note_on,20,0,6,,,,,,,,,5,,,67,0
6796,note_on,694,0,12,,,,,,,,,13,,,67,0
6804,note_on,32,0,7,,,,,,,,,6,,,57,0
6820,note_on,672,0,2,,,,,,,,,1,,,61,0
6824,note_on,48,0,5,,,,,,,,,4,,,69,0
6826,note_on,688,0,1,,,,,,,,,0,,,67,0
6848,note_on,736,0,10,,,,,,,,,11,,,76,0
6850,note_on,24,0,1,,,,,,,,,0,,,76,0
6852,note_on,74,0,9,,,,,,,,,8,,,37,85
6852,note_on,32,0,2,,,,,,,,,1,,,64,0
6858,note_on,76,0,8,,,,,,,,,7,,,49,84
6868,note_on,90,0,13,,,,,,,,,14,,,61,98
6872,note_on,68,0,7,,,,,,,,,6,,,57,87
6876,note_on,26,0,1,,,,,,,,,0,,,67,88
6876,note_on,88,0,11,,,,,,,,,12,,,69,96
6878,note_on,54,0,5,,,,,,,,,4,,,76,85
6878,note_on,82,0,12,,,,,,,,,13,,,67,91
6882,note_on,88,0,6,,,,,,,,,5,,,67,81
6886,note_on,34,0,2,,,,,,,,,1,,,61,90
6894,note_on,46,0,10,,,,,,,,,11,,,69,99
6904,note_on,32,0,7,,,,,,,,,6,,,57,0
6906,note_on,30,0,1,,,,,,,,,0,,,69,92
6914,note_on,28,0,2,,,,,,,,,1,,,64,83
6916,note_on,34,0,6,,,,,,,,,5,,,67,0
