tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,control,value,pitch,note,velocity
19943,note_on,,,,,0,0,2,,,,,1,,,,63,0
19944,note_on,,,,,160,0,8,,,,,7,,,,60,0
19968,note_on,,,,,32,0,5,,,,,4,,,,56,108
19968,note_on,,,,,94,0,7,,,,,6,,,,72,0
19970,note_on,,,,,2,0,7,,,,,6,,,,72,108
19974,note_on,,,,,32,0,9,,,,,8,,,,44,108
19976,note_on,,,,,94,0,6,,,,,5,,,,75,0
19976,note_on,,,,,0,0,6,,,,,5,,,,67,0
19976,note_on,,,,,32,0,8,,,,,7,,,,56,108
19978,note_on,,,,,2,0,6,,,,,5,,,,65,108
19978,note_on,,,,,0,0,6,,,,,5,,,,75,108
20064,note_on,,,,,94,0,7,,,,,6,,,,72,0
20066,note_on,,,,,2,0,7,,,,,6,,,,72,108
20072,note_on,,,,,94,0,6,,,,,5,,,,75,0
20072,note_on,,,,,0,0,6,,,,,5,,,,65,0
20074,note_on,,,,,2,0,6,,,,,5,,,,65,108
20074,note_on,,,,,0,0,6,,,,,5,,,,75,108
20128,note_on,,,,,160,0,5,,,,,4,,,,56,0
20134,note_on,,,,,160,0,9,,,,,8,,,,44,0
20136,note_on,,,,,160,0,8,,,,,7,,,,56,0
20160,note_on,,,,,94,0,7,,,,,6,,,,72,0
20160,note_on,,,,,32,0,5,,,,,4,,,,77,108
20162,note_on,,,,,2,0,7,,,,,6,,,,72,108
20164,note_on,,,,,0,0,1,,,,,0,,,,80,108
20164,note_on,,,,,224,0,1,,,,,0,,,,77,108
20166,note_on,,,,,32,0,9,,,,,8,,,,44,108
20167,note_on,,,,,224,0,2,,,,,1,,,,65,108
20167,note_on,,,,,0,0,2,,,,,1,,,,68,108
20168,note_on,,,,,94,0,6,,,,,5,,,,75,0
20168,note_on,,,,,32,0,8,,,,,7,,,,56,108
20168,note_on,,,,,0,0,6,,,,,5,,,,65,0
20170,note_on,,,,,0,0,6,,,,,5,,,,75,108
20170,note_on,,,,,2,0,6,,,,,5,,,,65,108
20256,note_on,,,,,94,0,7,,,,,6,,,,72,0
20258,note_on,,,,,2,0,7,,,,,6,,,,72,108
20264,note_on,,,,,0,0,6,,,,,5,,,,65,0
20264,note_on,,,,,94,0,6,,,,,5,,,,75,0
20266,note_on,,,,,0,0,6,,,,,5,,,,75,108
20266,note_on,,,,,2,0,6,,,,,5,,,,65,108
20320,note_on,,,,,160,0,5,,,,,4,,,,77,0
20324,note_on,,,,,0,0,1,,,,,0,,,,77,0
20324,note_on,,,,,160,0,1,,,,,0,,,,80,0
20326,note_on,,,,,160,0,9,,,,,8,,,,44,0
20327,note_on,,,,,160,0,2,,,,,1,,,,68,0
20327,note_on,,,,,0,0,2,,,,,1,,,,65,0
20328,note_on,,,,,160,0,8,,,,,7,,,,56,0
20352,note_on,,,,,94,0,7,,,,,6,,,,72,0
20352,note_on,,,,,32,0,5,,,,,4,,,,58,108
20354,note_on,,,,,0,0,7,,,,,6,,,,70,108
20354,note_on,,,,,2,0,7,,,,,6,,,,68,108
20358,note_on,,,,,32,0,9,,,,,8,,,,46,108
20360,note_on,,,,,0,0,6,,,,,5,,,,65,0
20360,note_on,,,,,94,0,6,,,,,5,,,,75,0
20360,note_on,,,,,32,0,8,,,,,7,,,,58,108
20362,note_on,,,,,2,0,6,,,,,5,,,,65,108
20362,note_on,,,,,0,0,6,,,,,5,,,,74,108
20448,note_on,,,,,0,0,7,,,,,6,,,,68,0
20448,note_on,,,,,94,0,7,,,,,6,,,,70,0
20450,note_on,,,,,2,0,7,,,,,6,,,,68,108
20450,note_on,,,,,0,0,7,,,,,6,,,,70,108
20456,note_on,,,,,0,0,6,,,,,5,,,,65,0
20456,note_on,,,,,94,0,6,,,,,5,,,,74,0
20458,note_on,,,,,0,0,6,,,,,5,,,,74,108
20458,note_on,,,,,2,0,6,,,,,5,,,,65,108
20512,note_on,,,,,160,0,5,,,,,4,,,,58,0
20518,note_on,,,,,160,0,9,,,,,8,,,,46,0
20520,note_on,,,,,160,0,8,,,,,7,,,,58,0
20544,note_on,,,,,94,0,7,,,,,6,,,,70,0
20544,note_on,,,,,0,0,7,,,,,6,,,,68,0
20544,note_on,,,,,32,0,5,,,,,4,,,,74,108
20546,note_on,,,,,2,0,7,,,,,6,,,,68,108
20546,note_on,,,,,0,0,7,,,,,6,,,,70,108
20548,note_on,,,,,0,0,1,,,,,0,,,,77,108
20548,note_on,,,,,224,0,1,,,,,0,,,,74,108
20550,note_on,,,,,32,0,9,,,,,8,,,,46,108
20551,note_on,,,,,0,0,2,,,,,1,,,,65,108
20551,note_on,,,,,224,0,2,,,,,1,,,,58,108
20552,note_on,,,,,0,0,6,,,,,5,,,,65,0
20552,note_on,,,,,32,0,8,,,,,7,,,,58,108
20552,note_on,,,,,94,0,6,,,,,5,,,,74,0
20554,note_on,,,,,0,0,6,,,,,5,,,,74,108
20554,note_on,,,,,2,0,6,,,,,5,,,,65,108
20640,note_on,,,,,0,0,7,,,,,6,,,,68,0
20640,note_on,,,,,94,0,7,,,,,6,,,,70,0
20642,note_on,,,,,2,0,7,,,,,6,,,,68,108
20642,note_on,,,,,0,0,7,,,,,6,,,,70,108
20648,note_on,,,,,0,0,6,,,,,5,,,,65,0
20648,note_on,,,,,94,0,6,,,,,5,,,,74,0
20650,note_on,,,,,0,0,6,,,,,5,,,,74,108
20650,note_on,,,,,2,0,6,,,,,5,,,,65,108
20704,note_on,,,,,160,0,5,,,,,4,,,,74,0
20708,note_on,,,,,0,0,1,,,,,0,,,,74,0
20708,note_on,,,,,160,0,1,,,,,0,,,,77,0
20710,note_on,,,,,160,0,9,,,,,8,,,,46,0
20711,note_on,,,,,0,0,2,,,,,1,,,,58,0
20711,note_on,,,,,160,0,2,,,,,1,,,,65,0
20712,note_on,,,,,160,0,8,,,,,7,,,,58,0
20736,set_tempo,,,,,4800,1,0,,272727,,,,,,,,
20736,note_on,,,,,94,0,7,,,,,6,,,,70,0
20736,note_on,,,,,0,0,7,,,,,6,,,,68,0
20736,note_on,,,,,32,0,5,,,,,4,,,,75,92
20738,note_on,,,,,2,0,7,,,,,6,,,,67,92
20738,note_on,,,,,0,0,7,,,,,6,,,,70,92
20740,note_on,,,,,32,0,1,,,,,0,,,,75,92
20742,note_on,,,,,32,0,9,,,,,8,,,,39,92
20743,note_on,,,,,0,0,2,,,,,1,,,,63,92
20743,note_on,,,,,32,0,2,,,,,1,,,,55,92
20744,note_on,,,,,0,0,6,,,,,5,,,,65,0
20744,note_on,,,,,94,0,6,,,,,5,,,,74,0
20744,note_on,,,,,32,0,8,,,,,7,,,,51,92
20746,note_on,,,,,0,0,6,,,,,5,,,,75,92
20746,note_on,,,,,2,0,6,,,,,5,,,,63,92
20788,note_on,,,,,48,0,1,,,,,0,,,,75,0
20830,note_on,,,,,94,0,5,,,,,4,,,,75,0
20832,note_on,,,,,2,0,5,,,,,4,,,,75,92
20898,note_on,,,,,0,0,7,,,,,6,,,,67,0
20898,note_on,,,,,160,0,7,,,,,6,,,,70,0
20906,note_on,,,,,0,0,6,,,,,5,,,,63,0
20906,note_on,,,,,160,0,6,,,,,5,,,,75,0
20926,note_on,,,,,94,0,5,,,,,4,,,,75,0
20928,note_on,,,,,2,0,5,,,,,4,,,,70,92
20932,note_on,,,,,144,0,1,,,,,0,,,,82,92
20980,note_on,,,,,48,0,1,,,,,0,,,,82,0
21022,note_on,,,,,94,0,5,,,,,4,,,,70,0
21024,note_on,,,,,2,0,5,,,,,4,,,,70,92
21078,note_on,,,,,336,0,9,,,,,8,,,,39,0
21079,note_on,,,,,336,0,2,,,,,1,,,,63,0
21079,note_on,,,,,0,0,2,,,,,1,,,,55,0
21080,note_on,,,,,336,0,8,,,,,7,,,,51,0
21118,note_on,,,,,94,0,5,,,,,4,,,,70,0
21120,note_on,,,,,2,0,5,,,,,4,,,,72,92
21122,note_on,,,,,224,0,7,,,,,6,,,,63,92
21124,note_on,,,,,144,0,1,,,,,0,,,,84,92
21127,note_on,,,,,48,0,2,,,,,1,,,,63,92
21127,note_on,,,,,0,0,2,,,,,1,,,,67,92
21130,note_on,,,,,224,0,6,,,,,5,,,,67,92
21172,note_on,,,,,48,0,1,,,,,0,,,,84,0
21214,note_on,,,,,94,0,5,,,,,4,,,,72,0
21216,note_on,,,,,2,0,5,,,,,4,,,,72,92
21310,note_on,,,,,94,0,5,,,,,4,,,,72,0
21312,note_on,,,,,2,0,5,,,,,4,,,,67,92
21316,note_on,,,,,144,0,1,,,,,0,,,,79,92
21364,note_on,,,,,48,0,1,,,,,0,,,,79,0
21406,note_on,,,,,94,0,5,,,,,4,,,,67,0
21408,note_on,,,,,2,0,5,,,,,4,,,,67,92
21463,note_on,,,,,336,0,2,,,,,1,,,,67,0
21463,note_on,,,,,0,0,2,,,,,1,,,,63,0
21466,note_on,,,,,336,0,6,,,,,5,,,,67,0
21502,note_on,,,,,94,0,5,,,,,4,,,,67,0
21504,note_on,,,,,2,0,5,,,,,4,,,,68,92
21508,note_on,,,,,144,0,1,,,,,0,,,,80,92
21511,note_on,,,,,0,0,2,,,,,1,,,,65,92
21511,note_on,,,,,48,0,2,,,,,1,,,,63,92
21514,note_on,,,,,48,0,6,,,,,5,,,,65,92
21556,note_on,,,,,48,0,1,,,,,0,,,,80,0
21598,note_on,,,,,94,0,5,,,,,4,,,,68,0
21600,note_on,,,,,2,0,5,,,,,4,,,,68,92
21694,note_on,,,,,94,0,5,,,,,4,,,,68,0
21696,note_on,,,,,2,0,5,,,,,4,,,,65,92
21700,note_on,,,,,144,0,1,,,,,0,,,,77,92
21748,note_on,,,,,48,0,1,,,,,0,,,,77,0
21790,note_on,,,,,94,0,5,,,,,4,,,,65,0
21792,note_on,,,,,2,0,5,,,,,4,,,,65,92
21842,note_on,,,,,720,0,7,,,,,6,,,,63,0
21847,note_on,,,,,336,0,2,,,,,1,,,,63,0
21886,note_on,,,,,94,0,5,,,,,4,,,,65,0
21888,note_on,,,,,2,0,5,,,,,4,,,,70,92
21890,note_on,,,,,48,0,7,,,,,6,,,,62,92
21892,note_on,,,,,144,0,1,,,,,0,,,,82,92
21895,note_on,,,,,48,0,2,,,,,1,,,,58,92
21940,note_on,,,,,48,0,1,,,,,0,,,,82,0
21982,note_on,,,,,94,0,5,,,,,4,,,,70,0
21984,note_on,,,,,2,0,5,,,,,4,,,,70,92
22078,note_on,,,,,94,0,5,,,,,4,,,,70,0
22080,note_on,,,,,2,0,5,,,,,4,,,,58,92
22084,note_on,,,,,144,0,1,,,,,0,,,,70,92
22086,note_on,,,,,1008,0,9,,,,,8,,,,46,92
22088,note_on,,,,,1008,0,8,,,,,7,,,,58,92
22132,note_on,,,,,48,0,1,,,,,0,,,,70,0
22174,note_on,,,,,94,0,5,,,,,4,,,,58,0
22176,note_on,,,,,2,0,5,,,,,4,,,,58,92
22226,note_on,,,,,336,0,7,,,,,6,,,,62,0
22231,note_on,,,,,336,0,2,,,,,1,,,,58,0
22231,note_on,,,,,0,0,2,,,,,1,,,,65,0
22234,note_on,,,,,720,0,6,,,,,5,,,,65,0
22246,note_on,,,,,160,0,9,,,,,8,,,,46,0
22248,note_on,,,,,160,0,8,,,,,7,,,,58,0
22270,note_on,,,,,94,0,5,,,,,4,,,,58,0
22272,note_on,,,,,2,0,5,,,,,4,,,,79,108
22272,set_tempo,,,,,1536,1,0,,266667,,,,,,,,
22274,note_on,,,,,48,0,7,,,,,6,,,,70,108
22276,note_on,,,,,144,0,1,,,,,0,,,,75,108
22276,note_on,,,,,0,0,1,,,,,0,,,,79,108
22278,note_on,,,,,32,0,9,,,,,8,,,,51,108
22279,note_on,,,,,48,0,2,,,,,1,,,,63,108
22279,note_on,,,,,0,0,2,,,,,1,,,,67,108
22280,note_on,,,,,32,0,8,,,,,7,,,,63,108
22282,note_on,,,,,48,0,6,,,,,5,,,,75,108
22366,note_on,,,,,94,0,5,,,,,4,,,,79,0
22368,note_on,,,,,2,0,5,,,,,4,,,,79,108
22368,note_on,,,,,94,0,7,,,,,6,,,,70,0
22370,note_on,,,,,2,0,7,,,,,6,,,,70,108
22372,note_on,,,,,94,0,9,,,,,8,,,,51,0
22374,note_on,,,,,94,0,8,,,,,7,,,,63,0
22374,note_on,,,,,2,0,9,,,,,8,,,,51,108
22376,note_on,,,,,2,0,8,,,,,7,,,,63,108
22376,note_on,,,,,94,0,6,,,,,5,,,,75,0
22378,note_on,,,,,2,0,6,,,,,5,,,,75,108
22462,note_on,,,,,94,0,5,,,,,4,,,,79,0
22464,note_on,,,,,94,0,7,,,,,6,,,,70,0
22464,note_on,,,,,2,0,5,,,,,4,,,,79,108
22466,note_on,,,,,2,0,7,,,,,6,,,,70,108
22468,note_on,,,,,94,0,9,,,,,8,,,,51,0
22470,note_on,,,,,2,0,9,,,,,8,,,,46,108
22470,note_on,,,,,94,0,8,,,,,7,,,,63,0
22472,note_on,,,,,94,0,6,,,,,5,,,,75,0
22472,note_on,,,,,2,0,8,,,,,7,,,,58,108
22474,note_on,,,,,2,0,6,,,,,5,,,,75,108
22558,note_on,,,,,94,0,5,,,,,4,,,,79,0
22560,note_on,,,,,2,0,5,,,,,4,,,,79,108
22560,note_on,,,,,94,0,7,,,,,6,,,,70,0
22562,note_on,,,,,2,0,7,,,,,6,,,,70,108
22564,note_on,,,,,94,0,9,,,,,8,,,,46,0
22566,note_on,,,,,2,0,9,,,,,8,,,,46,108
22566,note_on,,,,,94,0,8,,,,,7,,,,58,0
22568,note_on,,,,,2,0,8,,,,,7,,,,58,108
22568,note_on,,,,,94,0,6,,,,,5,,,,75,0
22570,note_on,,,,,2,0,6,,,,,5,,,,75,108
22654,note_on,,,,,94,0,5,,,,,4,,,,79,0
22656,note_on,,,,,2,0,5,,,,,4,,,,79,108
22656,note_on,,,,,94,0,7,,,,,6,,,,70,0
22658,note_on,,,,,2,0,7,,,,,6,,,,67,108
22660,note_on,,,,,94,0,9,,,,,8,,,,46,0
22662,note_on,,,,,2,0,9,,,,,8,,,,48,108
22662,note_on,,,,,94,0,8,,,,,7,,,,58,0
22664,note_on,,,,,2,0,8,,,,,7,,,,60,108
22664,note_on,,,,,94,0,6,,,,,5,,,,75,0
22666,note_on,,,,,2,0,6,,,,,5,,,,75,108
22750,note_on,,,,,94,0,5,,,,,4,,,,79,0
22752,note_on,,,,,94,0,7,,,,,6,,,,67,0
22752,note_on,,,,,2,0,5,,,,,4,,,,79,108
22754,note_on,,,,,2,0,7,,,,,6,,,,67,108
22756,note_on,,,,,94,0,9,,,,,8,,,,48,0
22758,note_on,,,,,94,0,8,,,,,7,,,,60,0
22758,note_on,,,,,2,0,9,,,,,8,,,,48,108
22760,note_on,,,,,94,0,6,,,,,5,,,,75,0
22760,note_on,,,,,2,0,8,,,,,7,,,,60,108
22762,note_on,,,,,2,0,6,,,,,5,,,,75,108
22846,note_on,,,,,94,0,5,,,,,4,,,,79,0
22848,note_on,,,,,2,0,5,,,,,4,,,,79,108
22848,note_on,,,,,94,0,7,,,,,6,,,,67,0
22850,note_on,,,,,2,0,7,,,,,6,,,,70,108
22852,note_on,,,,,94,0,9,,,,,8,,,,48,0
22854,note_on,,,,,94,0,8,,,,,7,,,,60,0
22854,note_on,,,,,2,0,9,,,,,8,,,,43,108
22856,note_on,,,,,94,0,6,,,,,5,,,,75,0
22856,note_on,,,,,2,0,8,,,,,7,,,,55,108
22858,note_on,,,,,2,0,6,,,,,5,,,,75,108
22942,note_on,,,,,94,0,5,,,,,4,,,,79,0
22944,note_on,,,,,2,0,5,,,,,4,,,,79,108
22944,note_on,,,,,94,0,7,,,,,6,,,,70,0
22946,note_on,,,,,2,0,7,,,,,6,,,,70,108
22948,note_on,,,,,94,0,9,,,,,8,,,,43,0
22950,note_on,,,,,94,0,8,,,,,7,,,,55,0
22950,note_on,,,,,2,0,9,,,,,8,,,,43,108
22952,note_on,,,,,2,0,8,,,,,7,,,,55,108
22952,note_on,,,,,94,0,6,,,,,5,,,,75,0
22954,note_on,,,,,2,0,6,,,,,5,,,,75,108
22999,note_on,,,,,720,0,2,,,,,1,,,,67,0
23038,note_on,,,,,94,0,5,,,,,4,,,,79,0
23040,note_on,,,,,2,0,5,,,,,4,,,,77,108
23040,note_on,,,,,94,0,7,,,,,6,,,,70,0
23042,note_on,,,,,2,0,7,,,,,6,,,,72,108
23044,note_on,,,,,94,0,9,,,,,8,,,,43,0
23044,note_on,,,,,768,0,1,,,,,0,,,,79,0
23044,note_on,,,,,0,0,1,,,,,0,,,,77,108
23046,note_on,,,,,94,0,8,,,,,7,,,,55,0
23046,note_on,,,,,2,0,9,,,,,8,,,,44,108
23047,note_on,,,,,48,0,2,,,,,1,,,,65,108
23048,note_on,,,,,94,0,6,,,,,5,,,,75,0
23048,note_on,,,,,2,0,8,,,,,7,,,,56,108
23050,note_on,,,,,2,0,6,,,,,5,,,,75,108
23134,note_on,,,,,94,0,5,,,,,4,,,,77,0
23136,note_on,,,,,94,0,7,,,,,6,,,,72,0
23136,note_on,,,,,2,0,5,,,,,4,,,,77,108
23138,note_on,,,,,2,0,7,,,,,6,,,,72,108
23140,note_on,,,,,94,0,9,,,,,8,,,,44,0
23142,note_on,,,,,2,0,9,,,,,8,,,,44,108
23142,note_on,,,,,94,0,8,,,,,7,,,,56,0
23144,note_on,,,,,94,0,6,,,,,5,,,,75,0
23144,note_on,,,,,2,0,8,,,,,7,,,,56,108
23146,note_on,,,,,2,0,6,,,,,5,,,,75,108
23230,note_on,,,,,94,0,5,,,,,4,,,,77,0
23232,note_on,,,,,94,0,7,,,,,6,,,,72,0
23232,note_on,,,,,2,0,5,,,,,4,,,,77,108
23234,note_on,,,,,2,0,7,,,,,6,,,,72,108
23236,note_on,,,,,94,0,9,,,,,8,,,,44,0
23238,note_on,,,,,2,0,9,,,,,8,,,,41,108
23238,note_on,,,,,94,0,8,,,,,7,,,,56,0
23240,note_on,,,,,94,0,6,,,,,5,,,,75,0
23240,note_on,,,,,2,0,8,,,,,7,,,,53,108
23242,note_on,,,,,2,0,6,,,,,5,,,,75,108
23326,note_on,,,,,94,0,5,,,,,4,,,,77,0
23328,note_on,,,,,2,0,5,,,,,4,,,,77,108
23328,note_on,,,,,94,0,7,,,,,6,,,,72,0
23330,note_on,,,,,2,0,7,,,,,6,,,,72,108
23332,note_on,,,,,94,0,9,,,,,8,,,,41,0
23334,note_on,,,,,2,0,9,,,,,8,,,,41,108
23334,note_on,,,,,94,0,8,,,,,7,,,,53,0
23336,note_on,,,,,94,0,6,,,,,5,,,,75,0
23336,note_on,,,,,2,0,8,,,,,7,,,,53,108
23338,note_on,,,,,2,0,6,,,,,5,,,,75,108
23383,note_on,,,,,336,0,2,,,,,1,,,,63,0
23422,note_on,,,,,94,0,5,,,,,4,,,,77,0
23424,note_on,,,,,2,0,5,,,,,4,,,,77,108
23424,note_on,,,,,94,0,7,,,,,6,,,,72,0
23426,note_on,,,,,2,0,7,,,,,6,,,,70,108
23428,note_on,,,,,0,0,1,,,,,0,,,,74,108
23428,note_on,,,,,384,0,1,,,,,0,,,,75,0
23428,note_on,,,,,94,0,9,,,,,8,,,,41,0
23430,note_on,,,,,94,0,8,,,,,7,,,,53,0
23430,note_on,,,,,2,0,9,,,,,8,,,,46,108
23431,note_on,,,,,48,0,2,,,,,1,,,,58,108
23432,note_on,,,,,94,0,6,,,,,5,,,,75,0
23432,note_on,,,,,2,0,8,,,,,7,,,,58,108
23434,note_on,,,,,2,0,6,,,,,5,,,,74,108
23518,note_on,,,,,94,0,5,,,,,4,,,,77,0
23520,note_on,,,,,94,0,7,,,,,6,,,,70,0
23520,note_on,,,,,2,0,5,,,,,4,,,,77,108
23522,note_on,,,,,2,0,7,,,,,6,,,,70,108
23524,note_on,,,,,94,0,9,,,,,8,,,,46,0
23526,note_on,,,,,94,0,8,,,,,7,,,,58,0
23526,note_on,,,,,2,0,9,,,,,8,,,,46,108
23528,note_on,,,,,2,0,8,,,,,7,,,,58,108
23528,note_on,,,,,94,0,6,,,,,5,,,,74,0
23530,note_on,,,,,2,0,6,,,,,5,,,,74,108
23614,note_on,,,,,94,0,5,,,,,4,,,,77,0
23616,note_on,,,,,2,0,5,,,,,4,,,,77,108
23616,note_on,,,,,94,0,7,,,,,6,,,,70,0
23618,note_on,,,,,2,0,7,,,,,6,,,,70,108
23620,note_on,,,,,94,0,9,,,,,8,,,,46,0
23622,note_on,,,,,94,0,8,,,,,7,,,,58,0
23622,note_on,,,,,2,0,9,,,,,8,,,,34,108
23624,note_on,,,,,94,0,6,,,,,5,,,,74,0
23624,note_on,,,,,2,0,8,,,,,7,,,,46,108
23626,note_on,,,,,2,0,6,,,,,5,,,,74,108
23710,note_on,,,,,94,0,5,,,,,4,,,,77,0
23712,note_on,,,,,2,0,5,,,,,4,,,,77,108
23712,note_on,,,,,94,0,7,,,,,6,,,,70,0
23714,note_on,,,,,2,0,7,,,,,6,,,,70,108
23716,note_on,,,,,94,0,9,,,,,8,,,,34,0
23718,note_on,,,,,2,0,9,,,,,8,,,,34,108
23718,note_on,,,,,94,0,8,,,,,7,,,,46,0
23720,note_on,,,,,94,0,6,,,,,5,,,,74,0
23720,note_on,,,,,2,0,8,,,,,7,,,,46,108
23722,note_on,,,,,2,0,6,,,,,5,,,,74,108
23764,note_on,,,,,336,0,1,,,,,0,,,,74,0
23764,note_on,,,,,0,0,1,,,,,0,,,,77,0
23767,note_on,,,,,336,0,2,,,,,1,,,,58,0
23767,note_on,,,,,0,0,2,,,,,1,,,,65,0
23806,note_on,,,,,94,0,5,,,,,4,,,,77,0
23808,note_on,,,,,2,0,5,,,,,4,,,,75,108
23808,note_on,,,,,94,0,7,,,,,6,,,,70,0
23810,note_on,,,,,2,0,7,,,,,6,,,,67,108
23812,note_on,,,,,48,0,1,,,,,0,,,,75,108
23812,note_on,,,,,94,0,9,,,,,8,,,,34,0
23814,note_on,,,,,2,0,9,,,,,8,,,,39,108
23814,note_on,,,,,94,0,8,,,,,7,,,,46,0
23815,note_on,,,,,0,0,2,,,,,1,,,,63,108
23815,note_on,,,,,48,0,2,,,,,1,,,,55,108
23816,note_on,,,,,2,0,8,,,,,7,,,,51,108
23816,note_on,,,,,94,0,6,,,,,5,,,,74,0
23818,note_on,,,,,2,0,6,,,,,5,,,,75,108
24144,note_on,,,,,336,0,5,,,,,4,,,,75,0
24146,note_on,,,,,336,0,7,,,,,6,,,,67,0
24148,note_on,,,,,336,0,1,,,,,0,,,,75,0
24150,note_on,,,,,336,0,9,,,,,8,,,,39,0
24151,note_on,,,,,0,0,2,,,,,1,,,,55,0
24151,note_on,,,,,336,0,2,,,,,1,,,,63,0
24152,note_on,,,,,336,0,8,,,,,7,,,,51,0
24154,note_on,,,,,336,0,6,,,,,5,,,,75,0
24192,note_on,,,,,0,0,5,,,,,4,,,,63,92
24192,set_tempo,,,,,1920,1,0,,292683,,,,,,,,
24192,note_on,,,,,48,0,5,,,,,4,,,,55,92
24194,note_on,,,,,48,0,7,,,,,6,,,,58,92
24196,note_on,,,,,48,0,1,,,,,0,,,,75,92
24198,note_on,,,,,48,0,9,,,,,8,,,,39,92
24199,note_on,,,,,48,0,2,,,,,1,,,,51,92
24200,note_on,,,,,48,0,8,,,,,7,,,,51,92
24202,note_on,,,,,0,0,6,,,,,5,,,,63,92
24202,note_on,,,,,48,0,6,,,,,5,,,,55,92
24448,note_on,,,,,0,0,5,,,,,4,,,,55,0
24448,note_on,,,,,256,0,5,,,,,4,,,,63,0
24450,note_on,,,,,256,0,7,,,,,6,,,,58,0
24452,note_on,,,,,256,0,1,,,,,0,,,,75,0
24454,note_on,,,,,256,0,9,,,,,8,,,,39,0
24455,note_on,,,,,256,0,2,,,,,1,,,,51,0
24456,note_on,,,,,256,0,8,,,,,7,,,,51,0
24458,note_on,,,,,0,0,6,,,,,5,,,,55,0
24458,note_on,,,,,256,0,6,,,,,5,,,,63,0
24480,note_on,,,,,32,0,5,,,,,4,,,,63,92
24482,note_on,,,,,32,0,7,,,,,6,,,,58,92
24484,note_on,,,,,32,0,1,,,,,0,,,,75,92
24486,note_on,,,,,32,0,9,,,,,8,,,,39,92
24487,note_on,,,,,32,0,2,,,,,1,,,,51,92
24488,note_on,,,,,32,0,8,,,,,7,,,,51,92
24490,note_on,,,,,32,0,6,,,,,5,,,,63,92
24574,note_on,,,,,94,0,5,,,,,4,,,,63,0
24576,note_on,,,,,2,0,5,,,,,4,,,,55,92
24576,set_tempo,,,,,384,1,0,,315789,,,,,,,,
24576,note_on,,,,,94,0,7,,,,,6,,,,58,0
24576,note_on,,,,,0,0,5,,,,,4,,,,63,92
24578,note_on,,,,,2,0,7,,,,,6,,,,58,92
24578,note_on,,,,,94,0,1,,,,,0,,,,75,0
24580,note_on,,,,,94,0,9,,,,,8,,,,39,0
24580,note_on,,,,,2,0,1,,,,,0,,,,75,92
24581,note_on,,,,,94,0,2,,,,,1,,,,51,0
24582,note_on,,,,,94,0,8,,,,,7,,,,51,0
24582,note_on,,,,,2,0,9,,,,,8,,,,39,92
24583,note_on,,,,,2,0,2,,,,,1,,,,51,92
24584,note_on,,,,,2,0,8,,,,,7,,,,51,92
24584,note_on,,,,,94,0,6,,,,,5,,,,63,0
24586,note_on,,,,,2,0,6,,,,,5,,,,55,92
24586,note_on,,,,,0,0,6,,,,,5,,,,63,92
24912,note_on,,,,,0,0,5,,,,,4,,,,55,0
24912,note_on,,,,,336,0,5,,,,,4,,,,63,0
24914,note_on,,,,,336,0,7,,,,,6,,,,58,0
24916,note_on,,,,,336,0,1,,,,,0,,,,75,0
24918,note_on,,,,,336,0,9,,,,,8,,,,39,0
24919,note_on,,,,,336,0,2,,,,,1,,,,51,0
24920,note_on,,,,,336,0,8,,,,,7,,,,51,0
24922,note_on,,,,,0,0,6,,,,,5,,,,55,0
24922,note_on,,,,,336,0,6,,,,,5,,,,63,0
25152,set_tempo,,,,,576,1,0,,244898,,,,,,,,
25154,note_on,,,,,24618,0,3,,,,,2,,,,72,92
25202,note_on,,,,,48,0,3,,,,,2,,,,72,0
25202,note_on,,,,,0,0,3,,,,,2,,,,70,92
25250,note_on,,,,,48,0,3,,,,,2,,,,70,0
25250,note_on,,,,,0,0,3,,,,,2,,,,69,92
25298,note_on,,,,,48,0,3,,,,,2,,,,69,0
25298,note_on,,,,,0,0,3,,,,,2,,,,70,92
25344,set_tempo,,,,,192,1,0,,272727,,,,,,,,
25344,note_on,,,,,46,0,3,,,,,2,,,,70,0
25346,note_on,,,,,2,0,3,,,,,2,,,,75,108
25506,note_on,,,,,160,0,3,,,,,2,,,,75,0
25538,note_on,,,,,32,0,3,,,,,2,,,,70,108
25698,note_on,,,,,160,0,3,,,,,2,,,,70,0
25730,note_on,,,,,32,0,3,,,,,2,,,,72,108
25734,note_on,,,,,25194,0,4,,,,,3,,,,51,75
25734,note_on,,,,,0,0,4,,,,,3,,,,55,75
25890,note_on,,,,,160,0,3,,,,,2,,,,72,0
25920,set_tempo,,,,,576,1,0,,244898,,,,,,,,
25922,note_on,,,,,32,0,3,,,,,2,,,,68,92
25970,note_on,,,,,48,0,3,,,,,2,,,,68,0
25970,note_on,,,,,0,0,3,,,,,2,,,,67,92
26018,note_on,,,,,0,0,3,,,,,2,,,,65,92
26018,note_on,,,,,48,0,3,,,,,2,,,,67,0
26066,note_on,,,,,0,0,3,,,,,2,,,,67,92
26066,note_on,,,,,48,0,3,,,,,2,,,,65,0
26070,note_on,,,,,336,0,4,,,,,3,,,,55,0
26112,set_tempo,,,,,192,1,0,,272727,,,,,,,,
26112,note_on,,,,,46,0,3,,,,,2,,,,67,0
26114,note_on,,,,,2,0,3,,,,,2,,,,68,127
