tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,data,program,channel,control,value,note,velocity
7104,note_on,,,,,384,0,2,,,,1,,,70,0
7200,note_on,,,,,288,0,4,,,,3,,,50,105
7200,note_on,,,,,192,0,9,,,,8,,,38,105
7200,note_on,,,,,192,0,8,,,,7,,,50,105
7200,note_on,,,,,96,0,2,,,,1,,,74,105
7200,note_on,,,,,0,0,4,,,,3,,,62,105
7200,note_on,,,,,144,0,3,,,,2,,,50,105
7200,note_on,,,,,192,0,7,,,,6,,,54,105
7584,note_on,,,,,864,0,5,,,,4,,,74,0
7584,note_on,,,,,864,0,1,,,,0,,,86,0
7584,note_on,,,,,864,0,6,,,,5,,,74,0
7680,note_on,,,,,96,0,5,,,,4,,,72,105
7680,note_on,,,,,96,0,1,,,,0,,,84,105
7680,note_on,,,,,96,0,6,,,,5,,,72,105
7848,note_on,,,,,168,0,1,,,,0,,,84,0
7848,note_on,,,,,168,0,6,,,,5,,,72,0
7848,note_on,,,,,168,0,5,,,,4,,,72,0
7920,note_on,,,,,72,0,1,,,,0,,,82,105
7920,note_on,,,,,72,0,6,,,,5,,,70,105
7920,note_on,,,,,72,0,5,,,,4,,,70,105
7968,note_on,,,,,768,0,3,,,,2,,,50,0
7968,note_on,,,,,768,0,2,,,,1,,,74,0
7968,note_on,,,,,768,0,8,,,,7,,,50,0
7968,note_on,,,,,768,0,9,,,,8,,,38,0
7968,note_on,,,,,768,0,4,,,,3,,,62,0
7968,note_on,,,,,768,0,7,,,,6,,,54,0
7968,note_on,,,,,0,0,4,,,,3,,,50,0
8088,note_on,,,,,168,0,1,,,,0,,,82,0
8088,note_on,,,,,168,0,6,,,,5,,,70,0
8088,note_on,,,,,168,0,5,,,,4,,,70,0
8160,note_on,,,,,72,0,1,,,,0,,,81,105
8160,note_on,,,,,192,0,3,,,,2,,,54,105
8160,note_on,,,,,192,0,7,,,,6,,,62,105
8160,note_on,,,,,72,0,6,,,,5,,,69,105
8160,note_on,,,,,192,0,2,,,,1,,,69,105
8160,note_on,,,,,0,0,4,,,,3,,,50,105
8160,note_on,,,,,192,0,8,,,,7,,,54,105
8160,note_on,,,,,72,0,5,,,,4,,,69,105
8160,note_on,,,,,192,0,4,,,,3,,,62,105
8160,note_on,,,,,192,0,9,,,,8,,,42,105
8328,note_on,,,,,168,0,5,,,,4,,,69,0
8328,note_on,,,,,168,0,6,,,,5,,,69,0
8328,note_on,,,,,168,0,1,,,,0,,,81,0
8400,note_on,,,,,72,0,1,,,,0,,,84,105
8400,note_on,,,,,72,0,5,,,,4,,,72,105
8400,note_on,,,,,72,0,6,,,,5,,,72,105
8544,note_on,,,,,384,0,8,,,,7,,,54,0
8544,note_on,,,,,384,0,9,,,,8,,,42,0
8544,note_on,,,,,384,0,7,,,,6,,,62,0
8544,note_on,,,,,0,0,4,,,,3,,,62,0
8544,note_on,,,,,384,0,4,,,,3,,,50,0
8544,note_on,,,,,384,0,3,,,,2,,,54,0
8544,note_on,,,,,384,0,2,,,,1,,,69,0
8568,note_on,,,,,168,0,1,,,,0,,,84,0
8568,note_on,,,,,168,0,5,,,,4,,,72,0
8568,note_on,,,,,168,0,6,,,,5,,,72,0
8640,note_on,,,,,72,0,6,,,,5,,,70,105
8640,note_on,,,,,72,0,5,,,,4,,,70,105
8640,note_on,,,,,96,0,3,,,,2,,,55,105
8640,note_on,,,,,96,0,2,,,,1,,,70,105
8640,note_on,,,,,96,0,7,,,,6,,,50,105
8640,note_on,,,,,96,0,8,,,,7,,,55,105
8640,note_on,,,,,96,0,4,,,,3,,,50,105
8640,note_on,,,,,72,0,1,,,,0,,,82,105
8640,note_on,,,,,96,0,9,,,,8,,,43,105
8640,note_on,,,,,0,0,4,,,,3,,,62,105
8928,note_on,,,,,288,0,1,,,,0,,,82,0
8976,note_on,,,,,336,0,6,,,,5,,,70,0
8976,note_on,,,,,336,0,5,,,,4,,,70,0
9024,note_on,,,,,384,0,4,,,,3,,,62,0
9024,note_on,,,,,384,0,2,,,,1,,,70,0
9024,note_on,,,,,384,0,3,,,,2,,,55,0
9024,note_on,,,,,0,0,4,,,,3,,,50,0
9024,note_on,,,,,384,0,8,,,,7,,,55,0
9024,note_on,,,,,384,0,9,,,,8,,,43,0
9024,note_on,,,,,384,0,7,,,,6,,,50,0
9120,note_on,,,,,144,0,6,,,,5,,,67,105
9120,note_on,,,,,144,0,5,,,,4,,,67,105
9120,note_on,,,,,192,0,1,,,,0,,,79,105
9408,note_on,,,,,288,0,1,,,,0,,,79,0
9456,note_on,,,,,336,0,6,,,,5,,,67,0
9456,note_on,,,,,336,0,5,,,,4,,,67,0
9600,note_on,,,,,144,0,6,,,,5,,,62,105
9600,note_on,,,,,144,0,5,,,,4,,,74,105
9936,note_on,,,,,336,0,6,,,,5,,,62,0
9936,note_on,,,,,336,0,5,,,,4,,,74,0
10080,note_on,,,,,1056,0,4,,,,3,,,55,105
10080,note_on,,,,,1056,0,9,,,,8,,,39,105
10080,note_on,,,,,144,0,6,,,,5,,,67,105
10080,note_on,,,,,1056,0,7,,,,6,,,55,105
10080,note_on,,,,,144,0,5,,,,4,,,79,105
10080,note_on,,,,,1056,0,2,,,,1,,,67,105
10080,note_on,,,,,0,0,2,,,,1,,,79,105
10080,note_on,,,,,1056,0,3,,,,2,,,55,105
10080,note_on,,,,,0,0,3,,,,2,,,51,105
10080,note_on,,,,,0,0,4,,,,3,,,67,105
10080,note_on,,,,,1056,0,8,,,,7,,,51,105
10416,note_on,,,,,336,0,7,,,,6,,,55,0
10416,note_on,,,,,0,0,4,,,,3,,,55,0
10416,note_on,,,,,336,0,3,,,,2,,,51,0
10416,note_on,,,,,0,0,3,,,,2,,,55,0
10416,note_on,,,,,336,0,4,,,,3,,,67,0
10416,note_on,,,,,336,0,8,,,,7,,,51,0
10416,note_on,,,,,336,0,9,,,,8,,,39,0
10560,note_on,,,,,144,0,4,,,,3,,,55,105
10560,note_on,,,,,144,0,7,,,,6,,,67,105
10560,note_on,,,,,0,0,3,,,,2,,,67,105
10560,note_on,,,,,144,0,8,,,,7,,,63,105
10560,note_on,,,,,0,0,4,,,,3,,,67,105
10560,note_on,,,,,144,0,9,,,,8,,,51,105
10560,note_on,,,,,144,0,3,,,,2,,,63,105
10848,note_on,,,,,768,0,5,,,,4,,,79,0
10848,note_on,,,,,768,0,2,,,,1,,,79,0
10848,note_on,,,,,768,0,6,,,,5,,,67,0
10848,note_on,,,,,0,0,2,,,,1,,,67,0
10896,note_on,,,,,336,0,7,,,,6,,,67,0
10896,note_on,,,,,0,0,3,,,,2,,,63,0
10896,note_on,,,,,336,0,4,,,,3,,,67,0
10896,note_on,,,,,0,0,4,,,,3,,,55,0
10896,note_on,,,,,336,0,3,,,,2,,,67,0
10896,note_on,,,,,336,0,8,,,,7,,,63,0
10896,note_on,,,,,336,0,9,,,,8,,,51,0
11040,note_on,,,,,0,0,2,,,,1,,,82,105
11040,note_on,,,,,192,0,2,,,,1,,,70,105
11040,note_on,,,,,144,0,8,,,,7,,,62,105
11040,note_on,,,,,192,0,6,,,,5,,,70,105
11040,note_on,,,,,144,0,9,,,,8,,,50,105
11040,note_on,,,,,144,0,4,,,,3,,,55,105
11040,note_on,,,,,144,0,7,,,,6,,,65,105
11040,note_on,,,,,144,0,3,,,,2,,,62,105
11040,note_on,,,,,0,0,3,,,,2,,,65,105
11040,note_on,,,,,192,0,5,,,,4,,,82,105
11040,note_on,,,,,0,0,4,,,,3,,,67,105
11376,note_on,,,,,336,0,3,,,,2,,,65,0
11376,note_on,,,,,336,0,9,,,,8,,,50,0
11376,note_on,,,,,0,0,4,,,,3,,,55,0
11376,note_on,,,,,336,0,4,,,,3,,,67,0
11376,note_on,,,,,0,0,3,,,,2,,,62,0
11376,note_on,,,,,336,0,7,,,,6,,,65,0
11376,note_on,,,,,336,0,8,,,,7,,,62,0
11424,note_on,,,,,384,0,2,,,,1,,,70,0
11520,note_on,,,,,96,0,2,,,,1,,,76,105
11520,note_on,,,,,144,0,7,,,,6,,,64,105
11520,note_on,,,,,144,0,9,,,,8,,,49,105
11520,note_on,,,,,0,0,3,,,,2,,,64,105
11520,note_on,,,,,144,0,3,,,,2,,,61,105
11520,note_on,,,,,0,0,4,,,,3,,,67,105
11520,note_on,,,,,144,0,4,,,,3,,,55,105
11520,note_on,,,,,144,0,8,,,,7,,,61,105
11784,note_on,,,,,744,0,5,,,,4,,,82,0
11784,note_on,,,,,744,0,6,,,,5,,,70,0
11808,note_on,,,,,288,0,2,,,,1,,,82,0
11904,note_on,,,,,0,0,4,,,,3,,,55,0
11904,note_on,,,,,384,0,4,,,,3,,,67,0
12000,note_on,,,,,216,0,6,,,,5,,,69,105
12000,note_on,,,,,216,0,5,,,,4,,,81,105
12000,note_on,,,,,192,0,2,,,,1,,,81,105
12168,note_on,,,,,168,0,5,,,,4,,,81,0
12168,note_on,,,,,168,0,6,,,,5,,,69,0
12240,note_on,,,,,72,0,5,,,,4,,,77,105
12240,note_on,,,,,72,0,6,,,,5,,,65,105
12288,note_on,,,,,288,0,2,,,,1,,,81,0
12288,note_on,,,,,0,0,2,,,,1,,,76,0
12288,note_on,,,,,0,0,3,,,,2,,,61,0
12288,note_on,,,,,768,0,7,,,,6,,,64,0
12288,note_on,,,,,768,0,3,,,,2,,,64,0
12408,note_on,,,,,168,0,6,,,,5,,,65,0
12408,note_on,,,,,168,0,5,,,,4,,,77,0
12480,note_on,,,,,192,0,7,,,,6,,,57,105
12480,note_on,,,,,72,0,5,,,,4,,,76,105
12480,note_on,,,,,192,0,3,,,,2,,,57,105
12480,note_on,,,,,72,0,6,,,,5,,,64,105
12480,note_on,,,,,192,0,2,,,,1,,,76,105
12480,note_on,,,,,3072,0,1,,,,0,,,81,105
12480,note_on,,,,,576,0,4,,,,3,,,69,105
12648,note_on,,,,,168,0,5,,,,4,,,76,0
12648,note_on,,,,,168,0,6,,,,5,,,64,0
12672,note_on,,,,,1152,0,9,,,,8,,,49,0
12672,note_on,,,,,1152,0,8,,,,7,,,61,0
12720,note_on,,,,,72,0,6,,,,5,,,67,105
12720,note_on,,,,,72,0,5,,,,4,,,79,105
12768,note_on,,,,,288,0,2,,,,1,,,76,0
12768,note_on,,,,,288,0,4,,,,3,,,69,0
12864,note_on,,,,,384,0,1,,,,0,,,81,0
12888,note_on,,,,,168,0,5,,,,4,,,79,0
12888,note_on,,,,,168,0,6,,,,5,,,67,0
12960,note_on,,,,,192,0,4,,,,3,,,62,105
12960,note_on,,,,,0,0,4,,,,3,,,69,105
12960,note_on,,,,,288,0,9,,,,8,,,50,105
12960,note_on,,,,,288,0,8,,,,7,,,62,105
12960,note_on,,,,,72,0,5,,,,4,,,77,105
12960,note_on,,,,,96,0,1,,,,0,,,89,105
12960,note_on,,,,,72,0,6,,,,5,,,65,105
12960,note_on,,,,,192,0,2,,,,1,,,77,105
13224,note_on,,,,,264,0,1,,,,0,,,89,0
13224,note_on,,,,,264,0,2,,,,1,,,77,0
13248,note_on,,,,,288,0,4,,,,3,,,69,0
13248,note_on,,,,,768,0,7,,,,6,,,57,0
13248,note_on,,,,,0,0,4,,,,3,,,62,0
13296,note_on,,,,,336,0,5,,,,4,,,77,0
13296,note_on,,,,,336,0,6,,,,5,,,65,0
13296,note_on,,,,,336,0,8,,,,7,,,62,0
13296,note_on,,,,,336,0,9,,,,8,,,50,0
13344,note_on,,,,,864,0,3,,,,2,,,57,0
13440,note_on,,,,,216,0,1,,,,0,,,88,105
13440,note_on,,,,,144,0,5,,,,4,,,76,105
13440,note_on,,,,,192,0,7,,,,6,,,58,105
13440,note_on,,,,,144,0,9,,,,8,,,43,105
13440,note_on,,,,,144,0,8,,,,7,,,55,105
13440,note_on,,,,,216,0,2,,,,1,,,76,105
13440,note_on,,,,,144,0,6,,,,5,,,64,105
13440,note_on,,,,,96,0,3,,,,2,,,58,105
13608,note_on,,,,,168,0,1,,,,0,,,88,0
13608,note_on,,,,,168,0,2,,,,1,,,76,0
13608,note_on,,,,,168,0,6,,,,5,,,64,0
13608,note_on,,,,,168,0,5,,,,4,,,76,0
13680,note_on,,,,,72,0,2,,,,1,,,74,105
13680,note_on,,,,,72,0,5,,,,4,,,74,105
13680,note_on,,,,,72,0,6,,,,5,,,62,105
13680,note_on,,,,,72,0,1,,,,0,,,86,105
13728,note_on,,,,,288,0,7,,,,6,,,58,0
13728,note_on,,,,,288,0,3,,,,2,,,58,0
13776,note_on,,,,,336,0,8,,,,7,,,55,0
13776,note_on,,,,,336,0,9,,,,8,,,43,0
13848,note_on,,,,,168,0,5,,,,4,,,74,0
13848,note_on,,,,,168,0,6,,,,5,,,62,0
13848,note_on,,,,,168,0,2,,,,1,,,74,0
13848,note_on,,,,,168,0,1,,,,0,,,86,0
13920,note_on,,,,,72,0,2,,,,1,,,73,105
13920,note_on,,,,,72,0,5,,,,4,,,73,105
13920,note_on,,,,,144,0,8,,,,7,,,57,105
13920,note_on,,,,,192,0,3,,,,2,,,55,105
13920,note_on,,,,,144,0,9,,,,8,,,45,105
13920,note_on,,,,,72,0,6,,,,5,,,61,105
13920,note_on,,,,,192,0,7,,,,6,,,55,105
13920,note_on,,,,,72,0,1,,,,0,,,85,105
13920,note_on,,,,,672,0,4,,,,3,,,69,105
14088,note_on,,,,,168,0,1,,,,0,,,85,0
14088,note_on,,,,,168,0,5,,,,4,,,73,0
14088,note_on,,,,,168,0,6,,,,5,,,61,0
14088,note_on,,,,,168,0,2,,,,1,,,73,0
14160,note_on,,,,,72,0,6,,,,5,,,64,105
14160,note_on,,,,,72,0,2,,,,1,,,76,105
14160,note_on,,,,,72,0,1,,,,0,,,88,105
14160,note_on,,,,,72,0,5,,,,4,,,76,105
14208,note_on,,,,,288,0,7,,,,6,,,55,0
14208,note_on,,,,,288,0,4,,,,3,,,69,0
14208,note_on,,,,,288,0,3,,,,2,,,55,0
14256,note_on,,,,,336,0,9,,,,8,,,45,0
14256,note_on,,,,,336,0,8,,,,7,,,57,0
14328,note_on,,,,,168,0,1,,,,0,,,88,0
14328,note_on,,,,,168,0,6,,,,5,,,64,0
14328,note_on,,,,,168,0,2,,,,1,,,76,0
14328,note_on,,,,,168,0,5,,,,4,,,76,0
14400,note_on,,,,,144,0,9,,,,8,,,46,105
14400,note_on,,,,,72,0,1,,,,0,,,86,105
14400,note_on,,,,,72,0,6,,,,5,,,62,105
14400,note_on,,,,,192,0,3,,,,2,,,53,105
14400,note_on,,,,,72,0,5,,,,4,,,74,105
14400,note_on,,,,,72,0,2,,,,1,,,74,105
14400,note_on,,,,,144,0,8,,,,7,,,58,105
14400,note_on,,,,,192,0,7,,,,6,,,53,105
14400,note_on,,,,,192,0,4,,,,3,,,62,105
14664,note_on,,,,,264,0,2,,,,1,,,74,0
14664,note_on,,,,,264,0,1,,,,0,,,86,0
14688,note_on,,,,,288,0,4,,,,3,,,62,0
14688,note_on,,,,,288,0,7,,,,6,,,53,0
14688,note_on,,,,,288,0,3,,,,2,,,53,0
14736,note_on,,,,,336,0,8,,,,7,,,58,0
14736,note_on,,,,,336,0,5,,,,4,,,74,0
14736,note_on,,,,,336,0,6,,,,5,,,62,0
