tick,type,time,meta,track,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,program,channel,control,value,note,velocity
1056,note_on,288,0,1,,,,,,,,,0,,,79,0
1120,note_on,64,0,2,,,,,,,,,1,,,64,0
1150,note_on,30,0,2,,,,,,,,,1,,,69,0
1152,note_on,0,0,1,,,,,,,,,0,,,73,60
1152,note_on,2,0,2,,,,,,,,,1,,,64,30
1152,note_on,0,0,2,,,,,,,,,1,,,67,30
1152,note_on,96,0,1,,,,,,,,,0,,,76,0
1246,note_on,94,0,2,,,,,,,,,1,,,67,0
1248,note_on,2,0,2,,,,,,,,,1,,,69,30
1312,note_on,160,0,1,,,,,,,,,0,,,73,0
1312,note_on,64,0,2,,,,,,,,,1,,,64,0
1342,note_on,30,0,2,,,,,,,,,1,,,69,0
1344,note_on,0,0,2,,,,,,,,,1,,,67,30
1344,note_on,2,0,2,,,,,,,,,1,,,64,30
1438,note_on,94,0,2,,,,,,,,,1,,,67,0
1440,note_on,2,0,2,,,,,,,,,1,,,69,30
1504,note_on,64,0,2,,,,,,,,,1,,,64,0
1534,note_on,30,0,2,,,,,,,,,1,,,69,0
1536,note_on,224,0,1,,,,,,,,,0,,,79,60
1536,note_on,2,0,2,,,,,,,,,1,,,64,30
1536,note_on,0,0,2,,,,,,,,,1,,,67,30
1630,note_on,94,0,2,,,,,,,,,1,,,67,0
1632,note_on,2,0,2,,,,,,,,,1,,,69,30
1696,note_on,64,0,2,,,,,,,,,1,,,64,0
1726,note_on,30,0,2,,,,,,,,,1,,,69,0
1728,note_on,2,0,2,,,,,,,,,1,,,64,30
1728,note_on,0,0,2,,,,,,,,,1,,,67,30
1822,note_on,94,0,2,,,,,,,,,1,,,67,0
1824,note_on,2,0,2,,,,,,,,,1,,,69,30
1872,note_on,336,0,1,,,,,,,,,0,,,79,0
1888,note_on,64,0,2,,,,,,,,,1,,,64,0
1918,note_on,30,0,2,,,,,,,,,1,,,69,0
1920,note_on,48,0,1,,,,,,,,,0,,,78,60
1920,note_on,0,0,2,,,,,,,,,1,,,67,30
1920,note_on,2,0,2,,,,,,,,,1,,,64,30
1966,note_on,46,0,1,,,,,,,,,0,,,78,0
1968,note_on,2,0,1,,,,,,,,,0,,,76,60
2014,note_on,94,0,2,,,,,,,,,1,,,67,0
2016,note_on,2,0,2,,,,,,,,,1,,,69,30
2080,note_on,64,0,2,,,,,,,,,1,,,64,0
2110,note_on,142,0,1,,,,,,,,,0,,,76,0
2110,note_on,30,0,2,,,,,,,,,1,,,69,0
2112,note_on,0,0,2,,,,,,,,,1,,,67,30
2112,note_on,2,0,1,,,,,,,,,0,,,74,60
2112,note_on,2,0,2,,,,,,,,,1,,,64,30
2158,note_on,46,0,1,,,,,,,,,0,,,74,0
2160,note_on,2,0,1,,,,,,,,,0,,,73,60
2206,note_on,94,0,2,,,,,,,,,1,,,67,0
2208,note_on,2,0,2,,,,,,,,,1,,,69,30
2272,note_on,64,0,2,,,,,,,,,1,,,64,0
2302,note_on,30,0,2,,,,,,,,,1,,,69,0
2302,note_on,142,0,1,,,,,,,,,0,,,73,0
2304,note_on,2,0,1,,,,,,,,,0,,,81,60
2304,note_on,2,0,2,,,,,,,,,1,,,62,30
2304,note_on,0,0,2,,,,,,,,,1,,,66,30
2398,note_on,94,0,2,,,,,,,,,1,,,66,0
2400,note_on,2,0,2,,,,,,,,,1,,,69,30
2464,note_on,64,0,2,,,,,,,,,1,,,62,0
2494,note_on,30,0,2,,,,,,,,,1,,,69,0
2496,note_on,0,0,2,,,,,,,,,1,,,66,30
2496,note_on,2,0,2,,,,,,,,,1,,,62,30
2590,note_on,94,0,2,,,,,,,,,1,,,66,0
2592,note_on,288,0,1,,,,,,,,,0,,,81,0
2592,note_on,0,0,1,,,,,,,,,0,,,78,60
2592,note_on,2,0,2,,,,,,,,,1,,,69,30
2656,note_on,64,0,2,,,,,,,,,1,,,62,0
2686,note_on,30,0,2,,,,,,,,,1,,,69,0
2688,note_on,0,0,1,,,,,,,,,0,,,74,60
2688,note_on,96,0,1,,,,,,,,,0,,,78,0
2688,note_on,0,0,2,,,,,,,,,1,,,66,30
2688,note_on,2,0,2,,,,,,,,,1,,,62,30
2782,note_on,94,0,2,,,,,,,,,1,,,66,0
2784,note_on,2,0,2,,,,,,,,,1,,,69,30
2848,note_on,160,0,1,,,,,,,,,0,,,74,0
2848,note_on,64,0,2,,,,,,,,,1,,,62,0
2878,note_on,30,0,2,,,,,,,,,1,,,69,0
2880,note_on,0,0,2,,,,,,,,,1,,,66,30
2880,note_on,2,0,2,,,,,,,,,1,,,62,30
2974,note_on,94,0,2,,,,,,,,,1,,,66,0
2976,note_on,2,0,2,,,,,,,,,1,,,69,30
3040,note_on,64,0,2,,,,,,,,,1,,,62,0
3070,note_on,30,0,2,,,,,,,,,1,,,69,0
3072,note_on,224,0,1,,,,,,,,,0,,,83,60
3072,note_on,0,0,2,,,,,,,,,1,,,67,30
3072,note_on,2,0,2,,,,,,,,,1,,,62,30
3166,note_on,94,0,1,,,,,,,,,0,,,83,0
3166,note_on,94,0,2,,,,,,,,,1,,,67,0
3168,note_on,2,0,2,,,,,,,,,1,,,71,30
3168,note_on,2,0,1,,,,,,,,,0,,,85,60
3192,note_on,0,0,1,,,,,,,,,0,,,83,60
3192,note_on,24,0,1,,,,,,,,,0,,,85,0
3214,note_on,22,0,1,,,,,,,,,0,,,83,0
3216,note_on,2,0,1,,,,,,,,,0,,,81,60
3232,note_on,64,0,2,,,,,,,,,1,,,62,0
3262,note_on,30,0,2,,,,,,,,,1,,,71,0
3262,note_on,46,0,1,,,,,,,,,0,,,81,0
3264,note_on,2,0,2,,,,,,,,,1,,,62,30
3264,note_on,0,0,2,,,,,,,,,1,,,67,30
3264,note_on,2,0,1,,,,,,,,,0,,,83,60
3358,note_on,94,0,2,,,,,,,,,1,,,67,0
3358,note_on,94,0,1,,,,,,,,,0,,,83,0
3360,note_on,2,0,2,,,,,,,,,1,,,69,30
3360,note_on,2,0,1,,,,,,,,,0,,,85,60
3392,note_on,32,0,1,,,,,,,,,0,,,85,0
3424,note_on,64,0,2,,,,,,,,,1,,,62,0
3454,note_on,30,0,2,,,,,,,,,1,,,69,0
3456,note_on,64,0,1,,,,,,,,,0,,,86,60
3456,note_on,0,0,2,,,,,,,,,1,,,66,30
3456,note_on,2,0,2,,,,,,,,,1,,,62,30
3550,note_on,94,0,2,,,,,,,,,1,,,66,0
3552,note_on,2,0,2,,,,,,,,,1,,,69,30
3616,note_on,64,0,2,,,,,,,,,1,,,62,0
3616,note_on,160,0,1,,,,,,,,,0,,,86,0
3646,note_on,30,0,2,,,,,,,,,1,,,69,0
3648,note_on,0,0,2,,,,,,,,,1,,,66,30
3648,note_on,2,0,2,,,,,,,,,1,,,62,30
3742,note_on,94,0,2,,,,,,,,,1,,,66,0
3744,note_on,2,0,2,,,,,,,,,1,,,69,30
3744,note_on,128,0,1,,,,,,,,,0,,,81,60
3808,note_on,64,0,2,,,,,,,,,1,,,62,0
3838,note_on,94,0,1,,,,,,,,,0,,,81,0
3838,note_on,30,0,2,,,,,,,,,1,,,69,0
3840,note_on,2,0,1,,,,,,,,,0,,,83,60
3840,note_on,0,0,2,,,,,,,,,1,,,67,30
3840,note_on,2,0,2,,,,,,,,,1,,,62,30
3934,note_on,94,0,1,,,,,,,,,0,,,83,0
3934,note_on,94,0,2,,,,,,,,,1,,,67,0
3936,note_on,2,0,2,,,,,,,,,1,,,71,30
3936,note_on,2,0,1,,,,,,,,,0,,,85,60
3960,note_on,24,0,1,,,,,,,,,0,,,85,0
3960,note_on,0,0,1,,,,,,,,,0,,,83,60
3982,note_on,22,0,1,,,,,,,,,0,,,83,0
3984,note_on,2,0,1,,,,,,,,,0,,,81,60
4000,note_on,64,0,2,,,,,,,,,1,,,62,0
4030,note_on,30,0,2,,,,,,,,,1,,,71,0
4030,note_on,46,0,1,,,,,,,,,0,,,81,0
4032,note_on,0,0,2,,,,,,,,,1,,,67,30
4032,note_on,2,0,1,,,,,,,,,0,,,83,60
4032,note_on,2,0,2,,,,,,,,,1,,,62,30
4126,note_on,94,0,2,,,,,,,,,1,,,67,0
4126,note_on,94,0,1,,,,,,,,,0,,,83,0
4128,note_on,2,0,2,,,,,,,,,1,,,69,30
4128,note_on,2,0,1,,,,,,,,,0,,,85,60
4160,note_on,32,0,1,,,,,,,,,0,,,85,0
4192,note_on,64,0,2,,,,,,,,,1,,,62,0
4222,note_on,30,0,2,,,,,,,,,1,,,69,0
4224,note_on,2,0,2,,,,,,,,,1,,,62,30
4224,note_on,0,0,2,,,,,,,,,1,,,66,30
4224,note_on,64,0,1,,,,,,,,,0,,,86,60
4318,note_on,94,0,2,,,,,,,,,1,,,66,0
4320,note_on,2,0,2,,,,,,,,,1,,,69,30
4384,note_on,64,0,2,,,,,,,,,1,,,62,0
4384,note_on,160,0,1,,,,,,,,,0,,,86,0
4414,note_on,30,0,2,,,,,,,,,1,,,69,0
4416,note_on,0,0,2,,,,,,,,,1,,,66,30
4416,note_on,2,0,2,,,,,,,,,1,,,62,30
4510,note_on,94,0,2,,,,,,,,,1,,,66,0
4512,note_on,128,0,1,,,,,,,,,0,,,81,60
4512,note_on,2,0,2,,,,,,,,,1,,,69,30
4576,note_on,64,0,2,,,,,,,,,1,,,62,0
4606,note_on,30,0,2,,,,,,,,,1,,,69,0
4606,note_on,94,0,1,,,,,,,,,0,,,81,0
4608,note_on,2,0,1,,,,,,,,,0,,,81,60
4704,note_on,0,0,1,,,,,,,,,0,,,80,60
4704,note_on,96,0,1,,,,,,,,,0,,,81,0
4800,note_on,0,0,2,,,,,,,,,1,,,69,30
4800,note_on,0,0,2,,,,,,,,,1,,,64,30
4800,note_on,194,0,2,,,,,,,,,1,,,61,30
4800,note_on,96,0,1,,,,,,,,,0,,,80,0
4800,note_on,0,0,1,,,,,,,,,0,,,79,60
4896,note_on,0,0,1,,,,,,,,,0,,,76,60
4896,note_on,96,0,1,,,,,,,,,0,,,79,0
4960,note_on,0,0,2,,,,,,,,,1,,,69,0
4960,note_on,0,0,2,,,,,,,,,1,,,64,0
4960,note_on,160,0,2,,,,,,,,,1,,,61,0
4992,note_on,96,0,1,,,,,,,,,0,,,76,0
4992,note_on,0,0,1,,,,,,,,,0,,,79,60
5088,note_on,96,0,1,,,,,,,,,0,,,79,0
5088,note_on,0,0,1,,,,,,,,,0,,,77,60
5184,note_on,0,0,2,,,,,,,,,1,,,69,30
5184,note_on,96,0,1,,,,,,,,,0,,,77,0
5184,note_on,0,0,1,,,,,,,,,0,,,78,60
5184,note_on,224,0,2,,,,,,,,,1,,,62,30
5184,note_on,0,0,2,,,,,,,,,1,,,66,30
5280,note_on,96,0,1,,,,,,,,,0,,,78,0
5280,note_on,0,0,1,,,,,,,,,0,,,74,60
5344,note_on,0,0,2,,,,,,,,,1,,,69,0
5344,note_on,160,0,2,,,,,,,,,1,,,62,0
5344,note_on,0,0,2,,,,,,,,,1,,,66,0
5376,note_on,0,0,1,,,,,,,,,0,,,78,60
5376,note_on,96,0,1,,,,,,,,,0,,,74,0
5376,note_on,0,0,2,,,,,,,,,1,,,61,30
5376,note_on,32,0,2,,,,,,,,,1,,,57,30
5424,note_on,0,0,1,,,,,,,,,0,,,76,60
5424,note_on,48,0,1,,,,,,,,,0,,,78,0
5472,note_on,0,0,1,,,,,,,,,0,,,74,60
5472,note_on,48,0,1,,,,,,,,,0,,,76,0
5520,note_on,48,0,1,,,,,,,,,0,,,74,0
5520,note_on,0,0,1,,,,,,,,,0,,,73,60
5536,note_on,0,0,2,,,,,,,,,1,,,61,0
5536,note_on,160,0,2,,,,,,,,,1,,,57,0
5568,note_on,48,0,1,,,,,,,,,0,,,73,0
5568,note_on,0,0,1,,,,,,,,,0,,,71,60
5616,note_on,48,0,1,,,,,,,,,0,,,71,0
5616,note_on,0,0,1,,,,,,,,,0,,,69,60
5664,note_on,0,0,1,,,,,,,,,0,,,68,60
5664,note_on,48,0,1,,,,,,,,,0,,,69,0
5712,note_on,0,0,1,,,,,,,,,0,,,69,60
5712,note_on,48,0,1,,,,,,,,,0,,,68,0
5760,note_on,0,0,1,,,,,,,,,0,,,71,60
5760,note_on,48,0,1,,,,,,,,,0,,,69,0
5808,note_on,0,0,1,,,,,,,,,0,,,73,60
5808,note_on,48,0,1,,,,,,,,,0,,,71,0
5856,note_on,48,0,1,,,,,,,,,0,,,73,0
5856,note_on,0,0,1,,,,,,,,,0,,,74,60
5904,note_on,0,0,1,,,,,,,,,0,,,76,60
5904,note_on,48,0,1,,,,,,,,,0,,,74,0
5952,note_on,48,0,1,,,,,,,,,0,,,76,0
5952,note_on,0,0,1,,,,,,,,,0,,,77,60
6000,note_on,48,0,1,,,,,,,,,0,,,77,0
6000,note_on,0,0,1,,,,,,,,,0,,,78,60
6048,note_on,48,0,1,,,,,,,,,0,,,78,0
6048,note_on,0,0,1,,,,,,,,,0,,,79,60
6096,note_on,48,0,1,,,,,,,,,0,,,79,0
6096,note_on,0,0,1,,,,,,,,,0,,,80,60
6144,note_on,0,0,2,,,,,,,,,1,,,66,30
6144,note_on,608,0,2,,,,,,,,,1,,,62,30
6144,note_on,48,0,1,,,,,,,,,0,,,80,0
6144,note_on,0,0,1,,,,,,,,,0,,,81,60
6240,note_on,0,0,2,,,,,,,,,1,,,69,30
6240,note_on,96,0,2,,,,,,,,,1,,,66,0
6304,note_on,64,0,2,,,,,,,,,1,,,62,0
6336,note_on,0,0,2,,,,,,,,,1,,,66,30
6336,note_on,0,0,2,,,,,,,,,1,,,62,30
6336,note_on,32,0,2,,,,,,,,,1,,,69,0
6432,note_on,0,0,2,,,,,,,,,1,,,69,30
6432,note_on,96,0,2,,,,,,,,,1,,,66,0
6480,note_on,336,0,1,,,,,,,,,0,,,81,0
6496,note_on,64,0,2,,,,,,,,,1,,,62,0
6528,note_on,48,0,1,,,,,,,,,0,,,79,60
6528,note_on,0,0,2,,,,,,,,,1,,,66,30
6528,note_on,0,0,2,,,,,,,,,1,,,62,30
6528,note_on,32,0,2,,,,,,,,,1,,,69,0
6576,note_on,48,0,1,,,,,,,,,0,,,79,0
6576,note_on,0,0,1,,,,,,,,,0,,,78,60
6624,note_on,96,0,2,,,,,,,,,1,,,66,0
6624,note_on,0,0,2,,,,,,,,,1,,,69,30
6688,note_on,64,0,2,,,,,,,,,1,,,62,0
6718,note_on,142,0,1,,,,,,,,,0,,,78,0
6720,note_on,2,0,1,,,,,,,,,0,,,76,60
6720,note_on,0,0,2,,,,,,,,,1,,,62,30
6720,note_on,0,0,2,,,,,,,,,1,,,66,30
6720,note_on,32,0,2,,,,,,,,,1,,,69,0
6768,note_on,48,0,1,,,,,,,,,0,,,76,0
6768,note_on,0,0,1,,,,,,,,,0,,,74,60
6816,note_on,0,0,2,,,,,,,,,1,,,69,30
6816,note_on,96,0,2,,,,,,,,,1,,,66,0
6880,note_on,64,0,2,,,,,,,,,1,,,62,0
6910,note_on,142,0,1,,,,,,,,,0,,,74,0
6912,note_on,2,0,1,,,,,,,,,0,,,79,60
6912,note_on,32,0,2,,,,,,,,,1,,,69,0
6912,note_on,0,0,2,,,,,,,,,1,,,64,30
6912,note_on,0,0,2,,,,,,,,,1,,,67,30
7008,note_on,96,0,2,,,,,,,,,1,,,67,0
7008,note_on,0,0,2,,,,,,,,,1,,,69,30
7072,note_on,64,0,2,,,,,,,,,1,,,64,0
7104,note_on,0,0,2,,,,,,,,,1,,,67,30
7104,note_on,0,0,2,,,,,,,,,1,,,64,30
7104,note_on,32,0,2,,,,,,,,,1,,,69,0
7200,note_on,0,0,2,,,,,,,,,1,,,69,30
7200,note_on,96,0,2,,,,,,,,,1,,,67,0
7200,note_on,288,0,1,,,,,,,,,0,,,79,0
7200,note_on,0,0,1,,,,,,,,,0,,,76,60
7264,note_on,64,0,2,,,,,,,,,1,,,64,0
7296,note_on,0,0,1,,,,,,,,,0,,,73,60
7296,note_on,0,0,2,,,,,,,,,1,,,64,30
7296,note_on,0,0,2,,,,,,,,,1,,,67,30
7296,note_on,96,0,1,,,,,,,,,0,,,76,0
7296,note_on,32,0,2,,,,,,,,,1,,,69,0
7392,note_on,96,0,2,,,,,,,,,1,,,67,0
7392,note_on,0,0,2,,,,,,,,,1,,,69,30
7456,note_on,64,0,2,,,,,,,,,1,,,64,0
7456,note_on,160,0,1,,,,,,,,,0,,,73,0
7488,note_on,32,0,2,,,,,,,,,1,,,69,0
7488,note_on,0,0,2,,,,,,,,,1,,,64,30
7488,note_on,0,0,2,,,,,,,,,1,,,67,30
7584,note_on,96,0,2,,,,,,,,,1,,,67,0
7584,note_on,0,0,2,,,,,,,,,1,,,69,30
7648,note_on,64,0,2,,,,,,,,,1,,,64,0
7680,note_on,224,0,1,,,,,,,,,0,,,79,60
7680,note_on,32,0,2,,,,,,,,,1,,,69,0
7680,note_on,0,0,2,,,,,,,,,1,,,64,30
7680,note_on,0,0,2,,,,,,,,,1,,,67,30
7776,note_on,96,0,2,,,,,,,,,1,,,67,0
7776,note_on,0,0,2,,,,,,,,,1,,,69,30
7840,note_on,64,0,2,,,,,,,,,1,,,64,0
7872,note_on,32,0,2,,,,,,,,,1,,,69,0
7872,note_on,0,0,2,,,,,,,,,1,,,64,30
7872,note_on,0,0,2,,,,,,,,,1,,,67,30
7968,note_on,0,0,2,,,,,,,,,1,,,69,30
7968,note_on,96,0,2,,,,,,,,,1,,,67,0
8016,note_on,336,0,1,,,,,,,,,0,,,79,0
8032,note_on,64,0,2,,,,,,,,,1,,,64,0
8064,note_on,48,0,1,,,,,,,,,0,,,78,60
8064,note_on,32,0,2,,,,,,,,,1,,,69,0
8064,note_on,0,0,2,,,,,,,,,1,,,67,30
8064,note_on,0,0,2,,,,,,,,,1,,,64,30
8112,note_on,0,0,1,,,,,,,,,0,,,76,60
8112,note_on,48,0,1,,,,,,,,,0,,,78,0
8160,note_on,96,0,2,,,,,,,,,1,,,67,0
8160,note_on,0,0,2,,,,,,,,,1,,,69,30
8224,note_on,64,0,2,,,,,,,,,1,,,64,0
8254,note_on,142,0,1,,,,,,,,,0,,,76,0
8256,note_on,32,0,2,,,,,,,,,1,,,69,0
8256,note_on,0,0,2,,,,,,,,,1,,,64,30
8256,note_on,2,0,1,,,,,,,,,0,,,74,60
8256,note_on,0,0,2,,,,,,,,,1,,,67,30
8304,note_on,48,0,1,,,,,,,,,0,,,74,0
8304,note_on,0,0,1,,,,,,,,,0,,,73,60
8352,note_on,0,0,2,,,,,,,,,1,,,69,30
8352,note_on,96,0,2,,,,,,,,,1,,,67,0
8416,note_on,64,0,2,,,,,,,,,1,,,64,0
8446,note_on,142,0,1,,,,,,,,,0,,,73,0
8448,note_on,2,0,1,,,,,,,,,0,,,81,60
8448,note_on,0,0,2,,,,,,,,,1,,,62,30
8448,note_on,0,0,2,,,,,,,,,1,,,66,30
8448,note_on,32,0,2,,,,,,,,,1,,,69,0
8544,note_on,0,0,2,,,,,,,,,1,,,69,30
8544,note_on,96,0,2,,,,,,,,,1,,,66,0
8608,note_on,64,0,2,,,,,,,,,1,,,62,0
8640,note_on,0,0,2,,,,,,,,,1,,,66,30
8640,note_on,32,0,2,,,,,,,,,1,,,69,0
8640,note_on,0,0,2,,,,,,,,,1,,,62,30
8736,note_on,0,0,2,,,,,,,,,1,,,69,30
8736,note_on,96,0,2,,,,,,,,,1,,,66,0
8736,note_on,0,0,1,,,,,,,,,0,,,78,60
8736,note_on,288,0,1,,,,,,,,,0,,,81,0
8800,note_on,64,0,2,,,,,,,,,1,,,62,0
8832,note_on,0,0,1,,,,,,,,,0,,,74,60
8832,note_on,96,0,1,,,,,,,,,0,,,78,0
8832,note_on,32,0,2,,,,,,,,,1,,,69,0
8832,note_on,0,0,2,,,,,,,,,1,,,62,30
8832,note_on,0,0,2,,,,,,,,,1,,,66,30
8928,note_on,0,0,2,,,,,,,,,1,,,69,30
8928,note_on,96,0,2,,,,,,,,,1,,,66,0
8992,note_on,160,0,1,,,,,,,,,0,,,74,0
8992,note_on,64,0,2,,,,,,,,,1,,,62,0
9024,note_on,32,0,2,,,,,,,,,1,,,69,0
9024,note_on,0,0,2,,,,,,,,,1,,,62,30
9024,note_on,0,0,2,,,,,,,,,1,,,66,30
9120,note_on,0,0,2,,,,,,,,,1,,,69,30
9120,note_on,96,0,2,,,,,,,,,1,,,66,0
9184,note_on,64,0,2,,,,,,,,,1,,,62,0
9216,note_on,0,0,2,,,,,,,,,1,,,67,30
9216,note_on,224,0,1,,,,,,,,,0,,,83,60
9216,note_on,32,0,2,,,,,,,,,1,,,69,0
9216,note_on,0,0,2,,,,,,,,,1,,,62,30
9248,note_on,32,0,1,,,,,,,,,0,,,83,0
9312,note_on,0,0,2,,,,,,,,,1,,,71,30
9312,note_on,64,0,1,,,,,,,,,0,,,85,60
9312,note_on,96,0,2,,,,,,,,,1,,,67,0
9336,note_on,24,0,1,,,,,,,,,0,,,85,0
9336,note_on,0,0,1,,,,,,,,,0,,,83,60
9358,note_on,22,0,1,,,,,,,,,0,,,83,0
9360,note_on,2,0,1,,,,,,,,,0,,,81,60
9376,note_on,64,0,2,,,,,,,,,1,,,62,0
9406,note_on,46,0,1,,,,,,,,,0,,,81,0
9408,note_on,0,0,2,,,,,,,,,1,,,67,30
9408,note_on,2,0,1,,,,,,,,,0,,,83,60
9408,note_on,32,0,2,,,,,,,,,1,,,71,0
9408,note_on,0,0,2,,,,,,,,,1,,,62,30
9502,note_on,94,0,1,,,,,,,,,0,,,83,0
9504,note_on,96,0,2,,,,,,,,,1,,,67,0
9504,note_on,0,0,2,,,,,,,,,1,,,69,30
9504,note_on,2,0,1,,,,,,,,,0,,,85,60
9568,note_on,64,0,2,,,,,,,,,1,,,62,0
9598,note_on,94,0,1,,,,,,,,,0,,,85,0
9600,note_on,32,0,2,,,,,,,,,1,,,69,0
9600,note_on,0,0,2,,,,,,,,,1,,,62,30
9600,note_on,0,0,2,,,,,,,,,1,,,66,30
9600,note_on,2,0,1,,,,,,,,,0,,,86,60
9696,note_on,96,0,2,,,,,,,,,1,,,66,0
9696,note_on,0,0,2,,,,,,,,,1,,,69,30
9760,note_on,64,0,2,,,,,,,,,1,,,62,0
9760,note_on,160,0,1,,,,,,,,,0,,,86,0
9792,note_on,0,0,2,,,,,,,,,1,,,62,30
9792,note_on,0,0,2,,,,,,,,,1,,,66,30
9792,note_on,32,0,2,,,,,,,,,1,,,69,0
9888,note_on,0,0,2,,,,,,,,,1,,,69,30
9888,note_on,96,0,2,,,,,,,,,1,,,66,0
9888,note_on,128,0,1,,,,,,,,,0,,,81,60
9952,note_on,64,0,2,,,,,,,,,1,,,62,0
9982,note_on,94,0,1,,,,,,,,,0,,,81,0
9984,note_on,0,0,2,,,,,,,,,1,,,67,30
9984,note_on,32,0,2,,,,,,,,,1,,,69,0
9984,note_on,0,0,2,,,,,,,,,1,,,62,30
9984,note_on,2,0,1,,,,,,,,,0,,,83,60
10016,note_on,32,0,1,,,,,,,,,0,,,83,0
10080,note_on,64,0,1,,,,,,,,,0,,,85,60
10080,note_on,0,0,2,,,,,,,,,1,,,71,30
10080,note_on,96,0,2,,,,,,,,,1,,,67,0
10104,note_on,24,0,1,,,,,,,,,0,,,85,0
10104,note_on,0,0,1,,,,,,,,,0,,,83,60
10126,note_on,22,0,1,,,,,,,,,0,,,83,0
10128,note_on,2,0,1,,,,,,,,,0,,,81,60
10144,note_on,64,0,2,,,,,,,,,1,,,62,0
