tick,type,time,meta,track,data,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity
2040,note_on,45,0,1,,,,,,,,,,0,,76,63
2040,note_on,0,0,2,,,,,,,,,,1,,67,55
2070,note_on,30,0,2,,,,,,,,,,1,,69,55
2085,note_on,0,0,1,,,,,,,,,,0,,73,63
2085,note_on,45,0,1,,,,,,,,,,0,,76,0
2100,note_on,15,0,1,,,,,,,,,,0,,73,0
2100,note_on,0,0,2,,,,,,,,,,1,,67,0
2100,note_on,0,0,2,,,,,,,,,,1,,66,55
2100,note_on,0,0,1,,,,,,,,,,0,,74,63
2100,note_on,30,0,2,,,,,,,,,,1,,69,0
2130,note_on,30,0,2,,,,,,,,,,1,,69,55
2145,note_on,0,0,1,,,,,,,,,,0,,78,63
2145,note_on,45,0,1,,,,,,,,,,0,,74,0
2160,note_on,0,0,2,,,,,,,,,,1,,66,0
2160,note_on,0,0,1,,,,,,,,,,0,,76,63
2160,note_on,15,0,1,,,,,,,,,,0,,78,0
2160,note_on,30,0,2,,,,,,,,,,1,,69,0
2160,note_on,0,0,2,,,,,,,,,,1,,67,55
2190,note_on,30,0,2,,,,,,,,,,1,,69,55
2205,note_on,45,0,1,,,,,,,,,,0,,76,0
2205,note_on,0,0,1,,,,,,,,,,0,,73,63
2220,note_on,0,0,1,,,,,,,,,,0,,74,63
2220,note_on,0,0,2,,,,,,,,,,1,,67,0
2220,note_on,30,0,2,,,,,,,,,,1,,69,0
2220,note_on,0,0,2,,,,,,,,,,1,,66,55
2220,note_on,15,0,1,,,,,,,,,,0,,73,0
2250,note_on,30,0,2,,,,,,,,,,1,,69,55
2265,note_on,0,0,1,,,,,,,,,,0,,78,63
2265,note_on,45,0,1,,,,,,,,,,0,,74,0
2280,note_on,0,0,1,,,,,,,,,,0,,79,72
2280,note_on,0,0,1,,,,,,,,,,0,,73,72
2280,note_on,0,0,2,,,,,,,,,,1,,67,72
2280,note_on,0,0,2,,,,,,,,,,1,,64,72
2280,note_on,0,0,2,,,,,,,,,,1,,66,0
2280,note_on,0,0,2,,,,,,,,,,1,,57,72
2280,note_on,30,0,2,,,,,,,,,,1,,69,0
2280,note_on,15,0,1,,,,,,,,,,0,,78,0
2370,note_on,90,0,1,,,,,,,,,,0,,79,0
2370,note_on,0,0,1,,,,,,,,,,0,,73,0
2370,note_on,0,0,1,,,,,,,,,,0,,76,66
2400,note_on,0,0,1,,,,,,,,,,0,,74,63
2400,note_on,30,0,1,,,,,,,,,,0,,76,0
2400,note_on,0,0,2,,,,,,,,,,1,,62,63
2400,note_on,120,0,2,,,,,,,,,,1,,67,0
2400,note_on,0,0,2,,,,,,,,,,1,,64,0
2400,note_on,0,0,2,,,,,,,,,,1,,57,0
2400,note_on,0,0,2,,,,,,,,,,1,,66,63
2432,note_on,2269,0,9,,,,,,,,,,8,,66,82
2462,note_on,30,0,9,,,,,,,,,,8,,66,0
2462,note_on,0,0,9,,,,,,,,,,8,,69,82
2492,note_on,0,0,9,,,,,,,,,,8,,74,82
2492,note_on,30,0,9,,,,,,,,,,8,,69,0
2520,note_on,120,0,1,,,,,,,,,,0,,74,0
2520,note_on,28,0,9,,,,,,,,,,8,,74,0
2520,note_on,120,0,2,,,,,,,,,,1,,62,0
2520,note_on,0,0,2,,,,,,,,,,1,,66,0
2522,note_on,0,0,4,,,,,,,,,,3,,81,82
2522,note_on,2282,0,6,,,,,,,,,,5,,74,82
2522,note_on,2282,0,3,,,,,,,,,,2,,90,82
2522,note_on,2284,0,5,,,,,,,,,,4,,57,82
2522,note_on,2278,0,4,,,,,,,,,,3,,78,82
2522,note_on,0,0,5,,,,,,,,,,4,,66,82
2522,note_on,2282,0,7,,,,,,,,,,6,,74,82
2522,note_on,2349,0,11,,,,,,,,,,10,,62,82
2522,note_on,2,0,9,,,,,,,,,,8,,78,82
2522,note_on,0,0,7,,,,,,,,,,6,,69,82
2522,note_on,0,0,6,,,,,,,,,,5,,66,82
2536,note_on,14,0,11,,,,,,,,,,10,,62,0
2550,note_on,28,0,6,,,,,,,,,,5,,66,0
2550,note_on,0,0,4,,,,,,,,,,3,,78,0
2550,note_on,28,0,4,,,,,,,,,,3,,81,0
2550,note_on,14,0,11,,,,,,,,,,10,,57,82
2550,note_on,28,0,3,,,,,,,,,,2,,90,0
2550,note_on,28,0,9,,,,,,,,,,8,,78,0
2550,note_on,0,0,7,,,,,,,,,,6,,74,0
2550,note_on,28,0,7,,,,,,,,,,6,,69,0
2550,note_on,28,0,5,,,,,,,,,,4,,66,0
2550,note_on,0,0,6,,,,,,,,,,5,,74,0
2550,note_on,0,0,5,,,,,,,,,,4,,57,0
2564,note_on,14,0,11,,,,,,,,,,10,,57,0
2582,note_on,32,0,3,,,,,,,,,,2,,90,82
2582,note_on,32,0,4,,,,,,,,,,3,,78,82
2582,note_on,0,0,5,,,,,,,,,,4,,66,82
2582,note_on,32,0,5,,,,,,,,,,4,,57,82
2582,note_on,18,0,11,,,,,,,,,,10,,62,82
2582,note_on,0,0,7,,,,,,,,,,6,,69,82
2582,note_on,32,0,7,,,,,,,,,,6,,74,82
2582,note_on,32,0,6,,,,,,,,,,5,,74,82
2582,note_on,0,0,4,,,,,,,,,,3,,81,82
2582,note_on,0,0,6,,,,,,,,,,5,,66,82
2582,note_on,32,0,9,,,,,,,,,,8,,78,82
2596,note_on,14,0,11,,,,,,,,,,10,,62,0
2610,note_on,28,0,7,,,,,,,,,,6,,69,0
2610,note_on,28,0,6,,,,,,,,,,5,,66,0
2610,note_on,0,0,6,,,,,,,,,,5,,74,0
2610,note_on,0,0,4,,,,,,,,,,3,,78,0
2610,note_on,28,0,4,,,,,,,,,,3,,81,0
2610,note_on,0,0,7,,,,,,,,,,6,,74,0
2610,note_on,14,0,11,,,,,,,,,,10,,57,82
2610,note_on,28,0,9,,,,,,,,,,8,,78,0
2610,note_on,28,0,5,,,,,,,,,,4,,66,0
2610,note_on,0,0,5,,,,,,,,,,4,,57,0
2610,note_on,28,0,3,,,,,,,,,,2,,90,0
2624,note_on,14,0,11,,,,,,,,,,10,,57,0
2642,note_on,2464,0,12,,,,,,,,,,11,,62,82
2642,note_on,18,0,11,,,,,,,,,,10,,62,82
2642,note_on,32,0,3,,,,,,,,,,2,,90,82
2642,note_on,0,0,6,,,,,,,,,,5,,66,82
2642,note_on,32,0,6,,,,,,,,,,5,,74,82
2642,note_on,32,0,5,,,,,,,,,,4,,57,82
2642,note_on,32,0,9,,,,,,,,,,8,,78,82
2642,note_on,2459,0,13,,,,,,,,,,12,,50,82
2642,note_on,2484,0,8,,,,,,,,,,7,,50,82
2642,note_on,0,0,4,,,,,,,,,,3,,81,82
2642,note_on,32,0,4,,,,,,,,,,3,,78,82
2642,note_on,0,0,5,,,,,,,,,,4,,66,82
2642,note_on,0,0,7,,,,,,,,,,6,,69,82
2642,note_on,32,0,7,,,,,,,,,,6,,74,82
2672,note_on,0,0,11,,,,,,,,,,10,,57,82
2672,note_on,30,0,11,,,,,,,,,,10,,62,0
2687,note_on,0,0,5,,,,,,,,,,4,,57,0
2687,note_on,45,0,5,,,,,,,,,,4,,66,0
2700,note_on,58,0,3,,,,,,,,,,2,,90,0
2700,note_on,0,0,6,,,,,,,,,,5,,74,0
2700,note_on,58,0,6,,,,,,,,,,5,,66,0
2700,note_on,58,0,8,,,,,,,,,,7,,50,0
2700,note_on,58,0,12,,,,,,,,,,11,,62,0
2700,note_on,0,0,7,,,,,,,,,,6,,74,0
2700,note_on,58,0,4,,,,,,,,,,3,,81,0
2700,note_on,58,0,7,,,,,,,,,,6,,69,0
2700,note_on,0,0,4,,,,,,,,,,3,,78,0
2700,note_on,58,0,13,,,,,,,,,,12,,50,0
2700,note_on,58,0,9,,,,,,,,,,8,,81,82
2702,note_on,0,0,11,,,,,,,,,,10,,66,82
2702,note_on,30,0,11,,,,,,,,,,10,,57,0
2702,note_on,2,0,9,,,,,,,,,,8,,78,0
2723,note_on,21,0,9,,,,,,,,,,8,,81,0
2732,note_on,0,0,11,,,,,,,,,,10,,62,82
2732,note_on,30,0,11,,,,,,,,,,10,,66,0
2755,note_on,23,0,11,,,,,,,,,,10,,62,0
2762,note_on,0,0,6,,,,,,,,,,5,,62,82
2762,note_on,62,0,6,,,,,,,,,,5,,69,82
2762,note_on,0,0,7,,,,,,,,,,6,,66,82
2762,note_on,0,0,5,,,,,,,,,,4,,62,82
2762,note_on,7,0,11,,,,,,,,,,10,,66,82
2762,note_on,39,0,9,,,,,,,,,,8,,74,82
2762,note_on,62,0,3,,,,,,,,,,2,,86,82
2762,note_on,62,0,7,,,,,,,,,,6,,69,82
2762,note_on,62,0,4,,,,,,,,,,3,,74,82
2762,note_on,75,0,5,,,,,,,,,,4,,54,82
2762,note_on,0,0,4,,,,,,,,,,3,,78,82
2776,note_on,14,0,11,,,,,,,,,,10,,66,0
2790,note_on,0,0,4,,,,,,,,,,3,,74,0
2790,note_on,0,0,7,,,,,,,,,,6,,69,0
2790,note_on,28,0,4,,,,,,,,,,3,,78,0
2790,note_on,0,0,6,,,,,,,,,,5,,69,0
2790,note_on,28,0,9,,,,,,,,,,8,,74,0
2790,note_on,28,0,7,,,,,,,,,,6,,66,0
2790,note_on,28,0,6,,,,,,,,,,5,,62,0
2790,note_on,28,0,3,,,,,,,,,,2,,86,0
2790,note_on,0,0,5,,,,,,,,,,4,,54,0
2790,note_on,28,0,5,,,,,,,,,,4,,62,0
2792,note_on,16,0,11,,,,,,,,,,10,,62,82
2806,note_on,14,0,11,,,,,,,,,,10,,62,0
2822,note_on,32,0,3,,,,,,,,,,2,,86,82
2822,note_on,32,0,6,,,,,,,,,,5,,69,82
2822,note_on,32,0,9,,,,,,,,,,8,,74,82
2822,note_on,0,0,6,,,,,,,,,,5,,62,82
2822,note_on,32,0,4,,,,,,,,,,3,,74,82
2822,note_on,32,0,7,,,,,,,,,,6,,69,82
2822,note_on,0,0,5,,,,,,,,,,4,,62,82
2822,note_on,32,0,5,,,,,,,,,,4,,54,82
2822,note_on,16,0,11,,,,,,,,,,10,,66,82
2822,note_on,0,0,4,,,,,,,,,,3,,78,82
2822,note_on,0,0,7,,,,,,,,,,6,,66,82
2836,note_on,14,0,11,,,,,,,,,,10,,66,0
2850,note_on,0,0,5,,,,,,,,,,4,,54,0
2850,note_on,28,0,5,,,,,,,,,,4,,62,0
2850,note_on,0,0,4,,,,,,,,,,3,,74,0
2850,note_on,28,0,9,,,,,,,,,,8,,74,0
2850,note_on,0,0,6,,,,,,,,,,5,,69,0
2850,note_on,28,0,4,,,,,,,,,,3,,78,0
2850,note_on,28,0,3,,,,,,,,,,2,,86,0
2850,note_on,28,0,7,,,,,,,,,,6,,66,0
2850,note_on,0,0,7,,,,,,,,,,6,,69,0
2850,note_on,28,0,6,,,,,,,,,,5,,62,0
2852,note_on,16,0,11,,,,,,,,,,10,,62,82
2866,note_on,14,0,11,,,,,,,,,,10,,62,0
2882,note_on,32,0,3,,,,,,,,,,2,,86,82
2882,note_on,0,0,6,,,,,,,,,,5,,62,82
2882,note_on,182,0,12,,,,,,,,,,11,,62,82
2882,note_on,16,0,11,,,,,,,,,,10,,66,82
2882,note_on,0,0,4,,,,,,,,,,3,,78,82
2882,note_on,32,0,6,,,,,,,,,,5,,69,82
2882,note_on,182,0,13,,,,,,,,,,12,,50,82
2882,note_on,0,0,7,,,,,,,,,,6,,66,82
2882,note_on,32,0,7,,,,,,,,,,6,,69,82
2882,note_on,32,0,5,,,,,,,,,,4,,54,82
2882,note_on,0,0,5,,,,,,,,,,4,,62,82
2882,note_on,32,0,4,,,,,,,,,,3,,74,82
2882,note_on,182,0,8,,,,,,,,,,7,,50,82
2882,note_on,32,0,9,,,,,,,,,,8,,74,82
2912,note_on,0,0,11,,,,,,,,,,10,,62,82
2912,note_on,30,0,11,,,,,,,,,,10,,66,0
2940,note_on,0,0,7,,,,,,,,,,6,,69,0
2940,note_on,58,0,7,,,,,,,,,,6,,66,0
2940,note_on,58,0,6,,,,,,,,,,5,,62,0
2940,note_on,58,0,8,,,,,,,,,,7,,50,0
2940,note_on,58,0,3,,,,,,,,,,2,,86,0
2940,note_on,58,0,4,,,,,,,,,,3,,78,0
2940,note_on,0,0,5,,,,,,,,,,4,,54,0
2940,note_on,58,0,12,,,,,,,,,,11,,62,0
2940,note_on,58,0,5,,,,,,,,,,4,,62,0
2940,note_on,0,0,4,,,,,,,,,,3,,74,0
2940,note_on,0,0,6,,,,,,,,,,5,,69,0
2942,note_on,0,0,9,,,,,,,,,,8,,78,82
2942,note_on,30,0,11,,,,,,,,,,10,,62,0
2942,note_on,0,0,11,,,,,,,,,,10,,69,82
2942,note_on,60,0,9,,,,,,,,,,8,,74,0
2950,note_on,68,0,13,,,,,,,,,,12,,50,0
2965,note_on,23,0,9,,,,,,,,,,8,,78,0
2972,note_on,30,0,11,,,,,,,,,,10,,69,0
2972,note_on,0,0,11,,,,,,,,,,10,,66,82
2995,note_on,23,0,11,,,,,,,,,,10,,66,0
