tick,type,time,meta,track,data,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity
1080,note_on,0,0,4,,,,,,,,,,3,,72,50
1080,note_on,1079,0,4,,,,,,,,,,3,,64,50
1080,note_on,1079,0,10,,,,,,,,,,10,,60,50
1080,note_on,120,0,7,,,,,,,,,,6,,74,0
1080,note_on,0,0,7,,,,,,,,,,6,,72,50
1080,note_on,1079,0,11,,,,,,,,,,11,,48,50
1080,note_on,1079,0,9,,,,,,,,,,8,,72,50
1080,note_on,1079,0,6,,,,,,,,,,5,,48,50
1080,note_on,1079,0,5,,,,,,,,,,4,,72,50
1080,note_on,20,0,8,,,,,,,,,,7,,64,50
1080,note_on,0,0,5,,,,,,,,,,4,,60,50
1120,note_on,40,0,8,,,,,,,,,,7,,64,0
1140,note_on,60,0,7,,,,,,,,,,6,,72,0
1140,note_on,20,0,8,,,,,,,,,,7,,67,53
1140,note_on,60,0,4,,,,,,,,,,3,,72,0
1140,note_on,0,0,4,,,,,,,,,,3,,64,0
1160,note_on,80,0,9,,,,,,,,,,8,,72,0
1160,note_on,80,0,5,,,,,,,,,,4,,60,0
1160,note_on,0,0,5,,,,,,,,,,4,,72,0
1160,note_on,80,0,6,,,,,,,,,,5,,48,0
1160,note_on,80,0,11,,,,,,,,,,11,,48,0
1160,note_on,80,0,10,,,,,,,,,,10,,60,0
1180,note_on,40,0,8,,,,,,,,,,7,,67,0
1200,note_on,60,0,7,,,,,,,,,,6,,71,56
1200,note_on,60,0,4,,,,,,,,,,3,,67,56
1200,note_on,20,0,8,,,,,,,,,,7,,62,56
1240,note_on,40,0,8,,,,,,,,,,7,,62,0
1260,note_on,20,0,8,,,,,,,,,,7,,67,60
1260,note_on,60,0,4,,,,,,,,,,3,,67,0
1260,note_on,60,0,7,,,,,,,,,,6,,71,0
1300,note_on,40,0,8,,,,,,,,,,7,,67,0
1320,note_on,60,0,4,,,,,,,,,,3,,64,63
1320,note_on,60,0,7,,,,,,,,,,6,,72,63
1320,note_on,20,0,8,,,,,,,,,,7,,64,63
1320,note_on,0,0,4,,,,,,,,,,3,,72,63
1360,note_on,40,0,8,,,,,,,,,,7,,64,0
1380,note_on,60,0,7,,,,,,,,,,6,,72,0
1380,note_on,60,0,4,,,,,,,,,,3,,72,0
1380,note_on,20,0,8,,,,,,,,,,7,,67,66
1380,note_on,0,0,4,,,,,,,,,,3,,64,0
1420,note_on,40,0,8,,,,,,,,,,7,,67,0
1440,note_on,280,0,9,,,,,,,,,,8,,67,70
1440,note_on,280,0,6,,,,,,,,,,5,,43,70
1440,note_on,280,0,5,,,,,,,,,,4,,55,70
1440,note_on,280,0,10,,,,,,,,,,10,,55,70
1440,note_on,0,0,5,,,,,,,,,,4,,67,70
1440,note_on,60,0,7,,,,,,,,,,6,,76,70
1440,note_on,60,0,4,,,,,,,,,,3,,76,70
1440,note_on,0,0,4,,,,,,,,,,3,,72,70
1440,note_on,280,0,11,,,,,,,,,,11,,43,70
1440,note_on,20,0,8,,,,,,,,,,7,,60,70
1480,note_on,40,0,8,,,,,,,,,,7,,60,0
1500,note_on,20,0,8,,,,,,,,,,7,,67,70
1520,note_on,80,0,9,,,,,,,,,,8,,67,0
1520,note_on,0,0,5,,,,,,,,,,4,,55,0
1520,note_on,80,0,6,,,,,,,,,,5,,43,0
1520,note_on,80,0,5,,,,,,,,,,4,,67,0
1520,note_on,80,0,11,,,,,,,,,,11,,43,0
1520,note_on,80,0,10,,,,,,,,,,10,,55,0
1540,note_on,40,0,8,,,,,,,,,,7,,67,0
1560,note_on,20,0,8,,,,,,,,,,7,,60,70
1600,note_on,40,0,8,,,,,,,,,,7,,60,0
1620,note_on,20,0,8,,,,,,,,,,7,,67,70
1660,note_on,40,0,8,,,,,,,,,,7,,67,0
1680,note_on,20,0,8,,,,,,,,,,7,,59,50
1680,note_on,240,0,4,,,,,,,,,,3,,72,0
1680,note_on,0,0,4,,,,,,,,,,3,,76,0
1680,note_on,0,0,4,,,,,,,,,,3,,67,50
1680,note_on,0,0,4,,,,,,,,,,3,,74,50
1680,note_on,0,0,7,,,,,,,,,,6,,74,50
1680,note_on,240,0,7,,,,,,,,,,6,,76,0
1710,note_on,30,0,4,,,,,,,,,,3,,67,0
1710,note_on,0,0,4,,,,,,,,,,3,,74,0
1720,note_on,40,0,8,,,,,,,,,,7,,59,0
1740,note_on,20,0,8,,,,,,,,,,7,,67,50
1740,note_on,60,0,7,,,,,,,,,,6,,74,0
1780,note_on,40,0,8,,,,,,,,,,7,,67,0
1800,note_on,60,0,7,,,,,,,,,,6,,81,50
1800,note_on,20,0,8,,,,,,,,,,7,,65,50
1840,note_on,40,0,8,,,,,,,,,,7,,65,0
1860,note_on,20,0,8,,,,,,,,,,7,,67,50
1900,note_on,40,0,8,,,,,,,,,,7,,67,0
1920,note_on,20,0,8,,,,,,,,,,7,,65,50
1960,note_on,40,0,8,,,,,,,,,,7,,65,0
1980,note_on,20,0,8,,,,,,,,,,7,,67,50
2020,note_on,40,0,8,,,,,,,,,,7,,67,0
2040,note_on,0,0,7,,,,,,,,,,6,,79,50
2040,note_on,240,0,7,,,,,,,,,,6,,81,0
2040,note_on,20,0,8,,,,,,,,,,7,,64,50
2080,note_on,40,0,8,,,,,,,,,,7,,64,0
2100,note_on,20,0,8,,,,,,,,,,7,,67,50
2140,note_on,40,0,8,,,,,,,,,,7,,67,0
2160,note_on,20,0,8,,,,,,,,,,7,,62,50
2160,note_on,0,0,7,,,,,,,,,,6,,78,50
2160,note_on,120,0,7,,,,,,,,,,6,,79,0
2200,note_on,40,0,8,,,,,,,,,,7,,62,0
2220,note_on,20,0,8,,,,,,,,,,7,,67,50
2260,note_on,40,0,8,,,,,,,,,,7,,67,0
2280,note_on,20,0,8,,,,,,,,,,7,,62,50
2280,note_on,0,0,7,,,,,,,,,,6,,77,50
2280,note_on,120,0,7,,,,,,,,,,6,,78,0
2320,note_on,40,0,8,,,,,,,,,,7,,62,0
2340,note_on,20,0,8,,,,,,,,,,7,,67,50
2380,note_on,40,0,8,,,,,,,,,,7,,67,0
2400,note_on,0,0,7,,,,,,,,,,6,,76,50
2400,note_on,120,0,7,,,,,,,,,,6,,77,0
2400,note_on,20,0,8,,,,,,,,,,7,,59,50
2440,note_on,40,0,8,,,,,,,,,,7,,59,0
2460,note_on,20,0,8,,,,,,,,,,7,,67,50
2500,note_on,40,0,8,,,,,,,,,,7,,67,0
2520,note_on,20,0,8,,,,,,,,,,7,,59,50
2520,note_on,1000,0,10,,,,,,,,,,10,,55,50
2520,note_on,1000,0,5,,,,,,,,,,4,,55,50
2520,note_on,0,0,5,,,,,,,,,,4,,67,50
2520,note_on,0,0,4,,,,,,,,,,3,,74,50
2520,note_on,120,0,7,,,,,,,,,,6,,76,0
2520,note_on,1000,0,11,,,,,,,,,,11,,43,50
2520,note_on,1000,0,9,,,,,,,,,,8,,67,50
2520,note_on,0,0,7,,,,,,,,,,6,,74,50
2520,note_on,1000,0,6,,,,,,,,,,5,,43,50
2520,note_on,810,0,4,,,,,,,,,,3,,67,50
2560,note_on,40,0,8,,,,,,,,,,7,,59,0
2580,note_on,60,0,4,,,,,,,,,,3,,74,0
2580,note_on,0,0,4,,,,,,,,,,3,,67,0
2580,note_on,60,0,7,,,,,,,,,,6,,74,0
2580,note_on,20,0,8,,,,,,,,,,7,,67,53
2600,note_on,0,0,5,,,,,,,,,,4,,55,0
2600,note_on,80,0,5,,,,,,,,,,4,,67,0
2600,note_on,80,0,11,,,,,,,,,,11,,43,0
2600,note_on,80,0,10,,,,,,,,,,10,,55,0
2600,note_on,80,0,9,,,,,,,,,,8,,67,0
2600,note_on,80,0,6,,,,,,,,,,5,,43,0
2620,note_on,40,0,8,,,,,,,,,,7,,67,0
2640,note_on,20,0,8,,,,,,,,,,7,,57,56
2640,note_on,0,0,4,,,,,,,,,,3,,67,56
2640,note_on,60,0,4,,,,,,,,,,3,,72,56
2640,note_on,60,0,7,,,,,,,,,,6,,72,56
2680,note_on,40,0,8,,,,,,,,,,7,,57,0
2700,note_on,0,0,4,,,,,,,,,,3,,72,0
2700,note_on,60,0,4,,,,,,,,,,3,,67,0
2700,note_on,20,0,8,,,,,,,,,,7,,67,60
2700,note_on,60,0,7,,,,,,,,,,6,,72,0
2740,note_on,40,0,8,,,,,,,,,,7,,67,0
2760,note_on,20,0,8,,,,,,,,,,7,,59,63
2760,note_on,0,0,4,,,,,,,,,,3,,74,63
2760,note_on,60,0,4,,,,,,,,,,3,,67,63
2760,note_on,60,0,7,,,,,,,,,,6,,74,63
2800,note_on,40,0,8,,,,,,,,,,7,,59,0
2820,note_on,60,0,7,,,,,,,,,,6,,74,0
2820,note_on,20,0,8,,,,,,,,,,7,,67,66
2820,note_on,0,0,4,,,,,,,,,,3,,67,0
2820,note_on,60,0,4,,,,,,,,,,3,,74,0
2860,note_on,40,0,8,,,,,,,,,,7,,67,0
2880,note_on,0,0,5,,,,,,,,,,4,,36,70
2880,note_on,280,0,6,,,,,,,,,,5,,48,70
2880,note_on,280,0,5,,,,,,,,,,4,,48,70
2880,note_on,280,0,10,,,,,,,,,,10,,48,70
2880,note_on,60,0,7,,,,,,,,,,6,,77,70
2880,note_on,0,0,4,,,,,,,,,,3,,77,70
2880,note_on,20,0,8,,,,,,,,,,7,,62,70
2880,note_on,280,0,11,,,,,,,,,,11,,36,70
2880,note_on,280,0,9,,,,,,,,,,8,,60,70
2880,note_on,60,0,4,,,,,,,,,,3,,74,70
2920,note_on,40,0,8,,,,,,,,,,7,,62,0
2940,note_on,20,0,8,,,,,,,,,,7,,67,65
2960,note_on,80,0,9,,,,,,,,,,8,,60,0
2960,note_on,80,0,11,,,,,,,,,,11,,36,0
2960,note_on,80,0,5,,,,,,,,,,4,,36,0
2960,note_on,80,0,10,,,,,,,,,,10,,48,0
2960,note_on,80,0,6,,,,,,,,,,5,,48,0
2960,note_on,0,0,5,,,,,,,,,,4,,48,0
2980,note_on,40,0,8,,,,,,,,,,7,,67,0
3000,note_on,20,0,8,,,,,,,,,,7,,62,60
3040,note_on,40,0,8,,,,,,,,,,7,,62,0
3060,note_on,20,0,8,,,,,,,,,,7,,67,55
3100,note_on,40,0,8,,,,,,,,,,7,,67,0
3120,note_on,240,0,4,,,,,,,,,,3,,77,0
3120,note_on,0,0,4,,,,,,,,,,3,,74,0
3120,note_on,0,0,4,,,,,,,,,,3,,76,60
3120,note_on,0,0,4,,,,,,,,,,3,,72,60
3120,note_on,0,0,7,,,,,,,,,,6,,76,60
3120,note_on,240,0,7,,,,,,,,,,6,,77,0
3120,note_on,20,0,8,,,,,,,,,,7,,60,60
3160,note_on,40,0,8,,,,,,,,,,7,,60,0
3180,note_on,20,0,8,,,,,,,,,,7,,67,60
3180,note_on,60,0,7,,,,,,,,,,6,,76,0
3220,note_on,40,0,8,,,,,,,,,,7,,67,0
3240,note_on,280,0,9,,,,,,,,,,8,,59,127
3240,note_on,280,0,5,,,,,,,,,,4,,67,127
3240,note_on,280,0,6,,,,,,,,,,5,,43,127
3240,note_on,280,0,11,,,,,,,,,,11,,43,127
3240,note_on,3239,0,1,,,,,,,,,,0,,86,127
3240,note_on,3239,0,3,,,,,,,,,,2,,59,127
3240,note_on,120,0,4,,,,,,,,,,3,,72,0
3240,note_on,60,0,7,,,,,,,,,,6,,86,127
3240,note_on,0,0,4,,,,,,,,,,3,,74,127
3240,note_on,0,0,2,,,,,,,,,,1,,74,127
3240,note_on,3239,0,2,,,,,,,,,,1,,62,127
3240,note_on,280,0,10,,,,,,,,,,10,,59,127
3240,note_on,0,0,4,,,,,,,,,,3,,76,0
3240,note_on,20,0,8,,,,,,,,,,7,,74,127
3280,note_on,40,0,9,,,,,,,,,,8,,59,0
3280,note_on,40,0,10,,,,,,,,,,10,,59,0
3300,note_on,20,0,10,,,,,,,,,,10,,62,127
3300,note_on,20,0,9,,,,,,,,,,8,,62,127
3320,note_on,80,0,11,,,,,,,,,,11,,43,0
3320,note_on,80,0,6,,,,,,,,,,5,,43,0
3320,note_on,80,0,5,,,,,,,,,,4,,67,0
3340,note_on,40,0,10,,,,,,,,,,10,,62,0
3340,note_on,40,0,9,,,,,,,,,,8,,62,0
3360,note_on,20,0,9,,,,,,,,,,8,,59,127
3360,note_on,20,0,10,,,,,,,,,,10,,59,127
3400,note_on,40,0,10,,,,,,,,,,10,,59,0
3400,note_on,160,0,3,,,,,,,,,,2,,59,0
3400,note_on,40,0,9,,,,,,,,,,8,,59,0
3400,note_on,160,0,8,,,,,,,,,,7,,74,0
3420,note_on,20,0,9,,,,,,,,,,8,,62,127
3420,note_on,20,0,10,,,,,,,,,,10,,62,127
3460,note_on,40,0,9,,,,,,,,,,8,,62,0
3460,note_on,40,0,10,,,,,,,,,,10,,62,0
3480,note_on,0,0,7,,,,,,,,,,6,,85,127
3480,note_on,240,0,7,,,,,,,,,,6,,86,0
3480,note_on,80,0,3,,,,,,,,,,2,,58,127
3480,note_on,20,0,10,,,,,,,,,,10,,58,127
3480,note_on,20,0,9,,,,,,,,,,8,,58,127
3480,note_on,80,0,8,,,,,,,,,,7,,73,127
3520,note_on,40,0,9,,,,,,,,,,8,,58,0
3520,note_on,40,0,10,,,,,,,,,,10,,58,0
3540,note_on,20,0,9,,,,,,,,,,8,,62,127
3540,note_on,20,0,10,,,,,,,,,,10,,62,127
3560,note_on,80,0,3,,,,,,,,,,2,,58,0
3560,note_on,80,0,8,,,,,,,,,,7,,73,0
3580,note_on,40,0,10,,,,,,,,,,10,,62,0
3580,note_on,40,0,9,,,,,,,,,,8,,62,0
3600,note_on,20,0,10,,,,,,,,,,10,,57,127
3600,note_on,360,0,4,,,,,,,,,,3,,74,0
3600,note_on,0,0,4,,,,,,,,,,3,,74,127
3600,note_on,40,0,8,,,,,,,,,,7,,72,127
3600,note_on,120,0,7,,,,,,,,,,6,,85,0
3600,note_on,280,0,11,,,,,,,,,,11,,38,127
3600,note_on,40,0,3,,,,,,,,,,2,,57,127
3600,note_on,0,0,7,,,,,,,,,,6,,84,127
3600,note_on,0,0,2,,,,,,,,,,1,,74,127
3600,note_on,20,0,9,,,,,,,,,,8,,57,127
3600,note_on,360,0,2,,,,,,,,,,1,,74,0
3600,note_on,0,0,2,,,,,,,,,,1,,62,0
3600,note_on,280,0,5,,,,,,,,,,4,,74,127
3600,note_on,360,0,1,,,,,,,,,,0,,86,0
3600,note_on,0,0,1,,,,,,,,,,0,,86,127
3600,note_on,0,0,2,,,,,,,,,,1,,62,127
3640,note_on,40,0,9,,,,,,,,,,8,,57,0
3640,note_on,40,0,8,,,,,,,,,,7,,72,0
3640,note_on,40,0,10,,,,,,,,,,10,,57,0
3640,note_on,40,0,3,,,,,,,,,,2,,57,0
3660,note_on,20,0,9,,,,,,,,,,8,,62,127
3660,note_on,60,0,7,,,,,,,,,,6,,84,0
3660,note_on,20,0,10,,,,,,,,,,10,,62,127
3680,note_on,80,0,5,,,,,,,,,,4,,74,0
3680,note_on,80,0,11,,,,,,,,,,11,,38,0
3700,note_on,40,0,10,,,,,,,,,,10,,62,0
3700,note_on,40,0,9,,,,,,,,,,8,,62,0
3720,note_on,20,0,9,,,,,,,,,,8,,60,127
3720,note_on,80,0,8,,,,,,,,,,7,,69,127
3720,note_on,20,0,10,,,,,,,,,,10,,60,127
3720,note_on,80,0,3,,,,,,,,,,2,,60,127
3720,note_on,60,0,7,,,,,,,,,,6,,81,127
3720,note_on,120,0,4,,,,,,,,,,3,,74,0
3720,note_on,0,0,4,,,,,,,,,,3,,74,127
3740,note_on,20,0,3,,,,,,,,,,2,,60,0
3740,note_on,20,0,8,,,,,,,,,,7,,69,0
3760,note_on,40,0,9,,,,,,,,,,8,,60,0
3760,note_on,40,0,10,,,,,,,,,,10,,60,0
3780,note_on,60,0,7,,,,,,,,,,6,,81,0
3780,note_on,20,0,10,,,,,,,,,,10,,62,127
3780,note_on,20,0,9,,,,,,,,,,8,,62,127
3820,note_on,40,0,10,,,,,,,,,,10,,62,0
3820,note_on,40,0,9,,,,,,,,,,8,,62,0
3840,note_on,120,0,4,,,,,,,,,,3,,74,0
3840,note_on,0,0,4,,,,,,,,,,3,,74,127
3840,note_on,20,0,10,,,,,,,,,,10,,57,127
3840,note_on,60,0,7,,,,,,,,,,6,,78,127
3840,note_on,20,0,9,,,,,,,,,,8,,57,127
3840,note_on,100,0,8,,,,,,,,,,7,,66,127
3840,note_on,100,0,3,,,,,,,,,,2,,57,127
3860,note_on,20,0,3,,,,,,,,,,2,,57,0
3860,note_on,20,0,8,,,,,,,,,,7,,66,0
3880,note_on,40,0,10,,,,,,,,,,10,,57,0
3880,note_on,40,0,9,,,,,,,,,,8,,57,0
3900,note_on,20,0,9,,,,,,,,,,8,,62,127
3900,note_on,60,0,7,,,,,,,,,,6,,78,0
3900,note_on,20,0,10,,,,,,,,,,10,,62,127
3940,note_on,40,0,9,,,,,,,,,,8,,62,0
3940,note_on,40,0,10,,,,,,,,,,10,,62,0
3960,note_on,280,0,11,,,,,,,,,,11,,43,127
3960,note_on,360,0,2,,,,,,,,,,1,,62,0
3960,note_on,0,0,2,,,,,,,,,,1,,74,0
3960,note_on,0,0,2,,,,,,,,,,1,,62,127
3960,note_on,0,0,2,,,,,,,,,,1,,74,127
3960,note_on,20,0,9,,,,,,,,,,8,,59,127
3960,note_on,100,0,3,,,,,,,,,,2,,59,127
3960,note_on,120,0,4,,,,,,,,,,3,,74,0
3960,note_on,0,0,4,,,,,,,,,,3,,74,127
3960,note_on,640,0,6,,,,,,,,,,5,,43,127
3960,note_on,60,0,7,,,,,,,,,,6,,86,127
3960,note_on,280,0,5,,,,,,,,,,4,,67,127
3960,note_on,100,0,8,,,,,,,,,,7,,74,127
3960,note_on,20,0,10,,,,,,,,,,10,,59,127
3960,note_on,0,0,1,,,,,,,,,,0,,86,127
3960,note_on,360,0,1,,,,,,,,,,0,,86,0
4000,note_on,40,0,10,,,,,,,,,,10,,59,0
4000,note_on,40,0,9,,,,,,,,,,8,,59,0
4020,note_on,20,0,10,,,,,,,,,,10,,62,127
4020,note_on,20,0,9,,,,,,,,,,8,,62,127
4040,note_on,80,0,5,,,,,,,,,,4,,67,0
4040,note_on,80,0,11,,,,,,,,,,11,,43,0
4040,note_on,80,0,6,,,,,,,,,,5,,43,0
4060,note_on,40,0,10,,,,,,,,,,10,,62,0
4060,note_on,40,0,9,,,,,,,,,,8,,62,0
4080,note_on,20,0,10,,,,,,,,,,10,,59,127
4080,note_on,20,0,9,,,,,,,,,,8,,59,127
4120,note_on,40,0,10,,,,,,,,,,10,,59,0
4120,note_on,160,0,3,,,,,,,,,,2,,59,0
4120,note_on,40,0,9,,,,,,,,,,8,,59,0
4120,note_on,160,0,8,,,,,,,,,,7,,74,0
4140,note_on,20,0,10,,,,,,,,,,10,,62,127
4140,note_on,20,0,9,,,,,,,,,,8,,62,127
4180,note_on,40,0,10,,,,,,,,,,10,,62,0
4180,note_on,40,0,9,,,,,,,,,,8,,62,0
4200,note_on,80,0,3,,,,,,,,,,2,,58,127
4200,note_on,20,0,9,,,,,,,,,,8,,58,127
4200,note_on,80,0,8,,,,,,,,,,7,,73,127
4200,note_on,0,0,7,,,,,,,,,,6,,85,127
4200,note_on,240,0,7,,,,,,,,,,6,,86,0
4200,note_on,20,0,10,,,,,,,,,,10,,58,127
4240,note_on,40,0,10,,,,,,,,,,10,,58,0
4240,note_on,40,0,9,,,,,,,,,,8,,58,0
4260,note_on,20,0,9,,,,,,,,,,8,,62,127
4260,note_on,20,0,10,,,,,,,,,,10,,62,127
4280,note_on,80,0,3,,,,,,,,,,2,,58,0
4280,note_on,80,0,8,,,,,,,,,,7,,73,0
4300,note_on,40,0,10,,,,,,,,,,10,,62,0
4300,note_on,40,0,9,,,,,,,,,,8,,62,0
4320,note_on,20,0,9,,,,,,,,,,8,,57,127
4320,note_on,120,0,7,,,,,,,,,,6,,85,0
4320,note_on,0,0,7,,,,,,,,,,6,,84,127
4320,note_on,40,0,3,,,,,,,,,,2,,57,127
4320,note_on,360,0,2,,,,,,,,,,1,,74,0
4320,note_on,0,0,4,,,,,,,,,,3,,74,127
4320,note_on,360,0,4,,,,,,,,,,3,,74,0
4320,note_on,280,0,11,,,,,,,,,,11,,38,127
4320,note_on,40,0,8,,,,,,,,,,7,,72,127
4320,note_on,360,0,1,,,,,,,,,,0,,86,0
4320,note_on,0,0,1,,,,,,,,,,0,,86,127
4320,note_on,20,0,10,,,,,,,,,,10,,57,127
4320,note_on,280,0,5,,,,,,,,,,4,,74,127
4320,note_on,0,0,2,,,,,,,,,,1,,62,0
4360,note_on,40,0,8,,,,,,,,,,7,,72,0
4360,note_on,40,0,10,,,,,,,,,,10,,57,0
4360,note_on,40,0,9,,,,,,,,,,8,,57,0
4360,note_on,40,0,3,,,,,,,,,,2,,57,0
4380,note_on,60,0,7,,,,,,,,,,6,,84,0
4380,note_on,20,0,10,,,,,,,,,,10,,62,127
4380,note_on,20,0,9,,,,,,,,,,8,,62,127
4400,note_on,80,0,5,,,,,,,,,,4,,74,0
4400,note_on,80,0,11,,,,,,,,,,11,,38,0
4420,note_on,40,0,9,,,,,,,,,,8,,62,0
4420,note_on,40,0,10,,,,,,,,,,10,,62,0
4440,note_on,20,0,9,,,,,,,,,,8,,60,127
4440,note_on,0,0,4,,,,,,,,,,3,,74,127
4440,note_on,120,0,4,,,,,,,,,,3,,74,0
4440,note_on,80,0,3,,,,,,,,,,2,,60,127
4440,note_on,20,0,10,,,,,,,,,,10,,60,127
4440,note_on,80,0,8,,,,,,,,,,7,,69,127
4440,note_on,60,0,7,,,,,,,,,,6,,81,127
4460,note_on,20,0,3,,,,,,,,,,2,,60,0
4460,note_on,20,0,8,,,,,,,,,,7,,69,0
4480,note_on,40,0,10,,,,,,,,,,10,,60,0
4480,note_on,40,0,9,,,,,,,,,,8,,60,0
4500,note_on,20,0,10,,,,,,,,,,10,,62,127
4500,note_on,60,0,7,,,,,,,,,,6,,81,0
4500,note_on,20,0,9,,,,,,,,,,8,,62,127
4540,note_on,40,0,10,,,,,,,,,,10,,62,0
4540,note_on,40,0,9,,,,,,,,,,8,,62,0
4560,note_on,60,0,7,,,,,,,,,,6,,78,127
4560,note_on,20,0,9,,,,,,,,,,8,,57,127
4560,note_on,100,0,3,,,,,,,,,,2,,57,127
4560,note_on,20,0,10,,,,,,,,,,10,,57,127
4560,note_on,0,0,4,,,,,,,,,,3,,74,127
4560,note_on,120,0,4,,,,,,,,,,3,,74,0
