tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,pitch,note,velocity
0,end_of_track,,,,,0,1,7,,,,,,,,,,
0,key_signature,,,,,0,1,7,,,,,,,Dm,,,
0,end_of_track,,,,,0,1,10,,,,,,,,,,
0,key_signature,,,,,0,1,15,,,,,,,Dm,,,
0,end_of_track,,,,,0,1,15,,,,,,,,,,
0,end_of_track,,,,,0,1,0,,,,,,,,,,
0,track_name,,,,,0,1,1,,,,,,,,,,
0,set_tempo,,,,,0,1,0,,1200000,,,,,,,,
0,sequencer_specific,,,,,0,1,0,"(0, 0, 65)",,,,,,,,,
0,program_change,,,,,0,0,1,,,,,0,0,,,,
0,control_change,,,,,0,0,1,,,121,127,0,,,,,
0,key_signature,,,,,0,1,1,,,,,,,Dm,,,
0,control_change,,,,,0,0,1,,,91,70,0,,,,,
0,control_change,,,,,0,0,1,,,0,0,0,,,,,
0,control_change,,,,,0,0,1,,,7,121,0,,,,,
0,control_change,,,,,0,0,1,,,10,79,0,,,,,
0,control_change,,,,,0,0,1,,,93,39,0,,,,,
96,pitchwheel,,,,,96,0,2,,,,,1,,,-8192,,
96,pitchwheel,,,,,96,0,1,,,,,0,,,-8192,,
384,control_change,,,,,288,0,2,,,10,53,1,,,,,
384,control_change,,,,,288,0,1,,,10,73,0,,,,,
480,control_change,,,,,96,0,2,,,91,63,1,,,,,
480,control_change,,,,,96,0,1,,,91,63,0,,,,,
576,control_change,,,,,96,0,1,,,93,40,0,,,,,
576,control_change,,,,,96,0,2,,,93,40,1,,,,,
672,program_change,,,,,96,0,2,,,,,1,0,,,,
672,program_change,,,,,96,0,1,,,,,0,0,,,,
1152,note_on,,,,,480,0,1,,,,,0,,,,69,50
1248,note_off,,,,,96,0,1,,,,,0,,,,69,100
1296,note_on,,,,,48,0,1,,,,,0,,,,65,50
1328,note_off,,,,,32,0,1,,,,,0,,,,65,100
1344,note_on,,,,,16,0,1,,,,,0,,,,70,50
1440,note_off,,,,,96,0,1,,,,,0,,,,70,100
1488,note_on,,,,,48,0,1,,,,,0,,,,67,50
1520,note_off,,,,,32,0,1,,,,,0,,,,67,100
1536,note_on,,,,,0,0,2,,,,,1,,,,57,75
1536,note_on,,,,,864,0,2,,,,,1,,,,53,75
1536,note_on,,,,,16,0,1,,,,,0,,,,72,75
1728,note_off,,,,,192,0,2,,,,,1,,,,57,100
1728,note_off,,,,,192,0,1,,,,,0,,,,72,100
1792,note_off,,,,,64,0,2,,,,,1,,,,53,100
1824,note_on,,,,,32,0,2,,,,,1,,,,60,50
1824,note_on,,,,,96,0,1,,,,,0,,,,69,50
1888,note_off,,,,,64,0,2,,,,,1,,,,60,100
1888,note_off,,,,,64,0,1,,,,,0,,,,69,100
1920,note_on,,,,,32,0,2,,,,,1,,,,53,50
1920,note_on,,,,,32,0,1,,,,,0,,,,65,50
1920,note_on,,,,,0,0,2,,,,,1,,,,57,50
2048,note_off,,,,,128,0,2,,,,,1,,,,53,100
2048,note_off,,,,,0,0,2,,,,,1,,,,57,100
2048,note_off,,,,,128,0,1,,,,,0,,,,65,100
2304,note_on,,,,,256,0,1,,,,,0,,,,74,50
2400,note_off,,,,,96,0,1,,,,,0,,,,74,100
2448,note_on,,,,,48,0,1,,,,,0,,,,70,50
2480,note_off,,,,,32,0,1,,,,,0,,,,70,100
2496,note_on,,,,,16,0,1,,,,,0,,,,76,50
2592,note_off,,,,,96,0,1,,,,,0,,,,76,100
2640,note_on,,,,,48,0,1,,,,,0,,,,72,50
2672,note_off,,,,,32,0,1,,,,,0,,,,72,100
2688,note_on,,,,,640,0,2,,,,,1,,,,57,75
2688,note_on,,,,,16,0,1,,,,,0,,,,77,75
2688,note_on,,,,,0,0,2,,,,,1,,,,60,75
2880,note_off,,,,,192,0,2,,,,,1,,,,60,100
2880,note_off,,,,,192,0,1,,,,,0,,,,77,100
2944,note_off,,,,,64,0,2,,,,,1,,,,57,100
2976,note_on,,,,,32,0,2,,,,,1,,,,65,50
2976,note_on,,,,,96,0,1,,,,,0,,,,72,50
3040,note_off,,,,,64,0,2,,,,,1,,,,65,100
3040,note_off,,,,,64,0,1,,,,,0,,,,72,100
3072,note_on,,,,,32,0,1,,,,,0,,,,69,50
3072,note_on,,,,,0,0,2,,,,,1,,,,60,50
3072,note_on,,,,,32,0,2,,,,,1,,,,57,50
3200,note_off,,,,,0,0,2,,,,,1,,,,60,100
3200,note_off,,,,,128,0,2,,,,,1,,,,57,100
3200,note_off,,,,,128,0,1,,,,,0,,,,69,100
3456,note_on,,,,,256,0,1,,,,,0,,,,77,75
3552,note_off,,,,,96,0,1,,,,,0,,,,77,100
3600,note_on,,,,,48,0,1,,,,,0,,,,72,75
3632,note_off,,,,,32,0,1,,,,,0,,,,72,100
3648,note_on,,,,,16,0,1,,,,,0,,,,79,75
3744,note_off,,,,,96,0,1,,,,,0,,,,79,100
3792,note_on,,,,,48,0,1,,,,,0,,,,76,75
3824,note_off,,,,,32,0,1,,,,,0,,,,76,100
3840,note_on,,,,,16,0,1,,,,,0,,,,81,75
3936,note_off,,,,,96,0,1,,,,,0,,,,81,100
3984,note_on,,,,,48,0,1,,,,,0,,,,79,75
4016,note_off,,,,,32,0,1,,,,,0,,,,79,100
4032,note_on,,,,,16,0,1,,,,,0,,,,77,75
4128,note_off,,,,,96,0,1,,,,,0,,,,77,100
4176,note_on,,,,,48,0,1,,,,,0,,,,76,75
4208,note_off,,,,,32,0,1,,,,,0,,,,76,100
4224,note_on,,,,,16,0,1,,,,,0,,,,77,75
4320,note_off,,,,,96,0,1,,,,,0,,,,77,100
4368,note_on,,,,,48,0,1,,,,,0,,,,72,75
4400,note_off,,,,,32,0,1,,,,,0,,,,72,100
4416,note_on,,,,,1216,0,2,,,,,1,,,,57,75
4416,note_on,,,,,0,0,2,,,,,1,,,,53,75
4432,note_on,,,,,32,0,1,,,,,0,,,,74,75
4528,note_off,,,,,96,0,1,,,,,0,,,,74,100
4544,note_off,,,,,128,0,2,,,,,1,,,,57,100
4544,note_off,,,,,0,0,2,,,,,1,,,,53,100
4560,note_on,,,,,32,0,1,,,,,0,,,,69,75
4592,note_off,,,,,32,0,1,,,,,0,,,,69,100
4608,note_on,,,,,0,0,1,,,,,0,,,,72,75
4608,note_on,,,,,64,0,2,,,,,1,,,,55,75
4608,note_on,,,,,16,0,1,,,,,0,,,,62,75
4736,note_off,,,,,0,0,1,,,,,0,,,,72,100
4736,note_off,,,,,128,0,1,,,,,0,,,,62,100
4736,note_off,,,,,128,0,2,,,,,1,,,,55,100
4800,note_on,,,,,64,0,2,,,,,1,,,,48,75
4800,note_on,,,,,0,0,1,,,,,0,,,,70,75
4800,note_on,,,,,64,0,1,,,,,0,,,,64,75
4820,note_off,,,,,20,0,1,,,,,0,,,,70,0
4824,note_on,,,,,4,0,1,,,,,0,,,,72,75
4844,note_off,,,,,20,0,1,,,,,0,,,,72,0
4848,note_on,,,,,4,0,1,,,,,0,,,,70,75
4868,note_off,,,,,20,0,1,,,,,0,,,,70,0
4872,note_on,,,,,4,0,1,,,,,0,,,,72,75
4892,note_off,,,,,20,0,1,,,,,0,,,,72,0
4896,note_on,,,,,4,0,1,,,,,0,,,,70,75
4916,note_off,,,,,20,0,1,,,,,0,,,,70,0
4920,note_on,,,,,4,0,1,,,,,0,,,,72,75
4928,note_off,,,,,128,0,2,,,,,1,,,,48,100
4928,note_off,,,,,8,0,1,,,,,0,,,,64,100
4940,note_off,,,,,12,0,1,,,,,0,,,,72,0
4944,note_on,,,,,4,0,1,,,,,0,,,,69,75
4964,note_off,,,,,20,0,1,,,,,0,,,,69,0
4968,note_on,,,,,4,0,1,,,,,0,,,,70,75
4988,note_off,,,,,20,0,1,,,,,0,,,,70,0
4992,note_on,,,,,0,0,1,,,,,0,,,,65,75
4992,note_on,,,,,64,0,2,,,,,1,,,,53,75
4992,note_on,,,,,4,0,1,,,,,0,,,,69,75
5120,note_off,,,,,128,0,2,,,,,1,,,,53,100
5180,note_off,,,,,188,0,1,,,,,0,,,,69,0
5180,note_off,,,,,0,0,1,,,,,0,,,,65,0
5376,note_on,,,,,196,0,1,,,,,0,,,,69,50
5468,note_off,,,,,92,0,1,,,,,0,,,,69,0
5472,note_on,,,,,4,0,1,,,,,0,,,,70,50
5564,note_off,,,,,92,0,1,,,,,0,,,,70,0
5568,note_on,,,,,4,0,1,,,,,0,,,,71,50
5660,note_off,,,,,92,0,1,,,,,0,,,,71,0
5664,note_on,,,,,4,0,1,,,,,0,,,,72,50
5756,note_off,,,,,92,0,1,,,,,0,,,,72,0
5760,note_on,,,,,640,0,2,,,,,1,,,,57,75
5760,note_on,,,,,0,0,2,,,,,1,,,,48,75
5760,note_on,,,,,4,0,1,,,,,0,,,,65,75
5952,note_off,,,,,192,0,1,,,,,0,,,,65,100
6016,note_off,,,,,256,0,2,,,,,1,,,,57,100
6048,note_on,,,,,96,0,1,,,,,0,,,,67,50
6080,note_off,,,,,32,0,1,,,,,0,,,,67,100
6096,note_on,,,,,16,0,1,,,,,0,,,,65,50
6128,note_off,,,,,32,0,1,,,,,0,,,,65,100
6140,note_off,,,,,124,0,2,,,,,1,,,,48,0
6144,note_on,,,,,16,0,1,,,,,0,,,,64,50
6144,note_on,,,,,4,0,2,,,,,1,,,,55,50
6144,note_on,,,,,0,0,2,,,,,1,,,,48,50
6272,note_off,,,,,128,0,2,,,,,1,,,,55,100
6272,note_off,,,,,0,0,2,,,,,1,,,,48,100
6272,note_off,,,,,128,0,1,,,,,0,,,,64,100
6336,note_on,,,,,64,0,2,,,,,1,,,,58,50
6432,note_on,,,,,160,0,1,,,,,0,,,,76,50
6464,note_off,,,,,128,0,2,,,,,1,,,,58,100
6496,note_off,,,,,64,0,1,,,,,0,,,,76,100
6528,note_on,,,,,64,0,2,,,,,1,,,,57,50
6528,note_on,,,,,32,0,1,,,,,0,,,,79,50
6592,note_off,,,,,64,0,1,,,,,0,,,,79,100
6624,note_on,,,,,32,0,1,,,,,0,,,,77,50
6656,note_off,,,,,128,0,2,,,,,1,,,,57,100
6688,note_off,,,,,64,0,1,,,,,0,,,,77,100
6720,note_on,,,,,32,0,1,,,,,0,,,,76,50
6720,note_on,,,,,0,0,2,,,,,1,,,,53,50
6720,note_on,,,,,64,0,2,,,,,1,,,,57,50
6784,note_off,,,,,64,0,1,,,,,0,,,,76,100
6816,note_on,,,,,32,0,1,,,,,0,,,,74,50
6848,note_off,,,,,0,0,2,,,,,1,,,,53,100
6848,note_off,,,,,128,0,2,,,,,1,,,,57,100
6880,note_off,,,,,64,0,1,,,,,0,,,,74,100
6912,note_on,,,,,64,0,2,,,,,1,,,,62,50
6912,note_on,,,,,32,0,1,,,,,0,,,,72,50
6912,note_on,,,,,0,0,2,,,,,1,,,,55,50
7104,note_off,,,,,192,0,1,,,,,0,,,,72,100
7200,note_on,,,,,96,0,1,,,,,0,,,,74,50
7232,note_off,,,,,32,0,1,,,,,0,,,,74,100
7248,note_on,,,,,16,0,1,,,,,0,,,,72,50
7280,note_off,,,,,32,0,1,,,,,0,,,,72,100
7296,note_off,,,,,0,0,2,,,,,1,,,,55,100
7296,note_off,,,,,384,0,2,,,,,1,,,,62,100
7296,note_on,,,,,16,0,1,,,,,0,,,,71,50
7424,note_off,,,,,128,0,1,,,,,0,,,,71,100
7488,note_on,,,,,0,0,2,,,,,1,,,,53,50
7488,note_on,,,,,192,0,2,,,,,1,,,,61,50
7584,note_on,,,,,160,0,1,,,,,0,,,,70,75
7616,note_off,,,,,0,0,2,,,,,1,,,,53,100
7616,note_off,,,,,128,0,2,,,,,1,,,,61,100
7648,note_off,,,,,64,0,1,,,,,0,,,,70,100
7680,note_on,,,,,64,0,2,,,,,1,,,,60,50
7680,note_on,,,,,32,0,1,,,,,0,,,,82,50
7680,note_on,,,,,0,0,2,,,,,1,,,,52,50
7744,note_off,,,,,64,0,1,,,,,0,,,,82,100
7776,note_on,,,,,32,0,1,,,,,0,,,,79,50
7808,note_off,,,,,128,0,2,,,,,1,,,,52,100
7840,note_off,,,,,64,0,1,,,,,0,,,,79,100
7872,note_on,,,,,64,0,2,,,,,1,,,,58,50
7872,note_on,,,,,32,0,1,,,,,0,,,,77,50
7936,note_off,,,,,64,0,1,,,,,0,,,,77,100
7936,note_off,,,,,64,0,2,,,,,1,,,,60,100
7968,note_on,,,,,32,0,1,,,,,0,,,,76,50
8000,note_off,,,,,64,0,2,,,,,1,,,,58,100
8032,note_off,,,,,64,0,1,,,,,0,,,,76,100
8064,note_on,,,,,32,0,1,,,,,0,,,,77,50
8064,note_on,,,,,0,0,2,,,,,1,,,,57,50
8064,note_on,,,,,64,0,2,,,,,1,,,,60,50
8096,note_off,,,,,32,0,1,,,,,0,,,,77,100
8112,note_on,,,,,16,0,1,,,,,0,,,,79,50
8144,note_off,,,,,32,0,1,,,,,0,,,,79,100
8160,note_on,,,,,16,0,1,,,,,0,,,,77,50
8192,note_off,,,,,32,0,1,,,,,0,,,,77,100
8208,note_on,,,,,16,0,1,,,,,0,,,,79,50
8240,note_off,,,,,32,0,1,,,,,0,,,,79,100
8256,note_on,,,,,16,0,1,,,,,0,,,,81,50
8288,note_off,,,,,32,0,1,,,,,0,,,,81,100
8304,note_on,,,,,16,0,1,,,,,0,,,,82,50
8320,note_off,,,,,0,0,2,,,,,1,,,,57,100
8320,note_off,,,,,256,0,2,,,,,1,,,,60,100
8336,note_off,,,,,32,0,1,,,,,0,,,,82,100
8352,note_on,,,,,16,0,1,,,,,0,,,,81,50
8384,note_off,,,,,32,0,1,,,,,0,,,,81,100
8400,note_on,,,,,16,0,1,,,,,0,,,,82,50
8432,note_off,,,,,32,0,1,,,,,0,,,,82,100
8448,note_on,,,,,16,0,1,,,,,0,,,,84,50
8576,note_off,,,,,128,0,1,,,,,0,,,,84,100
8640,note_on,,,,,320,0,2,,,,,1,,,,45,50
8688,note_on,,,,,0,0,1,,,,,0,,,,65,50
8688,note_on,,,,,112,0,1,,,,,0,,,,72,50
8752,note_off,,,,,0,0,1,,,,,0,,,,65,100
8752,note_off,,,,,64,0,1,,,,,0,,,,72,100
8768,note_off,,,,,128,0,2,,,,,1,,,,45,100
8832,note_on,,,,,80,0,1,,,,,0,,,,76,50
8832,note_on,,,,,64,0,2,,,,,1,,,,46,50
8876,note_off,,,,,44,0,1,,,,,0,,,,76,0
8880,note_on,,,,,0,0,1,,,,,0,,,,65,50
8880,note_on,,,,,4,0,1,,,,,0,,,,74,50
8960,note_off,,,,,128,0,2,,,,,1,,,,46,100
9008,note_off,,,,,0,0,1,,,,,0,,,,65,100
9008,note_off,,,,,128,0,1,,,,,0,,,,74,100
9024,note_on,,,,,16,0,1,,,,,0,,,,72,50
9024,note_on,,,,,64,0,2,,,,,1,,,,50,50
9068,note_off,,,,,44,0,1,,,,,0,,,,72,0
9072,note_on,,,,,4,0,1,,,,,0,,,,70,50
9072,note_on,,,,,0,0,1,,,,,0,,,,65,50
9152,note_off,,,,,128,0,2,,,,,1,,,,50,100
9200,note_off,,,,,128,0,1,,,,,0,,,,70,100
9200,note_off,,,,,0,0,1,,,,,0,,,,65,100
9216,note_on,,,,,0,0,1,,,,,0,,,,65,75
9216,note_on,,,,,64,0,2,,,,,1,,,,48,75
9216,note_on,,,,,16,0,1,,,,,0,,,,69,75
9408,note_off,,,,,192,0,1,,,,,0,,,,69,100
9472,note_off,,,,,64,0,1,,,,,0,,,,65,100
9504,note_on,,,,,32,0,1,,,,,0,,,,70,75
9536,note_off,,,,,32,0,1,,,,,0,,,,70,100
9552,note_on,,,,,16,0,1,,,,,0,,,,69,75
9584,note_off,,,,,32,0,1,,,,,0,,,,69,100
9600,note_on,,,,,16,0,1,,,,,0,,,,67,75
9600,note_on,,,,,0,0,1,,,,,0,,,,64,75
9600,note_off,,,,,384,0,2,,,,,1,,,,48,100
9792,note_on,,,,,192,0,2,,,,,1,,,,46,75
9856,note_off,,,,,0,0,1,,,,,0,,,,64,100
9856,note_off,,,,,256,0,1,,,,,0,,,,67,100
9920,note_off,,,,,128,0,2,,,,,1,,,,46,100
9984,note_on,,,,,64,0,2,,,,,1,,,,45,75
10112,note_off,,,,,128,0,2,,,,,1,,,,45,100
10176,note_on,,,,,64,0,2,,,,,1,,,,43,75
10304,note_off,,,,,128,0,2,,,,,1,,,,43,100
10368,note_on,,,,,64,0,2,,,,,1,,,,41,50
10368,note_on,,,,,512,0,1,,,,,0,,,,69,50
10464,note_off,,,,,96,0,1,,,,,0,,,,69,100
10496,note_off,,,,,128,0,2,,,,,1,,,,41,100
10512,note_on,,,,,48,0,1,,,,,0,,,,65,50
10544,note_off,,,,,32,0,1,,,,,0,,,,65,100
10560,note_on,,,,,16,0,1,,,,,0,,,,70,50
10656,note_off,,,,,96,0,1,,,,,0,,,,70,100
10704,note_on,,,,,48,0,1,,,,,0,,,,67,50
10736,note_off,,,,,32,0,1,,,,,0,,,,67,100
10752,note_on,,,,,0,0,2,,,,,1,,,,53,75
10752,note_on,,,,,16,0,1,,,,,0,,,,72,75
10752,note_on,,,,,256,0,2,,,,,1,,,,57,75
10944,note_off,,,,,192,0,1,,,,,0,,,,72,100
10944,note_off,,,,,192,0,2,,,,,1,,,,57,100
11008,note_off,,,,,64,0,2,,,,,1,,,,53,100
11040,note_on,,,,,96,0,1,,,,,0,,,,69,50
11040,note_on,,,,,32,0,2,,,,,1,,,,60,50
11104,note_off,,,,,64,0,2,,,,,1,,,,60,100
11104,note_off,,,,,64,0,1,,,,,0,,,,69,100
11136,note_on,,,,,0,0,2,,,,,1,,,,57,50
11136,note_on,,,,,32,0,1,,,,,0,,,,65,50
11136,note_on,,,,,32,0,2,,,,,1,,,,53,50
11264,note_off,,,,,0,0,2,,,,,1,,,,57,100
11264,note_off,,,,,128,0,2,,,,,1,,,,53,100
11264,note_off,,,,,128,0,1,,,,,0,,,,65,100
11520,note_on,,,,,256,0,1,,,,,0,,,,74,50
11616,note_off,,,,,96,0,1,,,,,0,,,,74,100
11664,note_on,,,,,48,0,1,,,,,0,,,,70,50
11696,note_off,,,,,32,0,1,,,,,0,,,,70,100
11712,note_on,,,,,16,0,1,,,,,0,,,,76,50
11808,note_off,,,,,96,0,1,,,,,0,,,,76,100
11856,note_on,,,,,48,0,1,,,,,0,,,,72,50
11888,note_off,,,,,32,0,1,,,,,0,,,,72,100
11904,note_on,,,,,0,0,2,,,,,1,,,,60,75
11904,note_on,,,,,640,0,2,,,,,1,,,,57,75
11904,note_on,,,,,16,0,1,,,,,0,,,,77,75
12096,note_off,,,,,192,0,2,,,,,1,,,,60,100
12096,note_off,,,,,192,0,1,,,,,0,,,,77,100
12160,note_off,,,,,64,0,2,,,,,1,,,,57,100
12192,note_on,,,,,32,0,2,,,,,1,,,,65,50
12192,note_on,,,,,96,0,1,,,,,0,,,,72,50
12256,note_off,,,,,64,0,1,,,,,0,,,,72,100
12256,note_off,,,,,64,0,2,,,,,1,,,,65,100
12288,note_on,,,,,0,0,2,,,,,1,,,,57,50
12288,note_on,,,,,32,0,2,,,,,1,,,,60,50
12288,note_on,,,,,32,0,1,,,,,0,,,,69,50
12416,note_off,,,,,128,0,1,,,,,0,,,,69,100
12416,note_off,,,,,0,0,2,,,,,1,,,,57,100
12416,note_off,,,,,128,0,2,,,,,1,,,,60,100
12672,note_on,,,,,256,0,1,,,,,0,,,,84,75
12768,note_off,,,,,96,0,1,,,,,0,,,,84,100
12816,note_on,,,,,48,0,1,,,,,0,,,,81,75
12848,note_off,,,,,32,0,1,,,,,0,,,,81,100
12864,note_on,,,,,16,0,1,,,,,0,,,,82,75
12960,note_off,,,,,96,0,1,,,,,0,,,,82,100
13008,note_on,,,,,48,0,1,,,,,0,,,,79,75
13040,note_off,,,,,32,0,1,,,,,0,,,,79,100
13056,note_on,,,,,0,0,1,,,,,0,,,,72,75
13056,note_on,,,,,16,0,1,,,,,0,,,,81,75
13152,note_off,,,,,96,0,1,,,,,0,,,,81,100
13152,note_off,,,,,0,0,1,,,,,0,,,,72,100
13200,note_on,,,,,0,0,1,,,,,0,,,,69,75
13200,note_on,,,,,48,0,1,,,,,0,,,,77,75
13232,note_off,,,,,32,0,1,,,,,0,,,,77,100
13232,note_off,,,,,0,0,1,,,,,0,,,,69,100
13248,note_on,,,,,16,0,1,,,,,0,,,,79,75
13248,note_on,,,,,0,0,1,,,,,0,,,,70,75
13344,note_off,,,,,96,0,1,,,,,0,,,,79,100
13344,note_off,,,,,0,0,1,,,,,0,,,,70,100
13392,note_on,,,,,48,0,1,,,,,0,,,,76,75
13392,note_on,,,,,0,0,1,,,,,0,,,,67,75
13424,note_off,,,,,32,0,1,,,,,0,,,,76,100
13424,note_off,,,,,0,0,1,,,,,0,,,,67,100
13440,note_on,,,,,16,0,1,,,,,0,,,,77,75
13440,note_on,,,,,0,0,1,,,,,0,,,,69,75
13536,note_off,,,,,96,0,1,,,,,0,,,,77,100
13568,note_off,,,,,32,0,1,,,,,0,,,,69,100
13584,note_on,,,,,16,0,1,,,,,0,,,,72,75
13616,note_off,,,,,32,0,1,,,,,0,,,,72,100
13632,note_on,,,,,0,0,1,,,,,0,,,,66,75
13632,note_on,,,,,16,0,1,,,,,0,,,,74,75
13728,note_off,,,,,96,0,1,,,,,0,,,,74,100
13760,note_off,,,,,32,0,1,,,,,0,,,,66,100
13776,note_on,,,,,16,0,1,,,,,0,,,,69,75
13808,note_off,,,,,32,0,1,,,,,0,,,,69,100
13824,note_on,,,,,16,0,1,,,,,0,,,,72,75
13824,note_on,,,,,0,0,1,,,,,0,,,,67,75
13952,note_off,,,,,0,0,1,,,,,0,,,,67,100
13952,note_off,,,,,128,0,1,,,,,0,,,,72,100
14016,note_on,,,,,64,0,1,,,,,0,,,,70,75
14016,note_on,,,,,0,0,1,,,,,0,,,,64,75
14036,note_off,,,,,20,0,1,,,,,0,,,,70,0
14040,note_on,,,,,4,0,1,,,,,0,,,,72,75
14060,note_off,,,,,20,0,1,,,,,0,,,,72,0
14064,note_on,,,,,4,0,1,,,,,0,,,,70,75
14084,note_off,,,,,20,0,1,,,,,0,,,,70,0
14088,note_on,,,,,4,0,1,,,,,0,,,,72,75
14108,note_off,,,,,20,0,1,,,,,0,,,,72,0
14112,note_on,,,,,4,0,1,,,,,0,,,,70,75
14132,note_off,,,,,20,0,1,,,,,0,,,,70,0
14136,note_on,,,,,4,0,1,,,,,0,,,,72,75
14144,note_off,,,,,8,0,1,,,,,0,,,,64,100
14156,note_off,,,,,12,0,1,,,,,0,,,,72,0
14160,note_on,,,,,4,0,1,,,,,0,,,,69,75
14180,note_off,,,,,20,0,1,,,,,0,,,,69,0
14184,note_on,,,,,4,0,1,,,,,0,,,,70,75
14204,note_off,,,,,20,0,1,,,,,0,,,,70,0
14208,note_on,,,,,4,0,1,,,,,0,,,,69,75
14208,note_on,,,,,0,0,1,,,,,0,,,,65,75
14336,note_off,,,,,128,0,1,,,,,0,,,,69,100
14336,note_off,,,,,0,0,1,,,,,0,,,,65,100
14592,note_on,,,,,256,0,1,,,,,0,,,,69,50
14656,note_off,,,,,64,0,1,,,,,0,,,,69,100
14688,note_on,,,,,32,0,1,,,,,0,,,,70,50
14752,note_off,,,,,64,0,1,,,,,0,,,,70,100
14784,note_on,,,,,32,0,1,,,,,0,,,,71,50
14848,note_off,,,,,64,0,1,,,,,0,,,,71,100
14880,note_on,,,,,32,0,1,,,,,0,,,,72,50
14944,note_off,,,,,64,0,1,,,,,0,,,,72,100
14976,note_on,,,,,32,0,1,,,,,0,,,,65,75
14976,note_on,,,,,2560,0,2,,,,,1,,,,57,75
14976,note_on,,,,,0,0,2,,,,,1,,,,48,75
15168,note_off,,,,,192,0,1,,,,,0,,,,65,100
15232,note_off,,,,,0,0,2,,,,,1,,,,48,100
15232,note_off,,,,,256,0,2,,,,,1,,,,57,100
15264,note_on,,,,,96,0,1,,,,,0,,,,67,50
15296,note_off,,,,,32,0,1,,,,,0,,,,67,100
15312,note_on,,,,,16,0,1,,,,,0,,,,65,50
15344,note_off,,,,,32,0,1,,,,,0,,,,65,100
15360,note_on,,,,,0,0,2,,,,,1,,,,48,50
15360,note_on,,,,,128,0,2,,,,,1,,,,55,50
15360,note_on,,,,,16,0,1,,,,,0,,,,64,50
15488,note_off,,,,,0,0,2,,,,,1,,,,48,100
15488,note_off,,,,,128,0,2,,,,,1,,,,55,100
15488,note_off,,,,,128,0,1,,,,,0,,,,64,100
15648,note_on,,,,,160,0,1,,,,,0,,,,76,50
15712,note_off,,,,,64,0,1,,,,,0,,,,76,100
15744,note_on,,,,,32,0,1,,,,,0,,,,79,50
15808,note_off,,,,,64,0,1,,,,,0,,,,79,100
15840,note_on,,,,,32,0,1,,,,,0,,,,77,50
15904,note_off,,,,,64,0,1,,,,,0,,,,77,100
15920,note_on,,,,,16,0,1,,,,,0,,,,76,50
15984,note_off,,,,,64,0,1,,,,,0,,,,76,100
16032,note_on,,,,,48,0,1,,,,,0,,,,74,50
16096,note_off,,,,,64,0,1,,,,,0,,,,74,100
16128,note_on,,,,,640,0,2,,,,,1,,,,62,75
16128,note_on,,,,,32,0,1,,,,,0,,,,72,75
16128,note_on,,,,,0,0,2,,,,,1,,,,55,75
16192,note_off,,,,,64,0,1,,,,,0,,,,72,100
16224,note_on,,,,,32,0,1,,,,,0,,,,71,50
16256,note_off,,,,,128,0,2,,,,,1,,,,62,100
16256,note_off,,,,,0,0,2,,,,,1,,,,55,100
16288,note_off,,,,,64,0,1,,,,,0,,,,71,100
16316,note_on,,,,,28,0,1,,,,,0,,,,70,50
16320,note_on,,,,,0,0,2,,,,,1,,,,52,50
