tick,type,data,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,port,key,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,control,value,channel,program,note,velocity
0,control_change,,0,0,18,,,,,,,,,,,,,,10,48,12,,,
0,control_change,,0,0,18,,,,,,,,,,,,,,7,96,12,,,
0,program_change,,0,0,18,,,,,,,,,,,,,,,,12,70,,
0,midi_port,,0,1,18,,,,,,,0,,,,,,,,,,,,
0,midi_port,,0,1,15,,,,,,,0,,,,,,,,,,,,
0,track_name,,0,1,15,,,,,,,,,,,,,,,,,,,
0,midi_port,,0,1,11,,,,,,,0,,,,,,,,,,,,
0,note_on,,0,0,14,,,,,,,,,,,,,,,,7,,50,66
0,track_name,,0,1,13,,,,,,,,,,,,,,,,,,,
0,track_name,,0,1,9,,,,,,,,,,,,,,,,,,,
0,midi_port,,0,1,9,,,,,,,0,,,,,,,,,,,,
0,control_change,,0,0,9,,,,,,,,,,,,,,7,96,3,,,
0,control_change,,0,0,9,,,,,,,,,,,,,,10,96,3,,,
0,control_change,,0,0,9,,,,,,,,,,,,,,11,127,3,,,
0,program_change,,0,0,9,,,,,,,,,,,,,,,,3,57,,
0,control_change,,0,0,12,,,,,,,,,,,,,,11,127,5,,,
0,control_change,,0,0,12,,,,,,,,,,,,,,10,24,5,,,
0,control_change,,0,0,12,,,,,,,,,,,,,,7,96,5,,,
0,program_change,,0,0,12,,,,,,,,,,,,,,,,5,48,,
0,midi_port,,0,1,12,,,,,,,0,,,,,,,,,,,,
0,track_name,,0,1,12,,,,,,,,,,,,,,,,,,,
0,track_name,,0,1,10,,,,,,,,,,,,,,,,,,,
0,midi_port,,0,1,10,,,,,,,0,,,,,,,,,,,,
0,control_change,,0,0,10,,,,,,,,,,,,,,7,96,3,,,
0,control_change,,0,0,10,,,,,,,,,,,,,,10,96,3,,,
0,control_change,,0,0,10,,,,,,,,,,,,,,11,127,3,,,
0,program_change,,0,0,10,,,,,,,,,,,,,,,,3,57,,
0,control_change,,0,0,11,,,,,,,,,,,,,,11,127,4,,,
0,control_change,,0,0,11,,,,,,,,,,,,,,10,48,4,,,
0,control_change,,0,0,11,,,,,,,,,,,,,,7,96,4,,,
0,program_change,,0,0,11,,,,,,,,,,,,,,,,4,48,,
0,midi_port,,0,1,13,,,,,,,0,,,,,,,,,,,,
0,program_change,,0,0,21,,,,,,,,,,,,,,,,15,19,,
0,program_change,,0,0,13,,,,,,,,,,,,,,,,6,48,,
0,control_change,,0,0,13,,,,,,,,,,,,,,10,80,6,,,
0,control_change,,0,0,14,,,,,,,,,,,,,,11,127,7,,,
0,control_change,,0,0,14,,,,,,,,,,,,,,10,96,7,,,
0,control_change,,0,0,14,,,,,,,,,,,,,,7,96,7,,,
0,program_change,,0,0,14,,,,,,,,,,,,,,,,7,48,,
0,midi_port,,0,1,14,,,,,,,0,,,,,,,,,,,,
0,track_name,,0,1,14,,,,,,,,,,,,,,,,,,,
0,track_name,,0,1,7,,,,,,,,,,,,,,,,,,,
0,midi_port,,0,1,7,,,,,,,0,,,,,,,,,,,,
0,program_change,,0,0,7,,,,,,,,,,,,,,,,2,56,,
0,control_change,,0,0,7,,,,,,,,,,,,,,7,96,2,,,
0,control_change,,0,0,7,,,,,,,,,,,,,,10,60,2,,,
0,control_change,,0,0,7,,,,,,,,,,,,,,11,127,2,,,
0,note_on,,0,0,7,,,,,,,,,,,,,,,,2,,62,72
0,note_on,,0,0,7,,,,,,,,,,,,,,,,2,,74,72
0,track_name,,0,1,8,,,,,,,,,,,,,,,,,,,
0,midi_port,,0,1,8,,,,,,,0,,,,,,,,,,,,
0,control_change,,0,0,8,,,,,,,,,,,,,,7,96,3,,,
0,control_change,,0,0,8,,,,,,,,,,,,,,10,96,3,,,
0,control_change,,0,0,8,,,,,,,,,,,,,,11,127,3,,,
0,program_change,,0,0,8,,,,,,,,,,,,,,,,3,57,,
0,note_on,,0,0,13,,,,,,,,,,,,,,,,6,,57,66
0,note_on,,0,0,13,,,,,,,,,,,,,,,,6,,53,66
0,control_change,,0,0,13,,,,,,,,,,,,,,11,127,6,,,
0,control_change,,0,0,13,,,,,,,,,,,,,,7,96,6,,,
0,note_on,,0,0,21,,,,,,,,,,,,,,,,15,,50,66
0,track_name,,0,1,11,,,,,,,,,,,,,,,,,,,
0,end_of_track,,0,1,1,,,,,,,,,,,,,,,,,,,
0,track_name,,0,1,5,,,,,,,,,,,,,,,,,,,
0,end_of_track,,0,1,4,,,,,,,,,,,,,,,,,,,
0,midi_port,,0,1,4,,,,,,,0,,,,,,,,,,,,
0,end_of_track,,0,1,3,,,,,,,,,,,,,,,,,,,
0,midi_port,,0,1,3,,,,,,,0,,,,,,,,,,,,
0,track_name,,0,1,3,,,,,,,,,,,,,,,,,,,
0,smpte_offset,,0,1,0,25,32,0,3,0,0,,,,,,,,,,,,,
0,end_of_track,,0,1,2,,,,,,,,,,,,,,,,,,,
0,track_name,,0,1,2,,,,,,,,,,,,,,,,,,,
0,midi_port,,0,1,1,,,,,,,0,,,,,,,,,,,,
0,key_signature,,0,1,0,,,,,,,,F,,,,,,,,,,,
0,set_tempo,,0,1,0,,,,,,,,,923076,,,,,,,,,,
0,time_signature,,0,1,0,,,,,,,,,,3,4,24,8,,,,,,
0,track_name,,0,1,1,,,,,,,,,,,,,,,,,,,
0,midi_port,,0,1,2,,,,,,,0,,,,,,,,,,,,
0,instrument_name,,0,1,0,,,,,,,,,,,,,,,,,,,
0,midi_port,,0,1,0,,,,,,,0,,,,,,,,,,,,
0,midi_port,,0,1,5,,,,,,,0,,,,,,,,,,,,
0,control_change,,0,0,5,,,,,,,,,,,,,,11,127,0,,,
0,control_change,,0,0,5,,,,,,,,,,,,,,7,96,0,,,
0,control_change,,0,0,5,,,,,,,,,,,,,,10,75,0,,,
0,program_change,,0,0,5,,,,,,,,,,,,,,,,0,71,,
0,note_on,,0,0,5,,,,,,,,,,,,,,,,0,,69,72
0,note_on,,0,0,5,,,,,,,,,,,,,,,,0,,65,72
0,track_name,,0,1,0,,,,,,,,,,,,,,,,,,,
60,note_on,,60,0,12,,,,,,,,,,,,,,,,5,,57,66
60,note_on,,60,0,11,,,,,,,,,,,,,,,,4,,57,66
119,note_on,,119,0,14,,,,,,,,,,,,,,,,7,,50,0
119,note_on,,119,0,21,,,,,,,,,,,,,,,,15,,50,0
119,note_on,,0,0,13,,,,,,,,,,,,,,,,6,,57,0
119,note_on,,119,0,13,,,,,,,,,,,,,,,,6,,53,0
119,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,57,0
119,note_on,,59,0,12,,,,,,,,,,,,,,,,5,,57,0
119,note_on,,119,0,15,,,,,,,,,,,,,,,,8,,38,0
120,note_on,,0,0,13,,,,,,,,,,,,,,,,6,,57,66
120,note_on,,1,0,14,,,,,,,,,,,,,,,,7,,50,66
120,note_on,,1,0,13,,,,,,,,,,,,,,,,6,,53,66
120,note_on,,1,0,12,,,,,,,,,,,,,,,,5,,69,66
120,note_on,,1,0,21,,,,,,,,,,,,,,,,15,,50,66
120,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,69,66
120,note_on,,1,0,15,,,,,,,,,,,,,,,,8,,38,66
179,note_on,,59,0,12,,,,,,,,,,,,,,,,5,,69,0
179,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,69,0
180,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,68,66
180,note_on,,1,0,12,,,,,,,,,,,,,,,,5,,68,66
239,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,53,0
239,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,68,0
239,note_on,,59,0,12,,,,,,,,,,,,,,,,5,,68,0
239,note_on,,119,0,21,,,,,,,,,,,,,,,,15,,50,0
239,note_on,,0,0,7,,,,,,,,,,,,,,,,2,,74,0
239,note_on,,239,0,7,,,,,,,,,,,,,,,,2,,62,0
239,note_on,,119,0,13,,,,,,,,,,,,,,,,6,,53,0
239,note_on,,0,0,13,,,,,,,,,,,,,,,,6,,57,0
239,note_on,,119,0,14,,,,,,,,,,,,,,,,7,,50,0
239,note_on,,0,0,5,,,,,,,,,,,,,,,,0,,65,0
239,note_on,,239,0,5,,,,,,,,,,,,,,,,0,,69,0
239,note_on,,239,0,20,,,,,,,,,,,,,,,,14,,50,0
239,note_on,,119,0,15,,,,,,,,,,,,,,,,8,,38,0
239,note_on,,239,0,6,,,,,,,,,,,,,,,,1,,57,0
240,note_on,,1,0,13,,,,,,,,,,,,,,,,6,,53,48
240,note_on,,0,0,13,,,,,,,,,,,,,,,,6,,57,48
240,note_on,,1,0,14,,,,,,,,,,,,,,,,7,,50,48
240,note_on,,1,0,15,,,,,,,,,,,,,,,,8,,38,48
240,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,70,48
240,note_on,,1,0,21,,,,,,,,,,,,,,,,15,,50,48
240,note_on,,1,0,12,,,,,,,,,,,,,,,,5,,70,48
299,note_on,,59,0,12,,,,,,,,,,,,,,,,5,,70,0
299,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,70,0
300,note_on,,1,0,12,,,,,,,,,,,,,,,,5,,69,48
300,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,69,48
359,note_on,,59,0,12,,,,,,,,,,,,,,,,5,,69,0
359,note_on,,119,0,14,,,,,,,,,,,,,,,,7,,50,0
359,note_on,,119,0,21,,,,,,,,,,,,,,,,15,,50,0
359,note_on,,0,0,13,,,,,,,,,,,,,,,,6,,57,0
359,note_on,,119,0,13,,,,,,,,,,,,,,,,6,,53,0
359,note_on,,119,0,15,,,,,,,,,,,,,,,,8,,38,0
359,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,69,0
360,note_on,,0,0,13,,,,,,,,,,,,,,,,6,,53,48
360,note_on,,1,0,12,,,,,,,,,,,,,,,,5,,67,48
360,note_on,,1,0,15,,,,,,,,,,,,,,,,8,,38,48
360,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,67,48
360,note_on,,1,0,13,,,,,,,,,,,,,,,,6,,57,48
360,note_on,,1,0,21,,,,,,,,,,,,,,,,15,,50,48
360,note_on,,1,0,14,,,,,,,,,,,,,,,,7,,50,48
419,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,67,0
419,note_on,,59,0,12,,,,,,,,,,,,,,,,5,,67,0
420,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,65,48
420,note_on,,1,0,12,,,,,,,,,,,,,,,,5,,65,48
479,note_on,,0,0,13,,,,,,,,,,,,,,,,6,,53,0
479,note_on,,119,0,21,,,,,,,,,,,,,,,,15,,50,0
479,note_on,,119,0,13,,,,,,,,,,,,,,,,6,,57,0
479,note_on,,119,0,14,,,,,,,,,,,,,,,,7,,50,0
479,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,65,0
479,note_on,,59,0,12,,,,,,,,,,,,,,,,5,,65,0
479,note_on,,119,0,15,,,,,,,,,,,,,,,,8,,38,0
480,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,64,48
480,note_on,,1,0,12,,,,,,,,,,,,,,,,5,,64,48
480,note_on,,0,0,13,,,,,,,,,,,,,,,,6,,53,48
480,note_on,,1,0,13,,,,,,,,,,,,,,,,6,,57,48
480,note_on,,1,0,15,,,,,,,,,,,,,,,,8,,38,48
480,note_on,,1,0,14,,,,,,,,,,,,,,,,7,,50,48
480,note_on,,1,0,21,,,,,,,,,,,,,,,,15,,50,48
539,note_on,,59,0,12,,,,,,,,,,,,,,,,5,,64,0
539,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,64,0
540,note_on,,1,0,12,,,,,,,,,,,,,,,,5,,62,48
540,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,62,48
599,note_on,,119,0,13,,,,,,,,,,,,,,,,6,,57,0
599,note_on,,119,0,14,,,,,,,,,,,,,,,,7,,50,0
599,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,62,0
599,note_on,,0,0,13,,,,,,,,,,,,,,,,6,,53,0
599,note_on,,59,0,12,,,,,,,,,,,,,,,,5,,62,0
599,note_on,,119,0,15,,,,,,,,,,,,,,,,8,,38,0
599,note_on,,119,0,21,,,,,,,,,,,,,,,,15,,50,0
600,note_on,,1,0,12,,,,,,,,,,,,,,,,5,,61,48
600,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,61,48
600,note_on,,1,0,14,,,,,,,,,,,,,,,,7,,50,48
600,note_on,,1,0,21,,,,,,,,,,,,,,,,15,,50,48
600,note_on,,1,0,15,,,,,,,,,,,,,,,,8,,38,48
600,note_on,,1,0,13,,,,,,,,,,,,,,,,6,,53,48
600,note_on,,0,0,13,,,,,,,,,,,,,,,,6,,57,48
659,note_on,,59,0,12,,,,,,,,,,,,,,,,5,,61,0
659,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,61,0
660,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,62,48
660,note_on,,1,0,12,,,,,,,,,,,,,,,,5,,62,48
719,note_on,,0,0,13,,,,,,,,,,,,,,,,6,,57,0
719,note_on,,119,0,13,,,,,,,,,,,,,,,,6,,53,0
719,note_on,,119,0,14,,,,,,,,,,,,,,,,7,,50,0
719,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,62,0
719,note_on,,119,0,15,,,,,,,,,,,,,,,,8,,38,0
719,note_on,,59,0,12,,,,,,,,,,,,,,,,5,,62,0
719,note_on,,119,0,21,,,,,,,,,,,,,,,,15,,50,0
720,note_on,,481,0,6,,,,,,,,,,,,,,,,1,,57,72
720,note_on,,1,0,21,,,,,,,,,,,,,,,,15,,50,66
720,note_on,,0,0,7,,,,,,,,,,,,,,,,2,,74,72
720,note_on,,481,0,7,,,,,,,,,,,,,,,,2,,62,72
720,note_on,,0,0,13,,,,,,,,,,,,,,,,6,,57,66
720,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,53,72
720,note_on,,1,0,14,,,,,,,,,,,,,,,,7,,50,66
720,note_on,,481,0,20,,,,,,,,,,,,,,,,14,,50,72
720,note_on,,1,0,15,,,,,,,,,,,,,,,,8,,38,66
720,note_on,,1,0,13,,,,,,,,,,,,,,,,6,,53,66
720,note_on,,481,0,5,,,,,,,,,,,,,,,,0,,69,72
720,note_on,,0,0,5,,,,,,,,,,,,,,,,0,,65,72
780,note_on,,61,0,12,,,,,,,,,,,,,,,,5,,57,66
780,note_on,,61,0,11,,,,,,,,,,,,,,,,4,,57,66
839,note_on,,119,0,15,,,,,,,,,,,,,,,,8,,38,0
839,note_on,,119,0,21,,,,,,,,,,,,,,,,15,,50,0
839,note_on,,119,0,14,,,,,,,,,,,,,,,,7,,50,0
839,note_on,,119,0,13,,,,,,,,,,,,,,,,6,,53,0
839,note_on,,0,0,13,,,,,,,,,,,,,,,,6,,57,0
839,note_on,,59,0,12,,,,,,,,,,,,,,,,5,,57,0
839,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,57,0
840,note_on,,1,0,12,,,,,,,,,,,,,,,,5,,69,66
840,note_on,,1,0,15,,,,,,,,,,,,,,,,8,,38,66
840,note_on,,1,0,14,,,,,,,,,,,,,,,,7,,50,66
840,note_on,,1,0,13,,,,,,,,,,,,,,,,6,,57,66
840,note_on,,0,0,13,,,,,,,,,,,,,,,,6,,53,66
840,note_on,,1,0,21,,,,,,,,,,,,,,,,15,,50,66
840,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,69,66
899,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,69,0
899,note_on,,59,0,12,,,,,,,,,,,,,,,,5,,69,0
900,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,68,66
900,note_on,,1,0,12,,,,,,,,,,,,,,,,5,,68,66
959,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,68,0
959,note_on,,239,0,5,,,,,,,,,,,,,,,,0,,69,0
959,note_on,,0,0,5,,,,,,,,,,,,,,,,0,,65,0
959,note_on,,0,0,7,,,,,,,,,,,,,,,,2,,74,0
959,note_on,,239,0,7,,,,,,,,,,,,,,,,2,,62,0
959,note_on,,119,0,14,,,,,,,,,,,,,,,,7,,50,0
959,note_on,,59,0,12,,,,,,,,,,,,,,,,5,,68,0
959,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,53,0
959,note_on,,239,0,6,,,,,,,,,,,,,,,,1,,57,0
959,note_on,,0,0,13,,,,,,,,,,,,,,,,6,,53,0
959,note_on,,119,0,13,,,,,,,,,,,,,,,,6,,57,0
959,note_on,,119,0,15,,,,,,,,,,,,,,,,8,,38,0
959,note_on,,239,0,20,,,,,,,,,,,,,,,,14,,50,0
959,note_on,,119,0,21,,,,,,,,,,,,,,,,15,,50,0
960,note_on,,960,0,17,,,,,,,,,,,,,,,,11,,65,88
960,note_on,,960,0,10,,,,,,,,,,,,,,,,3,,50,72
960,note_on,,960,0,16,,,,,,,,,,,,,,,,10,,69,88
960,note_on,,1,0,21,,,,,,,,,,,,,,,,15,,50,48
960,note_on,,1,0,12,,,,,,,,,,,,,,,,5,,70,48
960,note_on,,1,0,15,,,,,,,,,,,,,,,,8,,38,48
960,note_on,,1,0,13,,,,,,,,,,,,,,,,6,,57,48
960,note_on,,960,0,9,,,,,,,,,,,,,,,,3,,62,72
960,note_on,,960,0,18,,,,,,,,,,,,,,,,12,,62,88
960,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,70,48
960,note_on,,0,0,13,,,,,,,,,,,,,,,,6,,53,48
960,note_on,,960,0,8,,,,,,,,,,,,,,,,3,,65,72
960,note_on,,960,0,19,,,,,,,,,,,,,,,,13,,50,88
960,note_on,,1,0,14,,,,,,,,,,,,,,,,7,,50,48
1019,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,70,0
1019,note_on,,59,0,12,,,,,,,,,,,,,,,,5,,70,0
1020,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,69,48
1020,note_on,,1,0,12,,,,,,,,,,,,,,,,5,,69,48
1079,note_on,,59,0,12,,,,,,,,,,,,,,,,5,,69,0
1079,note_on,,119,0,15,,,,,,,,,,,,,,,,8,,38,0
1079,note_on,,119,0,21,,,,,,,,,,,,,,,,15,,50,0
1079,note_on,,119,0,13,,,,,,,,,,,,,,,,6,,57,0
1079,note_on,,0,0,13,,,,,,,,,,,,,,,,6,,53,0
1079,note_on,,119,0,14,,,,,,,,,,,,,,,,7,,50,0
1079,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,69,0
1080,note_on,,1,0,14,,,,,,,,,,,,,,,,7,,50,48
1080,note_on,,0,0,13,,,,,,,,,,,,,,,,6,,57,48
1080,note_on,,1,0,13,,,,,,,,,,,,,,,,6,,53,48
1080,note_on,,1,0,21,,,,,,,,,,,,,,,,15,,50,48
1080,note_on,,1,0,15,,,,,,,,,,,,,,,,8,,38,48
1080,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,67,48
1080,note_on,,1,0,12,,,,,,,,,,,,,,,,5,,67,48
1139,note_on,,59,0,12,,,,,,,,,,,,,,,,5,,67,0
1139,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,67,0
1140,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,65,48
1140,note_on,,1,0,12,,,,,,,,,,,,,,,,5,,65,48
1199,note_on,,239,0,19,,,,,,,,,,,,,,,,13,,50,0
1199,note_on,,119,0,14,,,,,,,,,,,,,,,,7,,50,0
1199,note_on,,239,0,17,,,,,,,,,,,,,,,,11,,65,0
1199,note_on,,119,0,15,,,,,,,,,,,,,,,,8,,38,0
1199,note_on,,239,0,18,,,,,,,,,,,,,,,,12,,62,0
1199,note_on,,59,0,12,,,,,,,,,,,,,,,,5,,65,0
1199,note_on,,119,0,21,,,,,,,,,,,,,,,,15,,50,0
1199,note_on,,239,0,16,,,,,,,,,,,,,,,,10,,69,0
1199,note_on,,239,0,10,,,,,,,,,,,,,,,,3,,50,0
1199,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,65,0
1199,note_on,,119,0,13,,,,,,,,,,,,,,,,6,,53,0
1199,note_on,,0,0,13,,,,,,,,,,,,,,,,6,,57,0
1199,note_on,,239,0,9,,,,,,,,,,,,,,,,3,,62,0
1199,note_on,,239,0,8,,,,,,,,,,,,,,,,3,,65,0
1200,note_on,,1,0,8,,,,,,,,,,,,,,,,3,,65,72
1200,note_on,,1,0,10,,,,,,,,,,,,,,,,3,,50,72
1200,note_on,,1,0,19,,,,,,,,,,,,,,,,13,,50,88
1200,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,64,48
1200,note_on,,1,0,17,,,,,,,,,,,,,,,,11,,65,88
1200,note_on,,1,0,9,,,,,,,,,,,,,,,,3,,57,72
1200,note_on,,1,0,12,,,,,,,,,,,,,,,,5,,64,48
1200,note_on,,1,0,14,,,,,,,,,,,,,,,,7,,50,48
1200,note_on,,1,0,13,,,,,,,,,,,,,,,,6,,57,48
1200,note_on,,1,0,21,,,,,,,,,,,,,,,,15,,50,48
1200,note_on,,1,0,15,,,,,,,,,,,,,,,,8,,38,48
1200,note_on,,0,0,13,,,,,,,,,,,,,,,,6,,53,48
1200,note_on,,1,0,16,,,,,,,,,,,,,,,,10,,69,88
1200,note_on,,1,0,18,,,,,,,,,,,,,,,,12,,57,88
1259,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,64,0
1259,note_on,,59,0,12,,,,,,,,,,,,,,,,5,,64,0
1260,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,62,48
1260,note_on,,1,0,12,,,,,,,,,,,,,,,,5,,62,48
1319,note_on,,119,0,15,,,,,,,,,,,,,,,,8,,38,0
1319,note_on,,119,0,21,,,,,,,,,,,,,,,,15,,50,0
1319,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,62,0
1319,note_on,,59,0,12,,,,,,,,,,,,,,,,5,,62,0
1319,note_on,,119,0,14,,,,,,,,,,,,,,,,7,,50,0
1319,note_on,,0,0,13,,,,,,,,,,,,,,,,6,,53,0
1319,note_on,,119,0,13,,,,,,,,,,,,,,,,6,,57,0
1320,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,61,48
1320,note_on,,0,0,13,,,,,,,,,,,,,,,,6,,57,48
1320,note_on,,1,0,13,,,,,,,,,,,,,,,,6,,53,48
1320,note_on,,1,0,21,,,,,,,,,,,,,,,,15,,50,48
1320,note_on,,1,0,15,,,,,,,,,,,,,,,,8,,38,48
1320,note_on,,1,0,14,,,,,,,,,,,,,,,,7,,50,48
1320,note_on,,1,0,12,,,,,,,,,,,,,,,,5,,61,48
1379,note_on,,59,0,12,,,,,,,,,,,,,,,,5,,61,0
1379,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,61,0
1380,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,62,48
1380,note_on,,1,0,12,,,,,,,,,,,,,,,,5,,62,48
1439,note_on,,59,0,12,,,,,,,,,,,,,,,,5,,62,0
1439,note_on,,239,0,10,,,,,,,,,,,,,,,,3,,50,0
1439,note_on,,239,0,16,,,,,,,,,,,,,,,,10,,69,0
1439,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,62,0
1439,note_on,,239,0,8,,,,,,,,,,,,,,,,3,,65,0
1439,note_on,,119,0,21,,,,,,,,,,,,,,,,15,,50,0
1439,note_on,,119,0,14,,,,,,,,,,,,,,,,7,,50,0
1439,note_on,,119,0,13,,,,,,,,,,,,,,,,6,,53,0
1439,note_on,,0,0,13,,,,,,,,,,,,,,,,6,,57,0
1439,note_on,,239,0,17,,,,,,,,,,,,,,,,11,,65,0
1439,note_on,,239,0,9,,,,,,,,,,,,,,,,3,,57,0
1439,note_on,,239,0,18,,,,,,,,,,,,,,,,12,,57,0
1439,note_on,,119,0,15,,,,,,,,,,,,,,,,8,,38,0
1439,note_on,,239,0,19,,,,,,,,,,,,,,,,13,,50,0
1440,note_on,,0,0,5,,,,,,,,,,,,,,,,0,,67,72
1440,note_on,,481,0,5,,,,,,,,,,,,,,,,0,,70,72
1440,note_on,,1,0,18,,,,,,,,,,,,,,,,12,,64,88
1440,note_on,,1,0,16,,,,,,,,,,,,,,,,10,,70,88
1440,note_on,,1,0,10,,,,,,,,,,,,,,,,3,,49,72
1440,note_on,,1,0,15,,,,,,,,,,,,,,,,8,,37,66
1440,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,49,72
1440,note_on,,1,0,9,,,,,,,,,,,,,,,,3,,64,72
