tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,note,velocity,control,value
420,note_on,30,0,1,,,,,,,,,0,72,80,,
420,note_on,30,0,8,,,,,,,,,12,72,80,,
450,note_on,30,0,1,,,,,,,,,0,72,0,,
450,note_on,30,0,8,,,,,,,,,12,72,0,,
450,note_on,30,0,9,,,,,,,,,13,69,0,,
480,note_on,480,0,11,,,,,,,,,15,55,82,,
480,note_on,30,0,8,,,,,,,,,12,74,82,,
480,note_on,480,0,10,,,,,,,,,14,67,72,,
480,note_on,30,0,9,,,,,,,,,13,71,66,,
480,note_on,30,0,1,,,,,,,,,0,74,82,,
539,note_on,59,0,9,,,,,,,,,13,71,0,,
540,note_on,1,0,9,,,,,,,,,13,67,68,,
599,note_on,59,0,9,,,,,,,,,13,67,0,,
599,note_on,119,0,8,,,,,,,,,12,74,0,,
599,note_on,119,0,1,,,,,,,,,0,74,0,,
600,note_on,1,0,8,,,,,,,,,12,74,74,,
600,note_on,1,0,9,,,,,,,,,13,62,60,,
600,note_on,1,0,1,,,,,,,,,0,74,74,,
659,note_on,59,0,9,,,,,,,,,13,62,0,,
660,note_on,1,0,9,,,,,,,,,13,67,70,,
719,note_on,239,0,11,,,,,,,,,15,55,0,,
719,note_on,119,0,1,,,,,,,,,0,74,0,,
719,note_on,119,0,8,,,,,,,,,12,74,0,,
719,note_on,239,0,10,,,,,,,,,14,67,0,,
719,note_on,59,0,9,,,,,,,,,13,67,0,,
720,note_on,1,0,9,,,,,,,,,13,71,66,,
720,note_on,1,0,8,,,,,,,,,12,74,85,,
720,note_on,1,0,1,,,,,,,,,0,74,85,,
779,note_on,59,0,9,,,,,,,,,13,71,0,,
780,note_on,1,0,9,,,,,,,,,13,67,55,,
839,note_on,59,0,9,,,,,,,,,13,67,0,,
839,note_on,119,0,8,,,,,,,,,12,74,0,,
839,note_on,119,0,1,,,,,,,,,0,74,0,,
840,note_on,1,0,9,,,,,,,,,13,74,60,,
840,note_on,1,0,8,,,,,,,,,12,79,85,,
840,note_on,1,0,1,,,,,,,,,0,79,85,,
899,note_on,59,0,9,,,,,,,,,13,74,0,,
900,note_on,1,0,9,,,,,,,,,13,71,60,,
959,note_on,119,0,1,,,,,,,,,0,79,0,,
959,note_on,119,0,8,,,,,,,,,12,79,0,,
959,note_on,59,0,9,,,,,,,,,13,71,0,,
960,note_on,241,0,11,,,,,,,,,15,50,68,,
960,note_on,1,0,9,,,,,,,,,13,72,70,,
960,note_on,1,0,8,,,,,,,,,12,79,80,,
960,note_on,1,0,1,,,,,,,,,0,79,80,,
960,note_on,241,0,10,,,,,,,,,14,62,70,,
989,note_on,29,0,8,,,,,,,,,12,79,0,,
989,note_on,29,0,1,,,,,,,,,0,79,0,,
990,note_on,1,0,8,,,,,,,,,12,78,72,,
990,note_on,1,0,1,,,,,,,,,0,78,72,,
1019,note_on,59,0,9,,,,,,,,,13,72,0,,
1020,note_on,1,0,9,,,,,,,,,13,69,66,,
1079,note_on,89,0,8,,,,,,,,,12,78,0,,
1079,note_on,59,0,9,,,,,,,,,13,69,0,,
1079,note_on,89,0,1,,,,,,,,,0,78,0,,
1080,note_on,1,0,9,,,,,,,,,13,62,61,,
1080,note_on,1,0,8,,,,,,,,,12,78,74,,
1080,note_on,1,0,1,,,,,,,,,0,78,74,,
1139,note_on,59,0,9,,,,,,,,,13,62,0,,
1140,note_on,60,0,8,,,,,,,,,12,78,0,,
1140,note_on,1,0,9,,,,,,,,,13,72,60,,
1140,note_on,60,0,1,,,,,,,,,0,78,0,,
1199,note_on,59,0,9,,,,,,,,,13,72,0,,
1199,note_on,239,0,10,,,,,,,,,14,62,0,,
1199,note_on,239,0,11,,,,,,,,,15,50,0,,
1200,note_on,1,0,10,,,,,,,,,14,67,68,,
1200,note_on,1,0,11,,,,,,,,,15,55,68,,
1200,note_on,1,0,9,,,,,,,,,13,71,68,,
1200,note_on,60,0,8,,,,,,,,,12,81,74,,
1200,note_on,60,0,1,,,,,,,,,0,81,74,,
1229,note_on,29,0,1,,,,,,,,,0,81,0,,
1229,note_on,29,0,8,,,,,,,,,12,81,0,,
1230,note_on,1,0,8,,,,,,,,,12,79,80,,
1230,note_on,1,0,1,,,,,,,,,0,79,80,,
1259,note_on,59,0,9,,,,,,,,,13,71,0,,
1260,note_on,1,0,9,,,,,,,,,13,67,70,,
1319,note_on,89,0,1,,,,,,,,,0,79,0,,
1319,note_on,59,0,9,,,,,,,,,13,67,0,,
1319,note_on,89,0,8,,,,,,,,,12,79,0,,
1320,note_on,1,0,9,,,,,,,,,13,62,62,,
1320,note_on,1,0,8,,,,,,,,,12,79,80,,
1320,note_on,1,0,1,,,,,,,,,0,79,80,,
1379,note_on,59,0,9,,,,,,,,,13,62,0,,
1380,note_on,60,0,1,,,,,,,,,0,79,0,,
1380,note_on,60,0,8,,,,,,,,,12,79,0,,
1380,note_on,1,0,9,,,,,,,,,13,71,68,,
1439,note_on,59,0,9,,,,,,,,,13,71,0,,
1439,note_on,239,0,11,,,,,,,,,15,55,0,,
1439,note_on,239,0,10,,,,,,,,,14,67,0,,
1440,note_on,60,0,1,,,,,,,,,0,83,74,,
1440,note_on,1,0,9,,,,,,,,,13,76,68,,
1440,note_on,60,0,8,,,,,,,,,12,83,74,,
1440,note_on,1,0,11,,,,,,,,,15,48,72,,
1440,note_on,1,0,10,,,,,,,,,14,60,68,,
1469,note_on,29,0,1,,,,,,,,,0,83,0,,
1469,note_on,29,0,8,,,,,,,,,12,83,0,,
1470,note_on,1,0,1,,,,,,,,,0,81,68,,
1470,note_on,1,0,8,,,,,,,,,12,81,68,,
1499,note_on,59,0,9,,,,,,,,,13,76,0,,
1500,note_on,1,0,9,,,,,,,,,13,72,56,,
1559,note_on,59,0,9,,,,,,,,,13,72,0,,
1559,note_on,89,0,1,,,,,,,,,0,81,0,,
1559,note_on,89,0,8,,,,,,,,,12,81,0,,
1560,note_on,1,0,1,,,,,,,,,0,81,82,,
1560,note_on,1,0,9,,,,,,,,,13,69,66,,
1560,note_on,1,0,8,,,,,,,,,12,81,82,,
1619,note_on,59,0,9,,,,,,,,,13,69,0,,
1620,note_on,1,0,9,,,,,,,,,13,67,66,,
1620,note_on,60,0,8,,,,,,,,,12,81,0,,
1620,note_on,60,0,1,,,,,,,,,0,81,0,,
1679,note_on,239,0,11,,,,,,,,,15,48,0,,
1679,note_on,239,0,10,,,,,,,,,14,60,0,,
1679,note_on,59,0,9,,,,,,,,,13,67,0,,
1680,note_on,0,0,2,,,,,,,,,1,69,60,,
1680,note_on,60,0,8,,,,,,,,,12,81,70,,
1680,note_on,60,0,1,,,,,,,,,0,81,70,,
1680,note_on,0,0,3,,,,,,,,,2,54,50,,
1680,note_on,1680,0,3,,,,,,,,,2,57,50,,
1680,note_on,1680,0,2,,,,,,,,,1,66,60,,
1680,note_on,1,0,11,,,,,,,,,15,50,66,,
1680,note_on,1,0,9,,,,,,,,,13,66,60,,
1680,note_on,1680,0,4,,,,,,,,,3,62,78,,
1680,note_on,1,0,10,,,,,,,,,14,62,60,,
1739,note_on,59,0,1,,,,,,,,,0,81,0,,
1739,note_on,59,0,2,,,,,,,,,1,69,0,,
1739,note_on,59,0,8,,,,,,,,,12,81,0,,
1739,note_on,0,0,3,,,,,,,,,2,57,0,,
1739,note_on,59,0,3,,,,,,,,,2,54,0,,
1739,note_on,59,0,9,,,,,,,,,13,66,0,,
1739,note_on,0,0,2,,,,,,,,,1,66,0,,
1740,note_on,1,0,8,,,,,,,,,12,83,66,,
1740,note_on,1,0,9,,,,,,,,,13,67,60,,
1740,note_on,0,0,2,,,,,,,,,1,67,60,,
1740,note_on,1,0,2,,,,,,,,,1,71,60,,
1740,note_on,1,0,1,,,,,,,,,0,83,66,,
1740,note_on,0,0,3,,,,,,,,,2,59,50,,
1740,note_on,1,0,3,,,,,,,,,2,55,50,,
1799,note_on,59,0,2,,,,,,,,,1,67,0,,
1799,note_on,0,0,3,,,,,,,,,2,55,0,,
1799,note_on,59,0,3,,,,,,,,,2,59,0,,
1799,note_on,59,0,8,,,,,,,,,12,83,0,,
1799,note_on,0,0,2,,,,,,,,,1,71,0,,
1799,note_on,59,0,1,,,,,,,,,0,83,0,,
1799,note_on,59,0,9,,,,,,,,,13,67,0,,
1800,note_on,1,0,8,,,,,,,,,12,84,72,,
1800,note_on,1,0,3,,,,,,,,,2,57,50,,
1800,note_on,0,0,3,,,,,,,,,2,60,50,,
1800,note_on,1,0,1,,,,,,,,,0,84,72,,
1800,note_on,1,0,9,,,,,,,,,13,69,66,,
1800,note_on,1,0,2,,,,,,,,,1,72,60,,
1800,note_on,0,0,2,,,,,,,,,1,69,60,,
1859,note_on,59,0,3,,,,,,,,,2,60,0,,
1859,note_on,59,0,1,,,,,,,,,0,84,0,,
1859,note_on,0,0,3,,,,,,,,,2,57,0,,
1859,note_on,59,0,8,,,,,,,,,12,84,0,,
1859,note_on,0,0,2,,,,,,,,,1,72,0,,
1859,note_on,59,0,9,,,,,,,,,13,69,0,,
1859,note_on,59,0,2,,,,,,,,,1,69,0,,
1860,note_on,1,0,8,,,,,,,,,12,81,63,,
1860,note_on,1,0,9,,,,,,,,,13,66,58,,
1860,note_on,1,0,1,,,,,,,,,0,81,63,,
1860,note_on,0,0,2,,,,,,,,,1,69,60,,
1860,note_on,0,0,3,,,,,,,,,2,54,50,,
1860,note_on,1,0,2,,,,,,,,,1,66,60,,
1860,note_on,1,0,3,,,,,,,,,2,57,50,,
1919,note_on,59,0,8,,,,,,,,,12,81,0,,
1919,note_on,59,0,9,,,,,,,,,13,66,0,,
1919,note_on,239,0,10,,,,,,,,,14,62,0,,
1919,note_on,0,0,3,,,,,,,,,2,57,0,,
1919,note_on,59,0,3,,,,,,,,,2,54,0,,
1919,note_on,239,0,4,,,,,,,,,3,62,0,,
1919,note_on,0,0,2,,,,,,,,,1,66,0,,
1919,note_on,59,0,2,,,,,,,,,1,69,0,,
1919,note_on,239,0,11,,,,,,,,,15,50,0,,
1919,note_on,59,0,1,,,,,,,,,0,81,0,,
1920,note_on,1,0,2,,,,,,,,,1,67,60,,
1920,note_on,1,0,3,,,,,,,,,2,59,50,,
1920,note_on,1,0,9,,,,,,,,,13,67,68,,
1920,note_on,1,0,8,,,,,,,,,12,83,70,,
1920,note_on,0,0,3,,,,,,,,,2,55,50,,
1920,note_on,0,0,2,,,,,,,,,1,71,60,,
1920,note_on,1,0,4,,,,,,,,,3,62,68,,
1920,note_on,1,0,11,,,,,,,,,15,43,78,,
1920,note_on,1,0,1,,,,,,,,,0,83,70,,
1920,note_on,0,0,4,,,,,,,,,3,55,62,,
1920,note_on,1,0,10,,,,,,,,,14,55,70,,
1979,note_on,59,0,9,,,,,,,,,13,67,0,,
1980,note_on,1,0,9,,,,,,,,,13,62,60,,
2039,note_on,119,0,11,,,,,,,,,15,43,0,,
2039,note_on,59,0,9,,,,,,,,,13,62,0,,
2039,note_on,119,0,10,,,,,,,,,14,55,0,,
2040,note_on,1,0,9,,,,,,,,,13,59,61,,
2040,note_on,1,0,11,,,,,,,,,15,55,82,,
2040,note_on,1,0,10,,,,,,,,,14,67,70,,
2099,note_on,59,0,9,,,,,,,,,13,59,0,,
2100,note_on,1,0,9,,,,,,,,,13,62,60,,
2159,note_on,239,0,1,,,,,,,,,0,83,0,,
2159,note_on,119,0,11,,,,,,,,,15,55,0,,
2159,note_on,119,0,10,,,,,,,,,14,67,0,,
2159,note_on,0,0,4,,,,,,,,,3,62,0,,
2159,note_on,239,0,4,,,,,,,,,3,55,0,,
2159,note_on,0,0,3,,,,,,,,,2,59,0,,
2159,note_on,0,0,2,,,,,,,,,1,67,0,,
2159,note_on,239,0,2,,,,,,,,,1,71,0,,
2159,note_on,59,0,9,,,,,,,,,13,62,0,,
2159,note_on,239,0,3,,,,,,,,,2,55,0,,
2159,note_on,239,0,8,,,,,,,,,12,83,0,,
2160,note_on,1,0,9,,,,,,,,,13,67,70,,
2160,note_on,1,0,10,,,,,,,,,14,55,72,,
2160,note_on,1,0,11,,,,,,,,,15,43,76,,
2219,note_on,59,0,9,,,,,,,,,13,67,0,,
2220,note_on,1,0,9,,,,,,,,,13,62,68,,
2279,note_on,119,0,10,,,,,,,,,14,55,0,,
2279,note_on,119,0,11,,,,,,,,,15,43,0,,
2279,note_on,59,0,9,,,,,,,,,13,62,0,,
2280,note_on,121,0,1,,,,,,,,,0,86,82,,
2280,note_on,121,0,8,,,,,,,,,12,86,82,,
2280,note_on,1,0,9,,,,,,,,,13,71,58,,
2339,note_on,59,0,8,,,,,,,,,12,86,0,,
2339,note_on,59,0,9,,,,,,,,,13,71,0,,
2339,note_on,59,0,1,,,,,,,,,0,86,0,,
2340,note_on,1,0,9,,,,,,,,,13,67,59,,
2340,note_on,1,0,8,,,,,,,,,12,83,55,,
2340,note_on,1,0,1,,,,,,,,,0,83,55,,
2399,note_on,59,0,8,,,,,,,,,12,83,0,,
2399,note_on,59,0,9,,,,,,,,,13,67,0,,
2399,note_on,59,0,1,,,,,,,,,0,83,0,,
2400,note_on,121,0,10,,,,,,,,,14,62,68,,
2400,note_on,1,0,1,,,,,,,,,0,81,78,,
2400,note_on,1,0,8,,,,,,,,,12,81,78,,
2400,note_on,1,0,9,,,,,,,,,13,66,57,,
2400,note_on,121,0,11,,,,,,,,,15,50,72,,
2459,note_on,59,0,9,,,,,,,,,13,66,0,,
2460,note_on,1,0,9,,,,,,,,,13,67,68,,
2519,note_on,119,0,8,,,,,,,,,12,81,0,,
2519,note_on,119,0,1,,,,,,,,,0,81,0,,
2519,note_on,59,0,9,,,,,,,,,13,67,0,,
2520,note_on,1,0,8,,,,,,,,,12,81,60,,
2520,note_on,1,0,9,,,,,,,,,13,69,58,,
2520,note_on,1,0,1,,,,,,,,,0,81,60,,
2579,note_on,59,0,9,,,,,,,,,13,69,0,,
2580,note_on,1,0,9,,,,,,,,,13,67,63,,
2639,note_on,59,0,9,,,,,,,,,13,67,0,,
2639,note_on,119,0,1,,,,,,,,,0,81,0,,
2639,note_on,119,0,8,,,,,,,,,12,81,0,,
2640,note_on,1,0,8,,,,,,,,,12,81,66,,
2640,note_on,1,0,1,,,,,,,,,0,81,66,,
2640,note_on,1,0,9,,,,,,,,,13,66,59,,
2699,note_on,59,0,9,,,,,,,,,13,66,0,,
2700,note_on,1,0,9,,,,,,,,,13,64,66,,
2759,note_on,359,0,11,,,,,,,,,15,50,0,,
2759,note_on,119,0,8,,,,,,,,,12,81,0,,
2759,note_on,359,0,10,,,,,,,,,14,62,0,,
2759,note_on,59,0,9,,,,,,,,,13,64,0,,
2759,note_on,119,0,1,,,,,,,,,0,81,0,,
2760,note_on,1,0,10,,,,,,,,,14,59,66,,
2760,note_on,1,0,11,,,,,,,,,15,47,70,,
2760,note_on,1,0,9,,,,,,,,,13,63,63,,
2760,note_on,1,0,8,,,,,,,,,12,83,74,,
2760,note_on,1,0,1,,,,,,,,,0,83,74,,
2819,note_on,59,0,9,,,,,,,,,13,63,0,,
2820,note_on,1,0,9,,,,,,,,,13,66,64,,
2879,note_on,119,0,11,,,,,,,,,15,47,0,,
2879,note_on,59,0,9,,,,,,,,,13,66,0,,
2879,note_on,119,0,10,,,,,,,,,14,59,0,,
2879,note_on,119,0,8,,,,,,,,,12,83,0,,
2879,note_on,119,0,1,,,,,,,,,0,83,0,,
2880,note_on,1,0,11,,,,,,,,,15,52,72,,
2880,note_on,1,0,8,,,,,,,,,12,81,74,,
2880,note_on,1,0,9,,,,,,,,,13,64,64,,
2880,note_on,1,0,10,,,,,,,,,14,64,70,,
2880,note_on,1,0,1,,,,,,,,,0,81,74,,
2909,note_on,29,0,1,,,,,,,,,0,81,0,,
2909,note_on,29,0,8,,,,,,,,,12,81,0,,
2910,note_on,1,0,1,,,,,,,,,0,79,80,,
2910,note_on,1,0,8,,,,,,,,,12,79,80,,
2939,note_on,59,0,9,,,,,,,,,13,64,0,,
2940,note_on,1,0,9,,,,,,,,,13,62,66,,
2999,note_on,119,0,10,,,,,,,,,14,64,0,,
2999,note_on,89,0,1,,,,,,,,,0,79,0,,
2999,note_on,119,0,11,,,,,,,,,15,52,0,,
2999,note_on,89,0,8,,,,,,,,,12,79,0,,
2999,note_on,59,0,9,,,,,,,,,13,62,0,,
3000,note_on,1,0,1,,,,,,,,,0,79,74,,
3000,note_on,1,0,9,,,,,,,,,13,61,63,,
3000,note_on,1,0,11,,,,,,,,,15,45,60,,
3000,note_on,1,0,8,,,,,,,,,12,79,74,,
3000,note_on,1,0,10,,,,,,,,,14,57,66,,
3059,note_on,59,0,9,,,,,,,,,13,61,0,,
3060,note_on,60,0,1,,,,,,,,,0,79,0,,
3060,note_on,1,0,9,,,,,,,,,13,64,62,,
3060,note_on,60,0,8,,,,,,,,,12,79,0,,
3119,note_on,59,0,9,,,,,,,,,13,64,0,,
3119,note_on,119,0,11,,,,,,,,,15,45,0,,
3119,note_on,119,0,10,,,,,,,,,14,57,0,,
3120,note_on,60,0,1,,,,,,,,,0,79,72,,
3120,note_on,60,0,8,,,,,,,,,12,79,72,,
3120,note_on,1,0,9,,,,,,,,,13,57,68,,
3120,note_on,1,0,11,,,,,,,,,15,50,68,,
3120,note_on,1,0,10,,,,,,,,,14,62,66,,
3149,note_on,29,0,8,,,,,,,,,12,79,0,,
3149,note_on,29,0,1,,,,,,,,,0,79,0,,
3150,note_on,1,0,8,,,,,,,,,12,78,78,,
3150,note_on,1,0,1,,,,,,,,,0,78,78,,
3179,note_on,59,0,9,,,,,,,,,13,57,0,,
3180,note_on,1,0,9,,,,,,,,,13,69,68,,
3239,note_on,59,0,9,,,,,,,,,13,69,0,,
3239,note_on,119,0,10,,,,,,,,,14,62,0,,
3239,note_on,119,0,11,,,,,,,,,15,50,0,,
3239,note_on,89,0,8,,,,,,,,,12,78,0,,
3239,note_on,89,0,1,,,,,,,,,0,78,0,,
3240,note_on,1,0,10,,,,,,,,,14,59,74,,
3240,note_on,1,0,1,,,,,,,,,0,78,74,,
3240,note_on,1,0,9,,,,,,,,,13,62,64,,
3240,note_on,1,0,11,,,,,,,,,15,47,66,,
3240,note_on,1,0,8,,,,,,,,,12,78,74,,
3299,note_on,59,0,9,,,,,,,,,13,62,0,,
3300,note_on,60,0,1,,,,,,,,,0,78,0,,
3300,note_on,1,0,9,,,,,,,,,13,66,68,,
3300,note_on,60,0,8,,,,,,,,,12,78,0,,
3359,note_on,119,0,10,,,,,,,,,14,59,0,,
3359,note_on,119,0,11,,,,,,,,,15,47,0,,
3359,note_on,59,0,9,,,,,,,,,13,66,0,,
3360,note_on,1,0,9,,,,,,,,,13,59,68,,
3360,note_on,1,0,11,,,,,,,,,15,43,80,,
3360,note_on,1,0,10,,,,,,,,,14,55,72,,
3360,note_on,60,0,8,,,,,,,,,12,78,74,,
3360,note_on,60,0,1,,,,,,,,,0,78,74,,
3390,note_on,30,0,1,,,,,,,,,0,78,0,,
3390,note_on,0,0,1,,,,,,,,,0,76,80,,
3390,note_on,0,0,8,,,,,,,,,12,76,80,,
3390,note_on,30,0,8,,,,,,,,,12,78,0,,
3419,note_on,59,0,9,,,,,,,,,13,59,0,,
3420,note_on,1,0,9,,,,,,,,,13,71,70,,
3479,note_on,89,0,1,,,,,,,,,0,76,0,,
3479,note_on,59,0,9,,,,,,,,,13,71,0,,
3479,note_on,89,0,8,,,,,,,,,12,76,0,,
3480,note_on,1,0,1,,,,,,,,,0,76,80,,
3480,note_on,1,0,9,,,,,,,,,13,67,68,,
3480,note_on,1,0,8,,,,,,,,,12,76,80,,
3539,note_on,59,0,9,,,,,,,,,13,67,0,,
3540,note_on,60,0,8,,,,,,,,,12,76,0,,
3540,note_on,60,0,1,,,,,,,,,0,76,0,,
3540,note_on,1,0,9,,,,,,,,,13,66,58,,
3599,note_on,239,0,11,,,,,,,,,15,43,0,,
3599,note_on,59,0,9,,,,,,,,,13,66,0,,
3599,note_on,239,0,10,,,,,,,,,14,55,0,,
3600,note_on,60,0,1,,,,,,,,,0,85,78,,
3600,note_on,1441,0,3,,,,,,,,,2,52,50,,
3600,note_on,1441,0,4,,,,,,,,,3,69,63,,
3600,note_on,0,0,3,,,,,,,,,2,61,50,,
3600,note_on,1,0,9,,,,,,,,,13,64,61,,
3600,note_on,1,0,11,,,,,,,,,15,45,63,,
3600,note_on,1,0,10,,,,,,,,,14,57,68,,
3600,note_on,1441,0,2,,,,,,,,,1,76,60,,
3600,note_on,0,0,2,,,,,,,,,1,73,60,,
3600,note_on,60,0,8,,,,,,,,,12,73,78,,
3659,note_on,59,0,9,,,,,,,,,13,64,0,,
3659,note_on,59,0,1,,,,,,,,,0,85,0,,
3659,note_on,59,0,2,,,,,,,,,1,73,0,,
3659,note_on,0,0,2,,,,,,,,,1,76,0,,
3659,note_on,0,0,3,,,,,,,,,2,52,0,,
3659,note_on,59,0,3,,,,,,,,,2,61,0,,
3659,note_on,59,0,8,,,,,,,,,12,73,0,,
3660,note_on,1,0,9,,,,,,,,,13,66,58,,
3660,note_on,1,0,1,,,,,,,,,0,86,82,,
3660,note_on,0,0,3,,,,,,,,,2,54,50,,
3660,note_on,1,0,3,,,,,,,,,2,62,50,,
3660,note_on,1,0,8,,,,,,,,,12,74,82,,
3660,note_on,0,0,2,,,,,,,,,1,74,60,,
3660,note_on,1,0,2,,,,,,,,,1,78,60,,
3719,note_on,59,0,1,,,,,,,,,0,86,0,,
3719,note_on,59,0,3,,,,,,,,,2,54,0,,
3719,note_on,59,0,8,,,,,,,,,12,74,0,,
3719,note_on,59,0,9,,,,,,,,,13,66,0,,
3719,note_on,59,0,2,,,,,,,,,1,74,0,,
3719,note_on,0,0,3,,,,,,,,,2,62,0,,
3719,note_on,0,0,2,,,,,,,,,1,78,0,,
3720,note_on,0,0,2,,,,,,,,,1,74,60,,
3720,note_on,1,0,2,,,,,,,,,1,79,60,,
3720,note_on,1,0,8,,,,,,,,,12,76,78,,
3720,note_on,1,0,9,,,,,,,,,13,67,59,,
3720,note_on,0,0,3,,,,,,,,,2,55,50,,
3720,note_on,1,0,1,,,,,,,,,0,88,78,,
3720,note_on,1,0,3,,,,,,,,,2,64,50,,
3779,note_on,59,0,8,,,,,,,,,12,76,0,,
3779,note_on,59,0,3,,,,,,,,,2,55,0,,
3779,note_on,59,0,9,,,,,,,,,13,67,0,,
3779,note_on,59,0,1,,,,,,,,,0,88,0,,
3779,note_on,59,0,2,,,,,,,,,1,74,0,,
3779,note_on,0,0,2,,,,,,,,,1,79,0,,
3779,note_on,0,0,3,,,,,,,,,2,64,0,,
3780,note_on,0,0,3,,,,,,,,,2,61,50,,
3780,note_on,1,0,3,,,,,,,,,2,52,50,,
3780,note_on,1,0,1,,,,,,,,,0,85,76,,
3780,note_on,1,0,8,,,,,,,,,12,73,76,,
3780,note_on,0,0,2,,,,,,,,,1,73,60,,
3780,note_on,1,0,2,,,,,,,,,1,76,60,,
3780,note_on,1,0,9,,,,,,,,,13,64,64,,
3839,note_on,239,0,11,,,,,,,,,15,45,0,,
3839,note_on,239,0,10,,,,,,,,,14,57,0,,
3839,note_on,59,0,3,,,,,,,,,2,61,0,,
3839,note_on,0,0,3,,,,,,,,,2,52,0,,
3839,note_on,59,0,9,,,,,,,,,13,64,0,,
3839,note_on,59,0,1,,,,,,,,,0,85,0,,
3839,note_on,59,0,8,,,,,,,,,12,73,0,,
3839,note_on,239,0,4,,,,,,,,,3,69,0,,
3839,note_on,59,0,2,,,,,,,,,1,73,0,,
3839,note_on,0,0,2,,,,,,,,,1,76,0,,
3840,note_on,1,0,11,,,,,,,,,15,50,70,,
3840,note_on,1,0,10,,,,,,,,,14,62,78,,
3840,note_on,1,0,9,,,,,,,,,13,66,58,,
3840,note_on,1,0,8,,,,,,,,,12,74,85,,
3840,note_on,1,0,1,,,,,,,,,0,86,85,,
3840,note_on,1,0,3,,,,,,,,,2,50,50,,
3840,note_on,1,0,4,,,,,,,,,3,69,66,,
3840,note_on,1,0,2,,,,,,,,,1,74,60,,
3840,note_on,0,0,4,,,,,,,,,3,62,70,,
3840,note_on,0,0,3,,,,,,,,,2,62,50,,
3899,note_on,59,0,9,,,,,,,,,13,66,0,,
3900,note_on,1,0,9,,,,,,,,,13,67,60,,
3959,note_on,59,0,9,,,,,,,,,13,67,0,,
3959,note_on,119,0,11,,,,,,,,,15,50,0,,
3959,note_on,119,0,10,,,,,,,,,14,62,0,,
3960,note_on,1,0,10,,,,,,,,,14,74,70,,
3960,note_on,1,0,9,,,,,,,,,13,69,64,,
3960,note_on,1,0,11,,,,,,,,,15,62,76,,
4019,note_on,59,0,9,,,,,,,,,13,69,0,,
4020,note_on,1,0,9,,,,,,,,,13,66,64,,
4079,note_on,119,0,10,,,,,,,,,14,74,0,,
4079,note_on,119,0,11,,,,,,,,,15,62,0,,
4079,note_on,59,0,9,,,,,,,,,13,66,0,,
4079,note_on,239,0,4,,,,,,,,,3,62,0,,
4079,note_on,0,0,3,,,,,,,,,2,50,0,,
