tick,type,data,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,port,key,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,control,value,channel,program,note,velocity
239,note_on,,119,0,6,,,,,,,,,,,,,,,,1,,58,0
240,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,74,72
240,note_on,,1,0,21,,,,,,,,,,,,,,,,15,,62,72
240,note_on,,1,0,12,,,,,,,,,,,,,,,,5,,74,72
240,note_on,,1,0,13,,,,,,,,,,,,,,,,6,,62,72
284,note_on,,44,0,11,,,,,,,,,,,,,,,,4,,74,0
284,note_on,,44,0,21,,,,,,,,,,,,,,,,15,,62,0
284,note_on,,44,0,12,,,,,,,,,,,,,,,,5,,74,0
284,note_on,,44,0,13,,,,,,,,,,,,,,,,6,,62,0
285,note_on,,1,0,21,,,,,,,,,,,,,,,,15,,60,72
285,note_on,,1,0,13,,,,,,,,,,,,,,,,6,,60,72
285,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,72,72
285,note_on,,1,0,12,,,,,,,,,,,,,,,,5,,72,72
299,note_on,,14,0,13,,,,,,,,,,,,,,,,6,,60,0
299,note_on,,14,0,11,,,,,,,,,,,,,,,,4,,72,0
299,note_on,,14,0,21,,,,,,,,,,,,,,,,15,,60,0
299,note_on,,14,0,12,,,,,,,,,,,,,,,,5,,72,0
300,note_on,,1,0,13,,,,,,,,,,,,,,,,6,,58,72
300,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,70,72
300,note_on,,1,0,21,,,,,,,,,,,,,,,,15,,58,72
300,note_on,,1,0,12,,,,,,,,,,,,,,,,5,,70,72
344,note_on,,44,0,11,,,,,,,,,,,,,,,,4,,70,0
344,note_on,,44,0,13,,,,,,,,,,,,,,,,6,,58,0
344,note_on,,44,0,21,,,,,,,,,,,,,,,,15,,58,0
344,note_on,,44,0,12,,,,,,,,,,,,,,,,5,,70,0
345,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,69,72
345,note_on,,1,0,13,,,,,,,,,,,,,,,,6,,57,72
345,note_on,,1,0,21,,,,,,,,,,,,,,,,15,,57,72
345,note_on,,1,0,12,,,,,,,,,,,,,,,,5,,69,72
359,note_on,,14,0,12,,,,,,,,,,,,,,,,5,,69,0
359,note_on,,14,0,21,,,,,,,,,,,,,,,,15,,57,0
359,note_on,,14,0,13,,,,,,,,,,,,,,,,6,,57,0
359,note_on,,14,0,11,,,,,,,,,,,,,,,,4,,69,0
360,note_on,,1,0,12,,,,,,,,,,,,,,,,5,,67,72
360,note_on,,1,0,21,,,,,,,,,,,,,,,,15,,55,72
360,note_on,,1,0,13,,,,,,,,,,,,,,,,6,,55,72
360,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,67,72
404,note_on,,44,0,13,,,,,,,,,,,,,,,,6,,55,0
404,note_on,,44,0,11,,,,,,,,,,,,,,,,4,,67,0
404,note_on,,44,0,21,,,,,,,,,,,,,,,,15,,55,0
404,note_on,,44,0,12,,,,,,,,,,,,,,,,5,,67,0
405,note_on,,1,0,13,,,,,,,,,,,,,,,,6,,53,72
405,note_on,,1,0,21,,,,,,,,,,,,,,,,15,,53,72
405,note_on,,1,0,12,,,,,,,,,,,,,,,,5,,65,72
405,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,65,72
419,note_on,,14,0,11,,,,,,,,,,,,,,,,4,,65,0
419,note_on,,14,0,12,,,,,,,,,,,,,,,,5,,65,0
419,note_on,,14,0,21,,,,,,,,,,,,,,,,15,,53,0
419,note_on,,14,0,13,,,,,,,,,,,,,,,,6,,53,0
420,note_on,,1,0,13,,,,,,,,,,,,,,,,6,,51,72
420,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,63,72
420,note_on,,1,0,21,,,,,,,,,,,,,,,,15,,51,72
420,note_on,,1,0,12,,,,,,,,,,,,,,,,5,,63,72
464,note_on,,44,0,11,,,,,,,,,,,,,,,,4,,63,0
464,note_on,,44,0,13,,,,,,,,,,,,,,,,6,,51,0
464,note_on,,44,0,12,,,,,,,,,,,,,,,,5,,63,0
464,note_on,,44,0,21,,,,,,,,,,,,,,,,15,,51,0
465,note_on,,1,0,12,,,,,,,,,,,,,,,,5,,62,72
465,note_on,,1,0,21,,,,,,,,,,,,,,,,15,,50,72
465,note_on,,1,0,13,,,,,,,,,,,,,,,,6,,50,72
465,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,62,72
479,note_on,,14,0,11,,,,,,,,,,,,,,,,4,,62,0
479,note_on,,14,0,12,,,,,,,,,,,,,,,,5,,62,0
479,note_on,,14,0,21,,,,,,,,,,,,,,,,15,,50,0
479,note_on,,14,0,13,,,,,,,,,,,,,,,,6,,50,0
480,note_on,,1,0,12,,,,,,,,,,,,,,,,5,,60,72
480,note_on,,1,0,21,,,,,,,,,,,,,,,,15,,48,72
480,note_on,,1,0,13,,,,,,,,,,,,,,,,6,,48,72
480,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,60,72
539,note_on,,59,0,12,,,,,,,,,,,,,,,,5,,60,0
539,note_on,,59,0,13,,,,,,,,,,,,,,,,6,,48,0
539,note_on,,59,0,21,,,,,,,,,,,,,,,,15,,48,0
539,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,60,0
540,note_on,,1,0,13,,,,,,,,,,,,,,,,6,,60,72
540,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,75,72
540,note_on,,0,0,11,,,,,,,,,,,,,,,,4,,84,72
540,note_on,,0,0,12,,,,,,,,,,,,,,,,5,,84,72
540,note_on,,1,0,12,,,,,,,,,,,,,,,,5,,75,72
599,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,75,0
599,note_on,,0,0,11,,,,,,,,,,,,,,,,4,,84,0
599,note_on,,0,0,12,,,,,,,,,,,,,,,,5,,84,0
599,note_on,,59,0,12,,,,,,,,,,,,,,,,5,,75,0
599,note_on,,59,0,13,,,,,,,,,,,,,,,,6,,60,0
600,note_on,,361,0,10,,,,,,,,,,,,,,,,3,,48,72
600,note_on,,361,0,6,,,,,,,,,,,,,,,,1,,63,72
600,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,48,72
600,note_on,,361,0,5,,,,,,,,,,,,,,,,0,,69,72
600,note_on,,0,0,5,,,,,,,,,,,,,,,,0,,72,72
600,note_on,,61,0,21,,,,,,,,,,,,,,,,15,,60,72
600,note_on,,481,0,9,,,,,,,,,,,,,,,,3,,63,72
600,note_on,,0,0,21,,,,,,,,,,,,,,,,15,,63,72
600,note_on,,0,0,21,,,,,,,,,,,,,,,,15,,69,72
600,note_on,,0,0,21,,,,,,,,,,,,,,,,15,,72,72
600,note_on,,361,0,8,,,,,,,,,,,,,,,,3,,67,72
659,note_on,,59,0,10,,,,,,,,,,,,,,,,3,,48,0
659,note_on,,59,0,5,,,,,,,,,,,,,,,,0,,69,0
659,note_on,,0,0,5,,,,,,,,,,,,,,,,0,,72,0
659,note_on,,59,0,21,,,,,,,,,,,,,,,,15,,60,0
659,note_on,,0,0,21,,,,,,,,,,,,,,,,15,,63,0
659,note_on,,0,0,21,,,,,,,,,,,,,,,,15,,69,0
659,note_on,,0,0,21,,,,,,,,,,,,,,,,15,,72,0
659,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,48,0
659,note_on,,59,0,8,,,,,,,,,,,,,,,,3,,67,0
659,note_on,,59,0,6,,,,,,,,,,,,,,,,1,,63,0
659,note_on,,59,0,9,,,,,,,,,,,,,,,,3,,63,0
660,note_on,,0,0,11,,,,,,,,,,,,,,,,4,,63,72
660,note_on,,0,0,11,,,,,,,,,,,,,,,,4,,81,72
660,note_on,,61,0,11,,,,,,,,,,,,,,,,4,,72,72
660,note_on,,0,0,12,,,,,,,,,,,,,,,,5,,81,72
660,note_on,,61,0,12,,,,,,,,,,,,,,,,5,,63,72
660,note_on,,0,0,12,,,,,,,,,,,,,,,,5,,72,72
660,note_on,,61,0,13,,,,,,,,,,,,,,,,6,,60,72
719,note_on,,0,0,12,,,,,,,,,,,,,,,,5,,72,0
719,note_on,,0,0,12,,,,,,,,,,,,,,,,5,,81,0
719,note_on,,59,0,12,,,,,,,,,,,,,,,,5,,63,0
719,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,72,0
719,note_on,,0,0,11,,,,,,,,,,,,,,,,4,,81,0
719,note_on,,0,0,11,,,,,,,,,,,,,,,,4,,63,0
719,note_on,,59,0,13,,,,,,,,,,,,,,,,6,,60,0
720,note_on,,61,0,8,,,,,,,,,,,,,,,,3,,70,72
720,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,50,72
720,note_on,,61,0,9,,,,,,,,,,,,,,,,3,,62,72
720,note_on,,61,0,10,,,,,,,,,,,,,,,,3,,50,72
720,note_on,,0,0,21,,,,,,,,,,,,,,,,15,,70,72
720,note_on,,0,0,21,,,,,,,,,,,,,,,,15,,67,72
720,note_on,,61,0,21,,,,,,,,,,,,,,,,15,,62,72
720,note_on,,61,0,5,,,,,,,,,,,,,,,,0,,70,72
720,note_on,,0,0,5,,,,,,,,,,,,,,,,0,,67,72
720,note_on,,61,0,6,,,,,,,,,,,,,,,,1,,62,72
720,note_on,,0,0,21,,,,,,,,,,,,,,,,15,,74,72
779,note_on,,0,0,21,,,,,,,,,,,,,,,,15,,70,0
779,note_on,,0,0,21,,,,,,,,,,,,,,,,15,,67,0
779,note_on,,59,0,8,,,,,,,,,,,,,,,,3,,70,0
779,note_on,,59,0,10,,,,,,,,,,,,,,,,3,,50,0
779,note_on,,0,0,21,,,,,,,,,,,,,,,,15,,74,0
779,note_on,,59,0,5,,,,,,,,,,,,,,,,0,,70,0
779,note_on,,59,0,9,,,,,,,,,,,,,,,,3,,62,0
779,note_on,,0,0,5,,,,,,,,,,,,,,,,0,,67,0
779,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,50,0
779,note_on,,59,0,6,,,,,,,,,,,,,,,,1,,62,0
779,note_on,,59,0,21,,,,,,,,,,,,,,,,15,,62,0
780,note_on,,61,0,11,,,,,,,,,,,,,,,,4,,79,72
780,note_on,,0,0,12,,,,,,,,,,,,,,,,5,,79,72
780,note_on,,61,0,12,,,,,,,,,,,,,,,,5,,62,72
780,note_on,,61,0,13,,,,,,,,,,,,,,,,6,,62,72
780,note_on,,0,0,11,,,,,,,,,,,,,,,,4,,62,72
780,note_on,,0,0,11,,,,,,,,,,,,,,,,4,,70,72
780,note_on,,0,0,12,,,,,,,,,,,,,,,,5,,70,72
839,note_on,,59,0,12,,,,,,,,,,,,,,,,5,,62,0
839,note_on,,0,0,12,,,,,,,,,,,,,,,,5,,70,0
839,note_on,,0,0,12,,,,,,,,,,,,,,,,5,,79,0
839,note_on,,59,0,13,,,,,,,,,,,,,,,,6,,62,0
839,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,79,0
839,note_on,,0,0,11,,,,,,,,,,,,,,,,4,,70,0
839,note_on,,0,0,11,,,,,,,,,,,,,,,,4,,62,0
840,note_on,,61,0,6,,,,,,,,,,,,,,,,1,,60,72
840,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,50,72
840,note_on,,61,0,21,,,,,,,,,,,,,,,,15,,50,72
840,note_on,,61,0,9,,,,,,,,,,,,,,,,3,,62,72
840,note_on,,0,0,21,,,,,,,,,,,,,,,,15,,78,72
840,note_on,,0,0,21,,,,,,,,,,,,,,,,15,,62,72
840,note_on,,61,0,5,,,,,,,,,,,,,,,,0,,69,72
840,note_on,,0,0,5,,,,,,,,,,,,,,,,0,,66,72
840,note_on,,61,0,10,,,,,,,,,,,,,,,,3,,50,72
840,note_on,,61,0,8,,,,,,,,,,,,,,,,3,,69,72
840,note_on,,0,0,21,,,,,,,,,,,,,,,,15,,69,72
899,note_on,,59,0,5,,,,,,,,,,,,,,,,0,,69,0
899,note_on,,0,0,21,,,,,,,,,,,,,,,,15,,78,0
899,note_on,,0,0,5,,,,,,,,,,,,,,,,0,,66,0
899,note_on,,0,0,21,,,,,,,,,,,,,,,,15,,69,0
899,note_on,,0,0,21,,,,,,,,,,,,,,,,15,,62,0
899,note_on,,59,0,21,,,,,,,,,,,,,,,,15,,50,0
899,note_on,,59,0,8,,,,,,,,,,,,,,,,3,,69,0
899,note_on,,59,0,9,,,,,,,,,,,,,,,,3,,62,0
899,note_on,,59,0,10,,,,,,,,,,,,,,,,3,,50,0
899,note_on,,59,0,6,,,,,,,,,,,,,,,,1,,60,0
899,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,50,0
900,note_on,,61,0,13,,,,,,,,,,,,,,,,6,,50,72
900,note_on,,0,0,11,,,,,,,,,,,,,,,,4,,69,72
900,note_on,,0,0,11,,,,,,,,,,,,,,,,4,,62,72
900,note_on,,61,0,11,,,,,,,,,,,,,,,,4,,78,72
900,note_on,,0,0,12,,,,,,,,,,,,,,,,5,,78,72
900,note_on,,0,0,12,,,,,,,,,,,,,,,,5,,69,72
900,note_on,,61,0,12,,,,,,,,,,,,,,,,5,,62,72
959,note_on,,0,0,11,,,,,,,,,,,,,,,,4,,69,0
959,note_on,,59,0,13,,,,,,,,,,,,,,,,6,,50,0
959,note_on,,0,0,11,,,,,,,,,,,,,,,,4,,62,0
959,note_on,,0,0,12,,,,,,,,,,,,,,,,5,,69,0
959,note_on,,0,0,12,,,,,,,,,,,,,,,,5,,78,0
959,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,78,0
959,note_on,,59,0,12,,,,,,,,,,,,,,,,5,,62,0
960,note_on,,0,0,21,,,,,,,,,,,,,,,,15,,62,72
960,note_on,,0,0,21,,,,,,,,,,,,,,,,15,,70,72
960,note_on,,0,0,11,,,,,,,,,,,,,,,,4,,70,72
960,note_on,,1,0,11,,,,,,,,,,,,,,,,4,,79,72
960,note_on,,0,0,11,,,,,,,,,,,,,,,,4,,62,72
960,note_on,,1,0,13,,,,,,,,,,,,,,,,6,,67,72
960,note_on,,1,0,12,,,,,,,,,,,,,,,,5,,79,72
960,note_on,,960,0,14,,,,,,,,,,,,,,,,7,,55,72
960,note_on,,0,0,12,,,,,,,,,,,,,,,,5,,62,72
960,note_on,,0,0,12,,,,,,,,,,,,,,,,5,,70,72
960,note_on,,61,0,21,,,,,,,,,,,,,,,,15,,55,72
960,note_on,,960,0,15,,,,,,,,,,,,,,,,8,,43,72
1019,note_on,,0,0,11,,,,,,,,,,,,,,,,4,,70,0
1019,note_on,,0,0,21,,,,,,,,,,,,,,,,15,,70,0
1019,note_on,,0,0,21,,,,,,,,,,,,,,,,15,,62,0
1019,note_on,,0,0,11,,,,,,,,,,,,,,,,4,,62,0
1019,note_on,,59,0,21,,,,,,,,,,,,,,,,15,,55,0
1019,note_on,,59,0,13,,,,,,,,,,,,,,,,6,,67,0
1019,note_on,,59,0,11,,,,,,,,,,,,,,,,4,,79,0
1019,note_on,,0,0,12,,,,,,,,,,,,,,,,5,,62,0
1019,note_on,,0,0,12,,,,,,,,,,,,,,,,5,,70,0
1019,note_on,,59,0,14,,,,,,,,,,,,,,,,7,,55,0
1019,note_on,,59,0,12,,,,,,,,,,,,,,,,5,,79,0
